time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/value_loss,train/entropy_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/loss,train/std,train/approx_kl,train/learning_rate,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
64512,1693,126,38,0.005968332217889838,-43.00215399265289,0.2,0.027403414249420166,0.2591552734375,-0.02870100672589615,-0.03982074558734894,0.9706032872200012,0.018682238,0.0004092704424510632,2000,1257.0,-2.4700585294117645
65024,1692,127,38,0.5118845580145717,-42.93864965438843,0.2,0.26147663593292236,0.040283203125,-0.012052811362082139,0.10716177523136139,0.9698705077171326,0.009547541,0.0004092704424510632,2016,1257.0,-2.4700585294117645
65536,1691,128,38,0.041118435852695256,-42.92478048801422,0.2,-2.9749581813812256,0.234375,-0.023035426987917162,-0.024719804525375366,0.9692488312721252,0.021701742,0.0004092704424510632,2032,1257.0,-2.4685686538461535
66048,1691,129,39,0.408496200107038,-42.913885712623596,0.2,0.26890766620635986,0.0828857421875,-0.012897274529677816,0.09317376464605331,0.9693900346755981,0.013211211,0.0004092704424510632,2048,1257.0,-2.4685686538461535
66560,1691,130,39,0.019096639705821872,-42.90057170391083,0.2,-1.0524394512176514,0.28564453125,-0.02530203587957658,-0.039487481117248535,0.9677527546882629,0.029593153,0.0004092704424510632,2064,1257.0,-2.4685686538461535
67072,1690,131,39,0.004111678936169483,-42.82708930969238,0.2,-0.2535219192504883,0.2535400390625,-0.028708003053907305,-0.040756359696388245,0.9655299186706543,0.016611816,0.0004092704424510632,2080,1257.0,-2.465832433962264
67584,1690,132,39,0.46351129515096545,-42.78195679187775,0.2,0.19734102487564087,0.126708984375,-0.02123778862733161,0.08272133022546768,0.9652701616287231,0.017077316,0.0004092704424510632,2096,1257.0,-2.465832433962264
68096,1690,133,40,0.017854590550996363,-42.791062116622925,0.2,-3.9826955795288086,0.18359375,-0.020778530633833725,-0.031757041811943054,0.965973436832428,0.012572611,0.0004092704424510632,2112,1257.0,-2.463837925925926
68608,1690,134,40,0.5776417749002576,-42.81487488746643,0.2,0.14718598127365112,0.15283203125,-0.020210878283251077,0.09284058958292007,0.9662908315658569,0.015286453,0.0004092704424510632,2128,1257.0,-2.463837925925926
69120,1689,135,40,0.04266799334436655,-42.821651577949524,0.2,0.3570765256881714,0.266357421875,-0.02432535102707334,-0.02467176876962185,0.9667880535125732,0.024199612,0.0004092704424510632,2144,1257.0,-2.463837925925926
69632,1689,136,41,0.3586294809356332,-42.835599064826965,0.2,0.6157681941986084,0.1412353515625,-0.017132739536464214,0.11451968550682068,0.9670863151550293,0.01843644,0.0004092704424510632,2160,1257.0,-2.4602930545454544
70144,1689,137,41,0.07722062489483505,-42.8419109582901,0.2,0.8790253400802612,0.2928466796875,-0.027070197218563408,-0.014230607077479362,0.9671851396560669,0.03150061,0.0004092704424510632,2176,1257.0,-2.4602930545454544
70656,1689,138,41,0.01588142427499406,-42.837748765945435,0.2,-4.035945892333984,0.2608642578125,-0.029056879255222157,-0.037292156368494034,0.9664171934127808,0.017195066,0.0004092704424510632,2192,1257.0,-2.4566988750000003
71168,1688,139,42,0.5873299892991781,-42.80651295185089,0.2,0.13286209106445312,0.042236328125,-0.011427208650275134,0.11393385380506516,0.965803325176239,0.0072725443,0.0004092704424510632,2208,1257.0,-2.4566988750000003
71680,1688,140,42,0.013582019077148288,-42.81422221660614,0.2,-0.41545915603637695,0.27392578125,-0.026457155239768326,-0.03127972036600113,0.9673538208007812,0.020639963,0.0004092704424510632,2224,1257.0,-2.458310070175439
72192,1688,141,42,0.5253034867346287,-42.8540004491806,0.2,0.6014606952667236,0.060302734375,-0.013572879179264419,0.26369979977607727,0.9677076935768127,0.015342906,0.0004092704424510632,2240,1257.0,-2.458310070175439
72704,1687,142,43,0.025505170924589038,-42.84916627407074,0.2,-3.0819454193115234,0.282470703125,-0.031180362799204886,-0.02809758298099041,0.9674879312515259,0.01966067,0.0004092704424510632,2256,1257.0,-2.458310070175439
73216,1687,143,43,0.005317226532497443,-42.85080623626709,0.2,-0.37801826000213623,0.246337890625,-0.025776624883292243,-0.026963599026203156,0.9677994251251221,0.020941004,0.0004092704424510632,2272,1257.0,-2.458260482758621
73728,1686,144,43,0.574887229129672,-42.85301458835602,0.2,0.2371739149093628,0.0731201171875,-0.011647650484519545,0.18597309291362762,0.9675621390342712,0.011182228,0.0004092704424510632,2288,1257.0,-2.458260482758621
74240,1686,145,44,0.05690669035539031,-42.83411419391632,0.2,-1.4511809349060059,0.2386474609375,-0.029192014728323556,-0.011851048097014427,0.9666507840156555,0.024354674,0.0004092704424510632,2304,1257.0,-2.456860491525424
74752,1685,146,44,0.5818949602544308,-42.80752205848694,0.2,0.7076767683029175,0.0777587890625,-0.007565051695564762,0.24374417960643768,0.9664747714996338,0.009915985,0.0004092704424510632,2320,1257.0,-2.456860491525424
75264,1685,147,44,0.011082468030508608,-42.80665457248688,0.2,-2.2421715259552,0.2344970703125,-0.02818796454448602,-0.03226853534579277,0.9665447473526001,0.016150955,0.0004092704424510632,2336,1257.0,-2.456860491525424
75776,3744,1,0,0.00507068338629324,-42.808430552482605,0.2,-0.032665371894836426,0.2081298828125,-0.020392829945194535,-0.029668575152754784,0.9662417769432068,0.017532524,0.0004092704424510632,2352,1257.0,-2.454586883333334
76288,2244,2,0,0.757458430249244,-42.79703974723816,0.2,0.14566636085510254,0.044677734375,-0.010129067493835464,0.09270937740802765,0.9661061763763428,0.010266317,0.0004092704424510632,2368,1257.0,-2.454586883333334
76800,1993,3,0,0.00899076925998088,-42.79270577430725,0.2,-3.7407445907592773,0.2457275390625,-0.022050134255550802,-0.024382486939430237,0.9657782912254333,0.02035623,0.0004092704424510632,2384,1257.0,-2.455571459016394
77312,1886,4,1,0.7472596559673548,-42.78510570526123,0.2,0.20138049125671387,0.036376953125,-0.006184570302139036,0.12619061768054962,0.9659968614578247,0.005794674,0.0004092704424510632,2400,1257.0,-2.455571459016394
77824,1832,5,1,0.05185823095962405,-42.79536533355713,0.2,-0.6467804908752441,0.2222900390625,-0.023184773250250146,-0.014707975089550018,0.9661757349967957,0.015853712,0.0004092704424510632,2416,1257.0,-2.455571459016394
78336,1793,6,1,0.009550968810799532,-42.82738149166107,0.2,-0.661574125289917,0.26416015625,-0.028697904577711597,-0.028119977563619614,0.9681198596954346,0.023599543,0.0004092704424510632,2432,1257.0,-2.450819016129033
78848,1766,7,2,0.5881292023696005,-42.884278416633606,0.2,0.34030622243881226,0.04345703125,-0.010707345689297654,0.11872562766075134,0.9688621759414673,0.0052825594,0.0004092704424510632,2448,1257.0,-2.450819016129033
79360,1747,8,2,0.032290408184053376,-42.90672016143799,0.2,-3.755767822265625,0.2161865234375,-0.022181580046890303,-0.034575872123241425,0.9704549312591553,0.021031797,0.0004092704424510632,2464,1257.0,-2.4513573174603183
79872,1735,9,2,0.6920639905147254,-42.94601821899414,0.2,0.31627851724624634,0.0419921875,-0.008827696976368316,0.11816180497407913,0.9707515835762024,0.010180227,0.0004092704424510632,2480,1257.0,-2.4513573174603183
80384,1725,10,2,0.03240070113679394,-42.911044120788574,0.2,-0.24550724029541016,0.1982421875,-0.018627017489052378,-0.017975779250264168,0.9686428308486938,0.016669095,0.0004092704424510632,2496,1257.0,-2.4513573174603183
80896,1717,11,3,0.033928570395801216,-42.858354449272156,0.2,-0.024594426155090332,0.267333984375,-0.024810663002426736,-0.02556733787059784,0.9684164524078369,0.026269775,0.0004092704424510632,2512,1257.0,-2.4525492968750005
81408,1712,12,3,0.4181189155206084,-42.86873006820679,0.2,0.6003780364990234,0.0762939453125,-0.012057537271175534,0.10065573453903198,0.9681669473648071,0.014780218,0.0004092704424510632,2528,1257.0,-2.4525492968750005
81920,1707,13,3,0.05427166470326483,-42.848705649375916,0.2,-3.3590126037597656,0.233642578125,-0.026436648215167224,-0.025660302489995956,0.9677720665931702,0.020863643,0.0004092704424510632,2544,1257.0,-2.4529018153846156
82432,1702,14,4,0.5214767172001302,-42.83947718143463,0.2,0.37651658058166504,0.0384521484375,-0.009564920830598567,0.2587692141532898,0.9673984050750732,0.008691609,0.0004092704424510632,2560,1257.0,-2.4529018153846156
82944,1699,15,4,0.15257628075778484,-42.81875479221344,0.2,0.3949258327484131,0.243896484375,-0.022828929038951173,0.030825477093458176,0.9664145708084106,0.020450406,0.0004092704424510632,2576,1257.0,-2.4529018153846156
83456,1694,16,4,0.7649455294013023,-42.79606544971466,0.2,0.6893597841262817,0.135498046875,-0.014337573156808503,0.33809223771095276,0.966373860836029,0.009351799,0.0004092704424510632,2592,1257.0,-2.4531250303030308
83968,1691,17,5,0.04469889879692346,-42.803311705589294,0.2,0.9280885457992554,0.20751953125,-0.02197143269586377,-0.017170699313282967,0.9669360518455505,0.01856739,0.0004092704424510632,2608,1257.0,-2.4531250303030308
84480,1686,18,5,0.01669012292404659,-42.79506862163544,0.2,-4.099693775177002,0.26123046875,-0.024157388965249993,-0.028211630880832672,0.9654244780540466,0.018122269,0.0004092704424510632,2624,1257.0,-2.4492830746268663
84992,1682,19,5,0.6393620586022735,-42.74898445606232,0.2,0.15575379133224487,0.0213623046875,-0.00974516017595306,0.11668991297483444,0.965165913105011,0.0071394364,0.0004092704424510632,2640,1257.0,-2.4492830746268663
85504,1678,20,6,0.010985046217683703,-42.74719858169556,0.2,-1.0944571495056152,0.246826171875,-0.0271664537867764,-0.043947964906692505,0.9647073149681091,0.019462258,0.0004092704424510632,2656,1257.0,-2.4464946323529415
86016,1673,21,6,0.5593660892918706,-42.72966742515564,0.2,0.38113707304000854,0.0709228515625,-0.011329600631142966,0.19235798716545105,0.9644280076026917,0.010459004,0.0004092704424510632,2672,1257.0,-2.4464946323529415
86528,1669,22,6,0.013821224390994757,-42.73036217689514,0.2,-2.4853978157043457,0.2454833984375,-0.02406216543749906,-0.03047977015376091,0.9646062254905701,0.016136311,0.0004092704424510632,2688,1257.0,-2.4464946323529415
87040,1667,23,7,0.0045010141329839826,-42.726765513420105,0.2,-0.11830854415893555,0.2584228515625,-0.026805412315297872,-0.033548686653375626,0.9650060534477234,0.015418694,0.0004092704424510632,2704,1257.0,-2.4472492753623194
87552,1663,24,7,0.7399346637539566,-42.737717390060425,0.2,0.17927372455596924,0.0577392578125,-0.012558273287140764,0.08073290437459946,0.9655018448829651,0.01065598,0.0004092704424510632,2720,1257.0,-2.4472492753623194
88064,1660,25,7,0.055847718147560954,-42.739349007606506,0.2,-0.6247143745422363,0.260498046875,-0.026523546359385364,-0.02991568297147751,0.9647663235664368,0.020283204,0.0004092704424510632,2736,1257.0,-2.4481957142857147
88576,1657,26,8,0.7143708132207394,-42.72345566749573,0.2,0.6659402847290039,0.0396728515625,-0.008330106356879696,0.19548967480659485,0.9645359516143799,0.012955556,0.0004092704424510632,2752,1257.0,-2.4481957142857147
89088,1658,27,8,0.022060561081161723,-42.728520154953,0.2,-2.6999266147613525,0.1959228515625,-0.019170011204550974,-0.027106499299407005,0.9650149345397949,0.013005827,0.0004092704424510632,2768,1257.0,-2.4481957142857147
89600,1657,28,8,0.004512099221756216,-42.73664605617523,0.2,-0.21949243545532227,0.21923828125,-0.025478663861576933,-0.036199457943439484,0.9650943279266357,0.018502066,0.0004092704424510632,2784,1257.0,-2.4474866760563385
90112,1659,29,8,0.8098569251596928,-42.735142827034,0.2,0.19865387678146362,0.0303955078125,-0.006074724355130456,0.11821959912776947,0.9651607871055603,0.00970651,0.0004092704424510632,2800,1257.0,-2.4474866760563385
90624,1661,30,9,0.027770282817073166,-42.721991777420044,0.2,-2.0232455730438232,0.2388916015625,-0.026105356198968366,-0.032176949083805084,0.9644396305084229,0.029651992,0.0004092704424510632,2816,1257.0,-2.4464605
91136,1662,31,9,0.671671693213284,-42.70508134365082,0.2,0.6283538341522217,0.062744140625,-0.005637948357616551,0.24708768725395203,0.9644237160682678,0.008326007,0.0004092704424510632,2832,1257.0,-2.4464605
91648,1664,32,9,0.02236198663013056,-42.708855748176575,0.2,-0.7055565118789673,0.20849609375,-0.021723787285736762,-0.014252884313464165,0.9646109342575073,0.014685443,0.0004092704424510632,2848,1257.0,-2.4464605
92160,1667,33,10,0.006566173731698655,-42.72091281414032,0.2,0.026413321495056152,0.2806396484375,-0.02856382293975912,-0.03626720607280731,0.9652750492095947,0.018384073,0.0004092704424510632,2864,1257.0,-2.444748438356165
92672,1664,34,10,0.6250888085924089,-42.74665367603302,0.2,0.3317689895629883,0.0826416015625,-0.011164204857777804,0.12170977890491486,0.9655119776725769,0.012702262,0.0004092704424510632,2880,1257.0,-2.444748438356165
93184,1662,35,10,0.08943231718149036,-42.73659300804138,0.2,-2.3465309143066406,0.208251953125,-0.020720678032375872,0.0002880878746509552,0.9646528363227844,0.028436858,0.0004092704424510632,2896,1257.0,-2.444596081081081
93696,1660,36,11,0.734848222695291,-42.71114444732666,0.2,0.46179622411727905,0.0487060546875,-0.011390996107365936,0.10630732029676437,0.9643205404281616,0.00949932,0.0004092704424510632,2912,1257.0,-2.444596081081081
94208,1658,37,11,0.025998715253081173,-42.716615200042725,0.2,-2.0164082050323486,0.2122802734375,-0.021654296288033947,-0.023567751049995422,0.9649530053138733,0.01690643,0.0004092704424510632,2928,1257.0,-2.444596081081081
94720,1660,38,11,0.011527723778272048,-42.70316302776337,0.2,0.23191529512405396,0.264892578125,-0.028220067208167166,-0.04588299244642258,0.9633274674415588,0.020032946,0.0004092704424510632,2944,1257.0,-2.4437508
95232,1662,39,12,0.4357103635556996,-42.66499900817871,0.2,0.5280840396881104,0.0718994140625,-0.014367107185535133,0.08202104270458221,0.9634054899215698,0.013792668,0.0004092704424510632,2960,1257.0,-2.4437508
95744,1665,40,12,0.06598712783306837,-42.650649666786194,0.2,-2.8132481575012207,0.2158203125,-0.023371340124867857,-0.017475176602602005,0.961527943611145,0.016946781,0.0004092704424510632,2976,1257.0,-2.442559868421053
96256,1667,41,12,0.7007998544722795,-42.58746087551117,0.2,0.6775413751602173,0.021484375,-0.005901785974856466,0.1912858784198761,0.960610032081604,0.0064858263,0.0004092704424510632,2992,1257.0,-2.442559868421053
96768,1665,42,12,0.05332214187365025,-42.57440137863159,0.2,0.13268262147903442,0.2440185546875,-0.022337301685183775,0.005090534687042236,0.9606198668479919,0.020820253,0.0004092704424510632,3008,1257.0,-2.442559868421053
97280,1664,43,13,0.5304990066215396,-42.564032673835754,0.2,0.6384044885635376,0.0645751953125,-0.011881283047841862,0.17541047930717468,0.959980845451355,0.013125673,0.0004092704424510632,3024,1257.0,-2.440881142857143
97792,1664,44,13,0.07025191595312208,-42.53677320480347,0.2,0.9451418519020081,0.2364501953125,-0.024640588671900332,-0.010124709457159042,0.9592427015304565,0.022907134,0.0004092704424510632,3040,1257.0,-2.440881142857143
98304,1667,45,13,0.025595710845664144,-42.52505087852478,0.2,-2.216935396194458,0.2598876953125,-0.02788603797671385,-0.03239321708679199,0.9590012431144714,0.021167642,0.0004092704424510632,3056,1257.0,-2.4406410000000003
98816,1669,46,14,0.7079296023584902,-42.51971364021301,0.2,0.10256505012512207,0.0682373046875,-0.010687510646675946,0.10961467027664185,0.9586701989173889,0.010710477,0.0004092704424510632,3072,1257.0,-2.4406410000000003
99328,1672,47,14,0.014571962412446737,-42.518142104148865,0.2,-0.9907630681991577,0.2174072265625,-0.021504203221411444,-0.024950971826910973,0.9593749046325684,0.014055345,0.0004092704424510632,3088,1257.0,-2.4409733037974686
99840,1675,48,14,0.7951076468452811,-42.55201482772827,0.2,0.37405967712402344,0.0457763671875,-0.00697557840612717,0.0931272804737091,0.9595916867256165,0.009454864,0.0004092704424510632,3104,1257.0,-2.4409733037974686
100352,1677,49,14,0.01002613446325995,-42.54636538028717,0.2,-2.8008604049682617,0.23681640625,-0.022627525409916416,-0.031140673905611038,0.9598079323768616,0.015566476,0.0004092704424510632,3120,1257.0,-2.4409733037974686
100864,1680,50,15,0.004667632361815777,-42.552735924720764,0.2,-0.09446227550506592,0.21142578125,-0.022451146156527102,-0.03247172012925148,0.9602426886558533,0.016041033,0.0004092704424510632,3136,1257.0,-2.441366875
101376,1681,51,15,1.0369260725565255,-42.55225384235382,0.2,0.18472713232040405,0.099609375,-0.01664715116203297,0.13638614118099213,0.9602882266044617,0.011016611,0.0004092704424510632,3152,1257.0,-2.441366875
101888,1682,52,15,0.012741013400955126,-42.543017506599426,0.2,-2.480673313140869,0.219970703125,-0.024372453975956887,-0.027696318924427032,0.959574818611145,0.01880278,0.0004092704424510632,3168,1257.0,-2.4404354814814817
102400,1684,53,16,0.7350085498765111,-42.518953919410706,0.2,0.44895368814468384,0.017822265625,-0.006009995689964853,0.39044177532196045,0.959269106388092,0.0075452584,0.0004092704424510632,3184,1257.0,-2.4404354814814817
102912,1686,54,16,0.02622243796940893,-42.51718628406525,0.2,-2.644425868988037,0.2529296875,-0.026358496528700925,-0.026913877576589584,0.9595107436180115,0.023353383,0.0004092704424510632,3200,1257.0,-2.4404354814814817
103424,1687,55,16,0.00488672882784158,-42.511136293411255,0.2,-0.28431975841522217,0.2554931640625,-0.024759111984167248,-0.036134716123342514,0.9584592580795288,0.017842762,0.0004092704424510632,3216,1257.0,-2.439337451219512
103936,1688,56,16,1.0344357620924711,-42.47532832622528,0.2,0.21487373113632202,0.0084228515625,-0.003845509811071679,0.13203303515911102,0.9579699039459229,0.005845315,0.0004092704424510632,3232,1257.0,-2.439337451219512
104448,1690,57,17,0.03390832291916013,-42.46900999546051,0.2,-2.2456445693969727,0.2149658203125,-0.021958257551887073,-0.022725090384483337,0.957729697227478,0.021274168,0.0004092704424510632,3248,1257.0,-2.437823361445783
104960,1690,58,17,1.024576861411333,-42.46449851989746,0.2,0.5667853951454163,0.0162353515625,-0.00940363846893888,0.20870935916900635,0.9576627016067505,0.005822656,0.0004092704424510632,3264,1257.0,-2.437823361445783
105472,1691,59,17,0.17222217237576842,-42.44552934169769,0.2,-0.047757863998413086,0.26025390625,-0.02704337128670886,0.04642510414123535,0.9561848640441895,0.021567376,0.0004092704424510632,3280,1257.0,-2.437823361445783
105984,1691,60,18,0.07199227472301573,-42.410157322883606,0.2,-0.27949821949005127,0.2069091796875,-0.01841372187482193,0.01999235525727272,0.9566349983215332,0.017009676,0.0004092704424510632,3296,1257.0,-2.4377361071428574
106496,1692,61,18,0.5065117683261633,-42.42377471923828,0.2,0.6728963851928711,0.0511474609375,-0.009353253553854302,0.18131700158119202,0.9568413496017456,0.011971339,0.0004092704424510632,3312,1257.0,-2.4377361071428574
107008,1693,62,18,0.1594735374674201,-42.41669547557831,0.2,-2.066593647003174,0.16845703125,-0.021263101953081787,0.011929478496313095,0.9562797546386719,0.024399532,0.0004092704424510632,3328,1257.0,-2.4371754823529415
107520,1695,63,19,0.6495756497606635,-42.3973468542099,0.2,0.7788754105567932,0.0465087890625,-0.011121123825432733,0.22974462807178497,0.9560272693634033,0.01102545,0.0004092704424510632,3344,1257.0,-2.4371754823529415
108032,1697,64,19,0.07420091365929693,-42.414164423942566,0.2,-0.2719382047653198,0.2666015625,-0.02778925719030667,-0.010490253567695618,0.9575400948524475,0.019469313,0.0004092704424510632,3360,1257.0,-2.4371754823529415
108544,1699,65,19,0.15384782128967345,-42.4504736661911,0.2,0.2771052122116089,0.284423828125,-0.025532973260851577,0.049436960369348526,0.9576930999755859,0.01957077,0.0004092704424510632,3376,1257.0,-2.437667523255814
109056,1701,66,19,0.37398915039375424,-42.44431436061859,0.2,0.7830645442008972,0.1658935546875,-0.011891484406078234,0.15547452867031097,0.9574326872825623,0.018840909,0.0004092704424510632,3392,1257.0,-2.437667523255814
109568,1703,67,20,0.0617384931538254,-42.43338418006897,0.2,-2.1514527797698975,0.2275390625,-0.021383469633292407,0.0009210556745529175,0.956953227519989,0.015196477,0.0004092704424510632,3408,1257.0,-2.435605333333333
110080,1704,68,20,0.5006456924602389,-42.41864335536957,0.2,0.7172447443008423,0.137451171875,-0.018793016904965043,0.13719195127487183,0.9565861225128174,0.01938818,0.0004092704424510632,3424,1257.0,-2.435605333333333
110592,1706,69,20,0.08577296696603298,-42.418662428855896,0.2,-0.008996725082397461,0.190185546875,-0.016326055410900153,0.014799118041992188,0.9574909806251526,0.014958271,0.0004092704424510632,3440,1257.0,-2.435605333333333
111104,1707,70,20,0.8679965753108263,-42.444443464279175,0.2,0.6941105723381042,0.05419921875,-0.010907811229117215,0.2474135309457779,0.9577775597572327,0.012157254,0.0004092704424510632,3456,1257.0,-2.4364351022727275
111616,1708,71,21,0.050570759805850685,-42.44091439247131,0.2,0.9595358371734619,0.2216796875,-0.02246664577978663,-0.01487324945628643,0.9578526616096497,0.016904254,0.0004092704424510632,3472,1257.0,-2.4364351022727275
112128,1709,72,21,0.027914714242797345,-42.45197629928589,0.2,-3.7281956672668457,0.2431640625,-0.030110674968454987,-0.02989174984395504,0.9591453671455383,0.01557957,0.0004092704424510632,3488,1257.0,-2.4364456629213485
112640,1709,73,21,0.6881942460313439,-42.48816239833832,0.2,0.24582093954086304,0.08837890625,-0.008699139667442068,0.13125453889369965,0.9597119688987732,0.011311773,0.0004092704424510632,3504,1257.0,-2.4364456629213485
113152,1709,74,22,0.024079636787064373,-42.49255883693695,0.2,-0.6219320297241211,0.257080078125,-0.02901093670516275,-0.029271788895130157,0.9595233201980591,0.021665223,0.0004092704424510632,3520,1257.0,-2.435868577777778
113664,1710,75,22,0.6893990403041244,-42.48186945915222,0.2,0.627911388874054,0.0640869140625,-0.012913943195599131,0.16026070713996887,0.9593365788459778,0.012652566,0.0004092704424510632,3536,1257.0,-2.435868577777778
114176,1711,76,22,0.012574717664392665,-42.49574053287506,0.2,-3.2350926399230957,0.21826171875,-0.022360675589879975,-0.03423494100570679,0.9599937796592712,0.014651237,0.0004092704424510632,3552,1257.0,-2.435868577777778
114688,1712,77,23,0.005245727828878444,-42.50386869907379,0.2,-0.08663070201873779,0.2191162109375,-0.025813732398091815,-0.0426185205578804,0.9595121741294861,0.016518196,0.0004092704424510632,3568,1257.0,-2.434652307692308
115200,1714,78,23,1.004610207863152,-42.495946764945984,0.2,0.21716523170471191,0.037841796875,-0.006341438507661223,0.1386575549840927,0.9597293138504028,0.0076956814,0.0004092704424510632,3584,1257.0,-2.434652307692308
115712,1716,79,23,0.004934087162837386,-42.49509298801422,0.2,-2.832050323486328,0.257080078125,-0.027765217528212816,-0.03844113647937775,0.9594849944114685,0.020859621,0.0004092704424510632,3600,1257.0,-2.435770282608696
116224,1718,80,23,0.5941484170034528,-42.48418891429901,0.2,0.29633939266204834,0.117919921875,-0.012403635060763918,0.09376414865255356,0.9595653414726257,0.01897738,0.0004092704424510632,3616,1257.0,-2.435770282608696
116736,1720,81,24,0.015441286348504946,-42.47974991798401,0.2,-1.747140645980835,0.271728515625,-0.030559059174265712,-0.03626010939478874,0.9589943289756775,0.017909074,0.0004092704424510632,3632,1257.0,-2.435770282608696
117248,1721,82,24,0.004020470929390285,-42.46374952793121,0.2,-0.08463764190673828,0.2430419921875,-0.027739882891182788,-0.03124907612800598,0.9595168232917786,0.015660573,0.0004092704424510632,3648,1257.0,-2.433458053763441
117760,1722,83,24,0.832324490416795,-42.474114418029785,0.2,0.13855618238449097,0.0548095703125,-0.013284683489473537,0.09787553548812866,0.9596957564353943,0.011895318,0.0004092704424510632,3664,1257.0,-2.433458053763441
118272,1724,84,24,0.02081475217710249,-42.4601092338562,0.2,-2.2956020832061768,0.306396484375,-0.030366997205419466,-0.04054955393075943,0.9586981534957886,0.021600861,0.0004092704424510632,3680,1257.0,-2.4322946702127664
118784,1725,85,25,0.6342937583103776,-42.431811451911926,0.2,0.5977749824523926,0.0789794921875,-0.011877668934175745,0.1464800238609314,0.9582623839378357,0.012636864,0.0004092704424510632,3696,1257.0,-2.4322946702127664
119296,1726,86,25,0.016336458298610523,-42.40997123718262,0.2,-0.749830961227417,0.205078125,-0.02252992629655637,-0.03308846056461334,0.9569627046585083,0.014223358,0.0004092704424510632,3712,1257.0,-2.4322946702127664
119808,1727,87,25,0.00361956242704764,-42.37925040721893,0.2,0.029277324676513672,0.252685546875,-0.02675355740939267,-0.03045772574841976,0.9568013548851013,0.017835917,0.0004092704424510632,3728,1257.0,-2.4309798526315793
120320,1729,88,26,0.8461638577282429,-42.38338840007782,0.2,0.15046322345733643,0.0791015625,-0.010959489925880916,0.138653963804245,0.9568501710891724,0.009639148,0.0004092704424510632,3744,1257.0,-2.4309798526315793
120832,1730,89,26,0.06528592074755579,-42.39117884635925,0.2,-2.3598692417144775,0.239013671875,-0.02420929408253869,-0.02159128524363041,0.9574299454689026,0.021030543,0.0004092704424510632,3760,1257.0,-2.431648791666667
121344,1731,90,26,0.7022275049239397,-42.4070109128952,0.2,0.6235470771789551,0.041259765625,-0.011472931335447356,0.14672920107841492,0.9575169682502747,0.007078152,0.0004092704424510632,3776,1257.0,-2.431648791666667
121856,1732,91,26,0.046909172902815044,-42.395021080970764,0.2,-0.09526610374450684,0.26025390625,-0.026539904880337417,-0.024909954518079758,0.9566271901130676,0.018661365,0.0004092704424510632,3792,1257.0,-2.431648791666667
122368,1732,92,27,0.1464364966377616,-42.376903891563416,0.2,0.481262743473053,0.3018798828125,-0.02391527677536942,0.04212789982557297,0.9564959406852722,0.02748121,0.0004092704424510632,3808,1257.0,-2.4314439175257734
122880,1733,93,27,0.4264576807618141,-42.37414753437042,0.2,0.8368531465530396,0.10791015625,-0.012576621629705187,0.08684618771076202,0.9565110802650452,0.018784117,0.0004092704424510632,3824,1257.0,-2.4314439175257734
123392,1732,94,27,0.10106109664775431,-42.382195711135864,0.2,-2.1477298736572266,0.243408203125,-0.02048556591034867,0.0007974244654178619,0.9573088884353638,0.021345459,0.0004092704424510632,3840,1257.0,-2.4316245000000003
123904,1731,95,28,0.7306883651763201,-42.391929149627686,0.2,0.7215447425842285,0.0487060546875,-0.009306197302066721,0.24804317951202393,0.9574161767959595,0.009794241,0.0004092704424510632,3856,1257.0,-2.4316245000000003
124416,1731,96,28,0.11125699081458151,-42.41294884681702,0.2,0.1352170705795288,0.2913818359375,-0.027880507332156412,0.013654038310050964,0.9594399929046631,0.02599465,0.0004092704424510632,3872,1257.0,-2.4316245000000003
124928,1730,97,28,0.7527904026210308,-42.48193693161011,0.2,0.7208310961723328,0.060546875,-0.011914184869965538,0.252823144197464,0.9606470465660095,0.011287326,0.0004092704424510632,3888,1257.0,-2.431618101010101
125440,1730,98,28,0.07780008483678102,-42.50424933433533,0.2,0.9725342392921448,0.2137451171875,-0.023529283702373505,-0.0017568524926900864,0.9616225361824036,0.023960456,0.0004092704424510632,3904,1257.0,-2.431618101010101
125952,1730,99,29,0.025705317093525082,-42.54308903217316,0.2,-3.4223642349243164,0.1883544921875,-0.015469314035726711,-0.009545945562422276,0.9627473950386047,0.015567032,0.0004092704424510632,3920,1257.0,-2.431452
126464,1731,100,29,1.0021422002464533,-42.5594208240509,0.2,0.22579222917556763,0.04638671875,-0.004425164457643405,0.21919021010398865,0.9628156423568726,0.00788446,0.0004092704424510632,3936,1257.0,-2.431452
126976,1732,101,29,0.01208266441244632,-42.51698172092438,0.2,-0.7284539937973022,0.281494140625,-0.026072891225339845,-0.032398972660303116,0.9596425294876099,0.020038202,0.0004092704424510632,3952,1257.0,-2.43047726
127488,1733,102,30,0.7106369608081877,-42.42405188083649,0.2,0.5342963933944702,0.0625,-0.008218640607083216,0.11591601371765137,0.9585764408111572,0.0074901967,0.0004092704424510632,3968,1257.0,-2.43047726
128000,1734,103,30,0.010387156755314209,-42.40705478191376,0.2,-2.3421616554260254,0.2103271484375,-0.02205846105789533,-0.022270919755101204,0.9574448466300964,0.018497633,0.0004092704424510632,3984,1257.0,-2.43047726
