time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/value_loss,train/entropy_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/loss,train/std,train/approx_kl,train/learning_rate,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
128512,1722,104,30,0.00458100392279448,-43.229273080825806,0.2,-0.12819457054138184,0.2747802734375,-0.028645509024499916,-0.03800957277417183,0.9819316267967224,0.021065664,0.0004092704424510632,4000,1257.0,-2.4173953900000003
129024,1723,105,31,1.0083144446834922,-43.255972385406494,0.2,0.21696770191192627,0.1092529296875,-0.005158757616300136,0.1355908215045929,0.9823736548423767,0.008506344,0.0004092704424510632,4016,1257.0,-2.4173953900000003
129536,1723,106,31,0.003102303460764233,-43.279189348220825,0.2,-2.9980037212371826,0.2677001953125,-0.02797409481718205,-0.03821983188390732,0.9837254881858826,0.024541713,0.0004092704424510632,4032,1257.0,-2.4183721200000003
130048,1723,107,31,1.2023654072545469,-43.309526205062866,0.2,0.09446895122528076,0.0982666015625,-0.012268953942111693,0.07764476537704468,0.9840595126152039,0.011605501,0.0004092704424510632,4048,1257.0,-2.4183721200000003
130560,1723,108,32,0.009328833155450411,-43.30945289134979,0.2,-0.8252954483032227,0.3148193359375,-0.027401428465964273,-0.025468889623880386,0.9837290644645691,0.021467242,0.0004092704424510632,4064,1257.0,-2.4183721200000003
131072,1723,109,32,0.004418386197357904,-43.29953360557556,0.2,-0.12653791904449463,0.310302734375,-0.03126783954212442,-0.0393667072057724,0.9838434457778931,0.019163992,0.0004092704424510632,4080,1257.0,-2.41580123
131584,1722,110,32,0.9476693589240313,-43.30829405784607,0.2,0.17998754978179932,0.0748291015625,-0.00967479705286678,0.2585239112377167,0.9839523434638977,0.012034742,0.0004092704424510632,4096,1257.0,-2.41580123
132096,1722,111,32,0.006931418589374516,-43.30969572067261,0.2,-5.274903297424316,0.217529296875,-0.021892618970014155,-0.03551459312438965,0.9839325547218323,0.01723638,0.0004092704424510632,4112,1257.0,-2.41583691
132608,1722,112,33,1.0152146024629474,-43.30706012248993,0.2,0.18842393159866333,0.015625,-0.0068618958175648,0.2778714597225189,0.983996570110321,0.0064427257,0.0004092704424510632,4128,1257.0,-2.41583691
133120,1721,113,33,0.0058237115445081145,-43.31081986427307,0.2,-1.0376687049865723,0.274658203125,-0.030200145934941247,-0.03193122521042824,0.9840732216835022,0.020195425,0.0004092704424510632,4144,1257.0,-2.41583691
133632,1721,114,33,0.004601798245857935,-43.28476536273956,0.2,0.05339902639389038,0.2545166015625,-0.02588046960590873,-0.025281036272644997,0.9824376702308655,0.014343586,0.0004092704424510632,4160,1257.0,-2.4150677799999998
134144,1721,115,34,1.0118214013054967,-43.24628555774689,0.2,0.2578538656234741,0.0113525390625,-0.005340021147276275,0.14752967655658722,0.9818211197853088,0.005054744,0.0004092704424510632,4176,1257.0,-2.4150677799999998
134656,1720,116,34,0.013621136225992814,-43.21618211269379,0.2,-2.4347972869873047,0.29638671875,-0.031607765529770404,-0.04079798609018326,0.9798347353935242,0.018438246,0.0004092704424510632,4192,1257.0,-2.41222962
135168,1720,117,34,0.7467014631256461,-43.15865135192871,0.2,0.3216187357902527,0.079833984375,-0.00612966220069211,0.14139312505722046,0.9792068004608154,0.008416964,0.0004092704424510632,4208,1257.0,-2.41222962
135680,1720,118,35,0.03484026971273124,-43.14084267616272,0.2,0.2771749496459961,0.2454833984375,-0.02540818449051585,-0.01985251158475876,0.9785166382789612,0.015734002,0.0004092704424510632,4224,1257.0,-2.41222962
136192,1719,119,35,0.17763674352318048,-43.11275279521942,0.2,0.4842631220817566,0.231689453125,-0.027278013767499942,0.05329974368214607,0.9786213636398315,0.020510916,0.0004092704424510632,4240,1257.0,-2.4127650800000002
136704,1719,120,35,0.5819473536685109,-43.12088215351105,0.2,0.813100278377533,0.0465087890625,-0.009729793557198718,0.1656835526227951,0.9790046215057373,0.013738079,0.0004092704424510632,4256,1257.0,-2.4127650800000002
137216,1719,121,36,0.16449737246148288,-43.14298224449158,0.2,-2.0535402297973633,0.1947021484375,-0.022665750788291916,0.02866275981068611,0.9803081750869751,0.018372789,0.0004092704424510632,4272,1257.0,-2.4156089200000004
137728,1719,122,36,0.7976652374491096,-43.1686145067215,0.2,0.7686426639556885,0.0291748046875,-0.006363719920045696,0.3210260272026062,0.9806063175201416,0.008549899,0.0004092704424510632,4288,1257.0,-2.4156089200000004
138240,1720,123,36,0.045351096196100116,-43.159648060798645,0.2,-0.31911909580230713,0.2481689453125,-0.024879281263565645,-0.014777939766645432,0.9797022938728333,0.016603768,0.0004092704424510632,4304,1257.0,-2.4156089200000004
138752,1720,124,36,0.39270355086773634,-43.1327645778656,0.2,0.6707150340080261,0.111572265625,-0.010286665172316134,0.16711236536502838,0.9791591167449951,0.013805149,0.0004092704424510632,4320,1257.0,-2.41330506
139264,1720,125,37,0.0979228182695806,-43.13080358505249,0.2,0.9298899173736572,0.19580078125,-0.021530298385187052,-0.005126085132360458,0.9793490767478943,0.025232129,0.0004092704424510632,4336,1257.0,-2.41330506
139776,1720,126,37,0.020334387256298214,-43.15989804267883,0.2,-2.655104875564575,0.25048828125,-0.02382953726919368,-0.030298791825771332,0.9818001389503479,0.019324481,0.0004092704424510632,4352,1257.0,-2.41334235
140288,1720,127,37,0.8490696335211396,-43.22474157810211,0.2,0.23755210638046265,0.0179443359375,-0.0041650319180916995,0.2576451003551483,0.9825350642204285,0.007742738,0.0004092704424510632,4368,1257.0,-2.41334235
140800,1720,128,38,0.04086071997880936,-43.22401535511017,0.2,-0.5557583570480347,0.3282470703125,-0.030295630596810952,-0.02723948284983635,0.9818869829177856,0.02414289,0.0004092704424510632,4384,1257.0,-2.4101795900000003
141312,1720,129,38,1.003616489470005,-43.20792019367218,0.2,0.7635966539382935,0.087158203125,0.00048228671948891133,0.2541544437408447,0.9816792607307434,0.005191056,0.0004092704424510632,4400,1257.0,-2.4101795900000003
141824,1720,130,38,0.013137480185832828,-43.23501634597778,0.2,-3.644939422607422,0.3045654296875,-0.03118461371923331,-0.0410640686750412,0.9837998151779175,0.025223289,0.0004092704424510632,4416,1257.0,-2.4101795900000003
142336,1720,131,38,0.005203536165936384,-43.24974465370178,0.2,-0.008974790573120117,0.224365234375,-0.02619118898292072,-0.03974531218409538,0.98186194896698,0.015184411,0.0004092704424510632,4432,1257.0,-2.40975231
142848,1719,132,39,1.4226273382082582,-43.17242181301117,0.2,0.08559727668762207,0.013916015625,-0.007692392930039205,0.12510794401168823,0.9810810089111328,0.005731389,0.0004092704424510632,4448,1257.0,-2.40975231
143360,1718,133,39,0.008155378374794964,-43.1571227312088,0.2,-2.7579729557037354,0.3023681640625,-0.028727732511470094,-0.04128236323595047,0.9802188277244568,0.030464085,0.0004092704424510632,4464,1257.0,-2.40876864
143872,1717,134,39,1.4862310411408544,-43.12969207763672,0.2,0.2875465154647827,0.1185302734375,-0.006629070579947438,0.14280907809734344,0.9796883463859558,0.011036107,0.0004092704424510632,4480,1257.0,-2.40876864
144384,1716,135,40,0.005956701410468668,-43.133713722229004,0.2,-0.9196691513061523,0.251220703125,-0.029109917697496712,-0.035990528762340546,0.9803888201713562,0.019405054,0.0004092704424510632,4496,1257.0,-2.40876864
144896,1716,136,40,0.0038500745649798773,-43.11253762245178,0.2,-0.015778779983520508,0.2784423828125,-0.03098976006731391,-0.04015430063009262,0.9781414866447449,0.019522313,0.0004092704424510632,4512,1257.0,-2.40810933
145408,1715,137,40,1.5329390102997422,-43.04580044746399,0.2,0.0876207947731018,0.021728515625,-0.011246486639720388,0.12633489072322845,0.9774069786071777,0.0069550476,0.0004092704424510632,4528,1257.0,-2.40810933
145920,1715,138,41,0.010677035359549336,-43.04957449436188,0.2,-2.580955982208252,0.2236328125,-0.025996042757469695,-0.03525817394256592,0.9785019755363464,0.017957468,0.0004092704424510632,4544,1257.0,-2.40880481
146432,1714,139,41,0.9738668464124203,-43.08341407775879,0.2,0.4061652421951294,0.0283203125,-0.004944872431224212,0.1918848305940628,0.97897869348526,0.010350624,0.0004092704424510632,4560,1257.0,-2.40880481
146944,1714,140,41,0.009442002163268626,-43.08564841747284,0.2,-2.389279842376709,0.2215576171875,-0.022890491236466914,-0.03600335493683815,0.9784289002418518,0.017038569,0.0004092704424510632,4576,1257.0,-2.40880481
147456,1713,141,42,0.005333934728696477,-43.05385422706604,0.2,0.04135239124298096,0.22998046875,-0.02848106143937912,-0.032483361661434174,0.9770630598068237,0.017999496,0.0004092704424510632,4592,1257.0,-2.4135402099999994
147968,1713,142,42,1.0318665597587824,-43.026294469833374,0.2,0.14966166019439697,0.04150390625,-0.008011701531358995,0.10276023298501968,0.976934015750885,0.009050239,0.0004092704424510632,4608,1257.0,-2.4135402099999994
148480,1713,143,42,0.04440209601307288,-43.01123523712158,0.2,-2.5640652179718018,0.2144775390625,-0.020032339642057195,-0.007531566545367241,0.9754453897476196,0.023496283,0.0004092704424510632,4624,1257.0,-2.41409756
148992,1713,144,43,1.0291486233472824,-42.95804512500763,0.2,0.7264502048492432,0.0321044921875,-0.002274096754263155,0.26237112283706665,0.9747276306152344,0.007223642,0.0004092704424510632,4640,1257.0,-2.41409756
149504,1714,145,43,0.18600857723504305,-42.958088755607605,0.2,0.29863470792770386,0.2122802734375,-0.022970841848291457,0.05094262585043907,0.9753473997116089,0.021567358,0.0004092704424510632,4656,1257.0,-2.41409756
150016,1714,146,43,0.7056631557643414,-42.97373306751251,0.2,0.47023147344589233,0.168212890625,-0.021098990488098934,0.2510732412338257,0.9756452441215515,0.014947297,0.0004092704424510632,4672,1257.0,-2.41277244
150528,1714,147,43,0.490544690284878,-42.9799348115921,0.2,0.910903811454773,0.0711669921875,-0.009953232132829726,0.14347237348556519,0.9755299091339111,0.012331239,0.0004092704424510632,4688,1257.0,-2.41277244
151040,3858,1,0,0.1650891366880387,-42.96361029148102,0.2,-1.945472240447998,0.16162109375,-0.01814972673309967,0.03125613182783127,0.9744218587875366,0.019364122,0.0004092704424510632,4704,1257.0,-2.41338334
151552,2388,2,0,0.9530535228550434,-42.939589500427246,0.2,0.7770757675170898,0.01953125,-0.007829286972992122,0.29646748304367065,0.9739757180213928,0.0060713496,0.0004092704424510632,4720,1257.0,-2.41338334
152064,2117,3,0,0.10787699022330344,-42.945817828178406,0.2,-0.653688907623291,0.175048828125,-0.02033817471237853,0.005852196365594864,0.9752516150474548,0.01617801,0.0004092704424510632,4736,1257.0,-2.41338334
152576,1989,4,1,0.5810539601370692,-42.98801124095917,0.2,0.6989945769309998,0.071533203125,-0.013077968891593628,0.21294739842414856,0.9758259057998657,0.01072197,0.0004092704424510632,4752,1257.0,-2.41564639
153088,1915,5,1,0.0943504519527778,-42.97547996044159,0.2,0.9722559452056885,0.241943359375,-0.02011150465841638,0.00871986337006092,0.9746055603027344,0.025623556,0.0004092704424510632,4768,1257.0,-2.41564639
153600,1879,6,1,0.0457790169166401,-42.9510293006897,0.2,-3.390164375305176,0.260009765625,-0.02558577219315339,-0.027162471786141396,0.9744254946708679,0.023996927,0.0004092704424510632,4784,1257.0,-2.4163659500000003
154112,1856,7,1,0.9826769586652517,-42.95871376991272,0.2,0.40579068660736084,0.0596923828125,-0.009129465594014619,0.1749861240386963,0.9747395515441895,0.009722177,0.0004092704424510632,4800,1257.0,-2.4163659500000003
154624,1834,8,2,0.016488788329297677,-42.95416617393494,0.2,0.11291146278381348,0.3282470703125,-0.025479300820734352,-0.026957910507917404,0.9738358855247498,0.026355976,0.0004092704424510632,4816,1257.0,-2.4159094899999998
155136,1812,9,2,0.9910663738846779,-42.92092299461365,0.2,0.7044601440429688,0.0728759765625,-0.0019312393415020779,0.20319826900959015,0.9733291268348694,0.0050348905,0.0004092704424510632,4832,1257.0,-2.4159094899999998
155648,1795,10,2,0.015827540133614093,-42.94591212272644,0.2,-2.288546323776245,0.2261962890625,-0.024365920398849994,-0.036130815744400024,0.9761500954627991,0.019445352,0.0004092704424510632,4848,1257.0,-2.4159094899999998
156160,1780,11,3,0.005749049145379104,-42.97846019268036,0.2,-0.25206708908081055,0.2265625,-0.026870088564464822,-0.0304923877120018,0.9737316966056824,0.014765344,0.0004092704424510632,4864,1257.0,-2.41722871
156672,1769,12,3,1.3146950108930469,-42.90252506732941,0.2,0.2565534710884094,0.011474609375,-0.0016626342112431303,0.3350001871585846,0.9726263880729675,0.0054413243,0.0004092704424510632,4880,1257.0,-2.41722871
157184,1761,13,3,0.004386757733300328,-42.86712062358856,0.2,-2.5393130779266357,0.1954345703125,-0.021820324123837054,-0.0343453586101532,0.9710496068000793,0.0145695675,0.0004092704424510632,4896,1257.0,-2.4145683800000004
157696,1754,14,4,1.245353075210005,-42.822620153427124,0.2,0.19657862186431885,0.024658203125,-0.00533632782753557,0.07917676866054535,0.97041916847229,0.0073638847,0.0004092704424510632,4912,1257.0,-2.4145683800000004
158208,1746,15,4,0.009403572330484167,-42.8141108751297,0.2,-2.5024704933166504,0.2535400390625,-0.025249066631658934,-0.022389376536011696,0.9704102873802185,0.022180654,0.0004092704424510632,4928,1257.0,-2.4145683800000004
158720,1741,16,4,0.005030977205024101,-42.80512475967407,0.2,-0.06241190433502197,0.3031005859375,-0.03630079250433482,-0.03748896345496178,0.9696263670921326,0.022123706,0.0004092704424510632,4944,1257.0,-2.4121365800000003
159232,1736,17,5,1.1297379327006638,-42.78776168823242,0.2,0.18906491994857788,0.0438232421875,-0.006044003835995682,0.13074417412281036,0.969478964805603,0.007948147,0.0004092704424510632,4960,1257.0,-2.4121365800000003
159744,1731,18,5,0.028724644565954804,-42.808595418930054,0.2,-2.6143641471862793,0.2603759765625,-0.02471440812223591,-0.03193002939224243,0.9715441465377808,0.024325933,0.0004092704424510632,4976,1257.0,-2.41077652
160256,1726,19,5,0.8333647595718503,-42.86296725273132,0.2,0.6740787625312805,0.104736328125,-0.0019493462896207348,0.2505089044570923,0.9721537828445435,0.006623535,0.0004092704424510632,4992,1257.0,-2.41077652
160768,1722,20,5,0.015469082514755428,-42.884047508239746,0.2,-3.1572141647338867,0.2135009765625,-0.025338756677228957,-0.025529980659484863,0.9735093712806702,0.017211426,0.0004092704424510632,5008,1257.0,-2.41077652
161280,1718,21,6,0.004917101417959202,-42.93704450130463,0.2,0.008412182331085205,0.218505859375,-0.022989527926256415,-0.036905720829963684,0.9751251339912415,0.013289619,0.0004092704424510632,5024,1257.0,-2.41087531
161792,1717,22,6,1.252263524569571,-42.980833768844604,0.2,0.228207528591156,0.01953125,-0.0028455131978262216,0.11042863130569458,0.9755185842514038,0.004251171,0.0004092704424510632,5040,1257.0,-2.41087531
162304,1714,23,6,0.032546007714699954,-42.97010660171509,0.2,-2.426978826522827,0.1968994140625,-0.020749126269947737,-0.02537161484360695,0.9744777083396912,0.018681841,0.0004092704424510632,5056,1257.0,-2.41060995
162816,1712,24,7,1.0850468017160892,-42.93782889842987,0.2,0.5637273192405701,0.0062255859375,0.00026046169659821317,0.19987447559833527,0.9740141034126282,0.0035768943,0.0004092704424510632,5072,1257.0,-2.41060995
163328,1709,25,7,0.05044062342494726,-42.92495787143707,0.2,-0.12592840194702148,0.243896484375,-0.024238684040028602,-0.008452385663986206,0.9733256101608276,0.02367235,0.0004092704424510632,5088,1257.0,-2.41060995
163840,1706,26,7,0.12151938793249428,-42.91423583030701,0.2,0.49369293451309204,0.228271484375,-0.02374895112006925,0.018250372260808945,0.97347491979599,0.021367256,0.0004092704424510632,5104,1257.0,-2.4108272600000005
164352,1704,27,8,0.449709577485919,-42.91967213153839,0.2,0.7948216795921326,0.067626953125,-0.008049473093706183,0.1626730114221573,0.9732344150543213,0.013956266,0.0004092704424510632,5120,1257.0,-2.4108272600000005
164864,1703,28,8,0.07793249934911728,-42.92301678657532,0.2,-2.2431342601776123,0.2080078125,-0.02109181864943821,-0.006528954952955246,0.9740803837776184,0.023022123,0.0004092704424510632,5136,1257.0,-2.41030264
165376,1701,29,8,0.8017949163913727,-42.950743079185486,0.2,0.7455112338066101,0.055908203125,-0.01126506739819888,0.21138601005077362,0.9743767380714417,0.012017095,0.0004092704424510632,5152,1257.0,-2.41030264
165888,1700,30,9,0.055014176410622895,-42.97298538684845,0.2,-0.39623451232910156,0.2435302734375,-0.026488223898923025,-0.014682965353131294,0.9757570028305054,0.021261213,0.0004092704424510632,5168,1257.0,-2.41030264
166400,1698,31,9,0.561791256070137,-43.01519596576691,0.2,0.70900559425354,0.1263427734375,-0.015149566155741923,0.21058908104896545,0.9767001867294312,0.021339243,0.0004092704424510632,5184,1257.0,-2.4100665
166912,1697,32,9,0.16084122960455716,-43.02701783180237,0.2,0.960637092590332,0.119873046875,-0.012487117273849435,0.03989434242248535,0.9766082763671875,0.02202368,0.0004092704424510632,5200,1257.0,-2.4100665
167424,1694,33,9,0.07246316911187023,-43.01586151123047,0.2,-3.247283935546875,0.238037109375,-0.022802464431151748,-0.011241057887673378,0.9763158559799194,0.017636415,0.0004092704424510632,5216,1257.0,-2.41336932
167936,1692,34,10,1.0904382495209575,-43.019389033317566,0.2,0.7414320707321167,0.046630859375,-0.0061351899785222486,0.24945396184921265,0.9765092134475708,0.008248953,0.0004092704424510632,5232,1257.0,-2.41336932
168448,1690,35,10,0.02966908214148134,-43.020122051239014,0.2,-0.36898791790008545,0.2435302734375,-0.023712754526059143,-0.014305838383734226,0.9760676622390747,0.028293671,0.0004092704424510632,5248,1257.0,-2.4123970200000002
168960,1688,36,10,0.9454644853249192,-43.00995326042175,0.2,0.7408203482627869,0.03466796875,-0.004413916511111893,0.2353406846523285,0.9758357405662537,0.0065427525,0.0004092704424510632,5264,1257.0,-2.4123970200000002
169472,1687,37,11,0.01092834520386532,-43.02724242210388,0.2,-2.5165603160858154,0.2930908203125,-0.031763790640980005,-0.03519006073474884,0.9769779443740845,0.02168702,0.0004092704424510632,5280,1257.0,-2.4123970200000002
169984,1686,38,11,0.003992227560956962,-43.010735869407654,0.2,-0.08667886257171631,0.28076171875,-0.03164251158887055,-0.04479629546403885,0.9731414318084717,0.020323787,0.0004092704424510632,5296,1257.0,-2.41348198
170496,1685,39,11,1.1950373826548457,-42.89961290359497,0.2,0.1524900197982788,0.008544921875,-0.004253989216522314,0.1464269459247589,0.9719042778015137,0.0042312313,0.0004092704424510632,5312,1257.0,-2.41348198
171008,1684,40,12,0.03138532058801502,-42.90172588825226,0.2,-1.3162932395935059,0.2216796875,-0.020923533964378294,-0.016336187720298767,0.972993016242981,0.017430872,0.0004092704424510632,5328,1257.0,-2.41456347
171520,1683,41,12,1.0034046582877636,-42.93533265590668,0.2,0.7296992540359497,0.0233154296875,-0.006241942479391582,0.25554001331329346,0.9733644127845764,0.0068165176,0.0004092704424510632,5344,1257.0,-2.41456347
172032,1681,42,12,0.017155669833300635,-42.92978060245514,0.2,-2.5244719982147217,0.2445068359375,-0.02395436746883206,-0.028042573481798172,0.972929835319519,0.017396003,0.0004092704424510632,5360,1257.0,-2.41456347
172544,1681,43,13,0.0044558743757079355,-42.895206332206726,0.2,-0.07784783840179443,0.2786865234375,-0.02588110707438318,-0.021927610039711,0.9706413745880127,0.019004177,0.0004092704424510632,5376,1257.0,-2.41595773
173056,1679,44,13,1.509011460468173,-42.83418357372284,0.2,0.2220112681388855,0.00537109375,-0.0014049078454263508,0.11793307960033417,0.9699154496192932,0.0037839538,0.0004092704424510632,5392,1257.0,-2.41595773
173568,1678,45,13,0.020443726214580238,-42.84717130661011,0.2,-2.1749327182769775,0.2237548828125,-0.02111398766282946,-0.022309675812721252,0.9716715812683105,0.019883828,0.0004092704424510632,5408,1257.0,-2.41819759
174080,1677,46,14,1.347849940881133,-42.90380609035492,0.2,0.44087833166122437,0.0672607421875,-0.006303678470430896,0.16983094811439514,0.972327470779419,0.011232179,0.0004092704424510632,5424,1257.0,-2.41819759
174592,1677,47,14,0.011128826445201412,-42.932536005973816,0.2,-2.504770278930664,0.236328125,-0.025008281867485493,-0.03497468680143356,0.9745061993598938,0.017370429,0.0004092704424510632,5440,1257.0,-2.41819759
175104,1676,48,14,0.0050706380206975155,-42.98602902889252,0.2,0.048556506633758545,0.28857421875,-0.03426796702842694,-0.0374426506459713,0.9752312898635864,0.020799631,0.0004092704424510632,5456,1257.0,-2.41776865
175616,1676,49,14,1.4100395659916103,-42.98322677612305,0.2,0.23028451204299927,0.0032958984375,-0.0020803943334612995,0.11465219408273697,0.9751741886138916,0.0030256463,0.0004092704424510632,5472,1257.0,-2.41776865
176128,1675,50,15,0.017223537986865267,-43.0055912733078,0.2,-2.767914056777954,0.2432861328125,-0.02432426439190749,-0.031761497259140015,0.9770528674125671,0.021428984,0.0004092704424510632,5488,1257.0,-2.41958385
176640,1674,51,15,1.2190061397850513,-43.050495743751526,0.2,0.43214017152786255,0.0216064453125,-0.005019545118557289,0.1516718715429306,0.9776822924613953,0.005974327,0.0004092704424510632,5504,1257.0,-2.41958385
177152,1674,52,15,0.021534747327677906,-43.06189477443695,0.2,-0.20982742309570312,0.1754150390625,-0.020948510995367542,-0.03496647998690605,0.978280246257782,0.012395091,0.0004092704424510632,5520,1257.0,-2.41958385
177664,1673,53,16,0.04911094671115279,-43.07765054702759,0.2,0.4794102907180786,0.2618408203125,-0.02598440546717029,-0.005460629239678383,0.9792475700378418,0.017541312,0.0004092704424510632,5536,1257.0,-2.4198353999999997
178176,1673,54,16,0.9419266097247601,-43.101908445358276,0.2,0.7287275791168213,0.013427734375,-0.009198966625262983,0.10408691316843033,0.9797045588493347,0.0051031685,0.0004092704424510632,5552,1257.0,-2.4198353999999997
178688,1672,55,16,0.2118765094783157,-43.117839217185974,0.2,-2.0410006046295166,0.1497802734375,-0.01696724737121258,0.043750327080488205,0.9810671210289001,0.016293557,0.0004092704424510632,5568,1257.0,-2.41978966
179200,1672,56,17,0.8228313084691763,-43.157180428504944,0.2,0.7930926084518433,0.0081787109375,-0.003471398515102919,0.2547245919704437,0.9818474054336548,0.003974533,0.0004092704424510632,5584,1257.0,-2.41978966
179712,1671,57,17,0.05612607079092413,-43.168092489242554,0.2,-1.2493481636047363,0.24169921875,-0.02872850763378665,-0.03350384160876274,0.9822229146957397,0.015898634,0.0004092704424510632,5600,1257.0,-2.41978966
180224,1671,58,17,0.7437477502971888,-43.174177408218384,0.2,0.5847817659378052,0.041015625,-0.009140769427176565,0.19852864742279053,0.9822070598602295,0.011047721,0.0004092704424510632,5616,1257.0,-2.41880128
180736,1670,59,18,0.1334458594210446,-43.169387102127075,0.2,0.9689959287643433,0.2220458984375,-0.018855665155570023,0.011136576533317566,0.9820310473442078,0.025995454,0.0004092704424510632,5632,1257.0,-2.41880128
181248,1669,60,18,0.039258992474060506,-43.17277431488037,0.2,-3.3773021697998047,0.2174072265625,-0.023959723359439522,-0.020830832421779633,0.9821083545684814,0.013897797,0.0004092704424510632,5648,1257.0,-2.4206090400000004
181760,1668,61,18,1.3910239124670625,-43.184629917144775,0.2,0.3859267830848694,0.044921875,-0.007337205708608963,0.23296800255775452,0.9822182059288025,0.011096822,0.0004092704424510632,5664,1257.0,-2.4206090400000004
182272,1667,62,19,0.061913456418551505,-43.19798409938812,0.2,0.18204671144485474,0.215087890625,-0.019217073160689324,-0.0023711249232292175,0.9835317134857178,0.017134259,0.0004092704424510632,5680,1257.0,-2.42307618
182784,1667,63,19,1.0552841294556856,-43.229724764823914,0.2,0.8003844022750854,0.0146484375,-0.003470386393018998,0.4133028984069824,0.9841954708099365,0.005842331,0.0004092704424510632,5696,1257.0,-2.42307618
183296,1666,64,19,0.06778646621387452,-43.224992632865906,0.2,-3.259582042694092,0.20458984375,-0.01989014977880288,-0.013858349993824959,0.9831401109695435,0.016795699,0.0004092704424510632,5712,1257.0,-2.42307618
183808,1666,65,19,0.01563723894651048,-43.19513511657715,0.2,-3.4840588569641113,0.3013916015625,-0.03181795892305672,-0.04122316092252731,0.9826485514640808,0.031084694,0.0004092704424510632,5728,1257.0,-2.42572414
184320,1666,66,20,1.3941355310380459,-43.18462538719177,0.2,0.14363974332809448,0.0574951171875,-0.007468221549061127,0.21637597680091858,0.9824911952018738,0.007883795,0.0004092704424510632,5744,1257.0,-2.42572414
184832,1665,67,20,0.008863385621225461,-43.16634023189545,0.2,-2.2961339950561523,0.2579345703125,-0.023457154835341498,-0.02886379323899746,0.9813395738601685,0.026092596,0.0004092704424510632,5760,1257.0,-2.4277587499999997
185344,1666,68,20,1.063349939417094,-43.12868642807007,0.2,0.29354411363601685,0.0557861328125,-0.007911044973297976,0.13561119139194489,0.9809669852256775,0.009887371,0.0004092704424510632,5776,1257.0,-2.4277587499999997
185856,1668,69,21,0.0054646892749588005,-43.15581297874451,0.2,-2.077768087387085,0.24951171875,-0.026615834125550464,-0.03800344094634056,0.9835296273231506,0.016700428,0.0004092704424510632,5792,1257.0,-2.4277587499999997
186368,1670,70,21,0.00419306325056823,-43.20321178436279,0.2,-0.06298363208770752,0.2877197265625,-0.03108816346502863,-0.031074266880750656,0.983059287071228,0.023103595,0.0004092704424510632,5808,1257.0,-2.42885755
186880,1671,71,21,1.3077276013791561,-43.16738188266754,0.2,0.13676202297210693,0.0428466796875,-0.0036716190952574834,0.21720768511295319,0.9825642108917236,0.006887031,0.0004092704424510632,5824,1257.0,-2.42885755
187392,1671,72,22,0.034716087160632014,-43.168846130371094,0.2,-1.9182915687561035,0.2708740234375,-0.025034630365553312,-0.02199697121977806,0.9829755425453186,0.025278252,0.0004092704424510632,5840,1257.0,-2.42816823
187904,1672,73,22,0.9371646484360099,-43.17597711086273,0.2,0.7367324829101562,0.0225830078125,-0.006222057112609036,0.42263063788414,0.9830030798912048,0.0061460887,0.0004092704424510632,5856,1257.0,-2.42816823
188416,1672,74,22,0.007127549237338826,-43.176077246665955,0.2,-2.539743185043335,0.2615966796875,-0.027161385340150446,-0.03568631038069725,0.9828426241874695,0.019409105,0.0004092704424510632,5872,1257.0,-2.42816823
188928,1673,75,22,0.00682891474571079,-43.13237452507019,0.2,0.04685312509536743,0.2265625,-0.021858914085896686,-0.022738002240657806,0.9796233773231506,0.016340975,0.0004092704424510632,5888,1257.0,-2.42725198
189440,1672,76,23,1.7365525951609015,-43.044708609580994,0.2,0.268263041973114,0.0008544921875,-0.003617714704887476,0.3042006492614746,0.978438138961792,0.0029838805,0.0004092704424510632,5904,1257.0,-2.42725198
189952,1672,77,23,0.006667456254945137,-43.02000617980957,0.2,-2.6181771755218506,0.261962890625,-0.024777240789262578,-0.03290386497974396,0.9775199294090271,0.022191642,0.0004092704424510632,5920,1257.0,-2.42754703
190464,1672,78,23,1.7755401516333222,-42.986533403396606,0.2,0.2770112156867981,0.03564453125,-0.0043857416458195075,0.29216739535331726,0.9771161079406738,0.0059794015,0.0004092704424510632,5936,1257.0,-2.42754703
190976,1672,79,24,0.016201171092689037,-42.97674357891083,0.2,0.046052634716033936,0.2864990234375,-0.02803613737341948,-0.04247156158089638,0.97688227891922,0.023812134,0.0004092704424510632,5952,1257.0,-2.42754703
191488,1671,80,24,0.016847356484504417,-42.97442078590393,0.2,0.4256858229637146,0.2950439453125,-0.03257842347375117,-0.03213963657617569,0.9772126078605652,0.021785023,0.0004092704424510632,5968,1257.0,-2.4259291899999997
192000,1671,81,24,0.6597590828314424,-42.975557804107666,0.2,0.6420708894729614,0.0340576171875,-0.008645281035569496,0.11651626229286194,0.9771371483802795,0.009415987,0.0004092704424510632,5984,1257.0,-2.4259291899999997
192512,1671,82,25,0.03312797553371638,-42.99632430076599,0.2,-2.706021308898926,0.2076416015625,-0.019229298777645454,-0.020723914727568626,0.9793652296066284,0.017323142,0.0004092704424510632,6000,1257.0,-2.4264061700000004
