time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1313,87,44544,33,0.013299076,0.055946413427591324,0.2,0.0004092704424510632,-0.014084258757065982,0.06884765625,0.9665685296058655,1376,0.5147112607955933,0.24485140573233366,-42.852885365486145,1258.0,-2.2462843142857145
1313,88,45056,34,0.020161852,-0.0310420673340559,0.2,0.0004092704424510632,-0.02564662125951145,0.234375,0.9664158225059509,1392,-17.74837303161621,0.008563533177948557,-42.849610924720764,1258.0,-2.2462843142857145
1313,89,45568,34,0.017404888,-0.026871103793382645,0.2,0.0004092704424510632,-0.024628277409647126,0.236572265625,0.9667280316352844,1408,0.003440260887145996,0.002332918684260221,-42.85193681716919,1258.0,-2.2504725
1313,90,46080,35,0.014500381,0.029597505927085876,0.2,0.0004092704424510632,-0.019530256395228207,0.1175537109375,0.9672048091888428,1424,0.0655626654624939,0.28821809170767665,-42.86425960063934,1258.0,-2.2504725
1312,91,46592,35,0.018539783,-0.02223029173910618,0.2,0.0004092704424510632,-0.025771034910576418,0.231689453125,0.9666120409965515,1440,-0.6072907447814941,0.024606659135315567,-42.867215156555176,1258.0,-2.2471553783783786
1312,92,47104,35,0.023349103,0.06052655354142189,0.2,0.0004092704424510632,-0.024935313151217997,0.1795654296875,0.9667443633079529,1456,0.5354920625686646,0.2235106243751943,-42.84992074966431,1258.0,-2.2471553783783786
1312,93,47616,36,0.018877815,-0.03485940769314766,0.2,0.0004092704424510632,-0.02779507404193282,0.229736328125,0.9701230525970459,1472,-13.754202842712402,0.007423460152494954,-42.895878076553345,1258.0,-2.2471553783783786
1312,94,48128,36,0.026779624,-0.04891881346702576,0.2,0.0004092704424510632,-0.02739932609256357,0.2703857421875,0.9694187045097351,1488,0.05076181888580322,0.005784313936601393,-42.97089171409607,1258.0,-2.2470672368421054
1312,95,48640,37,0.01761901,0.050839412957429886,0.2,0.0004092704424510632,-0.01938109117327258,0.1451416015625,0.9691784381866455,1504,0.06704366207122803,0.3770640264265239,-42.93287527561188,1258.0,-2.2470672368421054
1311,96,49152,37,0.021886457,-0.04417184367775917,0.2,0.0004092704424510632,-0.0328511209518183,0.3076171875,0.9679881930351257,1520,-0.985826849937439,0.014407140901312232,-42.92456829547882,1258.0,-2.246148461538462
1311,97,49664,37,0.015112485,0.08084966987371445,0.2,0.0004092704424510632,-0.014259064861107618,0.1195068359375,0.9667888879776001,1536,0.35194307565689087,0.3368209768086672,-42.87923312187195,1258.0,-2.246148461538462
1311,98,50176,38,0.019444821,-0.03528008982539177,0.2,0.0004092704424510632,-0.029344543370825704,0.2623291015625,0.968163788318634,1552,-8.661126136779785,0.00614452767331386,-42.87666594982147,1258.0,-2.246148461538462
1311,99,50688,38,0.034768544,-0.04044152423739433,0.2,0.0004092704424510632,-0.026498972350964323,0.292724609375,0.9681441783905029,1568,0.09732908010482788,0.006260789799853228,-42.91200852394104,1258.0,-2.241152425
