time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,train/loss,train/value_loss,train/policy_gradient_loss,train/std,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
1236,41,100,51200,1584,0.2,0.02884138,1.8894672393798828e-05,-43.09342670440674,0.2894287109375,0.07031096518039703,0.23255620058625937,-0.02964272876852192,0.973042368888855,0.0004092704424510632,-2.534360675,1257.0
1236,41,101,51712,1600,0.2,0.014306744,0.00016492605209350586,-43.04812002182007,0.2015380859375,-0.021624794229865074,0.004503485775785521,-0.019307378417579457,0.972560703754425,0.0004092704424510632,-2.5318176341463414,1257.0
1236,42,102,52224,1616,0.2,0.013978373,1.055002212524414e-05,-43.03094732761383,0.1700439453125,0.0701674297451973,0.2203816482797265,-0.019272276156698354,0.9714713096618652,0.0004092704424510632,-2.5318176341463414,1257.0
1236,42,103,52736,1632,0.2,0.020273374,5.960464477539063e-08,-42.98575568199158,0.2459716796875,-0.03606727719306946,0.0035397079955146182,-0.025833063176833093,0.9697052836418152,0.0004092704424510632,-2.5318176341463414,1257.0
1235,43,104,53248,1648,0.2,0.0125035625,5.412101745605469e-05,-42.93454670906067,0.2061767578125,-0.030414462089538574,0.0024162477129721083,-0.020611924323020503,0.9685484170913696,0.0004092704424510632,-2.5283988095238095,1257.0
1235,43,105,53760,1664,0.2,0.029511362,1.3649463653564453e-05,-42.90320360660553,0.279541015625,0.08825863897800446,0.2288485816679895,-0.02757189829571871,0.9675344824790955,0.0004092704424510632,-2.5283988095238095,1257.0
1235,43,106,54272,1680,0.2,0.01832997,6.622076034545898e-05,-42.87352395057678,0.26416015625,-0.04630501568317413,0.0040457384384353645,-0.030039010278414935,0.9672021269798279,0.0004092704424510632,-2.5230236976744185,1257.0
1235,44,107,54784,1696,0.2,0.020778295,1.71661376953125e-05,-42.87318992614746,0.2337646484375,0.07740406692028046,0.2240713331848383,-0.027989632762910333,0.9675473570823669,0.0004092704424510632,-2.5230236976744185,1257.0
1235,44,108,55296,1712,0.2,0.025614457,-2.1338462829589844e-05,-42.864226937294006,0.2529296875,-0.04418471083045006,0.0066422283998690546,-0.0315100281877676,0.9665552973747253,0.0004092704424510632,-2.5230236976744185,1257.0
1235,45,109,55808,1728,0.2,0.018791508,8.273124694824219e-05,-42.83353567123413,0.2086181640625,-0.04391736909747124,0.0019627206747827586,-0.02324798997142352,0.9658216238021851,0.0004092704424510632,-2.5214250227272728,1257.0
1235,45,110,56320,1744,0.2,0.04315695,1.1205673217773438e-05,-42.8009672164917,0.330322265625,0.02448887750506401,0.10927491704933345,-0.02225775469560176,0.9644795656204224,0.0004092704424510632,-2.5214250227272728,1257.0
1235,46,111,56832,1760,0.2,0.020901471,6.568431854248047e-05,-42.750603556632996,0.2572021484375,-0.033887460827827454,0.004881697263044771,-0.0241169063228881,0.9624232649803162,0.0004092704424510632,-2.5181502666666664,1257.0
1235,46,112,57344,1776,0.2,0.017019859,2.086162567138672e-05,-42.69525742530823,0.243896484375,0.07852383702993393,0.25192133989185095,-0.02424472883285489,0.961540937423706,0.0004092704424510632,-2.5181502666666664,1257.0
1235,46,113,57856,1792,0.2,0.016845826,-1.990795135498047e-05,-42.67747473716736,0.2816162109375,-0.04065246134996414,0.0040746479644440114,-0.03114710809313692,0.9610981345176697,0.0004092704424510632,-2.5113757391304348,1257.0
1235,47,114,58368,1808,0.2,0.023347232,4.827976226806641e-06,-42.675455808639526,0.2738037109375,0.0939372181892395,0.24152178689837456,-0.02786013064906001,0.9615861773490906,0.0004092704424510632,-2.5113757391304348,1257.0
1235,47,115,58880,1824,0.2,0.018241629,-0.00025093555450439453,-42.683502554893494,0.237060546875,-0.029175594449043274,0.0033265100719290785,-0.02316159457404865,0.9611718058586121,0.0004092704424510632,-2.5113757391304348,1257.0
1235,48,116,59392,1840,0.2,0.016429517,6.03795051574707e-05,-42.65546357631683,0.2088623046875,-0.021970519796013832,0.00523776554473443,-0.022213888762053102,0.9602189064025879,0.0004092704424510632,-2.509740829787234,1257.0
1235,48,117,59904,1856,0.2,0.017550884,1.728534698486328e-05,-42.6213515996933,0.236328125,0.09909266233444214,0.24988223193213344,-0.024690876161912456,0.9586790800094604,0.0004092704424510632,-2.509740829787234,1257.0
1235,48,118,60416,1872,0.2,0.020799555,-2.4557113647460938e-05,-42.56063687801361,0.2613525390625,-0.03679138794541359,0.006201614014571533,-0.027320438268361613,0.9570001363754272,0.0004092704424510632,-2.511012479166667,1257.0
1234,49,119,60928,1888,0.2,0.018736243,8.285045623779297e-06,-42.51139414310455,0.2261962890625,0.0976141169667244,0.23296584002673626,-0.020195063581923023,0.9556725025177002,0.0004092704424510632,-2.511012479166667,1257.0
1234,49,120,61440,1904,0.2,0.018680673,-0.00019693374633789062,-42.506120681762695,0.25244140625,-0.04190397262573242,0.003129546625132207,-0.024320106633240357,0.9570523500442505,0.0004092704424510632,-2.511012479166667,1257.0
1234,50,121,61952,1920,0.2,0.025142403,6.99162483215332e-05,-42.543681025505066,0.3038330078125,-0.047154415398836136,0.0027485613099997863,-0.03267138928640634,0.9574640989303589,0.0004092704424510632,-2.50991887755102,1257.0
1234,50,122,62464,1936,0.2,0.013681658,2.1219253540039062e-05,-42.54100441932678,0.2001953125,0.0658925473690033,0.24039649963378906,-0.022484068947960623,0.9573253393173218,0.0004092704424510632,-2.50991887755102,1257.0
1233,51,123,62976,1952,0.2,0.014521698,-2.6226043701171875e-05,-42.54763877391815,0.1904296875,-0.030769143253564835,0.005071568870334886,-0.02363115233310964,0.9578984975814819,0.0004092704424510632,-2.50813882,1257.0
