time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,train/loss,train/value_loss,train/policy_gradient_loss,train/std,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
1258,50,124,63488,1968,0.2,0.018243555,1.1444091796875e-05,-42.49011671543121,0.22802734375,0.10990536212921143,0.2438552132807672,-0.023472035376471467,0.9572058320045471,0.0004092704424510632,-2.5474152599999997,1257.0
1258,50,125,64000,1984,0.2,0.0179529,4.172325134277344e-06,-42.51343894004822,0.262939453125,-0.042137838900089264,0.0044011763675371185,-0.029096854355884716,0.9575826525688171,0.0004092704424510632,-2.5474152599999997,1257.0
1258,51,126,64512,2000,0.2,0.02167041,-2.0265579223632812e-05,-42.5040420293808,0.2264404296875,-0.020482080057263374,0.0027133419389429037,-0.02299271576339379,0.956197202205658,0.0004092704424510632,-2.5508442156862743,1257.0
1258,51,127,65024,2016,0.2,0.01776196,1.6629695892333984e-05,-42.43880844116211,0.22509765625,0.09992775321006775,0.24990924401208758,-0.021383672312367707,0.9536729454994202,0.0004092704424510632,-2.5508442156862743,1257.0
1258,52,128,65536,2032,0.2,0.015899029,3.600120544433594e-05,-42.36777329444885,0.191162109375,-0.036093711853027344,0.005114708073961083,-0.021353368894779123,0.9522606730461121,0.0004092704424510632,-2.550387788461538,1257.0
1258,52,129,66048,2048,0.2,0.016441222,1.4960765838623047e-05,-42.326862931251526,0.2030029296875,0.09733016788959503,0.24139839643612504,-0.02107369423902128,0.9509497284889221,0.0004092704424510632,-2.550387788461538,1257.0
1258,52,130,66560,2064,0.2,0.01787816,-0.00012421607971191406,-42.296850085258484,0.2308349609375,-0.027870219200849533,0.0038377413402486127,-0.025476462455117144,0.9513790011405945,0.0004092704424510632,-2.550387788461538,1257.0
1258,53,131,67072,2080,0.2,0.013385361,3.629922866821289e-05,-42.34835493564606,0.18359375,-0.037062447518110275,0.002372708964685444,-0.022154026082716882,0.9541482329368591,0.0004092704424510632,-2.5489180377358487,1257.0
1258,53,132,67584,2096,0.2,0.023141736,1.4007091522216797e-05,-42.41747832298279,0.2259521484375,0.09221084415912628,0.242228661198169,-0.01782238310261164,0.9551883935928345,0.0004092704424510632,-2.5489180377358487,1257.0
1258,54,133,68096,2112,0.2,0.014754547,-7.033348083496094e-05,-42.4217723608017,0.2073974609375,-0.036056119948625565,0.004225475051498506,-0.023896544516901486,0.9544960260391235,0.0004092704424510632,-2.5448740555555553,1257.0
1258,54,134,68608,2128,0.2,0.016543679,2.193450927734375e-05,-42.42140316963196,0.20068359375,0.08126139640808105,0.24592924350872636,-0.022965561889577657,0.9555933475494385,0.0004092704424510632,-2.5448740555555553,1257.0
1257,54,135,69120,2144,0.2,0.021377478,-0.0001329183578491211,-42.438629269599915,0.23828125,-0.03568786382675171,0.005490406198077835,-0.03005973393737804,0.9546687006950378,0.0004092704424510632,-2.5448740555555553,1257.0
1257,55,136,69632,2160,0.2,0.015029317,6.818771362304688e-05,-42.3798987865448,0.212890625,-0.021351642906665802,0.002467595986672677,-0.0231449143611826,0.9529541730880737,0.0004092704424510632,-2.546002090909091,1257.0
1257,55,137,70144,2176,0.2,0.04598917,1.1444091796875e-05,-42.34173512458801,0.333251953125,0.0453486293554306,0.13424037396907806,-0.022000443044817075,0.9523956775665283,0.0004092704424510632,-2.546002090909091,1257.0
1257,56,138,70656,2192,0.2,0.015669202,0.00012189149856567383,-42.31541442871094,0.220703125,-0.03578188270330429,0.00484468290960649,-0.024193828270654194,0.9512220621109009,0.0004092704424510632,-2.5430618035714287,1257.0
1257,56,139,71168,2208,0.2,0.021607593,1.3053417205810547e-05,-42.29368793964386,0.2445068359375,0.10079478472471237,0.2691553281620145,-0.02765669216751121,0.9514702558517456,0.0004092704424510632,-2.5430618035714287,1257.0
1257,56,140,71680,2224,0.2,0.013728686,-4.1484832763671875e-05,-42.29975652694702,0.1949462890625,-0.03245159983634949,0.005015018192352727,-0.021414348593680188,0.9511495232582092,0.0004092704424510632,-2.54085049122807,1257.0
1257,57,141,72192,2240,0.2,0.014897693,4.827976226806641e-06,-42.27997171878815,0.2235107421875,0.08479418605566025,0.24795837048441172,-0.02533955522812903,0.9506849050521851,0.0004092704424510632,-2.54085049122807,1257.0
1257,57,142,72704,2256,0.2,0.022152398,-0.00019168853759765625,-42.27201497554779,0.248779296875,-0.04050776734948158,0.003378247351065511,-0.025615093240048736,0.9505937695503235,0.0004092704424510632,-2.54085049122807,1257.0
1257,58,143,73216,2272,0.2,0.020129208,0.00010949373245239258,-42.2682820558548,0.244140625,-0.03064143843948841,0.0037125235685380176,-0.02719600562704727,0.95033860206604,0.0004092704424510632,-2.540289620689655,1257.0
1257,58,144,73728,2288,0.2,0.019718967,1.8477439880371094e-05,-42.26659405231476,0.2205810546875,0.09985348582267761,0.2585858814418316,-0.02562472216959577,0.9508345723152161,0.0004092704424510632,-2.540289620689655,1257.0
1257,59,145,74240,2304,0.2,0.015890492,-3.349781036376953e-05,-42.29417300224304,0.263916015625,-0.05215339735150337,0.004788175654539373,-0.026548337387794163,0.9519481062889099,0.0004092704424510632,-2.539427576271186,1257.0
1257,59,146,74752,2320,0.2,0.019163392,1.341104507446289e-05,-42.30819761753082,0.212646484375,0.09882812947034836,0.24981549149379134,-0.023948709866090212,0.9512235522270203,0.0004092704424510632,-2.539427576271186,1257.0
1257,59,147,75264,2336,0.2,0.018855428,-0.0004971027374267578,-42.28286588191986,0.2584228515625,-0.0332488976418972,0.0021487940139195416,-0.0283155518991407,0.9511504769325256,0.0004092704424510632,-2.539427576271186,1257.0
4203,0,1,75776,2352,0.2,0.022044994,0.00014495849609375,-42.27637779712677,0.2845458984375,-0.04593413695693016,0.0028155268773844,-0.03133999338024296,0.9495600461959839,0.0004092704424510632,-2.537303116666666,1257.0
1917,0,2,76288,2368,0.2,0.02323911,3.5881996154785156e-05,-42.222464084625244,0.2587890625,0.0980139970779419,0.25075497198849916,-0.02866151262423955,0.9488189220428467,0.0004092704424510632,-2.537303116666666,1257.0
1626,0,3,76800,2384,0.2,0.012764901,-0.0007599592208862305,-42.21289086341858,0.2020263671875,-0.03133486956357956,0.00478321061382303,-0.020921773393638432,0.9482241868972778,0.0004092704424510632,-2.538512934426229,1257.0
1515,1,4,77312,2400,0.2,0.021158481,2.7954578399658203e-05,-42.16090512275696,0.277099609375,0.06466979533433914,0.2437828821130097,-0.028171927464427426,0.9457375407218933,0.0004092704424510632,-2.538512934426229,1257.0
1452,1,5,77824,2416,0.2,0.025479779,-0.00032782554626464844,-42.08290147781372,0.2744140625,-0.04629009962081909,0.0025298559085058514,-0.030298903671791777,0.9434788823127747,0.0004092704424510632,-2.538512934426229,1257.0
1418,2,6,78336,2432,0.2,0.013176737,0.00010669231414794922,-42.04169249534607,0.1912841796875,-0.03609434887766838,0.002771159510302823,-0.01925814349669963,0.9436057209968567,0.0004092704424510632,-2.536359338709677,1257.0
1393,2,7,78848,2448,0.2,0.024856556,1.3768672943115234e-05,-42.04373502731323,0.2401123046875,0.10973142087459564,0.24262056685984135,-0.0248311297618784,0.9427661895751953,0.0004092704424510632,-2.536359338709677,1257.0
1374,2,8,79360,2464,0.2,0.014808477,7.683038711547852e-05,-42.01574242115021,0.2452392578125,-0.0398065447807312,0.004572805555653758,-0.028887310647405684,0.9430686831474304,0.0004092704424510632,-2.534973984126984,1257.0
1358,3,9,79872,2480,0.2,0.02198544,1.0788440704345703e-05,-42.020702958106995,0.254150390625,0.07551513612270355,0.23229936975985765,-0.026086958881933242,0.9427523016929626,0.0004092704424510632,-2.534973984126984,1257.0
1347,3,10,80384,2496,0.2,0.019413367,-0.00014317035675048828,-41.98493707180023,0.22998046875,-0.02547537162899971,0.003864919093757635,-0.028274045791476965,0.9410197138786316,0.0004092704424510632,-2.534973984126984,1257.0
1334,4,11,80896,2512,0.2,0.013757501,-1.2278556823730469e-05,-41.909276247024536,0.205810546875,-0.028823183849453926,0.0020496983379416633,-0.023009288765024394,0.9388995170593262,0.0004092704424510632,-2.5334565000000002,1257.0
1327,4,12,81408,2528,0.2,0.024771767,1.4901161193847656e-05,-41.85655605792999,0.259033203125,0.06791001558303833,0.2357381172478199,-0.023929661547299474,0.9378381371498108,0.0004092704424510632,-2.5334565000000002,1257.0
1319,5,13,81920,2544,0.2,0.017750911,-6.079673767089844e-06,-41.79777240753174,0.2271728515625,-0.047183506190776825,0.005318358220392838,-0.027666703070281073,0.9355027079582214,0.0004092704424510632,-2.5358013692307693,1257.0
1314,5,14,82432,2560,0.2,0.016386338,1.9073486328125e-05,-41.71808326244354,0.220458984375,0.10822338610887527,0.24713006522506475,-0.02314548147842288,0.9334365725517273,0.0004092704424510632,-2.5358013692307693,1257.0
1309,5,15,82944,2576,0.2,0.016357355,-0.00021719932556152344,-41.67715895175934,0.212158203125,-0.01916566863656044,0.005137258282047696,-0.021845089955604635,0.9332589507102966,0.0004092704424510632,-2.5358013692307693,1257.0
1306,6,16,83456,2592,0.2,0.014289107,1.1146068572998047e-05,-41.67474174499512,0.21875,-0.02716902084648609,0.0019068200708716176,-0.023442309538950212,0.9327531456947327,0.0004092704424510632,-2.534498303030303,1257.0
1303,6,17,83968,2608,0.2,0.027221126,1.2218952178955078e-05,-41.64832019805908,0.27734375,0.03268885612487793,0.1521765971556306,-0.02586031077953521,0.9320334792137146,0.0004092704424510632,-2.534498303030303,1257.0
1300,7,18,84480,2624,0.2,0.017142158,0.00011157989501953125,-41.61808478832245,0.2425537109375,-0.04254325479269028,0.006165929793496616,-0.02663138075149618,0.9307363033294678,0.0004092704424510632,-2.53789423880597,1257.0
1297,7,19,84992,2640,0.2,0.01631775,2.5570392608642578e-05,-41.57403862476349,0.212890625,0.10858401656150818,0.269284178968519,-0.021066392087959684,0.92997145652771,0.0004092704424510632,-2.53789423880597,1257.0
1294,7,20,85504,2656,0.2,0.019095784,-3.230571746826172e-05,-41.569183111190796,0.2445068359375,-0.03020462766289711,0.005204626999329776,-0.025658221682533622,0.9301561713218689,0.0004092704424510632,-2.538152323529412,1257.0
1291,8,21,86016,2672,0.2,0.02498348,8.881092071533203e-06,-41.566617369651794,0.2398681640625,0.050020597875118256,0.25492677791044116,-0.023319093175814487,0.9294286966323853,0.0004092704424510632,-2.538152323529412,1257.0
1289,8,22,86528,2688,0.2,0.024644423,-0.00021529197692871094,-41.565404295921326,0.267333984375,-0.03221442177891731,0.0035065249903709628,-0.027282823284622282,0.9304835200309753,0.0004092704424510632,-2.538152323529412,1257.0
1287,9,23,87040,2704,0.2,0.015428066,5.91278076171875e-05,-41.591042280197144,0.2406005859375,-0.041587453335523605,0.004698419157648459,-0.02935485914349556,0.930023193359375,0.0004092704424510632,-2.535529811594203,1257.0
1285,9,24,87552,2720,0.2,0.020025875,1.4066696166992188e-05,-41.57305896282196,0.2318115234375,0.07869301736354828,0.27091738348826766,-0.02577718984684907,0.9300183653831482,0.0004092704424510632,-2.535529811594203,1257.0
1283,9,25,88064,2736,0.2,0.015987597,5.441904067993164e-05,-41.57313060760498,0.2003173828125,-0.03701378405094147,0.00497291905048769,-0.0252382741891779,0.9298835396766663,0.0004092704424510632,-2.5381946857142856,1257.0
1282,10,26,88576,2752,0.2,0.018125279,1.4424324035644531e-05,-41.559375286102295,0.2371826171875,0.09946839511394501,0.25867390912026167,-0.02315528763574548,0.9295696020126343,0.0004092704424510632,-2.5381946857142856,1257.0
1281,10,27,89088,2768,0.2,0.016543288,-0.00010573863983154297,-41.5554438829422,0.2117919921875,-0.03888997435569763,0.0029226086735434365,-0.02483943125116639,0.9298956990242004,0.0004092704424510632,-2.5381946857142856,1257.0
1279,11,28,89600,2784,0.2,0.024687834,4.017353057861328e-05,-41.575249433517456,0.2359619140625,-0.03496594354510307,0.0029110935247445013,-0.024688299745321274,0.9305498003959656,0.0004092704424510632,-2.538833661971831,1257.0
1279,11,29,90112,2800,0.2,0.02347689,1.6987323760986328e-05,-41.58643054962158,0.2777099609375,0.09967595338821411,0.258354383520782,-0.025745691877091303,0.9306219220161438,0.0004092704424510632,-2.538833661971831,1257.0
1278,12,30,90624,2816,0.2,0.019314852,-3.4570693969726562e-06,-41.58649504184723,0.239501953125,-0.029506435617804527,0.005078376343590207,-0.022420522524043918,0.9308245778083801,0.0004092704424510632,-2.536363888888889,1257.0
1276,12,31,91136,2832,0.2,0.016660113,9.179115295410156e-06,-41.596588253974915,0.218017578125,0.08448505401611328,0.2545270579867065,-0.027720929530914873,0.930612325668335,0.0004092704424510632,-2.536363888888889,1257.0
1277,12,32,91648,2848,0.2,0.017332163,-1.9669532775878906e-05,-41.60509741306305,0.2410888671875,-0.03897394984960556,0.004440653079655021,-0.02440323914925102,0.9314098954200745,0.0004092704424510632,-2.536363888888889,1257.0
1276,13,33,92160,2864,0.2,0.014039259,7.3909759521484375e-06,-41.628875374794006,0.17724609375,-0.027677882462739944,0.0027000471818610094,-0.018550614680862054,0.9319201707839966,0.0004092704424510632,-2.5375427534246575,1257.0
1275,13,34,92672,2880,0.2,0.022754222,2.9802322387695312e-06,-41.61855745315552,0.23193359375,0.11699815094470978,0.26676046708598733,-0.028644718491705135,0.9309026598930359,0.0004092704424510632,-2.5375427534246575,1257.0
1275,14,35,93184,2896,0.2,0.017040469,5.924701690673828e-05,-41.59461152553558,0.2257080078125,-0.043216366320848465,0.004906077861960512,-0.028403669872204773,0.9309345483779907,0.0004092704424510632,-2.5359795405405405,1257.0
1274,14,36,93696,2912,0.2,0.015144686,1.8477439880371094e-05,-41.59734392166138,0.1893310546875,0.09114653617143631,0.24386906810104847,-0.02060407893441152,0.9311731457710266,0.0004092704424510632,-2.5359795405405405,1257.0
1274,14,37,94208,2928,0.2,0.013966254,-0.0001577138900756836,-41.589768409729004,0.1827392578125,-0.019576452672481537,0.004305519549234305,-0.01924328699533362,0.930599570274353,0.0004092704424510632,-2.5359795405405405,1257.0
1274,15,38,94720,2944,0.2,0.011065104,2.1755695343017578e-05,-41.57278501987457,0.1650390625,-0.03830747678875923,0.001931437185703544,-0.020664076422690414,0.9304147362709045,0.0004092704424510632,-2.53301676,1257.0
1274,15,39,95232,2960,0.2,0.028774815,1.3113021850585938e-06,-41.562381625175476,0.2481689453125,0.09157309681177139,0.24754914082586765,-0.02663070619746577,0.9293774366378784,0.0004092704424510632,-2.53301676,1257.0
1273,16,40,95744,2976,0.2,0.013044586,8.58306884765625e-06,-41.546130418777466,0.161376953125,-0.023442082107067108,0.004855101757129887,-0.016814677088405006,0.9300703406333923,0.0004092704424510632,-2.533028039473684,1257.0
1273,16,41,96256,2992,0.2,0.028158695,1.3232231140136719e-05,-41.571958780288696,0.2744140625,0.06026977673172951,0.25180822471156716,-0.031601036185747944,0.9297120571136475,0.0004092704424510632,-2.533028039473684,1257.0
1273,16,42,96768,3008,0.2,0.013050087,-7.212162017822266e-05,-41.55861508846283,0.207763671875,-0.02778848260641098,0.004913059630780481,-0.021000611130148172,0.930199384689331,0.0004092704424510632,-2.533028039473684,1257.0
1272,17,43,97280,3024,0.2,0.020718355,-1.9669532775878906e-05,-41.57425153255463,0.2464599609375,-0.037193212658166885,0.002072592018521391,-0.02854133651999291,0.929904043674469,0.0004092704424510632,-2.5306506233766233,1257.0
1271,17,44,97792,3040,0.2,0.031410865,1.3947486877441406e-05,-41.550333857536316,0.3009033203125,0.026558835059404373,0.16666211909614503,-0.019953195558628067,0.9292260408401489,0.0004092704424510632,-2.5306506233766233,1257.0
1271,18,45,98304,3056,0.2,0.018436534,0.00013387203216552734,-41.530699253082275,0.256103515625,-0.03743341565132141,0.0055581151027581654,-0.02665741855162196,0.928254246711731,0.0004092704424510632,-2.5313086153846154,1257.0
1271,18,46,98816,3072,0.2,0.019846834,3.4332275390625e-05,-41.514025926589966,0.279052734375,0.07865820825099945,0.26900543039664626,-0.027154932380653918,0.9286589622497559,0.0004092704424510632,-2.5313086153846154,1257.0
1270,18,47,99328,3088,0.2,0.018777546,-0.00023853778839111328,-41.50715184211731,0.236328125,-0.03314931318163872,0.005385206590290181,-0.024966503318864852,0.9274791479110718,0.0004092704424510632,-2.529574784810127,1257.0
1270,19,48,99840,3104,0.2,0.0178307,3.2782554626464844e-06,-41.44677114486694,0.18896484375,0.07877891510725021,0.2488190601579845,-0.020519878045888618,0.9253731966018677,0.0004092704424510632,-2.529574784810127,1257.0
1270,19,49,100352,3120,0.2,0.026297618,-0.00013267993927001953,-41.39916980266571,0.315673828125,-0.0421270877122879,0.005461067295982502,-0.03084857837529853,0.9244019985198975,0.0004092704424510632,-2.529574784810127,1257.0
1268,20,50,100864,3136,0.2,0.017958976,6.896257400512695e-05,-41.394765973091125,0.2276611328125,-0.024898219853639603,0.004784992634085938,-0.024105234653688967,0.9246114492416382,0.0004092704424510632,-2.5274007499999995,1257.0
1267,20,51,101376,3152,0.2,0.021471001,9.059906005859375e-06,-41.40411829948425,0.278076171875,0.0777086690068245,0.2518077064305544,-0.03183705676929094,0.9253336787223816,0.0004092704424510632,-2.5274007499999995,1257.0
1267,21,52,101888,3168,0.2,0.016162198,-0.000973820686340332,-41.431583642959595,0.244140625,-0.03393982723355293,0.004986087507859338,-0.028033723807311617,0.9258659482002258,0.0004092704424510632,-2.526693987654321,1257.0
1266,21,53,102400,3184,0.2,0.018218877,-3.5762786865234375e-07,-41.424999356269836,0.2369384765625,0.07097978889942169,0.24521117936819792,-0.030154981912346557,0.9245789647102356,0.0004092704424510632,-2.526693987654321,1257.0
1266,21,54,102912,3200,0.2,0.016490337,-3.361701965332031e-05,-41.37024664878845,0.2259521484375,-0.025179527699947357,0.002993580728798406,-0.025100979779381305,0.9229603409767151,0.0004092704424510632,-2.526693987654321,1257.0
1266,22,55,103424,3216,0.2,0.0202932,9.894371032714844e-06,-41.31772816181183,0.2515869140625,-0.027522625401616096,0.0035539993477868848,-0.028936941700521857,0.9214447736740112,0.0004092704424510632,-2.525645914634146,1257.0
1265,22,56,103936,3232,0.2,0.022321552,1.2516975402832031e-06,-41.29240894317627,0.245361328125,0.06981280446052551,0.2424083584919572,-0.026897460222244263,0.9217835068702698,0.0004092704424510632,-2.525645914634146,1257.0
1264,23,57,104448,3248,0.2,0.017817123,-1.2636184692382812e-05,-41.30458605289459,0.216064453125,-0.03192138671875,0.004423564772878308,-0.022137343126814812,0.921816885471344,0.0004092704424510632,-2.5238298554216865,1257.0
1264,23,58,104960,3264,0.2,0.01680313,1.7881393432617188e-07,-41.29894018173218,0.228271484375,0.08410562574863434,0.23426532465964556,-0.02566298030433245,0.9220829010009766,0.0004092704424510632,-2.5238298554216865,1257.0
1264,23,59,105472,3280,0.2,0.015192427,-4.279613494873047e-05,-41.307480573654175,0.214111328125,-0.034295279532670975,0.0030711887338839006,-0.025254678796045482,0.9226506948471069,0.0004092704424510632,-2.5238298554216865,1257.0
1263,24,60,105984,3296,0.2,0.015499128,-2.5033950805664062e-05,-41.3167906999588,0.2127685546875,-0.03309320658445358,0.0026887251988227945,-0.022632847831118852,0.9224147796630859,0.0004092704424510632,-2.524313988095238,1257.0
1263,24,61,106496,3312,0.2,0.015834557,-3.5762786865234375e-07,-41.2815226316452,0.1744384765625,0.10492211580276489,0.24638516828417778,-0.018838186500943266,0.9206511974334717,0.0004092704424510632,-2.524313988095238,1257.0
1263,25,62,107008,3328,0.2,0.011980989,-2.384185791015625e-06,-41.23512601852417,0.1925048828125,-0.037398211658000946,0.005527599285414908,-0.022513724616146646,0.9207819104194641,0.0004092704424510632,-2.5229657999999997,1257.0
1263,25,63,107520,3344,0.2,0.022891298,1.9073486328125e-06,-41.23667120933533,0.2525634765625,0.10929428786039352,0.2374805472791195,-0.024720488974708132,0.9198743104934692,0.0004092704424510632,-2.5229657999999997,1257.0
1262,25,64,108032,3360,0.2,0.022624847,-9.059906005859375e-06,-41.18942165374756,0.279541015625,-0.029733633622527122,0.004528034063696396,-0.030217127467039973,0.9184328317642212,0.0004092704424510632,-2.5229657999999997,1257.0
1262,26,65,108544,3376,0.2,0.012806764,-2.6345252990722656e-05,-41.16698515415192,0.165771484375,-0.022677751258015633,0.002214570384239778,-0.020828958171478007,0.9184641242027283,0.0004092704424510632,-2.5240975232558136,1257.0
1262,26,66,109056,3392,0.2,0.023841713,-5.960464477539062e-07,-41.182583808898926,0.3056640625,0.07747286558151245,0.23951685754582286,-0.02651873993454501,0.9192650318145752,0.0004092704424510632,-2.5240975232558136,1257.0
1261,27,67,109568,3408,0.2,0.013969109,-4.649162292480469e-06,-41.20691406726837,0.20458984375,-0.03238631412386894,0.005001523953978904,-0.022975544852670282,0.9200506806373596,0.0004092704424510632,-2.5210755632183903,1257.0
1261,27,68,110080,3424,0.2,0.019218583,6.556510925292969e-07,-41.241872906684875,0.1966552734375,0.1001962199807167,0.24582130927592516,-0.020467683003516868,0.9212518334388733,0.0004092704424510632,-2.5210755632183903,1257.0
1261,28,69,110592,3440,0.2,0.012973442,-1.3828277587890625e-05,-41.27687692642212,0.1546630859375,-0.02553945779800415,0.004633898097381461,-0.015660789955290966,0.9225107431411743,0.0004092704424510632,-2.5210755632183903,1257.0
1261,28,70,111104,3456,0.2,0.015593579,-1.0609626770019531e-05,-41.28231728076935,0.2313232421875,-0.043018341064453125,0.002311688193003647,-0.025239860769943334,0.9211330413818359,0.0004092704424510632,-2.520297147727273,1257.0
1260,28,71,111616,3472,0.2,0.04150373,3.5762786865234375e-07,-41.231987953186035,0.321044921875,0.055354904383420944,0.17519786348566413,-0.02543543715728447,0.9203034043312073,0.0004092704424510632,-2.520297147727273,1257.0
1260,29,72,112128,3488,0.2,0.01780339,3.039836883544922e-06,-41.23564898967743,0.2269287109375,-0.031380828469991684,0.004466725389647763,-0.023186478851130232,0.9213953614234924,0.0004092704424510632,-2.5204010224719102,1257.0
1260,29,73,112640,3504,0.2,0.016026827,5.364418029785156e-07,-41.2551748752594,0.2122802734375,0.08676843345165253,0.2559648035094142,-0.021160509837500285,0.9209266304969788,0.0004092704424510632,-2.5204010224719102,1257.0
1259,30,74,113152,3520,0.2,0.012895852,-4.649162292480469e-06,-41.232468485832214,0.209716796875,-0.03634015470743179,0.00577579721721122,-0.023600703410920687,0.9211093187332153,0.0004092704424510632,-2.5210196000000002,1257.0
1259,30,75,113664,3536,0.2,0.015985683,-1.1920928955078125e-07,-41.246267557144165,0.2054443359375,0.09850583225488663,0.25181918404996395,-0.021021061940700747,0.9211918711662292,0.0004092704424510632,-2.5210196000000002,1257.0
1259,30,76,114176,3552,0.2,0.029428426,-2.5272369384765625e-05,-41.23475646972656,0.2939453125,-0.04130229726433754,0.0035284680088807363,-0.027969559821940493,0.9206946492195129,0.0004092704424510632,-2.5210196000000002,1257.0
1259,31,77,114688,3568,0.2,0.016133845,3.7550926208496094e-06,-41.229782581329346,0.203369140625,-0.025836847722530365,0.004151076733251102,-0.0224230142775923,0.9209194779396057,0.0004092704424510632,-2.5201125604395607,1257.0
1259,31,78,115200,3584,0.2,0.017449155,5.960464477539062e-07,-41.25168073177338,0.236083984375,0.08937731385231018,0.2475653514266014,-0.022252019902225584,0.9218294620513916,0.0004092704424510632,-2.5201125604395607,1257.0
1258,32,79,115712,3600,0.2,0.016006384,-5.245208740234375e-06,-41.26777410507202,0.222900390625,-0.040839534252882004,0.004883282141236123,-0.026525461915298365,0.921703577041626,0.0004092704424510632,-2.5201043369565217,1257.0
1258,32,80,116224,3616,0.2,0.022890307,4.76837158203125e-07,-41.23545432090759,0.2576904296875,0.07726641744375229,0.24322310090065002,-0.027293648396153003,0.9200400114059448,0.0004092704424510632,-2.5201043369565217,1257.0
1258,32,81,116736,3632,0.2,0.017882315,-4.935264587402344e-05,-41.18283462524414,0.2476806640625,-0.03506522253155708,0.0020184435834380565,-0.030519345600623637,0.9189637303352356,0.0004092704424510632,-2.5201043369565217,1257.0
1258,33,82,117248,3648,0.2,0.021625891,-1.4185905456542969e-05,-41.16312837600708,0.275634765625,-0.049193575978279114,0.0028915453040099237,-0.028861468454124406,0.9192988872528076,0.0004092704424510632,-2.519634182795699,1257.0
1257,33,83,117760,3664,0.2,0.017371204,-2.384185791015625e-07,-41.161654353141785,0.2445068359375,0.08336709439754486,0.24171036714687943,-0.02221950885723345,0.9179711937904358,0.0004092704424510632,-2.519634182795699,1257.0
1257,34,84,118272,3680,0.2,0.015322169,3.0994415283203125e-06,-41.104217886924744,0.2020263671875,-0.0328044518828392,0.0055551028199261054,-0.024736089690122753,0.9160727262496948,0.0004092704424510632,-2.5187174893617024,1257.0
1257,34,85,118784,3696,0.2,0.019780532,2.5033950805664062e-06,-41.04781234264374,0.2222900390625,0.07425707578659058,0.23339378740638494,-0.021298683917848393,0.9147287011146545,0.0004092704424510632,-2.5187174893617024,1257.0
1257,35,86,119296,3712,0.2,0.021149201,-3.635883331298828e-05,-41.007076025009155,0.234130859375,-0.04871441796422005,0.0029082509608997498,-0.026267239096341655,0.9141196012496948,0.0004092704424510632,-2.5187174893617024,1257.0
1257,35,87,119808,3728,0.2,0.016134128,-3.0159950256347656e-05,-40.98120880126953,0.2337646484375,-0.038711681962013245,0.0024954671462182887,-0.028629910782910883,0.9133166074752808,0.0004092704424510632,-2.5176598421052634,1257.0
1256,35,88,120320,3744,0.2,0.021136198,-3.5762786865234375e-07,-40.95847296714783,0.294921875,0.08802298456430435,0.24037434021010995,-0.03031966536946129,0.913023829460144,0.0004092704424510632,-2.5176598421052634,1257.0
1256,36,89,120832,3760,0.2,0.015076563,-5.0067901611328125e-06,-40.944180369377136,0.2335205078125,-0.039198603481054306,0.004356745950644836,-0.028046392457326874,0.9122536778450012,0.0004092704424510632,-2.514673989583333,1257.0
1256,36,90,121344,3776,0.2,0.023535585,6.556510925292969e-07,-40.930036425590515,0.25927734375,0.05209774896502495,0.23068609787151217,-0.026640837430022657,0.9126522541046143,0.0004092704424510632,-2.514673989583333,1257.0
1256,37,91,121856,3792,0.2,0.016512468,-1.3113021850585938e-05,-40.96375918388367,0.248779296875,-0.03890499845147133,0.003298396844911622,-0.029306322103366256,0.9147388339042664,0.0004092704424510632,-2.514673989583333,1257.0
1255,37,92,122368,3808,0.2,0.017406546,-4.76837158203125e-07,-41.004446506500244,0.23095703125,-0.03263542801141739,0.001881350894109346,-0.02359209131100215,0.9145355820655823,0.0004092704424510632,-2.513911670103093,1257.0
1255,37,93,122880,3824,0.2,0.017143497,1.1324882507324219e-06,-40.98565471172333,0.24462890625,0.06482987105846405,0.23934592120349407,-0.023216249945107847,0.9142657518386841,0.0004092704424510632,-2.513911670103093,1257.0
1255,38,94,123392,3840,0.2,0.017209988,-1.3470649719238281e-05,-40.97295022010803,0.2410888671875,-0.03881130367517471,0.004312631746870466,-0.02298458100995049,0.9132354259490967,0.0004092704424510632,-2.5137125306122448,1257.0
1255,38,95,123904,3856,0.2,0.02381283,6.556510925292969e-07,-40.9319783449173,0.226318359375,0.09218551218509674,0.23561785044148564,-0.019673258808325045,0.9122467041015625,0.0004092704424510632,-2.5137125306122448,1257.0
1255,39,96,124416,3872,0.2,0.019785797,-1.0848045349121094e-05,-40.89860200881958,0.2303466796875,-0.037280235439538956,0.0046284882264444605,-0.0248996358277509,0.911535382270813,0.0004092704424510632,-2.5137125306122448,1257.0
1255,39,97,124928,3888,0.2,0.017586745,-1.3589859008789062e-05,-40.876160621643066,0.2750244140625,-0.04713258892297745,0.0015937051830405835,-0.031378315630718134,0.9110330939292908,0.0004092704424510632,-2.5106849696969697,1257.0
1255,39,98,125440,3904,0.2,0.032639585,1.2516975402832031e-06,-40.84861087799072,0.30615234375,0.06005468964576721,0.17563868197612464,-0.028782150024198927,0.9094579815864563,0.0004092704424510632,-2.5106849696969697,1257.0
