time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/loss,train/policy_gradient_loss,train/explained_variance,train/std,train/value_loss,train/entropy_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
6,17,1261,8704,-0.03325321897864342,-0.022140065470011905,-0.05482053756713867,0.988567054271698,0.003199984159437008,-43.64278280735016,0.2,0.189697265625,0.012144845,256,0.0004092704424510632,-2.558639166666667,1257.0
7,18,1259,9216,-0.03860724717378616,-0.02962529129581526,0.015948832035064697,0.9887346625328064,0.0024187341223296244,-43.6127005815506,0.2,0.261962890625,0.018977568,272,0.0004092704424510632,-2.5230235714285714,1257.0
7,19,1256,9728,-0.02609756402671337,-0.022657478883047588,0.00458216667175293,0.9875593781471252,0.03177258011419326,-43.610658049583435,0.2,0.2274169921875,0.01755696,288,0.0004092704424510632,-2.5230235714285714,1257.0
8,20,1253,10240,-0.027811216190457344,-0.025345826194097754,-0.016523122787475586,0.9883268475532532,0.003013422967342194,-43.58470630645752,0.2,0.2452392578125,0.016910795,304,0.0004092704424510632,-2.519596875,1257.0
8,21,1250,10752,-0.021571490913629532,-0.029904997412813827,0.006580829620361328,0.9880320429801941,0.03781341452850029,-43.60152471065521,0.2,0.3209228515625,0.03386569,320,0.0004092704424510632,-2.519596875,1257.0
9,22,1248,11264,-0.03484311327338219,-0.020926710138155613,-0.14919090270996094,0.9879332780838013,0.0028522095599328168,-43.59193229675293,0.2,0.1859130859375,0.0134167075,336,0.0004092704424510632,-2.519596875,1257.0
9,23,1247,11776,-0.03733530640602112,-0.02653219166677445,0.00417172908782959,0.990156352519989,0.0020203742642479483,-43.62083637714386,0.2,0.237060546875,0.018230915,352,0.0004092704424510632,-2.508837111111111,1257.0
9,24,1245,12288,-0.011521456763148308,-0.024662479030666873,0.0024920105934143066,0.9907709956169128,0.05434187734499574,-43.67428171634674,0.2,0.2608642578125,0.021771926,368,0.0004092704424510632,-2.508837111111111,1257.0
10,25,1244,12800,-0.026508178561925888,-0.02647970718680881,-0.11213219165802002,0.9886194467544556,0.002725827922404278,-43.64781868457794,0.2,0.2235107421875,0.018066272,384,0.0004092704424510632,-2.4986056999999997,1257.0
10,26,1243,13312,-0.008918728679418564,-0.02998463500989601,0.0014950037002563477,0.9873225092887878,0.07207952183671296,-43.58683168888092,0.2,0.2705078125,0.02392756,400,0.0004092704424510632,-2.4986056999999997,1257.0
11,27,1242,13824,-0.032072924077510834,-0.025021253604791127,-0.10312628746032715,0.9868851900100708,0.005049322156992275,-43.55746078491211,0.2,0.22265625,0.018771105,416,0.0004092704424510632,-2.4986056999999997,1257.0
11,28,1241,14336,-0.06485380232334137,-0.03414386577787809,0.00014668703079223633,0.9860774874687195,0.0018874041979870526,-43.53307640552521,0.2,0.318603515625,0.028658286,432,0.0004092704424510632,-2.5164923636363636,1257.0
11,29,1240,14848,-0.02222246304154396,-0.023517187910329085,0.00077056884765625,0.9858695268630981,0.016469834721647203,-43.522018909454346,0.2,0.3026123046875,0.03403616,448,0.0004092704424510632,-2.5164923636363636,1257.0
12,30,1240,15360,-0.04470006003975868,-0.029513052431866527,-0.0008696317672729492,0.9872242212295532,0.004733004578156397,-43.53617060184479,0.2,0.246826171875,0.0182213,464,0.0004092704424510632,-2.52241075,1257.0
12,31,1239,15872,0.018252041190862656,-0.023706082836724818,0.0008637905120849609,0.9877668023109436,0.10717806126922369,-43.56795334815979,0.2,0.233642578125,0.01884034,480,0.0004092704424510632,-2.52241075,1257.0
13,32,1238,16384,-0.03802543506026268,-0.03209313139086589,-0.196577787399292,0.9866768717765808,0.004189264196611475,-43.56305456161499,0.2,0.251953125,0.020428276,496,0.0004092704424510632,-2.5237176153846153,1257.0
13,33,1237,16896,0.018387533724308014,-0.02370931566110812,0.00046879053115844727,0.9848840832710266,0.1192472840193659,-43.51289093494415,0.2,0.2718505859375,0.021148905,512,0.0004092704424510632,-2.5237176153846153,1257.0
14,34,1236,17408,-0.026526661589741707,-0.02231569059949834,-0.06283724308013916,0.9850544929504395,0.0020869158470304683,-43.476962089538574,0.2,0.235595703125,0.016702393,528,0.0004092704424510632,-2.5237176153846153,1257.0
14,35,1235,17920,-0.03172592446208,-0.024676015062141232,-0.0022153854370117188,0.9860771894454956,0.004293527425033972,-43.50360321998596,0.2,0.216064453125,0.015703056,544,0.0004092704424510632,-2.5199712857142855,1257.0
14,36,1235,18432,0.03355476260185242,-0.031084078218555078,0.0008524060249328613,0.9874622225761414,0.1426106842700392,-43.533056139945984,0.2,0.2669677734375,0.021902582,560,0.0004092704424510632,-2.5199712857142855,1257.0
15,37,1234,18944,-0.040609296411275864,-0.02628695560269989,-0.0037109851837158203,0.9878973364830017,0.004053869073686656,-43.57553482055664,0.2,0.26318359375,0.017509602,576,0.0004092704424510632,-2.5208304666666668,1257.0
15,38,1232,19456,0.034071579575538635,-0.022256794763961807,0.00195920467376709,0.9874701499938965,0.1341281628701836,-43.567800402641296,0.2,0.2420654296875,0.017706081,592,0.0004092704424510632,-2.5208304666666668,1257.0
16,39,1231,19968,-0.03137465938925743,-0.025660597151727416,-0.8399075269699097,0.9865366816520691,0.001749421544445795,-43.545124888420105,0.2,0.2503662109375,0.018413309,608,0.0004092704424510632,-2.5208304666666668,1257.0
16,40,1230,20480,-0.022402212023735046,-0.025418500532396138,-0.0003782510757446289,0.9863452315330505,0.0025639577252150048,-43.52275002002716,0.2,0.2567138671875,0.019668726,624,0.0004092704424510632,-2.505506625,1257.0
17,41,1230,20992,0.01072126254439354,-0.02953156213334296,0.003449857234954834,0.9855092167854309,0.1358672077767551,-43.511582016944885,0.2,0.288330078125,0.023805726,640,0.0004092704424510632,-2.505506625,1257.0
17,42,1230,21504,-0.03361903503537178,-0.025573127990355715,-1.607743501663208,0.9853917360305786,0.00216244724651915,-43.491034269332886,0.2,0.2255859375,0.01556627,656,0.0004092704424510632,-2.498744235294118,1257.0
17,43,1230,22016,0.03220876306295395,-0.02541217242833227,0.015609800815582275,0.9836846590042114,0.1180180897936225,-43.46718430519104,0.2,0.2559814453125,0.020882946,672,0.0004092704424510632,-2.498744235294118,1257.0
18,44,1229,22528,-0.04635373502969742,-0.03500613317009993,-0.3817552328109741,0.9822366237640381,0.007212797390820924,-43.41396999359131,0.2,0.2867431640625,0.021289902,688,0.0004092704424510632,-2.498744235294118,1257.0
18,45,1229,23040,-0.04023943096399307,-0.026623404191923328,-0.010775327682495117,0.9818774461746216,0.0028935653608641587,-43.381346464157104,0.2,0.2568359375,0.020130944,704,0.0004092704424510632,-2.5101540555555557,1257.0
19,46,1229,23552,0.014024103060364723,-0.02916231146082282,0.013584136962890625,0.9815148115158081,0.11170510039664805,-43.37828612327576,0.2,0.268310546875,0.023486566,720,0.0004092704424510632,-2.5101540555555557,1257.0
19,47,1228,24064,-0.03930951654911041,-0.02832104377739597,-1.678152322769165,0.9823543429374695,0.0050113805700675584,-43.37637436389923,0.2,0.2491455078125,0.021689283,736,0.0004092704424510632,-2.5057115789473685,1257.0
20,48,1228,24576,-0.006625272333621979,-0.02931510252528824,0.03567010164260864,0.9816375970840454,0.10462471982464194,-43.39019310474396,0.2,0.2777099609375,0.03171885,752,0.0004092704424510632,-2.5057115789473685,1257.0
20,49,1228,25088,-0.030674077570438385,-0.020383240029332228,-0.3736063241958618,0.9815294742584229,0.008671802730532363,-43.367674350738525,0.2,0.1944580078125,0.014899795,768,0.0004092704424510632,-2.5057115789473685,1257.0
20,50,1227,25600,-0.03596257418394089,-0.024533907533623278,0.2254071831703186,0.9834206104278564,0.004796904540853575,-43.38692581653595,0.2,0.224365234375,0.017777186,784,0.0004092704424510632,-2.5126630500000005,1257.0
21,51,1227,26112,-0.021573252975940704,-0.024463220208417624,0.3453707695007324,0.9841198921203613,0.0739592305617407,-43.43629813194275,0.2,0.2650146484375,0.030028401,800,0.0004092704424510632,-2.5126630500000005,1257.0
21,52,1227,26624,-0.03056475520133972,-0.026578646051348187,-2.408540964126587,0.9840426445007324,0.0063267360819736496,-43.43721330165863,0.2,0.2330322265625,0.020197365,816,0.0004092704424510632,-2.5128286190476197,1257.0
22,53,1227,27136,-0.010158628225326538,-0.017593071432202123,0.03615880012512207,0.9837203025817871,0.09196750388946384,-43.4322863817215,0.2,0.19287109375,0.019188862,832,0.0004092704424510632,-2.5128286190476197,1257.0
22,54,1227,27648,-0.022871509194374084,-0.02037528238724917,-0.914348840713501,0.9845004677772522,0.006953262840397656,-43.42693614959717,0.2,0.1715087890625,0.014242817,848,0.0004092704424510632,-2.5128286190476197,1257.0
22,55,1226,28160,-0.04582028463482857,-0.03197359816113021,0.6071493625640869,0.9863985180854797,0.00659296361845918,-43.47280764579773,0.2,0.2822265625,0.020350529,864,0.0004092704424510632,-2.5146667727272733,1257.0
23,56,1226,28672,-0.025195512920618057,-0.023502631403971463,0.381844162940979,0.9874537587165833,0.02458241122076288,-43.519010066986084,0.2,0.3170166015625,0.03849685,880,0.0004092704424510632,-2.5146667727272733,1257.0
23,57,1225,29184,-0.03757179528474808,-0.025265406031394377,-1.929051160812378,0.9882213473320007,0.005030471402278636,-43.54652285575867,0.2,0.25048828125,0.018821575,896,0.0004092704424510632,-2.5069646086956525,1257.0
24,58,1224,29696,-0.004978395998477936,-0.01772600057302043,0.0650133490562439,0.9883124828338623,0.07827690499834716,-43.563021659851074,0.2,0.17822265625,0.014778301,912,0.0004092704424510632,-2.5069646086956525,1257.0
24,59,1224,30208,-0.033063821494579315,-0.021688923457986675,-1.7834208011627197,0.9891178607940674,0.007781339576467872,-43.567739486694336,0.2,0.234130859375,0.01807629,928,0.0004092704424510632,-2.503835916666667,1257.0
25,60,1224,30720,-0.00794733315706253,-0.01834055491781328,0.07402801513671875,0.9894591569900513,0.07493374077603221,-43.58640003204346,0.2,0.16845703125,0.016045267,944,0.0004092704424510632,-2.503835916666667,1257.0
25,61,1223,31232,-0.03366117551922798,-0.022740786895155907,-1.023045539855957,0.9910178780555725,0.003647855090093799,-43.611374378204346,0.2,0.2486572265625,0.028148783,960,0.0004092704424510632,-2.503835916666667,1257.0
25,62,1223,31744,-0.04003226011991501,-0.02803171068080701,-0.2767598628997803,0.9893665313720703,0.004126062449358869,-43.6254346370697,0.2,0.3045654296875,0.023179334,976,0.0004092704424510632,-2.50656392,1257.0
26,63,1223,32256,-0.014866067096590996,-0.0270273782662116,0.08910471200942993,0.9888401031494141,0.08996399823809043,-43.57710874080658,0.2,0.2349853515625,0.0218594,992,0.0004092704424510632,-2.50656392,1257.0
26,64,1222,32768,-0.03831571340560913,-0.02885156706906855,-2.7713775634765625,0.9886243939399719,0.006503101154521573,-43.571258187294006,0.2,0.2462158203125,0.017803138,1008,0.0004092704424510632,-2.508385730769231,1257.0
27,65,1222,33280,-0.005068190395832062,-0.01649132848251611,0.09001731872558594,0.9869197010993958,0.07880456605926156,-43.54202961921692,0.2,0.1627197265625,0.015641697,1024,0.0004092704424510632,-2.508385730769231,1257.0
27,66,1222,33792,-0.0195578895509243,-0.018350034166360274,-2.0163471698760986,0.9866118431091309,0.005277018441120163,-43.49827742576599,0.2,0.188232421875,0.013832126,1040,0.0004092704424510632,-2.508385730769231,1257.0
28,67,1222,34304,-0.023056605830788612,-0.021853891710634343,-0.16712379455566406,0.9872210621833801,0.0027149842753715347,-43.51125419139862,0.2,0.2685546875,0.017370941,1056,0.0004092704424510632,-2.5054572222222222,1257.0
28,68,1221,34816,-0.004595812410116196,-0.0224498008901719,0.1290426254272461,0.9882328510284424,0.08774981123860925,-43.53808045387268,0.2,0.21826171875,0.021573598,1072,0.0004092704424510632,-2.5054572222222222,1257.0
28,69,1221,35328,-0.026585867628455162,-0.019259873137343675,-3.679452896118164,0.9871984124183655,0.009654445304477122,-43.5437833070755,0.2,0.2017822265625,0.017853433,1088,0.0004092704424510632,-2.5073905,1257.0
29,70,1221,35840,-0.01212925836443901,-0.0278818589868024,0.14422601461410522,0.9867836236953735,0.08124308643164113,-43.509918093681335,0.2,0.2412109375,0.024138566,1104,0.0004092704424510632,-2.5073905,1257.0
29,71,1221,36352,-0.04080779477953911,-0.028075615846319124,-0.3297698497772217,0.9859837889671326,0.004858223182964139,-43.499974966049194,0.2,0.2830810546875,0.017391821,1120,0.0004092704424510632,-2.5073905,1257.0
30,72,1221,36864,-0.045331601053476334,-0.026507226953981444,-0.6422725915908813,0.9870553612709045,0.002842503414285602,-43.483973264694214,0.2,0.262939453125,0.019188888,1136,0.0004092704424510632,-2.5042871034482763,1257.0
30,73,1221,37376,-0.02096516080200672,-0.026216953265247867,0.14775216579437256,0.9867764115333557,0.08490674779750407,-43.51364803314209,0.2,0.2093505859375,0.021270636,1152,0.0004092704424510632,-2.5042871034482763,1257.0
31,74,1220,37888,-0.026385989040136337,-0.019995494672912173,-2.384573459625244,0.9862885475158691,0.007706016367592383,-43.488454818725586,0.2,0.1978759765625,0.016454782,1168,0.0004092704424510632,-2.498230133333334,1257.0
31,75,1221,38400,-0.008213665336370468,-0.02386791485332651,0.214580237865448,0.9850782752037048,0.07712459471076727,-43.463133454322815,0.2,0.231689453125,0.02066392,1184,0.0004092704424510632,-2.498230133333334,1257.0
31,76,1220,38912,-0.036530960351228714,-0.020929107115080114,-0.4478565454483032,0.9871825575828552,0.005176378690521233,-43.46258187294006,0.2,0.2154541015625,0.014473244,1200,0.0004092704424510632,-2.498230133333334,1257.0
32,77,1220,39424,-0.029283329844474792,-0.025780475785722956,0.42019981145858765,0.9883654117584229,0.005793497912236489,-43.53053569793701,0.2,0.2694091796875,0.01683829,1216,0.0004092704424510632,-2.50126570967742,1257.0
32,78,1220,39936,-0.01747535727918148,-0.024465689668431878,0.5467368364334106,0.9883092045783997,0.05299251852557063,-43.54436421394348,0.2,0.23974609375,0.016502995,1232,0.0004092704424510632,-2.50126570967742,1257.0
33,79,1220,40448,-0.03178367018699646,-0.024665280565386638,-3.744147300720215,0.9891471862792969,0.008447643631370738,-43.54630517959595,0.2,0.2664794921875,0.017248416,1248,0.0004092704424510632,-2.50288071875,1257.0
33,80,1220,40960,-0.020593829452991486,-0.02431905159028247,0.22765755653381348,0.9894704222679138,0.07961767044616863,-43.572617292404175,0.2,0.2039794921875,0.026175998,1264,0.0004092704424510632,-2.50288071875,1257.0
34,81,1219,41472,-0.040536604821681976,-0.02958049383596517,-1.2306544780731201,0.9915329217910767,0.008733595459489152,-43.6023508310318,0.2,0.2698974609375,0.017505353,1280,0.0004092704424510632,-2.50288071875,1257.0
34,82,1219,41984,-0.04103309288620949,-0.02595610920980107,0.6216706037521362,0.99152672290802,0.011550775496289134,-43.64014148712158,0.2,0.238037109375,0.017014714,1296,0.0004092704424510632,-2.49874793939394,1257.0
34,83,1219,42496,-0.019190309569239616,-0.022368626043316908,0.6268250942230225,0.9911872744560242,0.03571338191977702,-43.62403917312622,0.2,0.303466796875,0.03577967,1312,0.0004092704424510632,-2.49874793939394,1257.0
35,84,1219,43008,-0.01592143625020981,-0.026393315783934668,-1.8072786331176758,0.9912369251251221,0.005210613664530683,-43.621864914894104,0.2,0.2515869140625,0.020036714,1328,0.0004092704424510632,-2.4980323823529416,1257.0
35,85,1219,43520,-0.019309407100081444,-0.02072366760694422,0.173711895942688,0.9904984831809998,0.10372633009683341,-43.61353015899658,0.2,0.1744384765625,0.020575587,1344,0.0004092704424510632,-2.4980323823529416,1257.0
36,86,1219,44032,-0.020654747262597084,-0.024249927417258732,-1.3481709957122803,0.99065762758255,0.010955681966152042,-43.59485960006714,0.2,0.190185546875,0.013406906,1360,0.0004092704424510632,-2.494790171428572,1257.0
36,87,1219,44544,-0.015397045761346817,-0.0177930926438421,0.5502773523330688,0.9912082552909851,0.06259863765444607,-43.61306297779083,0.2,0.1390380859375,0.014305452,1376,0.0004092704424510632,-2.494790171428572,1257.0
36,88,1218,45056,-0.035120151937007904,-0.022285560058662668,-1.247291088104248,0.9903050661087036,0.004913443430268671,-43.61028575897217,0.2,0.2139892578125,0.013776675,1392,0.0004092704424510632,-2.494790171428572,1257.0
37,89,1218,45568,-0.047313202172517776,-0.030530465373885818,-0.1728205680847168,0.9874438643455505,0.004147971987549681,-43.55449950695038,0.2,0.2864990234375,0.029599003,1408,0.0004092704424510632,-2.4943069722222226,1257.0
37,90,1218,46080,-0.008328155614435673,-0.020530321897240356,0.2637328505516052,0.9870638251304626,0.08793661126401275,-43.48773241043091,0.2,0.1793212890625,0.022791432,1424,0.0004092704424510632,-2.4943069722222226,1257.0
38,91,1218,46592,-0.059395983815193176,-0.04306076557259075,-3.9153008460998535,0.9858208894729614,0.009584171013557352,-43.472984313964844,0.2,0.3155517578125,0.029900469,1440,0.0004092704424510632,-2.49437245945946,1257.0
38,92,1218,47104,-0.019734784960746765,-0.019492861116304994,0.29821693897247314,0.9846624135971069,0.07732145197223872,-43.42867565155029,0.2,0.1807861328125,0.017474534,1456,0.0004092704424510632,-2.49437245945946,1257.0
39,93,1218,47616,-0.022863075137138367,-0.02477552625350654,-2.93061900138855,0.9864486455917358,0.0030465024465229362,-43.42479133605957,0.2,0.257568359375,0.021979764,1472,0.0004092704424510632,-2.49437245945946,1257.0
39,94,1218,48128,-0.024872995913028717,-0.02577139387722127,-0.055144548416137695,0.9877339601516724,0.0027552853389352094,-43.487558007240295,0.2,0.2364501953125,0.01533474,1488,0.0004092704424510632,-2.4922135789473687,1257.0
39,95,1218,48640,-0.011190000921487808,-0.016637436747259926,0.13597172498703003,0.9866460561752319,0.10188410547561944,-43.48857295513153,0.2,0.1435546875,0.018820064,1504,0.0004092704424510632,-2.4922135789473687,1257.0
40,96,1218,49152,-0.02051033452153206,-0.024758317042142153,-2.819761037826538,0.9861695170402527,0.00923019256151747,-43.456615567207336,0.2,0.2335205078125,0.016592704,1520,0.0004092704424510632,-2.491665948717949,1257.0
40,97,1218,49664,-0.021714236587285995,-0.022464864945504814,0.3007264733314514,0.9863640666007996,0.09188165049999952,-43.4547975063324,0.2,0.170654296875,0.02355426,1536,0.0004092704424510632,-2.491665948717949,1257.0
41,98,1218,50176,-0.023616202175617218,-0.02335695523652248,0.09546840190887451,0.9858783483505249,0.017488002369645983,-43.44992518424988,0.2,0.244384765625,0.018371275,1552,0.0004092704424510632,-2.491665948717949,1257.0
41,99,1217,50688,-0.02775057591497898,-0.02524228311085608,-1.892812728881836,0.985098123550415,0.004976285046723206,-43.42696464061737,0.2,0.253173828125,0.017427351,1568,0.0004092704424510632,-2.492391925,1257.0
42,100,1217,51200,-0.033552009612321854,-0.023926963069243357,0.33788061141967773,0.9856971502304077,0.07438724651001394,-43.418060421943665,0.2,0.19384765625,0.022027114,1584,0.0004092704424510632,-2.492391925,1257.0
42,101,1217,51712,-0.019893819466233253,-0.022709836674039252,-1.7524538040161133,0.9873785376548767,0.011245405505178496,-43.4561824798584,0.2,0.21923828125,0.01558138,1600,0.0004092704424510632,-2.4899821219512197,1257.0
42,102,1217,52224,-0.02480785921216011,-0.024707393677090295,0.3899955749511719,0.9857845306396484,0.07592998119071126,-43.47215390205383,0.2,0.2242431640625,0.019172031,1616,0.0004092704424510632,-2.4899821219512197,1257.0
43,103,1217,52736,-0.031984951347112656,-0.030223116802517325,-0.0383450984954834,0.9846818447113037,0.008671906194649637,-43.408971548080444,0.2,0.27783203125,0.020748928,1632,0.0004092704424510632,-2.4899821219512197,1257.0
43,104,1217,53248,-0.03473270684480667,-0.028641893761232495,0.4702569246292114,0.9861348271369934,0.009685013646958396,-43.411887526512146,0.2,0.27197265625,0.017018955,1648,0.0004092704424510632,-2.494405261904762,1257.0
44,105,1217,53760,-0.02530761994421482,-0.024802244268357754,0.7111902236938477,0.9871124625205994,0.05095615895697847,-43.45136499404907,0.2,0.2431640625,0.024818547,1664,0.0004092704424510632,-2.494405261904762,1257.0
44,106,1217,54272,-0.030272068455815315,-0.021736419235821813,-2.2626962661743164,0.9886869192123413,0.010865835662116297,-43.48348140716553,0.2,0.2373046875,0.015559714,1680,0.0004092704424510632,-2.4931159534883722,1257.0
44,107,1217,54784,-0.009281449019908905,-0.023953173731570132,0.5688389539718628,0.9882743954658508,0.07501579157542437,-43.51239359378815,0.2,0.1937255859375,0.019015754,1696,0.0004092704424510632,-2.4931159534883722,1257.0
45,108,1217,55296,-0.036945831030607224,-0.025270710088079795,-0.5895776748657227,0.9893712401390076,0.0128847538435366,-43.506298422813416,0.2,0.24169921875,0.01885505,1712,0.0004092704424510632,-2.4931159534883722,1257.0
45,109,1217,55808,-0.034601397812366486,-0.025227963546058163,0.6776437759399414,0.987895667552948,0.04722168401349336,-43.51922845840454,0.2,0.2235107421875,0.017601956,1728,0.0004092704424510632,-2.4929601363636364,1257.0
46,110,1217,56320,-0.02883859910070896,-0.0242877776036039,0.9019615650177002,0.9866031408309937,0.01818044192623347,-43.45973455905914,0.2,0.2603759765625,0.017862387,1744,0.0004092704424510632,-2.4929601363636364,1257.0
46,111,1217,56832,-0.03285181522369385,-0.02431961102411151,-1.6016619205474854,0.9868762493133545,0.0097924107540166,-43.44374394416809,0.2,0.2603759765625,0.025408182,1760,0.0004092704424510632,-2.4960884444444447,1257.0
47,112,1217,57344,0.004219423979520798,-0.018144123067031614,0.6173933744430542,0.9874358177185059,0.07812556950375438,-43.45669364929199,0.2,0.1702880859375,0.01674773,1776,0.0004092704424510632,-2.4960884444444447,1257.0
47,113,1217,57856,-0.036046747118234634,-0.027629004733171314,-1.2118184566497803,0.9844246506690979,0.014709954208228737,-43.432132840156555,0.2,0.248046875,0.017967377,1792,0.0004092704424510632,-2.4954687173913044,1257.0
47,114,1217,58368,-0.018478795886039734,-0.01926668618398253,0.6248029470443726,0.9833639860153198,0.07529576285742223,-43.35070812702179,0.2,0.17333984375,0.016547754,1808,0.0004092704424510632,-2.4954687173913044,1257.0
48,115,1217,58880,-0.029349584132432938,-0.02150718129996676,-0.34041500091552734,0.9826758503913879,0.008698788500623778,-43.33254587650299,0.2,0.2333984375,0.01977671,1824,0.0004092704424510632,-2.4954687173913044,1257.0
48,116,1216,59392,-0.03524695336818695,-0.024106071155983955,-1.36142897605896,0.9807290434837341,0.004712093330454081,-43.2933315038681,0.2,0.24365234375,0.016494527,1840,0.0004092704424510632,-2.5032400425531915,1257.0
49,117,1216,59904,-0.011641360819339752,-0.02046742645325139,0.287996768951416,0.9789825081825256,0.11608151090331376,-43.22517466545105,0.2,0.1610107421875,0.021674126,1856,0.0004092704424510632,-2.5032400425531915,1257.0
49,118,1217,60416,-0.025988491252064705,-0.02435815508943051,-2.6045517921447754,0.9788477420806885,0.005863864156708587,-43.19201481342316,0.2,0.26123046875,0.017060934,1872,0.0004092704424510632,-2.5103873125000002,1257.0
50,119,1216,60928,-0.012668734416365623,-0.01435175520600751,0.32492417097091675,0.9793827533721924,0.09682149882428348,-43.206623911857605,0.2,0.1253662109375,0.014294114,1888,0.0004092704424510632,-2.5103873125000002,1257.0
50,120,1216,61440,-0.04266509413719177,-0.03154899763467256,-2.0538532733917236,0.9785268306732178,0.0038894648023415357,-43.198657631874084,0.2,0.3179931640625,0.024523618,1904,0.0004092704424510632,-2.5103873125000002,1257.0
50,121,1216,61952,-0.02220352552831173,-0.022383438772521913,-0.03645431995391846,0.980675995349884,0.0028823583452322055,-43.204190254211426,0.2,0.2286376953125,0.014375148,1920,0.0004092704424510632,-2.5102955510204086,1257.0
51,122,1216,62464,-0.011653819121420383,-0.02269125171005726,0.22376644611358643,0.9808127284049988,0.1389741328312084,-43.25823414325714,0.2,0.1815185546875,0.01771478,1936,0.0004092704424510632,-2.5102955510204086,1257.0
51,123,1216,62976,-0.043049730360507965,-0.03319675753300544,-3.9195408821105957,0.9820568561553955,0.005963546187558677,-43.26408839225769,0.2,0.3131103515625,0.031511538,1952,0.0004092704424510632,-2.5088970400000004,1257.0
52,124,1216,63488,0.0023350901901721954,-0.023703094921074808,0.0808706283569336,0.9821264147758484,0.19011076085735112,-43.290019035339355,0.2,0.2279052734375,0.019248707,1968,0.0004092704424510632,-2.5088970400000004,1257.0
52,125,1216,64000,-0.02424655109643936,-0.018693738675210625,-2.05177640914917,0.9807609915733337,0.004895208578091115,-43.271291732788086,0.2,0.190185546875,0.013311755,1984,0.0004092704424510632,-2.5088970400000004,1257.0
