time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1267,109,55808,44,0.020630635,-0.026646390557289124,0.2,0.0004092704424510632,-0.027183900761883706,0.2686767578125,0.9544238448143005,1728,0.2187013030052185,0.008506066427798942,-42.444501519203186,1258.0,-2.297558590909091
1267,110,56320,44,0.016552914,0.024991516023874283,0.2,0.0004092704424510632,-0.015283384287613444,0.1204833984375,0.9545074701309204,1744,0.2989458441734314,0.30502954637631774,-42.450488686561584,1258.0,-2.297558590909091
1267,111,56832,44,0.017153013,-0.03623279184103012,0.2,0.0004092704424510632,-0.027129411784699187,0.23193359375,0.9531894326210022,1760,-1.8442692756652832,0.0187523985223379,-42.43185806274414,1258.0,-2.2990601333333336
1267,112,57344,45,0.015539434,0.07789915055036545,0.2,0.0004092704424510632,-0.018904843571363017,0.102294921875,0.9526602625846863,1776,0.23422664403915405,0.4572196830995381,-42.38803517818451,1258.0,-2.2990601333333336
1267,113,57856,45,0.017884556,-0.019735628738999367,0.2,0.0004092704424510632,-0.022592924986383878,0.252685546875,0.9543964862823486,1792,-5.152681350708008,0.011203811605810188,-42.40163218975067,1258.0,-2.2990601333333336
1266,114,58368,46,0.011690121,-0.013940369710326195,0.2,0.0004092704424510632,-0.018916017390438356,0.171630859375,0.9544243812561035,1808,0.4729601740837097,0.014397175196791068,-42.446566700935364,1258.0,-2.2942774347826087
1266,115,58880,46,0.023618832,0.022347532212734222,0.2,0.0004092704424510632,-0.018603229138534516,0.198974609375,0.9541722536087036,1824,0.18337929248809814,0.18881103675812483,-42.43338859081268,1258.0,-2.2942774347826087
1266,116,59392,46,0.01752532,-0.014303534291684628,0.2,0.0004092704424510632,-0.024351282190764323,0.2293701171875,0.9536707997322083,1840,-2.405041456222534,0.04248753096908331,-42.42203688621521,1258.0,-2.291143
1266,117,59904,47,0.017825287,0.05293651670217514,0.2,0.0004092704424510632,-0.01727307157125324,0.0872802734375,0.953379213809967,1856,0.30988121032714844,0.4516426408663392,-42.405455231666565,1258.0,-2.291143
1266,118,60416,47,0.019199597,-0.028343485668301582,0.2,0.0004092704424510632,-0.025421108439331874,0.270751953125,0.9530833959579468,1872,-3.907681941986084,0.008297814798424952,-42.3939905166626,1258.0,-2.2916696250000004
