time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/std,train/learning_rate,train/loss,train/explained_variance,train/n_updates,train/clip_fraction,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
1246,41984,82,33,0.2,-0.025923994238837622,0.00458500594686484,-43.842222690582275,0.9981854557991028,0.0004092704424510632,-0.01682867482304573,0.1435779333114624,1296,0.2996826171875,0.025597412,-2.140692060606061,1258.0
1246,42496,83,34,0.2,-0.01933763292618096,0.10704619926400483,-43.861255288124084,0.9980135560035706,0.0004092704424510632,-0.02167154662311077,0.2340967059135437,1312,0.156494140625,0.017693713,-2.140692060606061,1258.0
1246,43008,84,34,0.2,-0.027101626925286837,0.011200439344975166,-43.84837210178375,0.9977335333824158,0.0004092704424510632,-0.030650373548269272,-5.558527946472168,1328,0.252197265625,0.020974666,-2.1382351764705887,1258.0
1246,43520,85,34,0.2,-0.022516130818985403,0.14297519496176392,-43.83023166656494,0.9969100952148438,0.0004092704424510632,-0.0015655457973480225,0.201610267162323,1344,0.1600341796875,0.022947032,-2.1382351764705887,1258.0
1247,44032,86,35,0.2,-0.027641475535347126,0.0037689136806875467,-43.80936813354492,0.9966180920600891,0.0004092704424510632,-0.04468420147895813,-2.4049203395843506,1360,0.271728515625,0.021348894,-2.142117571428572,1258.0
1246,44544,87,35,0.2,-0.015232839505188167,0.22214070265181363,-43.82805562019348,0.9979551434516907,0.0004092704424510632,0.034108299762010574,0.027410447597503662,1376,0.175048828125,0.01922206,-2.142117571428572,1258.0
1246,45056,88,36,0.2,-0.024926510319346562,0.021800755755975842,-43.84821677207947,0.9979599714279175,0.0004092704424510632,-0.02894989214837551,-0.6711596250534058,1392,0.2442626953125,0.017963607,-2.142117571428572,1258.0
1246,45568,89,36,0.2,-0.025780705371289514,0.004414325965626631,-43.81928479671478,0.9955030679702759,0.0004092704424510632,-0.035860441625118256,0.08062738180160522,1408,0.1998291015625,0.012265472,-2.143449305555556,1258.0
1246,46080,90,36,0.2,-0.017182464405777864,0.16432089754380286,-43.756396889686584,0.9948449730873108,0.0004092704424510632,0.010229591280221939,0.338051438331604,1424,0.1263427734375,0.01745383,-2.143449305555556,1258.0
1246,46592,91,37,0.2,-0.02557013591285795,0.00545039756980259,-43.75862264633179,0.9953793883323669,0.0004092704424510632,-0.0372639000415802,-12.508447647094727,1440,0.24658203125,0.019335346,-2.146383324324325,1258.0
1246,47104,92,37,0.2,-0.024783418426522985,0.24855887982994318,-43.76432967185974,0.9945959448814392,0.0004092704424510632,0.010636668652296066,0.04760706424713135,1456,0.227783203125,0.02044308,-2.146383324324325,1258.0
1246,47616,93,38,0.2,-0.023307642361032777,0.003836840347503312,-43.725839257240295,0.9928548336029053,0.0004092704424510632,-0.02914898656308651,-3.695307731628418,1472,0.24951171875,0.021668633,-2.146383324324325,1258.0
1246,48128,94,38,0.2,-0.026162935595493764,0.0036515263782348484,-43.68678915500641,0.9923073649406433,0.0004092704424510632,-0.0482502318918705,0.02255910634994507,1488,0.241455078125,0.017943325,-2.144767973684211,1258.0
1246,48640,95,39,0.2,-0.022347097343299538,0.23862743517383933,-43.67547571659088,0.9921077489852905,0.0004092704424510632,0.008014261722564697,0.108722984790802,1504,0.2064208984375,0.025024608,-2.144767973684211,1258.0
1246,49152,96,39,0.2,-0.01966230086691212,0.01497459200618323,-43.671881437301636,0.9919435381889343,0.0004092704424510632,-0.02494155988097191,-10.400232315063477,1520,0.2110595703125,0.017384592,-2.1487600000000002,1258.0
1246,49664,97,39,0.2,-0.021241170114080887,0.246084755519405,-43.67283046245575,0.9920597672462463,0.0004092704424510632,0.04411974176764488,0.10439789295196533,1536,0.1868896484375,0.015874194,-2.1487600000000002,1258.0
1246,50176,98,40,0.2,-0.027502800439833663,0.018746045359876007,-43.68262481689453,0.9930146336555481,0.0004092704424510632,-0.03474241867661476,-1.7243461608886719,1552,0.3076171875,0.021317031,-2.1487600000000002,1258.0
1246,50688,99,40,0.2,-0.030704771968885325,0.0043964785800199024,-43.71699106693268,0.9943817853927612,0.0004092704424510632,-0.030417803674936295,0.022398054599761963,1568,0.26171875,0.0190324,-2.15086045,1258.0
1246,51200,100,41,0.2,-0.01956812376738526,0.24694191222079098,-43.7398327589035,0.9943982362747192,0.0004092704424510632,0.025016644969582558,0.12074059247970581,1584,0.1571044921875,0.014137034,-2.15086045,1258.0
