time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/clip_fraction,train/loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
126,64512,50,1271,-0.02553342783357948,0.01968198,0.33863508701324463,-43.07763850688934,0.2,0.0028258974161872175,2000,0.0004092704424510632,0.2420654296875,-0.048548951745033264,0.9748857021331787,-2.435126470588235,1258.0
127,65024,51,1271,-0.02091475766064832,0.01594881,0.0827716588973999,-43.1228586435318,0.2,0.11910313973203301,2016,0.0004092704424510632,0.1923828125,0.028117261826992035,0.9761414527893066,-2.435126470588235,1258.0
128,65536,51,1271,-0.029497978001018055,0.024803614,0.02618962526321411,-43.15312743186951,0.2,0.021285470720613375,2032,0.0004092704424510632,0.2530517578125,-0.03262561932206154,0.9769949913024902,-2.4327179807692305,1258.0
129,66048,51,1271,-0.022983845352428034,0.016939558,0.3738246560096741,-43.163060426712036,0.2,0.1274142344482243,2048,0.0004092704424510632,0.216796875,0.02927294187247753,0.9768246412277222,-2.4327179807692305,1258.0
130,66560,52,1271,-0.02810305259481538,0.024296554,0.36843401193618774,-43.1554741859436,0.2,0.014677253522677347,2064,0.0004092704424510632,0.2584228515625,-0.035370491445064545,0.9766503572463989,-2.4327179807692305,1258.0
131,67072,52,1271,-0.02903059836535249,0.017738298,0.2577357888221741,-43.14201557636261,0.2,0.0035034435350098647,2080,0.0004092704424510632,0.251220703125,-0.04826328903436661,0.9758354425430298,-2.4329979622641504,1258.0
132,67584,53,1271,-0.02071853262896184,0.017545309,0.14709270000457764,-43.124610900878906,0.2,0.114817168796435,2096,0.0004092704424510632,0.194580078125,0.02347981370985508,0.9760929346084595,-2.4329979622641504,1258.0
133,68096,53,1271,-0.02733683834958356,0.020002764,-0.160270094871521,-43.13974583148956,0.2,0.017191813880344853,2112,0.0004092704424510632,0.227783203125,-0.04748251289129257,0.9771254658699036,-2.437035074074074,1258.0
134,68608,53,1271,-0.027925616333959624,0.024224076,0.17893266677856445,-43.17757225036621,0.2,0.11708146380260587,2128,0.0004092704424510632,0.2359619140625,-0.006631873548030853,0.9781123995780945,-2.437035074074074,1258.0
135,69120,54,1271,-0.021323569024389144,0.017550627,0.2309577465057373,-43.18882143497467,0.2,0.017147674690932035,2144,0.0004092704424510632,0.1968994140625,-0.0317656435072422,0.9780182838439941,-2.437035074074074,1258.0
136,69632,54,1271,-0.02887618832755834,0.024569565,-0.08363354206085205,-43.17672049999237,0.2,0.003908469298039563,2160,0.0004092704424510632,0.248779296875,-0.03851711004972458,0.9776517748832703,-2.4344625999999994,1258.0
137,70144,55,1271,-0.024782712571322918,0.025571406,0.08791351318359375,-43.17138206958771,0.2,0.11395788146182895,2176,0.0004092704424510632,0.267578125,0.016081489622592926,0.9777817726135254,-2.4344625999999994,1258.0
138,70656,55,1271,-0.025792914675548673,0.016677635,0.2075258493423462,-43.17505061626434,0.2,0.015675808594096452,2192,0.0004092704424510632,0.2218017578125,-0.03339451178908348,0.9777619242668152,-2.4343603214285716,1258.0
139,71168,55,1271,-0.02123580436455086,0.015578976,0.2547619342803955,-43.157867074012756,0.2,0.10377868823707104,2208,0.0004092704424510632,0.2227783203125,0.029353046789765358,0.9766263365745544,-2.4343603214285716,1258.0
140,71680,56,1271,-0.0230506184452679,0.020346422,0.13154101371765137,-43.11933219432831,0.2,0.01877721570781432,2224,0.0004092704424510632,0.22998046875,-0.02197481133043766,0.9758667349815369,-2.4343603214285716,1258.0
141,72192,56,1271,-0.03188067360315472,0.026461598,0.2782291769981384,-43.081040024757385,0.2,0.005913953049457632,2240,0.0004092704424510632,0.28173828125,-0.05165307968854904,0.9738850593566895,-2.4294449298245615,1258.0
142,72704,57,1271,-0.022430209806771018,0.03283246,0.12168580293655396,-43.009273529052734,0.2,0.07958826539106667,2256,0.0004092704424510632,0.2852783203125,0.004658911377191544,0.97276771068573,-2.4294449298245615,1258.0
143,73216,57,1271,-0.022533510462380946,0.01809167,-0.021309256553649902,-42.99953770637512,0.2,0.01638580934377387,2272,0.0004092704424510632,0.21728515625,-0.017072206363081932,0.9725629091262817,-2.4321228448275862,1258.0
144,73728,57,1271,-0.024718725704587996,0.026270695,0.3434940576553345,-42.99923384189606,0.2,0.10693247290328145,2288,0.0004092704424510632,0.226806640625,0.02169964835047722,0.9731464385986328,-2.4321228448275862,1258.0
145,74240,58,1271,-0.016566980513744056,0.011784447,0.33413439989089966,-43.01694166660309,0.2,0.019284618727397174,2304,0.0004092704424510632,0.137451171875,-0.024121902883052826,0.9731771349906921,-2.431925271186441,1258.0
146,74752,58,1271,-0.02403522223175969,0.022192635,0.36096447706222534,-43.00228464603424,0.2,0.09039572486653924,2320,0.0004092704424510632,0.2254638671875,0.0049649812281131744,0.9721183180809021,-2.431925271186441,1258.0
147,75264,59,1271,-0.024868640859494917,0.016941186,-1.91365647315979,-42.97106099128723,0.2,0.0033880468436109368,2336,0.0004092704424510632,0.2283935546875,-0.023692240938544273,0.9716761112213135,-2.431925271186441,1258.0
1,75776,0,4147,-0.024788193142740056,0.02597168,0.08637136220932007,-42.945369720458984,0.2,0.003938149857276585,2352,0.0004092704424510632,0.27001953125,-0.034277282655239105,0.9697611331939697,-2.431228266666667,1258.0
2,76288,0,1964,-0.022693850260111503,0.019577928,0.06601142883300781,-42.89955031871796,0.2,0.09964375128038228,2368,0.0004092704424510632,0.2232666015625,0.0025609806180000305,0.9696698784828186,-2.431228266666667,1258.0
3,76800,0,1668,-0.033131944335764274,0.02225597,0.21525871753692627,-42.907559633255005,0.2,0.015360362973297015,2384,0.0004092704424510632,0.2947998046875,-0.024293694645166397,0.9700473546981812,-2.4298559508196726,1258.0
4,77312,1,1544,-0.032385885540861636,0.023638587,0.2154066562652588,-42.92866408824921,0.2,0.0930969906039536,2400,0.0004092704424510632,0.274169921875,-0.014378901571035385,0.9712709188461304,-2.4298559508196726,1258.0
5,77824,1,1487,-0.020348627265775576,0.015585799,0.24770867824554443,-42.96308624744415,0.2,0.015805945673491806,2416,0.0004092704424510632,0.2113037109375,-0.024807237088680267,0.9720248579978943,-2.4298559508196726,1258.0
6,78336,2,1446,-0.024714493338251486,0.019287594,0.0699968934059143,-42.971067905426025,0.2,0.0035261719895061105,2432,0.0004092704424510632,0.2454833984375,-0.02897489443421364,0.9721453189849854,-2.430061080645162,1258.0
7,78848,2,1420,-0.02064472608617507,0.01732893,0.14833152294158936,-42.95892333984375,0.2,0.09879224398173392,2448,0.0004092704424510632,0.198974609375,0.019178088754415512,0.971530556678772,-2.430061080645162,1258.0
8,79360,2,1401,-0.031312083126977086,0.02259684,-0.3463996648788452,-42.95245325565338,0.2,0.022661264869384468,2464,0.0004092704424510632,0.259765625,-0.030488695949316025,0.9720496535301208,-2.4298398253968263,1258.0
9,79872,3,1387,-0.027038814791012555,0.020558152,0.4183710217475891,-42.96108400821686,0.2,0.0941935374867171,2480,0.0004092704424510632,0.2291259765625,0.0054366327822208405,0.9718055725097656,-2.4298398253968263,1258.0
10,80384,3,1375,-0.026785711670527235,0.019140122,0.4027467966079712,-42.96698498725891,0.2,0.01484899761271663,2496,0.0004092704424510632,0.2498779296875,-0.029189005494117737,0.9729480147361755,-2.4298398253968263,1258.0
11,80896,4,1366,-0.028062422381481156,0.023162393,0.0026796460151672363,-43.00673186779022,0.2,0.003972555503423791,2512,0.0004092704424510632,0.273681640625,-0.026288334280252457,0.9739599823951721,-2.4342714375,1258.0
12,81408,4,1354,-0.024401951901381835,0.021900944,0.1650274395942688,-43.020963072776794,0.2,0.07370210578665137,2528,0.0004092704424510632,0.240478515625,0.011745747178792953,0.9740825295448303,-2.4342714375,1258.0
13,81920,4,1346,-0.021676831791410223,0.013407737,-0.021313786506652832,-43.01905643939972,0.2,0.018102333444403484,2544,0.0004092704424510632,0.1922607421875,-0.018648449331521988,0.9738079905509949,-2.433971030769231,1258.0
14,82432,5,1341,-0.020599132258212194,0.017962387,0.4010466933250427,-42.99502944946289,0.2,0.09658737923018634,2560,0.0004092704424510632,0.20361328125,0.0021306797862052917,0.9729050993919373,-2.433971030769231,1258.0
15,82944,5,1336,-0.021737838629633188,0.016668215,0.12429177761077881,-42.995771408081055,0.2,0.01563768819323741,2576,0.0004092704424510632,0.20947265625,-0.013032292947173119,0.9744058847427368,-2.433971030769231,1258.0
16,83456,6,1330,-0.024004252947634086,0.014604625,0.11034512519836426,-43.05841660499573,0.2,0.003255587420426309,2592,0.0004092704424510632,0.2283935546875,-0.044979047030210495,0.9762442708015442,-2.4345124242424245,1258.0
17,83968,6,1325,-0.020514889649348333,0.019233154,0.11689043045043945,-43.09561729431152,0.2,0.09590996126644313,2608,0.0004092704424510632,0.218505859375,0.015582364983856678,0.9764457941055298,-2.4345124242424245,1258.0
18,84480,6,1322,-0.025531412684358656,0.01689747,-0.05930614471435547,-43.10803532600403,0.2,0.016268589126411825,2624,0.0004092704424510632,0.2030029296875,-0.03167705610394478,0.9773349165916443,-2.4358042686567165,1258.0
19,84992,7,1320,-0.024964136071503162,0.021055099,0.23459655046463013,-43.173611521720886,0.2,0.09242543019354343,2640,0.0004092704424510632,0.2208251953125,-0.006620127707719803,0.9804374575614929,-2.4358042686567165,1258.0
20,85504,7,1318,-0.02957414921547752,0.019396827,0.0712936520576477,-43.215695977211,0.2,0.013942565157776698,2656,0.0004092704424510632,0.2493896484375,-0.03355229273438454,0.9784373641014099,-2.4358042686567165,1258.0
21,86016,8,1315,-0.02894437563372776,0.023338255,0.2520136833190918,-43.130335688591,0.2,0.007007126972894184,2672,0.0004092704424510632,0.2528076171875,-0.039005033671855927,0.9770662784576416,-2.4383837647058826,1258.0
22,86528,8,1314,-0.019793782936176285,0.024481455,0.22817033529281616,-43.12125861644745,0.2,0.08213994873221964,2688,0.0004092704424510632,0.2288818359375,0.022265104576945305,0.9773288369178772,-2.4383837647058826,1258.0
23,87040,8,1314,-0.02849723228428047,0.020235427,-0.33514392375946045,-43.13028430938721,0.2,0.021593013749225065,2704,0.0004092704424510632,0.223876953125,-0.033950045704841614,0.977698564529419,-2.43715131884058,1258.0
24,87552,9,1313,-0.022306641621980816,0.017707951,0.27889519929885864,-43.12970018386841,0.2,0.09882200183346868,2720,0.0004092704424510632,0.2291259765625,0.014256671071052551,0.976894736289978,-2.43715131884058,1258.0
25,88064,9,1315,-0.01825051319610793,0.01902701,0.1755794882774353,-43.11256420612335,0.2,0.020622900308808312,2736,0.0004092704424510632,0.173828125,-0.022822672501206398,0.9773000478744507,-2.4378960142857147,1258.0
26,88576,10,1314,-0.02162655783467926,0.013226878,0.270341694355011,-43.131369948387146,0.2,0.11124763591215014,2752,0.0004092704424510632,0.218017578125,0.020779628306627274,0.9777514934539795,-2.4378960142857147,1258.0
27,89088,10,1313,-0.01794097428501118,0.016944507,-3.888263702392578,-43.15146017074585,0.2,0.006676045071799308,2768,0.0004092704424510632,0.1572265625,-0.01897501014173031,0.978661298751831,-2.4378960142857147,1258.0
28,89600,10,1313,-0.01860655384371057,0.016326852,0.3307628035545349,-43.165544509887695,0.2,0.004398294848215301,2784,0.0004092704424510632,0.203857421875,-0.02192460000514984,0.97762131690979,-2.4389828450704227,1258.0
29,90112,11,1311,-0.023069751186994836,0.022209784,0.1221625804901123,-43.12839460372925,0.2,0.13002607319504023,2800,0.0004092704424510632,0.2098388671875,0.03630780428647995,0.9771267175674438,-2.4389828450704227,1258.0
30,90624,11,1310,-0.026183791283983737,0.017768502,0.0795777440071106,-43.12828850746155,0.2,0.015373470960184932,2816,0.0004092704424510632,0.224853515625,-0.03722935914993286,0.9778540730476379,-2.436042666666667,1258.0
31,91136,12,1309,-0.022133300750283524,0.022976244,0.23628586530685425,-43.14243412017822,0.2,0.1336488293018192,2832,0.0004092704424510632,0.2056884765625,0.02873026579618454,0.9778074622154236,-2.436042666666667,1258.0
32,91648,12,1308,-0.024641568670631386,0.016275477,0.2592199444770813,-43.121079325675964,0.2,0.020331233215983957,2848,0.0004092704424510632,0.21630859375,-0.021377600729465485,0.9768494367599487,-2.436042666666667,1258.0
33,92160,12,1307,-0.021698737269616686,0.018078594,-0.5167958736419678,-43.09068977832794,0.2,0.00564594325987855,2864,0.0004092704424510632,0.207275390625,-0.026079218834638596,0.9764615893363953,-2.4371333424657533,1258.0
34,92672,13,1307,-0.02585254848236218,0.022647655,0.09856057167053223,-43.084479212760925,0.2,0.13311306689865887,2880,0.0004092704424510632,0.2352294921875,0.03628876060247421,0.976320207118988,-2.4371333424657533,1258.0
35,93184,13,1306,-0.018192659321357496,0.014832325,-0.1577301025390625,-43.06039297580719,0.2,0.018451184121659026,2896,0.0004092704424510632,0.166015625,-0.03378859907388687,0.9747046828269958,-2.437479554054054,1258.0
36,93696,14,1306,-0.02360387347289361,0.019119125,0.2632094621658325,-43.001110315322876,0.2,0.1158813547808677,2912,0.0004092704424510632,0.255859375,0.02286900207400322,0.9732943177223206,-2.437479554054054,1258.0
37,94208,14,1305,-0.027561188660911284,0.019690268,0.4390515089035034,-43.012258887290955,0.2,0.01737435194081627,2928,0.0004092704424510632,0.2662353515625,-0.035500675439834595,0.9757599830627441,-2.437479554054054,1258.0
38,94720,14,1305,-0.02672316129610408,0.016648684,0.030723512172698975,-43.051236510276794,0.2,0.003724199159478303,2944,0.0004092704424510632,0.2227783203125,-0.028238970786333084,0.974509596824646,-2.4378558266666666,1258.0
39,95232,15,1305,-0.022074233493185602,0.021219905,0.17444634437561035,-42.99980664253235,0.2,0.10118521912954748,2960,0.0004092704424510632,0.2032470703125,0.012991772964596748,0.9737682938575745,-2.4378558266666666,1258.0
40,95744,15,1304,-0.023127396765630692,0.014630314,-0.5586185455322266,-42.971834778785706,0.2,0.023191623884486035,2976,0.0004092704424510632,0.190185546875,-0.016969649121165276,0.9726022481918335,-2.438801947368421,1258.0
41,96256,16,1304,-0.019957250799052417,0.017449372,0.37418830394744873,-42.951746344566345,0.2,0.09997312910854816,2992,0.0004092704424510632,0.1953125,0.008747082203626633,0.973150908946991,-2.438801947368421,1258.0
42,96768,16,1303,-0.02669498711475171,0.023389421,0.2886800169944763,-42.98305702209473,0.2,0.014314124215161428,3008,0.0004092704424510632,0.25244140625,-0.02516443468630314,0.9740279912948608,-2.438801947368421,1258.0
43,97280,16,1303,-0.029168158522224985,0.028494976,-0.1502840518951416,-43.0015082359314,0.2,0.003812391121755354,3024,0.0004092704424510632,0.281982421875,-0.05177895352244377,0.974540114402771,-2.43748748051948,1258.0
44,97792,17,1302,-0.023775722220307216,0.017542811,0.12014997005462646,-43.01083314418793,0.2,0.08622356737032533,3040,0.0004092704424510632,0.229736328125,0.0025201253592967987,0.9748782515525818,-2.43748748051948,1258.0
45,98304,17,1302,-0.028819271145039238,0.018612558,-0.12304377555847168,-42.99973225593567,0.2,0.024006685765925795,3056,0.0004092704424510632,0.26220703125,-0.02838175743818283,0.9736340641975403,-2.432208141025641,1258.0
46,98816,18,1302,-0.022533328679855913,0.01897144,0.43448585271835327,-42.963127970695496,0.2,0.10932136955671012,3072,0.0004092704424510632,0.1966552734375,0.02556612342596054,0.9728029370307922,-2.432208141025641,1258.0
47,99328,18,1301,-0.027319790882756934,0.018054277,0.2866619825363159,-42.94130802154541,0.2,0.018802758946549147,3088,0.0004092704424510632,0.251953125,-0.035658881068229675,0.9716931581497192,-2.432208141025641,1258.0
48,99840,18,1301,-0.02246759567060508,0.0138776,-0.5437366962432861,-42.93675136566162,0.2,0.004622700696927495,3104,0.0004092704424510632,0.2235107421875,-0.04072796553373337,0.972998321056366,-2.431882417721519,1258.0
49,100352,19,1301,-0.02411701891105622,0.025887167,0.10059314966201782,-42.97577214241028,0.2,0.08428303769323975,3120,0.0004092704424510632,0.2615966796875,0.0026569366455078125,0.9726847410202026,-2.431882417721519,1258.0
50,100864,19,1301,-0.034665086888708174,0.01893507,-0.43099498748779297,-42.97049140930176,0.2,0.019012055097846314,3136,0.0004092704424510632,0.2672119140625,-0.039119817316532135,0.9736676812171936,-2.4303448000000003,1258.0
51,101376,20,1300,-0.026310884451959282,0.019158892,0.3855283856391907,-42.97676980495453,0.2,0.10409041796810925,3152,0.0004092704424510632,0.211181640625,0.017813127487897873,0.9721637964248657,-2.4303448000000003,1258.0
52,101888,20,1299,-0.023236311331856996,0.019366177,-0.0935753583908081,-42.92707061767578,0.2,0.022316468093777075,3168,0.0004092704424510632,0.2032470703125,-0.034167174249887466,0.9716691374778748,-2.4303448000000003,1258.0
53,102400,20,1299,-0.026213872130028903,0.019159,0.4204344153404236,-42.92184376716614,0.2,0.021140508353710175,3184,0.0004092704424510632,0.2457275390625,-0.034829892218112946,0.971188485622406,-2.4305172469135803,1258.0
54,102912,21,1300,-0.022972318256506696,0.027288584,0.2657989263534546,-42.908926248550415,0.2,0.043896121671423316,3200,0.0004092704424510632,0.2554931640625,-0.010780112817883492,0.9711752533912659,-2.4305172469135803,1258.0
55,103424,21,1299,-0.02006240247283131,0.014464405,-0.602063775062561,-42.91426205635071,0.2,0.008912396406230982,3216,0.0004092704424510632,0.17041015625,-0.026908133178949356,0.9718210101127625,-2.4294180121951223,1258.0
56,103936,22,1299,-0.02386132616084069,0.02550086,0.1484137773513794,-42.92859590053558,0.2,0.11121199605986476,3232,0.0004092704424510632,0.2374267578125,0.015071693807840347,0.971805214881897,-2.4294180121951223,1258.0
57,104448,22,1299,-0.021054176468169317,0.015575696,-0.03193771839141846,-42.933388113975525,0.2,0.01629068364854902,3248,0.0004092704424510632,0.1746826171875,-0.018096070736646652,0.9725000858306885,-2.4297010843373497,1258.0
58,104960,22,1299,-0.01977687627368141,0.0132179195,0.38870227336883545,-42.9658762216568,0.2,0.11996823456138372,3264,0.0004092704424510632,0.186279296875,0.03539326786994934,0.9735742807388306,-2.4297010843373497,1258.0
59,105472,23,1299,-0.025094997399719432,0.019799568,-0.40540826320648193,-42.9585884809494,0.2,0.015995103487512097,3280,0.0004092704424510632,0.2479248046875,-0.03146200627088547,0.9715780019760132,-2.4297010843373497,1258.0
60,105984,23,1299,-0.02887015079613775,0.024674818,-0.09825313091278076,-42.9017972946167,0.2,0.004699014185462147,3296,0.0004092704424510632,0.293212890625,-0.03709844872355461,0.9710547924041748,-2.4297138809523813,1258.0
61,106496,24,1299,-0.021558298481977545,0.021625627,0.10899949073791504,-42.894999265670776,0.2,0.1032374887727201,3312,0.0004092704424510632,0.2359619140625,0.02269255369901657,0.9704333543777466,-2.4297138809523813,1258.0
62,107008,24,1298,-0.02235752528940793,0.014571972,-0.12273883819580078,-42.90568268299103,0.2,0.01862737283227034,3328,0.0004092704424510632,0.18017578125,-0.023392129689455032,0.9724039435386658,-2.4307498,1258.0
63,107520,24,1298,-0.02034974865091499,0.018274069,0.39079296588897705,-42.94533932209015,0.2,0.10439202934503555,3344,0.0004092704424510632,0.2047119140625,0.019929401576519012,0.9716852307319641,-2.4307498,1258.0
64,108032,25,1298,-0.024426228366792202,0.020151544,-0.8649678230285645,-42.91372859477997,0.2,0.009115585213294253,3360,0.0004092704424510632,0.25830078125,-0.03369493782520294,0.9713232517242432,-2.4307498,1258.0
65,108544,25,1297,-0.022671670012641698,0.013298676,0.17673683166503906,-42.915104389190674,0.2,0.002574111807916779,3376,0.0004092704424510632,0.1898193359375,-0.027730634436011314,0.9713168740272522,-2.4291753720930234,1258.0
66,109056,26,1297,-0.025206659120158292,0.025479082,0.1168014407157898,-42.90839493274689,0.2,0.1050474033690989,3392,0.0004092704424510632,0.26806640625,0.008642058819532394,0.9707356095314026,-2.4291753720930234,1258.0
67,109568,26,1297,-0.02827948791673407,0.025577182,-0.08634793758392334,-42.892401576042175,0.2,0.028389334387611598,3408,0.0004092704424510632,0.2520751953125,-0.024574559181928635,0.9707427620887756,-2.4296426091954024,1258.0
68,110080,26,1297,-0.018843379031750374,0.016385507,0.44115424156188965,-42.90035152435303,0.2,0.12831726809963584,3424,0.0004092704424510632,0.1884765625,0.021224278956651688,0.9711573719978333,-2.4296426091954024,1258.0
69,110592,27,1297,-0.027907430470804684,0.024241865,0.046900033950805664,-42.89862275123596,0.2,0.017197482549818233,3440,0.0004092704424510632,0.24853515625,-0.024910006672143936,0.9697099924087524,-2.4296426091954024,1258.0
70,111104,27,1296,-0.018267554900376126,0.017120842,-0.03376364707946777,-42.86692690849304,0.2,0.0031136451216298155,3456,0.0004092704424510632,0.1932373046875,-0.027078302577137947,0.9700092673301697,-2.429421727272727,1258.0
71,111616,28,1296,-0.024675873341038823,0.020433983,0.0963294506072998,-42.873380184173584,0.2,0.10413263505324721,3472,0.0004092704424510632,0.245849609375,0.006926827132701874,0.9693824052810669,-2.429421727272727,1258.0
72,112128,28,1296,-0.028252105985302478,0.019286051,-1.0896143913269043,-42.86333751678467,0.2,0.02344303933205083,3488,0.0004092704424510632,0.269287109375,-0.011118095368146896,0.9702112078666687,-2.4292411797752806,1258.0
73,112640,28,1295,-0.024876813258742914,0.01872229,0.4528394937515259,-42.88101947307587,0.2,0.11640854366123676,3504,0.0004092704424510632,0.219482421875,0.02392635866999626,0.9698642492294312,-2.4292411797752806,1258.0
74,113152,29,1295,-0.024038361952989362,0.01479259,0.12703382968902588,-42.85190510749817,0.2,0.023007133888313547,3520,0.0004092704424510632,0.2054443359375,-0.03307906538248062,0.9690654873847961,-2.4292411797752806,1258.0
75,113664,29,1295,-0.02302136788784992,0.018570293,-1.2966628074645996,-42.84768307209015,0.2,0.005687119250069372,3536,0.0004092704424510632,0.221435546875,-0.03795594722032547,0.970093309879303,-2.428733388888889,1258.0
76,114176,30,1295,-0.0238492431526538,0.021164877,0.1282314658164978,-42.863879561424255,0.2,0.0816106959246099,3552,0.0004092704424510632,0.2545166015625,-0.0067019034177064896,0.9693224430084229,-2.428733388888889,1258.0
77,114688,30,1295,-0.02730680014065001,0.0166107,-0.4815906286239624,-42.83123338222504,0.2,0.022655734472209588,3568,0.0004092704424510632,0.2615966796875,-0.03147290647029877,0.968885064125061,-2.4250861868131866,1258.0
78,115200,30,1295,-0.023527650744654238,0.019297693,0.4790429472923279,-42.7915358543396,0.2,0.10256315884180367,3584,0.0004092704424510632,0.21630859375,0.0025397948920726776,0.9666512608528137,-2.4250861868131866,1258.0
79,115712,31,1295,-0.02622677033650689,0.015620411,-0.036060214042663574,-42.73413825035095,0.2,0.01568592866533436,3600,0.0004092704424510632,0.2362060546875,-0.021406397223472595,0.9662372469902039,-2.4250861868131866,1258.0
80,116224,31,1294,-0.0231091869645752,0.023441818,0.27497220039367676,-42.73576509952545,0.2,0.01057499970193021,3616,0.0004092704424510632,0.2510986328125,-0.03044351562857628,0.9660865068435669,-2.4242707826086956,1258.0
81,116736,32,1294,-0.03052163598476909,0.040771414,0.23800867795944214,-42.734366059303284,0.2,0.0550852584419772,3632,0.0004092704424510632,0.3251953125,-0.011584103107452393,0.9667556285858154,-2.4242707826086956,1258.0
82,117248,32,1293,-0.022223728650715202,0.012862638,-0.5285425186157227,-42.724209785461426,0.2,0.014729355301824398,3648,0.0004092704424510632,0.18798828125,-0.028483109548687935,0.9655659794807434,-2.4244487311827956,1258.0
83,117760,32,1293,-0.022515914839459583,0.01979288,0.29968804121017456,-42.69175362586975,0.2,0.08582554035820067,3664,0.0004092704424510632,0.2237548828125,0.013316087424755096,0.9652574062347412,-2.4244487311827956,1258.0
84,118272,33,1293,-0.02259200345724821,0.016396694,0.17241698503494263,-42.701515674591064,0.2,0.015026673267129809,3680,0.0004092704424510632,0.2027587890625,-0.02985222265124321,0.9667820930480957,-2.4234025106382977,1258.0
85,118784,33,1293,-0.02632469462696463,0.022144396,0.4436262845993042,-42.74397170543671,0.2,0.09290304710157216,3696,0.0004092704424510632,0.2510986328125,0.01390969567000866,0.9673033952713013,-2.4234025106382977,1258.0
86,119296,34,1292,-0.018789525754982606,0.012862746,-4.38923454284668,-42.72048282623291,0.2,0.005810005532111973,3712,0.0004092704424510632,0.166015625,-0.026951439678668976,0.9649214148521423,-2.4234025106382977,1258.0
87,119808,34,1292,-0.032034453804953955,0.022507098,0.018903493881225586,-42.63468408584595,0.2,0.0028975755121791735,3728,0.0004092704424510632,0.28955078125,-0.04907964915037155,0.9633346199989319,-2.4226296631578945,1258.0
88,120320,34,1292,-0.02694722532760352,0.029705308,0.09220784902572632,-42.61389207839966,0.2,0.0947800725698471,3744,0.0004092704424510632,0.2843017578125,0.007023606449365616,0.9638025164604187,-2.4226296631578945,1258.0
89,120832,35,1292,-0.027169022534508258,0.021358903,-0.7882176637649536,-42.62305665016174,0.2,0.021597538550850004,3760,0.0004092704424510632,0.246337890625,-0.02269582450389862,0.9637113809585571,-2.4244581354166668,1258.0
90,121344,35,1292,-0.021588201343547553,0.014563724,0.432258665561676,-42.62164008617401,0.2,0.10599399637430906,3776,0.0004092704424510632,0.2095947265625,0.01694066822528839,0.9643014669418335,-2.4244581354166668,1258.0
91,121856,36,1291,-0.028636892151553184,0.019454429,-0.3555128574371338,-42.63818395137787,0.2,0.009548361136694439,3792,0.0004092704424510632,0.2677001953125,-0.044386520981788635,0.9649390578269958,-2.4244581354166668,1258.0
92,122368,36,1291,-0.02854898216901347,0.022879288,0.016594231128692627,-42.649991393089294,0.2,0.002521981114114169,3808,0.0004092704424510632,0.247802734375,-0.03214351460337639,0.9652905464172363,-2.4252939381443297,1258.0
93,122880,36,1291,-0.023181064330856316,0.017962527,0.10675305128097534,-42.66119074821472,0.2,0.10387010884005576,3824,0.0004092704424510632,0.2191162109375,0.01222606748342514,0.9656710624694824,-2.4252939381443297,1258.0
94,123392,37,1291,-0.023235141903569456,0.016085606,-0.2851569652557373,-42.63091778755188,0.2,0.020401129469973966,3840,0.0004092704424510632,0.201904296875,-0.024118363857269287,0.9631654024124146,-2.42616043877551,1258.0
95,123904,37,1291,-0.026742540823761374,0.018812986,0.43749386072158813,-42.543641448020935,0.2,0.10255204257555306,3856,0.0004092704424510632,0.233642578125,0.027421683073043823,0.961392879486084,-2.42616043877551,1258.0
96,124416,38,1291,-0.024388750018260907,0.015852172,0.15054047107696533,-42.50410747528076,0.2,0.013730836566537619,3872,0.0004092704424510632,0.216064453125,-0.025625405833125114,0.961088240146637,-2.42616043877551,1258.0
97,124928,38,1291,-0.029512234759749845,0.020291023,-0.3872941732406616,-42.50855600833893,0.2,0.003442991899646586,3888,0.0004092704424510632,0.255615234375,-0.03765644133090973,0.9621461033821106,-2.42613401010101,1258.0
98,125440,38,1291,-0.025348722891067155,0.019692564,0.10210186243057251,-42.50976073741913,0.2,0.09278037305921316,3904,0.0004092704424510632,0.2705078125,-0.005707889795303345,0.9615353941917419,-2.42613401010101,1258.0
99,125952,39,1291,-0.028611912828637287,0.021794334,-0.7172075510025024,-42.480618953704834,0.2,0.022426072478992864,3920,0.0004092704424510632,0.2681884765625,-0.028795428574085236,0.9605943560600281,-2.42440666,1258.0
100,126464,39,1291,-0.020489832808380015,0.016649961,0.42938435077667236,-42.44831418991089,0.2,0.11763185122981668,3936,0.0004092704424510632,0.21533203125,0.032037876546382904,0.9590801000595093,-2.42440666,1258.0
101,126976,40,1290,-0.02187368058366701,0.017326973,0.00851207971572876,-42.432167530059814,0.2,0.013466728676576167,3952,0.0004092704424510632,0.224609375,-0.03508969023823738,0.9603831768035889,-2.42440666,1258.0
102,127488,40,1290,-0.02072225554729812,0.016318541,-0.17785584926605225,-42.4782874584198,0.2,0.003567378531442955,3968,0.0004092704424510632,0.19482421875,-0.031461045145988464,0.961422324180603,-2.4225773599999996,1258.0
103,128000,40,1290,-0.026536093995673582,0.028729552,0.083010733127594,-42.48230338096619,0.2,0.11730526713654399,3984,0.0004092704424510632,0.276611328125,0.01009354367852211,0.9609164595603943,-2.4225773599999996,1258.0
