time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/value_loss,train/clip_fraction,train/std,train/n_updates,train/loss,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
127,25,65024,2576,0.20461790449917316,0.0931396484375,0.9636086225509644,2016,0.05958251655101776,0.011794946,0.2,-42.706238985061646,-0.012784687700332142,0.23876667022705078,0.0004092704424510632,-2.1390420196078432,1258.0
128,25,65536,2575,0.015499395289225504,0.2679443359375,0.9637906551361084,2032,-0.030910873785614967,0.025405103,0.2,-42.714022755622864,-0.029437842487823218,-1.165874719619751,0.0004092704424510632,-2.1367320000000003,1258.0
129,25,66048,2575,0.17670709965750575,0.177001953125,0.9637919664382935,2048,0.04447292536497116,0.017123338,0.2,-42.72501349449158,-0.024513223543181084,0.3201497793197632,0.0004092704424510632,-2.1367320000000003,1258.0
130,25,66560,2575,0.00979152326908661,0.2364501953125,0.9650366902351379,2064,-0.03651890531182289,0.019069303,0.2,-42.73139035701752,-0.025639559229603037,-4.854129314422607,0.0004092704424510632,-2.1367320000000003,1258.0
131,26,67072,2575,0.008985701715573668,0.30126953125,0.9649628400802612,2080,-0.037021294236183167,0.03050793,0.2,-42.76153242588043,-0.02801589157024864,0.21935850381851196,0.0004092704424510632,-2.133931924528302,1258.0
132,26,67584,2575,0.17458358220756054,0.27197265625,0.9650769233703613,2096,0.03354475647211075,0.024937876,0.2,-42.75328779220581,-0.02811893934267573,0.15277278423309326,0.0004092704424510632,-2.133931924528302,1258.0
133,26,68096,2575,0.013455334774334915,0.2584228515625,0.9663706421852112,2112,-0.031065959483385086,0.027421381,0.2,-42.771135449409485,-0.026892008856520988,-3.063419818878174,0.0004092704424510632,-2.13097762962963,1258.0
134,26,68608,2575,0.1926267109811306,0.248291015625,0.9666429162025452,2128,0.06117924675345421,0.019415637,0.2,-42.804349184036255,-0.025012123049236834,0.1371445655822754,0.0004092704424510632,-2.13097762962963,1258.0
135,26,69120,2575,0.013031388938543387,0.30078125,0.9659906625747681,2144,-0.03397521749138832,0.041549616,0.2,-42.79039657115936,-0.0333071812056005,-3.7521467208862305,0.0004092704424510632,-2.13097762962963,1258.0
136,27,69632,2575,0.014822054450633004,0.2216796875,0.9666193127632141,2160,-0.024224918335676193,0.018503383,0.2,-42.786399841308594,-0.02045833389274776,0.02044898271560669,0.0004092704424510632,-2.1306280181818185,1258.0
137,27,70144,2575,0.16472087521106005,0.2200927734375,0.9663367867469788,2176,0.03630991280078888,0.017571617,0.2,-42.7960422039032,-0.02040473694796674,0.23390597105026245,0.0004092704424510632,-2.1306280181818185,1258.0
138,27,70656,2575,0.006736970426572952,0.2620849609375,0.9669032692909241,2192,-0.03243235498666763,0.0229065,0.2,-42.79317355155945,-0.025529506878228858,-5.6459059715271,0.0004092704424510632,-2.129964232142857,1258.0
139,27,71168,2575,0.22969798371195793,0.3138427734375,0.9683417081832886,2208,0.051286667585372925,0.030385975,0.2,-42.82600009441376,-0.03109826403670013,0.06359457969665527,0.0004092704424510632,-2.129964232142857,1258.0
140,27,71680,2575,0.017430560750653967,0.2451171875,0.9686142206192017,2224,-0.01601809822022915,0.017653361,0.2,-42.85112988948822,-0.02236301588709466,-1.3597774505615234,0.0004092704424510632,-2.129964232142857,1258.0
141,28,72192,2575,0.02468552644131705,0.2545166015625,0.9689328670501709,2240,-0.015357332304120064,0.020930015,0.2,-42.856303095817566,-0.024434244551230222,0.5289777517318726,0.0004092704424510632,-2.131106105263158,1258.0
142,28,72704,2575,0.13570858421735466,0.3839111328125,0.9691424369812012,2256,0.0294225811958313,0.04457762,0.2,-42.86185157299042,-0.028543503445689566,0.35910284519195557,0.0004092704424510632,-2.131106105263158,1258.0
143,28,73216,2574,0.011450516256445553,0.196044921875,0.9687615036964417,2272,-0.030128683894872665,0.015420253,0.2,-42.86454260349274,-0.023935658755362965,-5.920229434967041,0.0004092704424510632,-2.128656620689655,1258.0
144,28,73728,2574,0.21187430759891868,0.185546875,0.9667632579803467,2288,0.05705710127949715,0.013791065,0.2,-42.832481026649475,-0.01884640150819905,0.15802305936813354,0.0004092704424510632,-2.128656620689655,1258.0
145,28,74240,2574,0.017505415162304416,0.2708740234375,0.9660366773605347,2304,-0.033129483461380005,0.022606846,0.2,-42.76818859577179,-0.02638395910616964,-0.11227118968963623,0.0004092704424510632,-2.1258632542372884,1258.0
146,29,74752,2574,0.18302500201389194,0.23876953125,0.9652003049850464,2320,0.050678741186857224,0.020403583,0.2,-42.75635743141174,-0.029073812591377646,0.3695333003997803,0.0004092704424510632,-2.1258632542372884,1258.0
147,29,75264,2574,0.01945345607236959,0.291015625,0.9670822620391846,2336,-0.024973660707473755,0.020324368,0.2,-42.765464544296265,-0.025336195903946646,-0.33227789402008057,0.0004092704424510632,-2.1258632542372884,1258.0
1,0,75776,4750,0.0020726235597976483,0.250244140625,0.9665348529815674,2352,-0.025307081639766693,0.018534478,0.2,-42.79977095127106,-0.024086132238153368,-0.27655744552612305,0.0004092704424510632,-2.1254590666666666,1258.0
2,0,76288,3335,0.22014672216027975,0.240966796875,0.9661763310432434,2368,0.05994509905576706,0.019872768,0.2,-42.77476108074188,-0.02572221569425892,0.06280916929244995,0.0004092704424510632,-2.1254590666666666,1258.0
3,0,76800,3033,0.020041271054651588,0.23828125,0.96647047996521,2384,-0.02890384942293167,0.020272799,0.2,-42.77608573436737,-0.024305195169290528,-2.3500795364379883,0.0004092704424510632,-2.1232554590163937,1258.0
4,0,77312,2903,0.21294178068637848,0.1824951171875,0.9670360684394836,2400,0.06835146248340607,0.016235348,0.2,-42.792468428611755,-0.020556278395815752,0.3960878252983093,0.0004092704424510632,-2.1232554590163937,1258.0
5,0,77824,2830,0.007132113307307009,0.237548828125,0.9670126438140869,2416,-0.030492888763546944,0.02518662,0.2,-42.80165135860443,-0.02197969230473973,-1.5826499462127686,0.0004092704424510632,-2.1232554590163937,1258.0
6,1,78336,2782,0.004996743882657029,0.2894287109375,0.9670791029930115,2432,-0.03529522195458412,0.023716042,0.2,-42.79725241661072,-0.025001640344271436,0.18899857997894287,0.0004092704424510632,-2.121888725806452,1258.0
7,1,78848,2746,0.23200385365635157,0.2030029296875,0.9668041467666626,2448,0.045797012746334076,0.021392707,0.2,-42.792781352996826,-0.02125428018916864,0.0957787036895752,0.0004092704424510632,-2.121888725806452,1258.0
8,1,79360,2721,0.012036746564263012,0.250732421875,0.9669080972671509,2464,-0.03985610231757164,0.022272531,0.2,-42.78085958957672,-0.028289693378610536,-3.5003886222839355,0.0004092704424510632,-2.1193051904761906,1258.0
9,1,79872,2705,0.2648090049624443,0.1630859375,0.9662643074989319,2480,0.08734200894832611,0.017177882,0.2,-42.77224254608154,-0.018959032837301493,0.11560261249542236,0.0004092704424510632,-2.1193051904761906,1258.0
10,1,80384,2691,0.0086982097272994,0.2177734375,0.9667009711265564,2496,-0.026511095464229584,0.015508503,0.2,-42.75744426250458,-0.024054994180914946,-4.213496685028076,0.0004092704424510632,-2.1193051904761906,1258.0
11,2,80896,2679,0.0039877611270640045,0.2530517578125,0.968131422996521,2512,-0.02611994743347168,0.024034811,0.2,-42.793975830078125,-0.021484445896930993,0.1774805784225464,0.0004092704424510632,-2.1194022187500003,1258.0
12,2,81408,2671,0.2422722321934998,0.270751953125,0.9680852293968201,2528,0.06496665626764297,0.020232767,0.2,-42.8217830657959,-0.02477762455237098,0.05573427677154541,0.0004092704424510632,-2.1194022187500003,1258.0
13,2,81920,2663,0.01997517087147571,0.2161865234375,0.9699071645736694,2544,-0.02840697020292282,0.013779862,0.2,-42.839274764060974,-0.024050189975241665,-3.7264652252197266,0.0004092704424510632,-2.117054307692308,1258.0
14,2,82432,2656,0.1867255405522883,0.192626953125,0.9707834124565125,2560,0.034895580261945724,0.022612099,0.2,-42.899301528930664,-0.023535207379609346,0.4660107493400574,0.0004092704424510632,-2.117054307692308,1258.0
15,2,82944,2648,0.008963647938799113,0.2364501953125,0.9685278534889221,2576,-0.027801068499684334,0.017702986,0.2,-42.881633043289185,-0.025946812151232734,-3.8054919242858887,0.0004092704424510632,-2.117054307692308,1258.0
16,3,83456,2643,0.006831913036876358,0.2420654296875,0.9680272936820984,2592,-0.03437461704015732,0.01992449,0.2,-42.82073700428009,-0.026376821391750127,0.18091654777526855,0.0004092704424510632,-2.1153903939393945,1258.0
17,3,83968,2639,0.1619938611984253,0.2547607421875,0.9667360782623291,2608,0.012577205896377563,0.022846479,0.2,-42.80061113834381,-0.02629626695124898,0.12108057737350464,0.0004092704424510632,-2.1153903939393945,1258.0
18,3,84480,2635,0.009089749997656327,0.225341796875,0.9649035334587097,2624,-0.03779185190796852,0.023843851,0.2,-42.74337458610535,-0.02369589704903774,-5.685009002685547,0.0004092704424510632,-2.1153332985074633,1258.0
19,3,84992,2631,0.22592072561383247,0.250244140625,0.963778555393219,2640,0.054555490612983704,0.023098145,0.2,-42.697052121162415,-0.024942098069004714,0.06655377149581909,0.0004092704424510632,-2.1153332985074633,1258.0
20,3,85504,2628,0.023247695964528248,0.2025146484375,0.9639458656311035,2656,-0.02312001958489418,0.017939612,0.2,-42.6796452999115,-0.02285961591405794,-1.3949322700500488,0.0004092704424510632,-2.1153332985074633,1258.0
21,4,86016,2626,0.03354726353427395,0.2020263671875,0.9634063243865967,2672,-0.016734618693590164,0.013677762,0.2,-42.67744290828705,-0.023375877615762874,0.266782283782959,0.0004092704424510632,-2.114942750000001,1258.0
22,4,86528,2623,0.12836733274161816,0.2281494140625,0.9625273942947388,2688,0.025678884238004684,0.019516386,0.2,-42.65840137004852,-0.02489120842074044,0.34104156494140625,0.0004092704424510632,-2.114942750000001,1258.0
23,4,87040,2620,0.00879981365869753,0.2681884765625,0.9617664217948914,2704,-0.02805967815220356,0.022928478,0.2,-42.63278102874756,-0.027662491163937375,-4.9157395362854,0.0004092704424510632,-2.1115591014492763,1258.0
24,4,87552,2618,0.20148789999075234,0.2412109375,0.9612948298454285,2720,0.046282436698675156,0.01940545,0.2,-42.61196303367615,-0.02395228589011822,0.05660516023635864,0.0004092704424510632,-2.1115591014492763,1258.0
25,4,88064,2616,0.024470623990055174,0.2039794921875,0.9601491093635559,2736,-0.02251705899834633,0.017172186,0.2,-42.58236575126648,-0.022688797980663367,-0.2828075885772705,0.0004092704424510632,-2.108174157142858,1258.0
26,5,88576,2615,0.18596531869843602,0.2440185546875,0.9592427611351013,2752,0.05994708463549614,0.023501249,0.2,-42.55129671096802,-0.02481959664146416,0.4111417531967163,0.0004092704424510632,-2.108174157142858,1258.0
27,5,89088,2613,0.0041014336711668875,0.287109375,0.9582290649414062,2768,-0.05371219292283058,0.023212675,0.2,-42.51818108558655,-0.030857823934638873,-2.9008514881134033,0.0004092704424510632,-2.108174157142858,1258.0
28,5,89600,2611,0.0021742189019278158,0.2655029296875,0.9589291214942932,2784,-0.035647790879011154,0.018885735,0.2,-42.50310802459717,-0.029044130817055702,-0.5888975858688354,0.0004092704424510632,-2.106137281690142,1258.0
29,5,90112,2610,0.23732387088239193,0.2310791015625,0.9593637585639954,2800,0.06530766189098358,0.020991035,0.2,-42.52465236186981,-0.022759252140531316,0.05416339635848999,0.0004092704424510632,-2.106137281690142,1258.0
30,5,90624,2608,0.011259012098889798,0.228759765625,0.9592954516410828,2816,-0.022796113044023514,0.015952632,0.2,-42.532270431518555,-0.02326000959146768,-1.1160705089569092,0.0004092704424510632,-2.1068938611111108,1258.0
31,6,91136,2607,0.1854333132505417,0.1778564453125,0.9594982862472534,2832,0.04782407730817795,0.01570978,0.2,-42.53078353404999,-0.01915194033063017,0.26994287967681885,0.0004092704424510632,-2.1068938611111108,1258.0
32,6,91648,2606,0.008128476809361018,0.2159423828125,0.9590596556663513,2848,-0.02468527853488922,0.016149728,0.2,-42.5276563167572,-0.024237269768491387,-1.1206774711608887,0.0004092704424510632,-2.1068938611111108,1258.0
33,6,92160,2604,0.017730752821080387,0.26953125,0.957723081111908,2864,-0.02610882930457592,0.028278166,0.2,-42.50242483615875,-0.023359841732599307,0.3529696464538574,0.0004092704424510632,-2.1071627671232873,1258.0
34,6,92672,2603,0.18876787275075912,0.18212890625,0.9580369591712952,2880,0.04987814649939537,0.01715273,0.2,-42.48177647590637,-0.02214313519652933,0.34598082304000854,0.0004092704424510632,-2.1071627671232873,1258.0
35,6,93184,2602,0.013910767724155448,0.244873046875,0.9599148035049438,2896,-0.042491618543863297,0.020209342,0.2,-42.526809215545654,-0.024733061945880763,-1.4885833263397217,0.0004092704424510632,-2.103108932432432,1258.0
36,7,93696,2601,0.2010435271076858,0.156982421875,0.9603152275085449,2912,0.07073388248682022,0.021915868,0.2,-42.57572150230408,-0.018970167206134647,0.20533716678619385,0.0004092704424510632,-2.103108932432432,1258.0
37,7,94208,2600,0.008635716571006924,0.2130126953125,0.9595935940742493,2928,-0.025924064218997955,0.014452809,0.2,-42.5698105096817,-0.020896579153486528,-2.32509446144104,0.0004092704424510632,-2.103108932432432,1258.0
38,7,94720,2599,0.013157724897610024,0.245361328125,0.9597764611244202,2944,-0.028881803154945374,0.021196015,0.2,-42.55337190628052,-0.02294805066776462,0.56132972240448,0.0004092704424510632,-2.1011474933333325,1258.0
39,7,95232,2599,0.19290912803262472,0.192626953125,0.9588932991027832,2960,0.039201073348522186,0.02110269,0.2,-42.56058323383331,-0.02074831331265159,0.2934698462486267,0.0004092704424510632,-2.1011474933333325,1258.0
40,7,95744,2598,0.009404577816894744,0.2420654296875,0.9575000405311584,2976,-0.03864375874400139,0.021992354,0.2,-42.51864230632782,-0.027219890151172876,-4.774600505828857,0.0004092704424510632,-2.100368960526315,1258.0
41,8,96256,2598,0.2538792137056589,0.2025146484375,0.9563656449317932,2992,0.07734263688325882,0.020044036,0.2,-42.47469103336334,-0.022106239572167397,0.08822572231292725,0.0004092704424510632,-2.100368960526315,1258.0
42,8,96768,2597,0.0067511657398426905,0.2333984375,0.9561082124710083,3008,-0.024969637393951416,0.018078666,0.2,-42.44577395915985,-0.023768858751282096,-1.5734102725982666,0.0004092704424510632,-2.100368960526315,1258.0
43,8,97280,2597,0.006415325711714104,0.29345703125,0.9541781544685364,3024,-0.04451529309153557,0.030019801,0.2,-42.420974016189575,-0.029683935921639204,0.3478657007217407,0.0004092704424510632,-2.099828558441558,1258.0
44,8,97792,2596,0.2286643497645855,0.098388671875,0.9530923962593079,3040,0.05596347898244858,0.01206733,0.2,-42.3658903837204,-0.014148662477964535,0.12307554483413696,0.0004092704424510632,-2.099828558441558,1258.0
45,8,98304,2596,0.014107912604231387,0.2169189453125,0.9539070129394531,3056,-0.03393292799592018,0.022568818,0.2,-42.35825550556183,-0.022996153740677983,-5.073029518127441,0.0004092704424510632,-2.097251166666666,1258.0
46,9,98816,2595,0.29001031816005707,0.2310791015625,0.9537911415100098,3072,0.10796631872653961,0.025838867,0.2,-42.37732017040253,-0.025090474024182186,0.07358032464981079,0.0004092704424510632,-2.097251166666666,1258.0
47,9,99328,2594,0.013106849510222673,0.20703125,0.9510734677314758,3088,-0.03242761641740799,0.017158704,0.2,-42.336469769477844,-0.024422808492090553,-3.7886133193969727,0.0004092704424510632,-2.097251166666666,1258.0
48,9,99840,2594,0.007771634540404193,0.2890625,0.9500609040260315,3104,-0.02924063615500927,0.023966167,0.2,-42.26079332828522,-0.02707118942635134,-0.14220929145812988,0.0004092704424510632,-2.0955998860759486,1258.0
49,9,100352,2593,0.18351374752819538,0.2147216796875,0.9504835605621338,3120,0.011495567858219147,0.01986387,0.2,-42.255255579948425,-0.02291165551287122,0.10879385471343994,0.0004092704424510632,-2.0955998860759486,1258.0
50,9,100864,2593,0.013775182429526467,0.3046875,0.9498087763786316,3136,-0.03824562579393387,0.023225602,0.2,-42.26145851612091,-0.03422691562445834,-6.246793270111084,0.0004092704424510632,-2.0926918875,1258.0
51,10,101376,2593,0.24255254957824945,0.201904296875,0.9496355652809143,3152,0.06548124551773071,0.023499064,0.2,-42.23893320560455,-0.02170958265196532,0.08997845649719238,0.0004092704424510632,-2.0926918875,1258.0
52,10,101888,2593,0.005741668719565496,0.2252197265625,0.9487026929855347,3168,-0.025291327387094498,0.01751442,0.2,-42.22549641132355,-0.024917721311794594,-2.3766262531280518,0.0004092704424510632,-2.0926918875,1258.0
53,10,102400,2592,0.006631131676840596,0.25439453125,0.9479573965072632,3184,-0.041764695197343826,0.02309712,0.2,-42.182987451553345,-0.029131655057426542,0.33737099170684814,0.0004092704424510632,-2.0932991234567897,1258.0
54,10,102912,2592,0.0936891968594864,0.3094482421875,0.9473459720611572,3200,0.024027783423662186,0.0318415,0.2,-42.15989136695862,-0.02078178855299484,0.08702993392944336,0.0004092704424510632,-2.0932991234567897,1258.0
55,10,103424,2592,0.013802354347717483,0.2296142578125,0.9465841054916382,3216,-0.021058619022369385,0.024859533,0.2,-42.138012051582336,-0.0240604454302229,-9.203454971313477,0.0004092704424510632,-2.0913007439024387,1258.0
56,11,103936,2591,0.24725680612027645,0.2301025390625,0.9462304711341858,3232,0.052877552807331085,0.022030042,0.2,-42.11312973499298,-0.025292624777648598,0.09649330377578735,0.0004092704424510632,-2.0913007439024387,1258.0
57,11,104448,2591,0.008729619890800677,0.2867431640625,0.9486316442489624,3248,-0.04068230092525482,0.023193462,0.2,-42.14340853691101,-0.030774335202295333,-0.7116384506225586,0.0004092704424510632,-2.090281939759036,1258.0
58,11,104960,2591,0.2339421845972538,0.19970703125,0.9490379691123962,3264,0.08248685300350189,0.017069697,0.2,-42.206971883773804,-0.022689415491186082,0.19299882650375366,0.0004092704424510632,-2.090281939759036,1258.0
59,11,105472,2590,0.007124362986360211,0.2012939453125,0.9477349519729614,3280,-0.030282331630587578,0.014959907,0.2,-42.191136956214905,-0.021356287939852336,-1.1756975650787354,0.0004092704424510632,-2.090281939759036,1258.0
60,11,105984,2590,0.00441212578152772,0.2320556640625,0.9468035101890564,3296,-0.035542719066143036,0.017125003,0.2,-42.14449083805084,-0.025047492992598563,-0.00826561450958252,0.0004092704424510632,-2.0888427976190473,1258.0
61,12,106496,2590,0.2677250294946134,0.27685546875,0.9474199414253235,3312,0.05615705996751785,0.024415355,0.2,-42.14123225212097,-0.02850612018664833,0.06452351808547974,0.0004092704424510632,-2.0888427976190473,1258.0
62,12,107008,2590,0.026178115280345082,0.278564453125,0.947152853012085,3328,-0.024130675941705704,0.01836814,0.2,-42.153708815574646,-0.027143298677401617,-0.44206953048706055,0.0004092704424510632,-2.086610152941176,1258.0
63,12,107520,2590,0.24416338140144944,0.1875,0.9456194043159485,3344,0.07460371404886246,0.014987113,0.2,-42.12094569206238,-0.02130665372533258,0.3444365859031677,0.0004092704424510632,-2.086610152941176,1258.0
64,12,108032,2590,0.009745181632752065,0.19287109375,0.9464071989059448,3360,-0.014629637822508812,0.015444519,0.2,-42.09693944454193,-0.019074081064900383,-3.200791358947754,0.0004092704424510632,-2.086610152941176,1258.0
65,12,108544,2589,0.008647231239592656,0.271240234375,0.9482749104499817,3376,-0.028722722083330154,0.020408995,0.2,-42.143187522888184,-0.021361420425819233,0.39163708686828613,0.0004092704424510632,-2.087692337209302,1258.0
66,13,109056,2589,0.20437332661822438,0.1612548828125,0.9492723941802979,3392,0.05798080936074257,0.016030207,0.2,-42.19359838962555,-0.01923946986789815,0.24826759099960327,0.0004092704424510632,-2.087692337209302,1258.0
67,13,109568,2589,0.013587196081061848,0.223876953125,0.9489855766296387,3408,-0.016703680157661438,0.020401109,0.2,-42.20634090900421,-0.02273086507921107,-2.920901298522949,0.0004092704424510632,-2.0877311264367813,1258.0
68,13,110080,2589,0.25702064856886864,0.1695556640625,0.9483614563941956,3424,0.09588257968425751,0.019491095,0.2,-42.19193375110626,-0.016931499718339182,0.10456013679504395,0.0004092704424510632,-2.0877311264367813,1258.0
69,13,110592,2589,0.005652525338518899,0.2135009765625,0.9473407864570618,3440,-0.03482541814446449,0.014961895,0.2,-42.16342055797577,-0.02497357215906959,-3.772502899169922,0.0004092704424510632,-2.0877311264367813,1258.0
70,13,111104,2589,0.005052829867054243,0.2882080078125,0.9471462368965149,3456,-0.02191546931862831,0.01903139,0.2,-42.13229489326477,-0.025147028325591236,0.3424740433692932,0.0004092704424510632,-2.0852248977272727,1258.0
71,14,111616,2588,0.2653561821207404,0.179931640625,0.9466044902801514,3472,0.09941988438367844,0.020485543,0.2,-42.1214679479599,-0.020807257533306256,0.11704158782958984,0.0004092704424510632,-2.0852248977272727,1258.0
72,14,112128,2588,0.025213611967046745,0.20654296875,0.9450119733810425,3488,-0.016722334548830986,0.017633472,0.2,-42.09028363227844,-0.019925673994293902,-5.218365669250488,0.0004092704424510632,-2.0835377528089887,1258.0
73,14,112640,2588,0.22504884330555797,0.2183837890625,0.9444286227226257,3504,0.06806275993585587,0.01700366,0.2,-42.04869830608368,-0.024705284609808587,0.17757022380828857,0.0004092704424510632,-2.0835377528089887,1258.0
74,14,113152,2588,0.010001980415836442,0.253173828125,0.9445152878761292,3520,-0.044116001576185226,0.020805694,0.2,-42.04581010341644,-0.0257806502195308,-3.8810925483703613,0.0004092704424510632,-2.0835377528089887,1258.0
75,14,113664,2588,0.006724936552927829,0.2431640625,0.944311797618866,3536,-0.02242540381848812,0.018373957,0.2,-42.052225947380066,-0.023031143558910117,0.2199559211730957,0.0004092704424510632,-2.081501,1258.0
76,15,114176,2587,0.21595712238922715,0.1502685546875,0.9434800744056702,3552,0.06587082147598267,0.0153099,0.2,-42.03651177883148,-0.017859877203591168,0.10041534900665283,0.0004092704424510632,-2.081501,1258.0
77,15,114688,2587,0.015480009802558925,0.1722412109375,0.9434513449668884,3568,-0.022552885115146637,0.01813997,0.2,-42.01667320728302,-0.019313767552375793,-10.588796615600586,0.0004092704424510632,-2.08049445054945,1258.0
78,15,115200,2587,0.24269230058416724,0.2890625,0.9431402683258057,3584,0.08961794525384903,0.029452978,0.2,-42.011478304862976,-0.03154378884937614,0.10740387439727783,0.0004092704424510632,-2.08049445054945,1258.0
79,15,115712,2587,0.010485440157935955,0.2525634765625,0.9449753165245056,3600,-0.04008553922176361,0.018944586,0.2,-42.02808105945587,-0.026892429385043215,-3.511096477508545,0.0004092704424510632,-2.08049445054945,1258.0
80,15,116224,2587,0.014983012399170548,0.2554931640625,0.9452754855155945,3616,-0.03198017179965973,0.015559076,0.2,-42.07986772060394,-0.025971880939323455,0.28381890058517456,0.0004092704424510632,-2.0794240108695647,1258.0
81,16,116736,2587,0.14412473095580935,0.2137451171875,0.9454110860824585,3632,0.037343889474868774,0.020705208,0.2,-42.0787832736969,-0.018122733134077862,0.17231249809265137,0.0004092704424510632,-2.0794240108695647,1258.0
82,16,117248,2586,0.01057389593188418,0.226318359375,0.9468794465065002,3648,-0.03447549790143967,0.021133922,0.2,-42.10587179660797,-0.021874938858672976,-7.833807945251465,0.0004092704424510632,-2.0759774946236553,1258.0
83,16,117760,2586,0.25865190429612994,0.28271484375,0.9466145038604736,3664,0.0622258260846138,0.026213216,0.2,-42.13679051399231,-0.024938869188190438,0.06099003553390503,0.0004092704424510632,-2.0759774946236553,1258.0
84,16,118272,2586,0.01142240353510715,0.25537109375,0.9473451972007751,3680,-0.03796890750527382,0.022632211,0.2,-42.13633179664612,-0.024531306349672377,-1.2597692012786865,0.0004092704424510632,-2.074343542553191,1258.0
85,16,118784,2586,0.2745004780590534,0.1634521484375,0.9469013810157776,3696,0.11084103584289551,0.019229662,0.2,-42.149102330207825,-0.019261097768321633,0.22508692741394043,0.0004092704424510632,-2.074343542553191,1258.0
86,17,119296,2586,0.022126355295768008,0.23681640625,0.9492743015289307,3712,-0.012808872386813164,0.017621294,0.2,-42.1655570268631,-0.02428845936083235,-0.642932653427124,0.0004092704424510632,-2.074343542553191,1258.0
87,17,119808,2586,0.0021851822748431005,0.2237548828125,0.9500941634178162,3728,-0.0356445349752903,0.0153473355,0.2,-42.23507785797119,-0.024871644767699763,-0.620795726776123,0.0004092704424510632,-2.074086863157894,1258.0
88,17,120320,2585,0.26529956283047795,0.185302734375,0.9508651494979858,3744,0.07260376214981079,0.020493027,0.2,-42.24840271472931,-0.0202517437573988,0.05915015935897827,0.0004092704424510632,-2.074086863157894,1258.0
89,17,120832,2585,0.0074434259076952,0.23779296875,0.9514912962913513,3760,-0.040909841656684875,0.017709136,0.2,-42.26654231548309,-0.02658934489591047,-3.666259288787842,0.0004092704424510632,-2.07299528125,1258.0
90,17,121344,2585,0.31256806943565607,0.1207275390625,0.950713038444519,3776,0.10507795214653015,0.01615695,0.2,-42.27990281581879,-0.016908560442971066,0.11291879415512085,0.0004092704424510632,-2.07299528125,1258.0
91,18,121856,2585,0.00790419942495646,0.2762451171875,0.9501963257789612,3792,-0.03260866180062294,0.01612454,0.2,-42.24929141998291,-0.02996077577699907,-2.9517664909362793,0.0004092704424510632,-2.07299528125,1258.0
92,18,122368,2584,0.00435621541691944,0.26708984375,0.9488083720207214,3808,-0.028692997992038727,0.021716952,0.2,-42.2245512008667,-0.026896787370787933,0.19212794303894043,0.0004092704424510632,-2.0715897525773195,1258.0
93,18,122880,2584,0.2896880842745304,0.1810302734375,0.9486098885536194,3824,0.07316210865974426,0.020455692,0.2,-42.192689418792725,-0.023384233267279342,0.07595688104629517,0.0004092704424510632,-2.0715897525773195,1258.0
94,18,123392,2584,0.018361549300607294,0.2562255859375,0.9499166011810303,3840,-0.049456801265478134,0.02135934,0.2,-42.207953691482544,-0.029215961418231018,-4.785973072052002,0.0004092704424510632,-2.0723786530612243,1258.0
95,18,123904,2584,0.29173553036525846,0.195556640625,0.9493988752365112,3856,0.10271158814430237,0.021328863,0.2,-42.228798031806946,-0.0241856318898499,0.1300797462463379,0.0004092704424510632,-2.0723786530612243,1258.0
96,19,124416,2584,0.007277464130311273,0.265380859375,0.9492270946502686,3872,-0.040222324430942535,0.020844862,0.2,-42.20623540878296,-0.030201078712707385,-4.666787147521973,0.0004092704424510632,-2.0723786530612243,1258.0
97,19,124928,2584,0.006253721556277014,0.28466796875,0.9487876892089844,3888,-0.03271021321415901,0.024635717,0.2,-42.195228695869446,-0.027524554723640904,0.03944075107574463,0.0004092704424510632,-2.07239698989899,1258.0
98,19,125440,2584,0.30962682655081153,0.196044921875,0.9480819702148438,3904,0.07302777469158173,0.022103073,0.2,-42.17582702636719,-0.02368146285880357,0.05554932355880737,0.0004092704424510632,-2.07239698989899,1258.0
99,19,125952,2584,0.01683483998203883,0.2716064453125,0.947486162185669,3920,-0.029160672798752785,0.02489578,0.2,-42.159616589546204,-0.029489152744645253,-5.77412748336792,0.0004092704424510632,-2.0708850699999997,1258.0
100,19,126464,2584,0.3054172401316464,0.2882080078125,0.9470515847206116,3936,0.08115951716899872,0.025559478,0.2,-42.139487862586975,-0.029293047671671957,0.10041356086730957,0.0004092704424510632,-2.0708850699999997,1258.0
101,20,126976,2584,0.006604313504794845,0.2818603515625,0.9496795535087585,3952,-0.03998758643865585,0.020598466,0.2,-42.1659619808197,-0.03079611993598519,-5.075557708740234,0.0004092704424510632,-2.0708850699999997,1258.0
102,20,127488,2584,0.005453513062093407,0.3006591796875,0.9512155055999756,3968,-0.04194238781929016,0.024305832,0.2,-42.24420702457428,-0.026564053317997605,-0.006255745887756348,0.0004092704424510632,-2.06684924,1258.0
103,20,128000,2584,0.30128233321011066,0.2396240234375,0.9513795971870422,3984,0.05452197417616844,0.025823478,0.2,-42.263983368873596,-0.02376590162748471,0.05239760875701904,0.0004092704424510632,-2.06684924,1258.0
104,20,128512,2584,0.02888319561316166,0.1878662109375,0.9533320665359497,4000,-0.016171658411622047,0.015248267,0.2,-42.2852646112442,-0.02024124696617946,-10.390704154968262,0.0004092704424510632,-2.0669947599999996,1258.0
