time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/clip_range,train/policy_gradient_loss,train/n_updates,train/std,train/explained_variance,train/approx_kl,train/entropy_loss,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
1702,37,126,64512,0.2,-0.0337880618753843,2000,1.001234769821167,0.03878509998321533,0.02358703,-43.93016719818115,0.011143865151097998,-0.03974864259362221,0.0004092704424510632,0.2947998046875,-2.763754,1258.0
1702,38,127,65024,0.2,-0.006467766870628111,2016,1.001700758934021,0.4829707741737366,0.006130547,-43.95667600631714,0.7970394059084356,0.07763910293579102,0.0004092704424510632,0.0260009765625,-2.763754,1258.0
1702,38,128,65536,0.2,-0.027352268662070855,2032,1.0036219358444214,-2.0438077449798584,0.019274319,-43.98261821269989,0.009133032988756895,-0.04108107089996338,0.0004092704424510632,0.250732421875,-2.7634418269230774,1258.0
1702,38,129,66048,0.2,-0.005192635813727975,2048,1.0044875144958496,0.5469416379928589,0.0040395176,-44.03925049304962,0.6562562896870077,0.12211529910564423,0.0004092704424510632,0.0045166015625,-2.7634418269230774,1258.0
1702,39,130,66560,0.2,-0.02668941832962446,2064,1.0084477663040161,-1.5529284477233887,0.027504345,-44.09737241268158,0.003663496878289152,-0.04441799595952034,0.0004092704424510632,0.282470703125,-2.7634418269230774,1258.0
1701,39,131,67072,0.2,-0.021822327660629526,2080,1.008905053138733,0.30038684606552124,0.028268615,-44.184943079948425,0.011543161555891857,-0.01910773292183876,0.0004092704424510632,0.2645263671875,-2.765621113207547,1258.0
1701,39,132,67584,0.2,-0.010379991508671083,2096,1.008428692817688,0.593501091003418,0.013689393,-44.1811648607254,0.44038157956674695,0.0802827849984169,0.0004092704424510632,0.0609130859375,-2.765621113207547,1258.0
1701,40,133,68096,0.2,-0.03254213336185785,2112,1.006239652633667,0.28563469648361206,0.019614408,-44.14493191242218,0.018596269277622923,-0.03343086317181587,0.0004092704424510632,0.3167724609375,-2.7649485185185187,1258.0
1701,40,134,68608,0.2,-0.002753696797299199,2128,1.005780577659607,0.7914955019950867,0.005904023,-44.09505546092987,0.6746025560423732,0.20426154136657715,0.0004092704424510632,0.0150146484375,-2.7649485185185187,1258.0
1701,40,135,69120,0.2,-0.022340197436278686,2144,1.0035697221755981,-8.913496971130371,0.016367937,-44.066805839538574,0.00508186290244339,-0.030735930427908897,0.0004092704424510632,0.23046875,-2.7649485185185187,1258.0
1701,40,136,69632,0.2,-0.019262952875578776,2160,1.0026072263717651,0.3828783631324768,0.019793926,-44.00565791130066,0.01818388415267691,-0.02146786078810692,0.0004092704424510632,0.2288818359375,-2.768786709090909,1258.0
1701,41,137,70144,0.2,-0.010847101511899382,2176,1.0028873682022095,0.63237464427948,0.011238314,-43.99776780605316,0.34202021616511047,0.06410474330186844,0.0004092704424510632,0.0472412109375,-2.768786709090909,1258.0
1700,41,138,70656,0.2,-0.026078809227328748,2192,1.0049662590026855,-1.0523040294647217,0.027289297,-44.034759283065796,0.021298656705766916,-0.03275752067565918,0.0004092704424510632,0.2532958984375,-2.7708041785714284,1258.0
1700,41,139,71168,0.2,-0.007199618325103074,2208,1.00540292263031,0.8194546103477478,0.007379512,-44.078561902046204,0.6693621082231402,0.19027197360992432,0.0004092704424510632,0.033935546875,-2.7708041785714284,1258.0
1700,42,140,71680,0.2,-0.030176592466887087,2224,1.0051640272140503,-10.288581848144531,0.023366956,-44.07752752304077,0.009142504466581158,-0.038248125463724136,0.0004092704424510632,0.2960205078125,-2.7708041785714284,1258.0
1700,42,141,72192,0.2,-0.0224688773159869,2240,1.0050898790359497,0.5211920738220215,0.021483768,-44.072612047195435,0.13315750239416957,0.02957543358206749,0.0004092704424510632,0.1634521484375,-2.7752624561403505,1258.0
1700,42,142,72704,0.2,-0.022063660522690043,2256,1.0041922330856323,0.8704693913459778,0.028771967,-44.062660574913025,0.061603532201843336,-0.02284318208694458,0.0004092704424510632,0.23291015625,-2.7752624561403505,1258.0
1700,43,143,73216,0.2,-0.027506008438649587,2272,1.004174828529358,-1.120420217514038,0.01586463,-44.042940735816956,0.012858569243689999,-0.04156191647052765,0.0004092704424510632,0.23876953125,-2.775282413793103,1258.0
1700,43,144,73728,0.2,-0.008129761656164192,2288,1.0043896436691284,0.7457316517829895,0.00608966,-44.053773522377014,0.8296294277533889,0.46404385566711426,0.0004092704424510632,0.021240234375,-2.775282413793103,1258.0
1699,43,145,74240,0.2,-0.02052763289248105,2304,1.0049844980239868,-1.7761423587799072,0.016696788,-44.06598889827728,0.01762842558673583,-0.032132796943187714,0.0004092704424510632,0.2139892578125,-2.7745187457627116,1258.0
1699,43,146,74752,0.2,-0.01505803239706438,2320,1.0051672458648682,0.7907552719116211,0.013293922,-44.087419748306274,0.79560721013695,0.19541744887828827,0.0004092704424510632,0.063232421875,-2.7745187457627116,1258.0
1699,44,147,75264,0.2,-0.02910302477539517,2336,1.0051568746566772,-5.706506252288818,0.021434598,-44.07988655567169,0.002896070363931358,-0.025655068457126617,0.0004092704424510632,0.2740478515625,-2.7745187457627116,1258.0
4120,0,1,75776,0.2,-0.024177395302103832,2352,1.0041097402572632,0.15266388654708862,0.016227936,-44.06861662864685,0.003306303719000425,-0.03566349670290947,0.0004092704424510632,0.217041015625,-2.7755253833333327,1258.0
2390,0,2,76288,0.2,-0.009842201543506235,2368,1.0040228366851807,0.5077247619628906,0.008902609,-44.03828263282776,0.657631360925734,0.08549342304468155,0.0004092704424510632,0.033447265625,-2.7755253833333327,1258.0
2088,0,3,76800,0.2,-0.027370290481485426,2384,1.00369131565094,-0.5166106224060059,0.01483264,-44.03846335411072,0.003995224498794414,-0.024438124150037766,0.0004092704424510632,0.2393798828125,-2.778614360655737,1258.0
1962,1,4,77312,0.2,-0.008781993536103982,2400,1.003421664237976,0.6600660681724548,0.006772613,-44.02403962612152,0.8660786421969533,0.11610174179077148,0.0004092704424510632,0.015380859375,-2.778614360655737,1258.0
1896,1,5,77824,0.2,-0.029619481065310538,2416,1.0039292573928833,-2.6211297512054443,0.017819887,-44.026456236839294,0.0033523805868753698,-0.036841049790382385,0.0004092704424510632,0.2608642578125,-2.778614360655737,1258.0
1857,1,6,78336,0.2,-0.027046551200328395,2432,1.0049465894699097,-0.028211236000061035,0.019677348,-44.0461049079895,0.011183554990566336,-0.04127682372927666,0.0004092704424510632,0.260986328125,-2.7776663225806444,1258.0
1829,1,7,78848,0.2,-0.0035786537737294566,2448,1.0054818391799927,0.37996888160705566,0.006165077,-44.069507002830505,0.9340223823674023,0.11278112977743149,0.0004092704424510632,0.0091552734375,-2.7776663225806444,1258.0
1806,2,8,79360,0.2,-0.020583671430358663,2464,1.0050206184387207,-1.3052890300750732,0.015308169,-44.06766593456268,0.003915705514373258,-0.017628755420446396,0.0004092704424510632,0.2052001953125,-2.782597698412698,1258.0
1789,2,9,79872,0.2,-0.007866276559070684,2480,1.004764437675476,0.29979586601257324,0.006819385,-44.05151975154877,1.0780235682614148,0.10158181935548782,0.0004092704424510632,0.016845703125,-2.782597698412698,1258.0
1775,2,10,80384,0.2,-0.02720384529675357,2496,1.0069299936294556,-1.7483596801757812,0.020916745,-44.072792649269104,0.005058566304796841,-0.031223295256495476,0.0004092704424510632,0.2615966796875,-2.782597698412698,1258.0
1767,3,11,80896,0.2,-0.02481234516017139,2512,1.0073966979980469,0.16170775890350342,0.018564302,-44.12547302246094,0.015381622477434576,-0.02589312568306923,0.0004092704424510632,0.2591552734375,-2.78747915625,1258.0
1761,3,12,81408,0.2,-0.007677593472180888,2528,1.0074489116668701,0.6624879837036133,0.0060080253,-44.13168227672577,0.6589033911004663,0.08977289497852325,0.0004092704424510632,0.0091552734375,-2.78747915625,1258.0
1754,3,13,81920,0.2,-0.02438276552129537,2544,1.0092822313308716,-0.9188579320907593,0.01854999,-44.15551722049713,0.010675837605958804,-0.029498495161533356,0.0004092704424510632,0.25732421875,-2.7844665076923074,1258.0
1749,4,14,82432,0.2,-0.01264510462351609,2560,1.009838581085205,0.7543326020240784,0.012690904,-44.20393776893616,0.7023790162056684,0.1677832454442978,0.0004092704424510632,0.04296875,-2.7844665076923074,1258.0
1744,4,15,82944,0.2,-0.022945363409235142,2576,1.009712815284729,-2.8040659427642822,0.016452279,-44.20654618740082,0.004466405727725942,-0.022490456700325012,0.0004092704424510632,0.2017822265625,-2.7844665076923074,1258.0
1740,4,16,83456,0.2,-0.02876284421654418,2592,1.0084166526794434,0.4826706647872925,0.021133231,-44.184367179870605,0.01735923226806335,-0.024756088852882385,0.0004092704424510632,0.260009765625,-2.7856835909090907,1258.0
1735,5,17,83968,0.2,-0.015719710936537012,2608,1.0080214738845825,0.6836590766906738,0.013908092,-44.156688809394836,0.4799493064638227,0.09297366440296173,0.0004092704424510632,0.09033203125,-2.7856835909090907,1258.0
1732,5,18,84480,0.2,-0.02981133216235321,2624,1.0083657503128052,0.23570537567138672,0.019886348,-44.15835881233215,0.01638733976869844,-0.032492201775312424,0.0004092704424510632,0.2945556640625,-2.789123402985074,1258.0
1729,5,19,84992,0.2,-0.009068681771168485,2640,1.0085238218307495,0.8137677311897278,0.017026402,-44.16516697406769,0.616779588162899,0.13711312413215637,0.0004092704424510632,0.0638427734375,-2.789123402985074,1258.0
1727,5,20,85504,0.2,-0.023941713239764795,2656,1.0105865001678467,-6.848963260650635,0.01712732,-44.188172459602356,0.006808835802075919,-0.03754481300711632,0.0004092704424510632,0.2286376953125,-2.789123402985074,1258.0
1725,6,21,86016,0.2,-0.027521933923708275,2672,1.011203408241272,0.5142101049423218,0.02003758,-44.23967206478119,0.034689934574998915,-0.02299198880791664,0.0004092704424510632,0.244873046875,-2.7889316176470587,1258.0
1723,6,22,86528,0.2,-0.014933226484572515,2688,1.0108654499053955,0.5335427522659302,0.024580896,-44.23815453052521,0.2810802065068856,-0.0001421719789505005,0.0004092704424510632,0.1390380859375,-2.7889316176470587,1258.0
1721,6,23,87040,0.2,-0.021893969678785652,2704,1.0124295949935913,-0.5627861022949219,0.015465712,-44.24333310127258,0.01195860470761545,-0.024363741278648376,0.0004092704424510632,0.2200927734375,-2.789313217391304,1258.0
1719,7,24,87552,0.2,-0.005649761340464465,2720,1.0132964849472046,0.7118682265281677,0.0119668655,-44.284560561180115,0.5933212796226144,0.09084866940975189,0.0004092704424510632,0.039306640625,-2.789313217391304,1258.0
1717,7,25,88064,0.2,-0.023389731330098584,2736,1.0144264698028564,-2.212667226791382,0.016238246,-44.30817925930023,0.006265246243856382,-0.02619710937142372,0.0004092704424510632,0.2308349609375,-2.788471171428571,1258.0
1713,7,26,88576,0.2,-0.006670799157291185,2752,1.0150595903396606,0.6116554141044617,0.006981615,-44.33836483955383,1.0100145256146789,0.24879087507724762,0.0004092704424510632,0.01953125,-2.788471171428571,1258.0
1712,8,27,89088,0.2,-0.025642224762123078,2768,1.0139302015304565,-2.4897210597991943,0.014771817,-44.330952405929565,0.003393076276552165,-0.03613949939608574,0.0004092704424510632,0.241455078125,-2.788471171428571,1258.0
1710,8,28,89600,0.2,-0.03128702790127136,2784,1.0141278505325317,0.07167518138885498,0.020470342,-44.3092827796936,0.003425057278946042,-0.048221174627542496,0.0004092704424510632,0.2938232421875,-2.7899439295774644,1258.0
1709,8,29,90112,0.2,0.0006107621156843379,2800,1.0142680406570435,0.25911933183670044,0.0023260785,-44.32052040100098,1.2296490711160004,0.10413926839828491,0.0004092704424510632,0.000732421875,-2.7899439295774644,1258.0
1707,8,30,90624,0.2,-0.024578685231972486,2816,1.0139628648757935,-0.7414015531539917,0.018596526,-44.312267899513245,0.006582741683814675,-0.041140735149383545,0.0004092704424510632,0.2364501953125,-2.7926617499999997,1258.0
1706,9,31,91136,0.2,-0.0025318833140772767,2832,1.0139265060424805,0.4418368935585022,0.0045105126,-44.301737904548645,1.2958545335568488,0.10969671607017517,0.0004092704424510632,0.0125732421875,-2.7926617499999997,1258.0
1704,9,32,91648,0.2,-0.025769510393729433,2848,1.0150220394134521,-2.044938325881958,0.016339526,-44.31882393360138,0.0019960721783718327,-0.040604740381240845,0.0004092704424510632,0.23583984375,-2.7926617499999997,1258.0
1703,9,33,92160,0.2,-0.033234693721169606,2864,1.014886498451233,-0.004265427589416504,0.023136606,-44.33989715576172,0.009714014158817008,-0.05223977938294411,0.0004092704424510632,0.321533203125,-2.7922518493150683,1258.0
1702,10,34,92672,0.2,-0.0026204723835689947,2880,1.0147680044174194,0.14405828714370728,0.0030141328,-44.33134055137634,1.6621811361983418,0.1087387204170227,0.0004092704424510632,0.001220703125,-2.7922518493150683,1258.0
1699,10,35,93184,0.2,-0.026195004145847633,2896,1.012192964553833,-0.23913609981536865,0.015144473,-44.300729274749756,0.007064118421112653,-0.044863663613796234,0.0004092704424510632,0.206298828125,-2.7936407027027026,1258.0
1696,10,36,93696,0.2,-0.008913107376429252,2912,1.0110923051834106,0.5095230340957642,0.005517478,-44.22923445701599,1.0567839182913303,0.4457038938999176,0.0004092704424510632,0.0123291015625,-2.7936407027027026,1258.0
1694,11,37,94208,0.2,-0.024365608929656446,2928,1.0109243392944336,-3.663994312286377,0.01970015,-44.21621322631836,0.004867045448918361,-0.03772854059934616,0.0004092704424510632,0.224853515625,-2.7936407027027026,1258.0
1693,11,38,94720,0.2,-0.033381075962097384,2944,1.011461615562439,0.17064905166625977,0.028250493,-44.22183310985565,0.01575315068475902,-0.04985382780432701,0.0004092704424510632,0.3165283203125,-2.7955707466666664,1258.0
1692,11,39,95232,0.2,-0.00883040891494602,2960,1.0115106105804443,0.6510170102119446,0.009506315,-44.229843735694885,0.7190465638414025,0.1369323581457138,0.0004092704424510632,0.04248046875,-2.7955707466666664,1258.0
1691,12,40,95744,0.2,-0.026644283527275547,2976,1.011738896369934,0.12200456857681274,0.02323942,-44.233453154563904,0.04429019521921873,-0.00950261577963829,0.0004092704424510632,0.2822265625,-2.796528565789474,1258.0
1691,12,41,96256,0.2,0.001094565654057078,2992,1.0114260911941528,0.8369184732437134,0.0042690313,-44.224520564079285,1.0993812419474125,0.383503258228302,0.0004092704424510632,0.0147705078125,-2.796528565789474,1258.0
1690,12,42,96768,0.2,-0.0287922603165498,3008,1.0100984573364258,-0.6277345418930054,0.022936272,-44.204877734184265,0.036445421748794615,-0.03261420875787735,0.0004092704424510632,0.2786865234375,-2.796528565789474,1258.0
1689,13,43,97280,0.2,-0.029290948761627078,3024,1.0093214511871338,0.5888594388961792,0.018057954,-44.172178506851196,0.044612759724259377,-0.02730797417461872,0.0004092704424510632,0.274169921875,-2.7978370519480515,1258.0
1688,13,44,97792,0.2,-0.006357639431371354,3040,1.0090820789337158,0.7986582517623901,0.007941846,-44.155659914016724,0.5802206583321095,0.06811249256134033,0.0004092704424510632,0.039794921875,-2.7978370519480515,1258.0
1688,13,45,98304,0.2,-0.02584435200697044,3056,1.0100209712982178,-0.18062245845794678,0.015095571,-44.1643648147583,0.01379046990768984,-0.028571881353855133,0.0004092704424510632,0.23486328125,-2.795608282051282,1258.0
1688,13,46,98816,0.2,-0.00837653802591376,3072,1.0105104446411133,0.8283600807189941,0.00696301,-44.18724000453949,0.7792557934299111,0.1928265392780304,0.0004092704424510632,0.0206298828125,-2.795608282051282,1258.0
1687,14,47,99328,0.2,-0.02309903787681833,3088,1.0117286443710327,-4.55811071395874,0.014112697,-44.204437613487244,0.007537050885730423,-0.03867252543568611,0.0004092704424510632,0.178955078125,-2.795608282051282,1258.0
1687,14,48,99840,0.2,-0.01804113364778459,3104,1.010634422302246,0.49760115146636963,0.017823484,-44.21422481536865,0.07874159933999181,0.001126287505030632,0.0004092704424510632,0.1636962890625,-2.795597341772152,1258.0
1687,14,49,100352,0.2,-0.01655451658007223,3120,1.0101637840270996,0.7825962901115417,0.020179441,-44.17652142047882,0.3675566737074405,-0.005850754678249359,0.0004092704424510632,0.110595703125,-2.795597341772152,1258.0
1687,15,50,100864,0.2,-0.02364059061073931,3136,1.010517954826355,-1.1514668464660645,0.02458401,-44.1763916015625,0.010662463813787326,-0.02249862439930439,0.0004092704424510632,0.2659912109375,-2.7954316125,1258.0
1686,15,51,101376,0.2,-0.0049545843139640056,3152,1.010662317276001,0.6992205381393433,0.00710534,-44.184775710105896,0.8151975721120834,0.4654361307621002,0.0004092704424510632,0.022705078125,-2.7954316125,1258.0
1686,15,52,101888,0.2,-0.02347427257336676,3168,1.0125439167022705,-1.9325189590454102,0.015984135,-44.207444071769714,0.003157026692861109,-0.03160323202610016,0.0004092704424510632,0.2216796875,-2.7954316125,1258.0
1686,16,53,102400,0.2,-0.01119784131878987,3184,1.013460636138916,0.6767411231994629,0.016374785,-44.2623188495636,0.4585924497805536,0.11894351989030838,0.0004092704424510632,0.0684814453125,-2.796809197530864,1258.0
1685,16,54,102912,0.2,-0.02256442137877457,3200,1.0134755373001099,0.9064536690711975,0.03132347,-44.26747524738312,0.11803308542585,-0.02441588044166565,0.0004092704424510632,0.2747802734375,-2.796809197530864,1258.0
1685,16,55,103424,0.2,-0.025835108128376305,3216,1.0138401985168457,-0.32288146018981934,0.02141682,-44.27283763885498,0.02872397191822529,-0.010565086267888546,0.0004092704424510632,0.2774658203125,-2.797319475609756,1258.0
1685,17,56,103936,0.2,-0.0013215541184763424,3232,1.0138485431671143,0.8140805959701538,0.004010367,-44.27570998668671,1.6409829379990697,0.3246445059776306,0.0004092704424510632,0.007568359375,-2.797319475609756,1258.0
1685,17,57,104448,0.2,-0.028539021586766466,3248,1.012429118156433,-0.843765139579773,0.026659567,-44.2554737329483,0.009534834796795622,-0.038292910903692245,0.0004092704424510632,0.28125,-2.796879819277108,1258.0
1684,17,58,104960,0.2,-0.006188757761265151,3264,1.0119677782058716,0.7920293211936951,0.0047828406,-44.22017157077789,1.5323154143989086,0.33691272139549255,0.0004092704424510632,0.0074462890625,-2.796879819277108,1258.0
1683,17,59,105472,0.2,-0.024028073792578653,3280,1.0114928483963013,-3.3413753509521484,0.0151400715,-44.20927274227142,0.0028381469601299614,-0.033594001084566116,0.0004092704424510632,0.21484375,-2.796879819277108,1258.0
1683,18,60,105984,0.2,-0.02654166120919399,3296,1.0119476318359375,-0.018797874450683594,0.02299738,-44.20474898815155,0.009756007057148963,-0.04766536504030228,0.0004092704424510632,0.2738037109375,-2.7986076666666664,1258.0
1683,18,61,106496,0.2,-0.0007867215172154829,3312,1.0122164487838745,0.1354997158050537,0.0024495348,-44.22844314575195,2.368510189000517,0.13251091539859772,0.0004092704424510632,0.001220703125,-2.7986076666666664,1258.0
1682,18,62,107008,0.2,-0.026745607043267228,3328,1.0105947256088257,0.31323230266571045,0.019225968,-44.21005606651306,0.007565438412711956,-0.02823798358440399,0.0004092704424510632,0.253662109375,-2.798938082352941,1258.0
1682,19,63,107520,0.2,0.0005841643942403607,3344,1.010335087776184,0.6353186964988708,0.0035151388,-44.18033039569855,1.3316258364357054,0.3237995505332947,0.0004092704424510632,0.0093994140625,-2.798938082352941,1258.0
1682,19,64,108032,0.2,-0.026368313701823354,3360,1.0073870420455933,-0.9130681753158569,0.016383294,-44.14351761341095,0.002757679829301196,-0.026750216260552406,0.0004092704424510632,0.2200927734375,-2.798938082352941,1258.0
1682,19,65,108544,0.2,-0.025890705961501226,3376,1.0060406923294067,0.2819448709487915,0.03131185,-44.070088148117065,0.014692494500195608,-0.026278618723154068,0.0004092704424510632,0.3052978515625,-2.800937453488372,1258.0
1681,20,66,109056,0.2,-0.006125660453108139,3392,1.0060194730758667,0.7122776508331299,0.010870358,-44.046961545944214,0.7921186881139874,0.128820538520813,0.0004092704424510632,0.023681640625,-2.800937453488372,1258.0
1681,20,67,109568,0.2,-0.02373209570941981,3408,1.0054879188537598,-1.6266429424285889,0.022707079,-44.04823577404022,0.005548758723307401,-0.026899803429841995,0.0004092704424510632,0.2449951171875,-2.801232367816092,1258.0
1681,20,68,110080,0.2,-0.006844827250461094,3424,1.0050545930862427,0.6785464882850647,0.0039530643,-44.024940609931946,1.959384998306632,0.15474273264408112,0.0004092704424510632,0.005615234375,-2.801232367816092,1258.0
1681,21,69,110592,0.2,-0.02420396731758956,3440,1.0056649446487427,-2.505924940109253,0.022192322,-44.026641726493835,0.004230031892802799,-0.03201795369386673,0.0004092704424510632,0.277587890625,-2.801232367816092,1258.0
1680,21,70,111104,0.2,-0.03172907352563925,3456,1.004320740699768,0.43854933977127075,0.023608305,-44.02510154247284,0.01649923122022301,-0.039261482656002045,0.0004092704424510632,0.3018798828125,-2.8013635113636366,1258.0
1680,21,71,111616,0.2,-0.006888036528835073,3472,1.0038126707077026,0.6622366905212402,0.009181349,-43.97705841064453,0.9157756408676505,0.11047866195440292,0.0004092704424510632,0.0283203125,-2.8013635113636366,1258.0
1680,21,72,112128,0.2,-0.03276561051461613,3488,1.003075122833252,0.3207884430885315,0.021030655,-43.95980906486511,0.02881715219700709,-0.039200276136398315,0.0004092704424510632,0.2874755859375,-2.800554898876405,1258.0
1680,22,73,112640,0.2,-0.004407567495945841,3504,1.0029146671295166,0.8558080196380615,0.005125698,-43.94579267501831,1.266560846939683,0.44327592849731445,0.0004092704424510632,0.0084228515625,-2.800554898876405,1258.0
1680,22,74,113152,0.2,-0.019602093059802428,3520,1.001850962638855,-6.423954963684082,0.016190048,-43.932385206222534,0.005639423543470912,-0.02807607315480709,0.0004092704424510632,0.1986083984375,-2.800554898876405,1258.0
1679,22,75,113664,0.2,-0.017749180988175794,3536,1.001780390739441,0.6162377595901489,0.010935753,-43.90568804740906,0.022814347699750215,-0.019621625542640686,0.0004092704424510632,0.1590576171875,-2.8020099222222226,1258.0
1679,23,76,114176,0.2,-0.00864873319369508,3552,1.0018811225891113,0.6707550287246704,0.0097124325,-43.91997981071472,0.5726830731146038,0.1386454552412033,0.0004092704424510632,0.044677734375,-2.8020099222222226,1258.0
1679,23,77,114688,0.2,-0.02699257666245103,3568,0.9991380572319031,-0.1300201416015625,0.02182146,-43.886741638183594,0.009353211004054174,-0.035599175840616226,0.0004092704424510632,0.2803955078125,-2.801601450549451,1258.0
1678,23,78,115200,0.2,-0.006561160087585449,3584,0.9980406761169434,0.795181155204773,0.006604206,-43.80788016319275,0.9853731142356992,0.19528405368328094,0.0004092704424510632,0.011474609375,-2.801601450549451,1258.0
1678,24,79,115712,0.2,-0.026635954214725643,3600,0.998706579208374,-7.077889442443848,0.022168092,-43.80295395851135,0.004148338473896729,-0.036076728254556656,0.0004092704424510632,0.2972412109375,-2.801601450549451,1258.0
1678,24,80,116224,0.2,-0.021805803102324717,3616,0.9990174770355225,0.6595370769500732,0.022366041,-43.8236688375473,0.22359602991491556,0.04890277981758118,0.0004092704424510632,0.2152099609375,-2.8021466086956526,1258.0
1678,24,81,116736,0.2,-0.017277202365221456,3632,0.9990465641021729,0.7811298370361328,0.029766787,-43.82494127750397,0.19185910979285836,-0.018308131024241447,0.0004092704424510632,0.1707763671875,-2.8021466086956526,1258.0
1677,25,82,117248,0.2,-0.02847474635927938,3648,0.9963694214820862,-0.01990687847137451,0.026218977,-43.791698575019836,0.02966881886823103,-0.024895528331398964,0.0004092704424510632,0.29541015625,-2.803165204301076,1258.0
1677,25,83,117760,0.2,-0.006603806104976684,3664,0.9955688118934631,0.8139119148254395,0.006854466,-43.727636098861694,1.3126798998564482,0.2891068458557129,0.0004092704424510632,0.033203125,-2.803165204301076,1258.0
1677,25,84,118272,0.2,-0.026581984478980303,3680,0.9949775338172913,-0.9437366724014282,0.017734937,-43.712393283843994,0.005106173215608578,-0.034457359462976456,0.0004092704424510632,0.2652587890625,-2.8039185957446815,1258.0
1677,25,85,118784,0.2,-0.0011800925713032484,3696,0.9948938488960266,0.6477399468421936,0.003836568,-43.70675790309906,1.5142411543056369,0.27929434180259705,0.0004092704424510632,0.0032958984375,-2.8039185957446815,1258.0
1677,26,86,119296,0.2,-0.03158674298902042,3712,0.9952589273452759,-2.193126678466797,0.018350769,-43.71271860599518,0.003116279896858032,-0.040988143533468246,0.0004092704424510632,0.2760009765625,-2.8039185957446815,1258.0
1677,26,87,119808,0.2,-0.02502514427760616,3728,0.9933728575706482,0.12077462673187256,0.015761724,-43.69347870349884,0.00322916902587167,-0.026516569778323174,0.0004092704424510632,0.2203369140625,-2.79967025263158,1258.0
1677,26,88,120320,0.2,-0.004111583250050899,3744,0.9929157495498657,0.4522889256477356,0.004317808,-43.64220678806305,1.9361778339371085,0.09430737048387527,0.0004092704424510632,0.0076904296875,-2.79967025263158,1258.0
1676,27,89,120832,0.2,-0.023596263461513445,3760,0.9923635125160217,-0.00836634635925293,0.018431481,-43.6354296207428,0.004526433054707013,-0.03547102212905884,0.0004092704424510632,0.235595703125,-2.8003946041666663,1258.0
1676,27,90,121344,0.2,-0.0027454712471808307,3776,0.9921261668205261,0.3964771628379822,0.003257752,-43.61965036392212,2.0668124249204993,0.42131131887435913,0.0004092704424510632,0.0025634765625,-2.8003946041666663,1258.0
1676,27,91,121856,0.2,-0.029514521796954796,3792,0.9917497038841248,-0.815903902053833,0.017495828,-43.60915720462799,0.0034119824267691,-0.03900550678372383,0.0004092704424510632,0.23681640625,-2.8003946041666663,1258.0
1676,28,92,122368,0.2,-0.026427959033753723,3808,0.991407573223114,-0.06703042984008789,0.016575582,-43.59693384170532,0.009427911587408744,-0.02538527548313141,0.0004092704424510632,0.26416015625,-2.8010758969072165,1258.0
1676,28,93,122880,0.2,-0.008962960244389251,3824,0.9914746880531311,0.5107749700546265,0.009468544,-43.588259100914,0.9881500415503979,0.1264035701751709,0.0004092704424510632,0.0325927734375,-2.8010758969072165,1258.0
1676,28,94,123392,0.2,-0.022354186949087307,3840,0.9948207139968872,-1.6905086040496826,0.017470518,-43.62949180603027,0.004350061004515737,-0.03390639275312424,0.0004092704424510632,0.21533203125,-2.7994501224489796,1258.0
1675,29,95,123904,0.2,-0.0004289220742066391,3856,0.9961426854133606,0.5917683839797974,0.0034639398,-43.72493863105774,1.3418216165155172,0.12618154287338257,0.0004092704424510632,0.0079345703125,-2.7994501224489796,1258.0
1675,29,96,124416,0.2,-0.0284271147538675,3872,0.9944936633110046,-1.4063687324523926,0.016809888,-43.71344792842865,0.0029917639076302294,-0.032872945070266724,0.0004092704424510632,0.257080078125,-2.7994501224489796,1258.0
1675,29,97,124928,0.2,-0.023444644117262214,3888,0.9927583336830139,0.45540744066238403,0.019876165,-43.654006600379944,0.02041590804583393,-0.029932420700788498,0.0004092704424510632,0.2449951171875,-2.7986179292929294,1258.0
1675,29,98,125440,0.2,-0.0014837255512247793,3904,0.9921244382858276,0.7501702904701233,0.0050472775,-43.616881012916565,1.136023179627955,0.16688217222690582,0.0004092704424510632,0.0233154296875,-2.7986179292929294,1258.0
1675,30,99,125952,0.2,-0.026979962844052352,3920,0.9923076033592224,-1.2117242813110352,0.015782138,-43.61378061771393,0.013413566717645153,-0.04169076681137085,0.0004092704424510632,0.252685546875,-2.79700018,1258.0
1675,30,100,126464,0.2,-0.006150432891445234,3936,0.9924482703208923,0.7815524339675903,0.0043980973,-43.621174931526184,1.1824031108990312,0.20224888622760773,0.0004092704424510632,0.0032958984375,-2.79700018,1258.0
1675,30,101,126976,0.2,-0.026651531385141425,3952,0.9931426644325256,-1.199674367904663,0.02587395,-43.63042652606964,0.007699579917243682,-0.04117229953408241,0.0004092704424510632,0.295654296875,-2.79700018,1258.0
1675,31,102,127488,0.2,-0.026273105526342988,3968,0.9923557043075562,0.6487463116645813,0.018813774,-43.63034129142761,0.0532759876223281,-0.029398754239082336,0.0004092704424510632,0.2498779296875,-2.7971765399999997,1258.0
1675,31,103,128000,0.2,-0.010564100673946086,3984,0.9917768836021423,0.8012470006942749,0.010496839,-43.60239887237549,0.5892298384569585,0.055674560368061066,0.0004092704424510632,0.0555419921875,-2.7971765399999997,1258.0
