time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,train/std,train/entropy_loss,train/loss,train/explained_variance,train/n_updates,train/clip_range,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
1254,126,64512,51,0.015246274,0.9773468375205994,-43.19898879528046,-0.006746310740709305,0.15798044204711914,2000,0.2,0.0946044921875,0.24236672651022673,-0.0161969678447349,0.0004092704424510632,1223.0,-2.2647285576923077
1254,127,65024,51,0.025291631,0.9765062928199768,-43.18213379383087,-0.040904685854911804,-6.341526031494141,2016,0.2,0.2884521484375,0.012316961510805413,-0.032500312430784106,0.0004092704424510632,1223.0,-2.265827867924528
1254,128,65536,52,0.01757292,0.9760376811027527,-43.157514572143555,0.0174274705350399,0.07420587539672852,2032,0.2,0.140869140625,0.3110983727965504,-0.02378473749558907,0.0004092704424510632,1223.0,-2.265827867924528
1254,129,66048,52,0.013335128,0.9766485691070557,-43.155977725982666,-0.022242650389671326,-1.781710147857666,2048,0.2,0.17333984375,0.01548702098079957,-0.018905962133430876,0.0004092704424510632,1223.0,-2.2645383703703703
1254,130,66560,53,0.013221793,0.9772067070007324,-43.17850911617279,0.0994541347026825,0.395027756690979,2064,0.2,0.1046142578125,0.2472680388018489,-0.016179787009605207,0.0004092704424510632,1223.0,-2.2645383703703703
1254,131,67072,53,0.017955326,0.977316677570343,-43.19338941574097,-0.02484201081097126,-4.535851955413818,2080,0.2,0.2159423828125,0.00972068302507978,-0.023041893204208463,0.0004092704424510632,1223.0,-2.2645383703703703
1254,132,67584,53,0.026495598,0.9779021739959717,-43.19683301448822,-0.05227698013186455,0.07250219583511353,2096,0.2,0.307373046875,0.0023557533786515705,-0.03433328153914772,0.0004092704424510632,1223.0,-2.2629753636363636
1254,133,68096,54,0.014535647,0.9782266020774841,-43.21778225898743,0.03433489054441452,0.15602469444274902,2112,0.2,0.0726318359375,0.2851414163596928,-0.015396673290524632,0.0004092704424510632,1223.0,-2.2629753636363636
1254,134,68608,54,0.019704366,0.9777342081069946,-43.21309220790863,-0.028097108006477356,-4.422171592712402,2128,0.2,0.2322998046875,0.012118931044824421,-0.02480463382380549,0.0004092704424510632,1223.0,-2.261003732142857
1254,135,69120,55,0.011222096,0.9774298667907715,-43.197998046875,0.08127149194478989,0.09275239706039429,2144,0.2,0.0528564453125,0.4307297489140183,-0.01278213132172823,0.0004092704424510632,1223.0,-2.261003732142857
1254,136,69632,55,0.021225717,0.9780554175376892,-43.200342774391174,-0.029649699106812477,-0.5115904808044434,2160,0.2,0.2159423828125,0.008367988091777079,-0.021702710480894893,0.0004092704424510632,1223.0,-2.261003732142857
1254,137,70144,55,0.021087056,0.9748595356941223,-43.16908502578735,-0.039129581302404404,-0.15527141094207764,2176,0.2,0.2725830078125,0.0032041713420767337,-0.03337945995735936,0.0004092704424510632,1223.0,-2.262524649122807
1254,138,70656,56,0.013919318,0.9738587141036987,-43.08133685588837,0.011558789759874344,0.18086862564086914,2192,0.2,0.078369140625,0.28358026617206633,-0.017692038469249383,0.0004092704424510632,1223.0,-2.262524649122807
1253,139,71168,56,0.020807955,0.9720710515975952,-43.05459654331207,-0.03343817591667175,-4.4108171463012695,2208,0.2,0.2861328125,0.026603738369885832,-0.02511010313173756,0.0004092704424510632,1223.0,-2.259990310344828
1254,140,71680,57,0.01439021,0.9717260003089905,-43.0097177028656,0.03391331061720848,0.13359826803207397,2224,0.2,0.1151123046875,0.3349214002955705,-0.013422180229099467,0.0004092704424510632,1223.0,-2.259990310344828
1253,141,72192,57,0.017526139,0.9704277515411377,-42.99754738807678,-0.03718123584985733,-2.642589807510376,2240,0.2,0.2520751953125,0.012447035653167404,-0.020828692009672523,0.0004092704424510632,1223.0,-2.259248779661017
1253,142,72704,57,0.011258507,0.969937801361084,-42.96120321750641,0.07181523740291595,0.2531387209892273,2256,0.2,0.0567626953125,0.3440561746247113,-0.009788864641450346,0.0004092704424510632,1223.0,-2.259248779661017
1253,143,73216,58,0.018969335,0.9712722301483154,-42.97633123397827,-0.02073758654296398,-0.9523683786392212,2272,0.2,0.2364501953125,0.014401139778783545,-0.023125545369111933,0.0004092704424510632,1223.0,-2.259248779661017
1253,144,73728,58,0.015365241,0.9730876088142395,-43.02954161167145,-0.03206053376197815,-0.20772302150726318,2288,0.2,0.255126953125,0.0024979224108392373,-0.025666591827757657,0.0004092704424510632,1223.0,-2.2582539666666666
1253,145,74240,59,0.013953469,0.9737315773963928,-43.07015025615692,0.0395415760576725,0.16592717170715332,2304,0.2,0.059814453125,0.3200354671571404,-0.011401364841731265,0.0004092704424510632,1223.0,-2.2582539666666666
1254,146,74752,59,0.022227943,0.9747090935707092,-43.09234130382538,-0.03101595863699913,-4.479183197021484,2320,0.2,0.250732421875,0.028788164258003235,-0.02512328622105997,0.0004092704424510632,1223.0,-2.256881737704918
1254,147,75264,60,0.012542201,0.9745408296585083,-43.11056351661682,0.028519798070192337,0.12918013334274292,2336,0.2,0.0794677734375,0.3766983416862786,-0.0166773225646466,0.0004092704424510632,1223.0,-2.256881737704918
4110,1,75776,0,0.025769712,0.9726777076721191,-43.081727266311646,-0.009908849373459816,0.2728152275085449,2352,0.2,0.286376953125,0.04969627526588738,-0.03000021557090804,0.0004092704424510632,1223.0,-2.256881737704918
1908,2,76288,0,0.01865859,0.9721811413764954,-43.031997084617615,0.024648301303386688,0.260886549949646,2368,0.2,0.278076171875,0.16806486621499062,-0.030581174898543395,0.0004092704424510632,1223.0,-2.255846870967742
1624,3,76800,0,0.01685536,0.9707105159759521,-43.01296329498291,-0.0018327869474887848,0.8502007126808167,2384,0.2,0.1741943359375,0.10328304336871952,-0.019483583364490187,0.0004092704424510632,1223.0,-2.255846870967742
1510,4,77312,1,0.022702836,0.9699665307998657,-42.96802270412445,-0.031178290024399757,-6.972111225128174,2400,0.2,0.2442626953125,0.04314043541671708,-0.02680552049423568,0.0004092704424510632,1223.0,-2.253107063492063
1446,5,77824,1,0.028487356,0.9698341488838196,-42.95324790477753,0.04983110725879669,0.01974773406982422,2416,0.2,0.2830810546875,0.4474595761857927,-0.022198356928129215,0.0004092704424510632,1223.0,-2.253107063492063
1408,6,78336,2,0.021922722,0.9687707424163818,-42.9376859664917,-0.03216509521007538,-1.3341453075408936,2432,0.2,0.2923583984375,0.003955174091970548,-0.03048800549004227,0.0004092704424510632,1223.0,-2.253408796875
1382,7,78848,2,0.010865873,0.9685307145118713,-42.91053235530853,0.0489218607544899,0.17543667554855347,2448,0.2,0.0745849609375,0.4703136554453522,-0.012700702645815909,0.0004092704424510632,1223.0,-2.253408796875
1366,8,79360,2,0.02367546,0.9672161340713501,-42.8931782245636,-0.03650876134634018,-1.8287627696990967,2464,0.2,0.2686767578125,0.010785759819555096,-0.025955575256375596,0.0004092704424510632,1223.0,-2.253408796875
1353,9,79872,3,0.019587085,0.9658968448638916,-42.84996211528778,-0.04204130917787552,-0.01621115207672119,2480,0.2,0.2757568359375,0.003328587918076664,-0.030075959773967043,0.0004092704424510632,1223.0,-2.2538052769230768
1340,10,80384,3,0.015730262,0.9650133848190308,-42.81536638736725,0.07641920447349548,0.1612534523010254,2496,0.2,0.116943359375,0.3149489350616932,-0.017510253353975713,0.0004092704424510632,1223.0,-2.2538052769230768
1328,11,80896,4,0.016957143,0.9652097225189209,-42.80125629901886,-0.01837226003408432,-5.552188396453857,2512,0.2,0.174072265625,0.039478870457969606,-0.01765247057483066,0.0004092704424510632,1223.0,-2.2542882272727276
1321,12,81408,4,0.016743932,0.9647393822669983,-42.79587125778198,0.07385829091072083,0.044071733951568604,2528,0.2,0.1495361328125,0.46077818470075727,-0.02092634534346871,0.0004092704424510632,1223.0,-2.2542882272727276
1315,13,81920,5,0.026150297,0.9672299027442932,-42.81662940979004,-0.041465215384960175,-1.0645198822021484,2544,0.2,0.283447265625,0.01122059601766523,-0.027846464232425205,0.0004092704424510632,1223.0,-2.2542882272727276
1308,14,82432,5,0.019598756,0.9681505560874939,-42.888630867004395,-0.011405017226934433,0.60194993019104,2560,0.2,0.2205810546875,0.05547224555630237,-0.02389799919910729,0.0004092704424510632,1223.0,-2.2546055522388064
1305,15,82944,5,0.034628518,0.9683907628059387,-42.89410924911499,0.00968768261373043,0.6971018314361572,2576,0.2,0.238037109375,0.09469902806449682,-0.022359884373145178,0.0004092704424510632,1223.0,-2.2546055522388064
1300,16,83456,6,0.01865007,0.9687733054161072,-42.90822517871857,-0.02921065129339695,-6.298814296722412,2592,0.2,0.211181640625,0.018578476214315742,-0.021184810961131006,0.0004092704424510632,1223.0,-2.2533694264705884
1297,17,83968,6,0.011272081,0.9688546657562256,-42.91950714588165,0.08340898156166077,0.10292661190032959,2608,0.2,0.0567626953125,0.48878773604519665,-0.016994400531984866,0.0004092704424510632,1223.0,-2.2533694264705884
1295,18,84480,7,0.01909862,0.9688324928283691,-42.91617500782013,-0.01379631832242012,-1.8014886379241943,2624,0.2,0.22900390625,0.010159434808883816,-0.02335080984630622,0.0004092704424510632,1223.0,-2.2528731304347827
1292,19,84992,7,0.0115264105,0.9686922430992126,-42.91272783279419,0.036822494119405746,0.2981354594230652,2640,0.2,0.056884765625,0.3672662926837802,-0.013228560128482059,0.0004092704424510632,1223.0,-2.2528731304347827
1291,20,85504,7,0.016052417,0.9684813022613525,-42.90527534484863,-0.040901873260736465,-0.2694227695465088,2656,0.2,0.2626953125,0.019958625664003193,-0.025457893338170834,0.0004092704424510632,1223.0,-2.2528731304347827
1288,21,86016,8,0.01653777,0.9674535989761353,-42.8841450214386,-0.030616234987974167,-0.10712862014770508,2672,0.2,0.222412109375,0.004233685067447368,-0.023789636565197725,0.0004092704424510632,1223.0,-2.2538322857142856
1285,22,86528,8,0.014700931,0.9670990109443665,-42.86407959461212,0.022606249898672104,0.18013036251068115,2688,0.2,0.063720703125,0.35623585572466254,-0.014070124889258295,0.0004092704424510632,1223.0,-2.2538322857142856
1283,23,87040,9,0.017909698,0.9653529524803162,-42.83940649032593,-0.03304603695869446,-5.799196243286133,2704,0.2,0.2354736328125,0.025229191087419167,-0.023746529855998233,0.0004092704424510632,1223.0,-2.251584225352113
1280,24,87552,9,0.014528521,0.9645729660987854,-42.78683292865753,0.03792983666062355,0.12246942520141602,2720,0.2,0.0946044921875,0.6772499484941363,-0.01501018536509946,0.0004092704424510632,1223.0,-2.251584225352113
1279,25,88064,10,0.027551379,0.9638607501983643,-42.766518354415894,-0.039611004292964935,-0.8629580736160278,2736,0.2,0.2891845703125,0.005898364936001599,-0.028387856131303124,0.0004092704424510632,1223.0,-2.250025916666667
1277,26,88576,10,0.011854265,0.9631512761116028,-42.73800444602966,0.08158668130636215,0.41383832693099976,2752,0.2,0.0423583984375,0.4625155352987349,-0.010809146173414774,0.0004092704424510632,1223.0,-2.250025916666667
1276,27,89088,10,0.02170888,0.9636519551277161,-42.72768020629883,-0.035085223615169525,-1.7308096885681152,2768,0.2,0.227783203125,0.004592901939759031,-0.024680478512891568,0.0004092704424510632,1223.0,-2.250025916666667
1275,28,89600,11,0.018801525,0.9648231863975525,-42.76244378089905,-0.03671926632523537,0.03775525093078613,2784,0.2,0.2840576171875,0.0024760754276940133,-0.030648600368294865,0.0004092704424510632,1223.0,-2.2485230684931508
1275,29,90112,11,0.011519022,0.9649149179458618,-42.77792942523956,0.09339125454425812,0.06311672925949097,2800,0.2,0.0731201171875,0.69190489128232,-0.0158666446513962,0.0004092704424510632,1223.0,-2.2485230684931508
1274,30,90624,12,0.027805509,0.9653577208518982,-42.784117102622986,-0.03701723739504814,-4.650483131408691,2816,0.2,0.3040771484375,0.006861910645966418,-0.029433614676236175,0.0004092704424510632,1223.0,-2.2473334054054055
1272,31,91136,12,0.011651021,0.9655217528343201,-42.795122146606445,0.11641004681587219,0.169586181640625,2832,0.2,0.075439453125,0.7272440842352808,-0.009723272582050413,0.0004092704424510632,1223.0,-2.2473334054054055
1272,32,91648,12,0.018041763,0.9651815891265869,-42.79015612602234,-0.047221601009368896,-0.26808881759643555,2848,0.2,0.24072265625,0.004995949944714084,-0.026797011523740366,0.0004092704424510632,1223.0,-2.2473334054054055
1271,33,92160,13,0.01646094,0.9650892615318298,-42.784191250801086,-0.019303714856505394,-0.054643869400024414,2864,0.2,0.2491455078125,0.006710569767164998,-0.026646376514690928,0.0004092704424510632,1223.0,-2.247801506666667
1270,34,92672,13,0.012438223,0.9649565815925598,-42.782333970069885,0.059500232338905334,0.26171767711639404,2880,0.2,0.0469970703125,0.3665449395775795,-0.010360491796745919,0.0004092704424510632,1223.0,-2.247801506666667
1270,35,93184,14,0.021779569,0.964371383190155,-42.77151322364807,-0.017938153818249702,-6.247700214385986,2896,0.2,0.1953125,0.07017019129125401,-0.022291865956503898,0.0004092704424510632,1223.0,-2.2461150394736844
1269,36,93696,14,0.026096368,0.9644427299499512,-42.75612473487854,0.02450704202055931,0.023809075355529785,2912,0.2,0.2484130859375,0.7545576086267829,-0.023642163432668895,0.0004092704424510632,1223.0,-2.2461150394736844
1268,37,94208,14,0.018033937,0.9645785689353943,-42.761584758758545,-0.016359321773052216,-1.759570598602295,2928,0.2,0.2381591796875,0.009137898538028821,-0.019645377542474307,0.0004092704424510632,1223.0,-2.244564805194805
1268,38,94720,15,0.016860524,0.9646685123443604,-42.76930582523346,0.10671471059322357,0.1006731390953064,2944,0.2,0.084228515625,0.6001801746897399,-0.017649761983193457,0.0004092704424510632,1223.0,-2.244564805194805
1268,39,95232,15,0.016210673,0.9657903909683228,-42.78356742858887,-0.03849639371037483,-0.9918035268783569,2960,0.2,0.2462158203125,0.013474458799464628,-0.024287039239425212,0.0004092704424510632,1223.0,-2.244564805194805
1267,40,95744,16,0.012646484,0.9663223028182983,-42.810285210609436,-0.033656179904937744,-0.4731743335723877,2976,0.2,0.195068359375,0.0023958968740771525,-0.01963350857840851,0.0004092704424510632,1223.0,-2.2429811666666666
1267,41,96256,16,0.015081426,0.966447651386261,-42.817912578582764,0.11887013912200928,0.18816864490509033,2992,0.2,0.0880126953125,0.6123744277283549,-0.010660747560905293,0.0004092704424510632,1223.0,-2.2429811666666666
1266,42,96768,16,0.018953312,0.9663069844245911,-42.81853365898132,-0.029810678213834763,-5.416633129119873,3008,0.2,0.2564697265625,0.011298131707007997,-0.02250408657710068,0.0004092704424510632,1223.0,-2.24192164556962
1265,43,97280,17,0.016430086,0.9661022424697876,-42.808027505874634,0.04740390554070473,0.1495213508605957,3024,0.2,0.0933837890625,0.6271142442710698,-0.01746623827784788,0.0004092704424510632,1223.0,-2.24192164556962
1265,44,97792,17,0.017121524,0.9637373685836792,-42.77421450614929,-0.02873814105987549,0.11354666948318481,3040,0.2,0.245361328125,0.014588452730095014,-0.025286876742029563,0.0004092704424510632,1223.0,-2.24192164556962
1264,45,98304,18,0.018258207,0.9606635570526123,-42.67847418785095,0.009595919400453568,0.40502023696899414,3056,0.2,0.261962890625,0.1415152654517442,-0.025985820859204978,0.0004092704424510632,1223.0,-2.2427730500000003
1264,46,98816,18,0.02624396,0.9600318074226379,-42.61284136772156,0.007368516176939011,0.8278350830078125,3072,0.2,0.18212890625,0.16806256817653775,-0.019171417770849075,0.0004092704424510632,1223.0,-2.2427730500000003
1264,47,99328,19,0.019073632,0.9586604237556458,-42.589763164520264,-0.031338684260845184,-8.411810874938965,3088,0.2,0.2437744140625,0.024117600492900237,-0.02354170889884699,0.0004092704424510632,1223.0,-2.242257913580247
1263,48,99840,19,0.010659387,0.9581612348556519,-42.54355454444885,0.05729079991579056,0.11705231666564941,3104,0.2,0.0615234375,0.6341810666490346,-0.011649135005427524,0.0004092704424510632,1223.0,-2.242257913580247
1263,49,100352,19,0.01480345,0.9582064747810364,-42.53712856769562,-0.03670143708586693,-1.6153419017791748,3120,0.2,0.2266845703125,0.014297457382781431,-0.023988226050278172,0.0004092704424510632,1223.0,-2.2414170853658537
1262,50,100864,20,0.0151027925,0.9580170512199402,-42.543392300605774,0.10651401430368423,0.386508047580719,3136,0.2,0.078369140625,0.4698388180695474,-0.011836384437629022,0.0004092704424510632,1223.0,-2.2414170853658537
1262,51,101376,20,0.03313944,0.9576770067214966,-42.532633662223816,-0.03706738352775574,-0.42029690742492676,3152,0.2,0.345703125,0.0072971161716850474,-0.03422945851343684,0.0004092704424510632,1223.0,-2.2414170853658537
1260,52,101888,21,0.016162755,0.9568422436714172,-42.51978957653046,-0.044294822961091995,-0.17106831073760986,3168,0.2,0.2193603515625,0.003634642453107517,-0.027826510689919814,0.0004092704424510632,1223.0,-2.2414191807228914
1258,53,102400,21,0.014308844,0.9569025635719299,-42.50916516780853,0.0269855335354805,0.20825380086898804,3184,0.2,0.1300048828125,0.40965674608014524,-0.016693727870006114,0.0004092704424510632,1223.0,-2.2414191807228914
1258,54,102912,21,0.02289446,0.9571564793586731,-42.51763153076172,-0.031150460243225098,-7.5927839279174805,3200,0.2,0.2320556640625,0.01605499960714951,-0.019486250515910797,0.0004092704424510632,1223.0,-2.239752511904762
1258,55,103424,22,0.008842526,0.9571564197540283,-42.52278411388397,0.03314538672566414,0.05660390853881836,3216,0.2,0.047607421875,0.8927009061444551,-0.009868809531326406,0.0004092704424510632,1223.0,-2.239752511904762
1258,56,103936,22,0.014622491,0.9567306041717529,-42.51525902748108,-0.027747293934226036,0.058404743671417236,3232,0.2,0.264892578125,0.011006386310327798,-0.027414983022026718,0.0004092704424510632,1223.0,-2.239752511904762
1258,57,104448,23,0.013690276,0.956842839717865,-42.507009983062744,0.033593110740184784,0.6141078472137451,3248,0.2,0.1444091796875,0.16514898859895766,-0.01756439355085604,0.0004092704424510632,1223.0,-2.237709717647059
1258,58,104960,23,0.029678442,0.9571773409843445,-42.5144978761673,-0.011809876188635826,0.8213703632354736,3264,0.2,0.1971435546875,0.10563324496615678,-0.022213888572878204,0.0004092704424510632,1223.0,-2.237709717647059
1258,59,105472,24,0.021354914,0.9556477665901184,-42.503929138183594,-0.033076945692300797,-7.776762962341309,3280,0.2,0.27783203125,0.028382139542372897,-0.030197175161447376,0.0004092704424510632,1223.0,-2.236921360465116
1257,60,105984,24,0.011782244,0.9554716348648071,-42.45676815509796,0.039443060755729675,0.11782270669937134,3296,0.2,0.07958984375,0.605755427852273,-0.013066861720290035,0.0004092704424510632,1223.0,-2.236921360465116
1257,61,106496,24,0.025559455,0.9561848640441895,-42.47712028026581,-0.03352779522538185,-1.506514310836792,3312,0.2,0.3074951171875,0.008695882133906707,-0.028052495588781312,0.0004092704424510632,1223.0,-2.2362128390804594
1257,62,107008,25,0.009835355,0.9559709429740906,-42.482871770858765,0.07640182971954346,0.2532227635383606,3328,0.2,0.0565185546875,0.6756264660507441,-0.011862992963870056,0.0004092704424510632,1223.0,-2.2362128390804594
1257,63,107520,25,0.028363762,0.9572035074234009,-42.49164569377899,-0.03278987854719162,-0.28437161445617676,3344,0.2,0.2742919921875,0.019257230480434373,-0.028937687340658158,0.0004092704424510632,1223.0,-2.2362128390804594
1257,64,108032,26,0.016199224,0.9566330909729004,-42.517961859703064,-0.04309498146176338,-0.04439437389373779,3360,0.2,0.2320556640625,0.004400271274789702,-0.024389057100052014,0.0004092704424510632,1223.0,-2.234679227272727
1256,65,108544,26,0.010222841,0.956401526927948,-42.50012814998627,0.060013048350811005,0.2228798270225525,3376,0.2,0.0517578125,0.48123813956044614,-0.011575036725844257,0.0004092704424510632,1223.0,-2.234679227272727
1256,66,109056,26,0.018876936,0.9534260034561157,-42.46305024623871,-0.032704804092645645,-7.881657600402832,3392,0.2,0.1947021484375,0.028528019873192534,-0.021287659998051822,0.0004092704424510632,1223.0,-2.232740191011236
1256,67,109568,27,0.016428411,0.9523481726646423,-42.370187282562256,0.030466604977846146,0.08521473407745361,3408,0.2,0.150146484375,0.637526114936918,-0.012835461340728216,0.0004092704424510632,1223.0,-2.232740191011236
1256,68,110080,27,0.01883148,0.9519606828689575,-42.351823925971985,-0.013748671859502792,-1.9796690940856934,3424,0.2,0.2432861328125,0.013953831541584805,-0.021142019249964505,0.0004092704424510632,1223.0,-2.2310336555555557
1256,69,110592,28,0.0073385374,0.9515827298164368,-42.3407222032547,0.11382602900266647,0.500116229057312,3440,0.2,0.0601806640625,0.7287509329617023,-0.008102064122795127,0.0004092704424510632,1223.0,-2.2310336555555557
1256,70,111104,28,0.018418502,0.9510161280632019,-42.32162868976593,-0.02863604947924614,-6.2646565437316895,3456,0.2,0.260498046875,0.007380654977168888,-0.02422725793439895,0.0004092704424510632,1223.0,-2.2310336555555557
1256,71,111616,28,0.015274111,0.9520803689956665,-42.32169246673584,-0.041850149631500244,-0.06228029727935791,3472,0.2,0.2437744140625,0.0024486472211719956,-0.027072319193393923,0.0004092704424510632,1223.0,-2.2301844175824175
1256,72,112128,29,0.010285476,0.9522998332977295,-42.353750824928284,0.055158406496047974,0.20057761669158936,3488,0.2,0.0577392578125,0.6123912713956088,-0.008057804312556982,0.0004092704424510632,1223.0,-2.2301844175824175
1256,73,112640,29,0.022149906,0.9527888894081116,-42.354702830314636,-0.02183767780661583,-5.772535800933838,3504,0.2,0.2662353515625,0.054929060162976384,-0.027356476086424664,0.0004092704424510632,1223.0,-2.227934576086956
1256,74,113152,30,0.011877041,0.9532867670059204,-42.380632281303406,0.0785113126039505,0.20165759325027466,3520,0.2,0.064208984375,0.4945728909224272,-0.011307987544569187,0.0004092704424510632,1223.0,-2.227934576086956
1256,75,113664,30,0.02122607,0.9541038870811462,-42.397090554237366,-0.04096724092960358,-0.7318751811981201,3536,0.2,0.29345703125,0.008224130942835473,-0.025713235736475326,0.0004092704424510632,1223.0,-2.227934576086956
1256,76,114176,30,0.025181182,0.9546806216239929,-42.41958808898926,-0.04536665603518486,0.06722253561019897,3552,0.2,0.30078125,0.005890537140658125,-0.029396247351542115,0.0004092704424510632,1223.0,-2.226772688172043
1255,77,114688,31,0.005972158,0.9545077681541443,-42.42264676094055,0.04562143236398697,0.33480536937713623,3568,0.2,0.024658203125,0.4210318650584668,-0.004370456881588325,0.0004092704424510632,1223.0,-2.226772688172043
1255,78,115200,31,0.02363422,0.9549030065536499,-42.4204603433609,-0.022330384701490402,-7.240571022033691,3584,0.2,0.225830078125,0.052783324441406876,-0.020910980252665468,0.0004092704424510632,1223.0,-2.2262362553191486
1255,79,115712,32,0.013071418,0.9549674987792969,-42.43284630775452,0.06525564938783646,0.15597373247146606,3600,0.2,0.097900390625,0.6142229051329195,-0.011329467859468423,0.0004092704424510632,1223.0,-2.2262362553191486
1255,80,116224,32,0.027556457,0.9568949341773987,-42.45290696620941,-0.023111267015337944,-2.517101764678955,3616,0.2,0.2626953125,0.017326929140836,-0.023387321140035056,0.0004092704424510632,1223.0,-2.2255104210526313
1255,81,116736,33,0.013475935,0.9579578638076782,-42.5096378326416,0.08306749165058136,0.36301058530807495,3632,0.2,0.0830078125,0.5772795840166509,-0.014639365195762366,0.0004092704424510632,1223.0,-2.2255104210526313
1255,82,117248,33,0.017849654,0.9575144052505493,-42.51841115951538,-0.03278729319572449,-1.5190529823303223,3648,0.2,0.2838134765625,0.005343711301975418,-0.02822846153867431,0.0004092704424510632,1223.0,-2.2255104210526313
1255,83,117760,33,0.013285177,0.9570361375808716,-42.502498388290405,-0.035402268171310425,-0.013637781143188477,3664,0.2,0.2301025390625,0.0025834692023636308,-0.02611279342090711,0.0004092704424510632,1223.0,-2.2244450937500004
1254,84,118272,34,0.012689687,0.9564160704612732,-42.4850857257843,0.12139205634593964,0.2014569640159607,3680,0.2,0.0367431640625,0.6803141538985074,-0.008634182377136312,0.0004092704424510632,1223.0,-2.2244450937500004
1254,85,118784,34,0.022754263,0.9557588696479797,-42.46324133872986,-0.04230879619717598,-3.5659685134887695,3696,0.2,0.3057861328125,0.005789039598312229,-0.032446662546135485,0.0004092704424510632,1223.0,-2.2238650721649487
1254,86,119296,35,0.011061847,0.9555830955505371,-42.45495808124542,0.049321990460157394,0.17315173149108887,3712,0.2,0.0322265625,0.8153627505525947,-0.008977722231065854,0.0004092704424510632,1223.0,-2.2238650721649487
1254,87,119808,35,0.02410077,0.9570111036300659,-42.45957398414612,-0.024049390107393265,-0.1141732931137085,3728,0.2,0.2918701171875,0.017017949488945305,-0.025015483930474147,0.0004092704424510632,1223.0,-2.2238650721649487
1254,88,120320,35,0.024587674,0.9574705362319946,-42.499996066093445,0.02584844082593918,0.47252458333969116,3744,0.2,0.2811279296875,0.14691485348157585,-0.03111173171782866,0.0004092704424510632,1223.0,-2.2227919285714286
1254,89,120832,36,0.022837419,0.9569404721260071,-42.49330019950867,0.0032911449670791626,0.8357701897621155,3760,0.2,0.1640625,0.1424286589026451,-0.015137023467104882,0.0004092704424510632,1223.0,-2.2227919285714286
1253,90,121344,36,0.013799593,0.9574763178825378,-42.48462533950806,-0.01792517863214016,-8.443859100341797,3776,0.2,0.2095947265625,0.05017523403512314,-0.02198788023815723,0.0004092704424510632,1223.0,-2.2214485454545456
1253,91,121856,37,0.012330073,0.9576115012168884,-42.49800944328308,0.06707815080881119,0.11179596185684204,3792,0.2,0.08056640625,0.680445505771786,-0.016089579614344984,0.0004092704424510632,1223.0,-2.2214485454545456
1253,92,122368,37,0.02556236,0.9578211307525635,-42.49791407585144,-0.024385228753089905,-2.4234402179718018,3808,0.2,0.2796630859375,0.019768241967540234,-0.023519635331467725,0.0004092704424510632,1223.0,-2.22003478
1253,93,122880,37,0.011838595,0.9578322768211365,-42.50531268119812,0.15563873946666718,0.28492432832717896,3824,0.2,0.0648193359375,0.6841835901141167,-0.007343256424064748,0.0004092704424510632,1223.0,-2.22003478
1253,94,123392,38,0.022293229,0.9559994339942932,-42.4765659570694,-0.042654089629650116,-3.3327274322509766,3840,0.2,0.331298828125,0.005875352653674781,-0.033003712916979566,0.0004092704424510632,1223.0,-2.22003478
1253,95,123904,38,0.01566022,0.9550304412841797,-42.424747347831726,-0.0371188260614872,0.008815407752990723,3856,0.2,0.2470703125,0.0026525335088081192,-0.0295955078327097,0.0004092704424510632,1223.0,-2.21867018
1253,96,124416,39,0.011651302,0.9549325704574585,-42.40552532672882,0.042431142181158066,0.23245882987976074,3872,0.2,0.099365234375,0.48076880164444447,-0.015384126440039836,0.0004092704424510632,1223.0,-2.21867018
1253,97,124928,39,0.025984703,0.9570779204368591,-42.43419659137726,-0.04129129648208618,-6.60100793838501,3888,0.2,0.30224609375,0.01288052879681345,-0.028590214540599845,0.0004092704424510632,1223.0,-2.21568163
1253,98,125440,40,0.0105888415,0.957766592502594,-42.49358570575714,0.062481578439474106,0.0712820291519165,3904,0.2,0.113037109375,0.9335951092652977,-0.009260850958526134,0.0004092704424510632,1223.0,-2.21568163
1253,99,125952,40,0.013794119,0.958608865737915,-42.51042437553406,-0.017098117619752884,0.1945706009864807,3920,0.2,0.224365234375,0.012384161964291707,-0.021329802402760834,0.0004092704424510632,1223.0,-2.21568163
1253,100,126464,40,0.017341776,0.958945631980896,-42.53401851654053,0.06259673088788986,0.6408802270889282,3936,0.2,0.154052734375,0.23701309878379107,-0.015529173571849242,0.0004092704424510632,1223.0,-2.2109939699999996
1253,101,126976,41,0.026619773,0.9598096013069153,-42.55129146575928,-0.008925684727728367,0.9149194955825806,3952,0.2,0.220947265625,0.05797753302613273,-0.020368516823509708,0.0004092704424510632,1223.0,-2.2109939699999996
1253,102,127488,41,0.0200954,0.9591734409332275,-42.56029450893402,-0.025076596066355705,-10.132930755615234,3968,0.2,0.1971435546875,0.021423257916467264,-0.0178717996168416,0.0004092704424510632,1223.0,-2.2086379800000002
1252,103,128000,42,0.010195194,0.9588155150413513,-42.53453230857849,0.06368447095155716,0.06272780895233154,3984,0.2,0.0943603515625,0.868587605189532,-0.010031336933025159,0.0004092704424510632,1223.0,-2.2086379800000002
