time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/clip_range,train/entropy_loss,train/std,train/value_loss,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
64512,1304,49,126,0.0004092704424510632,0.2,-42.556315183639526,0.9566256403923035,0.004903602122794837,-0.02604158571921289,-0.03579244390130043,0.018760942,0.223388671875,2000,-0.008056879043579102,-2.4626659803921567,1257.0
65024,1304,49,127,0.0004092704424510632,0.2,-42.522881388664246,0.9562015533447266,0.46746703516691923,-0.014963164692744613,0.10662344843149185,0.012444018,0.0628662109375,2016,0.20617705583572388,-2.4626659803921567,1257.0
65536,1303,50,128,0.0004092704424510632,0.2,-42.51966178417206,0.9560920000076294,0.028534588462207466,-0.021568910218775272,-0.02529269829392433,0.016328558,0.212890625,2032,-7.666891098022461,-2.460841788461538,1257.0
66048,1303,50,129,0.0004092704424510632,0.2,-42.51931607723236,0.9563099145889282,0.5583937056362629,-0.013217148203693796,0.13465091586112976,0.011164318,0.0538330078125,2048,0.12442392110824585,-2.460841788461538,1257.0
66560,1303,51,130,0.0004092704424510632,0.2,-42.52186620235443,0.9561635851860046,0.01823406887706369,-0.023246544529683888,-0.031243260949850082,0.019627474,0.2183837890625,2064,-2.125028371810913,-2.460841788461538,1257.0
67072,1303,51,131,0.0004092704424510632,0.2,-42.50632393360138,0.955339789390564,0.003292822733783396,-0.024367600242840126,-0.037445250898599625,0.017841965,0.232421875,2080,-0.012745380401611328,-2.4582564905660376,1257.0
67584,1304,51,132,0.0004092704424510632,0.2,-42.4827686548233,0.9553880095481873,0.42580976570025086,-0.020277437288314104,0.059026315808296204,0.018834384,0.0986328125,2096,0.11711674928665161,-2.4582564905660376,1257.0
68096,1304,52,133,0.0004092704424510632,0.2,-42.496318340301514,0.9558027386665344,0.021152444154722616,-0.019287388160591945,-0.018964074552059174,0.016635574,0.2037353515625,2112,-8.864474296569824,-2.455681796296296,1257.0
68608,1304,52,134,0.0004092704424510632,0.2,-42.51319444179535,0.9560201168060303,0.5545151103287935,-0.017571326286997646,0.0819813534617424,0.020464528,0.109375,2128,0.1260831356048584,-2.455681796296296,1257.0
69120,1304,53,135,0.0004092704424510632,0.2,-42.50980496406555,0.955681324005127,0.04689329769462347,-0.02687590493587777,-0.017425818368792534,0.018310145,0.3021240234375,2144,-0.3806110620498657,-2.455681796296296,1257.0
69632,1304,53,136,0.0004092704424510632,0.2,-42.499937295913696,0.9556599855422974,0.34825605154037476,-0.02255590446293354,0.10972949862480164,0.019370265,0.2244873046875,2160,0.5173676013946533,-2.4521743272727266,1257.0
70144,1303,53,137,0.0004092704424510632,0.2,-42.48663675785065,0.9546912908554077,0.07496080303099006,-0.030764942202949896,-0.0013702809810638428,0.037545964,0.3514404296875,2176,0.8744774460792542,-2.4521743272727266,1257.0
70656,1303,54,138,0.0004092704424510632,0.2,-42.44000577926636,0.9522835612297058,0.012529702071333304,-0.025567187927663326,-0.025365151464939117,0.016750583,0.250244140625,2192,-3.6854805946350098,-2.4481977857142856,1257.0
71168,1304,54,139,0.0004092704424510632,0.2,-42.36377263069153,0.9510964155197144,0.5117834401316941,-0.016786547374067595,0.07039350271224976,0.016429912,0.078857421875,2208,0.1402152180671692,-2.4481977857142856,1257.0
71680,1304,54,140,0.0004092704424510632,0.2,-42.355876088142395,0.9517784118652344,0.017317334888502955,-0.0268315406574402,-0.02350497432053089,0.027861618,0.304931640625,2224,-1.3331806659698486,-2.449334210526316,1257.0
72192,1304,55,141,0.0004092704424510632,0.2,-42.37329876422882,0.9518988728523254,0.5403787661343813,-0.013329678542504553,0.22833694517612457,0.014414547,0.0721435546875,2240,0.46240144968032837,-2.449334210526316,1257.0
72704,1304,55,142,0.0004092704424510632,0.2,-42.35179555416107,0.9500881433486938,0.017207758413860574,-0.026919346826616675,-0.030328303575515747,0.01627769,0.250244140625,2256,-3.9769277572631836,-2.449334210526316,1257.0
73216,1304,56,143,0.0004092704424510632,0.2,-42.2931832075119,0.949295699596405,0.004701418831245974,-0.023395178432110697,-0.022975396364927292,0.017130557,0.2503662109375,2272,-0.04595637321472168,-2.449083689655173,1257.0
73728,1304,56,144,0.0004092704424510632,0.2,-42.27795720100403,0.9488428831100464,0.5638940031640232,-0.015658192642149515,0.13868281245231628,0.014512677,0.0906982421875,2288,0.1773713231086731,-2.449083689655173,1257.0
74240,1304,56,145,0.0004092704424510632,0.2,-42.2614221572876,0.9484750032424927,0.005797196045023156,-0.023964236199390143,-0.0303947813808918,0.015878204,0.2220458984375,2304,-10.37464714050293,-2.4472569661016954,1257.0
74752,1304,57,146,0.0004092704424510632,0.2,-42.25014662742615,0.9483705759048462,0.5788479680195451,-0.013951489185274113,0.14228007197380066,0.014306504,0.0958251953125,2320,0.18936848640441895,-2.4472569661016954,1257.0
75264,1304,57,147,0.0004092704424510632,0.2,-42.263678193092346,0.94980388879776,0.011427669116528705,-0.02787627134239301,-0.015536239370703697,0.019633304,0.254638671875,2336,-1.0277628898620605,-2.4472569661016954,1257.0
75776,4066,0,1,0.0004092704424510632,0.2,-42.288336634635925,0.949322521686554,0.004977660290023778,-0.02119114719243953,-0.031935494393110275,0.015338983,0.207763671875,2352,-0.0402754545211792,-2.4442901500000005,1257.0
76288,1970,0,2,0.0004092704424510632,0.2,-42.26553511619568,0.949039876461029,0.6809198092669249,-0.013676493806997314,0.07487930357456207,0.011527456,0.0911865234375,2368,0.21645748615264893,-2.4442901500000005,1257.0
76800,1677,0,3,0.0004092704424510632,0.2,-42.260499715805054,0.9481519460678101,0.021901080704992637,-0.02518339293601457,-0.03360683470964432,0.01765183,0.254150390625,2384,-4.89214563369751,-2.445155590163935,1257.0
77312,1571,1,4,0.0004092704424510632,0.2,-42.234301924705505,0.948132336139679,0.5866677518934011,-0.009918181123794056,0.1295289546251297,0.010324276,0.0450439453125,2400,0.13038921356201172,-2.445155590163935,1257.0
77824,1509,1,5,0.0004092704424510632,0.2,-42.2390056848526,0.9478740096092224,0.051644036429934204,-0.01927312699262984,-0.012155795469880104,0.023276066,0.2239990234375,2416,-1.8803167343139648,-2.445155590163935,1257.0
78336,1464,2,6,0.0004092704424510632,0.2,-42.261025190353394,0.9500907063484192,0.005108652905619238,-0.029618984437547624,-0.029173873364925385,0.021266453,0.2840576171875,2432,-0.2751075029373169,-2.439875322580646,1257.0
78848,1435,2,7,0.0004092704424510632,0.2,-42.3247275352478,0.9509460926055908,0.4950867649167776,-0.01151447200390976,0.11804401874542236,0.012416391,0.0576171875,2448,0.3447743058204651,-2.439875322580646,1257.0
79360,1419,2,8,0.0004092704424510632,0.2,-42.344482421875,0.952084481716156,0.017187190416734666,-0.024637047143187374,-0.029608549550175667,0.02209471,0.283203125,2464,-7.63485050201416,-2.4398116507936516,1257.0
79872,1400,3,9,0.0004092704424510632,0.2,-42.37805688381195,0.9522767066955566,0.6161201819777489,-0.014140743995085359,0.125067800283432,0.0123224715,0.1007080078125,2480,0.11966818571090698,-2.4398116507936516,1257.0
80384,1391,3,10,0.0004092704424510632,0.2,-42.36116898059845,0.9513843655586243,0.021438650524942204,-0.021392192516941577,-0.02325461059808731,0.02149732,0.2344970703125,2496,-2.412215232849121,-2.4398116507936516,1257.0
80896,1382,4,11,0.0004092704424510632,0.2,-42.335095286369324,0.9510737061500549,0.003762136064324295,-0.027122538012918085,-0.039739035069942474,0.016432453,0.241455078125,2512,0.034160077571868896,-2.4407233281250003,1257.0
81408,1376,4,12,0.0004092704424510632,0.2,-42.336066365242004,0.950920045375824,0.565249708481133,-0.011470384371932596,0.12560349702835083,0.014152989,0.0765380859375,2528,0.15379881858825684,-2.4407233281250003,1257.0
81920,1371,4,13,0.0004092704424510632,0.2,-42.31964027881622,0.9500334858894348,0.009283469611546025,-0.023686058033490553,-0.033683959394693375,0.017814612,0.239990234375,2544,-5.005256652832031,-2.440249230769231,1257.0
82432,1365,5,14,0.0004092704424510632,0.2,-42.289549350738525,0.9493585228919983,0.892541048116982,-0.012481984551413916,0.17000313103199005,0.010897922,0.0733642578125,2560,0.12120586633682251,-2.440249230769231,1257.0
82944,1362,5,15,0.0004092704424510632,0.2,-42.25590240955353,0.9476073384284973,0.007584211663925089,-0.025955477001843974,-0.038610465824604034,0.018994402,0.27685546875,2576,-1.541743516921997,-2.440249230769231,1257.0
83456,1357,6,16,0.0004092704424510632,0.2,-42.224112153053284,0.9478829503059387,0.08088955306448042,-0.021004441994591616,0.003274179995059967,0.014206563,0.2406005859375,2592,0.27992820739746094,-2.4398320606060606,1257.0
83968,1353,6,17,0.0004092704424510632,0.2,-42.2265682220459,0.9476854205131531,0.19418896385468543,-0.02411325903085526,0.01634547859430313,0.033144727,0.2425537109375,2608,0.5785279273986816,-2.4398320606060606,1257.0
84480,1350,6,18,0.0004092704424510632,0.2,-42.20420742034912,0.9464309215545654,0.05197197280358523,-0.02062815663521178,-0.002198471687734127,0.016061554,0.2059326171875,2624,-2.9890804290771484,-2.4352677164179104,1257.0
84992,1347,7,19,0.0004092704424510632,0.2,-42.17522919178009,0.9463690519332886,0.7061608461663127,-0.010128865367732942,0.12499560415744781,0.012401432,0.06103515625,2640,0.1984618902206421,-2.4352677164179104,1257.0
85504,1345,7,20,0.0004092704424510632,0.2,-42.179038286209106,0.9465126991271973,0.01966868483577855,-0.024379442576901056,-0.03127554431557655,0.024806371,0.2637939453125,2656,-3.168315887451172,-2.4317320588235294,1257.0
86016,1344,7,21,0.0004092704424510632,0.2,-42.187649726867676,0.9465174078941345,0.5585764599964023,-0.011974366323556751,0.12500566244125366,0.015441569,0.0933837890625,2672,0.28858840465545654,-2.4317320588235294,1257.0
86528,1342,8,22,0.0004092704424510632,0.2,-42.17346227169037,0.9458280205726624,0.008348655319423415,-0.023429904860677198,-0.027863387018442154,0.013296541,0.205810546875,2688,-2.1448700428009033,-2.4317320588235294,1257.0
87040,1336,8,23,0.0004092704424510632,0.2,-42.152618646621704,0.9457991719245911,0.004149659413087647,-0.026410221442347392,-0.03293650224804878,0.015318025,0.267333984375,2704,-0.0048683881759643555,-2.4322552463768115,1257.0
87552,1331,9,24,0.0004092704424510632,0.2,-42.15986239910126,0.9462566375732422,1.0136783113703132,-0.016281518735922873,0.1523817479610443,0.011966623,0.058837890625,2720,0.0608556866645813,-2.4322552463768115,1257.0
88064,1329,9,25,0.0004092704424510632,0.2,-42.15809905529022,0.9457716345787048,0.024014376394916326,-0.02841813887062017,-0.03632567822933197,0.034734853,0.326171875,2736,-1.4844963550567627,-2.4325777857142854,1257.0
88576,1328,10,26,0.0004092704424510632,0.2,-42.138747215270996,0.945624053478241,0.9030081639066339,-0.016432449832791463,0.1663316786289215,0.013384695,0.0626220703125,2752,0.134537935256958,-2.4325777857142854,1257.0
89088,1328,10,27,0.0004092704424510632,0.2,-42.146947145462036,0.9463495016098022,0.01656277765869163,-0.025769949337700382,-0.023731131106615067,0.020380065,0.248046875,2768,-1.1580066680908203,-2.4325777857142854,1257.0
89600,1326,10,28,0.0004092704424510632,0.2,-42.154993534088135,0.9459801912307739,0.0043421010705060326,-0.023507843259721994,-0.034517157822847366,0.015033576,0.212158203125,2784,-0.10475635528564453,-2.431784774647887,1257.0
90112,1325,11,29,0.0004092704424510632,0.2,-42.1399450302124,0.9458864331245422,0.7896295813843608,-0.01008277760411147,0.1560775637626648,0.014349375,0.0592041015625,2800,0.26963210105895996,-2.431784774647887,1257.0
90624,1323,11,30,0.0004092704424510632,0.2,-42.14184010028839,0.9463164210319519,0.028430960985133424,-0.021743416786193848,-0.02110903523862362,0.023389671,0.2255859375,2816,-5.83439826965332,-2.4301637222222223,1257.0
91136,1322,11,31,0.0004092704424510632,0.2,-42.156986117362976,0.9464627504348755,0.8812719462439418,-0.005768850118329283,0.24999693036079407,0.00756881,0.0576171875,2832,0.2495315670967102,-2.4301637222222223,1257.0
91648,1322,12,32,0.0004092704424510632,0.2,-42.1541987657547,0.9463431239128113,0.01152206092956476,-0.022666181495878845,-0.02247474528849125,0.015163351,0.216796875,2848,-0.4986473321914673,-2.4301637222222223,1257.0
92160,1322,12,33,0.0004092704424510632,0.2,-42.17078447341919,0.9475350975990295,0.005120860776514746,-0.026158234482863918,-0.03258248791098595,0.015004622,0.264892578125,2864,0.026857495307922363,-2.4281589452054795,1257.0
92672,1322,13,34,0.0004092704424510632,0.2,-42.203283071517944,0.9478919506072998,0.8034520354121923,-0.013891836584662087,0.23354163765907288,0.012448179,0.0589599609375,2880,0.3282133936882019,-2.4281589452054795,1257.0
93184,1320,13,35,0.0004092704424510632,0.2,-42.176693081855774,0.9454132914543152,0.016173437514225952,-0.027973031159490347,-0.03414057567715645,0.017467955,0.2340087890625,2896,-6.10080623626709,-2.4276771486486486,1257.0
93696,1319,13,36,0.0004092704424510632,0.2,-42.10388898849487,0.9443871378898621,1.0021497588604689,-0.017568555820616893,0.113941490650177,0.0148624955,0.0911865234375,2912,0.14946752786636353,-2.4276771486486486,1257.0
94208,1318,14,37,0.0004092704424510632,0.2,-42.12034010887146,0.9466213583946228,0.011243626722716726,-0.02314502847730182,-0.020278912037611008,0.020380475,0.2532958984375,2928,-3.0760154724121094,-2.4276771486486486,1257.0
94720,1317,14,38,0.0004092704424510632,0.2,-42.17842149734497,0.9469174146652222,0.0040144263475667685,-0.021698677344829775,-0.03138602897524834,0.015179584,0.2376708984375,2944,0.0471804141998291,-2.4261596933333336,1257.0
95232,1318,15,39,0.0004092704424510632,0.2,-42.17605698108673,0.947205662727356,0.6014680522494018,-0.014661341141618323,0.1139085441827774,0.01459858,0.079833984375,2960,0.21727532148361206,-2.4261596933333336,1257.0
95744,1317,15,40,0.0004092704424510632,0.2,-42.16427135467529,0.9451016783714294,0.02762147187604569,-0.022542773542227224,-0.021592065691947937,0.015640203,0.2015380859375,2976,-8.059932708740234,-2.4248232368421054,1257.0
96256,1317,15,41,0.0004092704424510632,0.2,-42.097023129463196,0.9440642595291138,0.7780423266813159,-0.0112080250546569,0.2135661393404007,0.008916779,0.0474853515625,2992,0.1548900604248047,-2.4248232368421054,1257.0
96768,1317,16,42,0.0004092704424510632,0.2,-42.08465099334717,0.9440768957138062,0.01547085793572478,-0.022912002983503044,-0.0213781651109457,0.019325629,0.252197265625,3008,-1.0779790878295898,-2.4248232368421054,1257.0
97280,1317,16,43,0.0004092704424510632,0.2,-42.05402672290802,0.9418423771858215,0.11972090252675116,-0.024085517186904326,0.01582040637731552,0.018172838,0.25,3024,0.27463191747665405,-2.423209077922078,1257.0
97792,1317,17,44,0.0004092704424510632,0.2,-41.99038589000702,0.9409484267234802,0.18328894581645727,-0.022603226359933615,0.007427297532558441,0.03723438,0.216552734375,3040,0.7366452217102051,-2.423209077922078,1257.0
98304,1317,17,45,0.0004092704424510632,0.2,-41.9933385848999,0.941527247428894,0.026521729945670813,-0.02618080159300007,-0.033882997930049896,0.024998039,0.2637939453125,3056,-2.418605327606201,-2.422417858974359,1257.0
98816,1317,17,46,0.0004092704424510632,0.2,-42.005197048187256,0.9413509964942932,0.9755205102264881,-0.010242128118989058,0.233888640999794,0.015092231,0.0582275390625,3072,0.11394393444061279,-2.422417858974359,1257.0
99328,1317,18,47,0.0004092704424510632,0.2,-41.996777415275574,0.9412113428115845,0.01065593006205745,-0.0200260900601279,-0.017406994476914406,0.01803122,0.2366943359375,3088,-1.106187105178833,-2.422796860759494,1257.0
99840,1316,18,48,0.0004092704424510632,0.2,-41.998456954956055,0.9410765767097473,1.1100267404690385,-0.012462869970477186,0.20596148073673248,0.009303469,0.0555419921875,3104,0.2961687445640564,-2.422796860759494,1257.0
100352,1315,19,49,0.0004092704424510632,0.2,-42.001270174980164,0.9418585300445557,0.012294828047743067,-0.028339303215034306,-0.03216521441936493,0.018381208,0.2667236328125,3120,-0.7338079214096069,-2.422796860759494,1257.0
100864,1315,19,50,0.0004092704424510632,0.2,-42.01747465133667,0.9418377876281738,0.004311280572437681,-0.02229135250672698,-0.032889898866415024,0.0121995825,0.2174072265625,3136,-0.0026748180389404297,-2.4230297,1257.0
101376,1314,19,51,0.0004092704424510632,0.2,-42.004361033439636,0.941643476486206,1.063970698043704,-0.020666607393650338,0.19669482111930847,0.015847586,0.13427734375,3152,0.0663570761680603,-2.4230297,1257.0
101888,1314,20,52,0.0004092704424510632,0.2,-41.97193479537964,0.9393515586853027,0.017108421307057142,-0.02958302696060855,-0.030591994524002075,0.03210562,0.3125,3168,-2.6833815574645996,-2.4215456543209877,1257.0
102400,1314,20,53,0.0004092704424510632,0.2,-41.89837682247162,0.9384448528289795,0.9653794569894671,-0.017149528808658943,0.15197139978408813,0.015196257,0.1121826171875,3184,0.2602689266204834,-2.4215456543209877,1257.0
102912,1314,21,54,0.0004092704424510632,0.2,-41.89925718307495,0.9394655823707581,0.015776426531374454,-0.029444691856042482,-0.033709488809108734,0.02162207,0.2908935546875,3200,-4.05654239654541,-2.4215456543209877,1257.0
103424,1314,21,55,0.0004092704424510632,0.2,-41.927258014678955,0.9398924112319946,0.004349115595687181,-0.026208192721242085,-0.03480730950832367,0.016232878,0.2755126953125,3216,-0.033994436264038086,-2.4202172560975606,1257.0
103936,1314,21,56,0.0004092704424510632,0.2,-41.92205822467804,0.9398010969161987,1.1425661658868194,-0.0123889324022457,0.21507470309734344,0.013293533,0.09130859375,3232,0.17847830057144165,-2.4202172560975606,1257.0
104448,1314,22,57,0.0004092704424510632,0.2,-41.90307104587555,0.9383598566055298,0.011885455605806783,-0.027916199556784704,-0.045066479593515396,0.018224735,0.265380859375,3248,-7.82430362701416,-2.41771634939759,1257.0
104960,1314,22,58,0.0004092704424510632,0.2,-41.86012661457062,0.9375316500663757,1.0410923538729548,-0.009732211794471368,0.2575598955154419,0.010967518,0.044921875,3264,0.181352436542511,-2.41771634939759,1257.0
105472,1314,22,59,0.0004092704424510632,0.2,-41.85552108287811,0.9377683997154236,0.04260097211226821,-0.032265952904708683,-0.025856412947177887,0.021979151,0.299560546875,3280,0.03853249549865723,-2.41771634939759,1257.0
105984,1313,23,60,0.0004092704424510632,0.2,-41.85662877559662,0.9379751086235046,0.009052879540831782,-0.029778245254419744,-0.03544851019978523,0.02387669,0.3221435546875,3296,-1.027738332748413,-2.417246559523809,1257.0
106496,1313,23,61,0.0004092704424510632,0.2,-41.86231231689453,0.9379516839981079,0.9746944988146424,-0.011623144629993476,0.16691242158412933,0.011219525,0.0433349609375,3312,0.31816208362579346,-2.417246559523809,1257.0
107008,1313,24,62,0.0004092704424510632,0.2,-41.82463896274567,0.935781717300415,0.012692041127593257,-0.028046070074196905,-0.04634098336100578,0.018917914,0.243896484375,3328,-7.303204536437988,-2.4160514235294115,1257.0
107520,1313,24,63,0.0004092704424510632,0.2,-41.76218032836914,0.9348207712173462,0.8530592964962125,-0.015065720159327611,0.1996079981327057,0.017075151,0.07373046875,3344,0.18889915943145752,-2.4160514235294115,1257.0
108032,1313,24,64,0.0004092704424510632,0.2,-41.77466666698456,0.9371384382247925,0.029539690236561,-0.02393282376579009,-0.037865594029426575,0.019750673,0.2684326171875,3360,-3.109842300415039,-2.4160514235294115,1257.0
108544,1313,25,65,0.0004092704424510632,0.2,-41.846479296684265,0.9381489157676697,0.004599335516104475,-0.02509200180065818,-0.03035096637904644,0.017235618,0.24365234375,3376,0.08769077062606812,-2.4156961046511625,1257.0
109056,1313,25,66,0.0004092704424510632,0.2,-41.85279953479767,0.9377594590187073,0.7556381891481578,-0.00970868305012118,0.1352345049381256,0.012446311,0.0433349609375,3392,0.2870637774467468,-2.4156961046511625,1257.0
109568,1313,26,67,0.0004092704424510632,0.2,-41.852314591407776,0.9388948082923889,0.03364253151812591,-0.025004277616972104,-0.021121367812156677,0.018821105,0.2359619140625,3408,-5.8427863121032715,-2.413105885057471,1257.0
110080,1313,26,68,0.0004092704424510632,0.2,-41.89554309844971,0.939445436000824,1.13292018417269,-0.014838416231214069,0.17652025818824768,0.013481389,0.0726318359375,3424,0.1126297116279602,-2.413105885057471,1257.0
110592,1313,26,69,0.0004092704424510632,0.2,-41.920193910598755,0.9407910704612732,0.013509892305592075,-0.020343124779174104,-0.022182730957865715,0.017811228,0.230712890625,3440,-1.536569595336914,-2.413105885057471,1257.0
111104,1314,27,70,0.0004092704424510632,0.2,-41.93442976474762,0.9401406049728394,0.07616217667236924,-0.02262384645291604,0.004907744005322456,0.016383965,0.230224609375,3456,0.3169596195220947,-2.4131787840909094,1257.0
111616,1313,27,71,0.0004092704424510632,0.2,-41.90351676940918,0.939491868019104,0.22530019911937416,-0.01738935921457596,0.01658657193183899,0.020971939,0.1365966796875,3472,0.6932457685470581,-2.4131787840909094,1257.0
112128,1313,28,72,0.0004092704424510632,0.2,-41.9072345495224,0.9406827092170715,0.02756007044808939,-0.022827379376394674,-0.022409165278077126,0.017177353,0.251953125,3488,-2.449908971786499,-2.412981640449438,1257.0
112640,1313,28,73,0.0004092704424510632,0.2,-41.939788937568665,0.9410185217857361,1.008645037189126,-0.014203142956830561,0.2156623750925064,0.01325652,0.0499267578125,3504,0.15724807977676392,-2.412981640449438,1257.0
113152,1313,28,74,0.0004092704424510632,0.2,-41.95569181442261,0.9426003694534302,0.02204728577635251,-0.03021379244455602,-0.03656641021370888,0.024353467,0.2825927734375,3520,-1.7852139472961426,-2.412454577777778,1257.0
113664,1313,29,75,0.0004092704424510632,0.2,-42.004231572151184,0.9432950019836426,0.9812255222350359,-0.014821191725786775,0.2721357047557831,0.012172528,0.0572509765625,3536,0.4187282919883728,-2.412454577777778,1257.0
114176,1313,29,76,0.0004092704424510632,0.2,-42.020615339279175,0.9438968896865845,0.01866504996723961,-0.021696606891055126,-0.03325637802481651,0.018602336,0.235595703125,3552,-5.6604461669921875,-2.412454577777778,1257.0
114688,1313,30,77,0.0004092704424510632,0.2,-42.03424108028412,0.9435572028160095,0.004760373405588325,-0.025474162655882537,-0.046350859105587006,0.0133292265,0.22265625,3568,-0.007268548011779785,-2.4113376043956043,1257.0
115200,1313,30,78,0.0004092704424510632,0.2,-42.03196692466736,0.9438667893409729,1.1842943849042058,-0.008976429046015255,0.18576788902282715,0.010364776,0.037109375,3584,0.10713934898376465,-2.4113376043956043,1257.0
115712,1313,30,79,0.0004092704424510632,0.2,-42.0142183303833,0.9418540000915527,0.009466439179959707,-0.032131250540260226,-0.04503747820854187,0.020816803,0.2835693359375,3600,-5.404869079589844,-2.4122192282608697,1257.0
116224,1313,31,80,0.0004092704424510632,0.2,-41.957621574401855,0.9414333701133728,1.0658494243398309,-0.006849929312011227,0.33745020627975464,0.011104669,0.0419921875,3616,0.261189341545105,-2.4122192282608697,1257.0
116736,1312,31,81,0.0004092704424510632,0.2,-41.95588684082031,0.9415431618690491,0.01116305154573638,-0.02671337194624357,-0.028449827805161476,0.017858816,0.2501220703125,3632,-1.3726215362548828,-2.4122192282608697,1257.0
117248,1312,31,82,0.0004092704424510632,0.2,-41.96855854988098,0.9420541524887085,0.004226813805871643,-0.02701600566797424,-0.03252744302153587,0.020045774,0.2760009765625,3648,-0.07891440391540527,-2.4097801075268817,1257.0
117760,1312,32,83,0.0004092704424510632,0.2,-41.977824091911316,0.9419863820075989,0.9686575075611472,-0.009876140509732068,0.2644520103931427,0.010118077,0.0369873046875,3664,0.25326007604599,-2.4097801075268817,1257.0
118272,1312,32,84,0.0004092704424510632,0.2,-41.955331325531006,0.9403800964355469,0.04389423073735088,-0.016229520260822028,-0.012692475691437721,0.018238066,0.18603515625,3680,-6.384319305419922,-2.4082765319148938,1257.0
118784,1312,33,85,0.0004092704424510632,0.2,-41.91090488433838,0.9397439360618591,1.042161920107901,-0.013529138275771402,0.19578257203102112,0.0138349775,0.063232421875,3696,0.2752743363380432,-2.4082765319148938,1257.0
119296,1312,33,86,0.0004092704424510632,0.2,-41.89410698413849,0.938879668712616,0.08318195561878383,-0.027730047455406748,-0.007750719785690308,0.019578405,0.2677001953125,3712,0.005424439907073975,-2.4082765319148938,1257.0
119808,1312,33,87,0.0004092704424510632,0.2,-41.86131393909454,0.9383206367492676,0.06697635957971215,-0.026401707178592915,0.002837192267179489,0.017134123,0.2509765625,3728,0.005933642387390137,-2.4059131894736843,1257.0
120320,1312,34,88,0.0004092704424510632,0.2,-41.84661817550659,0.9381498098373413,1.0298403669148684,-0.006178687188366894,0.5001169443130493,0.011462593,0.0418701171875,3744,0.6234148144721985,-2.4059131894736843,1257.0
120832,1311,34,89,0.0004092704424510632,0.2,-41.8440728187561,0.9382897615432739,0.10323954047635198,-0.026481961336685345,-0.0185327660292387,0.03205855,0.2669677734375,3760,-6.975973606109619,-2.4063091041666667,1257.0
121344,1311,35,90,0.0004092704424510632,0.2,-41.860204339027405,0.9385204315185547,1.109882764518261,-0.008521936979377642,0.3021339774131775,0.0073633185,0.0562744140625,3776,0.3034798502922058,-2.4063091041666667,1257.0
121856,1311,35,91,0.0004092704424510632,0.2,-41.844045519828796,0.9374027252197266,0.008940342391724698,-0.02337326637643855,-0.02959882654249668,0.015744217,0.2332763671875,3792,-1.355865240097046,-2.4063091041666667,1257.0
122368,1311,35,92,0.0004092704424510632,0.2,-41.816317200660706,0.9372959733009338,0.007682219060370699,-0.022321686090435833,-0.0322420671582222,0.01616743,0.2490234375,3808,0.10631877183914185,-2.4052542577319587,1257.0
122880,1311,36,93,0.0004092704424510632,0.2,-41.818190574645996,0.9375650882720947,0.6085090423002839,-0.011210682045202702,0.10778167098760605,0.016685558,0.0843505859375,3824,0.3977765440940857,-2.4052542577319587,1257.0
123392,1311,36,94,0.0004092704424510632,0.2,-41.81887924671173,0.9371070861816406,0.018709156865952536,-0.025376506964676082,-0.031786754727363586,0.021783689,0.2706298828125,3840,-6.210124969482422,-2.405742020408163,1257.0
123904,1311,37,95,0.0004092704424510632,0.2,-41.79820740222931,0.9367384314537048,1.1936569912359118,-0.012883576433523558,0.20650719106197357,0.009835266,0.083740234375,3856,0.11022013425827026,-2.405742020408163,1257.0
124416,1311,37,96,0.0004092704424510632,0.2,-41.81442475318909,0.9384645223617554,0.01975018621305935,-0.02319872398948064,-0.01980980858206749,0.019257052,0.2265625,3872,-1.6386570930480957,-2.405742020408163,1257.0
124928,1311,37,97,0.0004092704424510632,0.2,-41.86941421031952,0.9393640160560608,0.07061480090487748,-0.02144290169235319,-0.010265206918120384,0.011672665,0.2178955078125,3888,0.27683180570602417,-2.405070565656566,1257.0
125440,1311,38,98,0.0004092704424510632,0.2,-41.876224756240845,0.9395809769630432,0.16593342181295156,-0.020649834332289174,-5.077570676803589e-06,0.026963672,0.20166015625,3904,0.7720929384231567,-2.405070565656566,1257.0
125952,1310,38,99,0.0004092704424510632,0.2,-41.889023184776306,0.940595269203186,0.02002900798106566,-0.020498192330705933,-0.024330783635377884,0.017348316,0.2266845703125,3920,-9.325634956359863,-2.40400977,1257.0
126464,1311,39,100,0.0004092704424510632,0.2,-41.91532516479492,0.9406867027282715,1.201439818367362,-0.011598355980822816,0.20298171043395996,0.009870439,0.0557861328125,3936,0.0753050446510315,-2.40400977,1257.0
126976,1311,39,101,0.0004092704424510632,0.2,-41.86726248264313,0.9375323057174683,0.009054939946508966,-0.02636936640192289,-0.033327020704746246,0.019693341,0.25830078125,3952,-1.857541561126709,-2.40218157,1257.0
127488,1310,39,102,0.0004092704424510632,0.2,-41.79067254066467,0.9367003440856934,0.9671998098492622,-0.011719459347659722,0.15696576237678528,0.012984516,0.05322265625,3968,0.20959150791168213,-2.40218157,1257.0
128000,1310,40,103,0.0004092704424510632,0.2,-41.77544319629669,0.9359573721885681,0.01069606923556421,-0.01890474700485356,-0.010288062505424023,0.014569141,0.194091796875,3984,-3.192671775817871,-2.40218157,1257.0
