time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/clip_fraction,train/entropy_loss,train/value_loss,train/std,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
17,30208,1691,59,-0.03127187117934227,-0.02632388709753286,928,0.2,0.015458603,-1.2757699489593506,0.1995849609375,-43.95946252346039,0.009357376970001496,1.0004173517227173,0.0004092704424510632,-2.4817703333333334,1257.0
18,30720,1693,60,0.04434008523821831,-0.016960298584308475,944,0.2,0.016456757,0.32456499338150024,0.1285400390625,-43.963653206825256,0.1747297749388963,0.9998695254325867,0.0004092704424510632,-2.4817703333333334,1257.0
18,31232,1694,61,-0.028696833178400993,-0.026281986269168556,960,0.2,0.018501267,-0.9368768930435181,0.2169189453125,-43.95301532745361,0.009397432731930166,1.0003803968429565,0.0004092704424510632,-2.4817703333333334,1257.0
18,31744,1696,62,-0.05738746002316475,-0.030753382387047168,976,0.2,0.021060798,-0.0922170877456665,0.2835693359375,-43.98426651954651,0.0032406597856606822,1.0015758275985718,0.0004092704424510632,-2.48559316,1257.0
19,32256,1697,63,0.03812120109796524,-0.01521716482238844,992,0.2,0.013382178,0.0863046646118164,0.0927734375,-44.00678825378418,0.21545373601838946,1.0017298460006714,0.0004092704424510632,-2.48559316,1257.0
19,32768,1698,64,-0.03343772143125534,-0.02792241370480042,1008,0.2,0.023396444,-0.963187575340271,0.253662109375,-44.0041538476944,0.006267162942094728,1.0019232034683228,0.0004092704424510632,-2.486794269230769,1257.0
19,33280,1699,65,0.02973734587430954,-0.026411834493046626,1024,0.2,0.020966979,0.11695384979248047,0.158447265625,-44.016242265701294,0.2331404339056462,1.002294898033142,0.0004092704424510632,-2.486794269230769,1257.0
19,33792,1700,66,-0.04657723754644394,-0.023471483480534516,1040,0.2,0.015598426,-1.1196722984313965,0.1903076171875,-44.0223788022995,0.013983782526338473,1.0025643110275269,0.0004092704424510632,-2.486794269230769,1257.0
20,34304,1702,67,-0.0333823524415493,-0.027537238915101625,1056,0.2,0.020682648,-0.022519826889038086,0.2498779296875,-44.04036462306976,0.004303414163587149,1.0036211013793945,0.0004092704424510632,-2.4900371111111106,1257.0
20,34816,1703,68,0.03977349400520325,-0.015658775431802496,1072,0.2,0.014410919,0.11472225189208984,0.141845703125,-44.07492244243622,0.2407603831961751,1.0039278268814087,0.0004092704424510632,-2.4900371111111106,1257.0
20,35328,1703,69,-0.03712465614080429,-0.0203056683531031,1088,0.2,0.0137116145,-5.056285858154297,0.1806640625,-44.058290243148804,0.005684367584763095,1.002928614616394,0.0004092704424510632,-2.4926442857142854,1257.0
21,35840,1705,70,0.029535740613937378,-0.022773456294089556,1104,0.2,0.016131366,0.1426689624786377,0.1314697265625,-44.038652420043945,0.23849702696315944,1.0029672384262085,0.0004092704424510632,-2.4926442857142854,1257.0
21,36352,1706,71,-0.03320254758000374,-0.025631969008827582,1120,0.2,0.015146276,-0.7771379947662354,0.258056640625,-44.04157793521881,0.009625833859900013,1.0028300285339355,0.0004092704424510632,-2.4926442857142854,1257.0
21,36864,1706,72,-0.03468799963593483,-0.019346894761838485,1136,0.2,0.013585975,0.02777838706970215,0.18359375,-44.02592718601227,0.0057509999023750424,1.001834511756897,0.0004092704424510632,-2.4968079655172413,1257.0
21,37376,1707,73,0.0645332783460617,-0.015888490597717464,1152,0.2,0.013643491,0.17940866947174072,0.080810546875,-44.00612831115723,0.2865914625581354,1.0017063617706299,0.0004092704424510632,-2.4968079655172413,1257.0
22,37888,1708,74,-0.0219130739569664,-0.021969603811157867,1168,0.2,0.021728203,-4.238622665405273,0.2076416015625,-44.01959812641144,0.01772408973192796,1.0031105279922485,0.0004092704424510632,-2.4914979,1257.0
22,38400,1709,75,0.018189601600170135,-0.02106537573854439,1184,0.2,0.01702574,0.07695794105529785,0.2301025390625,-44.05183959007263,0.21565696084871888,1.003173828125,0.0004092704424510632,-2.4914979,1257.0
22,38912,1710,76,-0.03155113384127617,-0.02596406068187207,1200,0.2,0.021375982,-0.6221836805343628,0.2808837890625,-44.03653168678284,0.008982207698863931,1.00248122215271,0.0004092704424510632,-2.4914979,1257.0
23,39424,1712,77,-0.01589609682559967,-0.02492481294029858,1216,0.2,0.015514138,0.03478646278381348,0.2098388671875,-44.02790057659149,0.0037070849830342922,1.0027905702590942,0.0004092704424510632,-2.4907479677419357,1257.0
23,39936,1712,78,0.0023862887173891068,-0.020827149593969807,1232,0.2,0.020370772,0.19948983192443848,0.1494140625,-44.0337769985199,0.17618998128455132,1.0028460025787354,0.0004092704424510632,-2.4907479677419357,1257.0
23,40448,1713,79,-0.03078562021255493,-0.022434824910305906,1248,0.2,0.016400676,-2.776578426361084,0.2081298828125,-44.03340673446655,0.017887457768665627,1.0029526948928833,0.0004092704424510632,-2.48867959375,1257.0
23,40960,1714,80,0.09323429316282272,-0.020704579073935747,1264,0.2,0.018597659,0.07958215475082397,0.135009765625,-44.04072964191437,0.2582920591812581,1.003259301185608,0.0004092704424510632,-2.48867959375,1257.0
24,41472,1714,81,-0.027600198984146118,-0.023574482249387074,1280,0.2,0.020183722,-0.9513404369354248,0.2254638671875,-44.042608976364136,0.023778754810336977,1.0030992031097412,0.0004092704424510632,-2.48867959375,1257.0
24,41984,1716,82,-0.01603735238313675,-0.030987269361503422,1296,0.2,0.028520234,0.46785277128219604,0.3427734375,-44.03015947341919,0.05567377875559032,1.0029066801071167,0.0004092704424510632,-2.494663606060606,1257.0
24,42496,1716,83,-0.005151834338903427,-0.018914144191512605,1312,0.2,0.027299846,0.45706313848495483,0.228271484375,-44.048766136169434,0.05715927918208763,1.0038249492645264,0.0004092704424510632,-2.494663606060606,1257.0
25,43008,1717,84,-0.013337763957679272,-0.02182909545081202,1328,0.2,0.015362017,-1.1182923316955566,0.216796875,-44.047749638557434,0.00705193578323815,1.0029257535934448,0.0004092704424510632,-2.49580505882353,1257.0
25,43520,1718,85,0.05255774036049843,-0.014005018849275075,1344,0.2,0.012317328,0.11845731735229492,0.0606689453125,-44.021244406700134,0.2617055061273277,1.0023505687713623,0.0004092704424510632,-2.49580505882353,1257.0
25,44032,1719,86,-0.03774695098400116,-0.027550792205147445,1360,0.2,0.02085362,-0.3798365592956543,0.2578125,-43.9937607049942,0.016924743627896532,1.0007551908493042,0.0004092704424510632,-2.4955419428571433,1257.0
25,44544,1720,87,0.07777611911296844,-0.01704475831138552,1376,0.2,0.018598568,0.6415894031524658,0.1314697265625,-43.945101618766785,0.2957710041664541,0.9995574355125427,0.0004092704424510632,-2.4955419428571433,1257.0
26,45056,1721,88,-0.03561092168092728,-0.027309585217153654,1392,0.2,0.019762047,-1.424769401550293,0.26318359375,-43.91439342498779,0.011915135924937204,0.9989471435546875,0.0004092704424510632,-2.4955419428571433,1257.0
26,45568,1721,89,-0.04559439420700073,-0.028863805637229234,1408,0.2,0.023178648,-0.048940181732177734,0.2655029296875,-43.91303217411041,0.005032814595324453,0.9994915723800659,0.0004092704424510632,-2.504254444444445,1257.0
26,46080,1721,90,0.024497807025909424,-0.020160073749138974,1424,0.2,0.015382832,0.12326306104660034,0.0958251953125,-43.91837549209595,0.274583074497059,0.9995524883270264,0.0004092704424510632,-2.504254444444445,1257.0
27,46592,1723,91,-0.032597772777080536,-0.027401834013289772,1440,0.2,0.0204327,-1.1908462047576904,0.2557373046875,-43.91822922229767,0.010625205279211514,0.9995781779289246,0.0004092704424510632,-2.5089464864864865,1257.0
27,47104,1724,92,0.08649403601884842,-0.012275961533305235,1456,0.2,0.011388082,0.4372437596321106,0.068359375,-43.91810381412506,0.2739734663628042,0.9994344115257263,0.0004092704424510632,-2.5089464864864865,1257.0
27,47616,1724,93,-0.02079140953719616,-0.026487443828955293,1472,0.2,0.017882831,-0.6850323677062988,0.228515625,-43.89541280269623,0.015847525850404054,0.9978164434432983,0.0004092704424510632,-2.5089464864864865,1257.0
27,48128,1725,94,-0.04480116069316864,-0.025743133621290326,1488,0.2,0.017969992,-0.08239948749542236,0.2333984375,-43.84040033817291,0.004254596366081387,0.9965762495994568,0.0004092704424510632,-2.510364,1257.0
28,48640,1726,95,0.009958276525139809,-0.017622957206185674,1504,0.2,0.01353167,0.27161067724227905,0.0865478515625,-43.8199120759964,0.33452884713187814,0.9965336918830872,0.0004092704424510632,-2.510364,1257.0
28,49152,1726,96,-0.027341701090335846,-0.016492384835146368,1520,0.2,0.013025229,-3.071058750152588,0.156982421875,-43.85074484348297,0.01293299742974341,0.9990273714065552,0.0004092704424510632,-2.5075380256410256,1257.0
28,49664,1727,97,0.11629229038953781,-0.01443271295283921,1536,0.2,0.010829459,0.183404803276062,0.04931640625,-43.9086719751358,0.3662769226357341,0.9998299479484558,0.0004092704424510632,-2.5075380256410256,1257.0
29,50176,1727,98,-0.026692930608987808,-0.02748275181511417,1552,0.2,0.023371339,-1.4427986145019531,0.234375,-43.94230091571808,0.025193768087774515,1.002272605895996,0.0004092704424510632,-2.5075380256410256,1257.0
29,50688,1728,99,-0.04562073573470116,-0.029109394614351913,1568,0.2,0.023423271,0.06520473957061768,0.262939453125,-43.98933243751526,0.006500768693513237,1.0010972023010254,0.0004092704424510632,-2.505364075,1257.0
29,51200,1729,100,0.05041898041963577,-0.016988506220513955,1584,0.2,0.017898712,0.3732253909111023,0.099609375,-43.93845307826996,0.2765763164497912,0.9999730587005615,0.0004092704424510632,-2.505364075,1257.0
29,51712,1729,101,-0.03542554751038551,-0.025915210571838543,1600,0.2,0.01816214,-4.073864459991455,0.243896484375,-43.925057888031006,0.01197511660575401,1.000220775604248,0.0004092704424510632,-2.5083361463414633,1257.0
30,52224,1730,102,0.06932763755321503,-0.010946242022328079,1616,0.2,0.012335556,0.19035178422927856,0.0518798828125,-43.934887170791626,0.36064692959189415,1.0001678466796875,0.0004092704424510632,-2.5083361463414633,1257.0
30,52736,1730,103,-0.023610329255461693,-0.02930920652579516,1632,0.2,0.021673799,-0.694445013999939,0.2640380859375,-43.933143615722656,0.019666129373945296,1.0007264614105225,0.0004092704424510632,-2.5083361463414633,1257.0
30,53248,1730,104,-0.020829278975725174,-0.01978009242156986,1648,0.2,0.016432941,0.08048588037490845,0.177001953125,-43.943957567214966,0.004214667023916263,1.0005319118499756,0.0004092704424510632,-2.510368023809524,1257.0
31,53760,1731,105,0.02408604696393013,-0.016373903999920003,1664,0.2,0.011539215,0.3043810725212097,0.0809326171875,-43.93197774887085,0.2827500554267317,1.0005794763565063,0.0004092704424510632,-2.510368023809524,1257.0
31,54272,1731,106,-0.043171342462301254,-0.025514732056763023,1680,0.2,0.018076591,-6.363702774047852,0.225830078125,-43.92235195636749,0.01420432425220497,0.9997522234916687,0.0004092704424510632,-2.5098017674418602,1257.0
31,54784,1731,107,0.11863253265619278,-0.016879547460121103,1696,0.2,0.012969846,0.11827665567398071,0.0789794921875,-43.895707845687866,0.4189889212138951,0.9993951916694641,0.0004092704424510632,-2.5098017674418602,1257.0
31,55296,1728,108,-0.013935502618551254,-0.026693455962231383,1712,0.2,0.021485563,-0.270871639251709,0.213623046875,-43.89705181121826,0.04951841733418405,0.9996607899665833,0.0004092704424510632,-2.5098017674418602,1257.0
32,55808,1729,109,0.0985320508480072,-0.01869644262478687,1728,0.2,0.021731894,0.6524308919906616,0.146240234375,-43.895339608192444,0.3231372251175344,0.9989763498306274,0.0004092704424510632,-2.5132890454545453,1257.0
32,56320,1730,110,-0.005790397524833679,-0.024324660800630227,1744,0.2,0.02513281,0.799602210521698,0.2034912109375,-43.88502025604248,0.07344331918284297,0.999420166015625,0.0004092704424510632,-2.5132890454545453,1257.0
32,56832,1731,111,-0.01430351659655571,-0.019477132955216803,1760,0.2,0.021916453,-0.788510799407959,0.1749267578125,-43.896151661872864,0.028636944422032684,0.9991788268089294,0.0004092704424510632,-2.510849,1257.0
33,57344,1731,112,0.06942815333604813,-0.018152495787944645,1776,0.2,0.014856629,0.3175618052482605,0.1263427734375,-43.87293863296509,0.3088911916129291,0.9983964562416077,0.0004092704424510632,-2.510849,1257.0
33,57856,1732,113,-0.03455500677227974,-0.029112133728631306,1792,0.2,0.02262941,-0.7458666563034058,0.2679443359375,-43.84111285209656,0.0132530101982411,0.9971164464950562,0.0004092704424510632,-2.5090630652173913,1257.0
33,58368,1732,114,0.038638971745967865,-0.01975690250401385,1808,0.2,0.014754413,0.21010541915893555,0.111328125,-43.81628179550171,0.3732868079096079,0.9968565702438354,0.0004092704424510632,-2.5090630652173913,1257.0
33,58880,1732,115,-0.023815790191292763,-0.021654429117916152,1824,0.2,0.020433214,-0.9598935842514038,0.2230224609375,-43.812742471694946,0.007941777439555153,0.9966989755630493,0.0004092704424510632,-2.5090630652173913,1257.0
34,59392,1732,116,-0.03949134051799774,-0.029852818261133507,1840,0.2,0.023409814,-0.059491872787475586,0.2745361328125,-43.825976729393005,0.0039656477310927585,0.9979243278503418,0.0004092704424510632,-2.5086631489361704,1257.0
34,59904,1733,117,0.06645119190216064,-0.012786173829226755,1856,0.2,0.009598734,0.17915266752243042,0.0504150390625,-43.8565753698349,0.5110403336584568,0.9983809590339661,0.0004092704424510632,-2.5086631489361704,1257.0
34,60416,1733,118,-0.033380404114723206,-0.025185900667565875,1872,0.2,0.023490462,-2.773414134979248,0.2535400390625,-43.85401380062103,0.007919848285382614,0.9979180693626404,0.0004092704424510632,-2.5076917708333335,1257.0
35,60928,1733,119,0.09898294508457184,-0.017816947191022336,1888,0.2,0.015255986,0.3805083632469177,0.1341552734375,-43.838926792144775,0.3836792935617268,0.997313380241394,0.0004092704424510632,-2.5076917708333335,1257.0
35,61440,1733,120,-0.04170215502381325,-0.03141059968038462,1904,0.2,0.021390906,-1.2225713729858398,0.287109375,-43.802961111068726,0.021203869255259633,0.9952214360237122,0.0004092704424510632,-2.5076917708333335,1257.0
35,61952,1733,121,-0.034013502299785614,-0.03017822399851866,1920,0.2,0.019694462,-0.016280293464660645,0.26318359375,-43.77392840385437,0.004526501514192205,0.9964942932128906,0.0004092704424510632,-2.503910673469388,1257.0
36,62464,1733,122,0.07417111098766327,-0.009135998800047673,1936,0.2,0.010730434,0.29325681924819946,0.0528564453125,-43.82050406932831,0.43849304458126426,0.9971031546592712,0.0004092704424510632,-2.503910673469388,1257.0
36,62976,1732,123,-0.030409496277570724,-0.025190467189531773,1952,0.2,0.015424089,-2.7093586921691895,0.2210693359375,-43.8206741809845,0.017800088244257495,0.9967434406280518,0.0004092704424510632,-2.50761116,1257.0
36,63488,1731,124,0.09187126904726028,-0.012100549101887736,1968,0.2,0.010594765,0.283877432346344,0.0391845703125,-43.811405539512634,0.4917904478497803,0.9967441558837891,0.0004092704424510632,-2.50761116,1257.0
36,64000,1732,125,-0.013406169600784779,-0.021978228993248194,1984,0.2,0.01782846,-0.6061059236526489,0.2425537109375,-43.83492350578308,0.018113461759639904,0.998592734336853,0.0004092704424510632,-2.50761116,1257.0
