time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/clip_fraction,train/n_updates,train/learning_rate,train/value_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/explained_variance,train/approx_kl,train/std,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
64512,126,52,1239,0.259521484375,2000,0.0004092704424510632,0.001807934713724535,0.2,-0.027266639823210426,-0.03316211327910423,0.02303212881088257,0.016068272,0.9797511696815491,-43.256699085235596,-2.4650810392156863,1258.0
65024,127,52,1239,0.080322265625,2016,0.0004092704424510632,0.5740552865900099,0.2,-0.012039348555845208,0.035972267389297485,0.12428140640258789,0.01132434,0.9795491695404053,-43.25654935836792,-2.4650810392156863,1258.0
65536,128,52,1237,0.2408447265625,2032,0.0004092704424510632,0.018443937617121264,0.2,-0.019746377220144495,-0.020381059497594833,-4.923367500305176,0.0196957,0.9786630272865295,-43.241140604019165,-2.467722,1258.0
66048,129,53,1237,0.057373046875,2048,0.0004092704424510632,0.9313226803205907,0.2,-0.013907243461289909,0.0762084424495697,0.05835115909576416,0.01070877,0.9783755540847778,-43.213775753974915,-2.467722,1258.0
66560,130,53,1237,0.2655029296875,2064,0.0004092704424510632,0.006800235627451912,0.2,-0.026798974853591062,-0.02910485491156578,-1.7836158275604248,0.02718801,0.9782620072364807,-43.2132625579834,-2.467722,1258.0
67072,131,54,1237,0.232177734375,2080,0.0004092704424510632,0.003962245587899815,0.2,-0.024629423351143487,-0.0370759591460228,-0.010927915573120117,0.014627842,0.9752727746963501,-43.16948843002319,-2.4658735094339628,1258.0
67584,132,54,1237,0.0482177734375,2096,0.0004092704424510632,0.5677301886025816,0.2,-0.010417444980703294,0.09055924415588379,0.14130526781082153,0.011284907,0.974426805973053,-43.096139311790466,-2.4658735094339628,1258.0
68096,133,55,1237,0.29931640625,2112,0.0004092704424510632,0.035158762766513973,0.2,-0.029304155497811735,-0.03964676335453987,-7.210923194885254,0.033940736,0.9746584296226501,-43.091379046440125,-2.4677382222222226,1258.0
68608,134,55,1237,0.084716796875,2128,0.0004092704424510632,0.8279957049526274,0.2,-0.01677040572394617,0.11517615616321564,0.30009424686431885,0.011773717,0.9746413230895996,-43.096192955970764,-2.4677382222222226,1258.0
69120,135,55,1237,0.2579345703125,2144,0.0004092704424510632,0.018196680583059788,0.2,-0.024387601210037246,-0.029505440965294838,-7.075113296508789,0.025766468,0.9743159413337708,-43.090172290802,-2.4677382222222226,1258.0
69632,136,56,1237,0.23486328125,2160,0.0004092704424510632,0.003446185146458447,0.2,-0.027073359524365515,-0.03392844647169113,0.01330035924911499,0.015502515,0.9707328677177429,-43.0370671749115,-2.4674918909090913,1258.0
70144,137,56,1237,0.0513916015625,2176,0.0004092704424510632,0.4787163028959185,0.2,-0.013332772854482755,0.029018931090831757,0.17156994342803955,0.013927437,0.969319760799408,-42.94752871990204,-2.4674918909090913,1258.0
70656,138,57,1237,0.225341796875,2192,0.0004092704424510632,0.039702776819467545,0.2,-0.02476347825722769,-0.02604002319276333,-10.478410720825195,0.021661388,0.9684624671936035,-42.921881914138794,-2.4679875535714286,1258.0
71168,139,57,1237,0.095947265625,2208,0.0004092704424510632,0.6647730213589966,0.2,-0.01896137405128684,0.04220421984791756,0.11545056104660034,0.012647672,0.968192458152771,-42.90006947517395,-2.4679875535714286,1258.0
71680,140,57,1237,0.266357421875,2224,0.0004092704424510632,0.032375705370213836,0.2,-0.020632840984035283,-0.02415330335497856,-2.19317626953125,0.0316115,0.9683541059494019,-42.8975727558136,-2.4679875535714286,1258.0
72192,141,58,1237,0.1500244140625,2240,0.0004092704424510632,0.13562217843718827,0.2,-0.017730814608512446,0.018333908170461655,0.599107027053833,0.01718016,0.9662613868713379,-42.876230120658875,-2.465988842105263,1258.0
72704,142,58,1237,0.20947265625,2256,0.0004092704424510632,0.10282437445130199,0.2,-0.02139640209497884,-0.003841971978545189,0.8850637078285217,0.027886175,0.9640032649040222,-42.790518403053284,-2.465988842105263,1258.0
73216,143,59,1237,0.1751708984375,2272,0.0004092704424510632,0.047758750966750085,0.2,-0.018049383506877348,-0.020375633612275124,-12.883420944213867,0.02164117,0.9640056490898132,-42.74853336811066,-2.46264525862069,1258.0
73728,144,59,1237,0.050537109375,2288,0.0004092704424510632,0.844429160701111,0.2,-0.01360748044680804,0.024072635918855667,0.08367741107940674,0.008256716,0.9643284678459167,-42.76236283779144,-2.46264525862069,1258.0
74240,145,60,1237,0.27197265625,2304,0.0004092704424510632,0.0074281463894294575,0.2,-0.02671439916593954,-0.04026595130562782,-2.6109678745269775,0.019698434,0.9632202982902527,-42.75401747226715,-2.464054118644068,1258.0
74752,146,60,1237,0.0301513671875,2320,0.0004092704424510632,0.6766975247301161,0.2,-0.007237086108943913,0.08452358841896057,0.11460566520690918,0.009962516,0.9627622961997986,-42.715888261795044,-2.464054118644068,1258.0
75264,147,60,1237,0.2332763671875,2336,0.0004092704424510632,0.0039940732676768675,0.2,-0.025262985975132324,-0.04002520069479942,-3.553384304046631,0.017582532,0.9653056263923645,-42.740787744522095,-2.464054118644068,1258.0
75776,1,0,4097,0.26318359375,2352,0.0004092704424510632,0.003454888559645042,0.2,-0.023756461014272645,-0.03473474085330963,-0.05880618095397949,0.017542828,0.9647431969642639,-42.79464852809906,-2.4634593333333337,1258.0
76288,2,0,1896,0.03955078125,2368,0.0004092704424510632,0.5399076929315925,0.2,-0.00793000416160794,0.14389252662658691,0.25170689821243286,0.009499207,0.964321494102478,-42.761223793029785,-2.4634593333333337,1258.0
76800,3,0,1602,0.264892578125,2384,0.0004092704424510632,0.04290149756707251,0.2,-0.02415929173002951,-0.020073849707841873,-7.374138832092285,0.030024346,0.9661255478858948,-42.77757477760315,-2.462258459016394,1258.0
77312,4,1,1494,0.05419921875,2400,0.0004092704424510632,0.8684119773097336,0.2,-0.01369164587231353,0.0458218976855278,0.17195802927017212,0.011287156,0.9666746258735657,-42.82708704471588,-2.462258459016394,1258.0
77824,5,1,1433,0.2630615234375,2416,0.0004092704424510632,0.017652616137638688,0.2,-0.022900832482264377,-0.03032769449055195,-3.702787399291992,0.026620567,0.9668200612068176,-42.82604277133942,-2.462258459016394,1258.0
78336,6,2,1391,0.24560546875,2432,0.0004092704424510632,0.0028373825298331212,0.2,-0.02267507996293716,-0.03789324685931206,-0.17057359218597412,0.018117607,0.9668385982513428,-42.82367527484894,-2.4626718870967745,1258.0
78848,7,2,1370,0.0662841796875,2448,0.0004092704424510632,0.5262368442490697,0.2,-0.0148676986573264,0.022945359349250793,0.2726646661758423,0.0147925485,0.9669032692909241,-42.82079255580902,-2.4626718870967745,1258.0
79360,8,3,1353,0.2822265625,2464,0.0004092704424510632,0.010008353696321137,0.2,-0.02390373608795926,-0.02974672242999077,-5.84168004989624,0.025721632,0.9652528166770935,-42.80132508277893,-2.4607942222222228,1258.0
79872,9,3,1337,0.0572509765625,2480,0.0004092704424510632,0.9851765879429877,0.2,-0.013726845747441985,0.07583495229482651,0.08662980794906616,0.011320739,0.9644678831100464,-42.752320408821106,-2.4607942222222228,1258.0
80384,10,3,1327,0.2852783203125,2496,0.0004092704424510632,0.009319719785708003,0.2,-0.027369563438696787,-0.042360030114650726,-3.271913528442383,0.024692409,0.9625204801559448,-42.71796941757202,-2.4607942222222228,1258.0
80896,11,4,1317,0.21630859375,2512,0.0004092704424510632,0.0029997809542692266,0.2,-0.02565370109368814,-0.03817141428589821,-0.12196898460388184,0.018577166,0.9596439599990845,-42.63444650173187,-2.45930484375,1258.0
81408,12,4,1309,0.0833740234375,2528,0.0004092704424510632,0.6015121142845601,0.2,-0.012177458804217167,0.05480476841330528,0.27258938550949097,0.011658771,0.9590893387794495,-42.570053815841675,-2.45930484375,1258.0
81920,13,5,1302,0.2386474609375,2544,0.0004092704424510632,0.019185332726920024,0.2,-0.01914060185663402,-0.022152194753289223,-4.813323020935059,0.023172028,0.9605472087860107,-42.59008860588074,-2.4595726923076926,1258.0
82432,14,5,1297,0.07666015625,2560,0.0004092704424510632,0.8218959062360227,0.2,-0.014899344241712242,0.07725061476230621,0.10765790939331055,0.015710363,0.9608492255210876,-42.62831103801727,-2.4595726923076926,1258.0
82944,15,5,1293,0.2803955078125,2576,0.0004092704424510632,0.014059878536500037,0.2,-0.0223500417341711,-0.02966221421957016,-6.888829708099365,0.026307382,0.9605579972267151,-42.623051166534424,-2.4595726923076926,1258.0
83456,16,6,1289,0.2735595703125,2592,0.0004092704424510632,0.002884374091081554,0.2,-0.029262503841891885,-0.044364381581544876,0.04972630739212036,0.01797447,0.9622943997383118,-42.64660656452179,-2.4605908484848484,1258.0
83968,17,6,1286,0.06689453125,2608,0.0004092704424510632,0.5449417836498469,0.2,-0.01028098636015784,0.021309107542037964,0.18092036247253418,0.018814728,0.9623604416847229,-42.69040250778198,-2.4605908484848484,1258.0
84480,18,7,1282,0.2664794921875,2624,0.0004092704424510632,0.04006237065186724,0.2,-0.021760419171187095,-0.01872902549803257,-2.3105268478393555,0.024563484,0.9645068645477295,-42.70051038265228,-2.4633757611940297,1258.0
84992,19,7,1280,0.06396484375,2640,0.0004092704424510632,0.6121501550078392,0.2,-0.012015693748253398,0.07491307705640793,0.2773283123970032,0.011748173,0.9652805924415588,-42.766008615493774,-2.4633757611940297,1258.0
85504,20,8,1277,0.2890625,2656,0.0004092704424510632,0.03245589882135391,0.2,-0.023516546236351132,-0.02936363033950329,-0.6252123117446899,0.01947387,0.9661033749580383,-42.771567583084106,-2.4633757611940297,1258.0
86016,21,8,1274,0.2066650390625,2672,0.0004092704424510632,0.059112924383953214,0.2,-0.0229776595660951,0.006927913054823875,0.5369788408279419,0.016530197,0.9680257439613342,-42.81044137477875,-2.459583735294118,1258.0
86528,22,8,1271,0.0999755859375,2688,0.0004092704424510632,0.16553533636033535,0.2,-0.014990916795795783,0.009313061833381653,0.7863911390304565,0.016744921,0.9682856202125549,-42.852070808410645,-2.459583735294118,1258.0
87040,23,9,1269,0.18017578125,2704,0.0004092704424510632,0.04848780500469729,0.2,-0.017638095094298478,-0.026050832122564316,-13.105325698852539,0.019896792,0.9684435129165649,-42.851954221725464,-2.456553782608696,1258.0
87552,24,9,1268,0.034423828125,2720,0.0004092704424510632,0.6170390443876386,0.2,-0.010288606630638242,0.047369904816150665,0.12681102752685547,0.007844053,0.9688578844070435,-42.864089608192444,-2.456553782608696,1258.0
88064,25,10,1268,0.276611328125,2736,0.0004092704424510632,0.010304914103471674,0.2,-0.02510536162299104,-0.03167552500963211,-3.8878188133239746,0.027845807,0.9691418409347534,-42.8739709854126,-2.4566202571428573,1258.0
88576,26,10,1267,0.0242919921875,2752,0.0004092704424510632,0.7181816520169377,0.2,-0.008242117255576886,0.06737291067838669,0.13709509372711182,0.00844286,0.9689369201660156,-42.87531900405884,-2.4566202571428573,1258.0
89088,27,10,1266,0.2236328125,2768,0.0004092704424510632,0.0041703817223606165,0.2,-0.02145430069504073,-0.028024163097143173,-3.7317419052124023,0.01744454,0.9687790274620056,-42.86463809013367,-2.4566202571428573,1258.0
89600,28,11,1264,0.2530517578125,2784,0.0004092704424510632,0.002978099975734949,0.2,-0.025208279897924513,-0.03215598687529564,0.01755303144454956,0.020977564,0.969622015953064,-42.88177168369293,-2.4547707183098595,1258.0
90112,29,11,1263,0.0167236328125,2800,0.0004092704424510632,0.8505119932815433,0.2,-0.006001610439852811,0.1115826889872551,0.24817925691604614,0.0063794386,0.9699313044548035,-42.90489339828491,-2.4547707183098595,1258.0
90624,30,12,1262,0.3394775390625,2816,0.0004092704424510632,0.0058069857259397395,0.2,-0.03298462787643075,-0.043485090136528015,-2.447722911834717,0.03359819,0.9664527177810669,-42.873891830444336,-2.451653361111111,1258.0
91136,31,12,1260,0.019775390625,2832,0.0004092704424510632,0.7502802340313792,0.2,-0.0019805701303994283,0.09464239329099655,0.2962532043457031,0.005636461,0.9648995995521545,-42.767635464668274,-2.451653361111111,1258.0
91648,32,13,1260,0.235107421875,2848,0.0004092704424510632,0.03321459249127656,0.2,-0.025606145667552482,-0.026366233825683594,-0.5640957355499268,0.025182582,0.9649357199668884,-42.74938189983368,-2.451653361111111,1258.0
92160,33,13,1259,0.2479248046875,2864,0.0004092704424510632,0.007235202137962915,0.2,-0.02409008055110462,-0.043342847377061844,-6.804266929626465,0.02201384,0.966259241104126,-42.77442669868469,-2.4494893561643836,1258.0
92672,34,13,1258,0.049560546875,2880,0.0004092704424510632,0.6721833078190684,0.2,-0.012338926419033669,0.0814950168132782,0.1706991195678711,0.011423061,0.966680645942688,-42.81263065338135,-2.4494893561643836,1258.0
93184,35,14,1257,0.2127685546875,2896,0.0004092704424510632,0.06493686186149716,0.2,-0.0218682904378511,-0.022806275635957718,-7.186490058898926,0.022549871,0.9669840335845947,-42.82182466983795,-2.4495485675675677,1258.0
93696,36,14,1257,0.077880859375,2912,0.0004092704424510632,0.7415502262301743,0.2,-0.014628433076723013,0.11595745384693146,0.15314972400665283,0.0131425895,0.9669911861419678,-42.830148458480835,-2.4495485675675677,1258.0
94208,37,15,1256,0.228515625,2928,0.0004092704424510632,0.025600532739190385,0.2,-0.019229870275012217,-0.023110385984182358,-5.5340046882629395,0.025582513,0.9663541316986084,-42.82221567630768,-2.4495485675675677,1258.0
94720,38,15,1256,0.2781982421875,2944,0.0004092704424510632,0.0028384913312038407,0.2,-0.029877814959036186,-0.044670891016721725,0.001736760139465332,0.016121827,0.9654830098152161,-42.790839076042175,-2.45018628,1258.0
95232,39,15,1256,0.04345703125,2960,0.0004092704424510632,0.6344423685222864,0.2,-0.010977270023431629,0.07590973377227783,0.16442960500717163,0.009357121,0.9654642343521118,-42.770588994026184,-2.45018628,1258.0
95744,40,16,1255,0.2467041015625,2976,0.0004092704424510632,0.06099386216374114,0.2,-0.024367931633605622,-0.02096474915742874,-7.000072479248047,0.023900488,0.9651277661323547,-42.76961660385132,-2.446560486842105,1258.0
96256,41,16,1255,0.0260009765625,2992,0.0004092704424510632,0.772657792083919,0.2,-0.008092670555924997,0.077781081199646,0.24815553426742554,0.0101440735,0.9650951623916626,-42.756850242614746,-2.446560486842105,1258.0
96768,42,17,1255,0.273681640625,3008,0.0004092704424510632,0.013035391340963542,0.2,-0.02202121361187892,-0.02110983431339264,-2.7931506633758545,0.024170624,0.9637565016746521,-42.74548351764679,-2.446560486842105,1258.0
97280,43,17,1254,0.2171630859375,3024,0.0004092704424510632,0.004065626708324999,0.2,-0.022696689367876388,-0.026318702846765518,0.0266721248626709,0.015364369,0.9616655111312866,-42.67831861972809,-2.446280844155844,1258.0
97792,44,17,1254,0.0240478515625,3040,0.0004092704424510632,0.6025244852062315,0.2,-0.00786529088509269,0.035505712032318115,0.17865419387817383,0.010087194,0.9609557390213013,-42.63150882720947,-2.446280844155844,1258.0
98304,45,18,1253,0.234130859375,3056,0.0004092704424510632,0.018047352437861264,0.2,-0.025436813972191885,-0.026428569108247757,-7.130649566650391,0.019913789,0.9649854898452759,-42.66267991065979,-2.444505487179487,1258.0
98816,46,18,1253,0.0146484375,3072,0.0004092704424510632,0.9877621494233608,0.2,-0.007311517641937826,0.08658163249492645,0.09436476230621338,0.0066464273,0.9666075110435486,-42.7790265083313,-2.444505487179487,1258.0
99328,47,19,1253,0.3148193359375,3088,0.0004092704424510632,0.009018804383231327,0.2,-0.02657682179415133,-0.037122514098882675,-3.7198100090026855,0.02549099,0.9670075178146362,-42.79541742801666,-2.444505487179487,1258.0
99840,48,19,1252,0.2579345703125,3104,0.0004092704424510632,0.004550428107904736,0.2,-0.02827632515982259,-0.03730721399188042,0.35753047466278076,0.020269496,0.9671308994293213,-42.80931770801544,-2.444396556962025,1258.0
100352,49,20,1252,0.0721435546875,3120,0.0004092704424510632,0.3784947828389704,0.2,-0.009590266257873736,0.005977220833301544,0.4756125211715698,0.014445607,0.9673215746879578,-42.816803097724915,-2.444396556962025,1258.0
100864,50,20,1251,0.2432861328125,3136,0.0004092704424510632,0.06423330446705222,0.2,-0.0207460885430919,-0.013937684707343578,-8.873868942260742,0.028166056,0.9681124687194824,-42.82689702510834,-2.443269275,1258.0
101376,51,20,1251,0.0374755859375,3152,0.0004092704424510632,0.8317371860612184,0.2,-0.00842939548601862,0.07035853713750839,0.12351346015930176,0.009052074,0.9684051275253296,-42.85414659976959,-2.443269275,1258.0
101888,52,21,1251,0.3035888671875,3168,0.0004092704424510632,0.01847687643021345,0.2,-0.025312803365522996,-0.030187051743268967,-5.750588417053223,0.02436174,0.9704120755195618,-42.87465238571167,-2.443269275,1258.0
102400,53,21,1250,0.325927734375,3184,0.0004092704424510632,0.04434261471033096,0.2,-0.0331887562351767,-0.017394810914993286,0.36151784658432007,0.023850469,0.9735707640647888,-42.96576273441315,-2.4399955061728393,1258.0
102912,54,22,1250,0.158935546875,3200,0.0004092704424510632,0.13405145215801895,0.2,-0.014259636867791414,-0.010766522958874702,0.2804867625236511,0.030262712,0.9740180373191833,-43.030553579330444,-2.4399955061728393,1258.0
103424,55,22,1250,0.23974609375,3216,0.0004092704424510632,0.028071289270883426,0.2,-0.02356256960047176,-0.029428983107209206,-14.15198040008545,0.020134328,0.9736981987953186,-43.025535464286804,-2.44053593902439,1258.0
103936,56,22,1250,0.05517578125,3232,0.0004092704424510632,1.0697525665163994,0.2,-0.015646709318389185,0.02569756656885147,0.05061197280883789,0.012226187,0.9737101197242737,-43.017361760139465,-2.44053593902439,1258.0
104448,57,23,1250,0.296630859375,3248,0.0004092704424510632,0.011106378573458642,0.2,-0.02845052399788983,-0.03471199423074722,-5.309301376342773,0.025473364,0.9728122353553772,-43.01137840747833,-2.438818771084337,1258.0
104960,58,23,1250,0.0574951171875,3264,0.0004092704424510632,0.6924803955480456,0.2,-0.006082888241508044,0.08913880586624146,0.34246617555618286,0.009988271,0.9724212884902954,-42.988969683647156,-2.438818771084337,1258.0
105472,59,24,1250,0.275390625,3280,0.0004092704424510632,0.03985628974623978,0.2,-0.02460209648415912,-0.013454793021082878,-0.26792800426483154,0.027596056,0.9719551205635071,-42.97973716259003,-2.438818771084337,1258.0
105984,60,24,1249,0.274169921875,3296,0.0004092704424510632,0.0023597690287715523,0.2,-0.0302006295096362,-0.046501584351062775,-1.1966915130615234,0.02338915,0.9737207889556885,-42.991389870643616,-2.437251285714286,1258.0
106496,61,25,1249,0.0322265625,3312,0.0004092704424510632,0.857354776468128,0.2,-0.011084508703788742,0.08847952634096146,0.305142879486084,0.007977182,0.9743764996528625,-43.044294595718384,-2.437251285714286,1258.0
107008,62,25,1248,0.3148193359375,3328,0.0004092704424510632,0.008981204460724257,0.2,-0.027882855822099373,-0.038608647882938385,-5.380533695220947,0.032711886,0.9740663766860962,-43.047314167022705,-2.4353484,1258.0
107520,63,25,1248,0.017822265625,3344,0.0004092704424510632,0.8716825838200748,0.2,-0.00583763937902404,0.17805463075637817,0.2219347357749939,0.006604787,0.9739359021186829,-43.04208159446716,-2.4353484,1258.0
108032,64,26,1248,0.2762451171875,3360,0.0004092704424510632,0.006627900555031374,0.2,-0.026533054769970477,-0.03280254453420639,-5.9432806968688965,0.026778532,0.9735768437385559,-43.036712884902954,-2.4353484,1258.0
108544,65,26,1248,0.2364501953125,3376,0.0004092704424510632,0.0028508445975603536,0.2,-0.026331118075177073,-0.0502452552318573,-0.004807472229003906,0.017496675,0.9748238325119019,-43.04234206676483,-2.433510174418605,1258.0
109056,66,27,1248,0.051513671875,3392,0.0004092704424510632,0.6856975541450083,0.2,-0.010192213638219982,0.09359224140644073,0.2462998628616333,0.010209095,0.97556471824646,-43.07838428020477,-2.433510174418605,1258.0
109568,67,27,1247,0.18994140625,3408,0.0004092704424510632,0.1070291151991114,0.2,-0.02088319133326877,0.004396412521600723,-3.796293258666992,0.020041987,0.9756545424461365,-43.087549448013306,-2.434209356321839,1258.0
110080,68,27,1247,0.010986328125,3424,0.0004092704424510632,0.9462540484964848,0.2,-0.00509016535943374,0.05933453142642975,0.28368431329727173,0.005820707,0.9759091734886169,-43.098933815956116,-2.434209356321839,1258.0
110592,69,28,1247,0.2833251953125,3440,0.0004092704424510632,0.011746489988581743,0.2,-0.02362460581935011,-0.024824192747473717,-8.654932022094727,0.01793763,0.9762388467788696,-43.10196125507355,-2.434209356321839,1258.0
111104,70,28,1246,0.241455078125,3456,0.0004092704424510632,0.003313296525448095,0.2,-0.021360158381867222,-0.021634483709931374,0.006794393062591553,0.01360649,0.9749829769134521,-43.093323707580566,-2.4328263749999994,1258.0
111616,71,29,1246,0.0531005859375,3472,0.0004092704424510632,0.6221314922440797,0.2,-0.008045003662118688,0.06267771124839783,0.20598775148391724,0.011783209,0.9743936061859131,-43.05340528488159,-2.4328263749999994,1258.0
112128,72,29,1246,0.2587890625,3488,0.0004092704424510632,0.04283626942196861,0.2,-0.02367962970311055,-0.026464827358722687,-7.440512657165527,0.022679966,0.9745355844497681,-43.049509048461914,-2.431775617977528,1258.0
112640,73,29,1246,0.08837890625,3504,0.0004092704424510632,0.9663375332020223,0.2,-0.011413567146519199,0.07285566627979279,0.2770693898200989,0.013884165,0.9743156433105469,-43.049887895584106,-2.431775617977528,1258.0
113152,74,30,1246,0.32666015625,3520,0.0004092704424510632,0.010984195047058165,0.2,-0.027757541964092525,-0.020224012434482574,-2.077152729034424,0.028452484,0.9741166234016418,-43.04032325744629,-2.431775617977528,1258.0
113664,75,30,1246,0.2662353515625,3536,0.0004092704424510632,0.0030814593119430356,0.2,-0.026414073421619833,-0.03376390412449837,0.053765952587127686,0.01762183,0.973483681678772,-43.02365219593048,-2.4317328666666667,1258.0
114176,76,31,1245,0.1004638671875,3552,0.0004092704424510632,0.5179717873688787,0.2,-0.015744231481221505,0.03116331622004509,0.29825687408447266,0.023756819,0.9734488129615784,-43.015121817588806,-2.4317328666666667,1258.0
114688,77,31,1245,0.2230224609375,3568,0.0004092704424510632,0.04543184986687265,0.2,-0.018629806421813555,-0.017176363617181778,-12.01479434967041,0.021668866,0.9750586748123169,-43.03146576881409,-2.430721945054945,1258.0
115200,78,32,1245,0.082275390625,3584,0.0004092704424510632,1.3245417303405702,0.2,-0.009149510384304449,0.20456455647945404,0.07514619827270508,0.010361206,0.9756929874420166,-43.07806873321533,-2.430721945054945,1258.0
115712,79,32,1245,0.338623046875,3600,0.0004092704424510632,0.016101532004540786,0.2,-0.028393966960720718,-0.03474276885390282,-6.6393914222717285,0.03307019,0.9748764038085938,-43.07450270652771,-2.430721945054945,1258.0
116224,80,32,1244,0.3072509765625,3616,0.0004092704424510632,0.0053816790386918,0.2,-0.026120722002815455,-0.04039810225367546,0.3523212671279907,0.023951866,0.9770186543464661,-43.07902276515961,-2.4300964782608694,1258.0
116736,81,33,1244,0.1593017578125,3632,0.0004092704424510632,0.23245858983136714,0.2,-0.019060558057390153,-0.0272613987326622,0.36096370220184326,0.026630472,0.9766013622283936,-43.12839436531067,-2.4300964782608694,1258.0
117248,82,33,1244,0.2474365234375,3648,0.0004092704424510632,0.025070241914363578,0.2,-0.021759287948952988,-0.03138970956206322,-12.792128562927246,0.01919997,0.9769461750984192,-43.09848093986511,-2.4310506666666667,1258.0
117760,83,34,1244,0.0482177734375,3664,0.0004092704424510632,0.7697758576832712,0.2,-0.010171871675993316,0.06182975694537163,0.20460212230682373,0.010866562,0.9772828817367554,-43.125112414360046,-2.4310506666666667,1258.0
118272,84,34,1244,0.27978515625,3680,0.0004092704424510632,0.01687208336079493,0.2,-0.027320939901983365,-0.031296901404857635,-5.621087074279785,0.022217212,0.9801880717277527,-43.155144691467285,-2.429719489361702,1258.0
118784,85,34,1244,0.024658203125,3696,0.0004092704424510632,1.0262916865758598,0.2,-0.008385478038690053,0.1491612046957016,0.2875293493270874,0.0075471415,0.9814839959144592,-43.25145924091339,-2.429719489361702,1258.0
119296,86,35,1244,0.244140625,3712,0.0004092704424510632,0.0027588048214965966,0.2,-0.026630166539689526,-0.034571561962366104,-0.8650721311569214,0.015529848,0.983075737953186,-43.27795076370239,-2.429719489361702,1258.0
119808,87,35,1244,0.3255615234375,3728,0.0004092704424510632,0.002974066257593222,0.2,-0.03574757240130566,-0.04490756243467331,-0.08913958072662354,0.025186649,0.9838714599609375,-43.31087625026703,-2.426874926315789,1258.0
120320,88,36,1244,0.0135498046875,3744,0.0004092704424510632,0.8823605300858617,0.2,-0.002780592199997045,0.11062991619110107,0.3175971508026123,0.00608778,0.9841772317886353,-43.325562596321106,-2.426874926315789,1258.0
120832,89,36,1244,0.2679443359375,3760,0.0004092704424510632,0.012780422635842115,0.2,-0.02729257763712667,-0.0420362688601017,-4.985377788543701,0.02111944,0.9843918681144714,-43.33423614501953,-2.42701734375,1258.0
121344,90,37,1244,0.0400390625,3776,0.0004092704424510632,1.1342069846577942,0.2,-0.004601750217261724,0.19347137212753296,0.3167399764060974,0.0073107313,0.9843332171440125,-43.33661878108978,-2.42701734375,1258.0
121856,91,37,1244,0.2532958984375,3792,0.0004092704424510632,0.004722259305708576,0.2,-0.02676843191147782,-0.04480388015508652,-1.0747077465057373,0.018870361,0.9846749901771545,-43.338714361190796,-2.42701734375,1258.0
122368,92,37,1243,0.2886962890625,3808,0.0004092704424510632,0.002409710163192358,0.2,-0.0293618128853268,-0.03693779557943344,-0.36153745651245117,0.022400796,0.9801259636878967,-43.29083979129791,-2.4278112268041236,1258.0
122880,93,38,1243,0.0032958984375,3824,0.0004092704424510632,0.8630742062814534,0.2,-0.00448748841881752,0.12314144521951675,0.357928991317749,0.0045924466,0.9787137508392334,-43.170989632606506,-2.4278112268041236,1258.0
123392,94,38,1243,0.292236328125,3840,0.0004092704424510632,0.017113671798142605,0.2,-0.027803675271570683,-0.032464802265167236,-5.707876682281494,0.024728881,0.9792258739471436,-43.16430842876434,-2.426176918367347,1258.0
123904,95,39,1243,0.0780029296875,3856,0.0004092704424510632,0.8289629495702684,0.2,-0.005958916051895358,0.10638496279716492,0.2357621192932129,0.0086086,0.979341447353363,-43.18394315242767,-2.426176918367347,1258.0
124416,96,39,1243,0.28662109375,3872,0.0004092704424510632,0.009269820140616503,0.2,-0.022887840706971474,-0.03733658790588379,-10.717381477355957,0.026188701,0.9797605276107788,-43.18674385547638,-2.426176918367347,1258.0
124928,97,39,1243,0.24853515625,3888,0.0004092704424510632,0.00361702933878405,0.2,-0.02690980173065327,-0.02870129980146885,-0.00863659381866455,0.018089015,0.9796382188796997,-43.19374120235443,-2.4266636666666668,1258.0
125440,98,40,1243,0.044677734375,3904,0.0004092704424510632,1.0018484629690647,0.2,-0.010881232112296857,0.13095763325691223,0.15764904022216797,0.009089249,0.9800412058830261,-43.198007583618164,-2.4266636666666668,1258.0
125952,99,40,1242,0.3443603515625,3920,0.0004092704424510632,0.006096451383200474,0.2,-0.030278094141976908,-0.04796688258647919,-1.6086173057556152,0.030671127,0.9801426529884338,-43.20099377632141,-2.42606111,1258.0
126464,100,41,1242,0.0655517578125,3936,0.0004092704424510632,0.7431338299065828,0.2,-0.006563962102518417,0.11506914347410202,0.4081811308860779,0.009658095,0.980507493019104,-43.21269714832306,-2.42606111,1258.0
126976,101,41,1242,0.2574462890625,3952,0.0004092704424510632,0.012506710278103128,0.2,-0.0255553050810704,-0.04180747643113136,-8.226820945739746,0.025067728,0.9811923503875732,-43.22144591808319,-2.42606111,1258.0
127488,102,42,1242,0.2496337890625,3968,0.0004092704424510632,0.003759642153454479,0.2,-0.029621706227771938,-0.03647306561470032,0.03183436393737793,0.015118833,0.9816164374351501,-43.25295531749725,-2.42403418,1258.0
128000,103,42,1242,0.0748291015625,3984,0.0004092704424510632,0.6731418429408222,0.2,-0.010703852021833882,0.07209920883178711,0.21965253353118896,0.014246449,0.9814907908439636,-43.253296971321106,-2.42403418,1258.0
