time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/entropy_loss,train/value_loss,train/loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/explained_variance,train/clip_fraction,train/std,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
12800,1325,9,25,-43.451775431632996,0.01599352859193459,-0.04044649004936218,-0.03274811313895043,384,0.0004092704424510632,0.2,-0.44041359424591064,0.336181640625,0.9835192561149597,0.031015327,-2.7082867999999998,1258.0
13312,1324,10,26,-43.45678639411926,0.08098722633440048,-0.004874661564826965,-0.02631068455229979,400,0.0004092704424510632,0.2,0.3832470774650574,0.286376953125,0.9839015007019043,0.024514057,-2.7082867999999998,1258.0
13824,1323,10,27,-43.46030330657959,0.006058873874280835,-0.04144992306828499,-0.029451298862113617,416,0.0004092704424510632,0.2,-6.902969837188721,0.2850341796875,0.983787477016449,0.022619803,-2.7082867999999998,1258.0
14336,1322,10,28,-43.455771684646606,0.009770116899744608,-0.032049257308244705,-0.028376631627907045,432,0.0004092704424510632,0.2,0.16678208112716675,0.2923583984375,0.983457088470459,0.027162282,-2.702471545454545,1258.0
14848,1321,11,29,-43.449278593063354,0.05087278806604445,0.003513762727379799,-0.023924693712615408,448,0.0004092704424510632,0.2,0.18581610918045044,0.3424072265625,0.983484148979187,0.04065679,-2.702471545454545,1258.0
15360,1320,11,30,-43.47427499294281,0.012662070264923386,-0.03435216099023819,-0.02611771912779659,464,0.0004092704424510632,0.2,-1.9860508441925049,0.3026123046875,0.9851968288421631,0.021653263,-2.7080415833333333,1258.0
15872,1320,12,31,-43.50462746620178,0.10003151837736368,-0.0048401840031147,-0.025549611629685387,480,0.0004092704424510632,0.2,0.3541056513786316,0.2667236328125,0.985017716884613,0.02254339,-2.7080415833333333,1258.0
16384,1320,12,32,-43.491496562957764,0.008018927994271507,-0.03986329585313797,-0.028370687999995425,496,0.0004092704424510632,0.2,-15.385339736938477,0.26904296875,0.9849296808242798,0.018384144,-2.712019923076923,1258.0
16896,1320,12,33,-43.498539686203,0.1284573576413095,0.0007620044052600861,-0.026863969236728735,512,0.0004092704424510632,0.2,0.07747519016265869,0.290283203125,0.9853694438934326,0.021424312,-2.712019923076923,1258.0
17408,1319,13,34,-43.52825427055359,0.003165997644828167,-0.023646574467420578,-0.02080545043281745,528,0.0004092704424510632,0.2,-3.607311248779297,0.2027587890625,0.9875876903533936,0.01404953,-2.712019923076923,1258.0
17920,1319,13,35,-43.60758173465729,0.010114140721270815,-0.0509413480758667,-0.03332682207110338,544,0.0004092704424510632,0.2,0.07489365339279175,0.311767578125,0.990119218826294,0.024144627,-2.7040996428571424,1258.0
18432,1319,13,36,-43.65702140331268,0.12314782314933836,-0.004605162888765335,-0.029052870231680572,560,0.0004092704424510632,0.2,0.15312010049819946,0.2335205078125,0.9904164671897888,0.027126297,-2.7040996428571424,1258.0
18944,1318,14,37,-43.65169656276703,0.00850132577761542,-0.03610938787460327,-0.0295261760475114,576,0.0004092704424510632,0.2,-3.793527603149414,0.250244140625,0.9903925061225891,0.019795638,-2.711595866666667,1258.0
19456,1317,14,38,-43.64132487773895,0.20312346168793738,0.03024526685476303,-0.02731416907045059,592,0.0004092704424510632,0.2,0.08661264181137085,0.2646484375,0.989666759967804,0.026900683,-2.711595866666667,1258.0
19968,1317,15,39,-43.62907290458679,0.006269623776461231,-0.03468669578433037,-0.025823395350016654,608,0.0004092704424510632,0.2,-10.60401439666748,0.251708984375,0.9896426200866699,0.020607755,-2.711595866666667,1258.0
20480,1317,15,40,-43.63026678562164,0.014995453966548666,-0.031017009168863297,-0.023738177507766522,624,0.0004092704424510632,0.2,0.04921436309814453,0.2528076171875,0.9902042150497437,0.0193469,-2.7050372499999997,1258.0
20992,1317,15,41,-43.647777795791626,0.14723553345538676,0.004572462290525436,-0.025905690243234858,640,0.0004092704424510632,0.2,0.09812694787979126,0.293212890625,0.9903658628463745,0.026617188,-2.7050372499999997,1258.0
