time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/loss,train/policy_gradient_loss,train/explained_variance,train/std,train/value_loss,train/entropy_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
25,64,1261,32768,-0.032846931368112564,-0.024130280638928525,-3.724275588989258,0.9935524463653564,0.005903767734707799,-43.74950551986694,0.2,0.2271728515625,0.015911965,1008,0.0004092704424510632,-2.621527692307692,1257.0
26,65,1260,33280,-0.025409240275621414,-0.02382583008147776,0.2109115719795227,0.9921941161155701,0.07282095064874738,-43.69536328315735,0.2,0.1817626953125,0.022660857,1024,0.0004092704424510632,-2.621527692307692,1257.0
26,66,1260,33792,-0.03853125870227814,-0.026526990957790986,-0.9645513296127319,0.9909708499908447,0.004747398415929638,-43.65569770336151,0.2,0.2625732421875,0.017835418,1040,0.0004092704424510632,-2.621527692307692,1257.0
27,67,1260,34304,-0.032729506492614746,-0.027954746256000362,-0.18933391571044922,0.9914601445198059,0.0029272663341544103,-43.644882678985596,0.2,0.25537109375,0.017697733,1056,0.0004092704424510632,-2.6194623703703703,1257.0
27,68,1259,34816,-0.023247919976711273,-0.022993833001237363,0.12718480825424194,0.9912946224212646,0.1002711933106184,-43.65594983100891,0.2,0.2218017578125,0.023225492,1072,0.0004092704424510632,-2.6194623703703703,1257.0
28,69,1259,35328,-0.01966140791773796,-0.02613073351676576,-2.0757863521575928,0.9906861186027527,0.007798989820003044,-43.63987195491791,0.2,0.2266845703125,0.019465756,1088,0.0004092704424510632,-2.615926714285714,1257.0
28,70,1259,35840,-0.010014357045292854,-0.016616329230600968,0.33460724353790283,0.9899795651435852,0.07699151191627607,-43.61346471309662,0.2,0.1168212890625,0.0151661495,1104,0.0004092704424510632,-2.615926714285714,1257.0
28,71,1259,36352,-0.039959605783224106,-0.030951474996982142,0.35003429651260376,0.9914872050285339,0.01006998450611718,-43.61901521682739,0.2,0.275634765625,0.020227196,1120,0.0004092704424510632,-2.615926714285714,1257.0
29,72,1259,36864,-0.041102178394794464,-0.025025280425325036,-0.4445987939834595,0.9923825263977051,0.005059956922195852,-43.66314244270325,0.2,0.2275390625,0.016914245,1136,0.0004092704424510632,-2.612037344827586,1257.0
29,73,1258,37376,-0.021215632557868958,-0.018939018314995337,0.2935747504234314,0.9917629361152649,0.07720899407286197,-43.66424369812012,0.2,0.140380859375,0.01757744,1152,0.0004092704424510632,-2.612037344827586,1257.0
30,74,1258,37888,-0.03580640256404877,-0.022078862064518034,-1.0560026168823242,0.9914342164993286,0.016631616046652198,-43.642858028411865,0.2,0.196533203125,0.015316325,1168,0.0004092704424510632,-2.6134546333333333,1257.0
30,75,1258,38400,-0.015637218952178955,-0.022508908790769055,0.6488291025161743,0.9918963313102722,0.059401957027148455,-43.64144992828369,0.2,0.2171630859375,0.017387744,1184,0.0004092704424510632,-2.6134546333333333,1257.0
30,76,1258,38912,-0.014342473819851875,-0.02162134625541512,0.37262165546417236,0.9925116300582886,0.025544252537656575,-43.66176390647888,0.2,0.215087890625,0.015158437,1200,0.0004092704424510632,-2.6134546333333333,1257.0
31,77,1258,39424,-0.034427329897880554,-0.0316244923742488,0.5530531406402588,0.9939866662025452,0.028789903677534312,-43.68704879283905,0.2,0.29052734375,0.019398939,1216,0.0004092704424510632,-2.6122556774193546,1257.0
31,78,1257,39936,-0.02521834708750248,-0.030294120748294517,0.8156358599662781,0.9946092963218689,0.037235337658785284,-43.72892189025879,0.2,0.3070068359375,0.027562369,1232,0.0004092704424510632,-2.6122556774193546,1257.0
32,79,1257,40448,-0.029640810564160347,-0.0224481874902267,-0.8131991624832153,0.9922622442245483,0.023287907970370725,-43.7075457572937,0.2,0.191650390625,0.017217811,1248,0.0004092704424510632,-2.6058390625,1257.0
32,80,1257,40960,-0.011597167700529099,-0.021550848803599365,0.7824302911758423,0.9913903474807739,0.0543566468404606,-43.644410371780396,0.2,0.189453125,0.02030574,1264,0.0004092704424510632,-2.6058390625,1257.0
32,81,1257,41472,-0.038355566561222076,-0.029152517090551555,-0.2433837652206421,0.9912910461425781,0.025417932483833283,-43.62782382965088,0.2,0.252197265625,0.023493087,1280,0.0004092704424510632,-2.6058390625,1257.0
33,82,1257,41984,-0.01069035567343235,-0.022215079923626035,0.7691292762756348,0.9902748465538025,0.03792097442783415,-43.618610978126526,0.2,0.2086181640625,0.017965578,1296,0.0004092704424510632,-2.606791090909091,1257.0
33,83,1257,42496,-0.02763425186276436,-0.02942833013366908,0.8197879195213318,0.9886345863342285,0.019136349379550666,-43.575775265693665,0.2,0.2786865234375,0.024460066,1312,0.0004092704424510632,-2.606791090909091,1257.0
34,84,1257,43008,-0.02917610853910446,-0.02667163181467913,-0.8855870962142944,0.9880003333091736,0.01391964268987067,-43.536054253578186,0.2,0.2484130859375,0.025248557,1328,0.0004092704424510632,-2.6103779411764703,1257.0
34,85,1257,43520,-0.019221268594264984,-0.02216667670290917,0.7501838207244873,0.9880073070526123,0.05167249956866726,-43.52512061595917,0.2,0.17724609375,0.015192339,1344,0.0004092704424510632,-2.6103779411764703,1257.0
35,86,1257,44032,-0.017292216420173645,-0.02112628018949181,-1.3182399272918701,0.9888348579406738,0.02132436228566803,-43.53352153301239,0.2,0.2044677734375,0.021735266,1360,0.0004092704424510632,-2.609693228571428,1257.0
35,87,1257,44544,-0.024187110364437103,-0.01765322545543313,0.6608152389526367,0.9895886182785034,0.039357276749797165,-43.56218469142914,0.2,0.148681640625,0.017215285,1376,0.0004092704424510632,-2.609693228571428,1257.0
35,88,1257,45056,-0.033793117851018906,-0.021777358546387404,0.18853652477264404,0.990068256855011,0.007412158462102525,-43.57867121696472,0.2,0.194580078125,0.014981851,1392,0.0004092704424510632,-2.609693228571428,1257.0
36,89,1257,45568,-0.024189447984099388,-0.020092543738428503,-1.0513255596160889,0.990202009677887,0.007032704612356611,-43.58464467525482,0.2,0.227783203125,0.0154648805,1408,0.0004092704424510632,-2.6088929166666666,1257.0
36,90,1257,46080,-0.016659872606396675,-0.023847008327720687,0.3617817163467407,0.9892505407333374,0.05417917808517814,-43.574475169181824,0.2,0.1923828125,0.02300188,1424,0.0004092704424510632,-2.6088929166666666,1257.0
37,91,1257,46592,-0.049966972321271896,-0.02755043913202826,-2.468397855758667,0.9876980185508728,0.005446800583740696,-43.53631246089935,0.2,0.2459716796875,0.016770983,1440,0.0004092704424510632,-2.6085228918918917,1257.0
37,92,1256,47104,-0.02834046259522438,-0.0217249033448752,0.2749687433242798,0.9867884516716003,0.06628520548110828,-43.49291956424713,0.2,0.1734619140625,0.020788347,1456,0.0004092704424510632,-2.6085228918918917,1257.0
37,93,1255,47616,-0.05348736792802811,-0.026683323609177023,-0.13253164291381836,0.9863168001174927,0.005004291488148738,-43.47062838077545,0.2,0.2606201171875,0.028429087,1472,0.0004092704424510632,-2.6085228918918917,1257.0
38,94,1255,48128,-0.03727841377258301,-0.031713620250229724,-1.2989041805267334,0.9856420755386353,0.0038170836342033,-43.454445242881775,0.2,0.281005859375,0.02502093,1488,0.0004092704424510632,-2.6060489736842105,1257.0
38,95,1255,48640,-0.00947495736181736,-0.021837742358911783,0.3959415555000305,0.9853940010070801,0.055385281273629516,-43.441813707351685,0.2,0.169677734375,0.014634318,1504,0.0004092704424510632,-2.6060489736842105,1257.0
39,96,1255,49152,-0.035706840455532074,-0.022765220986912027,-1.3170690536499023,0.9856675863265991,0.009107668520300649,-43.43755054473877,0.2,0.1976318359375,0.016419705,1520,0.0004092704424510632,-2.6008319743589743,1257.0
39,97,1255,49664,-0.01572231948375702,-0.020958367502316833,0.4001668095588684,0.9863741397857666,0.06264045651187189,-43.453622460365295,0.2,0.145751953125,0.019041363,1536,0.0004092704424510632,-2.6008319743589743,1257.0
39,98,1255,50176,-0.03743577003479004,-0.028519276529550552,0.5085866451263428,0.9873712062835693,0.011454184917965904,-43.483299136161804,0.2,0.275146484375,0.018087246,1552,0.0004092704424510632,-2.6008319743589743,1257.0
40,99,1255,50688,-0.03486211597919464,-0.030965491954702884,-0.6069380044937134,0.9872769117355347,0.005896137052332051,-43.50737953186035,0.2,0.2877197265625,0.01845093,1568,0.0004092704424510632,-2.59653565,1257.0
40,100,1255,51200,-0.016187598928809166,-0.016385883136535995,0.47008079290390015,0.987243115901947,0.0541088153840974,-43.50227451324463,0.2,0.13232421875,0.016408553,1584,0.0004092704424510632,-2.59653565,1257.0
41,101,1255,51712,-0.036000195890665054,-0.022639242015429772,-0.5330884456634521,0.9866794347763062,0.01664684957358986,-43.492255091667175,0.2,0.198974609375,0.013721136,1600,0.0004092704424510632,-2.5908452926829266,1257.0
41,102,1255,52224,-0.029336636886000633,-0.024520559440134093,0.6909117698669434,0.9877510070800781,0.04188695107586682,-43.493504881858826,0.2,0.188232421875,0.016325593,1616,0.0004092704424510632,-2.5908452926829266,1257.0
42,103,1255,52736,-0.034376416355371475,-0.030359273310750723,0.47185975313186646,0.9870411157608032,0.019437151117017493,-43.50988280773163,0.2,0.280029296875,0.022260407,1632,0.0004092704424510632,-2.5908452926829266,1257.0
42,104,1255,53248,-0.030449848622083664,-0.025985543645219877,0.4885777235031128,0.9864119291305542,0.01775836432352662,-43.4768682718277,0.2,0.265625,0.017923217,1648,0.0004092704424510632,-2.5898310476190476,1257.0
42,105,1255,53760,-0.027150841429829597,-0.02427379875734914,0.7526628375053406,0.9866136312484741,0.029116072226315737,-43.46286606788635,0.2,0.226806640625,0.025729958,1664,0.0004092704424510632,-2.5898310476190476,1257.0
43,106,1255,54272,-0.01996312290430069,-0.02116726314125117,-0.35881710052490234,0.9859481453895569,0.01737475857953541,-43.467578768730164,0.2,0.217529296875,0.017830476,1680,0.0004092704424510632,-2.585552069767442,1257.0
43,107,1255,54784,-0.018341202288866043,-0.020597810100298375,0.7616592645645142,0.986366331577301,0.040113419003318995,-43.4532425403595,0.2,0.181884765625,0.018913843,1696,0.0004092704424510632,-2.585552069767442,1257.0
44,108,1255,55296,-0.03872388228774071,-0.023765142963384278,0.11676496267318726,0.9886594414710999,0.02086167535162531,-43.494972825050354,0.2,0.2318115234375,0.021561734,1712,0.0004092704424510632,-2.585552069767442,1257.0
44,109,1255,55808,-0.029973147436976433,-0.028883098711958155,0.7775919437408447,0.9891390800476074,0.019494041858706623,-43.5488178730011,0.2,0.2772216796875,0.021699227,1728,0.0004092704424510632,-2.583272272727273,1257.0
44,110,1255,56320,-0.023817576467990875,-0.026129242673050612,0.7075475454330444,0.9901450872421265,0.01918298951932229,-43.567869424819946,0.2,0.274169921875,0.026223138,1744,0.0004092704424510632,-2.583272272727273,1257.0
45,111,1254,56832,-0.04202011227607727,-0.028013698836730327,-0.3378816843032837,0.9889239072799683,0.010794584712130018,-43.57430565357208,0.2,0.25244140625,0.023909466,1760,0.0004092704424510632,-2.580615511111111,1257.0
45,112,1254,57344,-0.024808289483189583,-0.021973802329739556,0.7154385447502136,0.9884529113769531,0.038888068578671664,-43.54000973701477,0.2,0.181884765625,0.019742433,1776,0.0004092704424510632,-2.580615511111111,1257.0
46,113,1254,57856,-0.025737212970852852,-0.02449576504295692,-1.1200270652770996,0.9897007346153259,0.01146710489410907,-43.550294637680054,0.2,0.2313232421875,0.029033173,1792,0.0004092704424510632,-2.5824979999999997,1257.0
46,114,1254,58368,-0.018047112971544266,-0.023519870679592714,0.6841620206832886,0.988329291343689,0.042409290676005185,-43.56362783908844,0.2,0.1832275390625,0.02188301,1808,0.0004092704424510632,-2.5824979999999997,1257.0
46,115,1254,58880,-0.03496866300702095,-0.02391631579666864,0.16136562824249268,0.9872391819953918,0.00515450892271474,-43.507683515548706,0.2,0.2470703125,0.016565092,1824,0.0004092704424510632,-2.5824979999999997,1257.0
47,116,1254,59392,-0.05062480270862579,-0.03453127222019248,-0.8248782157897949,0.9876053333282471,0.006130472494987771,-43.49134981632233,0.2,0.328125,0.02657777,1840,0.0004092704424510632,-2.5779228297872336,1257.0
47,117,1254,59904,-0.02880062349140644,-0.020964169496437535,0.42481887340545654,0.987699568271637,0.06182026129681617,-43.51124465465546,0.2,0.1851806640625,0.020314148,1856,0.0004092704424510632,-2.5779228297872336,1257.0
48,118,1254,60416,-0.03398540988564491,-0.024124441857566126,-2.364314079284668,0.9865760803222656,0.008934692188631743,-43.49272692203522,0.2,0.20654296875,0.015453873,1872,0.0004092704424510632,-2.5764188958333336,1257.0
48,119,1254,60928,-0.0217045359313488,-0.017506950855022296,0.4474495053291321,0.9865674376487732,0.04686651614611037,-43.46755123138428,0.2,0.1513671875,0.016847534,1888,0.0004092704424510632,-2.5764188958333336,1257.0
49,120,1253,61440,-0.031015997752547264,-0.02659105375641957,0.4903772473335266,0.9862767457962036,0.007073257438605651,-43.46610736846924,0.2,0.23486328125,0.018953228,1904,0.0004092704424510632,-2.5764188958333336,1257.0
49,121,1253,61952,-0.03576301783323288,-0.021483402073499747,-0.025897622108459473,0.9873160719871521,0.00509900288307108,-43.4713751077652,0.2,0.206787109375,0.016716365,1920,0.0004092704424510632,-2.577370816326531,1257.0
49,122,1254,62464,-0.022058064118027687,-0.01441971412714338,0.5850846171379089,0.9871161580085754,0.04208192523219623,-43.48904061317444,0.2,0.1119384765625,0.016333805,1936,0.0004092704424510632,-2.577370816326531,1257.0
50,123,1253,62976,-0.032779037952423096,-0.021763982251286507,-1.0691497325897217,0.9868835210800171,0.017979869357077405,-43.46964108943939,0.2,0.2164306640625,0.01660148,1952,0.0004092704424510632,-2.57902054,1257.0
50,124,1253,63488,-0.019531752914190292,-0.020356212102342397,0.5796042680740356,0.9873809814453125,0.04786612914176658,-43.475730895996094,0.2,0.1519775390625,0.01673504,1968,0.0004092704424510632,-2.57902054,1257.0
51,125,1254,64000,-0.037384044378995895,-0.02869154761719983,0.5422065258026123,0.9852543473243713,0.00763050009845756,-43.4634393453598,0.2,0.2952880859375,0.028897837,1984,0.0004092704424510632,-2.57902054,1257.0
