time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
36864,29,1242,72,1136,0.002426163569907658,-43.95348608493805,1.0009292364120483,0.020410288,-0.9817713499069214,0.2911376953125,-0.03793645277619362,0.2,-0.030227887160435785,0.0004092704424510632,1257.0,-2.3801824137931034
37376,30,1242,73,1152,0.07422374130692333,-43.95375037193298,1.001274585723877,0.016744014,0.0443539023399353,0.196533203125,-0.017311040312051773,0.2,-0.02317728169145994,0.0004092704424510632,1257.0,-2.3801824137931034
37888,30,1242,74,1168,0.007086017845722381,-43.96943771839142,1.0019025802612305,0.01594821,-2.327596426010132,0.211669921875,-0.0227652620524168,0.2,-0.018502796592656523,0.0004092704424510632,1257.0,-2.38062
38400,30,1242,75,1184,0.0884558871621266,-43.980080366134644,1.0020402669906616,0.024243332,0.02529364824295044,0.274169921875,-0.010809242725372314,0.2,-0.026546724955551326,0.0004092704424510632,1257.0,-2.38062
38912,31,1242,76,1200,0.0033433191274525598,-43.98386311531067,1.0022486448287964,0.022670962,-0.8995745182037354,0.2991943359375,-0.03167311102151871,0.2,-0.03260979370679706,0.0004092704424510632,1257.0,-2.38062
39424,31,1242,77,1216,0.0018980145941895898,-44.00048506259918,1.0032622814178467,0.014581632,0.0015278458595275879,0.214111328125,-0.03617241233587265,0.2,-0.023963099665706977,0.0004092704424510632,1257.0,-2.3792110967741937
39936,32,1242,78,1232,0.14937493205070496,-44.017908573150635,1.0029736757278442,0.019896258,0.0005514025688171387,0.227294921875,0.02897598035633564,0.2,-0.02354755935812136,0.0004092704424510632,1257.0,-2.3792110967741937
40448,32,1242,79,1248,0.003689457353175385,-44.00018322467804,1.0024914741516113,0.014083791,-0.5863765478134155,0.1968994140625,-0.02239576354622841,0.2,-0.01928574546764139,0.0004092704424510632,1257.0,-2.3844951875
40960,32,1242,80,1264,0.15183011861518025,-43.99269211292267,1.0023223161697388,0.022486724,0.0006653070449829102,0.260986328125,0.04038470983505249,0.2,-0.025604711365303956,0.0004092704424510632,1257.0,-2.3844951875
41472,33,1242,81,1280,0.003951954160584137,-43.96655535697937,1.000869870185852,0.015025698,-0.1245720386505127,0.2393798828125,-0.04027413949370384,0.2,-0.0261193324404303,0.0004092704424510632,1257.0,-2.3844951875
41984,33,1242,82,1296,0.0017880841442092787,-43.94644474983215,1.0013331174850464,0.012694733,0.003441452980041504,0.2138671875,-0.04057707637548447,0.2,-0.023812630563043058,0.0004092704424510632,1257.0,-2.382414
