time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
41,101,1240,51712,-0.027550825507205445,0.9814283847808838,-43.30676591396332,0.01483224265393801,0.0004092704424510632,0.2,0.254150390625,-2.8772900104522705,1600,-0.02983260340988636,0.020927507,-3.04733556097561,1257.0
42,102,1240,52224,-0.01349687464244198,0.9818457961082458,-43.33453285694122,0.13514930638484657,0.0004092704424510632,0.2,0.1094970703125,0.2397354245185852,1616,0.011164570227265358,0.01416912,-3.04733556097561,1257.0
42,103,1240,52736,-0.023457053845049813,0.9830394983291626,-43.34746873378754,0.010717237804783508,0.0004092704424510632,0.2,0.254638671875,-0.8227171897888184,1632,-0.03101823478937149,0.02641934,-3.04733556097561,1257.0
42,104,1240,53248,-0.024824479536619037,0.9820289611816406,-43.3615061044693,0.0021712990528612863,0.0004092704424510632,0.2,0.255126953125,0.10235071182250977,1648,-0.035574328154325485,0.021004984,-3.0475787142857143,1257.0
43,105,1240,53760,-0.02141778431541752,0.9819653630256653,-43.333964824676514,0.1172222726745531,0.0004092704424510632,0.2,0.1705322265625,0.18392884731292725,1664,-0.010782383382320404,0.015093638,-3.0475787142857143,1257.0
43,106,1240,54272,-0.025645696674473584,0.9825934171676636,-43.344873785972595,0.01172935489739757,0.0004092704424510632,0.2,0.2203369140625,-5.155447483062744,1680,-0.027420083060860634,0.016251976,-3.0484416511627903,1257.0
44,107,1240,54784,-0.013022676212131046,0.9832702279090881,-43.361899733543396,0.13684460648801178,0.0004092704424510632,0.2,0.0902099609375,0.24494677782058716,1696,-0.00032135844230651855,0.015919447,-3.0484416511627903,1257.0
44,108,1240,55296,-0.02794043387984857,0.9832671880722046,-43.37457227706909,0.011593923845794052,0.0004092704424510632,0.2,0.260986328125,-1.7169275283813477,1712,-0.03674514219164848,0.02294071,-3.0484416511627903,1257.0
44,109,1240,55808,-0.026291042086086236,0.9827209115028381,-43.36096465587616,0.010352743105613627,0.0004092704424510632,0.2,0.27880859375,0.351797878742218,1728,-0.038046516478061676,0.023457754,-3.0464695909090906,1257.0
45,110,1240,56320,-0.026231552299577743,0.9821497797966003,-43.34178340435028,0.03828569786855951,0.0004092704424510632,0.2,0.3070068359375,0.51664137840271,1744,-0.02567838877439499,0.047927916,-3.0464695909090906,1257.0
