time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/learning_rate,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/loss,train/n_updates,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
126,64512,35,1826,0.004168815576122142,0.021018013,0.2452392578125,-42.87888062000275,0.0004092704424510632,-0.013482809066772461,0.2,-0.024004186925594695,-0.03558138385415077,2000,0.9662743210792542,-2.457912274509804,1258.0
127,65024,35,1828,0.0975573092000559,0.027226865,0.2037353515625,-42.830339312553406,0.0004092704424510632,0.32565027475357056,0.2,-0.02648537951608887,0.007318425923585892,2016,0.9656484723091125,-2.457912274509804,1258.0
128,65536,35,1829,0.049472674378193915,0.017409548,0.2166748046875,-42.81226110458374,0.0004092704424510632,-0.6150369644165039,0.2,-0.02140234544640407,-0.003996280953288078,2032,0.9646308422088623,-2.4581201153846157,1258.0
129,66048,36,1829,0.0798738623270765,0.015635103,0.180908203125,-42.776872634887695,0.0004092704424510632,0.6042488813400269,0.2,-0.015796462714206427,0.002907533198595047,2048,0.9637928605079651,-2.4581201153846157,1258.0
130,66560,36,1830,0.05800266296137124,0.017355792,0.2613525390625,-42.74042332172394,0.0004092704424510632,0.4941922426223755,0.2,-0.028515873083961196,-0.011918909847736359,2064,0.9622540473937988,-2.4581201153846157,1258.0
131,67072,36,1830,0.00876507115754066,0.01833058,0.230712890625,-42.70098876953125,0.0004092704424510632,-2.971468687057495,0.2,-0.025792603664740454,-0.03373873978853226,2080,0.9614207744598389,-2.456464094339623,1258.0
132,67584,36,1832,0.06665700481971726,0.013450103,0.1141357421875,-42.68484318256378,0.0004092704424510632,0.26346951723098755,0.2,-0.015846328722545877,-0.013340804725885391,2096,0.9613491892814636,-2.456464094339623,1258.0
133,68096,37,1833,0.01720621425192803,0.023609027,0.2667236328125,-42.672730684280396,0.0004092704424510632,-0.6183862686157227,0.2,-0.029409584109089337,-0.036181576550006866,2112,0.9604739546775818,-2.457894685185186,1258.0
134,68608,37,1834,0.08627980039454997,0.025235593,0.2552490234375,-42.654898166656494,0.0004092704424510632,0.5458985567092896,0.2,-0.02386069954081904,-0.009810488671064377,2128,0.9604403376579285,-2.457894685185186,1258.0
135,69120,37,1835,0.03433209424838424,0.025117937,0.2694091796875,-42.673126101493835,0.0004092704424510632,0.5888215899467468,0.2,-0.024869965127436444,-0.010564860887825489,2144,0.962067186832428,-2.457894685185186,1258.0
136,69632,37,1836,0.007613483641762286,0.017899308,0.241455078125,-42.690213561058044,0.0004092704424510632,-0.16884279251098633,0.2,-0.025574206927558407,-0.03982824087142944,2160,0.960602879524231,-2.4551084000000007,1258.0
137,70144,38,1836,0.09149672894272953,0.021261143,0.229248046875,-42.62999629974365,0.0004092704424510632,0.44486355781555176,0.2,-0.02709147526184097,0.005283690989017487,2176,0.9598682522773743,-2.4551084000000007,1258.0
138,70656,38,1837,0.019930998445488513,0.013694242,0.2100830078125,-42.62666976451874,0.0004092704424510632,-0.3572174310684204,0.2,-0.021586447401205078,-0.020245902240276337,2192,0.960217297077179,-2.4559969464285714,1258.0
139,71168,38,1838,0.11184192588552833,0.01548197,0.1158447265625,-42.63732695579529,0.0004092704424510632,0.5116939544677734,0.2,-0.016766786517109722,-0.001795690506696701,2208,0.9604838490486145,-2.4559969464285714,1258.0
140,71680,38,1839,0.045228073198813945,0.027176574,0.2615966796875,-42.62220323085785,0.0004092704424510632,0.03145378828048706,0.2,-0.0227459792222362,-0.019385725259780884,2224,0.9588484764099121,-2.4559969464285714,1258.0
141,72192,39,1839,0.026892336492892355,0.02302413,0.314208984375,-42.56774115562439,0.0004092704424510632,0.608328104019165,0.2,-0.031251484502718085,-0.028453540056943893,2240,0.9578108191490173,-2.4559221929824564,1258.0
142,72704,39,1840,0.03802281885873526,0.036366105,0.3297119140625,-42.545612931251526,0.0004092704424510632,0.7625057697296143,0.2,-0.026842541934456676,-0.02072587050497532,2256,0.9575795531272888,-2.4559221929824564,1258.0
143,73216,39,1840,0.05509909801185131,0.02195588,0.2216796875,-42.55248320102692,0.0004092704424510632,-0.5307395458221436,0.2,-0.02129543239425402,-0.01331767812371254,2272,0.9582554697990417,-2.456766655172414,1258.0
144,73728,40,1841,0.07934211136307567,0.020327706,0.190185546875,-42.567845702171326,0.0004092704424510632,0.6418575048446655,0.2,-0.021867246592591982,-0.007389150559902191,2288,0.9577879905700684,-2.456766655172414,1258.0
145,74240,40,1842,0.03601167438318953,0.023195375,0.2418212890625,-42.54562246799469,0.0004092704424510632,-0.38145124912261963,0.2,-0.02480400464264676,-0.018112044781446457,2304,0.957146167755127,-2.459079033898305,1258.0
146,74752,40,1842,0.08414468029513955,0.022308927,0.209716796875,-42.5404235124588,0.0004092704424510632,0.5813895463943481,0.2,-0.022470954310847446,0.0044273510575294495,2320,0.9573760628700256,-2.459079033898305,1258.0
147,75264,40,1842,0.005776192876510322,0.020477373,0.233154296875,-42.547333002090454,0.0004092704424510632,-2.1071972846984863,0.2,-0.021875061676837504,-0.024639971554279327,2336,0.9574137330055237,-2.459079033898305,1258.0
1,75776,0,4241,0.0027723248458642047,0.022161923,0.2864990234375,-42.58420741558075,0.0004092704424510632,0.3352964520454407,0.2,-0.028595585958100855,-0.034178055822849274,2352,0.960212230682373,-2.4591534666666672,1258.0
2,76288,0,2697,0.10640375665389001,0.017200511,0.1590576171875,-42.67100524902344,0.0004092704424510632,0.18255990743637085,0.2,-0.019420616881689057,-0.00997135043144226,2368,0.9616731405258179,-2.4591534666666672,1258.0
3,76800,0,2366,0.03280970815103501,0.021077115,0.279541015625,-42.67701971530914,0.0004092704424510632,-0.3176313638687134,0.2,-0.028938285337062553,-0.031260766088962555,2384,0.9607492089271545,-2.458912147540984,1258.0
4,77312,0,2248,0.09678060002624989,0.014998387,0.1253662109375,-42.64712393283844,0.0004092704424510632,0.5110920667648315,0.2,-0.01364206979633309,0.025323672220110893,2400,0.9600156545639038,-2.458912147540984,1258.0
5,77824,1,2115,0.05757404223550111,0.026692202,0.2896728515625,-42.648189425468445,0.0004092704424510632,0.4881194233894348,0.2,-0.02845857886131853,-0.0033517442643642426,2416,0.9609920382499695,-2.458912147540984,1258.0
6,78336,1,2041,0.01415375346550718,0.013812921,0.192138671875,-42.67440104484558,0.0004092704424510632,-0.19084012508392334,0.2,-0.018784570886055008,-0.01868215948343277,2432,0.9611157178878784,-2.455684048387097,1258.0
7,78848,1,2022,0.10219511913601309,0.017374542,0.1658935546875,-42.67593574523926,0.0004092704424510632,0.5734989643096924,0.2,-0.019520616318914108,0.027157321572303772,2448,0.9608038663864136,-2.455684048387097,1258.0
8,79360,2,2008,0.07784895098302513,0.017105479,0.1982421875,-42.659146308898926,0.0004092704424510632,-0.5122601985931396,0.2,-0.0229823553818278,-0.012820402160286903,2464,0.9598442912101746,-2.4539313809523815,1258.0
9,79872,2,1997,0.10033293906599283,0.018264137,0.1678466796875,-42.63877248764038,0.0004092704424510632,0.6405636072158813,0.2,-0.019857280254655052,-0.002143923193216324,2480,0.9602124094963074,-2.4539313809523815,1258.0
10,80384,2,1999,0.05252280633430928,0.020057231,0.26220703125,-42.64090657234192,0.0004092704424510632,0.46824461221694946,0.2,-0.028005602216580883,-0.014088930562138557,2496,0.9594631791114807,-2.4539313809523815,1258.0
11,80896,2,1999,0.006113529823778663,0.020690935,0.263671875,-42.63058137893677,0.0004092704424510632,-1.1984922885894775,0.2,-0.023488855549658183,-0.022768719121813774,2512,0.9603852033615112,-2.4519825312499997,1258.0
12,81408,3,1999,0.07367263926425949,0.016218333,0.1639404296875,-42.653448700904846,0.0004092704424510632,0.33912086486816406,0.2,-0.018950117024360225,0.0002724546939134598,2528,0.9603875875473022,-2.4519825312499997,1258.0
13,81920,3,1996,0.03206034755567089,0.01964974,0.1942138671875,-42.63082671165466,0.0004092704424510632,-0.7231892347335815,0.2,-0.02159705400117673,-0.02012888714671135,2544,0.9589644074440002,-2.451334615384615,1258.0
14,82432,3,1999,0.08208105247467756,0.015993021,0.167724609375,-42.595940828323364,0.0004092704424510632,0.5690016746520996,0.2,-0.018479547230526805,0.001659320667386055,2560,0.9585880041122437,-2.451334615384615,1258.0
15,82944,3,2004,0.03928840096341446,0.03210436,0.263916015625,-42.57185387611389,0.0004092704424510632,0.4395398497581482,0.2,-0.02469318575458601,-0.014631638303399086,2576,0.9572566747665405,-2.451334615384615,1258.0
16,83456,4,2007,0.00814279742189683,0.019309197,0.2733154296875,-42.557791352272034,0.0004092704424510632,-0.633986234664917,0.2,-0.027519945535459556,-0.0456974171102047,2592,0.9587676525115967,-2.448662318181818,1258.0
17,83968,4,2003,0.07551005249843001,0.0150570255,0.1397705078125,-42.604564785957336,0.0004092704424510632,0.3081715703010559,0.2,-0.01720255614782218,-0.01678580977022648,2608,0.9595881104469299,-2.448662318181818,1258.0
18,84480,4,1997,0.03320848068688065,0.013767748,0.177734375,-42.613367199897766,0.0004092704424510632,-0.37960660457611084,0.2,-0.018804652412654832,-0.018276739865541458,2624,0.9597139954566956,-2.4449597611940295,1258.0
19,84992,4,1997,0.07391721894964576,0.021613928,0.17626953125,-42.62322747707367,0.0004092704424510632,0.5917941331863403,0.2,-0.020961600908776745,0.007696380838751793,2640,0.9605796933174133,-2.4449597611940295,1258.0
20,85504,5,1999,0.06215021701063961,0.02321292,0.2802734375,-42.68605136871338,0.0004092704424510632,0.42433756589889526,0.2,-0.02929187339032069,-0.019953541457653046,2656,0.9643679857254028,-2.4449597611940295,1258.0
21,86016,5,1995,0.022379111615009606,0.019718278,0.2943115234375,-42.76722526550293,0.0004092704424510632,0.40819138288497925,0.2,-0.030970745778176934,-0.0320323184132576,2672,0.9645259380340576,-2.446625735294117,1258.0
22,86528,5,1992,0.027781563811004162,0.023659319,0.2799072265625,-42.750465631484985,0.0004092704424510632,0.79616779088974,0.2,-0.021167455648537725,-0.03164149448275566,2688,0.9642016887664795,-2.446625735294117,1258.0
23,87040,5,1990,0.030265190755017102,0.019196026,0.1949462890625,-42.72830617427826,0.0004092704424510632,-1.1004369258880615,0.2,-0.022845570085337386,-0.018441680818796158,2704,0.9629791378974915,-2.447238565217391,1258.0
24,87552,6,1990,0.06129865988623351,0.023935623,0.2188720703125,-42.69546377658844,0.0004092704424510632,0.6448788046836853,0.2,-0.022441711538704112,-0.01191813126206398,2720,0.9626237154006958,-2.447238565217391,1258.0
25,88064,6,1986,0.03168149956036359,0.01745276,0.1942138671875,-42.68399107456207,0.0004092704424510632,-0.08008837699890137,0.2,-0.020863476645899937,-0.012437751516699791,2736,0.9626154899597168,-2.4468864999999997,1258.0
26,88576,6,1982,0.0648832346778363,0.016571602,0.1751708984375,-42.6767543554306,0.0004092704424510632,0.6388736963272095,0.2,-0.018410024713375606,-0.01054636761546135,2752,0.9622781872749329,-2.4468864999999997,1258.0
27,89088,6,1977,0.006532306375447661,0.02252492,0.2294921875,-42.68492150306702,0.0004092704424510632,-0.9027050733566284,0.2,-0.02181460670544766,-0.026963848620653152,2768,0.9635998606681824,-2.4468864999999997,1258.0
28,89600,7,1974,0.003339275255711982,0.024863541,0.2579345703125,-42.725844502449036,0.0004092704424510632,0.08193522691726685,0.2,-0.022511043294798583,-0.027352584525942802,2784,0.9643773436546326,-2.4483461126760564,1258.0
29,90112,7,1971,0.0855906723299995,0.020445304,0.23046875,-42.73512303829193,0.0004092704424510632,0.13447672128677368,0.2,-0.02561955983401276,-0.0244964100420475,2800,0.9639559984207153,-2.4483461126760564,1258.0
30,90624,7,1969,0.01470307432464324,0.018980823,0.2144775390625,-42.73003387451172,0.0004092704424510632,-0.0036717653274536133,0.2,-0.023479210125515237,-0.018896179273724556,2816,0.9651060700416565,-2.4485766249999994,1258.0
31,91136,8,1966,0.08757976070046425,0.021820325,0.188720703125,-42.77166569232941,0.0004092704424510632,0.5142728686332703,0.2,-0.020653969157137908,-0.008102770894765854,2832,0.9655993580818176,-2.4485766249999994,1258.0
32,91648,8,1966,0.05384082393720746,0.018902648,0.2374267578125,-42.77970004081726,0.0004092704424510632,0.46855175495147705,0.2,-0.02504231478087604,-0.0070659201592206955,2848,0.9664150476455688,-2.4485766249999994,1258.0
33,92160,8,1964,0.016776343225501478,0.02103844,0.2269287109375,-42.78360152244568,0.0004092704424510632,-0.41125261783599854,0.2,-0.02056987283867784,-0.03289027139544487,2864,0.9648245573043823,-2.449292917808219,1258.0
34,92672,8,1962,0.07298313488718122,0.026442375,0.20703125,-42.722177505493164,0.0004092704424510632,0.5276172161102295,0.2,-0.021134742863068823,-0.00209612213075161,2880,0.9635006785392761,-2.449292917808219,1258.0
35,93184,9,1958,0.0376755443867296,0.017166495,0.21923828125,-42.6929349899292,0.0004092704424510632,-0.29577600955963135,0.2,-0.02526114013744518,-0.020907048135995865,2896,0.9631499648094177,-2.4510426486486483,1258.0
36,93696,9,1958,0.08895400236360729,0.013729421,0.1470947265625,-42.69501864910126,0.0004092704424510632,0.5655544996261597,0.2,-0.015054379280627472,0.01704217493534088,2912,0.9631718397140503,-2.4510426486486483,1258.0
37,94208,9,1957,0.05498629354406148,0.015939936,0.2384033203125,-42.69639563560486,0.0004092704424510632,0.41141462326049805,0.2,-0.02396929972746875,0.0036435965448617935,2928,0.9638497829437256,-2.4510426486486483,1258.0
38,94720,9,1955,0.0077924997167428955,0.01465104,0.2139892578125,-42.713268756866455,0.0004092704424510632,-1.0294075012207031,0.2,-0.024074393702903762,-0.04604524374008179,2944,0.964228093624115,-2.449240226666667,1258.0
39,95232,10,1956,0.07690507604274899,0.021287821,0.17236328125,-42.70644819736481,0.0004092704424510632,0.4764525890350342,0.2,-0.022233631170820445,-0.020450923591852188,2960,0.9633678793907166,-2.449240226666667,1258.0
40,95744,10,1958,0.05251381185371429,0.013079261,0.1448974609375,-42.684102058410645,0.0004092704424510632,-0.35746145248413086,0.2,-0.016979838052066043,-0.012398328632116318,2976,0.963346004486084,-2.4473473421052634,1258.0
41,96256,10,1960,0.0902311229147017,0.016776964,0.1273193359375,-42.68031466007233,0.0004092704424510632,0.6336784362792969,0.2,-0.01757552677008789,0.014407265931367874,2992,0.9628983736038208,-2.4473473421052634,1258.0
42,96768,10,1958,0.06953679956495762,0.017551454,0.232666015625,-42.68052875995636,0.0004092704424510632,0.6463953852653503,0.2,-0.02520538363023661,-0.0016028806567192078,3008,0.9639788269996643,-2.4473473421052634,1258.0
43,97280,11,1956,0.012104117980925366,0.016251806,0.1964111328125,-42.69467747211456,0.0004092704424510632,-4.144929885864258,0.2,-0.019382217833481263,-0.028266917914152145,3024,0.9627732038497925,-2.446649090909091,1258.0
44,97792,11,1954,0.09531268681166694,0.022034336,0.2015380859375,-42.64183223247528,0.0004092704424510632,0.17158114910125732,0.2,-0.02262788696680218,-0.017176568508148193,3040,0.9615963101387024,-2.446649090909091,1258.0
45,98304,11,1954,0.02549823804292828,0.015377443,0.198486328125,-42.62632954120636,0.0004092704424510632,-0.21228063106536865,0.2,-0.021531015147047583,-0.031133705750107765,3056,0.9616782069206238,-2.445101717948718,1258.0
46,98816,12,1952,0.09392738551832736,0.019426856,0.140625,-42.63401126861572,0.0004092704424510632,0.5927567481994629,0.2,-0.016598016576608643,0.01666700653731823,3072,0.9618252515792847,-2.445101717948718,1258.0
47,99328,12,1953,0.04611909354571253,0.02374936,0.30517578125,-42.62592554092407,0.0004092704424510632,0.5729836225509644,0.2,-0.03151259265723638,-0.035293128341436386,3088,0.961361289024353,-2.445101717948718,1258.0
48,99840,12,1955,0.025135868578217924,0.016010098,0.220703125,-42.60827553272247,0.0004092704424510632,0.3033960461616516,0.2,-0.02553385341889225,-0.023532049730420113,3104,0.9607435464859009,-2.4438452278481018,1258.0
49,100352,12,1957,0.05780697078444064,0.03072052,0.2369384765625,-42.58954966068268,0.0004092704424510632,0.6944665908813477,0.2,-0.02527252773870714,-0.01560463011264801,3120,0.9599913954734802,-2.4438452278481018,1258.0
50,100864,13,1958,0.028195097402203828,0.019400554,0.23193359375,-42.58433294296265,0.0004092704424510632,-0.601783275604248,0.2,-0.024026172701269388,-0.03328095003962517,3136,0.9606606364250183,-2.441406525,1258.0
51,101376,13,1960,0.09872929553966969,0.011567636,0.1187744140625,-42.612152338027954,0.0004092704424510632,0.6186320185661316,0.2,-0.015100638469448313,0.013830441981554031,3152,0.961029052734375,-2.441406525,1258.0
52,101888,13,1957,0.042646064364816993,0.022971574,0.2421875,-42.596022844314575,0.0004092704424510632,-0.10964024066925049,0.2,-0.028255634591914713,-0.014765278436243534,3168,0.95904141664505,-2.441406525,1258.0
53,102400,13,1958,0.03365962649695575,0.019405913,0.2391357421875,-42.515966296195984,0.0004092704424510632,0.6989052295684814,0.2,-0.023756791211781092,-0.01277310773730278,3184,0.9571806192398071,-2.4414144320987656,1258.0
54,102912,14,1959,0.022353359527187422,0.03006091,0.3062744140625,-42.48712635040283,0.0004092704424510632,0.7676751017570496,0.2,-0.02446844986116048,-0.023457441478967667,3200,0.9566879272460938,-2.4414144320987656,1258.0
55,103424,14,1960,0.03126373660052195,0.020448964,0.2662353515625,-42.48275804519653,0.0004092704424510632,-0.4338604211807251,0.2,-0.026853782823309302,-0.01984972506761551,3216,0.956845223903656,-2.440497,1258.0
56,103936,14,1959,0.08061345177702606,0.016053822,0.2353515625,-42.48895621299744,0.0004092704424510632,0.6016817092895508,0.2,-0.02047351394139696,0.011527284979820251,3232,0.9568223357200623,-2.440497,1258.0
57,104448,14,1958,0.046410716022364795,0.014297534,0.2069091796875,-42.485169768333435,0.0004092704424510632,-0.11314797401428223,0.2,-0.017364708561217412,-0.007523851469159126,3248,0.9567316174507141,-2.4410022289156625,1258.0
58,104960,15,1959,0.09298878512345254,0.02251257,0.2208251953125,-42.48824918270111,0.0004092704424510632,0.6078036427497864,0.2,-0.023708914581220597,0.013005133718252182,3264,0.9567445516586304,-2.4410022289156625,1258.0
59,105472,15,1958,0.036166754201985896,0.01833278,0.281005859375,-42.489076256752014,0.0004092704424510632,0.10884618759155273,0.2,-0.02777182099816855,-0.017276626080274582,3280,0.956544041633606,-2.4410022289156625,1258.0
60,105984,15,1958,0.021460560819832608,0.018456457,0.254150390625,-42.46261513233185,0.0004092704424510632,-0.6196472644805908,0.2,-0.026458603169885464,-0.030805442482233047,3296,0.9546890258789062,-2.4431419761904762,1258.0
61,106496,15,1958,0.08935929334256798,0.01746808,0.155029296875,-42.39736497402191,0.0004092704424510632,0.5492043495178223,0.2,-0.01517595180484932,0.01402187068015337,3312,0.9537199139595032,-2.4431419761904762,1258.0
62,107008,16,1958,0.039131349010858685,0.015029235,0.24755859375,-42.3842316865921,0.0004092704424510632,-0.3130359649658203,0.2,-0.027119409511215053,-0.01813693158328533,3328,0.9538585543632507,-2.441297105882353,1258.0
63,107520,16,1958,0.09674329170957208,0.018610168,0.1693115234375,-42.39724886417389,0.0004092704424510632,0.5702387690544128,0.2,-0.017088224820327014,0.01687631383538246,3344,0.9541118741035461,-2.441297105882353,1258.0
64,108032,16,1956,0.07127028342802078,0.020610366,0.2608642578125,-42.41440153121948,0.0004092704424510632,0.521185576915741,0.2,-0.024548197689000517,0.0005934759974479675,3360,0.9554558992385864,-2.441297105882353,1258.0
65,108544,17,1955,0.013219686443335377,0.030812439,0.3203125,-42.44334554672241,0.0004092704424510632,-0.8451899290084839,0.2,-0.03657687664963305,-0.059202127158641815,3376,0.9552823901176453,-2.442531023255814,1258.0
66,109056,17,1955,0.0710883557330817,0.016708015,0.150390625,-42.43975329399109,0.0004092704424510632,0.5821181535720825,0.2,-0.016955126469838433,-0.0019854586571455,3392,0.955764889717102,-2.442531023255814,1258.0
67,109568,17,1955,0.04494244733359665,0.019346299,0.261962890625,-42.45859658718109,0.0004092704424510632,-0.29422521591186523,0.2,-0.02554164428875083,-0.021010203287005424,3408,0.9562399983406067,-2.441857344827586,1258.0
68,110080,17,1954,0.10390526941046119,0.015441081,0.1480712890625,-42.45060420036316,0.0004092704424510632,0.5777608156204224,0.2,-0.020690019402536564,0.003959819674491882,3424,0.9554599523544312,-2.441857344827586,1258.0
69,110592,18,1952,0.07585592847317457,0.014411951,0.2598876953125,-42.44572973251343,0.0004092704424510632,0.5985671281814575,0.2,-0.023436075425706804,-0.004993941634893417,3440,0.9567509293556213,-2.441857344827586,1258.0
70,111104,18,1951,0.013653855610755272,0.01865695,0.238037109375,-42.48401093482971,0.0004092704424510632,-5.001514434814453,0.2,-0.02584620419656858,-0.03849892318248749,3456,0.9571040868759155,-2.440472511363636,1258.0
71,111616,18,1951,0.0963127551949583,0.02330737,0.200439453125,-42.4799427986145,0.0004092704424510632,0.18286418914794922,0.2,-0.026967912242980674,-0.011039169505238533,3472,0.9564864635467529,-2.440472511363636,1258.0
72,112128,18,1950,0.017841027525719255,0.01780938,0.242431640625,-42.46669554710388,0.0004092704424510632,-0.3363708257675171,0.2,-0.021475504763657227,-0.020603803917765617,3488,0.9568201899528503,-2.4398332022471907,1258.0
73,112640,19,1948,0.10472292872145772,0.017659625,0.1680908203125,-42.47960162162781,0.0004092704424510632,0.5396174192428589,0.2,-0.018162183230742812,0.003138277679681778,3504,0.9568562507629395,-2.4398332022471907,1258.0
74,113152,19,1948,0.03542201576055959,0.02359816,0.2431640625,-42.48364615440369,0.0004092704424510632,0.4816485643386841,0.2,-0.024791985721094534,-0.007595697417855263,3520,0.9570773839950562,-2.4398332022471907,1258.0
75,113664,19,1946,0.02057604811852798,0.01943722,0.2548828125,-42.51664400100708,0.0004092704424510632,0.23213446140289307,0.2,-0.026797619997523725,-0.02581792324781418,3536,0.9593688249588013,-2.4405558888888885,1258.0
76,114176,19,1946,0.06626511295326054,0.01934463,0.214111328125,-42.58210837841034,0.0004092704424510632,0.6340310573577881,0.2,-0.022319591211271472,-0.012197637930512428,3552,0.9604642391204834,-2.4405558888888885,1258.0
77,114688,20,1945,0.049787391792051494,0.0217962,0.240478515625,-42.61488974094391,0.0004092704424510632,-0.5177251100540161,0.2,-0.02560371316940291,-0.018337711691856384,3568,0.9623262882232666,-2.439954945054945,1258.0
78,115200,20,1944,0.1018743016757071,0.016944444,0.16455078125,-42.66797482967377,0.0004092704424510632,0.6552242040634155,0.2,-0.016788482695119455,0.012043703347444534,3584,0.9621694087982178,-2.439954945054945,1258.0
79,115712,20,1944,0.043992036720737815,0.027286984,0.2816162109375,-42.62031161785126,0.0004092704424510632,0.0016197562217712402,0.2,-0.03298518180963583,-0.033052220940589905,3600,0.9596642255783081,-2.439954945054945,1258.0
80,116224,21,1943,0.02451533905696124,0.021389995,0.2677001953125,-42.525845527648926,0.0004092704424510632,0.6698758602142334,0.2,-0.03017596910649445,-0.04167189076542854,3616,0.9570122957229614,-2.441279445652174,1258.0
81,116736,21,1944,0.029863964766263962,0.047516733,0.3297119140625,-42.45024347305298,0.0004092704424510632,0.7798475027084351,0.2,-0.026468800875591114,-0.014533485285937786,3632,0.9553459286689758,-2.441279445652174,1258.0
82,117248,21,1944,0.049435529042966664,0.015446658,0.204833984375,-42.42765033245087,0.0004092704424510632,-0.7121061086654663,0.2,-0.02310684701660648,-0.014127327129244804,3648,0.9564591646194458,-2.441706752688172,1258.0
83,117760,21,1944,0.0979905747808516,0.019486297,0.208740234375,-42.467581272125244,0.0004092704424510632,0.6069815754890442,0.2,-0.020271576213417575,0.010863672941923141,3664,0.9570640921592712,-2.441706752688172,1258.0
84,118272,22,1944,0.05758364230860025,0.021892462,0.2274169921875,-42.46059966087341,0.0004092704424510632,-0.1621471643447876,0.2,-0.0215212493785657,-0.006295323371887207,3680,0.9562984704971313,-2.4408408085106386,1258.0
85,118784,22,1945,0.09062661183997989,0.019053055,0.1995849609375,-42.433541774749756,0.0004092704424510632,0.6731199026107788,0.2,-0.021938987978501245,0.01751537062227726,3696,0.956042468547821,-2.4408408085106386,1258.0
86,119296,22,1944,0.00963619805406779,0.011218257,0.2030029296875,-42.42166769504547,0.0004092704424510632,-2.3973231315612793,0.2,-0.018756788238533773,-0.028037413954734802,3712,0.9553877115249634,-2.4408408085106386,1258.0
87,119808,22,1944,0.0024219623519456945,0.024810683,0.323486328125,-42.411633133888245,0.0004092704424510632,0.42722058296203613,0.2,-0.03651707849348895,-0.051054250448942184,3728,0.9557403326034546,-2.4407282210526318,1258.0
88,120320,23,1945,0.09549994685221463,0.0146673275,0.149658203125,-42.432847023010254,0.0004092704424510632,0.2327256202697754,0.2,-0.020643316733185202,-0.011572059243917465,3744,0.9570785760879517,-2.4407282210526318,1258.0
89,120832,23,1944,0.038291864620987326,0.01320871,0.1796875,-42.45633029937744,0.0004092704424510632,-0.4299616813659668,0.2,-0.02103420891216956,-0.018107227981090546,3760,0.9569613933563232,-2.4415440416666665,1258.0
90,121344,23,1944,0.08711876394227147,0.019308839,0.174072265625,-42.42742037773132,0.0004092704424510632,0.5463194847106934,0.2,-0.020716324623208493,0.005168164148926735,3776,0.9562016129493713,-2.4415440416666665,1258.0
91,121856,23,1944,0.04368513578083366,0.02620273,0.3074951171875,-42.38486969470978,0.0004092704424510632,0.18802064657211304,0.2,-0.03118190262466669,-0.024017076939344406,3792,0.9540661573410034,-2.4415440416666665,1258.0
92,122368,24,1944,0.006707472428388428,0.019716788,0.264892578125,-42.33658039569855,0.0004092704424510632,-0.5113154649734497,0.2,-0.026066120932227932,-0.03445456922054291,3808,0.9544000029563904,-2.441616515463917,1258.0
93,122880,24,1944,0.07386910449713469,0.020411495,0.1951904296875,-42.37019658088684,0.0004092704424510632,0.4782848358154297,0.2,-0.023303124253288843,-0.024598775431513786,3824,0.9554863572120667,-2.441616515463917,1258.0
94,123392,24,1945,0.03283756214659661,0.0199906,0.2227783203125,-42.418397307395935,0.0004092704424510632,-0.36891233921051025,0.2,-0.02508273089188151,-0.030720015987753868,3840,0.9579734802246094,-2.4407553673469384,1258.0
95,123904,25,1945,0.08102233661338687,0.018373787,0.228515625,-42.473288893699646,0.0004092704424510632,0.5806548595428467,0.2,-0.022520711754623335,-0.00469125434756279,3856,0.9584227204322815,-2.4407553673469384,1258.0
96,124416,25,1945,0.06735331029631197,0.022918716,0.2874755859375,-42.463796734809875,0.0004092704424510632,0.4439716339111328,0.2,-0.03152750656590797,-0.016292361542582512,3872,0.9578588008880615,-2.4407553673469384,1258.0
97,124928,25,1945,0.013992235268233344,0.018232413,0.2353515625,-42.45335412025452,0.0004092704424510632,-1.1056022644042969,0.2,-0.0243412796407938,-0.02524677850306034,3888,0.9578273892402649,-2.439960474747475,1258.0
98,125440,25,1946,0.06393479520920664,0.018635575,0.154296875,-42.44919550418854,0.0004092704424510632,0.5141296982765198,0.2,-0.019226226402679458,-0.00621926411986351,3904,0.9572179913520813,-2.439960474747475,1258.0
99,125952,26,1946,0.024124468269292265,0.018367987,0.2252197265625,-42.419872879981995,0.0004092704424510632,-0.2781035900115967,0.2,-0.02133285092713777,-0.016925616189837456,3920,0.9560796618461609,-2.43802481,1258.0
100,126464,26,1947,0.08236302784644067,0.020167518,0.212158203125,-42.38605606555939,0.0004092704424510632,0.612139105796814,0.2,-0.026256385346641764,-0.006539132446050644,3936,0.9552249312400818,-2.43802481,1258.0
101,126976,26,1949,0.04075811349321157,0.028208978,0.31005859375,-42.37688755989075,0.0004092704424510632,0.4662187695503235,0.2,-0.02882959885755554,-0.01535661518573761,3952,0.955883264541626,-2.43802481,1258.0
102,127488,26,1949,0.008995637501357123,0.015468291,0.2376708984375,-42.39057540893555,0.0004092704424510632,-0.8319212198257446,0.2,-0.02120688094146317,-0.024871699512004852,3968,0.9549029469490051,-2.4379889400000003,1258.0
103,128000,27,1949,0.06550395046360791,0.018228076,0.205322265625,-42.35977327823639,0.0004092704424510632,0.34262120723724365,0.2,-0.02073360919894185,-0.015225929208099842,3984,0.9546772241592407,-2.4379889400000003,1258.0
