time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/loss,train/entropy_loss,train/value_loss,train/explained_variance,train/learning_rate,train/std,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
22016,16,43,1314,0.2357177734375,-0.027145770509378053,0.020189367,0.2,0.041956827044487,-43.458651065826416,0.13817178877070546,0.00010967254638671875,0.0004092704424510632,0.984703540802002,672,-2.3599058235294117,1257.0
22528,17,44,1313,0.25439453125,-0.03183508764777798,0.01835715,0.2,-0.04230522736907005,-43.461897134780884,0.003493790893116966,-0.0013352632522583008,0.0004092704424510632,0.9849985241889954,688,-2.3599058235294117,1257.0
23040,17,45,1313,0.2325439453125,-0.024516029137885198,0.022221006,0.2,-0.03593960776925087,-43.4761848449707,0.0022007254083291627,-0.000653386116027832,0.0004092704424510632,0.985312819480896,704,-2.3600483888888886,1257.0
23552,17,46,1314,0.184326171875,-0.020644861069740728,0.01821572,0.2,0.05676300451159477,-43.45698130130768,0.1509392154403031,0.00018471479415893555,0.0004092704424510632,0.9833617806434631,720,-2.3600483888888886,1257.0
24064,18,47,1313,0.1712646484375,-0.023007316151051782,0.01264952,0.2,-0.03893507272005081,-43.401723980903625,0.004210114988381974,0.0010529160499572754,0.0004092704424510632,0.9822353720664978,736,-2.360574789473684,1257.0
24576,18,48,1312,0.2178955078125,-0.024178694875445217,0.0206879,0.2,0.04524170979857445,-43.33745634555817,0.15018182690255344,0.00017827749252319336,0.0004092704424510632,0.9787651896476746,752,-2.360574789473684,1257.0
25088,19,49,1312,0.2498779296875,-0.03197179769631475,0.023213103,0.2,-0.050490763038396835,-43.23904836177826,0.004909563496767078,-0.002085089683532715,0.0004092704424510632,0.9770434498786926,768,-2.360574789473684,1257.0
25600,19,50,1311,0.2135009765625,-0.026864217245019972,0.016553203,0.2,-0.04134296625852585,-43.203970551490784,0.0020260491182853,3.1888484954833984e-05,0.0004092704424510632,0.9763904809951782,784,-2.3649683999999995,1257.0
26112,19,51,1311,0.2568359375,-0.027144809340825304,0.017224487,0.2,0.03060784935951233,-43.165948033332825,0.1478872166480869,9.429454803466797e-05,0.0004092704424510632,0.9745456576347351,800,-2.3649683999999995,1257.0
26624,20,52,1311,0.2115478515625,-0.022120092093246058,0.015821371,0.2,-0.032480739057064056,-43.1269553899765,0.004431894820299931,-0.0001875162124633789,0.0004092704424510632,0.974388837814331,816,-2.3633719999999996,1257.0
27136,20,53,1311,0.259521484375,-0.02831374447850976,0.018202897,0.2,0.050682682543992996,-43.113821268081665,0.16234361100941896,0.00017446279525756836,0.0004092704424510632,0.9728800654411316,832,-2.3633719999999996,1257.0
27648,21,54,1311,0.2269287109375,-0.026443132373970002,0.018298171,0.2,-0.033945996314287186,-43.05157387256622,0.004833375016460195,-0.004923343658447266,0.0004092704424510632,0.971116840839386,848,-2.3633719999999996,1257.0
28160,21,55,1311,0.2392578125,-0.028492375437053852,0.017717227,0.2,-0.04109819233417511,-43.018149733543396,0.001629909305847832,6.937980651855469e-05,0.0004092704424510632,0.9705710411071777,864,-2.3649022727272726,1257.0
28672,21,56,1311,0.262451171875,-0.021236750908428803,0.031580508,0.2,-0.0010632872581481934,-42.98552370071411,0.04788260522764176,3.319978713989258e-05,0.0004092704424510632,0.9692325592041016,880,-2.3649022727272726,1257.0
29184,22,57,1310,0.215576171875,-0.026652100510546006,0.016844325,0.2,-0.03564872592687607,-42.96283769607544,0.003539200624800287,-0.00029838085174560547,0.0004092704424510632,0.9694734215736389,896,-2.3663649130434776,1257.0
29696,22,58,1310,0.2598876953125,-0.026535199693171307,0.028813127,0.2,0.06890878081321716,-42.97861993312836,0.19035915844142437,8.618831634521484e-05,0.0004092704424510632,0.9700420498847961,912,-2.3663649130434776,1257.0
30208,23,59,1310,0.2032470703125,-0.02289225444837939,0.01612015,0.2,-0.0348273329436779,-42.98081624507904,0.004166819322563242,-0.00031888484954833984,0.0004092704424510632,0.9695435166358948,928,-2.36074875,1257.0
30720,23,60,1310,0.2325439453125,-0.026174083963269368,0.02173903,0.2,0.049869805574417114,-42.949511647224426,0.18298363080248237,1.9371509552001953e-05,0.0004092704424510632,0.9681867957115173,944,-2.36074875,1257.0
31232,23,61,1310,0.218017578125,-0.025033808564330684,0.015069148,0.2,-0.03573865070939064,-42.91016483306885,0.0024309700675075874,-0.0034215450286865234,0.0004092704424510632,0.9673925638198853,960,-2.36074875,1257.0
31744,24,62,1310,0.2408447265625,-0.026005892679677345,0.021282796,0.2,-0.03937921300530434,-42.88706064224243,0.0038019010826246813,0.0005826950073242188,0.0004092704424510632,0.9668000936508179,976,-2.35576028,1257.0
32256,24,63,1310,0.2037353515625,-0.020261268684407696,0.018593894,0.2,0.045096952468156815,-42.85157525539398,0.18522899923846126,9.512901306152344e-05,0.0004092704424510632,0.9649738073348999,992,-2.35576028,1257.0
32768,25,64,1310,0.2337646484375,-0.02727426682395162,0.016260048,0.2,-0.03822299465537071,-42.80956542491913,0.004605389745847788,-0.0006437301635742188,0.0004092704424510632,0.9648982882499695,1008,-2.354013423076923,1257.0
33280,25,65,1310,0.2257080078125,-0.026672979322029278,0.02621933,0.2,0.0495738610625267,-42.81161904335022,0.17807375453412533,7.510185241699219e-05,0.0004092704424510632,0.9642238616943359,1024,-2.354013423076923,1257.0
33792,25,66,1309,0.164306640625,-0.018942049857287202,0.0126494225,0.2,-0.027531789615750313,-42.76236021518707,0.0024704375500732567,-0.0034388303756713867,0.0004092704424510632,0.9621955156326294,1040,-2.354013423076923,1257.0
34304,26,67,1309,0.225341796875,-0.02514136345416773,0.021018162,0.2,-0.03842257335782051,-42.70505487918854,0.0023071203722793143,0.0002536177635192871,0.0004092704424510632,0.9607227444648743,1056,-2.3515442592592595,1257.0
34816,26,68,1308,0.174560546875,-0.018446479756676126,0.015228246,0.2,0.0517243929207325,-42.66859817504883,0.18348206114023924,0.00012105703353881836,0.0004092704424510632,0.9597309231758118,1072,-2.3515442592592595,1257.0
35328,26,69,1308,0.1942138671875,-0.021730642882175744,0.015772771,0.2,-0.024581512436270714,-42.63462817668915,0.004193072847556323,0.0004985928535461426,0.0004092704424510632,0.9586600065231323,1088,-2.3539330714285716,1257.0
35840,27,70,1308,0.2042236328125,-0.020992726131225936,0.019702362,0.2,0.05623319000005722,-42.61177659034729,0.1778194447979331,0.00013375282287597656,0.0004092704424510632,0.9588845372200012,1104,-2.3539330714285716,1257.0
36352,27,71,1307,0.2469482421875,-0.029140809303498827,0.016325973,0.2,-0.0391671359539032,-42.61588144302368,0.0035137918530381285,-0.002722501754760742,0.0004092704424510632,0.9587590098381042,1120,-2.3539330714285716,1257.0
36864,28,72,1307,0.1856689453125,-0.02230188659450505,0.012641885,0.2,-0.02656450867652893,-42.6020165681839,0.0021127235304447822,-9.870529174804688e-05,0.0004092704424510632,0.9581276774406433,1136,-2.350203137931035,1257.0
37376,28,73,1307,0.2244873046875,-0.023090927919838578,0.0140939765,0.2,0.04631922394037247,-42.57278084754944,0.1892266906797886,0.00016832351684570312,0.0004092704424510632,0.9564831256866455,1152,-2.350203137931035,1257.0
37888,28,74,1307,0.199462890625,-0.02365412053768523,0.013179636,0.2,-0.03093721531331539,-42.536367297172546,0.003328169183077989,0.0021503567695617676,0.0004092704424510632,0.9567520618438721,1168,-2.351200066666667,1257.0
38400,29,75,1307,0.293701171875,-0.03317474774667062,0.031850826,0.2,0.029826011508703232,-42.55345022678375,0.16638326225802302,6.002187728881836e-05,0.0004092704424510632,0.9574888348579407,1184,-2.351200066666667,1257.0
38912,29,76,1307,0.235107421875,-0.025056847924133763,0.017390251,0.2,-0.03579304739832878,-42.57494521141052,0.00299300436017802,-0.0006867647171020508,0.0004092704424510632,0.9586793184280396,1200,-2.351200066666667,1257.0
39424,30,77,1307,0.2210693359375,-0.029070272168610245,0.017866055,0.2,-0.05063021928071976,-42.60843908786774,0.0021120129531482235,-9.584426879882812e-05,0.0004092704424510632,0.9592925906181335,1216,-2.346405580645162,1257.0
39936,30,78,1307,0.2850341796875,-0.02645165374269709,0.029177956,0.2,0.049563828855752945,-42.609583258628845,0.17593834921717644,6.794929504394531e-05,0.0004092704424510632,0.9582266807556152,1232,-2.346405580645162,1257.0
40448,30,79,1307,0.2392578125,-0.02597611231612973,0.016990656,0.2,-0.038310855627059937,-42.59296262264252,0.003919454058632255,0.00018423795700073242,0.0004092704424510632,0.9593809247016907,1248,-2.339590125,1257.0
40960,31,80,1306,0.24462890625,-0.027108630310976878,0.020302828,0.2,0.04766325280070305,-42.620957255363464,0.18887860234826803,0.00010389089584350586,0.0004092704424510632,0.9585545659065247,1264,-2.339590125,1257.0
41472,31,81,1306,0.2266845703125,-0.02366494611487724,0.019607522,0.2,-0.04797384515404701,-42.60219061374664,0.002588270388514502,-0.10065579414367676,0.0004092704424510632,0.9589277505874634,1280,-2.339590125,1257.0
41984,32,82,1306,0.1846923828125,-0.02186909894226119,0.015523759,0.2,-0.03076089732348919,-42.64385998249054,0.001567357776366407,-2.968311309814453e-05,0.0004092704424510632,0.9615641832351685,1296,-2.3381710606060606,1257.0
42496,32,83,1306,0.240966796875,-0.021374565520090982,0.024068981,0.2,0.01563054323196411,-42.69724690914154,0.07282690389547497,9.834766387939453e-06,0.0004092704424510632,0.9617153406143188,1312,-2.3381710606060606,1257.0
43008,32,84,1307,0.235595703125,-0.025870607016258873,0.023314815,0.2,-0.0231207013130188,-42.68424701690674,0.0035514657356543466,0.0002976655960083008,0.0004092704424510632,0.9611116051673889,1328,-2.3366825882352944,1257.0
43520,33,85,1307,0.2322998046875,-0.025140259094769135,0.017513994,0.2,0.06328748166561127,-42.66242957115173,0.21167974546551704,6.222724914550781e-05,0.0004092704424510632,0.9600793123245239,1344,-2.3366825882352944,1257.0
44032,33,86,1307,0.2078857421875,-0.021365034102927893,0.015231573,0.2,-0.03664029762148857,-42.638057351112366,0.005217326681304257,-7.534027099609375e-05,0.0004092704424510632,0.9596658945083618,1360,-2.3344903714285716,1257.0
44544,34,87,1307,0.2012939453125,-0.019846874551149085,0.019952653,0.2,0.07756631076335907,-42.62073516845703,0.20089213084429502,1.4960765838623047e-05,0.0004092704424510632,0.959750235080719,1376,-2.3344903714285716,1257.0
45056,34,88,1306,0.20166015625,-0.018837016017641872,0.015459791,0.2,-0.025781800970435143,-42.635045647621155,0.0029195673305366654,-0.001356363296508789,0.0004092704424510632,0.9604865312576294,1392,-2.3344903714285716,1257.0
45568,34,89,1306,0.18505859375,-0.024499385996023193,0.013649862,0.2,-0.02873431332409382,-42.62815523147583,0.003752247241209261,0.00017714500427246094,0.0004092704424510632,0.9587475061416626,1408,-2.336958888888889,1257.0
46080,35,90,1306,0.2294921875,-0.027750028733862564,0.018130599,0.2,0.07518911361694336,-42.55787646770477,0.2009262964129448,3.808736801147461e-05,0.0004092704424510632,0.9569684863090515,1424,-2.336958888888889,1257.0
46592,35,91,1306,0.27001953125,-0.031139007303863764,0.022556728,0.2,-0.03889724239706993,-42.5062655210495,0.0042139117867918685,-0.0003161430358886719,0.0004092704424510632,0.955743134021759,1440,-2.3362415405405406,1257.0
47104,36,92,1306,0.2591552734375,-0.02928384738333989,0.022029873,0.2,0.05996077135205269,-42.48957288265228,0.19938830798491836,1.9609928131103516e-05,0.0004092704424510632,0.955815851688385,1456,-2.3362415405405406,1257.0
47616,36,93,1306,0.2901611328125,-0.03118051374622155,0.026033865,0.2,-0.04288313910365105,-42.475799798965454,0.0033451553790655453,-0.0015840530395507812,0.0004092704424510632,0.9548258185386658,1472,-2.3362415405405406,1257.0
48128,36,94,1306,0.1746826171875,-0.020618772847228684,0.011952663,0.2,-0.023462189361453056,-42.45656669139862,0.002740812302363338,-2.014636993408203e-05,0.0004092704424510632,0.9550444483757019,1488,-2.3336346052631582,1257.0
48640,37,95,1306,0.1943359375,-0.02132627290848177,0.018183261,0.2,0.05863575637340546,-42.46952736377716,0.20235438318923116,4.750490188598633e-05,0.0004092704424510632,0.9553778767585754,1504,-2.3336346052631582,1257.0
49152,37,96,1306,0.1795654296875,-0.018094415539962938,0.012989793,0.2,-0.026687096804380417,-42.467023611068726,0.00488213117205305,4.6372413635253906e-05,0.0004092704424510632,0.9549935460090637,1520,-2.3345184615384618,1257.0
49664,38,97,1305,0.2506103515625,-0.02752131668967195,0.020837046,0.2,0.05724269151687622,-42.455153703689575,0.1931178690865636,3.415346145629883e-05,0.0004092704424510632,0.9550822377204895,1536,-2.3345184615384618,1257.0
50176,38,98,1305,0.215087890625,-0.02305084399995394,0.01888167,0.2,-0.02882837876677513,-42.452901124954224,0.0028251491421542596,-0.0018149614334106445,0.0004092704424510632,0.9551202058792114,1552,-2.3345184615384618,1257.0
50688,38,99,1305,0.25537109375,-0.029869751604564954,0.023809513,0.2,-0.049025990068912506,-42.45913577079773,0.0023831494290789124,-2.956390380859375e-05,0.0004092704424510632,0.9558503031730652,1568,-2.3298439,1257.0
51200,39,100,1305,0.2259521484375,-0.02696826848841738,0.019457042,0.2,0.03374852240085602,-42.472927927970886,0.20005861343815923,4.601478576660156e-05,0.0004092704424510632,0.9560002684593201,1584,-2.3298439,1257.0
51712,39,101,1305,0.2655029296875,-0.028240343526704237,0.023773745,0.2,-0.030286196619272232,-42.483683824539185,0.0054340070055332035,0.0005314350128173828,0.0004092704424510632,0.9571315050125122,1600,-2.3301616829268292,1257.0
52224,39,102,1305,0.21533203125,-0.024295908369822428,0.01933581,0.2,0.0454489067196846,-42.52026557922363,0.18174897134304047,5.805492401123047e-05,0.0004092704424510632,0.9580084085464478,1616,-2.3301616829268292,1257.0
52736,40,103,1305,0.2215576171875,-0.022556142444955185,0.015734974,0.2,-0.027993766590952873,-42.5476154088974,0.004152676585363224,-0.001230478286743164,0.0004092704424510632,0.9593873023986816,1632,-2.3301616829268292,1257.0
53248,40,104,1305,0.1876220703125,-0.023119681733078323,0.013911117,0.2,-0.03072570636868477,-42.56838011741638,0.0023955749165907037,5.704164505004883e-05,0.0004092704424510632,0.958503007888794,1648,-2.322186261904762,1257.0
53760,41,105,1305,0.2823486328125,-0.024070009341812693,0.022949884,0.2,0.035873256623744965,-42.52220630645752,0.18519739620387554,4.2438507080078125e-05,0.0004092704424510632,0.9571775197982788,1664,-2.322186261904762,1257.0
54272,41,106,1305,0.1990966796875,-0.02145569515414536,0.014612954,0.2,-0.027392854914069176,-42.4898921251297,0.0031745554588269442,-0.00021958351135253906,0.0004092704424510632,0.9563056826591492,1680,-2.3183874418604655,1257.0
54784,41,107,1304,0.2161865234375,-0.020604209523298778,0.018744532,0.2,0.06929661333560944,-42.457613825798035,0.18659897707402706,8.344650268554688e-05,0.0004092704424510632,0.9549075961112976,1696,-2.3183874418604655,1257.0
55296,42,108,1303,0.2672119140625,-0.028079198847990483,0.024682451,0.2,-0.033665645867586136,-42.426677107810974,0.004507181751250755,-0.0013918876647949219,0.0004092704424510632,0.9549534320831299,1712,-2.3183874418604655,1257.0
55808,42,109,1303,0.309814453125,-0.034025256099994294,0.023936182,0.2,-0.039892423897981644,-42.45456516742706,0.0017163393276860006,0.0001863241195678711,0.0004092704424510632,0.9566239714622498,1728,-2.3186508636363636,1257.0
56320,43,110,1303,0.2783203125,-0.02119031905021984,0.035964616,0.2,0.011387895792722702,-42.484180331230164,0.09137093566823751,4.023313522338867e-05,0.0004092704424510632,0.9558484554290771,1744,-2.3186508636363636,1257.0
56832,43,111,1303,0.2579345703125,-0.02585181428003125,0.019224636,0.2,-0.03117045946419239,-42.4526447057724,0.004311481083277613,0.0004831552505493164,0.0004092704424510632,0.9555172920227051,1760,-2.3196661333333335,1257.0
57344,43,112,1303,0.2606201171875,-0.02637258048343938,0.020566422,0.2,0.06800976395606995,-42.43467152118683,0.22105143778026104,1.7940998077392578e-05,0.0004092704424510632,0.9540039896965027,1776,-2.3196661333333335,1257.0
57856,44,113,1303,0.2044677734375,-0.021278887419612147,0.01469593,0.2,-0.028230754658579826,-42.376193165779114,0.003560206270776689,0.007295072078704834,0.0004092704424510632,0.952756941318512,1792,-2.320422934782609,1257.0
58368,44,114,1303,0.1917724609375,-0.02023106542765163,0.015064492,0.2,0.06601712852716446,-42.355448842048645,0.20658148964866996,4.0531158447265625e-06,0.0004092704424510632,0.9526182413101196,1808,-2.320422934782609,1257.0
58880,45,115,1303,0.2869873046875,-0.026347965831519105,0.02767242,0.2,-0.044488511979579926,-42.36946439743042,0.0028633862093556672,-9.071826934814453e-05,0.0004092704424510632,0.9538827538490295,1824,-2.320422934782609,1257.0
59392,45,116,1302,0.2666015625,-0.026645884005120024,0.017491765,0.2,-0.03471250459551811,-42.39766216278076,0.003653489133284893,5.447864532470703e-05,0.0004092704424510632,0.9543392062187195,1840,-2.319127,1257.0
59904,45,117,1303,0.267578125,-0.02858385007129982,0.027276734,0.2,0.049886591732501984,-42.40004050731659,0.20548801124095917,1.728534698486328e-05,0.0004092704424510632,0.9537979960441589,1856,-2.319127,1257.0
60416,46,118,1303,0.1827392578125,-0.018362464325036854,0.012392361,0.2,-0.02740761637687683,-42.383845925331116,0.005387315257394221,5.97834587097168e-05,0.0004092704424510632,0.9537965059280396,1872,-2.3186158333333333,1257.0
60928,46,119,1303,0.2244873046875,-0.02139257761882618,0.019994602,0.2,0.048945311456918716,-42.391290068626404,0.20422226935625076,1.1146068572998047e-05,0.0004092704424510632,0.9539768099784851,1888,-2.3186158333333333,1257.0
61440,47,120,1303,0.229736328125,-0.02474203723249957,0.014180855,0.2,-0.035083793103694916,-42.407665967941284,0.0028448248849599622,-0.00040972232818603516,0.0004092704424510632,0.9549936056137085,1904,-2.3186158333333333,1257.0
61952,47,121,1303,0.2249755859375,-0.024576311094278935,0.016902242,0.2,-0.030281493440270424,-42.438212394714355,0.0022944438496779185,0.0001690387725830078,0.0004092704424510632,0.955487847328186,1920,-2.32032106122449,1257.0
62464,47,122,1303,0.236572265625,-0.02587067405693233,0.021855025,0.2,0.06108207255601883,-42.42382264137268,0.20333179039880633,3.17692756652832e-05,0.0004092704424510632,0.9540725350379944,1936,-2.32032106122449,1257.0
62976,48,123,1303,0.2525634765625,-0.029467902109900024,0.014168904,0.2,-0.03460033982992172,-42.38988661766052,0.006248686397157144,0.0007984638214111328,0.0004092704424510632,0.9538389444351196,1952,-2.32018488,1257.0
63488,48,124,1303,0.231201171875,-0.02284302795305848,0.018982451,0.2,0.0843779668211937,-42.400800943374634,0.198166249319911,1.0013580322265625e-05,0.0004092704424510632,0.9546616077423096,1968,-2.32018488,1257.0
