time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/loss,train/entropy_loss,train/value_loss,train/explained_variance,train/learning_rate,train/std,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
17920,13,35,1290,0.236328125,-0.024146508614649065,0.020144805,0.2,-0.03307973966002464,-43.56011176109314,0.0037726523296441883,-0.0018961429595947266,0.0004092704424510632,0.9864798784255981,544,-2.3454843571428574,1257.0
18432,14,36,1289,0.204833984375,-0.02213350383681245,0.019601591,0.2,0.021311119198799133,-43.51179242134094,0.12742129084654152,5.882978439331055e-05,0.0004092704424510632,0.9848256707191467,560,-2.3454843571428574,1257.0
18944,14,37,1287,0.1846923828125,-0.023932092764880508,0.015712772,0.2,-0.02478373609483242,-43.46449255943298,0.004378118981549051,0.001201033592224121,0.0004092704424510632,0.9839508533477783,576,-2.3512434000000004,1257.0
19456,15,38,1286,0.288818359375,-0.03226104186614975,0.02219362,0.2,0.024205341935157776,-43.437023520469666,0.13297758949920535,0.00010824203491210938,0.0004092704424510632,0.9826977849006653,592,-2.3512434000000004,1257.0
19968,15,39,1285,0.219482421875,-0.023318647319683805,0.016215611,0.2,-0.029540201649069786,-43.416244864463806,0.003558243886800483,-0.0012104511260986328,0.0004092704424510632,0.9833749532699585,608,-2.3512434000000004,1257.0
20480,15,40,1284,0.227783203125,-0.027719694277038798,0.020682866,0.2,-0.039379868656396866,-43.44945573806763,0.0025099856247834396,0.0017630457878112793,0.0004092704424510632,0.9842888116836548,624,-2.3442248125000003,1257.0
20992,16,41,1283,0.1641845703125,-0.019416554947383702,0.011981754,0.2,0.052193962037563324,-43.461236119270325,0.14039789885282516,0.00016927719116210938,0.0004092704424510632,0.9843888282775879,640,-2.3442248125000003,1257.0
21504,16,42,1282,0.2725830078125,-0.029537423892179504,0.021884764,0.2,-0.0457131452858448,-43.444899678230286,0.0036666448431788012,0.0008126497268676758,0.0004092704424510632,0.982764720916748,656,-2.341983117647059,1257.0
22016,17,43,1282,0.2529296875,-0.028091451560612768,0.02083735,0.2,0.03292005881667137,-43.42835760116577,0.13932966743595898,0.00014549493789672852,0.0004092704424510632,0.9844353199005127,672,-2.341983117647059,1257.0
22528,17,44,1281,0.203369140625,-0.023916721547720954,0.016125295,0.2,-0.03475302830338478,-43.4840441942215,0.004230391590681393,-0.00027179718017578125,0.0004092704424510632,0.9849880337715149,688,-2.341983117647059,1257.0
23040,17,45,1280,0.21142578125,-0.022726427647285163,0.016493522,0.2,-0.037057891488075256,-43.4720903635025,0.002193633139540907,0.0012840032577514648,0.0004092704424510632,0.9843672513961792,704,-2.3415211666666673,1257.0
23552,18,46,1279,0.234375,-0.024319653428392485,0.017748099,0.2,0.044718798249959946,-43.46342873573303,0.1455871518701315,0.00027632713317871094,0.0004092704424510632,0.9844899773597717,720,-2.3415211666666673,1257.0
24064,18,47,1279,0.181884765625,-0.021953790375846438,0.014067915,0.2,-0.037328798323869705,-43.46714377403259,0.0036226881929906085,-0.00037384033203125,0.0004092704424510632,0.9844590425491333,736,-2.3333511052631586,1257.0
24576,19,48,1279,0.217529296875,-0.02765766782249557,0.023828913,0.2,0.03226759657263756,-43.436747670173645,0.14077532710507512,0.00025975704193115234,0.0004092704424510632,0.9821380972862244,752,-2.3333511052631586,1257.0
25088,19,49,1278,0.188232421875,-0.021284428308717906,0.015917156,0.2,-0.03457770124077797,-43.39065968990326,0.004719731448858511,-0.0013502836227416992,0.0004092704424510632,0.9825206995010376,768,-2.3333511052631586,1257.0
25600,20,50,1278,0.216796875,-0.02289960387861356,0.015763823,0.2,-0.031950585544109344,-43.419227838516235,0.002085673768306151,0.0006747841835021973,0.0004092704424510632,0.9830828309059143,784,-2.3237298000000006,1257.0
26112,20,51,1277,0.2196044921875,-0.021066883935418446,0.018343452,0.2,0.02774118259549141,-43.43504023551941,0.1495768551249057,0.00024759769439697266,0.0004092704424510632,0.9835915565490723,800,-2.3237298000000006,1257.0
26624,20,52,1277,0.2091064453125,-0.024140307781635784,0.021719359,0.2,-0.041083723306655884,-43.44364094734192,0.004942802836012561,0.003209412097930908,0.0004092704424510632,0.9836671352386475,816,-2.3292180476190483,1257.0
27136,21,53,1276,0.151611328125,-0.01951066791662015,0.012758907,0.2,0.05849165469408035,-43.436885476112366,0.15927874855697155,0.0002346038818359375,0.0004092704424510632,0.9832393527030945,832,-2.3292180476190483,1257.0
27648,21,54,1276,0.2127685546875,-0.02786148281302303,0.0195161,0.2,-0.0442962683737278,-43.43549704551697,0.0043715130450436845,-0.00023686885833740234,0.0004092704424510632,0.9841399788856506,848,-2.3292180476190483,1257.0
28160,22,55,1276,0.232421875,-0.028805467853089795,0.018040165,0.2,-0.04507485404610634,-43.44451189041138,0.0017914832114911405,0.0001920461654663086,0.0004092704424510632,0.9833632707595825,864,-2.329906318181819,1257.0
28672,22,56,1276,0.2779541015625,-0.0207484649727121,0.027464986,0.2,-0.008073018863797188,-43.4086754322052,0.04836883599637076,2.7358531951904297e-05,0.0004092704424510632,0.9824474453926086,880,-2.329906318181819,1257.0
29184,22,57,1276,0.1646728515625,-0.018600631039589643,0.015583664,0.2,-0.022486776113510132,-43.3842978477478,0.004202120551781263,9.429454803466797e-05,0.0004092704424510632,0.9812682271003723,896,-2.328777173913044,1257.0
29696,23,58,1276,0.2545166015625,-0.029617061241879128,0.020260207,0.2,0.053634755313396454,-43.33953595161438,0.18812415935099125,7.95125961303711e-05,0.0004092704424510632,0.9796716570854187,912,-2.328777173913044,1257.0
30208,23,59,1275,0.208251953125,-0.02311742397432681,0.0155699095,0.2,-0.02984987385571003,-43.277464151382446,0.004941841863910668,-1.3470649719238281e-05,0.0004092704424510632,0.9776515960693359,928,-2.328674875,1257.0
30720,24,60,1275,0.1922607421875,-0.019621101819211617,0.018731473,0.2,0.04634079337120056,-43.23375880718231,0.18426167871803045,5.2869319915771484e-05,0.0004092704424510632,0.9774959683418274,944,-2.328674875,1257.0
31232,24,61,1274,0.24365234375,-0.025636741949710995,0.018393263,0.2,-0.032011181116104126,-43.244017004966736,0.0026967476478603203,0.00020897388458251953,0.0004092704424510632,0.97843337059021,960,-2.328674875,1257.0
31744,24,62,1274,0.2088623046875,-0.022808718742453493,0.01876159,0.2,-0.027253365144133568,-43.285630106925964,0.004047757160151377,9.149312973022461e-05,0.0004092704424510632,0.9800833463668823,976,-2.3301824,1257.0
32256,25,63,1274,0.24658203125,-0.027097480837255716,0.019618668,0.2,0.05054626986384392,-43.30457532405853,0.18155836127698421,9.638071060180664e-05,0.0004092704424510632,0.9791015982627869,992,-2.3301824,1257.0
32768,25,64,1273,0.23388671875,-0.028001568338368088,0.018376745,0.2,-0.03986148536205292,-43.25594449043274,0.003967324992117938,8.64863395690918e-05,0.0004092704424510632,0.9777141809463501,1008,-2.324989269230769,1257.0
33280,26,65,1273,0.1934814453125,-0.024596565795945935,0.01817571,0.2,0.03854909539222717,-43.22000217437744,0.17683350248262286,0.0001004934310913086,0.0004092704424510632,0.9767739772796631,1024,-2.324989269230769,1257.0
33792,26,66,1273,0.239990234375,-0.02513598563382402,0.018169612,0.2,-0.03657456487417221,-43.20339560508728,0.0028759709166479297,3.17692756652832e-05,0.0004092704424510632,0.9769460558891296,1040,-2.324989269230769,1257.0
34304,26,67,1273,0.224365234375,-0.026436582149472088,0.021138132,0.2,-0.03033357299864292,-43.24087703227997,0.0028324552076810505,0.0001653432846069336,0.0004092704424510632,0.9793410897254944,1056,-2.3284915925925924,1257.0
34816,27,68,1272,0.1815185546875,-0.02034549731615698,0.015788756,0.2,0.06746172159910202,-43.30715203285217,0.18218518514186144,0.0001399517059326172,0.0004092704424510632,0.9805872440338135,1072,-2.3284915925925924,1257.0
35328,27,69,1272,0.215087890625,-0.0245504022896057,0.01833564,0.2,-0.022936083376407623,-43.3189377784729,0.004698347140219994,0.0002372264862060547,0.0004092704424510632,0.9802882075309753,1088,-2.3292644285714283,1257.0
35840,28,70,1272,0.18603515625,-0.018381183108431287,0.013261406,0.2,0.06446844339370728,-43.29814434051514,0.18313710251823068,7.718801498413086e-05,0.0004092704424510632,0.9787738919258118,1104,-2.3292644285714283,1257.0
36352,28,71,1271,0.202392578125,-0.024839087374857627,0.015565128,0.2,-0.04344295337796211,-43.25644898414612,0.002685550891328603,-0.0008779764175415039,0.0004092704424510632,0.9783617854118347,1120,-2.3292644285714283,1257.0
36864,28,72,1271,0.1778564453125,-0.017846808943431824,0.0145179285,0.2,-0.02635023184120655,-43.227962017059326,0.002060877079202328,7.230043411254883e-05,0.0004092704424510632,0.9762566089630127,1136,-2.3276277586206895,1257.0
37376,29,73,1271,0.2244873046875,-0.026555070478934795,0.025748571,0.2,0.060276344418525696,-43.15989148616791,0.18170365784317255,0.00012475252151489258,0.0004092704424510632,0.9747669100761414,1152,-2.3276277586206895,1257.0
37888,29,74,1270,0.25927734375,-0.031025947188027203,0.020498758,0.2,-0.050171203911304474,-43.140812397003174,0.004169718355115037,0.00017660856246948242,0.0004092704424510632,0.9752020239830017,1168,-2.3218662,1257.0
38400,30,75,1270,0.201904296875,-0.02246766342432238,0.01817117,0.2,0.05371257662773132,-43.163856625556946,0.17291274620220065,0.0001571178436279297,0.0004092704424510632,0.9758967757225037,1184,-2.3218662,1257.0
38912,30,76,1270,0.215576171875,-0.022531698166858405,0.01691348,0.2,-0.024389607831835747,-43.18045926094055,0.0034195916596218012,-0.0006475448608398438,0.0004092704424510632,0.9761170148849487,1200,-2.3218662,1257.0
39424,31,77,1270,0.2745361328125,-0.03170523332664743,0.024258928,0.2,-0.04306147247552872,-43.182777523994446,0.0018444726556481328,0.000413358211517334,0.0004092704424510632,0.976063072681427,1216,-2.3245022258064516,1257.0
39936,31,78,1270,0.258056640625,-0.02843496043351479,0.025952097,0.2,0.045438509434461594,-43.148866415023804,0.1757582169957459,0.00018334388732910156,0.0004092704424510632,0.9736281633377075,1232,-2.3245022258064516,1257.0
40448,31,79,1270,0.26318359375,-0.028617903939448297,0.022347767,0.2,-0.04244029521942139,-43.05522274971008,0.0033345479641866405,0.001188814640045166,0.0004092704424510632,0.9705318808555603,1248,-2.3281876875,1257.0
40960,32,80,1270,0.2142333984375,-0.022368493664544076,0.020744223,0.2,0.06768208742141724,-42.97612512111664,0.1895507606677711,0.00014406442642211914,0.0004092704424510632,0.9688862562179565,1264,-2.3281876875,1257.0
41472,32,81,1269,0.2073974609375,-0.023905778929474764,0.015300542,0.2,-0.03302713856101036,-42.9338743686676,0.004158318006375339,-0.007915854454040527,0.0004092704424510632,0.9676935076713562,1280,-2.3281876875,1257.0
41984,33,82,1269,0.20068359375,-0.023418702534399927,0.01593524,0.2,-0.03172936290502548,-42.91401660442352,0.0018156052738049766,0.00043636560440063477,0.0004092704424510632,0.9673498272895813,1296,-2.329572333333333,1257.0
42496,33,83,1269,0.2734375,-0.020994028804125264,0.03112739,0.2,0.01566840335726738,-42.90760636329651,0.07388438330963254,5.710124969482422e-05,0.0004092704424510632,0.9673112034797668,1312,-2.329572333333333,1257.0
43008,33,84,1269,0.2508544921875,-0.026642194905434735,0.017026234,0.2,-0.02453039027750492,-42.88522291183472,0.005130010307766497,-0.0008168220520019531,0.0004092704424510632,0.9658973217010498,1328,-2.337141470588235,1257.0
43520,34,85,1269,0.218505859375,-0.023350096424110234,0.017696034,0.2,0.062106069177389145,-42.841302275657654,0.22183902794495225,7.545948028564453e-05,0.0004092704424510632,0.9653034210205078,1344,-2.337141470588235,1257.0
44032,34,86,1268,0.1807861328125,-0.018323450669413432,0.015882922,0.2,-0.018542679026722908,-42.843854904174805,0.004870816774200648,-5.4001808166503906e-05,0.0004092704424510632,0.9660833477973938,1360,-2.3415379428571423,1257.0
44544,35,87,1268,0.2474365234375,-0.029823028278769925,0.023767913,0.2,0.05074113607406616,-42.85734272003174,0.20845917845144868,4.5299530029296875e-05,0.0004092704424510632,0.9662661552429199,1376,-2.3415379428571423,1257.0
45056,35,88,1268,0.20458984375,-0.020295985115808435,0.016682973,0.2,-0.00975683331489563,-42.8544157743454,0.0026829796079255175,4.410743713378906e-05,0.0004092704424510632,0.9658509492874146,1392,-2.3415379428571423,1257.0
45568,35,89,1267,0.2225341796875,-0.02315837884088978,0.013605199,0.2,-0.02673005685210228,-42.82813262939453,0.004044389250339009,0.00022113323211669922,0.0004092704424510632,0.9648097157478333,1408,-2.3396909999999997,1257.0
46080,36,90,1267,0.2000732421875,-0.02022476843558252,0.018075917,0.2,0.06669057160615921,-42.78918409347534,0.2150752036832273,9.822845458984375e-05,0.0004092704424510632,0.9639096856117249,1424,-2.3396909999999997,1257.0
46592,36,91,1267,0.1729736328125,-0.017402277648216113,0.018216196,0.2,-0.02065904252231121,-42.79330015182495,0.004683003680838738,0.00025075674057006836,0.0004092704424510632,0.9655940532684326,1440,-2.343114459459459,1257.0
47104,37,92,1266,0.2510986328125,-0.02519588961149566,0.022714254,0.2,0.08733673393726349,-42.843528270721436,0.20863122353330255,7.331371307373047e-06,0.0004092704424510632,0.9658275842666626,1456,-2.343114459459459,1257.0
47616,37,93,1267,0.235107421875,-0.02327369200065732,0.018155007,0.2,-0.03776497766375542,-42.85279905796051,0.0028387777383613866,-3.838539123535156e-05,0.0004092704424510632,0.9666892290115356,1472,-2.343114459459459,1257.0
48128,37,94,1267,0.2216796875,-0.02340000672847964,0.019736204,0.2,-0.03685792163014412,-42.88162314891815,0.0023477725590055343,6.848573684692383e-05,0.0004092704424510632,0.9671291708946228,1488,-2.3397912368421045,1257.0
48640,38,95,1266,0.185546875,-0.02081915752205532,0.018051494,0.2,0.04350122809410095,-42.90695369243622,0.21190097136422992,1.245737075805664e-05,0.0004092704424510632,0.9684957265853882,1504,-2.3397912368421045,1257.0
49152,38,96,1266,0.2674560546875,-0.02899944066302851,0.025177244,0.2,-0.04069399833679199,-42.953126430511475,0.0043052402543253265,8.296966552734375e-05,0.0004092704424510632,0.9705239534378052,1520,-2.3426532820512813,1257.0
49664,39,97,1266,0.2427978515625,-0.023702950609731488,0.02232437,0.2,0.06326984614133835,-42.9772515296936,0.20336121041327715,1.0788440704345703e-05,0.0004092704424510632,0.96926349401474,1536,-2.3426532820512813,1257.0
50176,39,98,1266,0.22314453125,-0.0238525535678491,0.016773209,0.2,-0.03480115905404091,-42.93545472621918,0.005639646486088168,-2.7418136596679688e-06,0.0004092704424510632,0.96913743019104,1552,-2.3426532820512813,1257.0
50688,40,99,1266,0.1839599609375,-0.02177565943566151,0.015481318,0.2,-0.04125339537858963,-42.93450140953064,0.0022262310740188695,8.344650268554688e-07,0.0004092704424510632,0.9683995842933655,1568,-2.344601275,1257.0
51200,40,100,1266,0.210205078125,-0.022175096470164135,0.016360257,0.2,0.0712747573852539,-42.894243121147156,0.21192943025380373,1.5735626220703125e-05,0.0004092704424510632,0.9670079350471497,1584,-2.344601275,1257.0
51712,40,101,1266,0.1953125,-0.021358403158956207,0.013440391,0.2,-0.038870420306921005,-42.88387095928192,0.004434444083017297,5.513429641723633e-05,0.0004092704424510632,0.9682775735855103,1600,-2.3430009512195125,1257.0
52224,41,102,1265,0.2412109375,-0.02481158880982548,0.02247183,0.2,0.06852252781391144,-42.93562602996826,0.20289874821901321,1.33514404296875e-05,0.0004092704424510632,0.9695327281951904,1616,-2.3430009512195125,1257.0
52736,41,103,1265,0.26123046875,-0.027520668372744694,0.020646956,0.2,-0.027178023010492325,-42.95244348049164,0.0039816696516936645,2.9742717742919922e-05,0.0004092704424510632,0.9693589210510254,1632,-2.3430009512195125,1257.0
53248,42,104,1265,0.25634765625,-0.026396718254545704,0.016503174,0.2,-0.03425408527255058,-42.95464897155762,0.0015367989108199254,2.1457672119140625e-05,0.0004092704424510632,0.9699388146400452,1648,-2.340738547619048,1257.0
53760,42,105,1265,0.18212890625,-0.017653994786087424,0.018599834,0.2,0.09307234734296799,-42.9563547372818,0.2054128055460751,1.4483928680419922e-05,0.0004092704424510632,0.9692806601524353,1664,-2.340738547619048,1257.0
54272,42,106,1265,0.25537109375,-0.030402838223380968,0.021892633,0.2,-0.04040675610303879,-42.93582272529602,0.0053880904815741815,0.00010693073272705078,0.0004092704424510632,0.9689889550209045,1680,-2.3425703720930233,1257.0
54784,43,107,1265,0.1837158203125,-0.01888618823431898,0.015531212,0.2,0.07112647593021393,-42.91873550415039,0.21165786543861032,1.2278556823730469e-05,0.0004092704424510632,0.9683288931846619,1696,-2.3425703720930233,1257.0
55296,43,108,1264,0.2275390625,-0.030789975440711714,0.019183008,0.2,-0.040905725210905075,-42.88740813732147,0.005117744920426048,-3.1948089599609375e-05,0.0004092704424510632,0.9675940275192261,1712,-2.3425703720930233,1257.0
55808,44,109,1264,0.1964111328125,-0.023084295768057927,0.015144806,0.2,-0.028875641524791718,-42.88543176651001,0.0017468421974626835,5.793571472167969e-05,0.0004092704424510632,0.9684389233589172,1728,-2.350288613636364,1257.0
56320,44,110,1264,0.299560546875,-0.026562052429653704,0.03680684,0.2,0.02402542158961296,-42.915642619132996,0.1024657777743414,9.000301361083984e-06,0.0004092704424510632,0.9691643714904785,1744,-2.350288613636364,1257.0
56832,44,111,1263,0.2401123046875,-0.02604059225996025,0.016499566,0.2,-0.02845885418355465,-42.92804312705994,0.004092432449397165,7.987022399902344e-05,0.0004092704424510632,0.9690036773681641,1760,-2.3473775111111115,1257.0
57344,45,112,1263,0.21533203125,-0.025879011256620288,0.018281162,0.2,0.05956052243709564,-42.94402742385864,0.23843197943642735,1.2814998626708984e-05,0.0004092704424510632,0.9700184464454651,1776,-2.3473775111111115,1257.0
57856,45,113,1263,0.2376708984375,-0.023928764217998832,0.01562463,0.2,-0.02623920515179634,-42.98667538166046,0.005401560403697658,-9.894371032714844e-06,0.0004092704424510632,0.9714131355285645,1792,-2.3462033695652176,1257.0
58368,46,114,1263,0.21533203125,-0.023874060134403408,0.016044412,0.2,0.0870148092508316,-43.01716899871826,0.2226330074481666,2.3245811462402344e-06,0.0004092704424510632,0.9714811444282532,1808,-2.3462033695652176,1257.0
58880,46,115,1263,0.24072265625,-0.023912655320600607,0.024037655,0.2,-0.023649165406823158,-43.013461232185364,0.0031488461027038284,-8.308887481689453e-05,0.0004092704424510632,0.9718327522277832,1824,-2.3462033695652176,1257.0
59392,47,116,1263,0.205078125,-0.021135710645467043,0.016508529,0.2,-0.027065714821219444,-43.018911480903625,0.00392464995093178,7.134675979614258e-05,0.0004092704424510632,0.9714959859848022,1840,-2.3426063191489366,1257.0
59904,47,117,1263,0.190185546875,-0.02268614420609083,0.018414188,0.2,0.08808142691850662,-43.01634407043457,0.22346089454367757,9.59634780883789e-06,0.0004092704424510632,0.9719219207763672,1856,-2.3426063191489366,1257.0
60416,47,118,1263,0.1583251953125,-0.017910232330905274,0.01587492,0.2,-0.029789146035909653,-43.00920236110687,0.004427932472026441,-3.707408905029297e-05,0.0004092704424510632,0.9708756804466248,1872,-2.3440110833333336,1257.0
60928,48,119,1263,0.218017578125,-0.023783525335602462,0.021159414,0.2,0.05081545561552048,-42.978784918785095,0.2117965524084866,4.291534423828125e-06,0.0004092704424510632,0.9704704284667969,1888,-2.3440110833333336,1257.0
61440,48,120,1263,0.212646484375,-0.02352303646330256,0.013073258,0.2,-0.02473832480609417,-42.96635580062866,0.0026081073774548713,-7.62939453125e-05,0.0004092704424510632,0.9700677990913391,1904,-2.3440110833333336,1257.0
61952,49,121,1263,0.2708740234375,-0.03161943571467418,0.023175595,0.2,-0.05011484771966934,-42.96050465106964,0.0024145151473931037,9.5367431640625e-07,0.0004092704424510632,0.9704430103302002,1920,-2.3393254897959186,1257.0
62464,49,122,1263,0.2021484375,-0.017652534108492546,0.014213613,0.2,0.07865937054157257,-42.95952022075653,0.21712271636351943,9.000301361083984e-06,0.0004092704424510632,0.9694243669509888,1936,-2.3393254897959186,1257.0
62976,49,123,1263,0.1904296875,-0.019819232751615345,0.017074421,0.2,-0.026051180437207222,-42.91352701187134,0.005149540433194488,7.092952728271484e-06,0.0004092704424510632,0.9680613875389099,1952,-2.34014954,1257.0
63488,50,124,1263,0.236572265625,-0.026409205165691674,0.020732697,0.2,0.0794123113155365,-42.870158314704895,0.20985497441142797,5.424022674560547e-06,0.0004092704424510632,0.9665550589561462,1968,-2.34014954,1257.0
