time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/loss,train/entropy_loss,train/value_loss,train/explained_variance,train/learning_rate,train/std,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
17408,12,34,1343,0.23095703125,-0.020780799066415057,0.026109725,0.2,-0.02499653398990631,-43.73057162761688,0.0024192064302042127,0.00401383638381958,0.0004092704424510632,0.9929594993591309,528,-2.335088846153846,1257.0
17920,13,35,1342,0.258056640625,-0.029828127706423402,0.020882612,0.2,-0.03477209061384201,-43.739039182662964,0.004060792256495915,-0.00019490718841552734,0.0004092704424510632,0.99395751953125,544,-2.335207214285714,1257.0
18432,13,36,1341,0.2801513671875,-0.02862291716155596,0.019162532,0.2,-0.0029057227075099945,-43.767884373664856,0.0869019371457398,3.898143768310547e-05,0.0004092704424510632,0.994606614112854,560,-2.335207214285714,1257.0
18944,14,37,1340,0.2103271484375,-0.02243466985237319,0.019142076,0.2,-0.03618377447128296,-43.764034271240234,0.003932262494345196,0.001811981201171875,0.0004092704424510632,0.9935146570205688,576,-2.337132533333333,1257.0
19456,14,38,1340,0.19140625,-0.020685741445049644,0.016385403,0.2,0.01298939436674118,-43.73826348781586,0.09160127257928252,0.00010114908218383789,0.0004092704424510632,0.9935072660446167,592,-2.337132533333333,1257.0
19968,14,39,1340,0.2222900390625,-0.02346453494101297,0.015730852,0.2,-0.0444614551961422,-43.75274097919464,0.002863131438061828,0.002144336700439453,0.0004092704424510632,0.9940998554229736,608,-2.337132533333333,1257.0
20480,15,40,1340,0.2681884765625,-0.030666563718114048,0.021005463,0.2,-0.05167591571807861,-43.77004659175873,0.002576170867541805,0.001782834529876709,0.0004092704424510632,0.9946566224098206,624,-2.323762875,1257.0
20992,15,41,1340,0.186279296875,-0.018354902742430568,0.015319601,0.2,0.026697542518377304,-43.78302180767059,0.09981616865843534,8.64267349243164e-05,0.0004092704424510632,0.9950166344642639,640,-2.323762875,1257.0
21504,16,42,1340,0.302978515625,-0.03246359342665528,0.022922147,0.2,-0.04086514189839363,-43.787341475486755,0.004110232548555359,0.002113163471221924,0.0004092704424510632,0.9949564933776855,656,-2.3160064705882353,1257.0
22016,16,43,1339,0.276123046875,-0.027220775140449405,0.028318144,0.2,0.01209082081913948,-43.76600730419159,0.10523036657832563,0.00011938810348510742,0.0004092704424510632,0.9935194253921509,672,-2.3160064705882353,1257.0
22528,16,44,1337,0.2669677734375,-0.029201381013990613,0.021108914,0.2,-0.04118825122714043,-43.6996967792511,0.0036569889416568913,0.001117110252380371,0.0004092704424510632,0.9909610152244568,688,-2.3160064705882353,1257.0
23040,17,45,1337,0.2391357421875,-0.025656414567492902,0.019244926,0.2,-0.024000247940421104,-43.626906991004944,0.0028742430185957346,0.0005167126655578613,0.0004092704424510632,0.9886481761932373,704,-2.3144356666666663,1257.0
23552,17,46,1337,0.2662353515625,-0.030715978238731623,0.024213824,0.2,0.011547811329364777,-43.533738136291504,0.11928649176843464,0.00010311603546142578,0.0004092704424510632,0.9850359559059143,720,-2.3144356666666663,1257.0
24064,18,47,1336,0.2305908203125,-0.026817967736860737,0.018509297,0.2,-0.04364761337637901,-43.45765042304993,0.003331406733195763,0.002050459384918213,0.0004092704424510632,0.9846383333206177,736,-2.3047124736842104,1257.0
24576,18,48,1336,0.266845703125,-0.030904743369319476,0.02500285,0.2,0.022455699741840363,-43.470558524131775,0.1137085291557014,0.00014793872833251953,0.0004092704424510632,0.9853102564811707,752,-2.3047124736842104,1257.0
25088,18,49,1336,0.2222900390625,-0.026907788502285257,0.017557982,0.2,-0.053719501942396164,-43.477163553237915,0.004882531793555245,0.0014348030090332031,0.0004092704424510632,0.9851973652839661,768,-2.3047124736842104,1257.0
25600,19,50,1335,0.2437744140625,-0.027287887918646447,0.016151756,0.2,-0.03584456071257591,-43.49189794063568,0.0017326733068330213,0.00035947561264038086,0.0004092704424510632,0.9862647652626038,784,-2.3094631999999997,1257.0
26112,19,51,1334,0.300537109375,-0.03162266426079441,0.031661227,0.2,0.016761917620897293,-43.52820134162903,0.1194987976923585,0.0002256631851196289,0.0004092704424510632,0.9869866371154785,800,-2.3094631999999997,1257.0
26624,19,52,1334,0.2060546875,-0.02167401826591231,0.01589841,0.2,-0.03115551546216011,-43.52829897403717,0.0037125082344573457,0.0039021968841552734,0.0004092704424510632,0.9866901636123657,816,-2.3030706666666667,1257.0
27136,20,53,1334,0.2469482421875,-0.027592838101554662,0.020043813,0.2,0.023228876292705536,-43.4988397359848,0.12679480202496052,0.00019174814224243164,0.0004092704424510632,0.9852432608604431,832,-2.3030706666666667,1257.0
27648,20,54,1334,0.199462890625,-0.021017347913584672,0.016233522,0.2,-0.037632714956998825,-43.44061040878296,0.0036594041957869194,-0.0011203289031982422,0.0004092704424510632,0.9827861785888672,848,-2.3030706666666667,1257.0
28160,21,55,1333,0.22998046875,-0.025043327797902748,0.017145647,0.2,-0.03670929744839668,-43.37622356414795,0.0019094089111604262,-0.000274658203125,0.0004092704424510632,0.9820348620414734,864,-2.2995195909090906,1257.0
28672,21,56,1333,0.2506103515625,-0.021586285409284756,0.02838967,0.2,0.0009000003337860107,-43.37440204620361,0.039238229881448206,0.0001856088638305664,0.0004092704424510632,0.9818080067634583,880,-2.2995195909090906,1257.0
29184,21,57,1333,0.257080078125,-0.025746982835698873,0.020079244,0.2,-0.03573206812143326,-43.35430121421814,0.004833880091609899,0.0010874271392822266,0.0004092704424510632,0.9808635115623474,896,-2.302456565217391,1257.0
29696,22,58,1332,0.2691650390625,-0.03007372995489277,0.023581982,0.2,0.0369279608130455,-43.3492773771286,0.15817070566117764,0.0002371668815612793,0.0004092704424510632,0.982088029384613,912,-2.302456565217391,1257.0
30208,22,59,1332,0.2359619140625,-0.027565389027586207,0.020658433,0.2,-0.045538097620010376,-43.388245820999146,0.0034043343694065697,0.0009537339210510254,0.0004092704424510632,0.9831551909446716,928,-2.2957464166666663,1257.0
30720,23,60,1332,0.25048828125,-0.02465747627138626,0.018882088,0.2,0.02633269876241684,-43.404359102249146,0.1585855984594673,6.854534149169922e-05,0.0004092704424510632,0.9831019043922424,944,-2.2957464166666663,1257.0
31232,23,61,1331,0.2325439453125,-0.02782893857511226,0.0153617095,0.2,-0.04126792028546333,-43.412280917167664,0.0023933033116918523,0.0008286833763122559,0.0004092704424510632,0.9839746952056885,960,-2.2957464166666663,1257.0
31744,23,62,1331,0.1990966796875,-0.026471754448721185,0.0139671415,0.2,-0.03592846542596817,-43.46126878261566,0.0037914376734988764,0.000810086727142334,0.0004092704424510632,0.9860432744026184,976,-2.29831132,1257.0
32256,24,63,1330,0.2093505859375,-0.023345501715084538,0.019791529,0.2,0.03804895654320717,-43.51999258995056,0.1542740873992443,0.00017023086547851562,0.0004092704424510632,0.9876673817634583,992,-2.29831132,1257.0
32768,24,64,1330,0.2384033203125,-0.022771699412260205,0.016004736,0.2,-0.0335296131670475,-43.557628750801086,0.0038750843741581775,0.001416921615600586,0.0004092704424510632,0.9887861609458923,1008,-2.2955223076923077,1257.0
33280,25,65,1330,0.2503662109375,-0.02682366134831682,0.017577909,0.2,0.03815138339996338,-43.61540639400482,0.15577094722539186,8.89897346496582e-05,0.0004092704424510632,0.9917641878128052,1024,-2.2955223076923077,1257.0
33792,25,66,1330,0.2459716796875,-0.028251485899090767,0.019606266,0.2,-0.02644934691488743,-43.68208456039429,0.001992440609683399,0.00021207332611083984,0.0004092704424510632,0.9920002222061157,1040,-2.2955223076923077,1257.0
34304,25,67,1330,0.2540283203125,-0.028070742293493822,0.021435115,0.2,-0.03794451430439949,-43.683775663375854,0.002994140075315954,0.0004805326461791992,0.0004092704424510632,0.9928019046783447,1056,-2.296256111111111,1257.0
34816,26,68,1329,0.2618408203125,-0.028025941050145775,0.027437424,0.2,0.03813394904136658,-43.69441366195679,0.15617969864979386,0.0002046823501586914,0.0004092704424510632,0.9920341968536377,1072,-2.296256111111111,1257.0
35328,26,69,1330,0.264404296875,-0.027912998222745955,0.015888233,0.2,-0.03602458909153938,-43.663368225097656,0.004766898920934182,0.0014112591743469238,0.0004092704424510632,0.9916934967041016,1088,-2.2879272499999996,1257.0
35840,26,70,1330,0.1947021484375,-0.021346518013160676,0.017908309,0.2,0.053825896233320236,-43.66580319404602,0.15970470663160086,0.00013637542724609375,0.0004092704424510632,0.9917421936988831,1104,-2.2879272499999996,1257.0
36352,27,71,1330,0.194091796875,-0.02440599084366113,0.014796184,0.2,-0.047267671674489975,-43.65079879760742,0.004008465744846035,-0.0003949403762817383,0.0004092704424510632,0.9907434582710266,1120,-2.2879272499999996,1257.0
36864,27,72,1329,0.275146484375,-0.030814832396572456,0.028394803,0.2,-0.047827791422605515,-43.62624454498291,0.0016804893584776437,0.0009032487869262695,0.0004092704424510632,0.9909611940383911,1136,-2.2796134137931032,1257.0
37376,28,73,1329,0.2601318359375,-0.028716459462884814,0.023668034,0.2,0.037266869097948074,-43.658873558044434,0.1644044923596084,0.00021022558212280273,0.0004092704424510632,0.9925562143325806,1152,-2.2796134137931032,1257.0
37888,28,74,1328,0.2310791015625,-0.027889810648048297,0.016736893,0.2,-0.042558662593364716,-43.68641531467438,0.00401338588562794,0.0025377273559570312,0.0004092704424510632,0.9924144148826599,1168,-2.280267,1257.0
38400,28,75,1328,0.244873046875,-0.02727629021683242,0.020344416,0.2,0.04065147042274475,-43.67851686477661,0.15689176693558693,0.00018715858459472656,0.0004092704424510632,0.9923954606056213,1184,-2.280267,1257.0
38912,29,76,1328,0.2088623046875,-0.020256911462638527,0.017907914,0.2,-0.02208433300256729,-43.6733523607254,0.004325112502556294,-2.002716064453125e-05,0.0004092704424510632,0.9918314814567566,1200,-2.280267,1257.0
39424,29,77,1328,0.1929931640625,-0.0212632984330412,0.014346246,0.2,-0.0222180038690567,-43.63613307476044,0.002377731947490247,-0.0004391670227050781,0.0004092704424510632,0.9899277091026306,1216,-2.290857322580645,1257.0
39936,30,78,1327,0.2386474609375,-0.024324881334905513,0.020275474,0.2,0.040283627808094025,-43.594268560409546,0.16287436126731336,0.0001665949821472168,0.0004092704424510632,0.9894634485244751,1232,-2.290857322580645,1257.0
40448,30,79,1328,0.234375,-0.024787035668850876,0.023004878,0.2,-0.023993520066142082,-43.5758501291275,0.004034832832985558,0.002036750316619873,0.0004092704424510632,0.9881463646888733,1248,-2.2880006562499995,1257.0
40960,30,80,1327,0.221923828125,-0.02274998750363011,0.019562148,0.2,0.035475995391607285,-43.55402159690857,0.17014452861621976,0.00027066469192504883,0.0004092704424510632,0.988661527633667,1264,-2.2880006562499995,1257.0
41472,31,81,1327,0.267578125,-0.030090150597970933,0.025846373,0.2,-0.028701255097985268,-43.5718092918396,0.0034671789035201073,-0.0011112689971923828,0.0004092704424510632,0.988960325717926,1280,-2.2880006562499995,1257.0
41984,31,82,1327,0.2193603515625,-0.027274079257040285,0.0201336,0.2,-0.0434514582157135,-43.55212223529816,0.0022552989794348832,0.00041538476943969727,0.0004092704424510632,0.9870842695236206,1296,-2.284893242424242,1257.0
42496,32,83,1327,0.2451171875,-0.020093776052817702,0.022709306,0.2,0.005721207708120346,-43.4866064786911,0.06776593893300742,0.00025653839111328125,0.0004092704424510632,0.985602617263794,1312,-2.284893242424242,1257.0
43008,32,84,1326,0.2698974609375,-0.031969684961950406,0.01916917,0.2,-0.040247488766908646,-43.497564911842346,0.003661138216557447,0.003943443298339844,0.0004092704424510632,0.9880580306053162,1328,-2.287304647058823,1257.0
43520,32,85,1326,0.2066650390625,-0.022571812238311395,0.017185664,0.2,0.05087839066982269,-43.576472997665405,0.1967076298315078,0.00043779611587524414,0.0004092704424510632,0.9899110198020935,1344,-2.287304647058823,1257.0
44032,33,86,1326,0.226318359375,-0.021535247025894932,0.017270356,0.2,-0.03214419260621071,-43.6189786195755,0.003767661859455984,0.002926647663116455,0.0004092704424510632,0.990938127040863,1360,-2.2894932285714282,1257.0
44544,33,87,1326,0.2138671875,-0.02308449675911106,0.018720865,0.2,0.028217699378728867,-43.63641810417175,0.19078766275197268,3.141164779663086e-05,0.0004092704424510632,0.991076648235321,1376,-2.2894932285714282,1257.0
45056,33,88,1326,0.1942138671875,-0.02395873267960269,0.01455952,0.2,-0.021397298201918602,-43.64414882659912,0.002407034426141763,-0.00011622905731201172,0.0004092704424510632,0.9920453429222107,1392,-2.2894932285714282,1257.0
45568,34,89,1326,0.215087890625,-0.02480002307856921,0.020904206,0.2,-0.04020801559090614,-43.696006059646606,0.004001299465016928,0.0005851387977600098,0.0004092704424510632,0.9942086935043335,1408,-2.2933342499999996,1257.0
46080,34,90,1326,0.25048828125,-0.025958972619264387,0.025750894,0.2,0.05362708866596222,-43.735185980796814,0.19047942385077477,0.00010687112808227539,0.0004092704424510632,0.9938680529594421,1424,-2.2933342499999996,1257.0
46592,35,91,1326,0.2081298828125,-0.02125053171766922,0.017712394,0.2,-0.036401838064193726,-43.721715569496155,0.004266499054210726,0.0004964470863342285,0.0004092704424510632,0.9940400719642639,1440,-2.2917697297297295,1257.0
47104,35,92,1326,0.24365234375,-0.026844986772630364,0.015565102,0.2,0.05353463068604469,-43.73459756374359,0.17904857406392694,6.54458999633789e-05,0.0004092704424510632,0.9944550395011902,1456,-2.2917697297297295,1257.0
47616,35,93,1326,0.2105712890625,-0.025188149738823995,0.013276037,0.2,-0.027047771960496902,-43.74729669094086,0.0024197447746701073,-9.739398956298828e-05,0.0004092704424510632,0.9948641657829285,1472,-2.2917697297297295,1257.0
48128,36,94,1326,0.2166748046875,-0.022760954801924527,0.015800558,0.2,-0.038314856588840485,-43.7337965965271,0.003069356083869934,0.0006943941116333008,0.0004092704424510632,0.9927994608879089,1488,-2.292595447368421,1257.0
48640,36,95,1326,0.224609375,-0.02556888963590609,0.020074908,0.2,0.06558024883270264,-43.68297791481018,0.18735281843692064,0.00016266107559204102,0.0004092704424510632,0.9922759532928467,1504,-2.292595447368421,1257.0
49152,37,96,1326,0.22802734375,-0.026916330331005156,0.014658204,0.2,-0.042942360043525696,-43.692861676216125,0.0040495969587937,0.0013970732688903809,0.0004092704424510632,0.9930310845375061,1520,-2.300166256410256,1257.0
49664,37,97,1326,0.25048828125,-0.027872087201103568,0.024660328,0.2,0.06689639389514923,-43.70300531387329,0.17980728019028902,7.528066635131836e-05,0.0004092704424510632,0.992654025554657,1536,-2.300166256410256,1257.0
50176,37,98,1326,0.1492919921875,-0.018159761209972203,0.011656787,0.2,-0.03209861367940903,-43.671074748039246,0.003084143201704137,-0.00027120113372802734,0.0004092704424510632,0.9913756847381592,1552,-2.300166256410256,1257.0
50688,38,99,1326,0.253173828125,-0.029191114095738158,0.022223912,0.2,-0.04006631672382355,-43.64241015911102,0.002712179051741259,-0.0003275871276855469,0.0004092704424510632,0.9907792210578918,1568,-2.295647525,1257.0
51200,38,100,1325,0.2083740234375,-0.022508507056045346,0.017762404,0.2,0.06870292127132416,-43.613582491874695,0.1920630820095539,0.00013566017150878906,0.0004092704424510632,0.9897575378417969,1584,-2.295647525,1257.0
51712,39,101,1325,0.182373046875,-0.02079750903067179,0.014372442,0.2,-0.031717218458652496,-43.634504079818726,0.0048422007748740725,0.0008604526519775391,0.0004092704424510632,0.9929768443107605,1600,-2.294720048780488,1257.0
52224,39,102,1325,0.2650146484375,-0.027296186570310965,0.026103374,0.2,0.046129293739795685,-43.70709824562073,0.181922338437289,0.00011628866195678711,0.0004092704424510632,0.9930132031440735,1616,-2.294720048780488,1257.0
52736,39,103,1325,0.1871337890625,-0.023974165073013864,0.013736049,0.2,-0.03487294167280197,-43.685617208480835,0.00257247525951243,-0.0002758502960205078,0.0004092704424510632,0.9926097989082336,1632,-2.294720048780488,1257.0
53248,40,104,1325,0.2142333984375,-0.02453326505201403,0.016116897,0.2,-0.0497777946293354,-43.67707073688507,0.0019684658000187483,-0.00013113021850585938,0.0004092704424510632,0.9923408627510071,1648,-2.297717380952381,1257.0
53760,40,105,1325,0.2266845703125,-0.023690185567829758,0.022544019,0.2,0.05447569489479065,-43.6651326417923,0.18859176128171384,0.0001304149627685547,0.0004092704424510632,0.9921365976333618,1664,-2.297717380952381,1257.0
54272,40,106,1325,0.2276611328125,-0.025833512685494497,0.018000994,0.2,-0.03708319365978241,-43.6663019657135,0.0032107610895764083,0.0011984705924987793,0.0004092704424510632,0.9924511313438416,1680,-2.295656581395349,1257.0
54784,41,107,1325,0.1766357421875,-0.01890888690832071,0.019908674,0.2,0.07418958842754364,-43.67296850681305,0.18919845670461655,0.0001665949821472168,0.0004092704424510632,0.9924144148826599,1696,-2.295656581395349,1257.0
55296,41,108,1325,0.1910400390625,-0.02214947308675619,0.017117135,0.2,-0.019933361560106277,-43.67256832122803,0.004341357634984888,-0.0008602142333984375,0.0004092704424510632,0.9924989938735962,1712,-2.295656581395349,1257.0
55808,42,109,1325,0.230224609375,-0.02821768805733882,0.0184654,0.2,-0.03645801544189453,-43.658278822898865,0.0015467201210412895,-2.8133392333984375e-05,0.0004092704424510632,0.9913763999938965,1728,-2.2938324545454547,1257.0
56320,42,110,1325,0.307373046875,-0.02499032254854683,0.039161418,0.2,0.021603848785161972,-43.62146520614624,0.09126788657158613,0.00010013580322265625,0.0004092704424510632,0.9904071688652039,1744,-2.2938324545454547,1257.0
56832,42,111,1325,0.2325439453125,-0.0238214478304144,0.017685385,0.2,-0.027624085545539856,-43.60762894153595,0.0032614726878819056,0.0018529295921325684,0.0004092704424510632,0.9909648895263672,1760,-2.293589888888889,1257.0
57344,43,112,1325,0.198486328125,-0.025081652915105224,0.013021972,0.2,0.07277074456214905,-43.627452969551086,0.21467272751033306,0.00011307001113891602,0.0004092704424510632,0.9910716414451599,1776,-2.293589888888889,1257.0
57856,43,113,1325,0.20263671875,-0.024449727054161485,0.016509749,0.2,-0.03692122921347618,-43.62579929828644,0.003564260325219948,8.20159912109375e-05,0.0004092704424510632,0.9906574487686157,1792,-2.292099586956522,1257.0
58368,44,114,1325,0.2374267578125,-0.02434884395916015,0.022588305,0.2,0.07579004764556885,-43.61653983592987,0.20098703959956765,2.866983413696289e-05,0.0004092704424510632,0.9902767539024353,1808,-2.292099586956522,1257.0
58880,44,115,1325,0.1962890625,-0.02023810165701434,0.016071381,0.2,-0.028836002573370934,-43.62316071987152,0.0028463808484957553,-0.0012447834014892578,0.0004092704424510632,0.9909763932228088,1824,-2.292099586956522,1257.0
59392,44,116,1325,0.2113037109375,-0.024275021394714713,0.017252471,0.2,-0.047968946397304535,-43.6376678943634,0.0033381882021785714,0.0003871321678161621,0.0004092704424510632,0.9914149045944214,1840,-2.289024063829787,1257.0
59904,45,117,1325,0.2177734375,-0.02221075739362277,0.02207729,0.2,0.0720980316400528,-43.63785457611084,0.19549984205514193,7.95125961303711e-05,0.0004092704424510632,0.9909869432449341,1856,-2.289024063829787,1257.0
60416,45,118,1325,0.195068359375,-0.023466494341846555,0.014135004,0.2,-0.03773123025894165,-43.62675905227661,0.004418881930178031,-2.682209014892578e-05,0.0004092704424510632,0.9908466935157776,1872,-2.289511375,1257.0
60928,45,119,1325,0.2762451171875,-0.029949689778732136,0.026019014,0.2,0.07627829164266586,-43.61870074272156,0.1933842310681939,4.094839096069336e-05,0.0004092704424510632,0.9899961948394775,1888,-2.289511375,1257.0
61440,46,120,1325,0.2235107421875,-0.023271936530363746,0.018443938,0.2,-0.03814438357949257,-43.605040311813354,0.0022530973874381743,-0.000992894172668457,0.0004092704424510632,0.990500807762146,1904,-2.289511375,1257.0
61952,46,121,1325,0.217041015625,-0.024083130338112824,0.014387228,0.2,-0.030155781656503677,-43.628496527671814,0.002133851117832819,0.00028628110885620117,0.0004092704424510632,0.9911189079284668,1920,-2.287144816326531,1257.0
62464,47,122,1325,0.187744140625,-0.02069319345173426,0.018303312,0.2,0.08298756182193756,-43.63612496852875,0.19931768160313368,0.00010597705841064453,0.0004092704424510632,0.9911949038505554,1936,-2.287144816326531,1257.0
62976,47,123,1325,0.202880859375,-0.021722074365243316,0.013714496,0.2,-0.02853347733616829,-43.641361474990845,0.0038346287910826504,0.0016735196113586426,0.0004092704424510632,0.9911950826644897,1952,-2.28496846,1257.0
63488,47,124,1325,0.2296142578125,-0.02850796701386571,0.019825002,0.2,0.05298477038741112,-43.632071018218994,0.18394705839455128,6.401538848876953e-05,0.0004092704424510632,0.9909797310829163,1968,-2.28496846,1257.0
