time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/entropy_loss,train/value_loss,train/loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/explained_variance,train/clip_fraction,train/std,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
61952,1257,49,121,-44.310914397239685,0.010232300468487665,-0.04636799171566963,-0.03143852783978218,1920,0.0004092704424510632,0.2,0.04078859090805054,0.307373046875,1.0124889612197876,0.026697015,-2.7443649999999997,1258.0
62464,1257,49,122,-44.307682514190674,0.5588836199603975,0.1117371916770935,-0.017661900448729284,1936,0.0004092704424510632,0.2,0.2002936601638794,0.128173828125,1.012076497077942,0.015238183,-2.7443649999999997,1258.0
62976,1257,50,123,-44.30740463733673,0.024933615582995117,-0.03511577844619751,-0.02807930190465413,1952,0.0004092704424510632,0.2,-4.6829833984375,0.2742919921875,1.0134460926055908,0.02535194,-2.74545148,1258.0
63488,1257,50,124,-44.34417748451233,0.7691893381997943,0.22806675732135773,-0.00856579138780944,1968,0.0004092704424510632,0.2,0.41948819160461426,0.0902099609375,1.0138590335845947,0.023692947,-2.74545148,1258.0
64000,1257,50,125,-44.33858275413513,0.007647094062122051,-0.02921966090798378,-0.026712433260399848,1984,0.0004092704424510632,0.2,-22.799997329711914,0.30126953125,1.0134350061416626,0.025846245,-2.74545148,1258.0
64512,1257,51,126,-44.34443998336792,0.010198181553278118,-0.02826458215713501,-0.025794331508222967,2000,0.0004092704424510632,0.2,0.026453137397766113,0.2652587890625,1.014395833015442,0.016618649,-2.745189862745098,1258.0
65024,1256,51,127,-44.37479567527771,0.7822882952168584,0.14682674407958984,-0.015780002213432454,2016,0.0004092704424510632,0.2,0.09848058223724365,0.1026611328125,1.0147439241409302,0.014669986,-2.745189862745098,1258.0
65536,1256,52,128,-44.389294028282166,0.11021948582492769,0.013119179755449295,-0.027790217791334726,2032,0.0004092704424510632,0.2,-0.5064874887466431,0.302490234375,1.0156891345977783,0.027977267,-2.7475790192307694,1258.0
66048,1257,52,129,-44.41175580024719,0.6625527963042259,0.2653360068798065,-0.008545910619432107,2048,0.0004092704424510632,0.2,0.6478490829467773,0.107177734375,1.015753984451294,0.00856637,-2.7475790192307694,1258.0
66560,1257,52,130,-44.403836488723755,0.005632328269712161,-0.028975768014788628,-0.022263485327130184,2064,0.0004092704424510632,0.2,-16.03164291381836,0.24658203125,1.01553213596344,0.01989945,-2.7475790192307694,1258.0
67072,1257,53,131,-44.43429982662201,0.012068908574292436,-0.03294491767883301,-0.025226632875273935,2080,0.0004092704424510632,0.2,0.04084575176239014,0.265625,1.0180538892745972,0.024178378,-2.7482673584905664,1258.0
67584,1256,53,132,-44.48871421813965,0.754017973318696,0.10751752555370331,-0.014881592185702175,2096,0.0004092704424510632,0.2,0.19073045253753662,0.060791015625,1.0183345079421997,0.010757255,-2.7482673584905664,1258.0
68096,1257,54,133,-44.48672354221344,0.014816338691161945,-0.041908662766218185,-0.031143976841121912,2112,0.0004092704424510632,0.2,-5.429232597351074,0.3056640625,1.018448829650879,0.023622679,-2.746972962962963,1258.0
68608,1257,54,134,-44.49355161190033,0.6959786014631391,0.15847431123256683,-0.01718575214908924,2128,0.0004092704424510632,0.2,0.2398555874824524,0.1114501953125,1.018835425376892,0.018175323,-2.746972962962963,1258.0
69120,1257,54,135,-44.50858402252197,0.004483104115934111,-0.019711941480636597,-0.020479871876887046,2144,0.0004092704424510632,0.2,-8.867655754089355,0.221923828125,1.0196642875671387,0.01914854,-2.746972962962963,1258.0
69632,1257,55,136,-44.57362759113312,0.010075977625092492,-0.03144392371177673,-0.02854581334395334,2160,0.0004092704424510632,0.2,0.07359743118286133,0.2686767578125,1.0240164995193481,0.021944808,-2.748071345454546,1258.0
70144,1257,55,137,-44.679062366485596,0.8838977618142962,0.130476713180542,-0.012390586387482472,2176,0.0004092704424510632,0.2,0.17772537469863892,0.0799560546875,1.0251452922821045,0.011149278,-2.748071345454546,1258.0
70656,1257,56,138,-44.67839729785919,0.12192437262274325,0.023749154061079025,-0.02765742536575999,2192,0.0004092704424510632,0.2,-0.039159417152404785,0.27197265625,1.024651288986206,0.025825681,-2.7474060357142855,1258.0
71168,1257,56,139,-44.65877664089203,0.6469647334888577,0.1652289628982544,-0.014272466258262284,2208,0.0004092704424510632,0.2,0.629348874092102,0.078857421875,1.0239555835723877,0.012467142,-2.7474060357142855,1258.0
71680,1257,57,140,-44.6081120967865,0.010166467785893474,-0.026398949325084686,-0.02367077744565904,2224,0.0004092704424510632,0.2,-18.872344970703125,0.2061767578125,1.0205928087234497,0.014541973,-2.7474060357142855,1258.0
72192,1257,57,141,-44.56954526901245,0.014411424403078854,-0.038960352540016174,-0.03154593979706988,2240,0.0004092704424510632,0.2,0.27489566802978516,0.3123779296875,1.0235501527786255,0.025992949,-2.7496136140350873,1258.0
72704,1256,57,142,-44.65943694114685,0.45504200318828225,0.09995514154434204,-0.01498689572326839,2256,0.0004092704424510632,0.2,0.282929003238678,0.104736328125,1.0247443914413452,0.015719585,-2.7496136140350873,1258.0
73216,1256,58,143,-44.670819997787476,0.06258269608952105,-0.015294801443815231,-0.02839238206797745,2272,0.0004092704424510632,0.2,-4.065642833709717,0.3148193359375,1.0252572298049927,0.034277473,-2.751280120689655,1258.0
73728,1256,58,144,-44.6793737411499,0.8523894306272268,0.18762746453285217,-0.009561342725646682,2288,0.0004092704424510632,0.2,0.44287657737731934,0.0478515625,1.025266170501709,0.012036095,-2.751280120689655,1258.0
74240,1256,59,145,-44.69667935371399,0.005766183327068575,-0.04412514716386795,-0.02893776138080284,2304,0.0004092704424510632,0.2,-10.97488021850586,0.3045654296875,1.0268604755401611,0.020217229,-2.751000406779661,1258.0
74752,1256,59,146,-44.737332582473755,1.3247547522187233,0.2982357144355774,-0.013567474787123501,2320,0.0004092704424510632,0.2,0.06324362754821777,0.1043701171875,1.027553677558899,0.007306665,-2.751000406779661,1258.0
75264,1256,59,147,-44.74705410003662,0.004270380533853313,-0.03080863133072853,-0.026920082775177434,2336,0.0004092704424510632,0.2,-3.305917739868164,0.301025390625,1.0275700092315674,0.02528723,-2.751000406779661,1258.0
