time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/std,train/policy_gradient_loss,train/learning_rate,train/loss,train/clip_fraction,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates,train/clip_range,rollout/ep_rew_mean,rollout/ep_len_mean
126,64512,44,1454,0.9836605787277222,-0.03015276274527423,0.0004092704424510632,-0.049512725323438644,0.291015625,-43.3682644367218,0.506252646446228,0.019414721,0.004533439612714574,2000,0.2,-2.3180636862745096,1258.0
127,65024,44,1453,0.9837466478347778,-0.013186443444283213,0.0004092704424510632,0.20954641699790955,0.055419921875,-43.36906099319458,0.5929222702980042,0.010352585,0.6499004126526415,2016,0.2,-2.3180636862745096,1258.0
128,65536,45,1454,0.9838454127311707,-0.03132619400275871,0.0004092704424510632,-0.042502209544181824,0.296630859375,-43.37615990638733,-0.9961888790130615,0.036359333,0.022085654316470027,2032,0.2,-2.3183427884615386,1258.0
129,66048,45,1453,0.9836310148239136,-0.01456784360925667,0.0004092704424510632,0.07944727689027786,0.0909423828125,-43.370453119277954,0.8377522230148315,0.013118055,0.36238092137500644,2048,0.2,-2.3183427884615386,1258.0
130,66560,45,1454,0.9849180579185486,-0.02023904406814836,0.0004092704424510632,-0.03983224928379059,0.2451171875,-43.38288772106171,-0.08715856075286865,0.018281423,0.005211360490648076,2064,0.2,-2.3183427884615386,1258.0
131,67072,46,1454,0.9861934185028076,-0.032970961765386164,0.0004092704424510632,-0.03768960386514664,0.3465576171875,-43.4278529882431,0.7362251281738281,0.0339766,0.010674530203687027,2080,0.2,-2.317202320754717,1258.0
132,67584,46,1455,0.9863778352737427,-0.014103784793405794,0.0004092704424510632,0.020559009164571762,0.061279296875,-43.445401191711426,0.598843514919281,0.01135854,0.5157723284792155,2096,0.2,-2.317202320754717,1258.0
133,68096,46,1455,0.9858860969543457,-0.024714607832720503,0.0004092704424510632,-0.03382400423288345,0.240966796875,-43.43459892272949,0.34519195556640625,0.017701438,0.02468311320990324,2112,0.2,-2.3160083703703704,1258.0
134,68608,47,1455,0.9855448007583618,-0.009669692255556583,0.0004092704424510632,0.09262683987617493,0.064697265625,-43.4180303812027,0.6110258102416992,0.008811168,0.5582816703245044,2128,0.2,-2.3160083703703704,1258.0
135,69120,47,1455,0.9844138622283936,-0.029826708901964594,0.0004092704424510632,-0.04317951574921608,0.26904296875,-43.39763343334198,-2.338212490081787,0.023959406,0.004114608476811554,2144,0.2,-2.3160083703703704,1258.0
136,69632,47,1455,0.9831458926200867,-0.026045223072287627,0.0004092704424510632,-0.037727098912000656,0.2547607421875,-43.36353242397308,0.748490571975708,0.017711312,0.01938781182980165,2160,0.2,-2.3163148909090907,1258.0
137,70144,48,1456,0.982336699962616,-0.015706185746239498,0.0004092704424510632,0.018475379794836044,0.10400390625,-43.33064007759094,0.534270703792572,0.019569103,0.4658565593417734,2176,0.2,-2.3163148909090907,1258.0
138,70656,48,1457,0.981474757194519,-0.023229096172144637,0.0004092704424510632,-0.01938670128583908,0.222900390625,-43.300671458244324,-0.989936351776123,0.017343193,0.028026839077938348,2192,0.2,-2.3206568928571434,1258.0
139,71168,48,1457,0.9812700748443604,-0.009408458558027633,0.0004092704424510632,0.06817621737718582,0.04833984375,-43.28394901752472,0.6967746019363403,0.008454788,0.4184468351304531,2208,0.2,-2.3206568928571434,1258.0
140,71680,49,1458,0.9831616878509521,-0.023560893430840224,0.0004092704424510632,-0.03769383579492569,0.2320556640625,-43.30376923084259,-0.784178614616394,0.017196598,0.002890471092541702,2224,0.2,-2.3206568928571434,1258.0
141,72192,49,1458,0.98432457447052,-0.016761115650297143,0.0004092704424510632,0.028821531683206558,0.0947265625,-43.36208140850067,0.7213453054428101,0.014204174,0.2620318012777716,2240,0.2,-2.3185454736842113,1258.0
142,72704,49,1459,0.9844605922698975,-0.023250554848345928,0.0004092704424510632,-0.03662293776869774,0.2122802734375,-43.38205564022064,0.9067592620849609,0.029491246,0.05630135361570865,2256,0.2,-2.3185454736842113,1258.0
143,73216,50,1459,0.9878631830215454,-0.029644819616805762,0.0004092704424510632,-0.03587062284350395,0.263916015625,-43.426892042160034,-0.6510367393493652,0.021698777,0.01299192443548236,2272,0.2,-2.3201245689655177,1258.0
144,73728,50,1458,0.9886471629142761,-0.00796097339480184,0.0004092704424510632,0.03708785027265549,0.0264892578125,-43.51405453681946,0.665044903755188,0.010377469,0.5056633064523339,2288,0.2,-2.3201245689655177,1258.0
145,74240,50,1458,0.9879437685012817,-0.02606869174633175,0.0004092704424510632,-0.039948590099811554,0.242919921875,-43.50229823589325,0.46124738454818726,0.016918853,0.007386106488411315,2304,0.2,-2.322371169491526,1258.0
146,74752,51,1458,0.9876564145088196,-0.00237866367388051,0.0004092704424510632,0.11691470444202423,0.0048828125,-43.49004662036896,0.8152787685394287,0.003965354,0.517589614726603,2320,0.2,-2.322371169491526,1258.0
147,75264,51,1458,0.9882464408874512,-0.027465812367154285,0.0004092704424510632,-0.0453648716211319,0.256103515625,-43.49233889579773,-2.1253278255462646,0.021441523,0.002163133536669193,2336,0.2,-2.322371169491526,1258.0
1,75776,0,3896,0.9897976517677307,-0.022605868842219934,0.0004092704424510632,-0.030133748427033424,0.209716796875,-43.52346134185791,0.0652814507484436,0.017078508,0.0025496407761238515,2352,0.2,-2.324538300000001,1258.0
2,76288,0,2237,0.9900889992713928,-0.004839421875658445,0.0004092704424510632,0.05298396572470665,0.0062255859375,-43.55744385719299,0.09884172677993774,0.004960294,1.7005191138014197,2368,0.2,-2.324538300000001,1258.0
3,76800,0,1907,0.9899943470954895,-0.033913860126631334,0.0004092704424510632,-0.053869232535362244,0.3001708984375,-43.55555081367493,0.3931351900100708,0.021839082,0.005724464310333133,2384,0.2,-2.325796540983607,1258.0
4,77312,1,1799,0.9900798201560974,-0.006018366359057836,0.0004092704424510632,0.09937109053134918,0.03125,-43.55688166618347,0.631893515586853,0.007549952,0.6074946750886738,2400,0.2,-2.325796540983607,1258.0
5,77824,1,1752,0.989719033241272,-0.03127483412390575,0.0004092704424510632,-0.0465930700302124,0.28662109375,-43.55227196216583,-0.19012820720672607,0.022728309,0.005893852619919926,2416,0.2,-2.325796540983607,1258.0
6,78336,1,1729,0.9905142188072205,-0.024780047053354792,0.0004092704424510632,-0.032940201461315155,0.2532958984375,-43.553367018699646,-0.20224738121032715,0.018837597,0.00455857389169978,2432,0.2,-2.3279505000000005,1258.0
7,78848,2,1695,0.9908542633056641,-0.002087172535539139,0.0004092704424510632,0.13803048431873322,0.01904296875,-43.57060766220093,0.4704756736755371,0.0059696445,0.7523676119744778,2448,0.2,-2.3279505000000005,1258.0
8,79360,2,1643,0.9909638166427612,-0.022662322386167943,0.0004092704424510632,-0.03460005298256874,0.23388671875,-43.57623839378357,0.15943682193756104,0.015606339,0.002279437230754411,2464,0.2,-2.3261591269841273,1258.0
9,79872,2,1640,0.9911585450172424,-0.003700589186337311,0.0004092704424510632,0.1058778390288353,0.0206298828125,-43.58090877532959,0.3819625973701477,0.006469665,0.8241972145624459,2480,0.2,-2.3261591269841273,1258.0
10,80384,3,1638,0.9897802472114563,-0.022168988274643198,0.0004092704424510632,-0.031053585931658745,0.1881103515625,-43.57062304019928,0.04963737726211548,0.013625298,0.0014405125457415124,2496,0.2,-2.3261591269841273,1258.0
11,80896,3,1628,0.9885157942771912,-0.02337524213362485,0.0004092704424510632,-0.03870481252670288,0.25537109375,-43.518634557724,0.3498417139053345,0.019075647,0.006339940300676972,2512,0.2,-2.324541671875,1258.0
12,81408,3,1619,0.9882293939590454,-0.00834142736857757,0.0004092704424510632,0.0646444708108902,0.0283203125,-43.49015820026398,0.6256551146507263,0.0083648125,0.5770162385888398,2528,0.2,-2.324541671875,1258.0
13,81920,4,1605,0.9865914583206177,-0.029660042928298935,0.0004092704424510632,-0.04130179062485695,0.2755126953125,-43.47031116485596,-0.009592413902282715,0.022212831,0.012966308087925427,2544,0.2,-2.3249228,1258.0
14,82432,4,1589,0.9858587980270386,-0.005297345473081805,0.0004092704424510632,0.32770395278930664,0.0423583984375,-43.422800183296204,0.7982729077339172,0.006347322,0.7719710301607847,2560,0.2,-2.3249228,1258.0
15,82944,4,1586,0.9866011738777161,-0.02833856445067795,0.0004092704424510632,-0.029684357345104218,0.2607421875,-43.420944571495056,0.2342047095298767,0.017283566,0.0051847410868504085,2576,0.2,-2.3249228,1258.0
16,83456,5,1587,0.9865991473197937,-0.023963513842318207,0.0004092704424510632,-0.027340199798345566,0.2239990234375,-43.43969166278839,0.7374476790428162,0.021556871,0.035550459928344935,2592,0.2,-2.3274527575757573,1258.0
17,83968,5,1579,0.9864599704742432,-0.013685817728401162,0.0004092704424510632,0.042577724903821945,0.1214599609375,-43.43063533306122,0.566433310508728,0.026721299,0.6297357969451696,2608,0.2,-2.3274527575757573,1258.0
18,84480,5,1567,0.9849258661270142,-0.02859988235286437,0.0004092704424510632,-0.026190370321273804,0.3048095703125,-43.41195273399353,0.2242026925086975,0.020963281,0.01303444366203621,2624,0.2,-2.3273722388059697,1258.0
19,84992,6,1564,0.9845280647277832,-0.005205725436098874,0.0004092704424510632,0.1390531361103058,0.02978515625,-43.37503707408905,0.8058619499206543,0.006012041,0.7107470468617976,2640,0.2,-2.3273722388059697,1258.0
20,85504,6,1560,0.9850749373435974,-0.02287661566515453,0.0004092704424510632,-0.03199336305260658,0.2442626953125,-43.38033843040466,-0.07318294048309326,0.018164504,0.011697786103468388,2656,0.2,-2.3273722388059697,1258.0
21,86016,6,1561,0.9854889512062073,-0.01652810219093226,0.0004092704424510632,0.1116064116358757,0.147705078125,-43.40448546409607,0.8047824501991272,0.018905321,0.2441490557976067,2672,0.2,-2.326962397058823,1258.0
22,86528,7,1563,0.9846101403236389,-0.021393253438873217,0.0004092704424510632,-0.038406334817409515,0.2010498046875,-43.39978039264679,0.9279441833496094,0.023064442,0.06274757481878623,2688,0.2,-2.326962397058823,1258.0
23,87040,7,1555,0.9847123026847839,-0.01931478438200429,0.0004092704424510632,-0.018830277025699615,0.2115478515625,-43.37802195549011,-1.393456220626831,0.020350875,0.03788384405197576,2704,0.2,-2.325521492753623,1258.0
24,87552,7,1556,0.9847325086593628,-0.007070002087857574,0.0004092704424510632,0.043551865965127945,0.0458984375,-43.388237953186035,0.5433682203292847,0.00744797,0.875081033911556,2720,0.2,-2.325521492753623,1258.0
25,88064,8,1558,0.9856513142585754,-0.027352873312338488,0.0004092704424510632,-0.035841576755046844,0.2764892578125,-43.39492750167847,0.629856288433075,0.020685595,0.009128086545388214,2736,0.2,-2.327535585714285,1258.0
26,88576,8,1560,0.9861071705818176,-0.009415009000804275,0.0004092704424510632,0.12961100041866302,0.0447998046875,-43.42418122291565,0.7165747284889221,0.009935727,0.7643540520220995,2752,0.2,-2.327535585714285,1258.0
27,89088,8,1556,0.986805260181427,-0.022201148174644914,0.0004092704424510632,-0.03320489823818207,0.1961669921875,-43.4389591217041,-0.9159078598022461,0.013966702,0.003017647657543421,2768,0.2,-2.327535585714285,1258.0
28,89600,9,1557,0.9861482977867126,-0.022811466071289033,0.0004092704424510632,-0.020545577630400658,0.2449951171875,-43.45324349403381,0.2456057071685791,0.015443264,0.003254282011766918,2784,0.2,-2.327979070422535,1258.0
29,90112,9,1550,0.9860877990722656,-0.012267384459846653,0.0004092704424510632,0.1244657039642334,0.04345703125,-43.44041383266449,0.6708008646965027,0.008708513,0.5560879115946591,2800,0.2,-2.327979070422535,1258.0
30,90624,9,1547,0.9844591021537781,-0.02283939933113288,0.0004092704424510632,-0.03218773007392883,0.2459716796875,-43.42220711708069,0.09447890520095825,0.01663184,0.003342489872011356,2816,0.2,-2.3300933472222223,1258.0
31,91136,10,1544,0.9838932752609253,-0.0035919143410865217,0.0004092704424510632,0.10943358391523361,0.0159912109375,-43.37734413146973,0.7482986450195312,0.0053705266,0.8128230846486986,2832,0.2,-2.3300933472222223,1258.0
32,91648,10,1543,0.9852805733680725,-0.0238984058087226,0.0004092704424510632,-0.030169744044542313,0.246826171875,-43.39030063152313,-2.8726048469543457,0.018152986,0.0022099700036051217,2848,0.2,-2.3300933472222223,1258.0
33,92160,11,1531,0.9848847985267639,-0.027513647451996803,0.0004092704424510632,-0.036245327442884445,0.26708984375,-43.4163156747818,0.4155363440513611,0.020683851,0.004931017574563157,2864,0.2,-2.328017246575343,1258.0
34,92672,11,1526,0.9846619367599487,-0.004048128786962479,0.0004092704424510632,0.12531925737857819,0.070556640625,-43.40139067173004,0.7001951932907104,0.008260783,0.6595655921846628,2880,0.2,-2.328017246575343,1258.0
35,93184,11,1516,0.9844211339950562,-0.01837059394165408,0.0004092704424510632,-0.020298343151807785,0.194580078125,-43.39679980278015,0.09268403053283691,0.016602356,0.011720727517968044,2896,0.2,-2.328771783783784,1258.0
36,93696,12,1515,0.9845984578132629,-0.01356892018520739,0.0004092704424510632,0.056073445826768875,0.0467529296875,-43.39346098899841,0.7199978232383728,0.0090530915,0.7041646703146398,2912,0.2,-2.328771783783784,1258.0
37,94208,12,1510,0.9819128513336182,-0.0274396593158599,0.0004092704424510632,-0.04446326941251755,0.280517578125,-43.36587750911713,-0.014942765235900879,0.021196265,0.002084714938973775,2928,0.2,-2.328771783783784,1258.0
38,94720,12,1505,0.9816864728927612,-0.029162567370804027,0.0004092704424510632,-0.039964962750673294,0.28466796875,-43.29872643947601,0.6355565786361694,0.01937766,0.008932117038057186,2944,0.2,-2.3267402,1258.0
39,95232,13,1502,0.9815513491630554,-0.0033512824011268094,0.0004092704424510632,0.07325367629528046,0.0262451171875,-43.29062747955322,0.6321487426757812,0.0051057646,0.6909315490629524,2960,0.2,-2.3267402,1258.0
40,95744,13,1499,0.9804965853691101,-0.026575382624287158,0.0004092704424510632,-0.02560357190668583,0.295166015625,-43.27097499370575,0.34939253330230713,0.024053948,0.015759314672322944,2976,0.2,-2.3265251710526313,1258.0
41,96256,14,1497,0.980278730392456,-0.010878746645175852,0.0004092704424510632,0.17448070645332336,0.0498046875,-43.25611591339111,0.706161618232727,0.011716661,0.6678021443076432,2992,0.2,-2.3265251710526313,1258.0
42,96768,14,1497,0.9799526929855347,-0.025501657772110775,0.0004092704424510632,-0.03358504921197891,0.263916015625,-43.24614608287811,0.3409879803657532,0.016928006,0.0033789139197324403,3008,0.2,-2.3265251710526313,1258.0
43,97280,14,1496,0.979349672794342,-0.016381987792556174,0.0004092704424510632,0.041865963488817215,0.154296875,-43.22780168056488,0.7551766633987427,0.016194778,0.1275137267075479,3024,0.2,-2.324498519480519,1258.0
44,97792,15,1497,0.9791252613067627,-0.009521578147541732,0.0004092704424510632,0.001847151666879654,0.0340576171875,-43.21367001533508,0.8034473657608032,0.012448209,0.5123792116064578,3040,0.2,-2.324498519480519,1258.0
45,98304,15,1498,0.9784004092216492,-0.026594001668854617,0.0004092704424510632,-0.02557212859392166,0.2750244140625,-43.196354389190674,0.0019266605377197266,0.021051913,0.02862549968995154,3056,0.2,-2.3228359102564102,1258.0
46,98816,15,1492,0.9782028198242188,-0.007502767592086457,0.0004092704424510632,0.06414566189050674,0.011962890625,-43.180264353752136,0.7535068988800049,0.00585925,0.6667757723480463,3072,0.2,-2.3228359102564102,1258.0
47,99328,16,1493,0.9788839817047119,-0.02616451811627485,0.0004092704424510632,-0.03023190051317215,0.279541015625,-43.18336296081543,0.49686914682388306,0.017624808,0.00728627662465442,3088,0.2,-2.3228359102564102,1258.0
48,99840,16,1494,0.9787930250167847,-0.02323963271919638,0.0004092704424510632,-0.01011788472533226,0.1605224609375,-43.19657599925995,0.7309489250183105,0.021092724,0.10614601674024016,3104,0.2,-2.3233601012658225,1258.0
49,100352,16,1497,0.9787566065788269,-0.009416121451067738,0.0004092704424510632,0.013356082141399384,0.05517578125,-43.189674854278564,0.7094626426696777,0.012134439,0.4206944452598691,3120,0.2,-2.3233601012658225,1258.0
50,100864,17,1497,0.982303261756897,-0.030997931637102738,0.0004092704424510632,-0.039913106709718704,0.31689453125,-43.233577489852905,-0.9270983934402466,0.0291728,0.007127078977646306,3136,0.2,-2.3245757750000005,1258.0
51,101376,17,1497,0.9835401177406311,-0.00306571030523628,0.0004092704424510632,0.20464183390140533,0.0238037109375,-43.32118582725525,0.26067888736724854,0.0061131744,1.6448895372450352,3152,0.2,-2.3245757750000005,1258.0
52,101888,17,1496,0.9846332669258118,-0.03058510526898317,0.0004092704424510632,-0.043461356312036514,0.2847900390625,-43.346821904182434,-0.8603713512420654,0.022724114,0.0012934199585288297,3168,0.2,-2.3245757750000005,1258.0
53,102400,18,1496,0.9843055009841919,-0.01363222319923807,0.0004092704424510632,0.05460890009999275,0.0726318359375,-43.35949790477753,0.7446050643920898,0.013330912,0.2890094546601176,3184,0.2,-2.322254580246914,1258.0
54,102912,18,1493,0.9824793338775635,-0.020278417534427717,0.0004092704424510632,-0.021110497415065765,0.2476806640625,-43.325390577316284,0.8984085321426392,0.023615714,0.0383023043978028,3200,0.2,-2.322254580246914,1258.0
55,103424,18,1492,0.9820033311843872,-0.027511145926837344,0.0004092704424510632,-0.041675325483083725,0.2723388671875,-43.287285923957825,-0.252250075340271,0.020921126,0.012232918990775943,3216,0.2,-2.322986353658537,1258.0
56,103936,19,1494,0.9818401336669922,-0.007617533883603755,0.0004092704424510632,0.12650485336780548,0.01708984375,-43.28133714199066,0.8044606447219849,0.004915211,0.8021732731722295,3232,0.2,-2.322986353658537,1258.0
57,104448,19,1495,0.9811359643936157,-0.02866369250114076,0.0004092704424510632,-0.03560395911335945,0.294677734375,-43.27286493778229,0.5238016843795776,0.025980935,0.012117761216359213,3248,0.2,-2.3236177831325304,1258.0
58,104960,19,1495,0.9808233380317688,-0.008797124013653956,0.0004092704424510632,0.34197691082954407,0.0391845703125,-43.26082420349121,0.6475992202758789,0.009026144,1.3127662194892764,3264,0.2,-2.3236177831325304,1258.0
59,105472,20,1492,0.9801546931266785,-0.025509619677904993,0.0004092704424510632,-0.043152932077646255,0.2537841796875,-43.249910831451416,-2.441474199295044,0.017588094,0.0029308357516129036,3280,0.2,-2.3236177831325304,1258.0
60,105984,20,1491,0.9796577095985413,-0.028377980161167216,0.0004092704424510632,-0.029065074399113655,0.2996826171875,-43.22821271419525,-0.10641038417816162,0.025721747,0.00346723580150865,3296,0.2,-2.3236183333333336,1258.0
61,106496,20,1491,0.9796137809753418,-0.002223884926934261,0.0004092704424510632,0.5129238963127136,0.013427734375,-43.217458724975586,0.2907324433326721,0.0053735115,2.0890190713107586,3312,0.2,-2.3236183333333336,1258.0
62,107008,21,1493,0.9784088134765625,-0.03181124455295503,0.0004092704424510632,-0.04050817713141441,0.2904052734375,-43.2011456489563,0.562270998954773,0.021695621,0.0069944169372320175,3328,0.2,-2.3233474823529416,1258.0
63,107520,21,1490,0.9780278205871582,-0.010947693750495091,0.0004092704424510632,0.1259356439113617,0.059326171875,-43.16590404510498,0.7477082014083862,0.0113888085,0.6615688800811768,3344,0.2,-2.3233474823529416,1258.0
64,108032,21,1489,0.9774672389030457,-0.029102590728143696,0.0004092704424510632,-0.049914225935935974,0.2764892578125,-43.158536195755005,-0.03971433639526367,0.017395262,0.002140594289812725,3360,0.2,-2.3233474823529416,1258.0
65,108544,22,1487,0.9773437976837158,-0.024251649883808568,0.0004092704424510632,-0.01153915748000145,0.2381591796875,-43.147300243377686,0.6273923516273499,0.020423904,0.047970318933948874,3376,0.2,-2.323245372093024,1258.0
66,109056,22,1484,0.9772239327430725,-0.008945607012719847,0.0004092704424510632,0.047549035400152206,0.026123046875,-43.14562785625458,0.8062765598297119,0.010825567,0.6793138240464032,3392,0.2,-2.323245372093024,1258.0
67,109568,23,1483,0.9775550961494446,-0.03100163357157726,0.0004092704424510632,-0.039806995540857315,0.2840576171875,-43.14769196510315,-0.4075624942779541,0.026533639,0.027597459906246513,3408,0.2,-2.3222789540229893,1258.0
68,110080,23,1483,0.9778060913085938,-0.003676192405691836,0.0004092704424510632,0.2610985040664673,0.0140380859375,-43.15603280067444,0.7100232839584351,0.005244229,0.8497763583436608,3424,0.2,-2.3222789540229893,1258.0
69,110592,23,1484,0.9774260520935059,-0.02554158025304787,0.0004092704424510632,-0.031545285135507584,0.25537109375,-43.14997184276581,0.581173300743103,0.019185303,0.0034623835163074546,3440,0.2,-2.3222789540229893,1258.0
70,111104,24,1484,0.9776085019111633,-0.02862190082669258,0.0004092704424510632,0.009571682661771774,0.250244140625,-43.14113366603851,0.7775416374206543,0.019233597,0.10554222343489528,3456,0.2,-2.322029931818182,1258.0
71,111616,24,1486,0.9779621958732605,-0.008001795762538677,0.0004092704424510632,0.04137147217988968,0.0634765625,-43.15327072143555,0.7388120889663696,0.010135608,0.8061021617613733,3472,0.2,-2.322029931818182,1258.0
72,112128,24,1486,0.9781363606452942,-0.0342846178682521,0.0004092704424510632,-0.03055606037378311,0.3175048828125,-43.1618754863739,0.26153630018234253,0.031436812,0.029590681195259094,3488,0.2,-2.3194173820224724,1258.0
73,112640,25,1487,0.9780451655387878,-0.00656067076488398,0.0004092704424510632,0.12433014810085297,0.0198974609375,-43.168012619018555,0.33449846506118774,0.0072862036,1.9840098205022514,3504,0.2,-2.3194173820224724,1258.0
74,113152,25,1485,0.9800122976303101,-0.03141378429427277,0.0004092704424510632,-0.049445051699876785,0.2978515625,-43.18521177768707,0.658747673034668,0.019184068,0.002186508176237112,3520,0.2,-2.3194173820224724,1258.0
75,113664,25,1485,0.9810141324996948,-0.020468532777158543,0.0004092704424510632,-0.0008996278047561646,0.173583984375,-43.23530411720276,0.8511728048324585,0.022002403,0.14365615881979465,3536,0.2,-2.3191045111111115,1258.0
76,114176,26,1486,0.9809802770614624,-0.012240560812642798,0.0004092704424510632,0.009580306708812714,0.0625,-43.246554136276245,0.6811179518699646,0.013325892,0.7063913681777194,3552,0.2,-2.3191045111111115,1258.0
77,114688,26,1484,0.9811780452728271,-0.027109213813673705,0.0004092704424510632,-0.03200583904981613,0.2947998046875,-43.240835428237915,0.002932727336883545,0.021579439,0.006974072224693373,3568,0.2,-2.319136065934066,1258.0
78,115200,26,1484,0.9813182353973389,-0.005701359579688869,0.0004092704424510632,0.12475405633449554,0.0113525390625,-43.254900336265564,0.7020264863967896,0.005478237,0.7787655717693269,3584,0.2,-2.319136065934066,1258.0
79,115712,27,1484,0.9809269309043884,-0.02032208041055128,0.0004092704424510632,-0.012294069863855839,0.227783203125,-43.24703812599182,0.6968512535095215,0.018053688,0.006448420419474132,3600,0.2,-2.319136065934066,1258.0
80,116224,27,1483,0.9809688329696655,-0.015376813913462684,0.0004092704424510632,0.10061635076999664,0.105712890625,-43.241660714149475,0.7788982391357422,0.017761432,0.3185104373842478,3616,0.2,-2.3172429239130437,1258.0
81,116736,27,1484,0.9823203682899475,-0.02308302401797846,0.0004092704424510632,-0.024417968466877937,0.2811279296875,-43.25957429409027,0.944743812084198,0.02857025,0.03844727527757641,3632,0.2,-2.3172429239130437,1258.0
82,117248,28,1483,0.9813900589942932,-0.02804480423219502,0.0004092704424510632,-0.03537493944168091,0.2750244140625,-43.27902126312256,-0.1234898567199707,0.02213266,0.02992221526801586,3648,0.2,-2.3196219677419356,1258.0
83,117760,28,1484,0.9808077216148376,-0.0038244964234763756,0.0004092704424510632,0.0877569317817688,0.023193359375,-43.24368095397949,0.665368378162384,0.005894746,1.1405183812603354,3664,0.2,-2.3196219677419356,1258.0
84,118272,28,1485,0.9789412021636963,-0.022246562242798973,0.0004092704424510632,-0.03520962968468666,0.2337646484375,-43.2106671333313,0.8168022632598877,0.015335593,0.007040204131044447,3680,0.2,-2.319378829787234,1258.0
85,118784,29,1485,0.9784502387046814,-0.009198706859024242,0.0004092704424510632,0.13087360560894012,0.0513916015625,-43.168145537376404,0.6955480575561523,0.008250494,1.1616569100879133,3696,0.2,-2.319378829787234,1258.0
86,119296,29,1485,0.9776462912559509,-0.030705164797836915,0.0004092704424510632,-0.04335559532046318,0.2889404296875,-43.1454473733902,-2.1407511234283447,0.021445109,0.002707601415750105,3712,0.2,-2.319378829787234,1258.0
87,119808,29,1485,0.9782148003578186,-0.024822759311064146,0.0004092704424510632,-0.03597244992852211,0.2501220703125,-43.13243269920349,0.43407750129699707,0.020138415,0.0023101563747331966,3728,0.2,-2.319681421052632,1258.0
88,120320,30,1486,0.9784285426139832,-0.006144732746179216,0.0004092704424510632,0.4093957543373108,0.0162353515625,-43.14636433124542,0.6118861436843872,0.005387935,1.524032182060182,3744,0.2,-2.319681421052632,1258.0
89,120832,30,1484,0.9798272848129272,-0.027531590763828717,0.0004092704424510632,-0.0381290465593338,0.2813720703125,-43.165692925453186,0.6930945515632629,0.019211827,0.0047099439761950634,3760,0.2,-2.3196618020833335,1258.0
90,121344,31,1485,0.9801909923553467,-0.004661185324948747,0.0004092704424510632,0.13680878281593323,0.0042724609375,-43.19691860675812,0.3611598014831543,0.003224519,2.1547892205417156,3776,0.2,-2.3196618020833335,1258.0
91,121856,31,1485,0.9820448756217957,-0.03048871288774535,0.0004092704424510632,-0.034281566739082336,0.28564453125,-43.22297561168671,0.09104615449905396,0.022476058,0.003768003785808105,3792,0.2,-2.3196618020833335,1258.0
92,122368,31,1484,0.9832174181938171,-0.027959176804870367,0.0004092704424510632,-0.03794943541288376,0.2852783203125,-43.277703046798706,0.44697415828704834,0.024350096,0.008933497985708527,3808,0.2,-2.318830484536083,1258.0
93,122880,32,1486,0.9832763075828552,0.0003526242508087307,0.0004092704424510632,0.20599214732646942,0.00341796875,-43.2873101234436,0.6389186382293701,0.0037745298,1.224619542248547,3824,0.2,-2.318830484536083,1258.0
94,123392,32,1487,0.9832918047904968,-0.028692988664261065,0.0004092704424510632,-0.0440756119787693,0.3109130859375,-43.28362727165222,0.6235605478286743,0.02084472,0.002871117445465643,3840,0.2,-2.318344948979592,1258.0
95,123904,32,1487,0.9832773804664612,-0.002385260864684824,0.0004092704424510632,0.09669791907072067,0.006103515625,-43.274672627449036,0.5825469493865967,0.004061931,1.3035193695686758,3856,0.2,-2.318344948979592,1258.0
96,124416,33,1487,0.9821655750274658,-0.03196194536576513,0.0004092704424510632,-0.041524458676576614,0.2781982421875,-43.251160979270935,0.3693125247955322,0.019028043,0.0018616682245919947,3872,0.2,-2.318344948979592,1258.0
97,124928,33,1487,0.9814020991325378,-0.020183007862215163,0.0004092704424510632,0.027085375040769577,0.2005615234375,-43.20953631401062,0.727321207523346,0.027216945,0.12332226173020899,3888,0.2,-2.320503626262626,1258.0
98,125440,33,1486,0.9813374280929565,-0.010737677570432425,0.0004092704424510632,0.047454383224248886,0.0216064453125,-43.19582200050354,0.761247992515564,0.009020748,1.0037281152326614,3904,0.2,-2.320503626262626,1258.0
99,125952,34,1486,0.9833102226257324,-0.023568098622490652,0.0004092704424510632,-0.02762429416179657,0.2613525390625,-43.22114408016205,0.21527284383773804,0.019216944,0.019630435446742922,3920,0.2,-2.32140266,1258.0
100,126464,34,1487,0.9840138554573059,-0.008089101000223309,0.0004092704424510632,0.11719668656587601,0.0281982421875,-43.282315135002136,0.5989096164703369,0.0075679515,1.228498979471624,3936,0.2,-2.32140266,1258.0
101,126976,34,1486,0.9831193685531616,-0.02589410249493085,0.0004092704424510632,-0.050999727100133896,0.245849609375,-43.27293813228607,0.6993889808654785,0.016717762,0.0030301374681585003,3952,0.2,-2.32140266,1258.0
102,127488,35,1487,0.9827713370323181,-0.019755835848627612,0.0004092704424510632,0.09736821055412292,0.1820068359375,-43.2508145570755,0.8386613130569458,0.022352282,0.18067474337294698,3968,0.2,-2.3234047399999995,1258.0
103,128000,35,1487,0.982616126537323,-0.01329722125956323,0.0004092704424510632,0.01568547450006008,0.02587890625,-43.24121534824371,0.7125248908996582,0.01011325,0.9411971908994019,3984,0.2,-2.3234047399999995,1258.0
