time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/std,train/policy_gradient_loss,train/learning_rate,train/loss,train/clip_fraction,train/entropy_loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates,train/clip_range,rollout/ep_rew_mean,rollout/ep_len_mean
50,25600,18,1348,0.9822374582290649,-0.021664929765393026,0.0004092704424510632,-0.031055543571710587,0.2193603515625,-43.363361954689026,0.44951748847961426,0.017454257,0.007476420229068026,784,0.2,-2.3340289999999997,1258.0
51,26112,19,1349,0.9823423624038696,-0.02183760939806234,0.0004092704424510632,-0.03153517469763756,0.2257080078125,-43.39042150974274,0.6484897136688232,0.028057594,0.04157770506571978,800,0.2,-2.3340289999999997,1258.0
52,26624,19,1352,0.9807721972465515,-0.023763340344885364,0.0004092704424510632,-0.02845487743616104,0.2138671875,-43.363685846328735,-0.20589566230773926,0.0152022075,0.007748484815238044,816,0.2,-2.3364122857142853,1258.0
53,27136,20,1355,0.979587733745575,-0.021226240292889997,0.0004092704424510632,0.01806279830634594,0.1624755859375,-43.30935859680176,0.7858448624610901,0.018971497,0.0791190731106326,832,0.2,-2.3364122857142853,1258.0
54,27648,20,1356,0.9793588519096375,-0.02327873499598354,0.0004092704424510632,-0.03911454230546951,0.2257080078125,-43.28525173664093,-0.3844308853149414,0.017329782,0.0035520738529157825,848,0.2,-2.3364122857142853,1258.0
55,28160,20,1357,0.9812688231468201,-0.02698192793468479,0.0004092704424510632,-0.03616853058338165,0.2376708984375,-43.30763280391693,0.6581196188926697,0.024433337,0.023897654085885733,864,0.2,-2.3414648181818176,1258.0
56,28672,21,1359,0.9822252988815308,-0.02601531083928421,0.0004092704424510632,-0.03809179365634918,0.2696533203125,-43.36030733585358,0.7447690963745117,0.03320936,0.02796101318381261,880,0.2,-2.3414648181818176,1258.0
57,29184,21,1361,0.9812028408050537,-0.027216732007218525,0.0004092704424510632,-0.04247931018471718,0.2333984375,-43.355693101882935,-0.7708407640457153,0.019707657,0.011048424727050588,896,0.2,-2.3371207826086953,1258.0
58,29696,21,1363,0.9806286096572876,-0.012912482183310203,0.0004092704424510632,0.003003014251589775,0.0867919921875,-43.31957793235779,0.7420575618743896,0.013823298,0.06840771902352571,912,0.2,-2.3371207826086953,1258.0
59,30208,22,1366,0.9806791543960571,-0.02411554189166054,0.0004092704424510632,-0.037967223674058914,0.2135009765625,-43.308355927467346,0.19974398612976074,0.018695477,0.00420428592042299,928,0.2,-2.333588125,1258.0
60,30720,22,1366,0.9809193015098572,-0.015958370859152637,0.0004092704424510632,0.050982777029275894,0.1177978515625,-43.312575697898865,0.8028028011322021,0.015253386,0.12653522356413305,944,0.2,-2.333588125,1258.0
61,31232,22,1363,0.9823760390281677,-0.02429506555199623,0.0004092704424510632,-0.025003230199217796,0.2015380859375,-43.334970593452454,-1.005561351776123,0.014742933,0.0042825910859392025,960,0.2,-2.333588125,1258.0
62,31744,23,1354,0.982650101184845,-0.025053289500647224,0.0004092704424510632,-0.02738254703581333,0.2291259765625,-43.362781405448914,0.15731847286224365,0.016646892,0.0023568247379444074,976,0.2,-2.3342541199999998,1258.0
63,32256,23,1355,0.9825533628463745,-0.012416895420756191,0.0004092704424510632,0.008260546252131462,0.0577392578125,-43.3616669178009,0.38688552379608154,0.009531106,0.19195155112538487,992,0.2,-2.3342541199999998,1258.0
64,32768,24,1356,0.9832198619842529,-0.026576330390525982,0.0004092704424510632,-0.04432784765958786,0.2327880859375,-43.36229169368744,0.16137456893920898,0.018100664,0.005418217268015724,1008,0.2,-2.3347501538461537,1258.0
65,33280,24,1358,0.9822691082954407,-0.01407836850557942,0.0004092704424510632,0.013763561844825745,0.1041259765625,-43.37674939632416,0.7200230360031128,0.016416445,0.10805704048834741,1024,0.2,-2.3347501538461537,1258.0
66,33792,24,1359,0.979274332523346,-0.023370119408355094,0.0004092704424510632,-0.03707864135503769,0.2176513671875,-43.30767846107483,-1.52341890335083,0.013409244,0.002693010879738722,1040,0.2,-2.3347501538461537,1258.0
67,34304,25,1361,0.9797015190124512,-0.031160440936218947,0.0004092704424510632,-0.040721308439970016,0.2916259765625,-43.25183594226837,0.08102518320083618,0.02600667,0.00565270480728941,1056,0.2,-2.3316129629629625,1258.0
68,34816,25,1362,0.9800831079483032,-0.014278970455052331,0.0004092704424510632,0.0005530714988708496,0.09619140625,-43.27787375450134,0.3215649127960205,0.013276996,0.18465274281334132,1072,0.2,-2.3316129629629625,1258.0
69,35328,25,1364,0.9806657433509827,-0.026439253066200763,0.0004092704424510632,-0.03163165971636772,0.244384765625,-43.29083478450775,-1.196131706237793,0.018520605,0.0036384779850777704,1088,0.2,-2.332992071428571,1258.0
70,35840,26,1366,0.9805262088775635,-0.01684111623035278,0.0004092704424510632,0.01089654490351677,0.134765625,-43.29900133609772,0.5562604665756226,0.015540204,0.14507372700609267,1104,0.2,-2.332992071428571,1258.0
71,36352,26,1368,0.9816654920578003,-0.02073186496272683,0.0004092704424510632,-0.036510080099105835,0.206298828125,-43.3124258518219,-2.033423900604248,0.015564041,0.0028282352977839764,1120,0.2,-2.332992071428571,1258.0
72,36864,26,1368,0.9831125736236572,-0.028366340702632442,0.0004092704424510632,-0.040400974452495575,0.27978515625,-43.356205344200134,0.38164788484573364,0.026399551,0.006781169038731605,1136,0.2,-2.329242517241379,1258.0
73,37376,27,1369,0.982860267162323,-0.015515380175202154,0.0004092704424510632,-0.0072022657841444016,0.133056640625,-43.3813157081604,0.6272681951522827,0.017300047,0.12081138463690877,1152,0.2,-2.329242517241379,1258.0
74,37888,27,1368,0.9816570281982422,-0.024737810374062974,0.0004092704424510632,-0.033942800015211105,0.2772216796875,-43.35188031196594,-0.533204197883606,0.019997554,0.007219400285976008,1168,0.2,-2.3306794333333327,1258.0
75,38400,28,1369,0.9810073375701904,-0.020965527393855155,0.0004092704424510632,0.0008398778736591339,0.1817626953125,-43.31689989566803,0.09416347742080688,0.01790282,0.3367316322401166,1184,0.2,-2.3306794333333327,1258.0
76,38912,28,1370,0.9808749556541443,-0.030567576832254417,0.0004092704424510632,-0.033672086894512177,0.3111572265625,-43.30144560337067,0.19135797023773193,0.023743574,0.0028410706945578568,1200,0.2,-2.3306794333333327,1258.0
77,39424,28,1372,0.9812455773353577,-0.02350375463720411,0.0004092704424510632,-0.029180210083723068,0.248291015625,-43.30949032306671,0.05949270725250244,0.01832991,0.00810992086189799,1216,0.2,-2.3292570645161286,1258.0
78,39936,29,1374,0.98135906457901,-0.013980653806356713,0.0004092704424510632,0.012888442724943161,0.080078125,-43.316929936409,0.09279167652130127,0.015336052,0.3018227679422125,1232,0.2,-2.3292570645161286,1258.0
79,40448,29,1374,0.9820513725280762,-0.027523842407390475,0.0004092704424510632,-0.03407435864210129,0.2569580078125,-43.32755923271179,0.19421792030334473,0.016839134,0.0055432943045161664,1248,0.2,-2.3284693125,1258.0
80,40960,29,1374,0.9823440313339233,-0.021585469017736614,0.0004092704424510632,0.06296763569116592,0.1580810546875,-43.34880018234253,0.6093292236328125,0.013674751,0.21668286877684295,1264,0.2,-2.3284693125,1258.0
81,41472,30,1374,0.9835792779922485,-0.02415283501613885,0.0004092704424510632,-0.03705771639943123,0.2403564453125,-43.36490225791931,-2.1468656063079834,0.0190139,0.005968617071630433,1280,0.2,-2.3284693125,1258.0
82,41984,30,1375,0.9838506579399109,-0.026687741730711423,0.0004092704424510632,-0.03604254871606827,0.2484130859375,-43.40216267108917,0.575401782989502,0.018027024,0.026420176727697253,1296,0.2,-2.329658454545455,1258.0
83,42496,30,1376,0.9820265769958496,-0.016002343603759073,0.0004092704424510632,-0.02180347964167595,0.131103515625,-43.384047985076904,0.7134817838668823,0.022357555,0.0742062843637541,1312,0.2,-2.329658454545455,1258.0
84,43008,31,1376,0.9819738268852234,-0.025672193951322697,0.0004092704424510632,-0.020766083151102066,0.260498046875,-43.33311188220978,-1.1525177955627441,0.018843776,0.009619394011679105,1328,0.2,-2.3338092647058826,1258.0
85,43520,31,1377,0.9822965860366821,-0.019557840460038278,0.0004092704424510632,0.011704720556735992,0.1317138671875,-43.34381973743439,0.63608318567276,0.021729644,0.21297479304485023,1344,0.2,-2.3338092647058826,1258.0
86,44032,31,1379,0.9799761176109314,-0.02518448072078172,0.0004092704424510632,-0.037800081074237823,0.2847900390625,-43.319198966026306,0.24138903617858887,0.022660473,0.006181799697515089,1360,0.2,-2.3349610000000003,1258.0
87,44544,32,1381,0.9793365001678467,-0.01827497352496721,0.0004092704424510632,0.0025640539824962616,0.072021484375,-43.25753974914551,0.1177564263343811,0.01407299,0.5950211228337139,1376,0.2,-2.3349610000000003,1258.0
88,45056,32,1380,0.9788672924041748,-0.022801380546297878,0.0004092704424510632,-0.030327772721648216,0.212646484375,-43.251347064971924,-1.2666246891021729,0.017511185,0.009092014173802454,1392,0.2,-2.3349610000000003,1258.0
89,45568,32,1382,0.9788755178451538,-0.023480302334064618,0.0004092704424510632,-0.02754398062825203,0.2364501953125,-43.23853397369385,0.16107094287872314,0.017040486,0.002549230553995585,1408,0.2,-2.3353768888888897,1258.0
90,46080,33,1384,0.9790542721748352,-0.013696594629436731,0.0004092704424510632,0.02321852371096611,0.039306640625,-43.24710166454315,0.28794407844543457,0.009781191,0.38406426436267793,1424,0.2,-2.3353768888888897,1258.0
91,46592,33,1385,0.9783881902694702,-0.027713007846614346,0.0004092704424510632,-0.03785878047347069,0.24755859375,-43.24238610267639,-0.8178023099899292,0.015152292,0.0031275783985620365,1440,0.2,-2.3377349189189194,1258.0
92,47104,33,1386,0.9783084392547607,-0.013101535580062773,0.0004092704424510632,0.0476108193397522,0.052734375,-43.22737169265747,0.5878324508666992,0.01064172,0.3496707887388766,1456,0.2,-2.3377349189189194,1258.0
93,47616,34,1385,0.9777013063430786,-0.030203257454559207,0.0004092704424510632,-0.04786931350827217,0.301025390625,-43.22527503967285,-2.769559621810913,0.025393294,0.0025249559548683465,1472,0.2,-2.3377349189189194,1258.0
94,48128,34,1384,0.9760310053825378,-0.022521608087117784,0.0004092704424510632,-0.024325735867023468,0.2708740234375,-43.184311628341675,-0.07667839527130127,0.019444123,0.006196263217134401,1488,0.2,-2.3391145526315795,1258.0
95,48640,35,1384,0.9753206968307495,-0.006418331104214303,0.0004092704424510632,0.05537157133221626,0.0447998046875,-43.14825356006622,0.3123279809951782,0.008383773,0.4422185975126922,1504,0.2,-2.3391145526315795,1258.0
96,49152,35,1384,0.9770681858062744,-0.02321445880807005,0.0004092704424510632,-0.03838863596320152,0.230712890625,-43.1562876701355,0.08849924802780151,0.017036889,0.0060937587259104475,1520,0.2,-2.3375583333333343,1258.0
97,49664,35,1384,0.977594792842865,-0.013574018332292326,0.0004092704424510632,0.12415701895952225,0.0679931640625,-43.20280861854553,0.7899001836776733,0.013138119,0.4678216027095914,1536,0.2,-2.3375583333333343,1258.0
98,50176,36,1383,0.9767522215843201,-0.02982225373852998,0.0004092704424510632,-0.03520415723323822,0.2850341796875,-43.19339561462402,-0.6203405857086182,0.023487141,0.009453922946704552,1552,0.2,-2.3375583333333343,1258.0
99,50688,36,1384,0.9777042865753174,-0.03411917453922797,0.0004092704424510632,-0.04616416618227959,0.2916259765625,-43.189051032066345,0.37275218963623047,0.028597452,0.012415660108672455,1568,0.2,-2.335297475,1258.0
100,51200,36,1384,0.97813481092453,-0.01229645183775574,0.0004092704424510632,0.03231608122587204,0.064697265625,-43.225950598716736,0.6135097742080688,0.015710507,0.2776467138901353,1584,0.2,-2.335297475,1258.0
101,51712,37,1385,0.9780502915382385,-0.030582077903090976,0.0004092704424510632,-0.04442084953188896,0.3021240234375,-43.224973917007446,0.07916015386581421,0.022703579,0.016214981355005875,1600,0.2,-2.3337867073170733,1258.0
102,52224,37,1385,0.9773398041725159,-0.012568309321068227,0.0004092704424510632,0.08446080982685089,0.056640625,-43.21124446392059,0.7921245098114014,0.011348293,0.32200251007452607,1616,0.2,-2.3337867073170733,1258.0
103,52736,38,1386,0.9756578803062439,-0.02071499034354929,0.0004092704424510632,-0.018033603206276894,0.23974609375,-43.17706382274628,-0.013158798217773438,0.017599925,0.00888656584720593,1632,0.2,-2.3337867073170733,1258.0
104,53248,38,1387,0.9742699265480042,-0.025182644007145427,0.0004092704424510632,-0.03223774954676628,0.259033203125,-43.119012117385864,0.5498808026313782,0.0201246,0.01282750885002315,1648,0.2,-2.334329119047619,1258.0
105,53760,38,1387,0.9739893078804016,-0.01651137000590097,0.0004092704424510632,0.0006618127226829529,0.0982666015625,-43.096831917762756,0.5977164506912231,0.01885115,0.2338535051094368,1664,0.2,-2.334329119047619,1258.0
106,54272,39,1389,0.9733859300613403,-0.022747114388039336,0.0004092704424510632,-0.03692587465047836,0.225341796875,-43.08258354663849,0.0834728479385376,0.016076393,0.025348647555802017,1680,0.2,-2.335111720930233,1258.0
107,54784,39,1389,0.9728177785873413,-0.012047808486386202,0.0004092704424510632,0.12323357164859772,0.058349609375,-43.05851233005524,0.8307418823242188,0.010597539,0.30852030823007226,1696,0.2,-2.335111720930233,1258.0
108,55296,39,1391,0.9719425439834595,-0.03416087743244134,0.0004092704424510632,-0.047094061970710754,0.2845458984375,-43.038979172706604,-0.5194092988967896,0.027106935,0.013236079044872895,1712,0.2,-2.335111720930233,1258.0
109,55808,40,1393,0.9707870483398438,-0.027555018867133185,0.0004092704424510632,-0.011149082332849503,0.2584228515625,-43.006333231925964,0.8124797940254211,0.024562523,0.06285894650500268,1728,0.2,-2.3325602045454548,1258.0
110,56320,40,1394,0.9686095714569092,-0.022912481465027668,0.0004092704424510632,-0.0359601192176342,0.24169921875,-42.95668685436249,0.8610325455665588,0.029206239,0.05173990153707564,1744,0.2,-2.3325602045454548,1258.0
111,56832,40,1396,0.9685242176055908,-0.019634185649920255,0.0004092704424510632,-0.024155467748641968,0.2122802734375,-42.90466296672821,-1.4131746292114258,0.016371833,0.010611492922180332,1760,0.2,-2.3341344000000004,1258.0
112,57344,41,1397,0.9689803719520569,-0.01193605427397415,0.0004092704424510632,0.018924538046121597,0.087158203125,-42.91486060619354,0.7414765357971191,0.01481187,0.19460876216180623,1776,0.2,-2.3341344000000004,1258.0
113,57856,41,1399,0.9685412049293518,-0.02649323715013452,0.0004092704424510632,-0.029689522460103035,0.2772216796875,-42.92045748233795,-2.857048749923706,0.025522962,0.002712562325541512,1792,0.2,-2.3341344000000004,1258.0
114,58368,41,1400,0.9685089588165283,-0.018738974453299306,0.0004092704424510632,0.0058754608035087585,0.1593017578125,-42.90514028072357,0.7062112092971802,0.018715397,0.11797471425961703,1808,0.2,-2.3342254565217395,1258.0
115,58880,42,1400,0.9688657522201538,-0.0236744821886532,0.0004092704424510632,-0.016172010451555252,0.2742919921875,-42.91571748256683,0.8274473547935486,0.038381748,0.03274733034777455,1824,0.2,-2.3342254565217395,1258.0
116,59392,42,1400,0.9711170792579651,-0.030127393634757027,0.0004092704424510632,-0.03237989544868469,0.2655029296875,-42.94810378551483,-0.36032068729400635,0.019039791,0.018092486105160788,1840,0.2,-2.3304508723404256,1258.0
117,59904,42,1401,0.9718194603919983,-0.0070701613440178335,0.0004092704424510632,0.04586271569132805,0.021484375,-43.009249567985535,0.8023347854614258,0.007969914,0.21310985158197582,1856,0.2,-2.3304508723404256,1258.0
118,60416,43,1401,0.9717258214950562,-0.027540940034668893,0.0004092704424510632,-0.03516728803515434,0.2735595703125,-43.00954711437225,0.38025450706481934,0.024951074,0.011951074935495853,1872,0.2,-2.3288709375,1258.0
119,60928,43,1402,0.9717693328857422,-0.016411760007031262,0.0004092704424510632,0.08469168841838837,0.186279296875,-43.00783312320709,0.861406683921814,0.012528618,0.3155845212750137,1888,0.2,-2.3288709375,1258.0
120,61440,43,1403,0.9743540287017822,-0.026080031733727083,0.0004092704424510632,-0.031877513974905014,0.2333984375,-43.0368390083313,-3.1349058151245117,0.016607456,0.006133819377282634,1904,0.2,-2.3288709375,1258.0
121,61952,44,1404,0.9750208854675293,-0.02570683760859538,0.0004092704424510632,-0.03014354035258293,0.2486572265625,-43.101948857307434,-0.12982666492462158,0.016529314,0.0038774863351136446,1920,0.2,-2.3269701224489796,1258.0
122,62464,44,1405,0.9748348593711853,-0.007640621246537194,0.0004092704424510632,0.03471206873655319,0.0191650390625,-43.09980010986328,0.4201667904853821,0.007900557,0.4453989581670612,1936,0.2,-2.3269701224489796,1258.0
123,62976,44,1406,0.9741095304489136,-0.02249186218250543,0.0004092704424510632,-0.03098892606794834,0.19873046875,-43.0909777879715,0.352150022983551,0.015773937,0.004007472780358512,1952,0.2,-2.3285603,1258.0
124,63488,45,1405,0.9735446572303772,-0.012348263277090155,0.0004092704424510632,0.03936072438955307,0.1007080078125,-43.06701612472534,0.7743314504623413,0.017103655,0.2555499649606645,1968,0.2,-2.3285603,1258.0
125,64000,45,1405,0.9753678441047668,-0.022890690685017034,0.0004092704424510632,-0.028842074796557426,0.228515625,-43.08011448383331,-0.30043768882751465,0.013835201,0.002649296620802488,1984,0.2,-2.3285603,1258.0
