time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/entropy_loss,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/std,train/learning_rate,train/clip_range,rollout/ep_rew_mean,rollout/ep_len_mean
35,125,64000,1803,-43.07295262813568,1984,0.0028563214946188964,-0.03229623660445213,-0.0252433735440718,-0.0002702474594116211,0.205078125,0.0147425905,0.974303662776947,0.0004092704424510632,0.2,-2.34930788,1257.0
35,126,64512,1803,-43.07410669326782,2000,0.0025073755386983976,-0.02492091804742813,-0.025917907594703138,-7.152557373046875e-07,0.2376708984375,0.018572208,0.9755693674087524,0.0004092704424510632,0.2,-2.3519220784313726,1257.0
36,127,65024,1802,-43.07804811000824,2016,0.19541195034980774,0.07071692496538162,-0.026977696805261075,3.159046173095703e-05,0.253173828125,0.019140847,0.97361159324646,0.0004092704424510632,0.2,-2.3519220784313726,1257.0
36,128,65536,1799,-43.025787591934204,2032,0.003347470672451891,-0.031680233776569366,-0.02475362765835598,6.55055046081543e-05,0.249267578125,0.019467793,0.9730337262153625,0.0004092704424510632,0.2,-2.3518603846153847,1257.0
36,129,66048,1797,-43.01782250404358,2048,0.1905488045886159,0.06656341254711151,-0.028467791024013422,1.4662742614746094e-05,0.28515625,0.02165837,0.9723566174507141,0.0004092704424510632,0.2,-2.3518603846153847,1257.0
37,130,66560,1795,-43.01041579246521,2064,0.003392291080672294,-0.024146413430571556,-0.02580550951824989,-1.2755393981933594e-05,0.2313232421875,0.017566588,0.9729007482528687,0.0004092704424510632,0.2,-2.3518603846153847,1257.0
37,131,67072,1793,-43.03518724441528,2080,0.001774629308783915,-0.04431198909878731,-0.025102382322074845,3.147125244140625e-05,0.2021484375,0.015146406,0.9737110137939453,0.0004092704424510632,0.2,-2.351568641509434,1257.0
37,132,67584,1791,-43.03742849826813,2096,0.19528908422216773,0.06402718275785446,-0.024033250083448365,1.6510486602783203e-05,0.2418212890625,0.02235616,0.9723345041275024,0.0004092704424510632,0.2,-2.351568641509434,1257.0
38,133,68096,1789,-42.99579358100891,2112,0.003395889376406558,-0.044273920357227325,-0.028411292820237577,2.8789043426513672e-05,0.264404296875,0.017355656,0.9722164869308472,0.0004092704424510632,0.2,-2.349001851851852,1257.0
38,134,68608,1788,-43.028096318244934,2128,0.20339944073930383,0.04322283715009689,-0.023373428877675906,2.1159648895263672e-05,0.2188720703125,0.016728925,0.9740616083145142,0.0004092704424510632,0.2,-2.349001851851852,1257.0
38,135,69120,1786,-43.06411409378052,2144,0.005827912289532833,-0.04240923747420311,-0.02456689467362594,-0.0002497434616088867,0.2061767578125,0.014563689,0.9735129475593567,0.0004092704424510632,0.2,-2.349001851851852,1257.0
39,136,69632,1785,-43.02873647212982,2160,0.0021881365282752085,-0.02394230291247368,-0.024550345551688224,9.959936141967773e-05,0.1876220703125,0.014065633,0.9721916317939758,0.0004092704424510632,0.2,-2.3543774545454546,1257.0
39,137,70144,1783,-42.98948526382446,2176,0.1147533212788403,0.02058115229010582,-0.0229697645700071,2.5272369384765625e-05,0.271728515625,0.044047162,0.9709634184837341,0.0004092704424510632,0.2,-2.3543774545454546,1257.0
39,138,70656,1782,-42.9797523021698,2192,0.004227588200592436,-0.02380157634615898,-0.018034424225334078,1.7642974853515625e-05,0.1710205078125,0.01297811,0.9720292687416077,0.0004092704424510632,0.2,-2.3543669464285713,1257.0
39,139,71168,1780,-42.98472261428833,2208,0.22684965981170535,0.050924018025398254,-0.019294972764328122,4.214048385620117e-05,0.1912841796875,0.012653319,0.9706764817237854,0.0004092704424510632,0.2,-2.3543669464285713,1257.0
40,140,71680,1779,-42.92844104766846,2224,0.003732511046109721,-0.03471197932958603,-0.027814467321150005,-8.153915405273438e-05,0.2481689453125,0.017482232,0.969405472278595,0.0004092704424510632,0.2,-2.355414210526316,1257.0
40,141,72192,1778,-42.89821767807007,2240,0.21363357221707702,0.05749524384737015,-0.025082242893404327,1.823902130126953e-05,0.230224609375,0.02360358,0.9686354398727417,0.0004092704424510632,0.2,-2.355414210526316,1257.0
40,142,72704,1776,-42.90264713764191,2256,0.00263670262938831,-0.039663366973400116,-0.023704982042545453,6.347894668579102e-05,0.233154296875,0.018075138,0.97049480676651,0.0004092704424510632,0.2,-2.355414210526316,1257.0
41,143,73216,1774,-42.92447590827942,2272,0.0032986489532049745,-0.04586029052734375,-0.029637175815878436,-1.0371208190917969e-05,0.2547607421875,0.01765249,0.9688045382499695,0.0004092704424510632,0.2,-2.3549297241379312,1257.0
41,144,73728,1773,-42.86268663406372,2288,0.22438214113935828,0.08995331823825836,-0.021602673245070037,3.701448440551758e-05,0.2176513671875,0.016343176,0.9682148694992065,0.0004092704424510632,0.2,-2.3549297241379312,1257.0
41,145,74240,1771,-42.868369698524475,2304,0.003662852475827094,-0.05430406332015991,-0.02436241712712217,7.814168930053711e-05,0.2298583984375,0.01943985,0.9689775109291077,0.0004092704424510632,0.2,-2.3519119830508477,1257.0
42,146,74752,1770,-42.875662326812744,2320,0.20588328782469034,0.05894865095615387,-0.03392949800036149,3.212690353393555e-05,0.30126953125,0.030059341,0.9678808450698853,0.0004092704424510632,0.2,-2.3519119830508477,1257.0
42,147,75264,1769,-42.84079051017761,2336,0.0019399832799535943,-0.04865018278360367,-0.030383987366803922,0.0002167820930480957,0.2945556640625,0.019842766,0.967965304851532,0.0004092704424510632,0.2,-2.3519119830508477,1257.0
0,1,75776,4121,-42.85650646686554,2352,0.0031361435903818347,-0.03610773757100105,-0.026491358235944062,-1.430511474609375e-06,0.2344970703125,0.016258534,0.9680992960929871,0.0004092704424510632,0.2,-2.3522947000000003,1257.0
0,2,76288,2354,-42.85167098045349,2368,0.20503191836178303,0.07460134476423264,-0.030578203106415458,7.891654968261719e-05,0.2850341796875,0.023141708,0.96748948097229,0.0004092704424510632,0.2,-2.3522947000000003,1257.0
0,3,76800,2055,-42.84265434741974,2384,0.003963595270761289,-0.04196954518556595,-0.024484737601596862,-0.00015437602996826172,0.2332763671875,0.016753877,0.9678947925567627,0.0004092704424510632,0.2,-2.3494805573770496,1257.0
1,4,77312,1933,-42.854692339897156,2400,0.1915052537806332,0.06273409724235535,-0.02725180465495214,5.900859832763672e-05,0.261962890625,0.020987205,0.9674822688102722,0.0004092704424510632,0.2,-2.3494805573770496,1257.0
1,5,77824,1862,-42.841773986816406,2416,0.003052853138797218,-0.029812101274728775,-0.025496575428405777,-0.0010542869567871094,0.2408447265625,0.018647302,0.9673362374305725,0.0004092704424510632,0.2,-2.3494805573770496,1257.0
1,6,78336,1807,-42.86128115653992,2432,0.00222944515189738,-0.031194495037198067,-0.028855294222012162,-1.990795135498047e-05,0.253662109375,0.017254932,0.9689005017280579,0.0004092704424510632,0.2,-2.347094435483871,1257.0
2,7,78848,1779,-42.91401982307434,2448,0.2016908498480916,0.04424634575843811,-0.029979576967889443,3.552436828613281e-05,0.2703857421875,0.020371754,0.9698874354362488,0.0004092704424510632,0.2,-2.347094435483871,1257.0
2,8,79360,1755,-42.925987005233765,2464,0.003511304374114843,-0.06024472415447235,-0.03182775731693255,-5.0067901611328125e-05,0.2490234375,0.019749798,0.9701663851737976,0.0004092704424510632,0.2,-2.348921793650794,1257.0
2,9,79872,1738,-42.9302134513855,2480,0.19531544484198093,0.04794848710298538,-0.024360049828828778,8.088350296020508e-05,0.23095703125,0.022622548,0.9702532887458801,0.0004092704424510632,0.2,-2.348921793650794,1257.0
2,10,80384,1726,-42.91009271144867,2496,0.004790988896274939,-0.042703043669462204,-0.028786914292140864,-0.003247976303100586,0.2381591796875,0.016701905,0.9685590267181396,0.0004092704424510632,0.2,-2.348921793650794,1257.0
3,11,80896,1721,-42.84417676925659,2512,0.002036175923421979,-0.04936666786670685,-0.03358552072313614,0.0035773515701293945,0.2763671875,0.02473858,0.9664174914360046,0.0004092704424510632,0.2,-2.34991496875,1257.0
3,12,81408,1711,-42.78107249736786,2528,0.19369849422946572,0.04559988155961037,-0.028805999099859037,0.00048089027404785156,0.2908935546875,0.031120677,0.9651100039482117,0.0004092704424510632,0.2,-2.34991496875,1257.0
3,13,81920,1701,-42.716795444488525,2544,0.002281319772009738,-0.03191540762782097,-0.02338335826061666,-0.9617358446121216,0.1873779296875,0.014655957,0.9618788957595825,0.0004092704424510632,0.2,-2.3517148153846152,1257.0
4,14,82432,1695,-42.62589466571808,2560,0.19534732028841972,0.05051472410559654,-0.030537651211488992,1.3113021850585938e-06,0.300048828125,0.031617403,0.9602687954902649,0.0004092704424510632,0.2,-2.3517148153846152,1257.0
4,15,82944,1688,-42.610231757164,2576,0.004355177101388108,-0.03706330433487892,-0.027110549141070805,1.7344951629638672e-05,0.24169921875,0.017709106,0.9608615636825562,0.0004092704424510632,0.2,-2.3517148153846152,1257.0
4,16,83456,1683,-42.61604917049408,2592,0.001811093225114746,-0.03649437800049782,-0.025674929522210732,4.172325134277344e-07,0.211669921875,0.016836004,0.9598222374916077,0.0004092704424510632,0.2,-2.350004409090909,1257.0
5,17,83968,1681,-42.586437821388245,2608,0.12499717401806265,0.013263337314128876,-0.02758014388382435,3.159046173095703e-06,0.29541015625,0.037833624,0.9594267010688782,0.0004092704424510632,0.2,-2.350004409090909,1257.0
5,18,84480,1677,-42.589882135391235,2624,0.004075487508089282,-0.038259949535131454,-0.029007235716562718,6.4373016357421875e-06,0.2513427734375,0.014833975,0.9596139788627625,0.0004092704424510632,0.2,-2.348208865671642,1257.0
5,19,84992,1673,-42.581753730773926,2640,0.2144535779953003,0.07022114098072052,-0.02689687567180954,1.1920928955078125e-06,0.2493896484375,0.022142503,0.958777129650116,0.0004092704424510632,0.2,-2.348208865671642,1257.0
6,20,85504,1669,-42.52263927459717,2656,0.0029227417799120303,-0.031555887311697006,-0.020465221925405785,2.2113323211669922e-05,0.2127685546875,0.0151969,0.9556867480278015,0.0004092704424510632,0.2,-2.34484875,1257.0
6,21,86016,1663,-42.43489921092987,2672,0.19945799838751554,0.0780390277504921,-0.020377083274070174,1.6689300537109375e-06,0.1910400390625,0.013073714,0.9542046785354614,0.0004092704424510632,0.2,-2.34484875,1257.0
6,22,86528,1662,-42.41311836242676,2688,0.003243948594899848,-0.028895054012537003,-0.019065768196014687,3.11732292175293e-05,0.1978759765625,0.0148020815,0.9538745284080505,0.0004092704424510632,0.2,-2.34484875,1257.0
7,23,87040,1660,-42.39699840545654,2704,0.003366070748597849,-0.02982805296778679,-0.024349185507162474,1.4901161193847656e-06,0.224853515625,0.018132728,0.9532102942466736,0.0004092704424510632,0.2,-2.344864130434783,1257.0
7,24,87552,1660,-42.401190519332886,2720,0.20762626361101866,0.043656766414642334,-0.0203442657366395,9.5367431640625e-07,0.212646484375,0.018079672,0.9543415307998657,0.0004092704424510632,0.2,-2.344864130434783,1257.0
7,25,88064,1659,-42.44228672981262,2736,0.004059854734805413,-0.04151748865842819,-0.028402000287314877,1.3113021850585938e-05,0.267333984375,0.023567341,0.9551315903663635,0.0004092704424510632,0.2,-2.3433113857142858,1257.0
8,26,88576,1657,-42.45160102844238,2752,0.1960016954690218,0.07161310315132141,-0.025450913526583463,1.3113021850585938e-06,0.251220703125,0.017053679,0.9549487829208374,0.0004092704424510632,0.2,-2.3433113857142858,1257.0
8,27,89088,1655,-42.42202925682068,2768,0.002084640698740259,-0.03148719668388367,-0.02127267095784191,3.707408905029297e-05,0.19482421875,0.014286144,0.9531868100166321,0.0004092704424510632,0.2,-2.3433113857142858,1257.0
8,28,89600,1652,-42.38016450405121,2784,0.002597595583210932,-0.03508983552455902,-0.023074487602571025,-2.384185791015625e-07,0.2379150390625,0.021720354,0.9526417851448059,0.0004092704424510632,0.2,-2.3404850845070424,1257.0
9,29,90112,1649,-42.37692844867706,2800,0.19428114662878215,0.055946752429008484,-0.0199889270006679,1.430511474609375e-06,0.1959228515625,0.015342548,0.9526665806770325,0.0004092704424510632,0.2,-2.3404850845070424,1257.0
9,30,90624,1648,-42.36909294128418,2816,0.003469446091912687,-0.028245847672224045,-0.02245431901246775,1.6510486602783203e-05,0.201416015625,0.018555047,0.9524383544921875,0.0004092704424510632,0.2,-2.3362925555555556,1257.0
9,31,91136,1648,-42.349661111831665,2832,0.18995919451117516,0.05551425367593765,-0.025093249103520066,1.3709068298339844e-06,0.24072265625,0.016088933,0.9510910511016846,0.0004092704424510632,0.2,-2.3362925555555556,1257.0
9,32,91648,1647,-42.305070996284485,2848,0.0036310708601376973,-0.028221460059285164,-0.02491281772381626,2.3663043975830078e-05,0.226806640625,0.014556118,0.9505037069320679,0.0004092704424510632,0.2,-2.3362925555555556,1257.0
10,33,92160,1647,-42.29030454158783,2864,0.0021088283974677324,-0.039651352912187576,-0.021944494597846642,1.4781951904296875e-05,0.213623046875,0.014275709,0.9496010541915894,0.0004092704424510632,0.2,-2.334321506849315,1257.0
10,34,92672,1647,-42.269702076911926,2880,0.19198297802358866,0.05581040307879448,-0.02181592766282847,1.6093254089355469e-06,0.204345703125,0.018100163,0.9492974281311035,0.0004092704424510632,0.2,-2.334321506849315,1257.0
10,35,93184,1647,-42.2434207201004,2896,0.004370376336737536,-0.031037965789437294,-0.025790866173338145,6.556510925292969e-06,0.2474365234375,0.022834312,0.9478504061698914,0.0004092704424510632,0.2,-2.3302621351351354,1257.0
11,36,93696,1645,-42.2093563079834,2912,0.17866786615923047,0.04909452795982361,-0.020656964159570634,2.1457672119140625e-06,0.2139892578125,0.01870266,0.9472442269325256,0.0004092704424510632,0.2,-2.3302621351351354,1257.0
11,37,94208,1644,-42.18541741371155,2928,0.003941020368074533,-0.033739883452653885,-0.02389311313163489,3.68952751159668e-05,0.1953125,0.01273796,0.9462665319442749,0.0004092704424510632,0.2,-2.3302621351351354,1257.0
11,38,94720,1642,-42.14481806755066,2944,0.0019148224309901707,-0.04404464364051819,-0.028312117588939145,5.185604095458984e-06,0.247314453125,0.017857226,0.94527667760849,0.0004092704424510632,0.2,-2.32990244,1257.0
12,39,95232,1642,-42.126516342163086,2960,0.18090933794155717,0.05092141404747963,-0.02267420794669306,2.384185791015625e-06,0.23095703125,0.017689515,0.9449682831764221,0.0004092704424510632,0.2,-2.32990244,1257.0
12,40,95744,1640,-42.124596118927,2976,0.004677978504332714,-0.0459829606115818,-0.028644311358220875,2.8371810913085938e-05,0.2584228515625,0.01734151,0.9457500576972961,0.0004092704424510632,0.2,-2.3295087105263157,1257.0
12,41,96256,1639,-42.15379536151886,2992,0.18403712240979075,0.070479616522789,-0.022669667785521597,3.4570693969726562e-06,0.251953125,0.019183204,0.9463328719139099,0.0004092704424510632,0.2,-2.3295087105263157,1257.0
13,42,96768,1637,-42.15773093700409,3008,0.005080670351162553,-0.04598073288798332,-0.026846686385397334,3.0159950256347656e-05,0.2408447265625,0.01926663,0.9458799958229065,0.0004092704424510632,0.2,-2.3295087105263157,1257.0
13,43,97280,1635,-42.17288875579834,3024,0.0019337561570864636,-0.02922789379954338,-0.026036447670776397,7.748603820800781e-07,0.22412109375,0.014850157,0.9482122659683228,0.0004092704424510632,0.2,-2.3285636623376624,1257.0
13,44,97792,1633,-42.2523090839386,3040,0.12661993922665715,0.028362378478050232,-0.028637365849135676,4.947185516357422e-06,0.2984619140625,0.03244969,0.9499639868736267,0.0004092704424510632,0.2,-2.3285636623376624,1257.0
14,45,98304,1632,-42.27722883224487,3056,0.0037411645680549555,-0.01994950696825981,-0.022273882699664682,-3.230571746826172e-05,0.182373046875,0.013492355,0.9493616223335266,0.0004092704424510632,0.2,-2.32697541025641,1257.0
14,46,98816,1630,-42.270899534225464,3072,0.20224919030442834,0.06897880136966705,-0.025217475238605402,6.735324859619141e-06,0.2254638671875,0.017586317,0.9503830671310425,0.0004092704424510632,0.2,-2.32697541025641,1257.0
14,47,99328,1629,-42.32022440433502,3088,0.0033952401427086443,-0.03516397997736931,-0.02610283382819034,6.496906280517578e-05,0.2412109375,0.0173417,0.9516260623931885,0.0004092704424510632,0.2,-2.323159721518987,1257.0
15,48,99840,1628,-42.30718743801117,3104,0.1881732912734151,0.06807781755924225,-0.021515024825930595,6.496906280517578e-06,0.1964111328125,0.015379946,0.949066698551178,0.0004092704424510632,0.2,-2.323159721518987,1257.0
15,49,100352,1627,-42.22423541545868,3120,0.00281042730784975,-0.03746643662452698,-0.02686897592502646,5.251169204711914e-05,0.265380859375,0.022353765,0.9473943114280701,0.0004092704424510632,0.2,-2.323159721518987,1257.0
15,50,100864,1626,-42.16674017906189,3136,0.003926770550606307,-0.035331107676029205,-0.02939056695322506,-2.6941299438476562e-05,0.261962890625,0.020589303,0.9451884627342224,0.0004092704424510632,0.2,-2.321789175,1257.0
16,51,101376,1625,-42.112837433815,3152,0.1869840668514371,0.07224676012992859,-0.027734102826798335,7.271766662597656e-06,0.237548828125,0.022541273,0.944220781326294,0.0004092704424510632,0.2,-2.321789175,1257.0
16,52,101888,1624,-42.09566652774811,3168,0.004208598089462612,-0.043859075754880905,-0.02568727429024875,4.416704177856445e-05,0.23876953125,0.015857378,0.9440263509750366,0.0004092704424510632,0.2,-2.3177502469135804,1257.0
16,53,102400,1624,-42.11464166641235,3184,0.18722285609692335,0.05329976975917816,-0.02825357091569458,8.821487426757812e-06,0.2684326171875,0.028167348,0.9451895952224731,0.0004092704424510632,0.2,-2.3177502469135804,1257.0
17,54,102912,1624,-42.157973527908325,3200,0.002352116283873329,-0.04377369582653046,-0.031506573723163456,-6.556510925292969e-05,0.25439453125,0.01701438,0.9466401934623718,0.0004092704424510632,0.2,-2.3177502469135804,1257.0
17,55,103424,1624,-42.15944290161133,3216,0.002774383840005612,-0.03384231775999069,-0.020969515229808167,-2.0623207092285156e-05,0.22802734375,0.015517294,0.9446688890457153,0.0004092704424510632,0.2,-2.3145396585365856,1257.0
17,56,103936,1624,-42.09906804561615,3232,0.18255058815702796,0.03581606596708298,-0.031664096110034734,1.0907649993896484e-05,0.2884521484375,0.023394,0.9440664649009705,0.0004092704424510632,0.2,-2.3145396585365856,1257.0
17,57,104448,1623,-42.10927438735962,3248,0.004937981349939946,-0.04474940896034241,-0.027090790870715864,2.1576881408691406e-05,0.2515869140625,0.016421635,0.9450294375419617,0.0004092704424510632,0.2,-2.3132449879518076,1257.0
18,58,104960,1623,-42.12030839920044,3264,0.1766193825751543,0.07083673775196075,-0.023968576540937647,4.649162292480469e-06,0.225341796875,0.021259233,0.94475919008255,0.0004092704424510632,0.2,-2.3132449879518076,1257.0
18,59,105472,1623,-42.11953341960907,3280,0.0029930208074802067,-0.03301364183425903,-0.02417766193684656,2.9265880584716797e-05,0.2353515625,0.01988029,0.9459225535392761,0.0004092704424510632,0.2,-2.3132449879518076,1257.0
18,60,105984,1622,-42.15590476989746,3296,0.002119179796864046,-0.03443989157676697,-0.02809640151099302,2.2172927856445312e-05,0.2318115234375,0.01787725,0.9461048245429993,0.0004092704424510632,0.2,-2.31275880952381,1257.0
19,61,106496,1622,-42.1510112285614,3312,0.18250665301457047,0.04233533889055252,-0.023655410652281716,3.993511199951172e-06,0.21826171875,0.019657364,0.946067214012146,0.0004092704424510632,0.2,-2.31275880952381,1257.0
19,62,107008,1622,-42.131465673446655,3328,0.005094341577205341,-0.030506854876875877,-0.021724464400904253,8.881092071533203e-06,0.1707763671875,0.010842824,0.9442175030708313,0.0004092704424510632,0.2,-2.309163223529412,1257.0
19,63,107520,1623,-42.07271671295166,3344,0.17346662748605013,0.04234745725989342,-0.026351011721999384,5.7220458984375e-06,0.2158203125,0.018588178,0.9429033994674683,0.0004092704424510632,0.2,-2.309163223529412,1257.0
20,64,108032,1624,-42.04030668735504,3360,0.003401299509278033,-0.02429095469415188,-0.022148276708321646,8.046627044677734e-05,0.204833984375,0.014303479,0.9424802660942078,0.0004092704424510632,0.2,-2.309163223529412,1257.0
20,65,108544,1627,-42.02626287937164,3376,0.0019096779833489563,-0.04075685143470764,-0.0292058294871822,1.4781951904296875e-05,0.248291015625,0.018307809,0.9417925477027893,0.0004092704424510632,0.2,-2.307181627906977,1257.0
20,66,109056,1629,-42.00915467739105,3392,0.17879657121375203,0.03251515328884125,-0.02719982579583302,1.436471939086914e-05,0.2713623046875,0.02299235,0.9418990612030029,0.0004092704424510632,0.2,-2.307181627906977,1257.0
21,67,109568,1630,-42.02529275417328,3408,0.004088032685103826,-0.04308934882283211,-0.02386416211083997,0.00023633241653442383,0.2030029296875,0.014471857,0.9425470232963562,0.0004092704424510632,0.2,-2.3058187931034486,1257.0
21,68,110080,1629,-42.03365206718445,3424,0.18508996488526464,0.06533797085285187,-0.01884970437095035,6.556510925292969e-07,0.2138671875,0.020285899,0.9424654841423035,0.0004092704424510632,0.2,-2.3058187931034486,1257.0
21,69,110592,1629,-42.00587868690491,3440,0.005296149363857694,-0.024470532312989235,-0.0298423477797769,2.384185791015625e-06,0.2794189453125,0.020492285,0.9405550360679626,0.0004092704424510632,0.2,-2.3058187931034486,1257.0
21,70,111104,1629,-41.93287718296051,3456,0.0018430645905027632,-0.033884260803461075,-0.02320597412472125,6.854534149169922e-06,0.2001953125,0.012719503,0.9385780096054077,0.0004092704424510632,0.2,-2.304709318181818,1257.0
22,71,111616,1628,-41.886624217033386,3472,0.12814144743606448,0.0327133983373642,-0.025691060873214155,1.3709068298339844e-06,0.306640625,0.031778947,0.9377354979515076,0.0004092704424510632,0.2,-2.304709318181818,1257.0
22,72,112128,1629,-41.87798488140106,3488,0.004500809525779914,-0.041851989924907684,-0.0301903297950048,-1.1920928955078125e-06,0.2635498046875,0.019087337,0.9382234811782837,0.0004092704424510632,0.2,-2.301838280898876,1257.0
22,73,112640,1630,-41.85703682899475,3504,0.1849657683633268,0.06612326204776764,-0.026420873764436692,8.344650268554688e-07,0.24609375,0.020618089,0.9360253810882568,0.0004092704424510632,0.2,-2.301838280898876,1257.0
23,74,113152,1632,-41.76855540275574,3520,0.004595569989760406,-0.04560725390911102,-0.029628716190927662,1.1086463928222656e-05,0.2568359375,0.020231338,0.9337272644042969,0.0004092704424510632,0.2,-2.301495233333333,1257.0
23,75,113664,1632,-41.71819984912872,3536,0.18359996704384685,0.05386601388454437,-0.027083258173661307,5.960464477539062e-07,0.2406005859375,0.020737037,0.9334060549736023,0.0004092704424510632,0.2,-2.301495233333333,1257.0
23,76,114176,1632,-41.72140562534332,3552,0.004107420667423867,-0.02157328836619854,-0.022734789119567722,1.6987323760986328e-05,0.2161865234375,0.0150103485,0.9340790510177612,0.0004092704424510632,0.2,-2.301495233333333,1257.0
24,77,114688,1632,-41.74261522293091,3568,0.0034254368947586045,-0.03082912042737007,-0.02631034710793756,3.814697265625e-06,0.2535400390625,0.017844884,0.9338784217834473,0.0004092704424510632,0.2,-2.3002023626373624,1257.0
24,78,115200,1632,-41.724650263786316,3584,0.18110507121309638,0.07148103415966034,-0.025872378144413233,6.556510925292969e-07,0.239990234375,0.021189667,0.9337698817253113,0.0004092704424510632,0.2,-2.3002023626373624,1257.0
24,79,115712,1633,-41.73493206501007,3600,0.004332720462116413,-0.027539322152733803,-0.02345050053554587,1.043081283569336e-05,0.2388916015625,0.016556084,0.9347795844078064,0.0004092704424510632,0.2,-2.298009804347826,1257.0
25,80,116224,1634,-41.7690304517746,3616,0.18144018109887838,0.06373928487300873,-0.022163762943819165,5.960464477539062e-07,0.23876953125,0.020105908,0.9351404309272766,0.0004092704424510632,0.2,-2.298009804347826,1257.0
25,81,116736,1636,-41.75957667827606,3632,0.0017283351917285472,-0.027219731360673904,-0.022871806475450285,3.451108932495117e-05,0.201416015625,0.014665508,0.9343355894088745,0.0004092704424510632,0.2,-2.298009804347826,1257.0
25,82,117248,1636,-41.729456543922424,3648,0.002752897380560171,-0.029222767800092697,-0.02624896938505117,7.748603820800781e-06,0.239990234375,0.015708592,0.933935284614563,0.0004092704424510632,0.2,-2.295127247311828,1257.0
25,83,117760,1636,-41.72627103328705,3664,0.18068661261349916,0.038970768451690674,-0.02942103498207871,8.344650268554688e-07,0.2647705078125,0.02184574,0.9342512488365173,0.0004092704424510632,0.2,-2.295127247311828,1257.0
26,84,118272,1636,-41.73807740211487,3680,0.003270833727583522,-0.02938462607562542,-0.02374341629911214,1.3887882232666016e-05,0.238525390625,0.021251641,0.9349856376647949,0.0004092704424510632,0.2,-2.292989670212766,1257.0
26,85,118784,1636,-41.764450430870056,3696,0.16645946563221514,0.046598952263593674,-0.02098861915874295,1.0132789611816406e-06,0.2281494140625,0.020033045,0.9359308481216431,0.0004092704424510632,0.2,-2.292989670212766,1257.0
26,86,119296,1637,-41.77464318275452,3712,0.0027319224464008585,-0.04083520174026489,-0.025449463428230956,1.1682510375976562e-05,0.2490234375,0.021413019,0.9357222318649292,0.0004092704424510632,0.2,-2.292989670212766,1257.0
27,87,119808,1637,-41.75889539718628,3728,0.002179160732339369,-0.0389590784907341,-0.027664245280902833,1.6450881958007812e-05,0.232177734375,0.017032824,0.9348933100700378,0.0004092704424510632,0.2,-2.2920207368421055,1257.0
27,88,120320,1637,-41.72367739677429,3744,0.1754491929896176,0.03390269726514816,-0.029515049536712468,1.1324882507324219e-06,0.27587890625,0.026811227,0.9336532950401306,0.0004092704424510632,0.2,-2.2920207368421055,1257.0
27,89,120832,1637,-41.68699657917023,3760,0.003920694849512074,-0.027703864499926567,-0.026233052063616924,3.516674041748047e-06,0.2099609375,0.014452101,0.9328881502151489,0.0004092704424510632,0.2,-2.2903050520833332,1257.0
28,90,121344,1636,-41.665852308273315,3776,0.1697143199853599,0.043905410915613174,-0.02432031318312511,5.364418029785156e-07,0.2445068359375,0.023948113,0.9324402809143066,0.0004092704424510632,0.2,-2.2903050520833332,1257.0
28,91,121856,1636,-41.66033434867859,3792,0.0024508124588464852,-0.030303653329610825,-0.022315085341688246,1.6510486602783203e-05,0.2103271484375,0.015065501,0.9324436783790588,0.0004092704424510632,0.2,-2.2903050520833332,1257.0
28,92,122368,1636,-41.66237270832062,3808,0.0019651070651889313,-0.030316680669784546,-0.029075792816001922,5.4836273193359375e-06,0.2420654296875,0.017075459,0.932711124420166,0.0004092704424510632,0.2,-2.2888802886597936,1257.0
29,93,122880,1635,-41.661097407341,3824,0.1720741563476622,0.04610686004161835,-0.027738469594623893,1.2516975402832031e-06,0.2906494140625,0.028214734,0.932161271572113,0.0004092704424510632,0.2,-2.2888802886597936,1257.0
29,94,123392,1635,-41.620455384254456,3840,0.003245660562242847,-0.04280220717191696,-0.025195732414431404,2.1576881408691406e-05,0.2060546875,0.016831659,0.9301930069923401,0.0004092704424510632,0.2,-2.287745326530612,1257.0
29,95,123904,1634,-41.576446294784546,3856,0.1687130630016327,0.051443491131067276,-0.021560245717409998,8.940696716308594e-07,0.208251953125,0.015887458,0.9303188323974609,0.0004092704424510632,0.2,-2.287745326530612,1257.0
30,96,124416,1634,-41.59187686443329,3872,0.003761496460356284,-0.03505060449242592,-0.021849727534572594,1.1980533599853516e-05,0.205078125,0.015539832,0.9305065274238586,0.0004092704424510632,0.2,-2.287745326530612,1257.0
30,97,124928,1633,-41.5862922668457,3888,0.0018631973853189265,-0.032636795192956924,-0.01877396705094725,8.52346420288086e-06,0.1824951171875,0.014648464,0.9299167394638062,0.0004092704424510632,0.2,-2.286627121212121,1257.0
30,98,125440,1633,-41.57125926017761,3904,0.13397023873403668,0.04151308536529541,-0.02433936294983141,1.0132789611816406e-06,0.25146484375,0.029143635,0.9296556115150452,0.0004092704424510632,0.2,-2.286627121212121,1257.0
31,99,125952,1632,-41.56623327732086,3920,0.003955989224778023,-0.025550266727805138,-0.021961768652545288,-2.0265579223632812e-06,0.1978759765625,0.013511453,0.9293724894523621,0.0004092704424510632,0.2,-2.2848159,1257.0
