strategy,period,seed,val_cum_log_return,selected,test_cum_log_return
M6_eta3.0,2025,1,0.21789938003737383,True,0.126989792272863
M6_eta3.0,2025,2,0.16353608285553262,False,
M6_eta3.0,2025,3,0.20870546592356662,False,
M6_eta3.0,2025,4,0.20755452972766347,False,
M6_eta3.0,2026,0,0.15214703251882472,False,
M6_eta3.0,2026,1,0.1415993537132219,False,
M6_eta3.0,2026,2,0.1613356950549844,False,
M6_eta3.0,2026,3,0.1769585461769289,True,0.07535509478484467
M6_eta3.0,2026,4,0.10999683148235503,False,
M6_eta7.0,2021,0,0.16976019457260055,False,
M6_eta7.0,2021,1,0.18939363493206682,False,
M6_eta7.0,2021,2,0.17252921695936563,False,
M6_eta7.0,2021,3,0.19133237819102988,False,
M6_eta7.0,2021,4,0.19580315844406013,True,0.22800646902108918
M6_eta7.0,2022,0,0.1849762610934451,False,
M6_eta7.0,2022,1,0.19500830659445184,False,
M6_eta7.0,2022,2,0.23413609216658401,False,
M6_eta7.0,2022,3,0.18719758878321496,False,
M6_eta7.0,2022,4,0.26764360356563244,True,-0.15211340032859502
M6_eta7.0,2023,0,-0.06514540124729824,True,0.18686500033564882
M6_eta7.0,2023,1,-0.2255767424099731,False,
M6_eta7.0,2023,2,-0.11561251635197671,False,
M6_eta7.0,2023,3,-0.1187482743620916,False,
M6_eta7.0,2023,4,-0.08161630896331185,False,
M6_eta7.0,2024,0,0.184126524830441,False,
M6_eta7.0,2024,1,0.207724499835219,False,
M6_eta7.0,2024,2,0.1536334471479197,False,
M6_eta7.0,2024,3,0.2852364798995416,True,0.2812609871421188
M6_eta7.0,2024,4,0.1695025011028555,False,
M6_eta7.0,2025,0,0.14383411767157248,False,
M6_eta7.0,2025,1,0.2173277310463984,False,
M6_eta7.0,2025,2,0.14897927162610936,False,
M6_eta7.0,2025,3,0.18967328521216148,False,
M6_eta7.0,2025,4,0.2369549549657143,True,0.1730971106590467
M6_eta7.0,2026,0,0.14989736114922397,False,
M6_eta7.0,2026,1,0.13501143605945878,False,
M6_eta7.0,2026,2,0.15967216931308903,False,
M6_eta7.0,2026,3,0.17051803727306128,True,0.08075290161969485
M6_eta7.0,2026,4,0.12857654301539728,False,
