arm,eta,window,seed,explained_variance_mean,explained_variance_final,approx_kl_mean,clip_fraction_mean,action_std_start,action_std_end,value_loss_start,value_loss_end
M2,7.0,2023,2,-3.482741510035435,0.0043769478797912,0.017912033497955705,0.18851586622923766,0.998799741268158,1.0661728382110596,0.1931437945313519,0.0192579018184915
M2,7.0,2023,3,-2.804529758896901,0.0441001653671264,0.017668897219931857,0.18855101083368825,0.9997848272323608,1.035011887550354,0.1034793501530657,0.0103520007105544
M2,7.0,2023,4,-2.8032656330266232,0.0207796692848205,0.018311365133901192,0.19119538237329642,0.9987555742263794,1.0325669050216677,0.0983428338440717,0.0134055834641912
M2,7.0,2024,0,-5.119257119486359e-05,-2.264976501464844e-06,0.021142169619250424,0.24656310723221891,0.9998620748519896,0.8820129036903381,0.2209346898671356,0.0035332836123416
M2,7.0,2024,1,0.01216874425212204,-0.2802265882492065,0.020006381897785346,0.21336518113820271,1.0006476640701294,0.9743940234184264,0.0777021869944292,0.0169466591614764
M2,7.0,2024,2,-0.018507964870998764,-0.7537651062011719,0.020007209471890972,0.2118204821922913,0.9983287453651428,0.9063665866851808,0.2038768893107772,0.0106570548377931
M2,7.0,2024,3,-0.2135359068136199,-0.6597532033920288,0.03346563250936968,0.2984698163995954,1.0008039474487305,0.952241837978363,0.1050438764868886,0.0073044492455665
M2,7.0,2024,4,0.034620734049067584,-0.3544961214065552,0.020160364876490634,0.21122531143526405,0.9999014735221864,0.9405403137207032,0.0998861235784716,0.0243558377260342
M2,7.0,2025,0,-0.0019224175399572298,-1.1920928955078125e-07,0.02069412483560477,0.24924158359508092,0.9988371729850768,0.8449181318283081,0.2273979739693459,0.1976754046045243
M2,7.0,2025,1,-0.0018219276628055605,2.384185791015625e-07,0.020773497324531518,0.24830786008038758,1.00108003616333,0.8575385808944702,0.0842866307357326,0.291647701524198
M2,7.0,2025,2,-0.26094802924680954,0.3304699659347534,0.015812635581942076,0.16869701275021295,1.0017060041427612,0.9793529510498048,0.1744245716836303,1.4031745623797178
M2,7.0,2025,3,-0.3108838944865654,0.3250197768211365,0.015822602524361157,0.17258225917003833,0.9991691708564758,0.9845251441001892,0.1219771598407533,1.4988695131614804
M2,7.0,2025,4,-0.32131011553070615,0.2925489544868469,0.016740230490630323,0.1795302850830494,0.9982746839523317,0.988659918308258,0.1030199504748452,2.998877102509141
M2,7.0,2026,0,-0.011628460031148726,2.980232238769531e-07,0.019716766927597957,0.23789403548232538,0.999014377593994,0.8223303556442261,0.2102046840591356,0.2360586281865835
M2,7.0,2026,1,-2.316070890000163,0.1275994181632995,0.020286753243611583,0.21909188005749575,0.9987987279891968,0.9615682363510132,0.0909892040945123,0.7499192347750068
M2,7.0,2026,2,-2.5108140465348097,0.0826002359390258,0.02055186997359455,0.221909687100724,1.0018887519836426,0.9620522260665894,0.2139072473510168,0.9629604490473866
M2,7.0,2026,3,-2.3423343557718463,0.2005598545074463,0.020405790563032367,0.22348599539501704,1.0009068250656128,0.8833820223808289,0.1178313672426156,0.3009100572671741
M2,7.0,2026,4,-0.007634692135214603,5.960464477539062e-07,0.019838135389267462,0.23927486491162692,1.0007058382034302,0.8475860953330994,0.1058188725000945,0.2933678408153355
M3,1.0,2021,0,-0.6210694554717212,-4.310163497924805,0.01966649209795571,0.21310669153268738,0.997675359249115,0.9593825936317444,0.2200982932226907,0.021973896655254
M3,1.0,2021,1,-0.5935369512697704,-3.4681172370910645,0.020070170896933564,0.21951070392355196,1.0000104904174805,0.9280530214309692,0.0744904428283916,0.0186192230612505
M3,1.0,2021,2,-0.6760683901468372,-3.6661972999572754,0.019441967529812608,0.2149329632266823,1.0003514289855957,0.947842299938202,0.1826936936777201,0.0341337956488132
M3,1.0,2021,3,-0.7232800808432155,-3.880157470703125,0.019664647471039184,0.2182550641503407,1.0010932683944702,0.9419739842414856,0.1074900246348988,0.020550189219648
M3,1.0,2021,4,-0.7107483477568098,-4.680556297302246,0.019846973893526406,0.21833616708368825,1.0014039278030396,0.9459958076477052,0.100595891552075,0.0305372305156197
M3,1.0,2022,0,-1.97384043944146,0.3240148425102234,0.017341377563202726,0.1871776678290034,0.9977732300758362,0.9940643906593324,0.2054331171020749,0.0078708410583203
M3,1.0,2022,1,-2.222296256832207,0.2218552827835083,0.01705650961737649,0.1827274043068569,1.0002098083496094,0.8972124457359314,0.0714701520446396,0.006055452307919
M3,1.0,2022,2,-2.1277277353878117,0.3023446798324585,0.016778884675468484,0.18229610306643954,0.9997681379318236,0.9799644351005554,0.1737975366158934,0.009468470714637
M3,1.0,2022,3,-2.586122877146966,0.2147236466407776,0.016721810557240206,0.18225929481207412,1.000443935394287,0.9232221841812134,0.1030399503433727,0.0058617100730771
M3,1.0,2022,4,-2.3370390579079037,0.1794974207878112,0.016384905384497446,0.17985469681643954,1.000177264213562,0.9402653574943542,0.102096725750016,0.0083524326910264
M3,1.0,2023,0,-2.7163716219555987,0.0112474560737609,0.019454250503407156,0.2045534514081133,0.998931050300598,0.9517897367477416,0.2367079975556407,0.0034862228785641
M3,1.0,2023,1,-2.57442519073795,0.0081508755683898,0.019057090356899488,0.2036792033778748,1.0004774332046509,0.9188216328620912,0.0737249748017347,0.0039105037503759
M3,1.0,2023,2,-2.6268202437046644,0.0083764791488647,0.02059901942674617,0.22311874467632029,0.9978404641151428,0.935168981552124,0.1744972560354654,0.005049811763456
M3,1.0,2023,3,-2.652477666304099,0.0106450915336608,0.019813307569846676,0.21153059119463374,1.0000381469726562,0.9536375403404236,0.1017848447390861,0.0036519761124509
M3,1.0,2023,4,-2.6882948216425295,0.0116890668869018,0.01970938087325383,0.20930961855834754,0.9992445707321168,0.9458243250846864,0.0993969616793037,0.0046458287833957
M3,1.0,2024,0,-1.5299065226793696,0.0667299032211303,0.0181955931713799,0.19287213353119675,1.0000219345092771,0.9855401515960692,0.2266187091263418,0.0043691908358596
M3,1.0,2024,1,-1.5319873751529842,-0.0025321245193481,0.018173507073083472,0.18775765778055792,1.000847339630127,0.9754042625427246,0.0779332625024835,0.0041119726374745
M3,1.0,2024,2,-1.585488643110103,-0.0714895725250244,0.0177033061197615,0.18610939662744888,0.9987400770187378,0.9670678377151488,0.1964372556612943,0.0037616582631017
M3,1.0,2024,3,-1.7279166806698658,0.0635792016983032,0.017904468555706987,0.19141228073094121,1.0003193616867063,0.9702752828598022,0.1037838132178876,0.002450835705531
M3,1.0,2024,4,-1.678010620392567,0.0109148621559143,0.018180992753321978,0.19120640405398212,0.9995886087417604,0.9408702850341796,0.1003623235519626,0.004220005183015
M3,1.0,2025,0,-0.007083267328889441,4.172325134277344e-07,0.019703496522146507,0.24736997744090716,0.9988626837730408,0.8076189160346985,0.2027262927003903,0.1175314174033701
M3,1.0,2025,1,-1.5853938206497205,0.1997938752174377,0.017906246357751277,0.19682247025393954,0.9999688863754272,0.9185845851898192,0.0812589276465587,1.552875991910696
M3,1.0,2025,2,-1.542976336341091,0.2577829957008362,0.017343995316183986,0.18580806803662692,1.000195860862732,0.9817681312561036,0.1674674464884447,1.2659787060692906
M3,1.0,2025,3,-1.5749079942500164,0.0961040258407592,0.01700260490971039,0.1852079063298552,0.9975759983062744,0.9491076469421388,0.1181741360996966,1.7202327856794
M3,1.0,2025,4,-1.454200491486863,0.3099362254142761,0.017402368865928452,0.18900955434146083,0.9985027313232422,0.9545948505401612,0.1039533131333882,1.5520295836031437
M3,1.0,2026,0,-0.0024970138296358025,-3.576278686523438e-07,0.01888613977427598,0.23416558806697188,0.9981451630592346,0.8052282929420471,0.1934843476192327,0.1099262610077858
M3,1.0,2026,1,-1.6393882696226467,0.2651950716972351,0.019054283067291313,0.21112133331558774,0.999165952205658,0.9151872992515564,0.0819791005706065,1.0197966946288943
M3,1.0,2026,2,-2.1760014260038605,0.3608618974685669,0.018711857972742756,0.20476910202832196,1.0011858940124512,0.9340681433677672,0.2066692925800453,0.8208246883004904
M3,1.0,2026,3,-1.9790713256018735,0.2096490263938903,0.019344209298126067,0.2129214025234242,1.0018103122711182,0.8713200688362122,0.1064471198224055,0.4264262299984693
M3,1.0,2026,4,-1.7754210830750214,0.3482977747917175,0.018062429499829644,0.20062931717152896,1.0005500316619873,0.9395859241485596,0.1044063584704417,0.8836998306214809
M3,3.0,2021,0,-0.654541274656429,-4.2180023193359375,0.01972997383049404,0.21253876304301533,0.997494637966156,0.967398762702942,0.2207423103463952,0.0358507313067093
M3,3.0,2021,1,-0.6634900287631423,-3.875295639038086,0.02005129663032368,0.21775035435743187,1.0000771284103394,0.9425492286682128,0.0741578702363767,0.0180800666857976
M3,3.0,2021,2,-0.622112653629134,-4.27694034576416,0.019900624694207836,0.21828480189256813,1.0004420280456543,0.938032329082489,0.1904693592514377,0.0309200202464126
M3,3.0,2021,3,-0.7364536515695679,-3.9754714965820312,0.019644531112436116,0.21961281043707412,1.0010861158370972,0.9439567923545836,0.1082617342653975,0.0130763274792116
M3,3.0,2021,4,-0.7245918333631968,-5.649579048156738,0.019884366544293014,0.21560715735466354,1.0011610984802246,0.9468209147453308,0.1002251523786981,0.0133606816525571
M3,3.0,2022,0,-2.359744389581112,0.2526147961616516,0.017559904263032368,0.1902364961536414,0.9976909160614014,1.005876898765564,0.2065264154443866,0.0089916658616857
M3,3.0,2022,1,-2.165948556371198,0.2359519600868225,0.017123947011754685,0.18333068535721891,1.0002100467681885,0.9103849530220032,0.0746865450419136,0.0074251085025025
M3,3.0,2022,2,-2.084427750902647,0.257733404636383,0.016626835412947186,0.1797854473887351,0.9995892643928528,0.9922617077827454,0.1759984053278458,0.0089689561864361
M3,3.0,2022,3,-2.4276519334499027,0.2464437484741211,0.01679406417734242,0.1850309355701661,1.0005745887756348,0.9426684975624084,0.1031844384961004,0.0072399253840558
M3,3.0,2022,4,-2.701500589031174,0.1262978315353393,0.01701248672947189,0.18370687819420783,1.0001957416534424,0.9478374719619752,0.1025318125084595,0.0091060060804011
M3,3.0,2023,0,-2.7960453426411447,0.0016230344772338,0.019449833333901195,0.20471461749361158,0.9988645315170288,0.9656990766525269,0.2365114348176575,0.0049881547020049
M3,3.0,2023,1,-2.3177022662845137,0.0047990679740905,0.01981417594497445,0.2100268596278748,1.0004422664642334,0.9185413122177124,0.0736405942443525,0.0052999331237515
M3,3.0,2023,2,-2.6901174269908537,0.0086539387702941,0.019766435439523,0.20839107584912692,0.997928500175476,0.9923437237739564,0.180521788470287,0.0086728266032878
M3,3.0,2023,3,-2.426963028550351,0.0166118741035461,0.01932117581260647,0.20574649635327938,1.00005042552948,0.9841970205307008,0.1024133430109941,0.0049760991460061
M3,3.0,2023,4,-2.5519012462544484,0.0028293132781982,0.01944640854173765,0.20543539381920783,0.9991416931152344,0.9760773777961732,0.0990365031866531,0.0067623626528074
M3,3.0,2024,0,-1.6145101840492002,0.0778029561042785,0.01789385477172061,0.18764702506122233,1.0000602006912231,0.9927603006362916,0.2266464839049149,0.0032958785595837
M3,3.0,2024,1,-1.559686417372507,-0.0441235303878784,0.018264513354514483,0.19202949484933987,1.000825047492981,0.9864882230758668,0.0776638032257324,0.0046979204780654
M3,3.0,2024,2,-1.4560468689343389,0.0049270391464233,0.01753510244616695,0.18368691439523,0.9987809062004088,0.9514682292938232,0.2013264138731756,0.0024892582587199
M3,3.0,2024,3,-2.2308099638461254,-0.1130362749099731,0.01860076222896082,0.19198395243292163,1.0001658201217651,0.9975613355636596,0.1042974878218956,0.012056839215802
M3,3.0,2024,4,-1.831061066110861,0.0584919452667236,0.018487677172913115,0.19343195172753408,0.9995261430740356,0.9635628461837769,0.1006645030756772,0.0034983756122528
M3,3.0,2025,0,-1.3800789280278922,0.3455926179885864,0.017752556939863714,0.1923930023557283,0.9990693926811218,0.9233304858207704,0.2175055188999977,1.855001569725573
M3,3.0,2025,1,-1.4523409933004103,0.3179821968078613,0.01725330455979557,0.18895319820059625,1.0004103183746338,0.9044877290725708,0.0810405553493183,1.1928411098197105
M3,3.0,2025,2,-1.248674541153331,0.1236244440078735,0.017770213406643955,0.18931192271347955,1.0004745721817017,0.9462226033210754,0.170165958625148,1.5838071554899216
M3,3.0,2025,3,-1.4731936045562186,0.1719643473625183,0.017508514214650765,0.1949756108922487,0.9983251094818116,0.9512232542037964,0.1206469207972986,1.4902312448248267
M3,3.0,2025,4,-1.040167715927202,0.530720591545105,0.017839980170528107,0.19247597689523,0.9983328580856324,0.9333322048187256,0.1021814572886796,1.2198201389983296
M3,3.0,2026,0,-1.7222682009157575,0.3473684191703796,0.018417869598126062,0.2041138319181218,0.998153567314148,0.9435914754867554,0.1976567686069756,0.872847349382937
M3,3.0,2026,1,-0.0062381765302238915,5.364418029785156e-07,0.01953350967035775,0.23900077858816013,0.9989542365074158,0.8330991864204407,0.0875359627680154,0.1726893428713083
M3,3.0,2026,2,-2.1474723621974405,0.3726814985275268,0.018751015115502555,0.20242169199850937,1.0010757446289062,0.932675004005432,0.2125275377184152,0.9364363262429832
M3,3.0,2026,3,-2.3895252839466985,0.1933264732360839,0.024597889284497444,0.2549886622258305,1.001685380935669,0.8977586030960083,0.1094518547688494,0.5735218725167215
M3,3.0,2026,4,-1.8126956702700263,0.2878808975219726,0.017958825406473596,0.19820101216460817,1.000614881515503,0.9353623986244202,0.103569049417274,0.8813381381332874
M3,7.0,2021,0,-0.40111764996380783,-3.647006034851074,0.019809277056218058,0.2214253570192717,0.9975298047065736,0.9497464895248412,0.2216270097451342,0.0292961082304827
M3,7.0,2021,1,-0.545583996293492,-3.699200630187988,0.02021771976149915,0.2188839238181431,1.0002825260162354,0.9302157759666444,0.0736192561889765,0.0332206256571225
M3,7.0,2021,2,-0.5593272758301925,-3.887979507446289,0.019881935561328792,0.21220249780398212,1.0001862049102783,0.9419740438461304,0.20513059705263,0.0366650111973285
M3,7.0,2021,3,-0.6741453026384877,-4.335729598999023,0.019737680327086882,0.21437501663649916,1.0011965036392212,0.967376172542572,0.1098430814527091,0.0164295539434533
M3,7.0,2021,4,-0.610240050434457,-3.7111849784851074,0.01978672063798978,0.2117208711536414,1.0010193586349487,0.9449447989463806,0.0993441521495697,0.043615489907097
M3,7.0,2022,0,-2.5242706645895714,0.2143130302429199,0.017370279027768314,0.18678899761765333,0.9978681802749634,1.024343729019165,0.2092052237057942,0.0184940857288893
M3,7.0,2022,1,-2.6918625033490704,0.121113896369934,0.016805745216354345,0.1792909274515545,1.000177264213562,0.960121750831604,0.0786050503920705,0.0108874886936973
M3,7.0,2022,2,-2.195665591518558,0.1547098159790039,0.01652651729011925,0.17636955820112862,0.9994884133338928,1.0164767503738403,0.1834528395811503,0.0136956313799601
M3,7.0,2022,3,-2.45630248990132,0.176679253578186,0.01664733998620102,0.1814522166471465,1.000488042831421,0.969577133655548,0.1038665937885525,0.0098414196836529
M3,7.0,2022,4,-2.9955714177435464,0.2249729037284851,0.01705809505996593,0.1825350447854557,1.0002061128616333,0.9774850606918336,0.1027505171932716,0.0155622078164014
M3,7.0,2023,0,-0.0015970956933965537,1.6689300537109375e-06,0.021138289413969336,0.24647805313032367,0.99884831905365,0.8827585577964783,0.236220779173891,0.0100132019724696
M3,7.0,2023,1,-2.481077885404356,0.0051221847534179,0.018776928432538333,0.20227154759369675,1.0003141164779663,0.9630245566368104,0.072714445515885,0.0121997755195479
M3,7.0,2023,2,-3.025101533638761,0.0014485716819763,0.019180242421805792,0.1994668417935477,0.9981022477149964,1.03669536113739,0.1916400635527679,0.0162390452460385
M3,7.0,2023,3,-2.410702546979134,0.0030244588851928,0.019118533527768315,0.20280765877874787,1.0002986192703247,1.0144848823547363,0.1048253644403303,0.0091140277218073
M3,7.0,2023,4,-2.55797855492548,0.0016307234764099,0.019476625543441223,0.1980999454322828,0.9992390871047974,1.0011181831359863,0.0986434132792055,0.0135789550258778
M3,7.0,2024,0,-1.2819478734185383,0.0641762018203735,0.017306603514650767,0.18156305732272146,1.000248670578003,0.9980540871620178,0.2272837835625978,0.003093401701335
M3,7.0,2024,1,-1.2446751005604888,-0.0004711151123046,0.017194205257921633,0.17913787165939096,1.0010652542114258,0.9748967289924622,0.076991717221972,0.0045573277093353
M3,7.0,2024,2,-1.2815872747609725,0.0019734501838684,0.017125345214650766,0.1782752691785562,0.9988090991973876,0.976840615272522,0.2057715042610652,0.0026148389224545
M3,7.0,2024,3,-1.495510963301033,0.0467461943626403,0.01771305314020443,0.18862670690481262,1.000314474105835,0.9827841520309448,0.1055660401689237,0.0029957270671729
M3,7.0,2024,4,-1.5244747648044177,0.0340438485145568,0.017908302142078364,0.18489576401458688,0.9997186064720154,0.954111397266388,0.1013414609114988,0.0043219387443969
M3,7.0,2025,0,-0.0014464542447403695,4.947185516357422e-06,0.026834647703577515,0.2931488401032794,0.999173104763031,0.8481134176254272,0.2335015102871693,0.2380860238336026
M3,7.0,2025,1,-1.1508462386399356,0.3347269296646118,0.016778139432879046,0.17955648756920783,1.0010287761688232,0.9298149347305298,0.0843559118220582,1.5796833243221045
M3,7.0,2025,2,-0.7913098128122203,0.0201137065887451,0.016975304765417375,0.1821723691040247,1.000654220581055,0.9613845348358154,0.1784281077125342,2.9225945696234703
M3,7.0,2025,3,-0.9711230422609709,0.1253538727760315,0.015972519268313456,0.1721779922407368,0.999384582042694,0.9731154441833496,0.1236448548879707,1.8756454782560468
M3,7.0,2025,4,-0.8287988302045624,0.2533712983131408,0.017544146293526405,0.19047918108496592,0.9985582828521729,0.968822419643402,0.1014712111500557,1.5756223555654287
M3,7.0,2026,0,-2.2075579014100657,0.1146759986877441,0.01911033028262351,0.20676589783858604,0.9989528059959412,0.950156271457672,0.2157659181684721,1.8181438203901052
M3,7.0,2026,1,-0.0019636329840963898,-1.1920928955078125e-07,0.020175229069846676,0.24145487016876066,0.9991695880889891,0.8446019887924194,0.0892959227494429,0.2659971518442034
M3,7.0,2026,2,-2.1983601789052076,0.1382561326026916,0.018292528476320274,0.19669353738554088,1.0013577938079834,0.9450549483299256,0.2188117130717728,1.6164623349905014
M3,7.0,2026,3,-2.15755256568756,0.1777923703193664,0.018020309450596253,0.19522474246699317,1.0011392831802368,0.8985657095909119,0.1194594417902408,1.066108824685216
M3,7.0,2026,4,-2.0481993417926705,0.1648231148719787,0.017867966579727425,0.19351284670464225,1.000937819480896,0.9441372156143188,0.1057632781157735,1.8680086266249416
M4,1.0,2021,0,-1.1855780821439559,-10.602907180786133,0.018702193255877343,0.2005746246805792,0.9990350008010864,0.939788579940796,0.0963770944217685,0.0146273637656122
M4,1.0,2021,1,-1.399311766815348,-11.97606372833252,0.01752467936269165,0.19030262623775554,1.0001519918441772,0.9320651888847352,0.1083086284634191,0.017705694786855
M4,1.0,2021,2,-1.372790165207455,-13.26577377319336,0.017532411379216354,0.18915387597157154,1.0003505945205688,0.9408146739006042,0.1503796858887653,0.0189884502324275
M4,1.0,2021,3,-1.2308969768795488,-11.144906044006348,0.018542332257921634,0.1956281775713373,1.000543475151062,0.9036895632743835,0.1053034595497592,0.0197688143380219
M4,1.0,2021,4,-1.4242626195059522,-11.669836044311523,0.017702729540204427,0.19185917868931004,1.0004488229751587,0.9184457063674928,0.1646554435355938,0.0262668444484006
M4,1.0,2022,0,-0.7384696371307568,0.5305269956588745,0.015561650624361158,0.17233853445751704,0.996745228767395,0.9833666682243348,0.1015478044673727,0.0078404732339549
M4,1.0,2022,1,-1.0156599913788817,0.5939997434616089,0.01596072910681431,0.1782561372045358,0.9993165135383606,0.8689249157905579,0.0849482218618504,0.0248476103879511
M4,1.0,2022,2,-0.7231062907579607,0.6435390114784241,0.01617321920732538,0.1762620448253833,1.0009350776672363,0.9578564167022704,0.1470011786514078,0.1177831466775387
M4,1.0,2022,3,-0.8920165189689429,0.5674220323562622,0.01624958357069847,0.178840078324638,1.001592755317688,0.9009144902229308,0.1113519222963077,0.0598842962644994
M4,1.0,2022,4,-0.6620483521302271,0.5050284266471863,0.01595581066678024,0.17551215462627767,0.9998219013214112,0.9325910806655884,0.1932069318536378,0.0124044703261461
M4,1.0,2023,0,-0.8892031418607019,0.099814236164093,0.01887831043032368,0.20334127448892675,0.9987165331840516,0.957550048828125,0.0994514373996935,0.0031111947755562
M4,1.0,2023,1,-1.3560195680980585,-0.0212470293045043,0.01887071449829642,0.20420138149488926,0.999657392501831,0.9488840699195862,0.1035905120297684,0.0037866801576456
M4,1.0,2023,2,-1.750805794075766,0.0814216136932373,0.018451021174787054,0.1940874297939736,1.0006016492843628,1.014093041419983,0.1518725104251643,0.0057760275230975
M4,1.0,2023,3,-1.2506741880355132,0.0780037641525268,0.018251439679045998,0.19525052904067292,1.0011210441589355,0.9613886475563048,0.1120590719001484,0.0072109718894353
M4,1.0,2023,4,-1.5870381833341296,0.1126401424407959,0.018938384186712096,0.1998528085737862,0.9999921321868896,1.0077167749404907,0.1936741394056298,0.007468355281162
M4,1.0,2024,0,-1.2467993179009356,0.2541225552558899,0.01797059539948893,0.19010070072934412,0.9998523592948914,0.9752734303474426,0.0951030309697671,0.0193745432188734
M4,1.0,2024,1,-1.5525636014987094,0.2385125160217285,0.020787767744633732,0.21530250146401192,1.0006725788116455,0.970685601234436,0.113928542319627,0.0055589146941201
M4,1.0,2024,2,-1.4522594770946535,0.2931076884269714,0.018298470334412266,0.1916819999733816,0.9974311590194702,0.933868169784546,0.1417434730756213,0.0034931397603941
M4,1.0,2024,3,-1.4711847310374908,0.060868501663208,0.017874954140715504,0.18756696190907154,0.9990403056144714,0.9834621548652648,0.1144297606715554,0.0056306555343326
M4,1.0,2024,4,-1.3503077512502264,0.0028610229492187,0.018088793927938673,0.19453287205866696,0.9993485808372498,0.9656898975372314,0.1923890229554672,0.0030051430403545
M4,1.0,2025,0,-0.8258052687628712,0.415791392326355,0.017849427432197616,0.1969484917349872,0.9985968470573424,0.995821475982666,0.1019154991372488,2.223519988358021
M4,1.0,2025,1,-0.6575552550044539,0.3260825276374817,0.016363359674957407,0.18218547034710392,0.9992297887802124,0.951425850391388,0.1077799196136766,2.4932824224233627
M4,1.0,2025,2,-0.7641192805624901,0.4124422669410705,0.015794286333560476,0.1769458049403748,1.0020989179611206,0.9609229564666748,0.1511551364455954,2.617258360609412
M4,1.0,2025,3,-0.769971721318552,0.3590255975723266,0.015710481650085182,0.17435654180419505,1.0023218393325806,0.9395915865898132,0.1124421140302729,2.4283860651776195
M4,1.0,2025,4,-0.8192681100543151,0.4157164692878723,0.01625253784480409,0.17942817856952725,1.001550793647766,0.9180578589439392,0.1654047276315395,2.7197574907913804
M4,1.0,2026,0,-1.2558646106638738,0.3909608125686645,0.01834066574701874,0.19988379405344975,0.999498963356018,0.8997378945350647,0.1058100036316318,0.7890393603593111
M4,1.0,2026,1,-1.7068524028617236,0.4287194609642029,0.018124639404088587,0.20234308454003408,1.0003612041473389,0.9339086413383484,0.1253418712003622,0.889428848400712
M4,1.0,2026,2,-1.4243273708645692,0.5003296136856079,0.01779657379778535,0.19679605981154175,0.9987992644309998,0.9459532499313354,0.1505513846059329,0.7762766620144248
M4,1.0,2026,3,-1.5913258353327568,0.4496747255325317,0.017769776970698467,0.19222060663330495,0.999204695224762,0.936165988445282,0.1154398603357549,0.8644518526270986
M4,1.0,2026,4,-0.8757044048488039,0.6955156326293945,0.018931677948892674,0.2089357132399915,0.9996704459190368,0.9574982523918152,0.1872408081544563,0.2806294141337275
M4,3.0,2021,0,-1.238465271369765,-11.335649490356444,0.018814667208688244,0.20167304953683987,0.999184250831604,0.947102963924408,0.09583982418917,0.0081145537333213
M4,3.0,2021,1,-1.3988201960388196,-11.905427932739258,0.017519628992844975,0.1911752106180792,1.000223994255066,0.926896035671234,0.1070771182057797,0.0093209128608577
M4,3.0,2021,2,-1.40909069593761,-13.480008125305176,0.01745936335468484,0.1884129278907581,1.0003159046173096,0.936303973197937,0.1505872801426448,0.0111630153696751
M4,3.0,2021,3,-1.4035947564513354,-12.142422676086426,0.01692010259403748,0.17991334047593696,1.0005353689193726,0.9213709831237792,0.1055148007362731,0.0143400404922431
M4,3.0,2021,4,-1.364353100628016,-11.740463256835938,0.01737133138705281,0.18741723341673766,1.0003902912139893,0.9187201261520386,0.1705636692422558,0.0341993976035155
M4,3.0,2022,0,-0.7399488066083528,0.6124236583709717,0.0158663348967632,0.17447985985413117,0.9968529343605042,0.973671019077301,0.1009783838235307,0.0411020552273839
M4,3.0,2022,1,-1.1111468645336275,0.5701316595077515,0.016134048896592847,0.17815340682229558,0.9992849230766296,0.8778687715530396,0.0860361543527687,0.0679057205561548
M4,3.0,2022,2,-0.9654129139406311,0.5913057327270508,0.015731193207155023,0.1707206349153535,1.0008567571640017,0.976694405078888,0.1471986416763684,0.0216046358691528
M4,3.0,2022,3,-0.8005582243457969,0.5670166015625,0.015933912257410563,0.1751199491588586,1.0018633604049685,0.907553493976593,0.111350100249183,0.0166468007664661
M4,3.0,2022,4,-0.8564886255808543,0.5635782480239868,0.015973675139011923,0.17590955899968058,0.999815046787262,0.9447375535964966,0.1943891168211848,0.0252649604226462
M4,3.0,2023,0,-0.9666946064268304,0.1268067359924316,0.017866550844463373,0.18874628174244037,0.9987424612045288,0.991706371307373,0.0989394331118092,0.0058887339400826
M4,3.0,2023,1,-1.1070465624230887,0.0895028114318847,0.018054236872231687,0.19237033512563884,0.9995899200439452,0.9592447876930236,0.1029368317504122,0.0058787807938642
M4,3.0,2023,2,-1.283044756474243,0.1111376881599426,0.018291329065758092,0.19284447535136287,1.0008199214935305,1.0115349292755127,0.152350750133337,0.0078218667040346
M4,3.0,2023,3,-1.2887660673164225,0.1316748261451721,0.01796722888126065,0.19227529912425467,1.0011281967163086,0.9763264060020448,0.1123821082583163,0.0122127830400131
M4,3.0,2023,4,-1.4045829861290005,0.0875568985939025,0.01816965227563884,0.19236908738820271,1.0000780820846558,1.024101734161377,0.1926050483452854,0.0090866157988784
M4,3.0,2024,0,-1.6085119103248116,0.1037015914916992,0.018443885869335604,0.1902562519963799,0.9999181032180786,1.0223588943481443,0.0946814336239185,0.0520674503641203
M4,3.0,2024,1,-1.2815505482472187,0.2197981476783752,0.017627337166269165,0.18641945938032367,1.0006635189056396,0.9739815592765808,0.1154194687405834,0.0062774135512881
M4,3.0,2024,2,-1.0658883448353822,0.0157147645950317,0.017440802930323678,0.18427584646507666,0.9974024891853333,0.9274423718452454,0.1420200758566352,0.002726112066739
M4,3.0,2024,3,-1.0969456547975946,0.2970382571220398,0.017226946239352642,0.18101592445698467,0.9991465210914612,0.9712529182434082,0.1148694784169492,0.007962199350004
M4,3.0,2024,4,-1.4766615910465104,0.0909224152565002,0.018553604818739352,0.193779238647253,0.999517023563385,0.961840569972992,0.1922735602856846,0.0050158630256191
M4,3.0,2025,0,-0.726439979047954,0.2899856567382812,0.015516776498977852,0.16988693835178875,0.9986742734909058,1.0082842111587524,0.1008294700441183,2.334480575285852
M4,3.0,2025,1,-0.6792160809750858,0.3606047034263611,0.015969484043781946,0.176628671675362,0.9994999766349792,0.949807107448578,0.1067006812154431,3.2760240053758025
M4,3.0,2025,2,-0.5277846809952588,0.1417679786682129,0.016283225579045997,0.17497458774755112,1.002629637718201,0.9600152373313904,0.1515324296196922,1.9527185559272768
M4,3.0,2025,3,-0.7172996382493989,0.2694601416587829,0.015245472878194208,0.1694774725165034,1.002184510231018,0.947666585445404,0.1152754318318329,2.513883807696402
M4,3.0,2025,4,-0.5918656510429448,0.5590105652809143,0.017174497095059624,0.18971764533645655,1.001936674118042,0.9304550886154176,0.1888784471084363,1.961561182513833
M4,3.0,2026,0,-1.349986680017013,0.3864119052886963,0.01825631665468484,0.20263963013735092,0.9993288516998292,0.894363522529602,0.1032754087937064,0.9352417062036692
M4,3.0,2026,1,-1.754292487793521,0.3241856098175049,0.018170059580238502,0.19939468097849233,0.999854564666748,0.932052731513977,0.1243907696625683,1.2268846044316888
