arm,eta,window,seed,critic_loss_start,critic_loss_end,ent_coef_start,ent_coef_end,actor_loss_start,actor_loss_end
M1,7.0,2025,0,0.9731985330581664,2.4107940196990967,0.0172827504575252,0.0004177556256763,-121.19935607910156,-88.91477966308594
M1,7.0,2025,1,54.93427276611328,0.8613976240158081,0.0175336394459009,0.0004927074769511,-122.0334014892578,-50.73332595825195
M1,7.0,2025,2,7.122544288635254,18.25606918334961,0.0177393238991498,0.0004391487454995,-124.21046447753906,-86.15811920166016
M1,7.0,2025,3,1.086075782775879,1.3397983312606812,0.0177233088761568,0.0003391015052329,-122.29854583740234,-83.54291534423828
M1,7.0,2025,4,1.3140957355499268,6.867889881134033,0.0173236578702926,0.0007104974938556,-123.39611053466795,-78.00953674316406
M1,7.0,2026,0,1.914862036705017,1.8757703304290771,0.0172061305493116,0.0007095481851138,-122.8294448852539,-44.975799560546875
M1,7.0,2026,1,58.25675964355469,0.3368150591850281,0.0176868978887796,0.0005866654682904,-122.80308532714844,-40.31650161743164
M1,7.0,2026,2,5.5478715896606445,20.905773162841797,0.0177899785339832,0.0013057155301794,-121.617431640625,-80.92333984375
M1,7.0,2026,3,0.8601813912391663,2.030923128128052,0.0179767459630966,0.0006741674733348,-124.40373992919922,-56.245487213134766
M1,7.0,2026,4,1.583691120147705,0.797417402267456,0.0174117982387542,0.0009742364636622,-124.25653076171876,-75.9756088256836
M2,1.0,2021,0,2.314821720123291,20.171302795410156,0.0193295776844024,0.0027614885475486,-123.08072662353516,-4.173368453979492
M2,1.0,2021,1,1.2146646976470947,3.4836254119873047,0.0192109867930412,0.0007730182842351,-123.05474853515624,-19.94924545288086
M2,1.0,2021,2,49.83601379394531,4.878631591796875,0.0193855687975883,0.0005626018973998,-120.31915283203124,-15.571950912475586
M2,1.0,2021,3,1.6629407405853271,2.43306303024292,0.0194902829825878,0.0006223086384125,-120.02536010742188,3.0414671897888184
M2,1.0,2021,4,0.917493999004364,0.5542449951171875,0.0193127784878015,0.0005794187891297,-121.38397216796876,-37.78387451171875
M2,1.0,2022,0,1.4850046634674072,6.958911895751953,0.0169043466448783,0.0005651389947161,-121.49817657470705,-24.877552032470703
M2,1.0,2022,1,2.5132896900177,5.617887020111084,0.0175487119704484,0.0006731947651132,-123.28378295898438,-8.58525562286377
M2,1.0,2022,2,1.2161715030670166,13.110755920410156,0.0171535219997167,0.0008755961898714,-123.27156829833984,5.043298721313477
M2,1.0,2022,3,1.538548707962036,5.742405891418457,0.0171910338103771,0.0008219234878197,-121.97633361816406,47.78886032104492
M2,1.0,2022,4,1.1231824159622192,12.82693099975586,0.0172389969229698,0.0011544974986463,-123.05228424072266,25.47171401977539
M2,1.0,2023,0,2.2401814460754395,16.62809944152832,0.0173375997692346,0.0017023530090227,-122.73961639404295,5.486471176147461
M2,1.0,2023,1,2.329348564147949,12.972000122070312,0.0174939464777708,0.0012399341212585,-123.9579849243164,-13.997333526611328
M2,1.0,2023,2,2.0345754623413086,64.11359405517578,0.0173070468008518,0.0028436561115086,-121.86065673828124,13.052892684936523
M2,1.0,2023,3,4.990208625793457,13.474841117858888,0.0172010045498609,0.0033784052357077,-124.04060363769533,-34.51521301269531
M2,1.0,2023,4,2.2388904094696045,82.23208618164062,0.0172957759350538,0.0029473241884261,-122.84741973876952,13.941328048706056
M2,1.0,2024,0,1.855919599533081,27.199481964111328,0.0169928092509508,0.0025103769730776,-121.61642456054688,67.59296417236328
M2,1.0,2024,1,2.1785759925842285,26.20912742614746,0.0175160504877567,0.0010293644154444,-124.1491928100586,24.38528823852539
M2,1.0,2024,2,3.061145544052124,0.7604466676712036,0.0171761941164731,0.0004377893346827,-121.92308044433594,-0.0363254770636558
M2,1.0,2024,3,3.383610248565674,5.029306411743164,0.0170479249209165,0.0009098041336983,-119.35923767089844,14.249131202697754
M2,1.0,2024,4,2.8145911693573,3.112872362136841,0.0173729620873928,0.0006359196268022,-123.81777954101562,11.53634262084961
M2,1.0,2025,0,1.8478481769561768,7.748401641845703,0.017035573720932,0.0006594349397346,-119.76238250732422,41.2419319152832
M2,1.0,2025,1,47.18475341796875,10.895498275756836,0.0172473415732383,0.0005644145421683,-120.83550262451172,13.544575691223145
M2,1.0,2025,2,2.3400912284851074,4.8033447265625,0.0171390753239393,0.0018207791727036,-123.63629150390624,9.270713806152344
M2,1.0,2025,3,1.811794996261597,7.826172351837158,0.0176607556641101,0.0013117507332935,-121.89903259277344,27.690492630004883
M2,1.0,2025,4,2.0555508136749268,1.0682954788208008,0.0172118097543716,0.0006830865750089,-120.4532699584961,13.8165864944458
M2,1.0,2026,0,3.2361505031585693,3.192227363586426,0.0171797405928373,0.0008822876843623,-117.88152313232422,15.301864624023438
M2,1.0,2026,1,47.498138427734375,1.988999366760254,0.0177101306617259,0.0008191509987227,-121.49009704589844,22.683534622192383
M2,1.0,2026,2,2.1412620544433594,5.579459190368652,0.0173053294420242,0.001475348137319,-125.0992660522461,24.87137794494629
M2,1.0,2026,3,2.098768711090088,9.519259452819824,0.0177244842052459,0.0010593921178951,-124.157958984375,-8.319280624389648
M2,1.0,2026,4,2.462924003601074,13.702667236328123,0.0173718184232711,0.0012386033777147,-123.53627014160156,-46.66071701049805
M2,3.0,2021,0,2.3141067028045654,1.0272257328033447,0.0193341728299856,0.0014722748892381,-123.1119613647461,-40.70206451416016
M2,3.0,2021,1,1.1927056312561035,3.71491813659668,0.0192041359841823,0.0005014946800656,-123.06979370117188,-45.57929611206055
M2,3.0,2021,2,49.7376708984375,3.221160411834717,0.0193672571331262,0.0008529345504939,-120.1299285888672,-39.786746978759766
M2,3.0,2021,3,1.7332029342651367,0.2107304483652115,0.0194909889250993,0.0003238325298298,-120.13703918457033,-8.830592155456543
M2,3.0,2021,4,0.9101524949073792,0.7160667181015015,0.0192707572132349,0.0002254800638183,-121.1943130493164,-39.714637756347656
M2,3.0,2022,0,1.4884896278381348,6.811086654663086,0.0168572012335062,0.0010087521513924,-121.54168701171876,-24.07404136657715
M2,3.0,2022,1,2.5610060691833496,6.015133857727051,0.0175324287265539,0.001036453875713,-123.62545776367188,-40.023223876953125
M2,3.0,2022,2,1.2127766609191897,6.771634101867676,0.0171072240918874,0.0008156023104675,-123.2486801147461,-39.5299072265625
M2,3.0,2022,3,1.5381956100463867,3.7184841632843018,0.017182158306241,0.000663299462758,-122.06436157226562,30.280197143554688
M2,3.0,2022,4,1.1149585247039795,12.561838150024414,0.0172173995524644,0.0005485719884745,-122.88268280029295,-4.835545539855957
M2,3.0,2023,0,2.2899060249328613,16.699113845825195,0.0173516348004341,0.0009323055273853,-122.93311309814452,0.9833788871765136
M2,3.0,2023,1,2.327637195587158,6.647904872894287,0.0174819640815258,0.0033062449656426,-123.95619201660156,-50.67643356323242
M2,3.0,2023,2,2.103929042816162,139.0990753173828,0.0172970965504646,0.0044568399898707,-121.7423095703125,2.447927474975586
M2,3.0,2023,3,4.85146951675415,21.869306564331055,0.0170838367193937,0.002697481540963,-123.09716796875,23.945348739624023
M2,3.0,2023,4,2.2579851150512695,20.21942138671875,0.017354117706418,0.0015292230527848,-122.8042984008789,7.995827674865723
M2,3.0,2024,0,1.8481976985931396,3.4408891201019287,0.0169440433382987,0.0006486080237664,-121.52415466308594,7.183680534362793
M2,3.0,2024,1,2.1437482833862305,2.255204200744629,0.0174924619495868,0.0001616121298866,-123.2030258178711,61.694129943847656
M2,3.0,2024,2,3.079445123672486,7.7307281494140625,0.0171495229005813,0.0014870725572109,-121.91859436035156,19.101757049560547
M2,3.0,2024,3,3.6717684268951416,3.0473389625549316,0.0171329956501722,0.0004117494972888,-121.56007385253906,3.422599077224731
M2,3.0,2024,4,2.8081564903259277,0.3947389721870422,0.0173354092985391,0.0002645952044986,-123.93830871582033,2.8776323795318604
M2,3.0,2025,0,1.927710771560669,5.998594284057617,0.0170270539820194,0.0005694348365068,-120.24200439453124,45.5926628112793
M2,3.0,2025,1,47.6253776550293,2.383755683898926,0.0175815112888813,0.0005145322647877,-121.49006652832033,13.94048309326172
M2,3.0,2025,2,2.2204997539520264,12.11453342437744,0.017172934487462,0.0010313242673873,-125.37838745117188,-62.31486511230469
M2,3.0,2025,3,1.820594787597656,8.137616157531738,0.0175130441784858,0.001005770987831,-122.24510192871094,38.93463897705078
M2,3.0,2025,4,2.5636723041534424,11.539104461669922,0.0172740835696458,0.0014233184047043,-121.0043487548828,105.48241424560548
M2,3.0,2026,0,1.5887467861175537,19.85966682434082,0.0171143468469381,0.0009401003480888,-119.49278259277344,4.841133117675781
M2,3.0,2026,1,47.367454528808594,1.6360816955566406,0.0177031643688678,0.000445366371423,-121.4844970703125,6.532103538513184
M2,3.0,2026,2,2.178208827972412,0.0980263575911521,0.0172833353281021,0.0001775591808836,-123.89529418945312,4.976555347442627
M2,3.0,2026,3,2.077812671661377,0.232988029718399,0.0176578499376773,0.0002871718315873,-124.1559066772461,0.929235816001892
M2,3.0,2026,4,2.52003812789917,145.54876708984375,0.0173488222062587,0.0029864818789064,-123.73001098632812,64.57102966308594
M2,7.0,2021,0,2.260836124420166,0.779129683971405,0.0194177683442831,0.000643330044113,-122.93862915039062,-49.65650177001953
M2,7.0,2021,1,1.245619773864746,11.090620040893556,0.0192562248557806,0.0004313184472266,-123.06090545654295,-46.26487731933594
M2,7.0,2021,2,49.86751556396485,5.8168044090271,0.0193687994033098,0.0006722144898958,-120.18035888671876,-23.94916534423828
M2,7.0,2021,3,1.7402856349945068,0.8654015064239502,0.01948151178658,0.0003552294510882,-120.07948303222656,-8.062481880187988
M2,7.0,2021,4,0.915008306503296,3.2080564498901367,0.0193103794008493,0.0007578340009786,-121.36351013183594,-17.204212188720703
M2,7.0,2022,0,1.4809002876281738,172.24642944335938,0.0168906580656766,0.0016914304578676,-121.49010467529295,-7.649503707885742
M2,7.0,2022,1,2.5496668815612793,10.710271835327148,0.0175732895731925,0.0008060456602834,-123.62386322021484,-40.11381530761719
M2,7.0,2022,2,1.2148429155349731,6.2873005867004395,0.0171530880033969,0.0006050674710422,-123.23265838623048,-13.592175483703612
M2,7.0,2022,3,1.5410243272781372,3.8914852142333984,0.01718046143651,0.0004393529670778,-121.96624755859376,11.718426704406738
M2,7.0,2022,4,1.122807264328003,15.738850593566896,0.017278442159295,0.0011783153750002,-122.86283111572266,-6.690746784210205
M2,7.0,2023,0,2.3240647315979004,3.5696663856506348,0.0173359122127294,0.0006659961654804,-122.96027374267578,-3.7416913509368896
M2,7.0,2023,1,2.324761867523194,5.853705406188965,0.0174637343734502,0.001047781552188,-123.88394165039062,-26.3984375
M2,7.0,2023,2,2.083537340164185,110.22306060791016,0.0172920003533363,0.0058949519880115,-121.69009399414062,43.98345947265625
M2,7.0,2023,3,4.860470771789551,12.939720153808594,0.0171742849051952,0.0025569533463567,-122.931640625,18.14232063293457
M2,7.0,2023,4,2.2709147930145264,6.510958671569824,0.017241783440113,0.0014340281486511,-123.04163360595705,1.062153935432434
M2,7.0,2024,0,1.8578122854232788,3.9153800010681152,0.0169510263949632,0.0009961373871192,-121.59891510009766,6.877893447875977
M2,7.0,2024,1,2.1654605865478516,26.01715850830078,0.0175317674875259,0.0011770636774599,-124.08445739746094,-21.56888771057129
M2,7.0,2024,2,3.090693473815918,1.9113295078277588,0.017165059223771,0.0007728995988145,-121.94264221191406,-21.898746490478516
M2,7.0,2024,3,3.0795931816101074,5.669083118438721,0.0171263795346021,0.001699840882793,-120.19639587402344,-2.179910659790039
M2,7.0,2024,4,2.8319554328918457,1.0482860803604126,0.0173565335571765,0.0004111367743462,-123.83087158203124,20.374000549316406
M2,7.0,2025,0,1.970950961112976,6.790073394775391,0.0169597417116165,0.0011514319339767,-118.8069305419922,18.674245834350582
M2,7.0,2025,1,47.66305923461914,2.0200083255767822,0.017674570903182,0.0002708784304559,-122.14314270019533,15.884803771972656
M2,7.0,2025,2,1.7798856496810913,0.2008798420429229,0.0170305948704481,0.0002261586632812,-123.19879150390624,-17.885719299316406
M2,7.0,2025,3,1.8667283058166504,34.02594757080078,0.0177680980414152,0.0021637768950313,-122.70690155029295,73.52649688720703
M2,7.0,2025,4,1.798224925994873,46.838233947753906,0.0172294713556766,0.0010333739919587,-120.80353546142578,-14.9677095413208
M2,7.0,2026,0,1.9395716190338137,0.4170030951499939,0.0171159952878952,0.0003206081455573,-119.41444396972656,5.898035049438477
M2,7.0,2026,1,47.343727111816406,0.7997674942016602,0.0176634844392538,0.000271502736723,-121.47957611083984,-7.129926681518555
M2,7.0,2026,2,2.195706844329834,4.0988545417785645,0.017332648858428,0.000952337461058,-123.77642822265624,31.187461853027344
M2,7.0,2026,3,2.111797571182251,5.330340385437012,0.0176935195922851,0.0015782029367983,-124.15956115722656,-22.71878433227539
M2,7.0,2026,4,2.5140764713287354,1.7271428108215332,0.0173372365534305,0.0005477097001858,-123.69009399414062,4.660921096801758
M3,1.0,2021,0,1.7296650409698486,12.47722053527832,0.019386826083064,0.0040050116367638,-122.41730499267578,-16.37923812866211
M3,1.0,2021,1,1.8786660432815552,9.840583801269531,0.0192509088665246,0.0016826371429488,-123.38280487060548,-41.26084518432617
M3,1.0,2021,2,52.11518096923828,94.43997192382812,0.0193532668054103,0.0038336510770022,-120.68669128417967,-20.637575149536133
M3,1.0,2021,3,1.5888426303863523,6.117243766784668,0.019514275714755,0.0013956950278952,-119.93836975097656,-10.26511573791504
M3,1.0,2021,4,0.9840526580810548,1.2605528831481934,0.0192481055855751,0.0008770369458943,-122.67979431152344,-40.417755126953125
M3,1.0,2022,0,1.2135944366455078,18.604061126708984,0.0169425662606954,0.0010720005957409,-121.18163299560548,12.26945686340332
M3,1.0,2022,1,2.0202009677886963,29.27998924255371,0.0174448583275079,0.0008597955456934,-123.31484985351562,-14.65305995941162
M3,1.0,2022,2,1.4255867004394531,5.293215751647949,0.0172054171562194,0.0006916928105056,-121.52096557617188,-9.162308692932127
M3,1.0,2022,3,1.424166202545166,7.054930686950684,0.0173128228634595,0.0007655614754185,-122.30155181884766,12.90308952331543
M3,1.0,2022,4,1.240567922592163,13.964702606201172,0.0173395182937383,0.0012356914812698,-121.01042938232422,30.698471069335938
M3,1.0,2023,0,1.9502944946289065,10.23733139038086,0.0173613596707582,0.0029262641910463,-121.75486755371094,56.29317092895508
M3,1.0,2023,1,1.9396157264709473,7.467743396759033,0.0175112560391426,0.0007643712451681,-124.46036529541016,24.886951446533203
M3,1.0,2023,2,1.6468908786773682,7.349858283996582,0.0174675323069095,0.0012197849573567,-121.02802276611328,0.4894472956657409
M3,1.0,2023,3,4.331857204437256,57.035362243652344,0.0172009784728288,0.0030812448821961,-123.66008758544922,8.394965171813965
M3,1.0,2023,4,2.058134078979492,10.57525634765625,0.0174092911183834,0.0007884984952397,-122.72565460205078,47.16454315185547
M3,1.0,2024,0,1.734539031982422,5.50520133972168,0.0169083289802074,0.0008571846410632,-121.00328826904295,33.60165786743164
M3,1.0,2024,1,1.8953168392181396,5.260113716125488,0.0174026768654584,0.0013654300710186,-124.0505599975586,-30.178241729736328
M3,1.0,2024,2,3.2176523208618164,38.63502502441406,0.0170596744865179,0.0014669861411675,-123.18006896972656,25.99749755859375
M3,1.0,2024,3,4.6542649269104,37.27096176147461,0.0170793645083904,0.0008986962493509,-121.30290985107422,120.5156707763672
M3,1.0,2024,4,2.905412435531616,13.94140338897705,0.0173581466078758,0.0008803973905742,-122.42990112304688,4.160358428955078
M3,1.0,2025,0,1.6815942525863647,10.410440444946287,0.0170779880136251,0.0013611085014417,-120.2857437133789,4.48180627822876
M3,1.0,2025,1,49.150787353515625,1.6017951965332031,0.0172559954226017,0.0005323037621565,-120.2575454711914,-3.76717758178711
M3,1.0,2025,2,4.148785591125488,12.949981689453123,0.0172765627503395,0.0019903983920812,-122.9824676513672,9.210135459899902
M3,1.0,2025,3,1.8553006649017336,1.3490478992462158,0.0171644035726785,0.0002967313048429,-120.51495361328124,54.30665969848633
M3,1.0,2025,4,1.6947848796844482,9.687259674072266,0.0174687895923852,0.0007293820963241,-120.54983520507812,49.36349105834961
M3,1.0,2026,0,2.9998998641967773,3.612964391708374,0.0172071643173694,0.0004385653301142,-120.77114868164062,-22.47869873046875
M3,1.0,2026,1,48.51568603515625,19.707042694091797,0.0176032055169343,0.0014375369064509,-121.73844909667967,26.329410552978516
M3,1.0,2026,2,2.982460021972656,1.4296183586120603,0.0172674544155597,0.0003931452229153,-123.03399658203124,18.78578186035156
M3,1.0,2026,3,1.846723675727844,5.683053970336914,0.0177258625626564,0.0016310677165165,-123.07272338867188,22.27030372619629
M3,1.0,2026,4,1.825092077255249,3.9851927757263184,0.0174533110111951,0.001193800708279,-123.14590454101562,-24.334197998046875
M3,3.0,2021,0,1.5909831523895264,3.446321487426758,0.0193664673715829,0.0009071443346329,-122.15727996826172,-18.806880950927734
M3,3.0,2021,1,1.8932983875274656,15.772613525390623,0.0192573722451925,0.0012741853715851,-123.5357894897461,-43.5380973815918
M3,3.0,2021,2,51.90568161010742,5.3795366287231445,0.0193419102579355,0.0009542525513097,-120.3620147705078,-38.967044830322266
M3,3.0,2021,3,1.5674059391021729,1.4832613468170166,0.0195571072399616,0.0006304899579845,-119.90306854248048,-12.750200271606444
M3,3.0,2021,4,0.9632750153541564,10.29086685180664,0.0192347820848226,0.0009404949378222,-122.56299591064452,7.516554832458496
