time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/std,train/learning_rate,train/n_updates,train/value_loss,train/entropy_loss,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
1985,6,25,12800,0.9888397455215454,0.0004092704424510632,384,0.0038694783579558134,-43.62045693397522,0.2109375,0.5410383939743042,-0.02478961033921223,0.2,0.016154785,-0.03248812258243561,-2.3204954,1258.0
1977,6,26,13312,0.9894461035728455,0.0004092704424510632,400,0.0640741242095828,-43.62509560585022,0.2222900390625,0.14028948545455933,-0.022519135309266858,0.2,0.017642474,0.004081830382347107,-2.3204954,1258.0
1973,7,27,13824,0.9887912273406982,0.0004092704424510632,416,0.0026299198461856577,-43.62948763370514,0.2669677734375,-1.865241527557373,-0.028308154083788395,0.2,0.020382233,-0.03422066941857338,-2.3204954,1258.0
1970,7,28,14336,0.9885689616203308,0.0004092704424510632,432,0.004142140380281489,-43.60891902446747,0.286865234375,-0.33691132068634033,-0.024000333331059664,0.2,0.022186331,-0.041572339832782745,-2.3321836363636366,1258.0
1965,7,29,14848,0.9872309565544128,0.0004092704424510632,448,0.044764091551769525,-43.589192032814026,0.3780517578125,0.010320842266082764,-0.025853312574326992,0.2,0.0470721,-0.012103725224733353,-2.3321836363636366,1258.0
1961,7,30,15360,0.9873226881027222,0.0004092704424510632,464,0.0037460914827533998,-43.565838098526,0.23828125,0.67393958568573,-0.02276638125476893,0.2,0.01691949,-0.035144876688718796,-2.3299125833333334,1258.0
1958,8,31,15872,0.9857701063156128,0.0004092704424510632,480,0.0909151304513216,-43.550323367118835,0.2305908203125,0.05774968862533569,-0.020647242665290833,0.2,0.01775429,0.011058427393436432,-2.3299125833333334,1258.0
1957,8,32,16384,0.9857502579689026,0.0004092704424510632,496,0.0032960130265564658,-43.51752328872681,0.229736328125,-1.5267622470855713,-0.023878745691035874,0.2,0.01842526,-0.040160007774829865,-2.3281587692307695,1258.0
1955,8,33,16896,0.9847029447555542,0.0004092704424510632,512,0.09515494131483138,-43.50341331958771,0.267333984375,-0.004114270210266113,-0.025087834626901895,0.2,0.020277727,0.013586200773715973,-2.3281587692307695,1258.0
1950,8,34,17408,0.9836975336074829,0.0004092704424510632,528,0.0023067366710165516,-43.4683575630188,0.2408447265625,0.01977461576461792,-0.02562431168917101,0.2,0.021225452,-0.025744620710611343,-2.3281587692307695,1258.0
1946,9,35,17920,0.9837532043457031,0.0004092704424510632,544,0.0045924266523798,-43.447773456573486,0.2374267578125,0.06834602355957031,-0.021615148230921477,0.2,0.016077109,-0.031119341030716896,-2.3081951428571434,1258.0
1942,9,36,18432,0.9829980134963989,0.0004092704424510632,560,0.08820550073869526,-43.44675374031067,0.1678466796875,0.051474153995513916,-0.017316019024292473,0.2,0.015212623,0.01510704681277275,-2.3081951428571434,1258.0
1940,9,37,18944,0.9821895956993103,0.0004092704424510632,576,0.004412468682858162,-43.41248643398285,0.2906494140625,0.6081349849700928,-0.032679911586456,0.2,0.027874727,-0.04733511805534363,-2.3035883333333333,1258.0
1938,10,38,19456,0.9818518161773682,0.0004092704424510632,592,0.0992957332637161,-43.39485692977905,0.281982421875,-0.007314324378967285,-0.026250956827425398,0.2,0.020615052,0.019645124673843384,-2.3035883333333333,1258.0
1934,10,39,19968,0.9805921912193298,0.0004092704424510632,608,0.002603086417366285,-43.368584752082825,0.2642822265625,0.002896428108215332,-0.029485791732440703,0.2,0.01875289,-0.03469260782003403,-2.3035883333333333,1258.0
1931,10,40,20480,0.9799516797065735,0.0004092704424510632,624,0.002828694436175283,-43.33385670185089,0.22216796875,0.2540629506111145,-0.025136312062386423,0.2,0.016845457,-0.04335083067417145,-2.298178375,1258.0
1929,10,41,20992,0.9797291159629822,0.0004092704424510632,640,0.10253183171153069,-43.32555937767029,0.2451171875,0.012208640575408936,-0.02340217232995201,0.2,0.022192938,0.028633300215005875,-2.298178375,1258.0
1923,11,42,21504,0.9792822003364563,0.0004092704424510632,656,0.004215670403937111,-43.30841290950775,0.192138671875,0.35487693548202515,-0.018538382631959394,0.2,0.018822115,-0.033380743116140366,-2.3001411176470588,1258.0
1919,11,43,22016,0.9794725179672241,0.0004092704424510632,672,0.1200290301349014,-43.30758047103882,0.296875,0.06786864995956421,-0.02612404929823242,0.2,0.020579575,0.017218630760908127,-2.3001411176470588,1258.0
1918,11,44,22528,0.9782264232635498,0.0004092704424510632,688,0.0027607789415924344,-43.29300498962402,0.2386474609375,-0.875481128692627,-0.02207135448406916,0.2,0.015305428,-0.038281865417957306,-2.3001411176470588,1258.0
1917,12,45,23040,0.978556215763092,0.0004092704424510632,704,0.003806251574133057,-43.269930481910706,0.28076171875,-0.1795738935470581,-0.026346273283706978,0.2,0.020981267,-0.035390667617321014,-2.309865611111111,1258.0
1916,12,46,23552,0.9782120585441589,0.0004092704424510632,720,0.12153099477291107,-43.27562427520752,0.2374267578125,0.01278907060623169,-0.02390790803474374,0.2,0.019218072,0.025624217465519905,-2.309865611111111,1258.0
1915,12,47,24064,0.9768756031990051,0.0004092704424510632,736,0.003974319341068622,-43.24504029750824,0.2066650390625,0.6279666423797607,-0.025270460319006816,0.2,0.015705576,-0.024468105286359787,-2.312948,1258.0
1914,12,48,24576,0.9752998352050781,0.0004092704424510632,752,0.10982142109423876,-43.1938681602478,0.247314453125,0.1205640435218811,-0.024422532733296975,0.2,0.021582201,0.01009557768702507,-2.312948,1258.0
1913,13,49,25088,0.9729881286621094,0.0004092704424510632,768,0.003162141392749618,-43.13662123680115,0.206787109375,-3.2172679901123047,-0.022593837173189968,0.2,0.016465684,-0.040738362818956375,-2.312948,1258.0
1913,13,50,25600,0.9716360569000244,0.0004092704424510632,784,0.0037625752520398237,-43.077505350112915,0.254638671875,0.4037324786186218,-0.02687662340758834,0.2,0.016525991,-0.04232289269566536,-2.3107835499999996,1258.0
1908,13,51,26112,0.9721459746360779,0.0004092704424510632,800,0.12151484424248338,-43.05905854701996,0.2510986328125,0.11594587564468384,-0.02316899194556754,0.2,0.019892454,0.015834897756576538,-2.3107835499999996,1258.0
1906,13,52,26624,0.9717220664024353,0.0004092704424510632,816,0.010368139657657593,-43.06666171550751,0.2332763671875,0.22248154878616333,-0.0272143265028717,0.2,0.020161187,-0.030575737357139587,-2.310469809523809,1258.0
1903,14,53,27136,0.970099151134491,0.0004092704424510632,832,0.09328911523334682,-43.0330730676651,0.2427978515625,0.23116075992584229,-0.024131754646077752,0.2,0.02323503,0.01712309569120407,-2.310469809523809,1258.0
1900,14,54,27648,0.9689270853996277,0.0004092704424510632,848,0.0062456209197989665,-42.97965908050537,0.25390625,-11.641885757446289,-0.026153531798627228,0.2,0.021872733,-0.034099679440259933,-2.310469809523809,1258.0
1896,14,55,28160,0.9685184359550476,0.0004092704424510632,864,0.004230129285133444,-42.96176636219025,0.2723388671875,-1.2480576038360596,-0.0228092139295768,0.2,0.03017054,-0.03190372511744499,-2.3057345909090903,1258.0
1894,15,56,28672,0.9680664539337158,0.0004092704424510632,880,0.0814041830599308,-42.9410605430603,0.33447265625,0.016500890254974365,-0.029269145728903823,0.2,0.042984307,-0.007954943925142288,-2.3057345909090903,1258.0
1891,15,57,29184,0.9671557545661926,0.0004092704424510632,896,0.01154385153495241,-42.92015862464905,0.2421875,0.4010516405105591,-0.026826142639038153,0.2,0.018269807,-0.029554497450590134,-2.304751478260869,1258.0
1889,15,58,29696,0.9659858345985413,0.0004092704424510632,912,0.11312141106463969,-42.88216853141785,0.2779541015625,0.24627453088760376,-0.03319880840717815,0.2,0.023968374,0.008173353970050812,-2.304751478260869,1258.0
1887,16,59,30208,0.9654015898704529,0.0004092704424510632,928,0.005378373892199306,-42.845423460006714,0.1429443359375,-5.480896949768066,-0.014830304164206609,0.2,0.013445707,-0.02751055359840393,-2.2963979583333334,1258.0
1889,16,60,30720,0.966454029083252,0.0004092704424510632,944,0.11965295649133623,-42.85531520843506,0.245361328125,-0.10404789447784424,-0.025954841141356155,0.2,0.019998735,0.011186055839061737,-2.2963979583333334,1258.0
1887,16,61,31232,0.9666847586631775,0.0004092704424510632,960,0.0016088906213553855,-42.8792998790741,0.24609375,0.002208888530731201,-0.023801290037226863,0.2,0.017246295,-0.025555389001965523,-2.2963979583333334,1258.0
1885,16,62,31744,0.9672821164131165,0.0004092704424510632,976,0.005778575694421306,-42.88727164268494,0.23193359375,0.025764644145965576,-0.02162876763031818,0.2,0.01454618,-0.03257372975349426,-2.29030408,1258.0
1884,17,63,32256,0.9664693474769592,0.0004092704424510632,992,0.12582702515646815,-42.89653027057648,0.291259765625,0.0014805793762207031,-0.027504570127348416,0.2,0.02492797,0.010169964283704758,-2.29030408,1258.0
1882,17,64,32768,0.9662676453590393,0.0004092704424510632,1008,0.0034844572910515126,-42.87239944934845,0.277587890625,0.07442176342010498,-0.02914176124613732,0.2,0.017697537,-0.04402865096926689,-2.2906435,1258.0
1880,17,65,33280,0.9654400944709778,0.0004092704424510632,1024,0.12574010877870023,-42.86072254180908,0.261474609375,-0.002322673797607422,-0.024587390886154026,0.2,0.024508577,0.033861663192510605,-2.2906435,1258.0
1879,17,66,33792,0.965350866317749,0.0004092704424510632,1040,0.002774778207822237,-42.840171456336975,0.1826171875,0.0020185112953186035,-0.020167009672150016,0.2,0.017054921,-0.025976723060011864,-2.2906435,1258.0
1878,18,67,34304,0.96653151512146,0.0004092704424510632,1056,0.005277281612507068,-42.85294580459595,0.2657470703125,0.028258025646209717,-0.025749651482328773,0.2,0.026579533,-0.02326272986829281,-2.283935296296296,1258.0
1876,18,68,34816,0.9672737717628479,0.0004092704424510632,1072,0.1339250896126032,-42.88927972316742,0.21630859375,0.0017459392547607422,-0.022998699452728033,0.2,0.017590359,0.033848971128463745,-2.283935296296296,1258.0
1875,18,69,35328,0.9692559838294983,0.0004092704424510632,1088,0.004138710122788325,-42.92002058029175,0.236083984375,0.12461799383163452,-0.022244092426262796,0.2,0.019166902,-0.03273828327655792,-2.286584428571428,1258.0
1872,19,70,35840,0.9720682501792908,0.0004092704424510632,1104,0.12985631125047803,-43.00737762451172,0.23291015625,0.0027188658714294434,-0.026541022045421414,0.2,0.020227998,0.015923362225294113,-2.286584428571428,1258.0
1871,19,71,36352,0.9721745848655701,0.0004092704424510632,1120,0.0016483602521475405,-43.05673706531525,0.2911376953125,0.03273797035217285,-0.030245813533838373,0.2,0.018672965,-0.034832339733839035,-2.286584428571428,1258.0
1871,19,72,36864,0.9732974767684937,0.0004092704424510632,1136,0.0041203422006219625,-43.06378495693207,0.1978759765625,0.10371983051300049,-0.019425482299993746,0.2,0.015719827,-0.019290927797555923,-2.2823720689655174,1258.0
1871,19,73,37376,0.9736297130584717,0.0004092704424510632,1152,0.13659072224982083,-43.09816789627075,0.258544921875,0.007285416126251221,-0.024767418392002583,0.2,0.021302368,0.022435978055000305,-2.2823720689655174,1258.0
1870,20,74,37888,0.9740286469459534,0.0004092704424510632,1168,0.014042118389625102,-43.10592985153198,0.197509765625,0.6555207371711731,-0.022200307415914722,0.2,0.01910261,-0.03631173446774483,-2.2834779666666667,1258.0
1867,20,75,38400,0.9722809791564941,0.0004092704424510632,1184,0.12781906127929688,-43.09413826465607,0.2464599609375,0.11647814512252808,-0.02453034758218564,0.2,0.02183453,0.017639435827732086,-2.2834779666666667,1258.0
1865,20,76,38912,0.9707884192466736,0.0004092704424510632,1200,0.0026655442889023107,-43.030436396598816,0.227294921875,-1.1552886962890625,-0.02565165626583621,0.2,0.016304197,-0.02851523645222187,-2.2834779666666667,1258.0
1867,21,77,39424,0.9716952443122864,0.0004092704424510632,1216,0.0031409570437972434,-43.015912890434265,0.2454833984375,-0.48500239849090576,-0.02270322856202256,0.2,0.021655813,-0.030636267736554146,-2.283059870967742,1258.0
1872,21,78,39936,0.971015989780426,0.0004092704424510632,1232,0.1345865053590387,-43.03522479534149,0.2669677734375,0.008952856063842773,-0.025273364401073195,0.2,0.022887634,0.03360167145729065,-2.283059870967742,1258.0
1877,21,79,40448,0.9701208472251892,0.0004092704424510632,1248,0.00910752326308284,-42.99401295185089,0.1904296875,0.5690929889678955,-0.020206447472446598,0.2,0.012956347,-0.02312472276389599,-2.2788214687500004,1258.0
1882,21,80,40960,0.9683946371078491,0.0004092704424510632,1264,0.12786761857569218,-42.960529088974,0.1944580078125,0.1728488802909851,-0.01895313899149187,0.2,0.020085558,0.04232849180698395,-2.2788214687500004,1258.0
1886,21,81,41472,0.9671038389205933,0.0004092704424510632,1280,0.002472709935318562,-42.89749193191528,0.2164306640625,-2.5280208587646484,-0.026058056799229234,0.2,0.01512262,-0.04859280586242676,-2.2788214687500004,1258.0
1891,22,82,41984,0.9674843549728394,0.0004092704424510632,1296,0.003768784285057336,-42.882673025131226,0.31396484375,-0.5789364576339722,-0.02591916237724945,0.2,0.026752573,-0.03677599877119064,-2.2754104848484853,1258.0
1896,22,83,42496,0.9683918952941895,0.0004092704424510632,1312,0.12204173137433827,-42.90182137489319,0.3011474609375,0.013381600379943848,-0.03055677015800029,0.2,0.033435576,0.0005711130797863007,-2.2754104848484853,1258.0
1901,22,84,43008,0.9681652784347534,0.0004092704424510632,1328,0.0065907541938940994,-42.91727948188782,0.2298583984375,0.4820464253425598,-0.026735620165709406,0.2,0.014872273,-0.03980162739753723,-2.2704355000000005,1258.0
1905,22,85,43520,0.9684033393859863,0.0004092704424510632,1344,0.1353660593740642,-42.91438066959381,0.23193359375,0.1973763108253479,-0.02211918005195912,0.2,0.01990886,0.031282003968954086,-2.2704355000000005,1258.0
1910,23,86,44032,0.9676356315612793,0.0004092704424510632,1360,0.007029894466541009,-42.91051506996155,0.2530517578125,-5.169203758239746,-0.02894278171879705,0.2,0.022245552,-0.0333230197429657,-2.273314885714286,1258.0
1912,23,87,44544,0.9669163823127747,0.0004092704424510632,1376,0.13449201360344887,-42.87832581996918,0.2137451171875,-0.10098230838775635,-0.02242928565829061,0.2,0.016188797,0.03703051432967186,-2.273314885714286,1258.0
1915,23,88,45056,0.9653786420822144,0.0004092704424510632,1392,0.0021734310503234155,-42.8475695848465,0.2181396484375,0.005229473114013672,-0.021604354624287225,0.2,0.01738584,-0.019083566963672638,-2.273314885714286,1258.0
1919,23,89,45568,0.9652093648910522,0.0004092704424510632,1408,0.00610725861042738,-42.81111562252045,0.1923828125,0.03754568099975586,-0.021496997345821,0.2,0.014253018,-0.023131180554628372,-2.275848861111111,1258.0
1923,23,90,46080,0.9628139734268188,0.0004092704424510632,1424,0.1348263481631875,-42.789167523384094,0.1868896484375,0.0036112070083618164,-0.02121580592938699,0.2,0.01445457,0.02910105139017105,-2.275848861111111,1258.0
1927,24,91,46592,0.9649227261543274,0.0004092704424510632,1440,0.001642008894123137,-42.75984251499176,0.2281494140625,0.08807969093322754,-0.02483318035956472,0.2,0.01519569,-0.036913350224494934,-2.275178108108108,1258.0
1930,24,92,47104,0.9636384844779968,0.0004092704424510632,1456,0.13728189934045076,-42.81078505516052,0.263671875,-0.011493921279907227,-0.026360156552982517,0.2,0.021034328,0.023644156754016876,-2.275178108108108,1258.0
1933,24,93,47616,0.9619454741477966,0.0004092704424510632,1472,0.002390380745055154,-42.742337226867676,0.2828369140625,0.0020003914833068848,-0.028363790625007823,0.2,0.032219395,-0.04666674882173538,-2.275178108108108,1258.0
1936,24,94,48128,0.9617343544960022,0.0004092704424510632,1488,0.006474250883911736,-42.716131806373596,0.18603515625,0.012925028800964355,-0.01705224355100654,0.2,0.01407175,-0.02146824635565281,-2.2771101842105264,1258.0
1935,25,95,48640,0.9628866910934448,0.0004092704424510632,1504,0.14713946473784745,-42.72957956790924,0.2349853515625,0.0011721253395080566,-0.028756120409525465,0.2,0.020742698,0.017414644360542297,-2.2771101842105264,1258.0
1934,25,96,49152,0.9649696946144104,0.0004092704424510632,1520,0.00419981571030803,-42.78183722496033,0.170654296875,0.40563130378723145,-0.01821367276716046,0.2,0.010437503,-0.020781341940164566,-2.278040948717949,1258.0
1933,25,97,49664,0.9648652672767639,0.0004092704424510632,1536,0.1450010985136032,-42.824445605278015,0.216064453125,0.006257176399230957,-0.023642266940441914,0.2,0.0179963,0.04362105205655098,-2.278040948717949,1258.0
1931,25,98,50176,0.96565842628479,0.0004092704424510632,1552,0.0019750059545913246,-42.81894850730896,0.267333984375,0.009648740291595459,-0.028263951680855826,0.2,0.020300265,-0.04915952682495117,-2.278040948717949,1258.0
1930,26,99,50688,0.9652076363563538,0.0004092704424510632,1568,0.003974818704591598,-42.83574438095093,0.2330322265625,0.14025253057479858,-0.024428701828583144,0.2,0.017262068,-0.02431153692305088,-2.272873175,1258.0
1928,26,100,51200,0.96337890625,0.0004092704424510632,1584,0.13944943598471582,-42.794047355651855,0.187255859375,0.0074694156646728516,-0.018444494424329605,0.2,0.017177872,0.02278580330312252,-2.272873175,1258.0
1928,26,101,51712,0.9651321768760681,0.0004092704424510632,1600,0.006624395391554572,-42.77832341194153,0.255615234375,0.46708065271377563,-0.026755033395602368,0.2,0.022851884,-0.03689673915505409,-2.2709864390243903,1258.0
1931,27,102,52224,0.9648151993751526,0.0004092704424510632,1616,0.1259965426288545,-42.823567628860474,0.23828125,0.17773771286010742,-0.025833416788373142,0.2,0.01798958,0.02847941219806671,-2.2709864390243903,1258.0
1930,27,103,52736,0.9634400010108948,0.0004092704424510632,1632,0.0023926471258164383,-42.784947991371155,0.2762451171875,-1.3645551204681396,-0.029381397122051567,0.2,0.021801567,-0.03758963942527771,-2.2709864390243903,1258.0
1929,27,104,53248,0.9637271761894226,0.0004092704424510632,1648,0.0035867581464117393,-42.75853514671326,0.2635498046875,-0.5247869491577148,-0.025802760777878575,0.2,0.024422642,-0.03459107130765915,-2.2738148333333337,1258.0
1927,27,105,53760,0.9637964367866516,0.0004092704424510632,1664,0.12936653872020543,-42.775606870651245,0.2598876953125,0.025311589241027832,-0.026761199056636542,0.2,0.024504669,0.005997594445943832,-2.2738148333333337,1258.0
1926,28,106,54272,0.9653428196907043,0.0004092704424510632,1680,0.009138037930824794,-42.7878258228302,0.227783203125,0.4941908121109009,-0.025843022274784744,0.2,0.019713957,-0.036716122180223465,-2.2748618837209302,1258.0
1920,28,107,54784,0.9642123579978943,0.0004092704424510632,1696,0.1249627482611686,-42.81180799007416,0.283203125,0.18073588609695435,-0.02858270834258292,0.2,0.022391506,0.021151266992092133,-2.2748618837209302,1258.0
1919,28,108,55296,0.9620035886764526,0.0004092704424510632,1712,0.004019336432975251,-42.750240445137024,0.26220703125,-1.104020357131958,-0.03072713516303338,0.2,0.02154969,-0.03742248937487602,-2.2748618837209302,1258.0
1918,29,109,55808,0.9626827836036682,0.0004092704424510632,1728,0.00409949379900354,-42.71435213088989,0.2828369140625,-0.3669745922088623,-0.025465223559876904,0.2,0.02544137,-0.027122022584080696,-2.2734313863636366,1258.0
1918,29,110,56320,0.9612374901771545,0.0004092704424510632,1744,0.11066136485897005,-42.72039091587067,0.237548828125,0.03596395254135132,-0.0217317164351698,0.2,0.019029917,0.010013911873102188,-2.2734313863636366,1258.0
1917,29,111,56832,0.9621026515960693,0.0004092704424510632,1760,0.011818249287898652,-42.696125984191895,0.2362060546875,0.533399224281311,-0.027218965027714148,0.2,0.01864906,-0.035240743309259415,-2.2724331111111113,1258.0
1916,29,112,57344,0.962691605091095,0.0004092704424510632,1776,0.10372041328810155,-42.73110485076904,0.192626953125,0.2704852223396301,-0.021401298363343813,0.2,0.01711317,0.025648919865489006,-2.2724331111111113,1258.0
1916,30,113,57856,0.9636346697807312,0.0004092704424510632,1792,0.0036626048986363458,-42.746649622917175,0.241455078125,-4.752785682678223,-0.02852525975322351,0.2,0.021273294,-0.03924186900258064,-2.2724331111111113,1258.0
1915,30,114,58368,0.9628490209579468,0.0004092704424510632,1808,0.0039384865303873084,-42.75376546382904,0.2987060546875,-1.0709595680236816,-0.029377995058894157,0.2,0.022537334,-0.042479563504457474,-2.27115547826087,1258.0
1915,30,115,58880,0.9617593884468079,0.0004092704424510632,1824,0.06689932936569676,-42.71458554267883,0.3232421875,0.011162519454956055,-0.022065831610234454,0.2,0.042646203,-0.0032403655350208282,-2.27115547826087,1258.0
1914,31,116,59392,0.9627630114555359,0.0004092704424510632,1840,0.01827713113743812,-42.7069810628891,0.2738037109375,-0.11666560173034668,-0.026965245109749958,0.2,0.02610036,-0.03371316194534302,-2.2718769148936175,1258.0
1914,31,117,59904,0.9628537893295288,0.0004092704424510632,1856,0.11197999166324735,-42.73614549636841,0.27001953125,0.08686119318008423,-0.02684350189520046,0.2,0.022343518,0.006211932748556137,-2.2718769148936175,1258.0
1913,31,118,60416,0.9641352295875549,0.0004092704424510632,1872,0.0063847603523754515,-42.74422800540924,0.260986328125,-1.863149642944336,-0.02822791296784999,0.2,0.019817922,-0.03854592517018318,-2.2744739166666665,1258.0
1912,31,119,60928,0.9676786065101624,0.0004092704424510632,1888,0.1422247344162315,-42.823678374290466,0.292236328125,-0.05495011806488037,-0.029045237373793498,0.2,0.02515126,0.02467600256204605,-2.2744739166666665,1258.0
1911,32,120,61440,0.9687500596046448,0.0004092704424510632,1904,0.0021141058387001976,-42.91085696220398,0.252685546875,0.007855474948883057,-0.025665861496236175,0.2,0.014681986,-0.039142463356256485,-2.2744739166666665,1258.0
1910,32,121,61952,0.9687424898147583,0.0004092704424510632,1920,0.005165215996385086,-42.91513776779175,0.2716064453125,0.09127938747406006,-0.026823327847523615,0.2,0.02045377,-0.024244258180260658,-2.27532293877551,1258.0
1909,32,122,62464,0.9691059589385986,0.0004092704424510632,1936,0.13064374960958958,-42.92493748664856,0.233154296875,0.011961638927459717,-0.02382806100649759,0.2,0.02383894,0.01680959016084671,-2.27532293877551,1258.0
1908,32,123,62976,0.9688706398010254,0.0004092704424510632,1952,0.011350528977345675,-42.931065917015076,0.2047119140625,0.617919385433197,-0.023380530263239052,0.2,0.018315725,-0.02360551618039608,-2.27176492,1258.0
1906,33,124,63488,0.967748761177063,0.0004092704424510632,1968,0.12563833710737526,-42.91141176223755,0.268310546875,0.13890492916107178,-0.02930951790767722,0.2,0.023706071,0.024837225675582886,-2.27176492,1258.0
1905,33,125,64000,0.9658883213996887,0.0004092704424510632,1984,0.006099200778407976,-42.86705207824707,0.230712890625,-1.213409662246704,-0.025386208697455004,0.2,0.01733456,-0.030057046562433243,-2.27176492,1258.0
