time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/value_loss,train/clip_range,train/clip_fraction,train/loss,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
17,44,1315,97792,0.21433421736583114,0.2,0.3175048828125,0.07186998426914215,7.033348083496094e-06,-0.030959733921918087,0.9715276956558228,0.0004092704424510632,-42.92624795436859,0.03855028,3040,-2.9264570779220778,1257.0
17,45,1314,98304,0.005669824124197476,0.2,0.209716796875,-0.0286258514970541,0.00011086463928222656,-0.023315233265748248,0.9712017178535461,0.0004092704424510632,-42.9515380859375,0.016450906,3056,-2.928020153846153,1257.0
17,46,1314,98816,0.3359547182917595,0.2,0.243896484375,0.13467471301555634,8.58306884765625e-06,-0.025869619676086586,0.9700524210929871,0.0004092704424510632,-42.924543499946594,0.017764114,3072,-2.928020153846153,1257.0
18,47,1314,99328,0.005409567369497381,0.2,0.236328125,-0.042162347584962845,7.31348991394043e-05,-0.027058140083681792,0.9688065052032471,0.0004092704424510632,-42.88226366043091,0.017325986,3088,-2.923628556962025,1257.0
18,48,1314,99840,0.3098402298055589,0.2,0.2174072265625,0.1282620131969452,-2.1457672119140625e-06,-0.023434686503605917,0.9681464433670044,0.0004092704424510632,-42.85331344604492,0.016626954,3104,-2.923628556962025,1257.0
19,49,1314,100352,0.006209210921952035,0.2,0.2447509765625,-0.025996148586273193,-2.0265579223632812e-05,-0.02501759024016792,0.967560887336731,0.0004092704424510632,-42.8293491601944,0.029434692,3120,-2.923628556962025,1257.0
19,50,1314,100864,0.0054930295154917985,0.2,0.2440185546875,-0.04108612611889839,5.888938903808594e-05,-0.028413518361048773,0.9649857878684998,0.0004092704424510632,-42.78729283809662,0.016564973,3136,-2.921468375,1257.0
19,51,1314,101376,0.3290947559289634,0.2,0.2669677734375,0.15455114841461182,6.079673767089844e-06,-0.0304681159905158,0.9632095694541931,0.0004092704424510632,-42.70509159564972,0.028453078,3152,-2.921468375,1257.0
20,52,1313,101888,0.0056377959554083645,0.2,0.2108154296875,-0.033607594668865204,-2.753734588623047e-05,-0.022625791054451838,0.9629030823707581,0.0004092704424510632,-42.66847741603851,0.017083116,3168,-2.920270209876543,1257.0
20,53,1313,102400,0.30631078872829676,0.2,0.2115478515625,0.11585340648889542,4.76837158203125e-06,-0.02302068817516556,0.9610387682914734,0.0004092704424510632,-42.64548182487488,0.016181968,3184,-2.920270209876543,1257.0
21,54,1313,102912,0.0030780481320107356,0.2,0.18115234375,-0.02021603286266327,-0.00016570091247558594,-0.01856983039760962,0.9594109058380127,0.0004092704424510632,-42.578330278396606,0.016040819,3200,-2.920270209876543,1257.0
21,55,1313,103424,0.002738851835601963,0.2,0.242431640625,-0.04046441614627838,8.821487426757812e-06,-0.027603210299275815,0.9589035511016846,0.0004092704424510632,-42.54044961929321,0.01808609,3216,-2.9176925365853656,1257.0
21,56,1313,103936,0.31253974232822657,0.2,0.2657470703125,0.10682805627584457,5.424022674560547e-06,-0.028347174826194532,0.9588829278945923,0.0004092704424510632,-42.52992343902588,0.025896952,3232,-2.9176925365853656,1257.0
22,57,1313,104448,0.005916748115851078,0.2,0.2210693359375,-0.03588232770562172,2.86102294921875e-06,-0.022536817705258727,0.9586036801338196,0.0004092704424510632,-42.531644105911255,0.015435774,3248,-2.914936698795181,1257.0
22,58,1313,104960,0.2925455067306757,0.2,0.222900390625,0.14065441489219666,4.172325134277344e-06,-0.021987390820868313,0.9570407271385193,0.0004092704424510632,-42.50099301338196,0.022177452,3264,-2.914936698795181,1257.0
23,59,1313,105472,0.004816685133846477,0.2,0.231201171875,-0.02136826142668724,-5.733966827392578e-05,-0.02356170248822309,0.9562258124351501,0.0004092704424510632,-42.4532345533371,0.022768803,3280,-2.914936698795181,1257.0
23,60,1312,105984,0.0022202684449439403,0.2,0.269775390625,-0.03450355306267738,2.6464462280273438e-05,-0.03129993419861421,0.9566302299499512,0.0004092704424510632,-42.447561264038086,0.020631082,3296,-2.910639130952381,1257.0
23,61,1313,106496,0.31286948220804334,0.2,0.2491455078125,0.11075061559677124,8.881092071533203e-06,-0.026859442295972258,0.9567508697509766,0.0004092704424510632,-42.46067810058594,0.023527697,3312,-2.910639130952381,1257.0
24,62,1312,107008,0.007201517350040376,0.2,0.242431640625,-0.027312710881233215,0.0004642605781555176,-0.02844249570625834,0.9565346240997314,0.0004092704424510632,-42.454678654670715,0.015863057,3328,-2.9106421764705885,1257.0
24,63,1312,107520,0.3002257011830807,0.2,0.2801513671875,0.10573570430278778,3.933906555175781e-06,-0.028981834708247334,0.9569219946861267,0.0004092704424510632,-42.453896284103394,0.021490885,3344,-2.9106421764705885,1257.0
24,64,1312,108032,0.004703250466263853,0.2,0.199951171875,-0.032844386994838715,-3.266334533691406e-05,-0.021750410873210058,0.9573181867599487,0.0004092704424510632,-42.46283316612244,0.013534596,3360,-2.9106421764705885,1257.0
25,65,1312,108544,0.0025192251523549203,0.2,0.2265625,-0.03065994754433632,2.682209014892578e-06,-0.024277882228489034,0.9568360447883606,0.0004092704424510632,-42.46777701377869,0.017052665,3376,-2.9079545116279073,1257.0
25,66,1312,109056,0.3025451982393861,0.2,0.248779296875,0.0885787233710289,6.854534149169922e-06,-0.025953409785870463,0.9567718505859375,0.0004092704424510632,-42.45420503616333,0.018918775,3392,-2.9079545116279073,1257.0
26,67,1312,109568,0.005543226943700574,0.2,0.208740234375,-0.0453462116420269,2.3663043975830078e-05,-0.024842380080372095,0.9558849334716797,0.0004092704424510632,-42.445741415023804,0.015466358,3408,-2.9059538045977016,1257.0
26,68,1312,110080,0.30730434600263834,0.2,0.264892578125,0.09409689903259277,1.0251998901367188e-05,-0.027551807870622724,0.9550841450691223,0.0004092704424510632,-42.418811321258545,0.02924728,3424,-2.9059538045977016,1257.0
26,69,1311,110592,0.005323208824847825,0.2,0.2313232421875,-0.01839011162519455,-0.0004832744598388672,-0.022611900756601244,0.9554463624954224,0.0004092704424510632,-42.406140208244324,0.016619701,3440,-2.9059538045977016,1257.0
27,70,1311,111104,0.0027677082689478993,0.2,0.189453125,-0.03315158933401108,-0.0001360177993774414,-0.0240425996016711,0.9561794996261597,0.0004092704424510632,-42.426633477211,0.013099669,3456,-2.9075177954545453,1257.0
27,71,1311,111616,0.21934326458722353,0.2,0.298095703125,0.07937468588352203,9.179115295410156e-06,-0.029357211213209666,0.9569224715232849,0.0004092704424510632,-42.45598495006561,0.036770612,3472,-2.9075177954545453,1257.0
28,72,1311,112128,0.0058322303084423766,0.2,0.219482421875,-0.020907286554574966,0.00016754865646362305,-0.02305895042081829,0.9557067155838013,0.0004092704424510632,-42.44737100601196,0.014879293,3488,-2.907240404494382,1257.0
28,73,1310,112640,0.325265321880579,0.2,0.2364501953125,0.14144709706306458,2.086162567138672e-05,-0.024359954870305955,0.9535751342773438,0.0004092704424510632,-42.38840174674988,0.017923022,3504,-2.907240404494382,1257.0
28,74,1310,113152,0.004281691326468717,0.2,0.244873046875,-0.033044975250959396,-0.00034165382385253906,-0.02418952327570878,0.9523873925209045,0.0004092704424510632,-42.33659780025482,0.018373981,3520,-2.9025459888888885,1257.0
29,75,1310,113664,0.2913901354186237,0.2,0.2503662109375,0.11243809759616852,-2.384185791015625e-07,-0.02539473510114476,0.9517004489898682,0.0004092704424510632,-42.30946493148804,0.02098469,3536,-2.9025459888888885,1257.0
29,76,1310,114176,0.0054325134988175705,0.2,0.27197265625,-0.03962884843349457,-3.123283386230469e-05,-0.02509212089353241,0.9508612751960754,0.0004092704424510632,-42.28081786632538,0.020334817,3552,-2.9025459888888885,1257.0
30,77,1310,114688,0.006999397577601485,0.2,0.207763671875,-0.03306049481034279,4.595518112182617e-05,-0.021806760545587167,0.948935329914093,0.0004092704424510632,-42.231788754463196,0.014590917,3568,-2.8989007032967034,1257.0
30,78,1310,115200,0.29632419999688864,0.2,0.209228515625,0.15769323706626892,4.231929779052734e-06,-0.020246049331035465,0.9478693604469299,0.0004092704424510632,-42.1704044342041,0.0183969,3584,-2.8989007032967034,1257.0
30,79,1310,115712,0.00571552383917151,0.2,0.244873046875,-0.03423288092017174,-1.1920928955078125e-06,-0.027622703928500414,0.9470458626747131,0.0004092704424510632,-42.14817214012146,0.019988341,3600,-2.8949413586956525,1257.0
31,80,1310,116224,0.2948690401390195,0.2,0.3016357421875,0.11339478194713593,1.0132789611816406e-06,-0.030849283590214327,0.9464046359062195,0.0004092704424510632,-42.123212575912476,0.026757238,3616,-2.8949413586956525,1257.0
31,81,1310,116736,0.0029492570283764508,0.2,0.2593994140625,-0.03174341842532158,-0.00012505054473876953,-0.027031477948185056,0.9472405910491943,0.0004092704424510632,-42.121846318244934,0.019761732,3632,-2.8949413586956525,1257.0
32,82,1310,117248,0.003498787322314456,0.2,0.2156982421875,-0.02228991873562336,3.4809112548828125e-05,-0.022195982630364597,0.9463450312614441,0.0004092704424510632,-42.1262481212616,0.018089179,3648,-2.8943501397849465,1257.0
32,83,1310,117760,0.2949644634500146,0.2,0.232177734375,0.11183943599462509,5.066394805908203e-06,-0.023644624307053164,0.9469972252845764,0.0004092704424510632,-42.1072051525116,0.018230924,3664,-2.8943501397849465,1257.0
