time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/explained_variance,train/n_updates,train/approx_kl,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
30,1810,8,15360,-0.04334128275513649,0.0004092704424510632,-0.02816009396337904,0.012076506405719556,0.2,0.240234375,-43.13210844993591,-3.540729522705078,464,0.018494409,0.9728323221206665,1258.0,-2.77838525
31,1810,8,15872,-0.012522272765636444,0.0004092704424510632,-0.03261971793835983,0.10370928281918168,0.2,0.3662109375,-43.100096583366394,0.058846354484558105,480,0.041966394,0.9722338318824768,1258.0,-2.77838525
32,1812,9,16384,-0.026879439130425453,0.0004092704424510632,-0.02021439494274091,0.0048047481759567745,0.2,0.2130126953125,-43.08334708213806,-0.5184609889984131,496,0.0148246065,0.9720639586448669,1258.0,-2.777190923076923
33,1811,9,16896,0.0033403392881155014,0.0004092704424510632,-0.024465627677273005,0.096572499955073,0.2,0.2298583984375,-43.08958697319031,0.3036799430847168,512,0.023613356,0.9725757241249084,1258.0,-2.777190923076923
34,1811,9,17408,-0.022160034626722336,0.0004092704424510632,-0.0256899311352754,0.012379518622765318,0.2,0.258056640625,-43.10241222381592,-0.5236819982528687,528,0.017685205,0.9727349877357483,1258.0,-2.777190923076923
35,1810,9,17920,-0.04013793170452118,0.0004092704424510632,-0.026082699157996103,0.0026201036089332774,0.2,0.262939453125,-43.112903475761414,-0.01688206195831299,544,0.022797288,0.9733471870422363,1258.0,-2.7704667142857144
36,1810,10,18432,-0.002899840474128723,0.0004092704424510632,-0.021165212761843577,0.11983620328828692,0.2,0.17724609375,-43.13949763774872,0.10815364122390747,560,0.019894209,0.974685549736023,1258.0,-2.7704667142857144
37,1809,10,18944,-0.03777775913476944,0.0004092704424510632,-0.03288711859204341,0.010461224781465717,0.2,0.2969970703125,-43.16288876533508,-0.9708272218704224,576,0.025271004,0.9742493629455566,1258.0,-2.7821480000000003
38,1807,10,19456,0.023642301559448242,0.0004092704424510632,-0.019748705468373373,0.11763899005018175,0.2,0.192138671875,-43.14689755439758,0.34563499689102173,592,0.01845773,0.974425196647644,1258.0,-2.7821480000000003
39,1806,11,19968,-0.04226887598633766,0.0004092704424510632,-0.029324715171242133,0.005234382661001291,0.2,0.3447265625,-43.172099590301514,-1.64699125289917,608,0.029397376,0.9757355451583862,1258.0,-2.7821480000000003
40,1804,11,20480,-0.02282647415995598,0.0004092704424510632,-0.020160185915301554,0.0027517941962287296,0.2,0.2169189453125,-43.19897818565369,-0.1226809024810791,624,0.016973834,0.9754763245582581,1258.0,-2.7708869375000003
41,1803,11,20992,0.0022675804793834686,0.0004092704424510632,-0.024644829099997878,0.15075356198940426,0.2,0.216064453125,-43.16709303855896,0.19168049097061157,640,0.020679759,0.9742331504821777,1258.0,-2.7708869375000003
42,1800,11,21504,-0.029699504375457764,0.0004092704424510632,-0.02117864960746374,0.021857840387383476,0.2,0.2266845703125,-43.12941074371338,-2.5761711597442627,656,0.017911617,0.9732730984687805,1258.0,-2.7648795882352943
43,1798,12,22016,0.016028329730033875,0.0004092704424510632,-0.018136371742002666,0.16043101553805172,0.2,0.1376953125,-43.11275792121887,0.26379573345184326,672,0.01843308,0.9734480977058411,1258.0,-2.7648795882352943
44,1796,12,22528,-0.0252902340143919,0.0004092704424510632,-0.022160678141517565,0.009800359533983283,0.2,0.2513427734375,-43.132497787475586,-1.5684573650360107,688,0.017647883,0.9743422269821167,1258.0,-2.7648795882352943
45,1795,12,23040,-0.029143577441573143,0.0004092704424510632,-0.027799010480521247,0.003916339483112097,0.2,0.259521484375,-43.133016705513,-0.07552778720855713,704,0.02115242,0.9726947546005249,1258.0,-2.7584976111111117
46,1792,13,23552,-0.009223472326993942,0.0004092704424510632,-0.02060595063085202,0.1453786379424855,0.2,0.1602783203125,-43.079588413238525,0.19906604290008545,720,0.019229114,0.9719781279563904,1258.0,-2.7584976111111117
47,1791,13,24064,-0.03376062214374542,0.0004092704424510632,-0.028045020764693618,0.016198178665945306,0.2,0.2723388671875,-43.055970549583435,-3.228018283843994,736,0.02374996,0.9708238840103149,1258.0,-2.765594368421053
48,1790,13,24576,0.0048045814037323,0.0004092704424510632,-0.022568347805645317,0.19109112629666924,0.2,0.18408203125,-43.024582862854004,0.1805661916732788,752,0.021229412,0.9705520868301392,1258.0,-2.765594368421053
49,1789,14,25088,-0.020248891785740852,0.0004092704424510632,-0.020255710667697713,0.007370779290795326,0.2,0.2213134765625,-43.0223730802536,-2.9747390747070312,768,0.01903051,0.9702174067497253,1258.0,-2.765594368421053
50,1789,14,25600,-0.04123957082629204,0.0004092704424510632,-0.03325274304370396,0.0037269741515046917,0.2,0.300537109375,-43.03387176990509,0.09008181095123291,784,0.023232222,0.9719728231430054,1258.0,-2.7560420000000003
51,1789,14,26112,-0.008839447051286697,0.0004092704424510632,-0.019484278978779912,0.13359019765630364,0.2,0.1451416015625,-43.075732827186584,0.2014421820640564,800,0.02095816,0.9720179438591003,1258.0,-2.7560420000000003
52,1789,14,26624,-0.028040427714586258,0.0004092704424510632,-0.021993013157043606,0.01685384046868421,0.2,0.2374267578125,-43.06580305099487,-2.4580960273742676,816,0.02253709,0.9718447923660278,1258.0,-2.755819571428572
53,1789,15,27136,0.008385498076677322,0.0004092704424510632,-0.02124743968306575,0.1672440329566598,0.2,0.1448974609375,-43.06060516834259,0.2657504081726074,832,0.019323595,0.9718072414398193,1258.0,-2.755819571428572
54,1790,15,27648,-0.03298192843794823,0.0004092704424510632,-0.021771605184767395,0.023900518513983116,0.2,0.209228515625,-43.06334340572357,-1.6873950958251953,848,0.01685515,0.9721745848655701,1258.0,-2.755819571428572
55,1790,15,28160,-0.02642213925719261,0.0004092704424510632,-0.02307356259552762,0.022779171355068684,0.2,0.2520751953125,-43.07209765911102,0.6482018232345581,864,0.01503782,0.971748948097229,1258.0,-2.758640272727273
56,1791,16,28672,-0.0158707108348608,0.0004092704424510632,-0.021171262094867416,0.05968535877764225,0.2,0.224365234375,-43.050843954086304,0.7698830366134644,880,0.0225176,0.9712411761283875,1258.0,-2.758640272727273
57,1792,16,29184,-0.029176879674196243,0.0004092704424510632,-0.021288183867000043,0.017003787419525906,0.2,0.2060546875,-43.062859296798706,-8.293561935424805,896,0.019089302,0.9728315472602844,1258.0,-2.749641086956522
58,1792,16,29696,0.030912641435861588,0.0004092704424510632,-0.022294254536973312,0.3007404572563246,0.2,0.26025390625,-43.11359763145447,0.017153441905975342,912,0.03466582,0.9738422632217407,1258.0,-2.749641086956522
59,1793,16,30208,-0.0225662924349308,0.0004092704424510632,-0.018601020303322002,0.012637584353797138,0.2,0.179931640625,-43.119550466537476,-1.437647819519043,928,0.014276325,0.9737504720687866,1258.0,-2.7496751666666674
60,1793,17,30720,0.0026872269809246063,0.0004092704424510632,-0.02769967979111243,0.2079314875882119,0.2,0.197021484375,-43.119640588760376,0.11362665891647339,944,0.025018597,0.9738960862159729,1258.0,-2.7496751666666674
61,1793,17,31232,-0.029608963057398796,0.0004092704424510632,-0.026499400060856715,0.002501576022041263,0.2,0.2291259765625,-43.093326568603516,-1.2224080562591553,960,0.015618079,0.9715773463249207,1258.0,-2.7496751666666674
62,1793,17,31744,-0.0505463071167469,0.0004092704424510632,-0.03030501483590342,0.0033324113828712143,0.2,0.2904052734375,-43.007628083229065,0.008593618869781494,976,0.020989269,0.9692422151565552,1258.0,-2.748709640000001
63,1793,17,32256,0.032367005944252014,0.0004092704424510632,-0.022853169066365808,0.28516986686736345,0.2,0.27099609375,-42.96406042575836,0.021532952785491943,992,0.030967472,0.968868613243103,1258.0,-2.748709640000001
64,1793,18,32768,-0.03530227392911911,0.0004092704424510632,-0.0310527703986736,0.01643140273517929,0.2,0.3037109375,-42.95883357524872,-2.7235982418060303,1008,0.029076504,0.9687020778656006,1258.0,-2.743142384615385
65,1793,18,33280,0.022190134972333908,0.0004092704424510632,-0.025231018342310563,0.29047845117747784,0.2,0.15185546875,-42.959389448165894,0.05587083101272583,1024,0.019380432,0.9690382480621338,1258.0,-2.743142384615385
66,1793,18,33792,-0.033334679901599884,0.0004092704424510632,-0.01944074888888281,0.006827471675933339,0.2,0.1776123046875,-42.98795461654663,-1.427182674407959,1040,0.014674874,0.9706671833992004,1258.0,-2.743142384615385
67,1792,19,34304,-0.018974198028445244,0.0004092704424510632,-0.019598279395722784,0.0021931696028332226,0.2,0.206787109375,-43.02406096458435,0.01335066556930542,1056,0.014519736,0.9708596467971802,1258.0,-2.7476318518518523
68,1792,19,34816,0.03391491621732712,0.0004092704424510632,-0.018138198502128944,0.3636805366259068,0.2,0.1282958984375,-43.026076793670654,0.04005330801010132,1072,0.0149414465,0.9709786176681519,1258.0,-2.7476318518518523
69,1791,19,35328,-0.022409360855817795,0.0004092704424510632,-0.023169017891632393,0.02414259733632207,0.2,0.248046875,-43.02470779418945,-3.5333399772644043,1088,0.031007035,0.9709067344665527,1258.0,-2.745767714285715
70,1790,20,35840,0.04093685746192932,0.0004092704424510632,-0.013965839723823592,0.3213605603668839,0.2,0.085693359375,-43.01092767715454,0.2969104051589966,1104,0.014879612,0.9701129198074341,1258.0,-2.745767714285715
71,1790,20,36352,-0.02878718264400959,0.0004092704424510632,-0.025182043202221394,0.006797377369366586,0.2,0.2725830078125,-42.998024106025696,-2.1451807022094727,1120,0.0221048,0.9705988764762878,1258.0,-2.745767714285715
72,1789,20,36864,-0.035142041742801666,0.0004092704424510632,-0.02791332034394145,0.003560649296559859,0.2,0.248291015625,-42.999507665634155,0.04526722431182861,1136,0.016495306,0.9688566327095032,1258.0,-2.7348051724137936
73,1788,20,37376,0.032134223729372025,0.0004092704424510632,-0.019709487940417603,0.4623821135610342,0.2,0.18798828125,-42.936206340789795,0.013798832893371582,1152,0.021431722,0.9676287770271301,1258.0,-2.7348051724137936
74,1787,21,37888,-0.04037117958068848,0.0004092704424510632,-0.03211170130816754,0.012301098526222631,0.2,0.2947998046875,-42.95223903656006,-3.227989673614502,1168,0.022649998,0.9703157544136047,1258.0,-2.7300214
75,1786,21,38400,0.07582542300224304,0.0004092704424510632,-0.021238832065137103,0.5829299748875201,0.2,0.165283203125,-43.04027438163757,0.026607930660247803,1184,0.017682273,0.9718307256698608,1258.0,-2.7300214
76,1786,21,38912,-0.037817977368831635,0.0004092704424510632,-0.028126070403232006,0.0065548137135920115,0.2,0.2896728515625,-43.07351613044739,-2.072265625,1200,0.024126045,0.9730365872383118,1258.0,-2.7300214
77,1786,22,39424,-0.028646163642406464,0.0004092704424510632,-0.024793652002699673,0.003697288571856916,0.2,0.22509765625,-43.10050559043884,0.26519685983657837,1216,0.01553106,0.9735721349716187,1258.0,-2.7257935161290323
78,1785,22,39936,0.03974993899464607,0.0004092704424510632,-0.011865770517033525,0.36784581979736686,0.2,0.0654296875,-43.111481070518494,0.362703800201416,1232,0.012723968,0.9741213321685791,1258.0,-2.7257935161290323
79,1785,22,40448,-0.015545991249382496,0.0004092704424510632,-0.02234001069155056,0.027799519652035087,0.2,0.276123046875,-43.13264274597168,-2.3415920734405518,1248,0.02123312,0.9748910665512085,1258.0,-2.72792440625
80,1785,22,40960,0.09697002172470093,0.0004092704424510632,-0.006009501157677732,0.4230461083352566,0.2,0.02978515625,-43.15389108657837,0.30627936124801636,1264,0.007645118,0.975324273109436,1258.0,-2.72792440625
81,1785,23,41472,-0.01820574887096882,0.0004092704424510632,-0.028750182755175047,0.062116053770296276,0.2,0.2794189453125,-43.19028639793396,-0.002027153968811035,1280,0.03607274,0.9776594042778015,1258.0,-2.72792440625
82,1786,23,41984,0.00846743956208229,0.0004092704424510632,-0.022462585227913223,0.06945748790167272,0.2,0.2847900390625,-43.24956572055817,0.5735408067703247,1296,0.024970405,0.9784473776817322,1258.0,-2.7328202424242427
83,1786,23,42496,0.0041335634887218475,0.0004092704424510632,-0.02456745144445449,0.15516404411755502,0.2,0.2047119140625,-43.26655054092407,0.7591380476951599,1312,0.02855583,0.9787901639938354,1258.0,-2.7328202424242427
84,1787,24,43008,-0.010607544332742691,0.0004092704424510632,-0.022985733579844236,0.06705989921465516,0.2,0.2169189453125,-43.28664481639862,-4.143085956573486,1328,0.022949424,0.9800885319709778,1258.0,-2.733324411764706
85,1787,24,43520,0.03150370344519615,0.0004092704424510632,-0.010263769698212855,0.3890670561231673,0.2,0.0557861328125,-43.32365369796753,0.13360285758972168,1344,0.010952817,0.9805260896682739,1258.0,-2.733324411764706
86,1788,24,44032,-0.03343648463487625,0.0004092704424510632,-0.029613138613058254,0.009444254523259588,0.2,0.3167724609375,-43.309126496315,-1.840388536453247,1360,0.02774354,0.9791663885116577,1258.0,-2.7302617714285713
87,1788,24,44544,0.026908576488494873,0.0004092704424510632,-0.0148830756515963,0.556662107584998,0.2,0.078125,-43.275808572769165,0.0784793496131897,1376,0.009713196,0.9789958596229553,1258.0,-2.7302617714285713
88,1789,25,45056,-0.038225989788770676,0.0004092704424510632,-0.027508953062351793,0.007293994265637593,0.2,0.214111328125,-43.2806134223938,-6.121983528137207,1392,0.018341776,0.9791898131370544,1258.0,-2.7302617714285713
89,1789,25,45568,-0.02974705584347248,0.0004092704424510632,-0.023103233135771006,0.0038493926913361065,0.2,0.2401123046875,-43.26634967327118,0.02016735076904297,1408,0.023059983,0.9778777360916138,1258.0,-2.729773111111111
90,1789,25,46080,0.07060586661100388,0.0004092704424510632,-0.008922301174607128,0.48082115198485553,0.2,0.0267333984375,-43.231077551841736,0.23442524671554565,1424,0.0076614637,0.9775224924087524,1258.0,-2.729773111111111
91,1789,26,46592,-0.02196885645389557,0.0004092704424510632,-0.019102891645161435,0.0219163772999309,0.2,0.2041015625,-43.22811794281006,-2.9255778789520264,1440,0.020549871,0.9775227904319763,1258.0,-2.7263192702702703
92,1789,26,47104,0.06991785764694214,0.0004092704424510632,-0.006322622750303708,0.6026525143533945,0.2,0.064208984375,-43.23629939556122,0.26166051626205444,1456,0.010233297,0.9780058860778809,1258.0,-2.7263192702702703
93,1789,26,47616,-0.027774568647146225,0.0004092704424510632,-0.02494871757517103,0.011967212267336436,0.2,0.2283935546875,-43.234086751937866,-10.583426475524902,1472,0.016870828,0.9767229557037354,1258.0,-2.7263192702702703
94,1788,26,48128,-0.03181375935673714,0.0004092704424510632,-0.02207538425864186,0.002112035290338099,0.2,0.2054443359375,-43.16378855705261,0.05318796634674072,1488,0.013260289,0.9741577506065369,1258.0,-2.726422342105263
95,1788,27,48640,0.07989607751369476,0.0004092704424510632,-0.010250387436826713,0.5378079346846789,0.2,0.031982421875,-43.10552227497101,0.13508588075637817,1504,0.010524049,0.9735409021377563,1258.0,-2.726422342105263
96,1787,27,49152,-0.017284363508224487,0.0004092704424510632,-0.022566743922652677,0.022842331673018634,0.2,0.209716796875,-43.101523756980896,-4.244373798370361,1520,0.018181726,0.9737915992736816,1258.0,-2.720324564102564
97,1787,27,49664,0.0786137729883194,0.0004092704424510632,-0.008781138938502409,0.3745752703398466,0.2,0.04833984375,-43.11072647571564,0.3196752071380615,1536,0.008148595,0.9738094806671143,1258.0,-2.720324564102564
98,1786,28,50176,-0.027977287769317627,0.0004092704424510632,-0.024779475803370588,0.005176557147933636,0.2,0.2554931640625,-43.102139830589294,-3.3210372924804688,1552,0.023346968,0.9731066823005676,1258.0,-2.720324564102564
99,1785,28,50688,-0.036548878997564316,0.0004092704424510632,-0.02319918738794513,0.0028249200840946287,0.2,0.21484375,-43.124058842659,0.005671858787536621,1568,0.014429932,0.9764642119407654,1258.0,-2.718598225
100,1784,28,51200,0.03885965049266815,0.0004092704424510632,-0.013270448544062674,0.8299997409339994,0.2,0.08837890625,-43.22486698627472,0.017311930656433105,1584,0.012674667,0.9777116179466248,1258.0,-2.718598225
101,1783,28,51712,-0.038135603070259094,0.0004092704424510632,-0.02393507247325033,0.019171779393218458,0.2,0.2576904296875,-43.24198019504547,-1.5514614582061768,1600,0.023388008,0.9783420562744141,1258.0,-2.713188756097561
102,1782,29,52224,0.12879246473312378,0.0004092704424510632,-0.016364320792490616,0.7237972994334996,0.2,0.056884765625,-43.248319149017334,0.0769091248512268,1616,0.011969028,0.9780520796775818,1258.0,-2.713188756097561
103,1782,29,52736,-0.034494172781705856,0.0004092704424510632,-0.028250662580830976,0.011169579956913367,0.2,0.2626953125,-43.23178780078888,-0.4101860523223877,1632,0.021207724,0.9773716926574707,1258.0,-2.713188756097561
104,1782,29,53248,-0.02965867705643177,0.0004092704424510632,-0.02272198034916073,0.0024509560789738316,0.2,0.240478515625,-43.224356293678284,0.18159759044647217,1648,0.018224891,0.9782482981681824,1258.0,-2.7118003333333336
105,1782,30,53760,0.11085643619298935,0.0004092704424510632,-0.010187438325374387,0.5049453335814178,0.2,0.037353515625,-43.2494238615036,0.3381422758102417,1664,0.00994033,0.9783692955970764,1258.0,-2.7118003333333336
106,1782,30,54272,-0.025321070104837418,0.0004092704424510632,-0.021794757136376575,0.044702970306389034,0.2,0.2117919921875,-43.24721336364746,-4.057905673980713,1680,0.023567082,0.9784670472145081,1258.0,-2.7136662790697677
107,1782,30,54784,0.09891945123672485,0.0004092704424510632,-0.016499564502737485,0.6735004996880889,0.2,0.06298828125,-43.25765812397003,0.45634639263153076,1696,0.013775101,0.9785953760147095,1258.0,-2.7136662790697677
108,1782,31,55296,-0.02690204232931137,0.0004092704424510632,-0.02178466230543563,0.01946549059357494,0.2,0.2393798828125,-43.285871624946594,-4.608369827270508,1712,0.022728309,0.9808942675590515,1258.0,-2.7136662790697677
109,1782,31,55808,-0.04569927603006363,0.0004092704424510632,-0.02937971372739412,0.003576233924832195,0.2,0.3111572265625,-43.31851816177368,0.36142420768737793,1728,0.019329753,0.978908360004425,1258.0,-2.7119679318181817
110,1783,31,56320,0.012617334723472595,0.0004092704424510632,-0.013655950402608141,0.31195257185027003,0.2,0.0968017578125,-43.23721754550934,0.37771153450012207,1744,0.016579723,0.9774570465087891,1258.0,-2.7119679318181817
111,1783,31,56832,-0.04041507840156555,0.0004092704424510632,-0.027678515296429396,0.02617409810773097,0.2,0.278564453125,-43.20254445075989,-7.080805778503418,1760,0.035206713,0.9760173559188843,1258.0,-2.713094488888889
112,1784,32,57344,0.04823581129312515,0.0004092704424510632,-0.016489920832100324,0.48285833979025483,0.2,0.10302734375,-43.16765642166138,0.22383934259414673,1776,0.021370113,0.9755838513374329,1258.0,-2.713094488888889
113,1784,32,57856,-0.02480670064687729,0.0004092704424510632,-0.027792989814770408,0.014695438381750137,0.2,0.3026123046875,-43.193002223968506,-1.9862418174743652,1792,0.028827623,0.977823793888092,1258.0,-2.713094488888889
114,1784,32,58368,0.006932593882083893,0.0004092704424510632,-0.02826767940132413,0.10056446096859872,0.2,0.251220703125,-43.22761642932892,0.5249394178390503,1808,0.015707219,0.9767214059829712,1258.0,-2.7130226739130436
115,1785,32,58880,-0.012121208012104034,0.0004092704424510632,-0.0226418528764043,0.10640860022976995,0.2,0.367431640625,-43.18754231929779,0.7625501751899719,1824,0.042132445,0.976310133934021,1258.0,-2.7130226739130436
116,1785,33,59392,-0.032919205725193024,0.0004092704424510632,-0.027466445841128007,0.04827627330087125,0.2,0.29345703125,-43.17843961715698,-2.336254119873047,1840,0.020238329,0.9756556749343872,1258.0,-2.7096005957446807
117,1784,33,59904,0.04643653705716133,0.0004092704424510632,-0.014243540848838165,0.4965483080595732,0.2,0.05029296875,-43.15612864494324,0.1684654951095581,1856,0.012215544,0.9752737283706665,1258.0,-2.7096005957446807
118,1784,33,60416,-0.024030163884162903,0.0004092704424510632,-0.026455997955054045,0.016450428316602483,0.2,0.296630859375,-43.14110314846039,-3.492007255554199,1872,0.029712617,0.9745042324066162,1258.0,-2.712096125
119,1784,34,60928,0.11550438404083252,0.0004092704424510632,-0.013391138578299433,0.8905955830123276,0.2,0.1021728515625,-43.12162518501282,0.12809091806411743,1888,0.0109907705,0.9742048382759094,1258.0,-2.712096125
120,1784,34,61440,-0.032963111996650696,0.0004092704424510632,-0.03146374013158493,0.004687280466896482,0.2,0.2950439453125,-43.101603627204895,-0.1674811840057373,1904,0.0190286,0.9726583361625671,1258.0,-2.712096125
121,1784,34,61952,-0.04080204665660858,0.0004092704424510632,-0.0263652624853421,0.0024538112302252557,0.2,0.2313232421875,-43.0722850561142,-0.0015816688537597656,1920,0.013820568,0.9732214212417603,1258.0,-2.7100443673469385
122,1783,35,62464,0.05368494987487793,0.0004092704424510632,-0.012452378708985634,0.6380960657261312,0.2,0.0484619140625,-43.091803431510925,0.11795550584793091,1936,0.010084525,0.9732598662376404,1258.0,-2.7100443673469385
123,1783,35,62976,-0.028189461678266525,0.0004092704424510632,-0.02509667951380834,0.017817514977650717,0.2,0.2772216796875,-43.09069550037384,-4.697953701019287,1952,0.02237868,0.974063515663147,1258.0,-2.70601676
124,1782,35,63488,0.08798275887966156,0.0004092704424510632,-0.010132988893019501,1.067751370370388,0.2,0.0458984375,-43.11511492729187,0.17293590307235718,1968,0.010842061,0.974381148815155,1258.0,-2.70601676
125,1782,35,64000,-0.028903445228934288,0.0004092704424510632,-0.0231512912287144,0.00472977234312566,0.2,0.293701171875,-43.11538863182068,-0.6537028551101685,1984,0.01805548,0.9744735360145569,1258.0,-2.70601676
126,1781,36,64512,-0.04352318495512009,0.0004092704424510632,-0.027305572584737092,0.002115218525432283,0.2,0.2510986328125,-43.10216701030731,-0.0038625001907348633,2000,0.014669336,0.9731574058532715,1258.0,-2.703599549019608
