time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/clip_range,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/n_updates,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
64512,1805,35,126,-0.030997281661257148,0.024535332,0.3046875,0.0004092704424510632,0.2,-0.007992029190063477,-0.03691408410668373,0.003295773785794154,-44.280739426612854,2000,1.0108898878097534,1258.0,-3.250946450980393
65024,1806,36,127,-0.005982169386697933,0.007080863,0.0233154296875,0.0004092704424510632,0.2,0.10287141799926758,0.02813529036939144,1.153205260168761,-44.2496235370636,2016,1.0105596780776978,1258.0,-3.250946450980393
65536,1807,36,128,-0.02775852315244265,0.025561761,0.271240234375,0.0004092704424510632,0.2,-1.466749668121338,-0.02784419059753418,0.023863427282776684,-44.22615146636963,2032,1.0088310241699219,1258.0,-3.248757673076924
66048,1807,36,129,-0.004710916502517648,0.007752374,0.0284423828125,0.0004092704424510632,0.2,0.6516624689102173,0.12119857966899872,0.5396986678242683,-44.183289647102356,2048,1.0085687637329102,1258.0,-3.248757673076924
66560,1807,36,130,-0.02607448067283258,0.02636346,0.3013916015625,0.0004092704424510632,0.2,-0.6161770820617676,-0.02207886055111885,0.011497827028506435,-44.18663835525513,2064,1.0090839862823486,1258.0,-3.248757673076924
67072,1807,37,131,-0.028248592672753148,0.02345701,0.28662109375,0.0004092704424510632,0.2,0.43344247341156006,-0.02790885418653488,0.006066893707611598,-44.209197878837585,2080,1.0098834037780762,1258.0,-3.2525176603773596
67584,1807,37,132,-0.010111569652508479,0.008935271,0.0511474609375,0.0004092704424510632,0.2,0.5316935777664185,0.0463399700820446,0.5893704649060965,-44.228514313697815,2096,1.010145902633667,1258.0,-3.2525176603773596
68096,1807,37,133,-0.02251436427468434,0.019566843,0.268798828125,0.0004092704424510632,0.2,-2.15559720993042,-0.03673712909221649,0.013462909497320652,-44.22749996185303,2112,1.009904384613037,1258.0,-3.2491272037037047
68608,1808,37,134,-0.0005010902677895501,0.007228614,0.0263671875,0.0004092704424510632,0.2,0.5675570964813232,0.06391634047031403,0.5969859710894525,-44.222354888916016,2128,1.0100122690200806,1258.0,-3.2491272037037047
69120,1808,38,135,-0.02355085642193444,0.019043168,0.2445068359375,0.0004092704424510632,0.2,-1.2116076946258545,-0.02706088311970234,0.015623084123944864,-44.232280254364014,2144,1.0105113983154297,1258.0,-3.2491272037037047
69632,1808,38,136,-0.024137704298482276,0.015619483,0.22998046875,0.0004092704424510632,0.2,0.593964159488678,-0.037691354751586914,0.00692625276860781,-44.22348356246948,2160,1.0089811086654663,1258.0,-3.2499143818181824
70144,1807,38,137,-0.011681872623739764,0.013021776,0.0618896484375,0.0004092704424510632,0.2,0.5447412729263306,0.008998740464448929,0.4332025753101334,-44.18782913684845,2176,1.0086160898208618,1258.0,-3.2499143818181824
70656,1808,39,138,-0.025207576181855984,0.01723919,0.2452392578125,0.0004092704424510632,0.2,-1.1017978191375732,-0.03530573472380638,0.023049327544867992,-44.16708445549011,2192,1.0071260929107666,1258.0,-3.251618125
71168,1808,39,139,-0.010900540393777192,0.01001169,0.10595703125,0.0004092704424510632,0.2,0.03162038326263428,0.14188964664936066,2.072162657044828,-44.12840008735657,2208,1.0066145658493042,1258.0,-3.251618125
71680,1809,39,140,-0.027507912513101473,0.015185364,0.266845703125,0.0004092704424510632,0.2,0.2772846221923828,-0.04350688308477402,0.012841262185247615,-44.119698882102966,2224,1.0063883066177368,1258.0,-3.251618125
72192,1809,39,141,-0.016183673280465882,0.017906893,0.140869140625,0.0004092704424510632,0.2,0.6695119142532349,0.006888236850500107,0.18207488162443042,-44.11059629917145,2240,1.005950689315796,1258.0,-3.24926650877193
72704,1810,40,142,-0.01676984946243465,0.02484105,0.1348876953125,0.0004092704424510632,0.2,0.8734409809112549,-0.029960613697767258,0.12654781687888317,-44.09234356880188,2256,1.0050978660583496,1258.0,-3.24926650877193
73216,1810,40,143,-0.029568000027211383,0.034839317,0.3314208984375,0.0004092704424510632,0.2,-4.486381530761719,-0.02099178358912468,0.029290108708664775,-44.04666745662689,2272,1.003037452697754,1258.0,-3.2552174482758622
73728,1811,40,144,-0.004327592694608029,0.00599798,0.0218505859375,0.0004092704424510632,0.2,0.3781821131706238,0.06729429960250854,0.8148785158991814,-43.99260199069977,2288,1.0023607015609741,1258.0,-3.2552174482758622
74240,1811,40,145,-0.02316995244473219,0.022956647,0.27001953125,0.0004092704424510632,0.2,-0.8469523191452026,-0.033267274498939514,0.015354970906628296,-43.98905158042908,2304,1.0023607015609741,1258.0,-3.2545894237288135
74752,1811,41,146,-0.006421886930183973,0.009308586,0.0252685546875,0.0004092704424510632,0.2,0.6853731870651245,0.07130557298660278,0.7065806007012725,-43.982937693595886,2320,1.0021065473556519,1258.0,-3.2545894237288135
75264,1812,41,147,-0.024432561061985325,0.019761536,0.246337890625,0.0004092704424510632,0.2,-2.369192123413086,-0.03200201690196991,0.006688580448098946,-43.99463927745819,2336,1.003470778465271,1258.0,-3.2545894237288135
75776,4288,0,1,-0.02676786237861961,0.026103372,0.2933349609375,0.0004092704424510632,0.2,-0.09600341320037842,-0.02900826744735241,0.007744270231341943,-44.04144847393036,2352,1.0048035383224487,1258.0,-3.2547552166666667
76288,2624,0,2,-0.0040497909794794396,0.0075407093,0.0364990234375,0.0004092704424510632,0.2,0.3612794280052185,0.0949588268995285,1.265727242687717,-44.06603813171387,2368,1.0048950910568237,1258.0,-3.2547552166666667
76800,2315,0,3,-0.0253245063504437,0.024888484,0.282958984375,0.0004092704424510632,0.2,-1.1265928745269775,-0.027251075953245163,0.015337263845140114,-44.06061923503876,2384,1.0046305656433105,1258.0,-3.256670278688525
77312,2185,0,4,-0.005459057065309025,0.009017031,0.087890625,0.0004092704424510632,0.2,0.6092993021011353,0.14009708166122437,0.9873870005831122,-44.03963327407837,2400,1.0042988061904907,1258.0,-3.256670278688525
77824,2107,1,5,-0.024058543815044686,0.018217962,0.23681640625,0.0004092704424510632,0.2,-0.08242321014404297,-0.017684996128082275,0.00735835314844735,-44.03189289569855,2416,1.004210352897644,1258.0,-3.256670278688525
78336,2069,1,6,-0.02428204898023978,0.023091607,0.268310546875,0.0004092704424510632,0.2,-0.8233429193496704,-0.04127779230475426,0.0022059816401451826,-44.0365264415741,2432,1.0043777227401733,1258.0,-3.255597419354839
78848,2042,1,7,-0.0033904311567312106,0.0073171505,0.100341796875,0.0004092704424510632,0.2,0.37080180644989014,0.12324437499046326,1.143273442517966,-44.03131461143494,2448,1.0041165351867676,1258.0,-3.255597419354839
79360,2024,2,8,-0.023617469632881694,0.026309378,0.27001953125,0.0004092704424510632,0.2,-0.9584965705871582,-0.018691929057240486,0.025701203441713005,-44.01010751724243,2464,1.002947449684143,1258.0,-3.257422952380953
79872,2006,2,9,-0.009256276651285589,0.0081944745,0.086181640625,0.0004092704424510632,0.2,0.32430821657180786,0.1405045986175537,1.2822124883532524,-43.979896068573,2480,1.0024874210357666,1258.0,-3.257422952380953
80384,1994,2,10,-0.028067423292668536,0.025730602,0.3167724609375,0.0004092704424510632,0.2,-1.5261421203613281,-0.03739938884973526,0.01382263211417012,-43.97780728340149,2496,1.0029897689819336,1258.0,-3.257422952380953
80896,1985,2,11,-0.023607794661074877,0.015705816,0.231689453125,0.0004092704424510632,0.2,-0.37391209602355957,-0.03264397010207176,0.0037724431822425686,-43.98204565048218,2512,1.0019357204437256,1258.0,-3.258466078125
81408,1973,3,12,-0.013145950142643414,0.008525891,0.05419921875,0.0004092704424510632,0.2,0.46056312322616577,0.1783970594406128,1.1955913440324366,-43.94790720939636,2528,1.0012946128845215,1258.0,-3.258466078125
81920,1972,3,13,-0.024110486992867664,0.022824787,0.23876953125,0.0004092704424510632,0.2,-1.1548435688018799,-0.02886919490993023,0.019521571171935648,-43.928574323654175,2544,1.0004487037658691,1258.0,-3.255752953846154
82432,1961,3,14,-0.01105024610296823,0.008985693,0.044677734375,0.0004092704424510632,0.2,0.5040205717086792,0.10333626717329025,0.9618289484642446,-43.90738797187805,2560,1.0003724098205566,1258.0,-3.255752953846154
82944,1952,3,15,-0.033706191898090765,0.025774978,0.29931640625,0.0004092704424510632,0.2,-1.3301770687103271,-0.042254213243722916,0.008845484451740049,-43.886255383491516,2576,0.9989296793937683,1258.0,-3.255752953846154
83456,1948,4,16,-0.023298324602365028,0.022242,0.27685546875,0.0004092704424510632,0.2,0.5299279093742371,-0.03110550530254841,0.009400190756423399,-43.83863842487335,2592,0.9975556135177612,1258.0,-3.257736303030303
83968,1943,4,17,-0.007646005629794672,0.011916117,0.0599365234375,0.0004092704424510632,0.2,0.5791857242584229,0.03967617079615593,0.6823806359898299,-43.81032466888428,2608,0.9973286986351013,1258.0,-3.257736303030303
84480,1937,4,18,-0.028615007642656565,0.02560104,0.241455078125,0.0004092704424510632,0.2,-1.5849010944366455,-0.03383112698793411,0.04288788966368884,-43.779205679893494,2624,0.9949743151664734,1258.0,-3.2599367611940298
84992,1931,5,19,-0.009252793395717163,0.015528539,0.1129150390625,0.0004092704424510632,0.2,0.6073362827301025,0.0922243595123291,0.7468021945096552,-43.71975779533386,2640,0.994467556476593,1258.0,-3.2599367611940298
85504,1926,5,20,-0.03408885971293785,0.030456856,0.2940673828125,0.0004092704424510632,0.2,0.129439115524292,-0.02595059759914875,0.053312611766159534,-43.72794544696808,2656,0.9951344728469849,1258.0,-3.2599367611940298
86016,1923,5,21,-0.022732684315997176,0.020501317,0.17919921875,0.0004092704424510632,0.2,0.8003480434417725,0.08440964668989182,0.24524776171892881,-43.75652551651001,2672,0.9958570599555969,1258.0,-3.258725617647059
86528,1920,5,22,-0.01756168708379846,0.02375015,0.1953125,0.0004092704424510632,0.2,0.884859025478363,-0.02338200993835926,0.0886007507215254,-43.767938017845154,2688,0.9958154559135437,1258.0,-3.258725617647059
87040,1917,6,23,-0.02984481923340354,0.021644585,0.2518310546875,0.0004092704424510632,0.2,-2.9702205657958984,-0.019760316237807274,0.05668452789541334,-43.75234770774841,2704,0.9946208000183105,1258.0,-3.2556027246376815
87552,1914,6,24,-0.0010615987121127546,0.003641651,0.0299072265625,0.0004092704424510632,0.2,0.7857204675674438,0.2828459143638611,0.7539078001864254,-43.71562707424164,2720,0.9942075610160828,1258.0,-3.2556027246376815
88064,1910,6,25,-0.0230906572251115,0.018952936,0.236328125,0.0004092704424510632,0.2,-0.8032772541046143,-0.014870713464915752,0.024232443363871425,-43.71656680107117,2736,0.9944482445716858,1258.0,-3.256249228571429
88576,1906,6,26,-0.0016424279820057563,0.003715159,0.014892578125,0.0004092704424510632,0.2,0.7862731218338013,0.3101772964000702,0.994211039505899,-43.716938614845276,2752,0.9945865273475647,1258.0,-3.256249228571429
89088,1907,7,27,-0.018239459459437057,0.016245008,0.2210693359375,0.0004092704424510632,0.2,-5.505862712860107,-0.019396105781197548,0.00666896253824234,-43.728129386901855,2768,0.9953467845916748,1258.0,-3.256249228571429
89600,1904,7,28,-0.0371577029582113,0.026394363,0.3115234375,0.0004092704424510632,0.2,0.03407162427902222,-0.05047937110066414,0.0070802683039801195,-43.73357343673706,2784,0.994425892829895,1258.0,-3.256080169014085
90112,1901,7,29,-0.0034354619128862396,0.01196345,0.1070556640625,0.0004092704424510632,0.2,0.5058500170707703,0.0617048405110836,0.7611324149183929,-43.69008946418762,2800,0.993518054485321,1258.0,-3.256080169014085
90624,1898,8,30,-0.03201645420631394,0.02560124,0.304443359375,0.0004092704424510632,0.2,-0.9686615467071533,-0.03362130746245384,0.017155690176878124,-43.68266713619232,2816,0.9938271045684814,1258.0,-3.2547801250000004
91136,1897,8,31,-0.007663947493711021,0.008342378,0.05859375,0.0004092704424510632,0.2,0.44390320777893066,0.0686451718211174,0.9410781059414148,-43.696149706840515,2832,0.9942765831947327,1258.0,-3.2547801250000004
91648,1896,8,32,-0.02747431813622825,0.023105267,0.2353515625,0.0004092704424510632,0.2,0.08431017398834229,-0.03584129363298416,0.005275910873024259,-43.69690728187561,2848,0.9942114949226379,1258.0,-3.2547801250000004
92160,1894,8,33,-0.024700928246602416,0.022389159,0.2423095703125,0.0004092704424510632,0.2,-1.1090948581695557,-0.027205320075154305,0.012378716317471117,-43.717907071113586,2864,0.9959664344787598,1258.0,-3.2567262739726033
92672,1894,9,34,-0.003102681235759519,0.0036287399,0.005859375,0.0004092704424510632,0.2,0.40156614780426025,0.07122619450092316,1.254772629821673,-43.767990827560425,2880,0.9965640306472778,1258.0,-3.2567262739726033
93184,1895,9,35,-0.020771220355527475,0.019335387,0.245849609375,0.0004092704424510632,0.2,-1.2031834125518799,-0.0295272134244442,0.01703545154305175,-43.75477993488312,2896,0.995033323764801,1258.0,-3.257744837837838
93696,1895,9,36,-0.005735540675232187,0.0105061885,0.0694580078125,0.0004092704424510632,0.2,0.4121493697166443,0.05713377147912979,1.090350063983351,-43.715487122535706,2912,0.9945728182792664,1258.0,-3.257744837837838
94208,1895,9,37,-0.029494507354684174,0.021592421,0.3028564453125,0.0004092704424510632,0.2,-0.7420593500137329,-0.03558272868394852,0.006247407312912401,-43.67760944366455,2928,0.9917418360710144,1258.0,-3.257744837837838
94720,1895,10,38,-0.026051854743855074,0.018241256,0.267333984375,0.0004092704424510632,0.2,-0.05245804786682129,-0.04132876172661781,0.003976031744969077,-43.599318623542786,2944,0.9906449913978577,1258.0,-3.2574860133333337
95232,1895,10,39,-0.0011883280967595056,0.0055358186,0.0391845703125,0.0004092704424510632,0.2,0.5291647911071777,0.07244205474853516,0.7926468218211085,-43.591503500938416,2960,0.9904670119285583,1258.0,-3.2574860133333337
95744,1894,10,40,-0.026630931097315624,0.02309092,0.2471923828125,0.0004092704424510632,0.2,-2.0008344650268555,-0.028231116011738777,0.022068703576223925,-43.59022676944733,2976,0.9908401966094971,1258.0,-3.256555921052632
96256,1892,11,41,-0.006996164076554123,0.007580392,0.0330810546875,0.0004092704424510632,0.2,0.6946767568588257,0.32740285992622375,0.9274156540632248,-43.610459327697754,2992,0.9912050366401672,1258.0,-3.256555921052632
96768,1894,11,42,-0.030197548534488305,0.02454107,0.2496337890625,0.0004092704424510632,0.2,-0.24054479598999023,-0.0328543595969677,0.010854401931283064,-43.614811062812805,3008,0.9910411238670349,1258.0,-3.256555921052632
97280,1893,11,43,-0.03348931294749491,0.029140787,0.3106689453125,0.0004092704424510632,0.2,0.6473833322525024,-0.03828473016619682,0.009325988896307535,-43.598097801208496,3024,0.9909850358963013,1258.0,-3.2576861298701303
97792,1895,11,44,-0.015367459887784207,0.0106239375,0.0699462890625,0.0004092704424510632,0.2,0.6028968691825867,0.027000702917575836,0.6993787158280611,-43.61220669746399,3040,0.9911152720451355,1258.0,-3.2576861298701303
98304,1895,12,45,-0.02416270742105553,0.023892887,0.236328125,0.0004092704424510632,0.2,-2.66048526763916,-0.006665244698524475,0.07771205296739936,-43.606797218322754,3056,0.9911112785339355,1258.0,-3.259508333333334
98816,1894,12,46,0.000160642754053697,0.007382228,0.06982421875,0.0004092704424510632,0.2,0.6950873136520386,0.28646740317344666,1.1766635389067233,-43.60738480091095,3072,0.991098165512085,1258.0,-3.259508333333334
99328,1894,12,47,-0.029151695329346694,0.033192713,0.335205078125,0.0004092704424510632,0.2,-0.42939531803131104,-0.030364546924829483,0.014161575905745849,-43.60258138179779,3088,0.9909136891365051,1258.0,-3.259508333333334
99840,1893,12,48,-0.0290016352882958,0.021850951,0.2587890625,0.0004092704424510632,0.2,0.6889630556106567,-0.023073935881257057,0.03612724837148562,-43.58836758136749,3104,0.9897421002388,1258.0,-3.26209388607595
100352,1892,13,49,-0.011045578110497445,0.007390949,0.0384521484375,0.0004092704424510632,0.2,0.49179738759994507,0.03003229945898056,1.1335179393645376,-43.5568870306015,3120,0.9893477559089661,1258.0,-3.26209388607595
100864,1891,13,50,-0.025062071363208815,0.018630566,0.22412109375,0.0004092704424510632,0.2,-0.989532470703125,-0.02926478162407875,0.01938693961710669,-43.54623603820801,3136,0.9888074994087219,1258.0,-3.2595723
101376,1890,13,51,-0.0026174838276347145,0.00815681,0.0557861328125,0.0004092704424510632,0.2,0.4996457099914551,0.18123216927051544,1.3639547359198332,-43.52259624004364,3152,0.988518238067627,1258.0,-3.2595723
101888,1890,14,52,-0.0356544719543308,0.04116881,0.3817138671875,0.0004092704424510632,0.2,-0.5582232475280762,-0.04355645552277565,0.01962122492841445,-43.53211832046509,3168,0.9897316694259644,1258.0,-3.2595723
102400,1891,14,53,-0.0071792545495554805,0.015113911,0.0614013671875,0.0004092704424510632,0.2,0.7321882843971252,0.08720555901527405,0.48815683042630553,-43.56351685523987,3184,0.9902893304824829,1258.0,-3.2605186419753087
102912,1891,14,54,-0.02220972691429779,0.02805876,0.314697265625,0.0004092704424510632,0.2,0.9380342364311218,-0.019503096118569374,0.048248419487208594,-43.5631445646286,3200,0.9901968240737915,1258.0,-3.2605186419753087
103424,1890,14,55,-0.02955569204641506,0.019695302,0.2850341796875,0.0004092704424510632,0.2,-1.7086374759674072,-0.036954257637262344,0.023753141693305224,-43.56940710544586,3216,0.990761399269104,1258.0,-3.2606371585365856
103936,1890,15,56,-0.009393261880177306,0.0055950647,0.0218505859375,0.0004092704424510632,0.2,0.614854097366333,0.0627245381474495,0.9714360679499805,-43.58106601238251,3232,0.9907830357551575,1258.0,-3.2606371585365856
104448,1890,15,57,-0.025325952185085043,0.028445948,0.287841796875,0.0004092704424510632,0.2,-1.838388204574585,-0.012311695143580437,0.04214610595954582,-43.57823729515076,3248,0.9913491010665894,1258.0,-3.259961457831325
104960,1888,15,58,-0.000313518539769575,0.0069822557,0.11328125,0.0004092704424510632,0.2,0.7667015194892883,0.22852323949337006,1.2229085443541408,-43.59729862213135,3264,0.9917890429496765,1258.0,-3.259961457831325
105472,1886,16,59,-0.020818905206397176,0.015596343,0.2626953125,0.0004092704424510632,0.2,-0.5598224401473999,-0.023076921701431274,0.005214601529587526,-43.57732927799225,3280,0.9898507595062256,1258.0,-3.259961457831325
105984,1885,16,60,-0.027542938565602526,0.018968072,0.29248046875,0.0004092704424510632,0.2,0.01091986894607544,-0.036716800183057785,0.003006746101164026,-43.50922119617462,3296,0.9883027672767639,1258.0,-3.2586433333333336
106496,1884,16,61,-0.0012439875572454184,0.007800569,0.0517578125,0.0004092704424510632,0.2,0.10872238874435425,0.12966427206993103,1.9052409350406379,-43.47248935699463,3312,0.9881253838539124,1258.0,-3.2586433333333336
107008,1884,16,62,-0.02317436806333717,0.021022115,0.2686767578125,0.0004092704424510632,0.2,-0.20236051082611084,-0.021684687584638596,0.015393553534522653,-43.4705548286438,3328,0.9878005981445312,1258.0,-3.2611409411764707
107520,1885,17,63,-0.006839513509476092,0.008965738,0.047607421875,0.0004092704424510632,0.2,0.3087218403816223,0.35770365595817566,1.5490721659734845,-43.465009570121765,3344,0.9878249764442444,1258.0,-3.2611409411764707
108032,1886,17,64,-0.025754920672625303,0.02528952,0.29248046875,0.0004092704424510632,0.2,-4.52055549621582,-0.03866953402757645,0.005465153044497129,-43.45808935165405,3360,0.9873638153076172,1258.0,-3.2611409411764707
108544,1886,17,65,-0.023214709101011977,0.014581628,0.2279052734375,0.0004092704424510632,0.2,-0.5207924842834473,-0.04273306205868721,0.0031815112924959976,-43.4409476518631,3376,0.987214207649231,1258.0,-3.257623988372093
109056,1885,17,66,-0.006177997769555077,0.00798066,0.02294921875,0.0004092704424510632,0.2,0.4011399745941162,0.045366525650024414,1.5241431933827698,-43.43774700164795,3392,0.987167239189148,1258.0,-3.257623988372093
109568,1886,18,67,-0.029426998604321852,0.020585958,0.2735595703125,0.0004092704424510632,0.2,-0.486177921295166,-0.027764111757278442,0.017524114140542224,-43.44531607627869,3408,0.9878146648406982,1258.0,-3.2597339885057472
110080,1886,18,68,-0.010591852027573623,0.012622114,0.0543212890625,0.0004092704424510632,0.2,0.49868738651275635,0.11883744597434998,1.3047606465406716,-43.46100950241089,3424,0.987920880317688,1258.0,-3.2597339885057472
110592,1886,18,69,-0.018577930837636814,0.018720923,0.24560546875,0.0004092704424510632,0.2,-0.4637577533721924,-0.017460189759731293,0.007890452485298738,-43.46772515773773,3440,0.9885376691818237,1258.0,-3.2597339885057472
111104,1885,19,70,-0.030532947945175692,0.01633869,0.2838134765625,0.0004092704424510632,0.2,0.15880662202835083,-0.03360160440206528,0.0035623533149191644,-43.4885356426239,3456,0.9886906743049622,1258.0,-3.2587838068181814
111616,1885,19,71,-0.017589578703336883,0.016498301,0.1048583984375,0.0004092704424510632,0.2,0.5620625019073486,0.0418129563331604,0.7668542326427996,-43.485262393951416,3472,0.9885475039482117,1258.0,-3.2587838068181814
112128,1885,19,72,-0.0254487881611567,0.018274063,0.27587890625,0.0004092704424510632,0.2,-0.45347511768341064,-0.02233545109629631,0.03330852242652327,-43.46999228000641,3488,0.9873199462890625,1258.0,-3.263452280898876
112640,1885,19,73,-0.004198010399704799,0.0061032055,0.0208740234375,0.0004092704424510632,0.2,0.5928522348403931,0.21132825314998627,1.2558026961050928,-43.42962694168091,3504,0.9869009852409363,1258.0,-3.263452280898876
113152,1886,20,74,-0.03356979104864877,0.027548436,0.369140625,0.0004092704424510632,0.2,-0.21122801303863525,-0.03858828544616699,0.013060490251518786,-43.40946340560913,3520,0.9855729341506958,1258.0,-3.263452280898876
113664,1885,20,75,-0.016505609615705907,0.0153943235,0.178955078125,0.0004092704424510632,0.2,0.7152224183082581,-0.0054143331944942474,0.06926708074752241,-43.37296938896179,3536,0.9853904247283936,1258.0,-3.264250411111111
114176,1885,20,76,-0.009099825685552787,0.008358471,0.0269775390625,0.0004092704424510632,0.2,0.5290553569793701,0.1775123029947281,1.6613530553877354,-43.379674077034,3552,0.9856820702552795,1258.0,-3.264250411111111
114688,1884,20,77,-0.029463059538102243,0.01935932,0.2733154296875,0.0004092704424510632,0.2,-0.6495569944381714,-0.04116461053490639,0.015475901018362492,-43.383472323417664,3568,0.9856200814247131,1258.0,-3.264677186813187
115200,1884,21,78,-0.0013861857223673724,0.005530226,0.0509033203125,0.0004092704424510632,0.2,0.6647248864173889,0.09391098469495773,1.1790063935332,-43.38495314121246,3584,0.9858233332633972,1258.0,-3.264677186813187
115712,1884,21,79,-0.024283667065901682,0.024424337,0.2813720703125,0.0004092704424510632,0.2,-1.4296188354492188,-0.025591876357793808,0.029644382593687624,-43.41150653362274,3600,0.9876220226287842,1258.0,-3.264677186813187
116224,1884,21,80,-0.00696080231864471,0.011482826,0.0438232421875,0.0004092704424510632,0.2,0.7310503125190735,0.16943597793579102,0.6077527590095997,-43.455493807792664,3616,0.9881128668785095,1258.0,-3.265090576086956
116736,1884,22,81,-0.021238089771941304,0.04203085,0.2606201171875,0.0004092704424510632,0.2,0.9545727372169495,-0.024314653128385544,0.0578933393699117,-43.44634675979614,3632,0.9870842695236206,1258.0,-3.265090576086956
117248,1884,22,82,-0.0324306955881184,0.030967694,0.3382568359375,0.0004092704424510632,0.2,-3.2351760864257812,-0.02709062024950981,0.04276882333215326,-43.414355516433716,3648,0.986801028251648,1258.0,-3.2656204516129033
117760,1885,22,83,-0.0024914973764680326,0.006066577,0.03369140625,0.0004092704424510632,0.2,0.6675541400909424,0.16006030142307281,1.1644002837128937,-43.416205048561096,3664,0.9869508147239685,1258.0,-3.2656204516129033
118272,1885,22,84,-0.02554807558772154,0.026258219,0.302490234375,0.0004092704424510632,0.2,-1.1305489540100098,-0.02799401804804802,0.02395728643750772,-43.41079866886139,3680,0.9862016439437866,1258.0,-3.2635910531914893
118784,1885,23,85,-0.003147135052131489,0.011629221,0.0609130859375,0.0004092704424510632,0.2,0.4958939552307129,0.3025006055831909,1.4277285994030535,-43.3695365190506,3696,0.985569179058075,1258.0,-3.2635910531914893
119296,1885,23,86,-0.02855866280151531,0.018733889,0.24462890625,0.0004092704424510632,0.2,-0.20925569534301758,-0.048471998423337936,0.0033669840413494967,-43.3362295627594,3712,0.9837358593940735,1258.0,-3.2635910531914893
119808,1885,23,87,-0.029413615542580374,0.02916935,0.3206787109375,0.0004092704424510632,0.2,-0.6677486896514893,-0.0384615957736969,0.006131165006081574,-43.28642189502716,3728,0.9833257794380188,1258.0,-3.2627838
120320,1885,23,88,-0.007453979385900311,0.0064109135,0.0631103515625,0.0004092704424510632,0.2,0.45417338609695435,0.16230961680412292,1.7323266826570034,-43.28932201862335,3744,0.9836004972457886,1258.0,-3.2627838
120832,1885,24,89,-0.030191183293936774,0.019159291,0.2755126953125,0.0004092704424510632,0.2,-0.20622563362121582,-0.03753345087170601,0.014933216996723786,-43.262611508369446,3760,0.9816260933876038,1258.0,-3.2634476041666667
121344,1885,24,90,-0.00035582147393142805,0.0032096212,0.0057373046875,0.0004092704424510632,0.2,0.6765730381011963,0.5848373770713806,1.6384594524279237,-43.20301580429077,3776,0.9810371398925781,1258.0,-3.2634476041666667
121856,1885,24,91,-0.02739982699858956,0.029722683,0.231689453125,0.0004092704424510632,0.2,-8.126265525817871,-0.03604399412870407,0.010527501464821398,-43.19596552848816,3792,0.9811615943908691,1258.0,-3.2634476041666667
122368,1884,24,92,-0.026618994583259337,0.020752702,0.290771484375,0.0004092704424510632,0.2,-1.873483419418335,-0.04017139598727226,0.002839649376255693,-43.193207144737244,3808,0.9814736247062683,1258.0,-3.263561226804124
122880,1884,25,93,0.004766853802721016,0.006161222,0.125732421875,0.0004092704424510632,0.2,0.3347291350364685,0.18036992847919464,2.0621902346611023,-43.202922344207764,3824,0.9816669821739197,1258.0,-3.263561226804124
123392,1884,25,94,-0.02888153912499547,0.02074984,0.243896484375,0.0004092704424510632,0.2,-0.7816895246505737,-0.034236107021570206,0.017792361817555502,-43.210097789764404,3840,0.9824565052986145,1258.0,-3.264460979591837
123904,1884,25,95,-0.010686831286875531,0.007858913,0.0184326171875,0.0004092704424510632,0.2,0.48092401027679443,0.06868308037519455,1.8553175167180598,-43.235246539115906,3856,0.9827885627746582,1258.0,-3.264460979591837
124416,1884,26,96,-0.02630039447103627,0.025225341,0.2640380859375,0.0004092704424510632,0.2,-0.027676939964294434,-0.046886004507541656,0.01555215023108758,-43.249943137168884,3872,0.983734667301178,1258.0,-3.264460979591837
124928,1883,26,97,-0.024886950006475672,0.024469946,0.2674560546875,0.0004092704424510632,0.2,0.19880497455596924,-0.0373951680958271,0.003962344700994436,-43.3138861656189,3888,0.9862995743751526,1258.0,-3.2662758080808083
125440,1883,26,98,0.0007196089063654654,0.004382679,0.0211181640625,0.0004092704424510632,0.2,0.6316614747047424,0.09319882094860077,1.3374606501311064,-43.37665379047394,3904,0.9871188998222351,1258.0,-3.2662758080808083
125952,1883,26,99,-0.026489823998417705,0.024019275,0.2705078125,0.0004092704424510632,0.2,-0.5586909055709839,-0.02851305529475212,0.01994142058538273,-43.37172055244446,3920,0.9859480261802673,1258.0,-3.26520167
126464,1883,27,100,-0.00578209753439296,0.007842007,0.0208740234375,0.0004092704424510632,0.2,0.5187447667121887,0.13551677763462067,1.508259595837444,-43.341447710990906,3936,0.9854346513748169,1258.0,-3.26520167
126976,1882,27,101,-0.02965208058594726,0.03194519,0.3060302734375,0.0004092704424510632,0.2,0.040990233421325684,-0.03637327253818512,0.01122615858912468,-43.33259177207947,3952,0.9851496815681458,1258.0,-3.26520167
127488,1882,27,102,-0.024251844151876867,0.01990521,0.2681884765625,0.0004092704424510632,0.2,0.6851570010185242,-0.01779390126466751,0.026020749413874,-43.32299721240997,3968,0.9844841957092285,1258.0,-3.263130500000001
128000,1882,28,103,-0.012577897869050503,0.011383593,0.097900390625,0.0004092704424510632,0.2,0.559104323387146,0.13443927466869354,1.072790751233697,-43.30935776233673,3984,0.9845074415206909,1258.0,-3.263130500000001
