time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/clip_range,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/n_updates,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
18432,1645,11,36,-0.02750420979282353,0.023495205,0.23681640625,0.0004092704424510632,0.2,0.10595613718032837,-0.012115493416786194,0.11663538217544556,-43.63848912715912,560,0.9899287819862366,1258.0,-3.2109657142857144
18944,1648,11,37,-0.030665578524349257,0.016960416,0.2529296875,0.0004092704424510632,0.2,-0.33835625648498535,-0.02708830125629902,0.021536437940085307,-43.659149050712585,576,0.9908870458602905,1258.0,-3.2147520000000003
19456,1652,11,38,-0.021990703244227916,0.017459432,0.253662109375,0.0004092704424510632,0.2,0.4618273377418518,-0.0038309451192617416,0.08558295050170273,-43.68193018436432,592,0.991168200969696,1258.0,-3.2147520000000003
19968,1656,12,39,-0.026701440889155492,0.017670337,0.2747802734375,0.0004092704424510632,0.2,-1.2061755657196045,-0.03126578778028488,0.010242780903354287,-43.67697811126709,608,0.9910354018211365,1258.0,-3.2147520000000003
20480,1659,12,40,-0.03321558507741429,0.022215344,0.2962646484375,0.0004092704424510632,0.2,-0.3665529489517212,-0.03540767729282379,0.0024198718419938814,-43.68611454963684,624,0.9919223189353943,1258.0,-3.211787875
20992,1663,12,41,-0.022681993839796633,0.018662596,0.166259765625,0.0004092704424510632,0.2,0.13045209646224976,0.005119003355503082,0.16591911611612886,-43.708929657936096,640,0.9921452403068542,1258.0,-3.211787875
21504,1666,12,42,-0.026601838559145108,0.019552965,0.24267578125,0.0004092704424510632,0.2,-0.4694329500198364,-0.025903746485710144,0.02618353330763057,-43.7111656665802,656,0.9922398924827576,1258.0,-3.2078639411764707
22016,1669,13,43,-0.026303262304281816,0.022552727,0.273193359375,0.0004092704424510632,0.2,0.41806870698928833,-0.010462794452905655,0.12867785117123276,-43.71198391914368,672,0.9920503497123718,1258.0,-3.2078639411764707
22528,1671,13,44,-0.020879666961263865,0.01716788,0.1949462890625,0.0004092704424510632,0.2,-0.7309647798538208,-0.02530299313366413,0.017878350423416123,-43.70773160457611,688,0.9923621416091919,1258.0,-3.2078639411764707
23040,1676,13,45,-0.027671720206853934,0.0171659,0.2291259765625,0.0004092704424510632,0.2,0.07154124975204468,-0.03226790577173233,0.004542375114397146,-43.74839520454407,704,0.9950758218765259,1258.0,-3.2053065555555555
23552,1675,14,46,-0.021936448058113456,0.016672488,0.133056640625,0.0004092704424510632,0.2,0.24483728408813477,-0.012139271013438702,0.12081903760554269,-43.82464289665222,720,0.9961353540420532,1258.0,-3.2053065555555555
24064,1674,14,47,-0.030829598108539358,0.028134866,0.29052734375,0.0004092704424510632,0.2,-0.5193965435028076,-0.034959256649017334,0.01995235777576454,-43.82567274570465,736,0.9958529472351074,1258.0,-3.197204
24576,1673,14,48,-0.024542611063225195,0.021119129,0.2208251953125,0.0004092704424510632,0.2,0.5726168751716614,-0.015596667304635048,0.09103322960436344,-43.82504725456238,752,0.9960213899612427,1258.0,-3.197204
25088,1671,15,49,-0.024434395192656666,0.02036447,0.248779296875,0.0004092704424510632,0.2,-0.3114924430847168,-0.03435251861810684,0.012234405003255233,-43.815608739852905,768,0.9952318072319031,1258.0,-3.197204
25600,1671,15,50,-0.030268121568951756,0.024927523,0.2900390625,0.0004092704424510632,0.2,0.4555150270462036,-0.027574270963668823,0.004705388811999001,-43.796035408973694,784,0.9952424764633179,1258.0,-3.19429925
26112,1669,15,51,-0.01891664307549945,0.021635342,0.1435546875,0.0004092704424510632,0.2,0.3908692002296448,-0.024357199668884277,0.10272223560605198,-43.803993582725525,800,0.9953250288963318,1258.0,-3.19429925
26624,1668,15,52,-0.01952157052437542,0.0123311095,0.18798828125,0.0004092704424510632,0.2,-0.7111263275146484,-0.028522919863462448,0.02259645174490288,-43.79688346385956,816,0.9952632784843445,1258.0,-3.194743857142857
27136,1667,16,53,-0.019600854284362867,0.017990485,0.147705078125,0.0004092704424510632,0.2,0.668892502784729,-0.007832175120711327,0.08890538720879704,-43.79334568977356,832,0.9948216080665588,1258.0,-3.194743857142857
27648,1666,16,54,-0.020384616611409,0.017852053,0.20361328125,0.0004092704424510632,0.2,-0.17028355598449707,-0.017085395753383636,0.021178671449888498,-43.76021695137024,848,0.993167519569397,1258.0,-3.194743857142857
28160,1665,16,55,-0.028128301171818748,0.022157572,0.2801513671875,0.0004092704424510632,0.2,0.7658827900886536,-0.038913846015930176,0.016379485896322876,-43.734917402267456,864,0.9941414594650269,1258.0,-3.1944055909090907
28672,1664,17,56,-0.02151180332293734,0.027716372,0.2318115234375,0.0004092704424510632,0.2,0.6625422239303589,-0.028841756284236908,0.04102741731912829,-43.772748947143555,880,0.9945576190948486,1258.0,-3.1944055909090907
29184,1662,17,57,-0.024209174793213606,0.014555525,0.228515625,0.0004092704424510632,0.2,-1.2144591808319092,-0.02613620087504387,0.022078800480812788,-43.78546988964081,896,0.9956967830657959,1258.0,-3.203312130434782
29696,1661,17,58,-0.012905096366012003,0.014688306,0.1065673828125,0.0004092704424510632,0.2,0.5156240463256836,0.004713837057352066,0.1070865776273422,-43.817071080207825,912,0.9956810474395752,1258.0,-3.203312130434782
