time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/std,train/entropy_loss,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
126,2030,31,64512,-0.025287535972893238,0.0004092704424510632,2000,0.018986523,0.04451531171798706,0.2,0.022458988591097295,0.2362060546875,0.9617347717285156,-42.677411913871765,-0.027522269636392593,-2.2548803725490196,1257.0
127,2030,32,65024,-0.01463556569069624,0.0004092704424510632,2016,0.01485617,0.6377032399177551,0.2,0.11705370305571705,0.1160888671875,0.9617024064064026,-42.71524739265442,-0.0017591360956430435,-2.2548803725490196,1257.0
128,2030,32,65536,-0.024125682277372107,0.0004092704424510632,2032,0.018347815,-2.26037335395813,0.2,0.019009950570762157,0.2374267578125,0.9617494940757751,-42.70557701587677,-0.024217261001467705,-2.2516082115384615,1257.0
129,2030,32,66048,-0.01429096054926049,0.0004092704424510632,2048,0.015550617,0.4690355062484741,0.2,0.18919261870905757,0.087890625,0.9619039297103882,-42.713942885398865,0.0003946647047996521,-2.2516082115384615,1257.0
130,2030,32,66560,-0.021014346420997754,0.0004092704424510632,2064,0.014240698,-0.5468441247940063,0.2,0.015417233225889504,0.18994140625,0.9627838730812073,-42.72241675853729,-0.029340501874685287,-2.2516082115384615,1257.0
131,2030,33,67072,-0.02440792415291071,0.0004092704424510632,2080,0.0153929675,-0.35788261890411377,0.2,0.017800104629714042,0.2181396484375,0.9621004462242126,-42.741732716560364,-0.026503264904022217,-2.249550320754717,1257.0
132,2030,33,67584,-0.01866928867821116,0.0004092704424510632,2096,0.021508526,0.600959062576294,0.2,0.092373474733904,0.176513671875,0.961856484413147,-42.70541298389435,-0.008820230141282082,-2.249550320754717,1257.0
133,2030,33,68096,-0.023159293326898478,0.0004092704424510632,2112,0.01745014,-4.10927677154541,0.2,0.014979742118157446,0.2039794921875,0.9633843302726746,-42.726518869400024,-0.03260108456015587,-2.248608962962963,1257.0
134,2030,33,68608,-0.014103676890954375,0.0004092704424510632,2128,0.01293879,0.20648860931396484,0.2,0.23946253769099712,0.0732421875,0.9639285802841187,-42.76600193977356,0.013695323839783669,-2.248608962962963,1257.0
135,2030,34,69120,-0.03527915265294723,0.0004092704424510632,2144,0.023591492,0.5188519954681396,0.2,0.014370666409377009,0.2939453125,0.9647993445396423,-42.77932274341583,-0.05663258209824562,-2.248608962962963,1257.0
136,2030,34,69632,-0.019228360673878342,0.0004092704424510632,2160,0.017641045,0.7026132941246033,0.2,0.11067258333787322,0.1494140625,0.9645834565162659,-42.8040885925293,0.017661305144429207,-2.249863490909091,1257.0
137,2030,34,70144,-0.025711328169563785,0.0004092704424510632,2176,0.028626427,0.899919867515564,0.2,0.028942651057150215,0.28564453125,0.963914155960083,-42.78592932224274,-0.02958335354924202,-2.249863490909091,1257.0
138,2030,34,70656,-0.023661591607378796,0.0004092704424510632,2192,0.013126133,-3.2767348289489746,0.2,0.014917347754817456,0.216796875,0.9632267951965332,-42.76109445095062,-0.028586897999048233,-2.2490001428571427,1257.0
139,2030,35,71168,-0.01630719064269215,0.0004092704424510632,2208,0.013127366,0.19781965017318726,0.2,0.2907194581348449,0.072021484375,0.9633297324180603,-42.74534296989441,0.06490771472454071,-2.2490001428571427,1257.0
140,2030,35,71680,-0.03301686773193069,0.0004092704424510632,2224,0.021796953,0.3540918231010437,0.2,0.01582082870299928,0.302001953125,0.9623188972473145,-42.739956855773926,-0.04091740399599075,-2.245960649122807,1257.0
141,2030,35,72192,-0.014757158223801525,0.0004092704424510632,2240,0.012570519,0.7744399905204773,0.2,0.2694083331152797,0.0635986328125,0.9615787863731384,-42.701284646987915,0.11339423060417175,-2.245960649122807,1257.0
142,2030,35,72704,-0.030453890867647715,0.0004092704424510632,2256,0.018256752,-1.988823413848877,0.2,0.006782353390008211,0.26025390625,0.9616923928260803,-42.692320585250854,-0.0326823890209198,-2.245960649122807,1257.0
143,2030,36,73216,-0.024028501968132332,0.0004092704424510632,2272,0.016749937,-0.9491027593612671,0.2,0.0034790997597156093,0.2435302734375,0.9619004726409912,-42.69242322444916,-0.03010132722556591,-2.2416789310344827,1257.0
144,2030,36,73728,-0.014180164333083667,0.0004092704424510632,2288,0.009617531,0.23054379224777222,0.2,0.3968418724834919,0.0577392578125,0.9622020125389099,-42.700008034706116,0.03187840059399605,-2.2416789310344827,1257.0
145,2030,36,74240,-0.031035425170557573,0.0004092704424510632,2304,0.025047362,-1.068582534790039,0.2,0.01378806700813584,0.29052734375,0.9625653028488159,-42.704827427864075,-0.03830241039395332,-2.2373583898305083,1257.0
146,2030,36,74752,-0.02063865607487969,0.0004092704424510632,2320,0.019791909,0.5707194805145264,0.2,0.20227633230388165,0.1302490234375,0.9625080823898315,-42.71715593338013,0.016328327357769012,-2.2373583898305083,1257.0
147,2030,37,75264,-0.025418035991606303,0.0004092704424510632,2336,0.019113619,-0.07713592052459717,0.2,0.02135864394949749,0.24658203125,0.9624044895172119,-42.71034479141235,-0.03357282280921936,-2.2373583898305083,1257.0
1,4033,0,75776,-0.025017903062689584,0.0004092704424510632,2352,0.017767847,-0.877116322517395,0.2,0.016420024301623926,0.2330322265625,0.961327314376831,-42.6945686340332,-0.03141363337635994,-2.23645235,1257.0
2,2711,0,76288,-0.018100978661095724,0.0004092704424510632,2368,0.01644242,0.21212023496627808,0.2,0.3225025834981352,0.117431640625,0.9610112309455872,-42.66927707195282,0.017370671033859253,-2.23645235,1257.0
3,2438,0,76800,-0.030373419693205506,0.0004092704424510632,2384,0.025423195,-2.0105674266815186,0.2,0.0070085563929751515,0.2891845703125,0.9623599648475647,-42.68310022354126,-0.042094938457012177,-2.236831163934426,1257.0
4,2322,0,77312,-0.01818122850090731,0.0004092704424510632,2400,0.0130948275,0.33229392766952515,0.2,0.27641383721493185,0.12841796875,0.9628134965896606,-42.70611035823822,0.015982158482074738,-2.236831163934426,1257.0
5,2260,1,77824,-0.021141517237992957,0.0004092704424510632,2416,0.013266876,0.17579656839370728,0.2,0.008926814596634358,0.1875,0.9621919393539429,-42.70301163196564,-0.039117902517318726,-2.236831163934426,1257.0
6,2219,1,78336,-0.02747808887215797,0.0004092704424510632,2432,0.014087629,-0.24251222610473633,0.2,0.013929873442975804,0.224853515625,0.963812530040741,-42.70540726184845,-0.040339790284633636,-2.235291258064516,1257.0
7,2190,1,78848,-0.01689987581630703,0.0004092704424510632,2448,0.017134191,0.6156426072120667,0.2,0.17425957648083568,0.1070556640625,0.9641536474227905,-42.75384795665741,0.016862278804183006,-2.235291258064516,1257.0
8,2169,1,79360,-0.023868551405030303,0.0004092704424510632,2464,0.016283974,-1.1920816898345947,0.2,0.033882908057421446,0.20458984375,0.9634451866149902,-42.740227818489075,-0.027243714779615402,-2.2326382063492063,1257.0
9,2153,2,79872,-0.02220765636593569,0.0004092704424510632,2480,0.013843292,0.7294220328330994,0.2,0.2902830115053803,0.089599609375,0.9632819890975952,-42.72247052192688,0.09338831901550293,-2.2326382063492063,1257.0
10,2141,2,80384,-0.024448761061648838,0.0004092704424510632,2496,0.016869906,-0.16684818267822266,0.2,0.013042773818597198,0.2353515625,0.9633883237838745,-42.72202968597412,-0.0228447113186121,-2.2326382063492063,1257.0
11,2131,2,80896,-0.024843464139848948,0.0004092704424510632,2512,0.02068775,0.5739718675613403,0.2,0.05226730089634657,0.23779296875,0.9633069634437561,-42.72842359542847,-0.00786929577589035,-2.2291387656249997,1257.0
12,2122,2,81408,-0.01727323405793868,0.0004092704424510632,2528,0.01796377,0.7632132768630981,0.2,0.1034824209054932,0.138427734375,0.9622544646263123,-42.71240413188934,-0.004094241186976433,-2.2291387656249997,1257.0
13,2115,3,81920,-0.024804101398331113,0.0004092704424510632,2544,0.014934669,-3.291348934173584,0.2,0.040777791873551905,0.208984375,0.9622605443000793,-42.685657143592834,-0.009021684527397156,-2.226011492307692,1257.0
14,2109,3,82432,-0.019324486755067483,0.0004092704424510632,2560,0.017523672,0.2501489520072937,0.2,0.254050295217894,0.15576171875,0.9620423913002014,-42.69534361362457,0.02323773130774498,-2.226011492307692,1257.0
15,2104,3,82944,-0.023561510824947618,0.0004092704424510632,2576,0.017306644,0.36291074752807617,0.2,0.00787728579598479,0.2227783203125,0.9648348689079285,-42.722275257110596,-0.03364181146025658,-2.226011492307692,1257.0
16,2100,3,83456,-0.017740703609888442,0.0004092704424510632,2592,0.018827936,0.7015479803085327,0.2,0.15748599916696548,0.1331787109375,0.9654902815818787,-42.80341947078705,0.031007248908281326,-2.2253590606060603,1257.0
17,2096,4,83968,-0.01609276217641309,0.0004092704424510632,2608,0.017765716,0.9207410216331482,0.2,0.025896006467519328,0.2008056640625,0.9657946228981018,-42.80914855003357,-0.015721691772341728,-2.2253590606060603,1257.0
18,2087,4,84480,-0.02332215143542271,0.0004092704424510632,2624,0.01949691,-2.6581645011901855,0.2,0.020097455679206178,0.2242431640625,0.96614670753479,-42.82378077507019,-0.026493089273571968,-2.2245821641791044,1257.0
19,2082,4,84992,-0.011578419522265904,0.0004092704424510632,2640,0.010154638,0.22443509101867676,0.2,0.338826036429964,0.0723876953125,0.9659106731414795,-42.82341754436493,0.007288606837391853,-2.2245821641791044,1257.0
20,2078,4,85504,-0.02724707506422419,0.0004092704424510632,2656,0.021931354,-0.17338895797729492,0.2,0.007171237841248512,0.2529296875,0.9662134051322937,-42.818251848220825,-0.031542178243398666,-2.2255368676470586,1257.0
21,2076,5,86016,-0.016618743538856506,0.0004092704424510632,2672,0.012904053,0.6476346850395203,0.2,0.23951198463328183,0.1240234375,0.9658801555633545,-42.82008957862854,0.034010402858257294,-2.2255368676470586,1257.0
22,2072,5,86528,-0.026435606290760916,0.0004092704424510632,2688,0.016093384,-0.961518406867981,0.2,0.007691443388466723,0.244384765625,0.962377667427063,-42.75772273540497,-0.04143967106938362,-2.2255368676470586,1257.0
23,2070,5,87040,-0.029671387615962885,0.0004092704424510632,2704,0.021168504,-0.5056445598602295,0.2,0.0043915748174185865,0.283203125,0.9591925740242004,-42.64331555366516,-0.03838144987821579,-2.226346782608695,1257.0
24,2069,5,87552,-0.009550031449180096,0.0004092704424510632,2720,0.00865274,0.23024076223373413,0.2,0.4345058735925704,0.0579833984375,0.9586220383644104,-42.5754998922348,0.048444949090480804,-2.226346782608695,1257.0
25,2067,6,88064,-0.022307825929601677,0.0004092704424510632,2736,0.020264994,-0.20719444751739502,0.2,0.012540340947452933,0.24755859375,0.9588605761528015,-42.579113245010376,-0.022917520254850388,-2.2255083428571423,1257.0
26,2066,6,88576,-0.013299852224008646,0.0004092704424510632,2752,0.013557768,0.7132143974304199,0.2,0.4288850845769048,0.088623046875,0.9590180516242981,-42.58517873287201,0.06074715405702591,-2.2255083428571423,1257.0
27,2064,6,89088,-0.022684815485263243,0.0004092704424510632,2768,0.015352703,-0.16780352592468262,0.2,0.012511493172496557,0.252197265625,0.9584764838218689,-42.57986760139465,-0.02905506268143654,-2.2255083428571423,1257.0
28,2062,6,89600,-0.03110007249051705,0.0004092704424510632,2784,0.018692033,-0.8194385766983032,0.2,0.005987159798678476,0.281494140625,0.9559206366539001,-42.53523087501526,-0.04328983277082443,-2.2257799718309856,1257.0
29,2061,7,90112,-0.012222246936289594,0.0004092704424510632,2800,0.013018411,0.24386507272720337,0.2,0.5204991074278951,0.0638427734375,0.9549127221107483,-42.466161251068115,0.05477798730134964,-2.2257799718309856,1257.0
30,2060,7,90624,-0.028783750705770217,0.0004092704424510632,2816,0.02024072,-2.3120272159576416,0.2,0.01594999700319022,0.258056640625,0.9539506435394287,-42.443546295166016,-0.04229104146361351,-2.223650375,1257.0
31,2059,7,91136,-0.005599310534307733,0.0004092704424510632,2832,0.0077998578,0.3354448080062866,0.2,0.5480907352175564,0.022705078125,0.9537001848220825,-42.42292058467865,0.03132828697562218,-2.223650375,1257.0
32,2058,7,91648,-0.03214683828991838,0.0004092704424510632,2848,0.026292346,0.3648187518119812,0.2,0.01392637295066379,0.2838134765625,0.9522574543952942,-42.40522110462189,-0.0450373999774456,-2.223650375,1257.0
33,2057,8,92160,-0.024502761923940852,0.0004092704424510632,2864,0.017638594,0.27191662788391113,0.2,0.04197138315066695,0.2392578125,0.9510531425476074,-42.35343337059021,-0.018732259050011635,-2.222111520547945,1257.0
34,2056,8,92672,-0.014931854675523937,0.0004092704424510632,2880,0.013964206,0.5280426144599915,0.2,0.2982293381355703,0.07666015625,0.9508625864982605,-42.3254531621933,-0.0009490363299846649,-2.222111520547945,1257.0
35,2055,8,93184,-0.013634008850203827,0.0004092704424510632,2896,0.010821829,-1.0485739707946777,0.2,0.043016389361582696,0.1112060546875,0.9497735500335693,-42.310399532318115,-0.0028506089001893997,-2.2200988108108106,1257.0
36,2055,8,93696,-0.014063543480006047,0.0004092704424510632,2912,0.012723666,0.6551114320755005,0.2,0.28545907023362815,0.0728759765625,0.9496204257011414,-42.2757773399353,0.03639092296361923,-2.2200988108108106,1257.0
37,2054,9,94208,-0.0232706842944026,0.0004092704424510632,2928,0.022058407,-0.2208244800567627,0.2,0.019531151599949226,0.267333984375,0.9506320357322693,-42.29583036899567,-0.019774608314037323,-2.2200988108108106,1257.0
38,2054,9,94720,-0.02358059390098788,0.0004092704424510632,2944,0.016880702,0.6701321601867676,0.2,0.06595185468904674,0.237060546875,0.9488913416862488,-42.28981137275696,0.0034148413687944412,-2.2184008,1257.0
39,2053,9,95232,-0.017282442131545395,0.0004092704424510632,2960,0.015880205,0.7108436226844788,0.2,0.13702976459171623,0.1353759765625,0.9476865530014038,-42.22985911369324,-0.004023505374789238,-2.2184008,1257.0
40,2051,9,95744,-0.02201725126360543,0.0004092704424510632,2976,0.017983116,-3.3029351234436035,0.2,0.02484075666870922,0.206787109375,0.9491663575172424,-42.227269768714905,-0.016841502860188484,-2.2175659210526315,1257.0
41,2051,10,96256,-0.013011022521823179,0.0004092704424510632,2992,0.011100775,0.4464333653450012,0.2,0.39628184773027897,0.068603515625,0.9499889016151428,-42.281381011009216,0.04319285973906517,-2.2175659210526315,1257.0
42,2049,10,96768,-0.023328859693720005,0.0004092704424510632,3008,0.01748363,0.2820342183113098,0.2,0.010344407783122733,0.2403564453125,0.9484761357307434,-42.270514249801636,-0.030812328681349754,-2.2175659210526315,1257.0
43,2049,10,97280,-0.014563202479621395,0.0004092704424510632,3024,0.017546251,0.7065718173980713,0.2,0.2503968831151724,0.09375,0.9482389688491821,-42.232468128204346,0.0733276903629303,-2.2167801558441558,1257.0
44,2048,10,97792,-0.02680403520935215,0.0004092704424510632,3040,0.024719588,0.9637109041213989,0.2,0.026798423466971144,0.2890625,0.9483756422996521,-42.24124622344971,-0.02880621701478958,-2.2167801558441558,1257.0
45,2048,11,98304,-0.022650159749900922,0.0004092704424510632,3056,0.014616832,-2.2828400135040283,0.2,0.02565157547360286,0.192626953125,0.9473696947097778,-42.22432839870453,-0.02846410870552063,-2.217454487179487,1257.0
46,2047,11,98816,-0.011086266276834067,0.0004092704424510632,3072,0.009157529,0.27310794591903687,0.2,0.4683702723123133,0.0595703125,0.9469200968742371,-42.18826377391815,0.021849345415830612,-2.217454487179487,1257.0
47,2047,11,99328,-0.032394817244494334,0.0004092704424510632,3088,0.021628419,-0.35051238536834717,0.2,0.010930454009212554,0.2955322265625,0.9472928643226624,-42.186137318611145,-0.03767796978354454,-2.216651911392405,1257.0
48,2047,12,99840,-0.011849636968690902,0.0004092704424510632,3104,0.017234221,0.7102805376052856,0.2,0.3611241006292403,0.070068359375,0.9470206499099731,-42.19180142879486,0.0779438242316246,-2.216651911392405,1257.0
49,2046,12,100352,-0.024176036298740655,0.0004092704424510632,3120,0.017010327,-1.6754937171936035,0.2,0.008585120798670687,0.238525390625,0.9472175240516663,-42.18632173538208,-0.02913244254887104,-2.216651911392405,1257.0
50,2046,12,100864,-0.02499301836360246,0.0004092704424510632,3136,0.015052565,-0.7252229452133179,0.2,0.0042747124753077514,0.221923828125,0.9473251700401306,-42.187073826789856,-0.03278104215860367,-2.2158071999999995,1257.0
51,2046,12,101376,-0.00793822202103911,0.0004092704424510632,3152,0.009988703,0.27614128589630127,0.2,0.6560581726953387,0.0357666015625,0.9474514722824097,-42.19495165348053,0.02271275967359543,-2.2158071999999995,1257.0
52,2046,13,101888,-0.022027024009730667,0.0004092704424510632,3168,0.015764821,-0.14524853229522705,0.2,0.025974186486564577,0.20751953125,0.9490963816642761,-42.21663188934326,-0.023633889853954315,-2.2148448271604937,1257.0
53,2046,13,102400,-0.009640691176173277,0.0004092704424510632,3184,0.010243839,0.6802411079406738,0.2,0.36550855496898293,0.0469970703125,0.9496185183525085,-42.26180648803711,0.08674897998571396,-2.2148448271604937,1257.0
54,2045,13,102912,-0.02206945384386927,0.0004092704424510632,3200,0.014720324,-0.8159953355789185,0.2,0.013219073036452755,0.210205078125,0.9484149813652039,-42.25043547153473,-0.019917137920856476,-2.2148448271604937,1257.0
55,2045,13,103424,-0.0307961457001511,0.0004092704424510632,3216,0.023021962,-1.613006830215454,0.2,0.007301893492694944,0.2823486328125,0.9494777321815491,-42.234233021736145,-0.041569095104932785,-2.2137560731707313,1257.0
56,2044,14,103936,-0.00859307058271952,0.0004092704424510632,3232,0.007536122,0.28646641969680786,0.2,0.5803874561097473,0.02587890625,0.9494825601577759,-42.26350915431976,0.05146900564432144,-2.2137560731707313,1257.0
57,2044,14,104448,-0.01968486041732831,0.0004092704424510632,3248,0.011916876,-2.256054162979126,0.2,0.009232221651473083,0.183349609375,0.95155268907547,-42.280744552612305,-0.026142116636037827,-2.21250934939759,1257.0
58,2043,14,104960,-0.01196455504395999,0.0004092704424510632,3264,0.010321029,0.37049657106399536,0.2,0.48321410664357245,0.0487060546875,0.9522213339805603,-42.34253120422363,0.2112378180027008,-2.21250934939759,1257.0
59,2043,14,105472,-0.02526635401591193,0.0004092704424510632,3280,0.017731916,0.42995381355285645,0.2,0.051393953268416226,0.2579345703125,0.9516199827194214,-42.341015219688416,-0.00792662799358368,-2.21250934939759,1257.0
60,2043,15,105984,-0.03059306155773811,0.0004092704424510632,3296,0.018011615,0.07193118333816528,0.2,0.12392548727802932,0.2410888671875,0.9508229494094849,-42.31036901473999,0.00793750211596489,-2.2133090238095234,1257.0
61,2043,15,106496,-0.017489063859102316,0.0004092704424510632,3312,0.015713355,0.599837064743042,0.2,0.4162475054617971,0.1429443359375,0.9503077864646912,-42.283201575279236,0.04608310014009476,-2.2133090238095234,1257.0
62,2043,15,107008,-0.024387242447119206,0.0004092704424510632,3328,0.023120768,-1.5462110042572021,0.2,0.033586203411687165,0.2552490234375,0.9504401683807373,-42.273147106170654,-0.033084504306316376,-2.211596776470588,1257.0
63,2043,15,107520,-0.014128598893876188,0.0004092704424510632,3344,0.016166069,0.7196153998374939,0.2,0.3831770259421319,0.075439453125,0.9500958323478699,-42.273311376571655,0.0424894355237484,-2.211596776470588,1257.0
64,2042,16,108032,-0.0314950408792356,0.0004092704424510632,3360,0.022593684,-0.23336076736450195,0.2,0.019994150148704648,0.304443359375,0.9483031034469604,-42.234835624694824,-0.040504664182662964,-2.211596776470588,1257.0
65,2042,16,108544,-0.034214554412756115,0.0004092704424510632,3376,0.025271956,0.7130038738250732,0.2,0.08536606025882065,0.264404296875,0.9473394155502319,-42.19432592391968,-0.005539979785680771,-2.2104995348837204,1257.0
66,2042,16,109056,-0.01923292563878931,0.0004092704424510632,3392,0.02413898,0.6974785327911377,0.2,0.1939265177352354,0.1505126953125,0.945890486240387,-42.154675006866455,-0.0019443109631538391,-2.2104995348837204,1257.0
67,2040,16,109568,-0.02881376034929417,0.0004092704424510632,3408,0.016597927,-2.2672841548919678,0.2,0.032019480888266116,0.232666015625,0.9460552930831909,-42.12691819667816,-0.042480312287807465,-2.2101717471264366,1257.0
68,2040,17,110080,-0.009606883504602592,0.0004092704424510632,3424,0.009956011,0.31370407342910767,0.2,0.45840386021882296,0.033447265625,0.9460830688476562,-42.135661363601685,0.06809797137975693,-2.2101717471264366,1257.0
69,2040,17,110592,-0.025151386682409793,0.0004092704424510632,3440,0.015751518,0.17667752504348755,0.2,0.006729871980496682,0.2410888671875,0.9464282393455505,-42.13482713699341,-0.03632795065641403,-2.2101717471264366,1257.0
70,2038,17,111104,-0.01954560687590856,0.0004092704424510632,3456,0.021213867,0.6582940816879272,0.2,0.07483930524904281,0.17724609375,0.9465546607971191,-42.142791748046875,-0.008776040747761726,-2.209728068181818,1257.0
71,2038,17,111616,-0.01921356303500943,0.0004092704424510632,3472,0.025386196,0.8025575876235962,0.2,0.07883449323708192,0.1988525390625,0.9472312927246094,-42.156012177467346,-0.0209529809653759,-2.209728068181818,1257.0
72,2037,18,112128,-0.02482255997892935,0.0004092704424510632,3488,0.019392695,-1.265897274017334,0.2,0.032517394807655364,0.2249755859375,0.943551242351532,-42.120580315589905,-0.022195573896169662,-2.20769395505618,1257.0
73,2035,18,112640,-0.008533437867299654,0.0004092704424510632,3504,0.00849019,0.2694132924079895,0.2,0.608759474940598,0.0545654296875,0.942168653011322,-42.017123222351074,0.050070568919181824,-2.20769395505618,1257.0
74,2035,18,113152,-0.028157204782473855,0.0004092704424510632,3520,0.016345415,-0.23210668563842773,0.2,0.012502787198172882,0.25244140625,0.942213237285614,-42.00359129905701,-0.03364550694823265,-2.2041988444444445,1257.0
75,2035,18,113664,-0.02146843128139153,0.0004092704424510632,3536,0.019686393,0.7944126129150391,0.2,0.34872072795405984,0.111083984375,0.9417293071746826,-41.99880611896515,0.08051693439483643,-2.2041988444444445,1257.0
76,2034,19,114176,-0.0230226460043923,0.0004092704424510632,3552,0.013707333,-1.803213119506836,0.2,0.007112046252586879,0.214599609375,0.9416132569313049,-41.982256174087524,-0.02873452939093113,-2.2041988444444445,1257.0
77,2034,19,114688,-0.025900589185766876,0.0004092704424510632,3568,0.014573757,-0.512101411819458,0.2,0.004787087629665621,0.2393798828125,0.9414864182472229,-41.97682046890259,-0.03977387025952339,-2.201845208791209,1257.0
78,2034,19,115200,-0.0048266171652358025,0.0004092704424510632,3584,0.0057940544,0.28757137060165405,0.2,0.7619513054378331,0.05810546875,0.9415766596794128,-41.973634362220764,0.06061360985040665,-2.201845208791209,1257.0
79,2034,19,115712,-0.020445240574190393,0.0004092704424510632,3600,0.015246715,-0.5894355773925781,0.2,0.01728043021284975,0.180908203125,0.9393610954284668,-41.943849205970764,-0.016867555677890778,-2.2014537608695655,1257.0
80,2033,20,116224,-0.006628042989177629,0.0004092704424510632,3616,0.010438817,0.6581546068191528,0.2,0.40290023339912295,0.0303955078125,0.9384533166885376,-41.87783598899841,0.08649711310863495,-2.2014537608695655,1257.0
81,2033,20,116736,-0.022126683266833425,0.0004092704424510632,3632,0.015014232,-0.47289347648620605,0.2,0.011849695089040324,0.20947265625,0.9386579394340515,-41.86542272567749,-0.032311372458934784,-2.2014537608695655,1257.0
82,2033,20,117248,-0.030486799936625175,0.0004092704424510632,3648,0.019414138,-3.5680899620056152,0.2,0.004923231797874905,0.2596435546875,0.9407651424407959,-41.90193450450897,-0.0479135736823082,-2.2008186881720433,1257.0
83,2033,20,117760,-0.00722066372691188,0.0004092704424510632,3664,0.00831691,0.22157269716262817,0.2,0.6251763515174389,0.032958984375,0.9413848519325256,-41.95096409320831,0.06590750813484192,-2.2008186881720433,1257.0
84,2033,21,118272,-0.02396937640151009,0.0004092704424510632,3680,0.015652783,-2.8032655715942383,0.2,0.007214490760816261,0.2352294921875,0.941115140914917,-41.954752922058105,-0.029994657263159752,-2.2011233297872344,1257.0
85,2032,21,118784,-0.005251944705378264,0.0004092704424510632,3696,0.006310579,0.22805267572402954,0.2,0.7542607071809471,0.020263671875,0.9412360191345215,-41.95335495471954,0.06266926229000092,-2.2011233297872344,1257.0
86,2032,21,119296,-0.02114017763233278,0.0004092704424510632,3712,0.011719305,0.34680020809173584,0.2,0.02426104503683746,0.165771484375,0.9402950406074524,-41.94757270812988,-0.023444965481758118,-2.2011233297872344,1257.0
87,2032,21,119808,-0.01917248356039636,0.0004092704424510632,3728,0.016266625,0.3439362645149231,0.2,0.19869139464572072,0.18310546875,0.9389975070953369,-41.90556800365448,0.04371187090873718,-2.200549947368421,1257.0
88,2032,22,120320,-0.019261024630395696,0.0004092704424510632,3744,0.01613119,0.6622653007507324,0.2,0.5449872941244394,0.1226806640625,0.9380534291267395,-41.869598269462585,0.0825904980301857,-2.200549947368421,1257.0
89,2032,22,120832,-0.022387990789866308,0.0004092704424510632,3760,0.018384289,-1.9331591129302979,0.2,0.03312597970943898,0.201416015625,0.9382361769676208,-41.8563187122345,-0.020393937826156616,-2.198135625,1257.0
90,2032,22,121344,-0.01454434802144533,0.0004092704424510632,3776,0.014919752,0.7090746164321899,0.2,0.4440554678440094,0.0841064453125,0.9385533332824707,-41.86830198764801,0.10889926552772522,-2.198135625,1257.0
91,2032,22,121856,-0.030408663602429442,0.0004092704424510632,3792,0.019721944,0.02094477415084839,0.2,0.01802401218446903,0.27197265625,0.9381045699119568,-41.86310160160065,-0.03692752495408058,-2.198135625,1257.0
92,2032,23,122368,-0.024335857364349067,0.0004092704424510632,3808,0.027238488,0.7597833871841431,0.2,0.12577374069951475,0.2510986328125,0.9382910132408142,-41.853814482688904,0.024478670209646225,-2.1974125463917527,1257.0
93,2032,23,122880,-0.017127424202044494,0.0004092704424510632,3824,0.026197312,0.7296136021614075,0.2,0.2533185656648129,0.1534423828125,0.9391343593597412,-41.86857235431671,0.017881687730550766,-2.1974125463917527,1257.0
94,2032,23,123392,-0.024457839666865766,0.0004092704424510632,3840,0.017578326,-2.1686208248138428,0.2,0.015718743030447513,0.232421875,0.9383195638656616,-41.875359535217285,-0.02234971523284912,-2.194465357142857,1257.0
95,2032,23,123904,-0.00918425696727354,0.0004092704424510632,3856,0.010555655,0.36891424655914307,0.2,0.8444482658524066,0.0380859375,0.938080906867981,-41.84705066680908,0.0878646969795227,-2.194465357142857,1257.0
96,2032,24,124416,-0.032522560402867384,0.0004092704424510632,3872,0.022005688,0.22702360153198242,0.2,0.009988374571548775,0.275390625,0.9402152895927429,-41.86736273765564,-0.042989782989025116,-2.194465357142857,1257.0
97,2032,24,124928,-0.010507338876777794,0.0004092704424510632,3888,0.010819098,0.717960000038147,0.2,0.24185282923281193,0.06396484375,0.9409879446029663,-41.92284965515137,0.046130143105983734,-2.195156696969697,1257.0
98,2031,24,125440,-0.024590913904830813,0.0004092704424510632,3904,0.0323077,0.9410111308097839,0.2,0.05121470766607672,0.22265625,0.9406422972679138,-41.92745018005371,-0.027359938248991966,-2.195156696969697,1257.0
99,2031,24,125952,-0.030570508188247913,0.0004092704424510632,3920,0.021141913,-2.931715250015259,0.2,0.024999769346322864,0.26806640625,0.9395997524261475,-41.9111453294754,-0.030791137367486954,-2.19442728,1257.0
100,2031,25,126464,-0.009093945445783902,0.0004092704424510632,3936,0.012217865,0.276145875453949,0.2,0.6130173786077648,0.051025390625,0.9396411180496216,-41.889824986457825,0.07486051321029663,-2.19442728,1257.0
101,2031,25,126976,-0.020870735752396286,0.0004092704424510632,3952,0.016833037,0.08747011423110962,0.2,0.012521611613919958,0.2333984375,0.9364160895347595,-41.85228097438812,-0.02198158949613571,-2.1934578300000003,1257.0
102,2031,25,127488,-0.011693271611875389,0.0004092704424510632,3968,0.013647093,0.701711118221283,0.2,0.48703983379527926,0.065185546875,0.9349760413169861,-41.7511990070343,0.11656500399112701,-2.1934578300000003,1257.0
103,2031,25,128000,-0.027576825872529298,0.0004092704424510632,3984,0.016370254,-1.241760015487671,0.2,0.008969373709987849,0.25244140625,0.9347633719444275,-41.73172426223755,-0.028603576123714447,-2.1934578300000003,1257.0
