time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
125,64000,50,1278,1984,0.017666206,-0.0002554655075073242,0.2,0.007674962587771006,0.9391010403633118,-0.025412392773432657,-41.97698259353638,0.24169921875,0.0004092704424510632,-0.033697277307510376,1257.0,-2.4340700199999996
126,64512,50,1278,2000,0.017272267,0.00010675191879272461,0.2,0.006629334660829045,0.9375993013381958,-0.020664102761656977,-41.924410939216614,0.2120361328125,0.0004092704424510632,-0.015553843230009079,1257.0,-2.4369308039215682
127,65024,50,1278,2016,0.020141147,3.0279159545898438e-05,0.2,0.28436210844665766,0.9354966878890991,-0.02043190019321628,-41.86743915081024,0.246337890625,0.0004092704424510632,0.12475015968084335,1257.0,-2.4369308039215682
128,65536,51,1278,2032,0.017231815,7.748603820800781e-07,0.2,0.004486683588766027,0.9334267377853394,-0.023801993171218783,-41.79373073577881,0.236328125,0.0004092704424510632,-0.028899962082505226,1257.0,-2.437440192307692
129,66048,51,1278,2048,0.015938833,4.225969314575195e-05,0.2,0.26711319806054235,0.9321861267089844,-0.023296413011848927,-41.74156332015991,0.2158203125,0.0004092704424510632,0.10537868738174438,1257.0,-2.437440192307692
130,66560,52,1278,2064,0.027593732,-0.00035071372985839844,0.2,0.007086258701747283,0.9326463341712952,-0.03169550176244229,-41.72077834606171,0.299560546875,0.0004092704424510632,-0.04472751170396805,1257.0,-2.437440192307692
131,67072,52,1279,2080,0.024085194,-0.00013554096221923828,0.2,0.003690465440740809,0.9330528974533081,-0.029281660303240642,-41.74175214767456,0.2811279296875,0.0004092704424510632,-0.043729089200496674,1257.0,-2.4357896603773583
132,67584,52,1279,2096,0.02186023,4.32133674621582e-05,0.2,0.2860175766982138,0.9338836669921875,-0.01700866206374485,-41.762553095817566,0.2003173828125,0.0004092704424510632,0.11283638328313828,1257.0,-2.4357896603773583
133,68096,53,1279,2112,0.018210478,-0.00021648406982421875,0.2,0.005178469422389753,0.9353283047676086,-0.026981263494235463,-41.796093702316284,0.2464599609375,0.0004092704424510632,-0.0266963392496109,1257.0,-2.4323197592592587
134,68608,53,1279,2128,0.017222568,9.292364120483398e-05,0.2,0.28265482606366277,0.9370920658111572,-0.023565268522361293,-41.84845817089081,0.1982421875,0.0004092704424510632,0.09587310254573822,1257.0,-2.4323197592592587
135,69120,54,1279,2144,0.02938527,-0.0004742145538330078,0.2,0.005156830979103688,0.9392631649971008,-0.027376707730581984,-41.914878129959106,0.260498046875,0.0004092704424510632,-0.034238286316394806,1257.0,-2.4323197592592587
136,69632,54,1279,2160,0.015747864,0.00018340349197387695,0.2,0.0054340116621460766,0.9399433135986328,-0.026122838375158608,-41.97109353542328,0.2205810546875,0.0004092704424510632,-0.0331011563539505,1257.0,-2.4329253090909084
137,70144,54,1279,2176,0.037361383,2.2172927856445312e-05,0.2,0.15388342004735023,0.9392312169075012,-0.019894043420208618,-41.96330451965332,0.2677001953125,0.0004092704424510632,0.056073397397994995,1257.0,-2.4329253090909084
138,70656,55,1279,2192,0.021954281,-7.593631744384766e-05,0.2,0.004950903618009761,0.9396747350692749,-0.024384375705267303,-41.95021438598633,0.2716064453125,0.0004092704424510632,-0.03595833107829094,1257.0,-2.4322053749999997
139,71168,55,1280,2208,0.023438398,2.8133392333984375e-05,0.2,0.3055047350935638,0.940635621547699,-0.02761363729950972,-41.982930302619934,0.255126953125,0.0004092704424510632,0.11277623474597931,1257.0,-2.4322053749999997
140,71680,55,1280,2224,0.022002496,-0.00064849853515625,0.2,0.005340123927453533,0.941173791885376,-0.023588210839079693,-42.00715625286102,0.2286376953125,0.0004092704424510632,-0.032530877739191055,1257.0,-2.4321874736842104
141,72192,56,1280,2240,0.015351934,4.458427429199219e-05,0.2,0.2943275375291705,0.9412493705749512,-0.026418988025397994,-42.01801609992981,0.2481689453125,0.0004092704424510632,0.09871505200862885,1257.0,-2.4321874736842104
142,72704,56,1280,2256,0.023570884,-0.0009860992431640625,0.2,0.008039752894546837,0.9421061873435974,-0.023870815872214735,-42.027822852134705,0.260498046875,0.0004092704424510632,-0.02655080519616604,1257.0,-2.4321874736842104
143,73216,57,1280,2272,0.0169461,2.682209014892578e-06,0.2,0.004748261861095671,0.9409772753715515,-0.02628363319672644,-42.03572165966034,0.246826171875,0.0004092704424510632,-0.03876235708594322,1257.0,-2.4330034827586204
144,73728,57,1280,2288,0.021149468,2.014636993408203e-05,0.2,0.3156726830638945,0.9407095909118652,-0.026150715100811794,-42.00259041786194,0.243896484375,0.0004092704424510632,0.13346487283706665,1257.0,-2.4330034827586204
145,74240,57,1280,2304,0.021981712,-0.0002701282501220703,0.2,0.002451201271469472,0.9422376751899719,-0.027578747569350526,-42.01677668094635,0.2353515625,0.0004092704424510632,-0.04093388095498085,1257.0,-2.4311048813559317
146,74752,58,1281,2320,0.019634588,3.3855438232421875e-05,0.2,0.2829340579919517,0.9417280554771423,-0.02364469705207739,-42.0411102771759,0.211181640625,0.0004092704424510632,0.11522719264030457,1257.0,-2.4311048813559317
147,75264,58,1281,2336,0.018129878,-0.007276773452758789,0.2,0.0083075290749548,0.9399166703224182,-0.02607033622916788,-41.99678015708923,0.25537109375,0.0004092704424510632,-0.02635997347533703,1257.0,-2.4311048813559317
1,75776,0,4227,2352,0.0123841185,-0.00010585784912109375,0.2,0.005058710965386126,0.9391365647315979,-0.028402332740370184,-41.94688534736633,0.2247314453125,0.0004092704424510632,-0.05090966820716858,1257.0,-2.4316768499999997
2,76288,0,1996,2368,0.025932193,2.3365020751953125e-05,0.2,0.2980984295718372,0.9390189051628113,-0.026505094108870253,-41.934502482414246,0.2667236328125,0.0004092704424510632,0.12829619646072388,1257.0,-2.4316768499999997
3,76800,0,1692,2384,0.013757948,-4.875659942626953e-05,0.2,0.004565836461551953,0.939583420753479,-0.019079297941061668,-41.93752157688141,0.1763916015625,0.0004092704424510632,-0.028403136879205704,1257.0,-2.4326491803278687
4,77312,1,1579,2400,0.021242647,4.0650367736816406e-05,0.2,0.2726997588761151,0.9381959438323975,-0.02701955482189078,-41.9338104724884,0.2803955078125,0.0004092704424510632,0.07503262162208557,1257.0,-2.4326491803278687
5,77824,1,1511,2416,0.025875382,-0.0019061565399169922,0.2,0.007011440582573414,0.9386665225028992,-0.02501748112263158,-41.903987407684326,0.23193359375,0.0004092704424510632,-0.037579335272312164,1257.0,-2.4326491803278687
6,78336,2,1473,2432,0.013380752,8.803606033325195e-05,0.2,0.006792828120524064,0.939085841178894,-0.02403359377058223,-41.92122173309326,0.2283935546875,0.0004092704424510632,-0.041956596076488495,1257.0,-2.433429693548387
7,78848,2,1444,2448,0.02046663,2.485513687133789e-05,0.2,0.2966548316180706,0.938003420829773,-0.023603171081049368,-41.91879081726074,0.25146484375,0.0004092704424510632,0.14434275031089783,1257.0,-2.433429693548387
8,79360,2,1417,2464,0.020057889,-3.361701965332031e-05,0.2,0.004662389925215393,0.9374338388442993,-0.029478244279744104,-41.87849497795105,0.25927734375,0.0004092704424510632,-0.029257191345095634,1257.0,-2.431471365079365
9,79872,3,1404,2480,0.022604888,3.159046173095703e-05,0.2,0.27266813162714243,0.9370771646499634,-0.025301897432655096,-41.8659964799881,0.2520751953125,0.0004092704424510632,0.09441180527210236,1257.0,-2.431471365079365
10,80384,3,1392,2496,0.024241704,-0.0004659891128540039,0.2,0.005922671727603301,0.9368780255317688,-0.024241453560534865,-41.85696887969971,0.2637939453125,0.0004092704424510632,-0.024955421686172485,1257.0,-2.431471365079365
11,80896,4,1384,2512,0.011688437,-3.790855407714844e-05,0.2,0.004156095892540179,0.9361321330070496,-0.02240200835512951,-41.8398357629776,0.1995849609375,0.0004092704424510632,-0.026188232004642487,1257.0,-2.429973578125
12,81408,4,1376,2528,0.022225771,3.737211227416992e-05,0.2,0.28340909723192453,0.9347588419914246,-0.022049356244679075,-41.806535720825195,0.23876953125,0.0004092704424510632,0.09249299019575119,1257.0,-2.429973578125
13,81920,4,1371,2544,0.014791897,-0.00023758411407470703,0.2,0.005122295733599458,0.9346899390220642,-0.018523427774198353,-41.772562861442566,0.181884765625,0.0004092704424510632,-0.029404636472463608,1257.0,-2.4310739076923076
14,82432,5,1367,2560,0.014843395,4.738569259643555e-05,0.2,0.27393062971532345,0.9335901737213135,-0.02182689303299412,-41.759803771972656,0.215576171875,0.0004092704424510632,0.12552057206630707,1257.0,-2.4310739076923076
15,82944,5,1364,2576,0.019012004,-0.0005228519439697266,0.2,0.005545108957448974,0.9335551261901855,-0.02371580692124553,-41.72813820838928,0.2513427734375,0.0004092704424510632,-0.0295580867677927,1257.0,-2.4310739076923076
16,83456,6,1359,2592,0.01662572,0.00023788213729858398,0.2,0.005079257236502599,0.9350354671478271,-0.02051164922886528,-41.758814454078674,0.20263671875,0.0004092704424510632,-0.02047358825802803,1257.0,-2.429094772727273
17,83968,6,1356,2608,0.04049081,3.7670135498046875e-05,0.2,0.16897752205841243,0.9344386458396912,-0.026799439277965575,-41.779850125312805,0.33056640625,0.0004092704424510632,0.042918480932712555,1257.0,-2.429094772727273
18,84480,6,1352,2624,0.014103003,-1.6689300537109375e-06,0.2,0.0057813630264718086,0.9349143505096436,-0.025002073671203107,-41.764339089393616,0.217041015625,0.0004092704424510632,-0.034408506006002426,1257.0,-2.431621208955224
19,84992,7,1350,2640,0.021462828,3.451108932495117e-05,0.2,0.3039209465496242,0.9350108504295349,-0.02073006566206459,-41.77668833732605,0.23583984375,0.0004092704424510632,0.13494962453842163,1257.0,-2.431621208955224
20,85504,7,1348,2656,0.014506695,-0.0018579959869384766,0.2,0.004726767583633773,0.9352031946182251,-0.019316098085255362,-41.78021776676178,0.202880859375,0.0004092704424510632,-0.0146259730681777,1257.0,-2.428118235294118
21,86016,7,1346,2672,0.025928147,7.593631744384766e-05,0.2,0.28389515168964863,0.9345315098762512,-0.024829560716170818,-41.76890563964844,0.262451171875,0.0004092704424510632,0.0606827437877655,1257.0,-2.428118235294118
22,86528,8,1344,2688,0.025940046,-0.009186387062072754,0.2,0.005640141243929975,0.9319382905960083,-0.031423104373971,-41.72103834152222,0.29150390625,0.0004092704424510632,-0.04030020534992218,1257.0,-2.428118235294118
23,87040,8,1335,2704,0.015579803,-6.556510925292969e-05,0.2,0.005397060253017116,0.9338809847831726,-0.02350304607534781,-41.68017578125,0.2213134765625,0.0004092704424510632,-0.03678754344582558,1257.0,-2.4268191014492757
24,87552,9,1334,2720,0.018151104,1.8715858459472656e-05,0.2,0.31993345031514764,0.9347198009490967,-0.02398876023653429,-41.75220584869385,0.2431640625,0.0004092704424510632,0.10052236169576645,1257.0,-2.4268191014492757
25,88064,9,1332,2736,0.019005299,-0.001071929931640625,0.2,0.0030921082106942777,0.9363530874252319,-0.027344995003659278,-41.777934432029724,0.271240234375,0.0004092704424510632,-0.03798175975680351,1257.0,-2.427818742857143
26,88576,9,1331,2752,0.021820366,5.9545040130615234e-05,0.2,0.2775209778919816,0.9366310834884644,-0.023003794165560976,-41.8224276304245,0.2381591796875,0.0004092704424510632,0.10623925924301147,1257.0,-2.427818742857143
27,89088,10,1331,2768,0.014307134,-0.05875682830810547,0.2,0.004893696182989515,0.934373676776886,-0.019880019448464736,-41.792736530303955,0.1961669921875,0.0004092704424510632,-0.03427194058895111,1257.0,-2.427818742857143
28,89600,10,1331,2784,0.014941946,-0.00021600723266601562,0.2,0.004676410462707281,0.933990478515625,-0.024237463483586907,-41.73732900619507,0.2335205078125,0.0004092704424510632,-0.028603902086615562,1257.0,-2.4241820704225354
29,90112,11,1331,2800,0.02658686,1.895427703857422e-05,0.2,0.3043544045649469,0.9345354437828064,-0.027400481514632702,-41.748348355293274,0.2969970703125,0.0004092704424510632,0.12318794429302216,1257.0,-2.4241820704225354
30,90624,11,1330,2816,0.0221379,-0.00019431114196777344,0.2,0.004180550065939315,0.9355700016021729,-0.029263348289532587,-41.76752161979675,0.2772216796875,0.0004092704424510632,-0.04909856617450714,1257.0,-2.4259921944444445
31,91136,11,1329,2832,0.022630198,4.088878631591797e-05,0.2,0.28129199938848615,0.9358595609664917,-0.028373658627970144,-41.790480971336365,0.2451171875,0.0004092704424510632,0.09546489268541336,1257.0,-2.4259921944444445
32,91648,12,1328,2848,0.025147095,-0.0014139413833618164,0.2,0.007148852862883359,0.935640811920166,-0.02536025329027325,-41.78538644313812,0.2611083984375,0.0004092704424510632,-0.03490489721298218,1257.0,-2.4259921944444445
33,92160,12,1328,2864,0.018831726,-1.0251998901367188e-05,0.2,0.005006905361369718,0.9343301057815552,-0.028220088919624686,-41.75991892814636,0.2554931640625,0.0004092704424510632,-0.04471920430660248,1257.0,-2.4255155068493153
34,92672,13,1327,2880,0.02042526,2.467632293701172e-05,0.2,0.30344695737585425,0.9327702522277832,-0.02688837361347396,-41.70775330066681,0.2357177734375,0.0004092704424510632,0.14699776470661163,1257.0,-2.4255155068493153
35,93184,13,1326,2896,0.015092544,-0.0001436471939086914,0.2,0.004615526762790978,0.9317852258682251,-0.02413044561399147,-41.67140877246857,0.2222900390625,0.0004092704424510632,-0.030247021466493607,1257.0,-2.4229144054054057
36,93696,13,1325,2912,0.01560329,5.40614128112793e-05,0.2,0.2743152263574302,0.9314447045326233,-0.019896342360880226,-41.64777135848999,0.173583984375,0.0004092704424510632,0.10187091678380966,1257.0,-2.4229144054054057
37,94208,14,1325,2928,0.03530731,-0.003283381462097168,0.2,0.006387633548001759,0.9315479397773743,-0.03066703927470371,-41.644975543022156,0.3271484375,0.0004092704424510632,-0.03482874110341072,1257.0,-2.4229144054054057
38,94720,14,1325,2944,0.013928118,-0.00018846988677978516,0.2,0.004604525565810036,0.9316765666007996,-0.02497734551434405,-41.64169251918793,0.2213134765625,0.0004092704424510632,-0.033233512192964554,1257.0,-2.4229996000000003
39,95232,15,1324,2960,0.031331245,2.7894973754882812e-05,0.2,0.2947942656464875,0.9309290051460266,-0.027020020032068714,-41.63944911956787,0.2728271484375,0.0004092704424510632,0.11902409791946411,1257.0,-2.4229996000000003
40,95744,15,1323,2976,0.014999599,-0.00022614002227783203,0.2,0.006124457191617694,0.9311296343803406,-0.024196278071030974,-41.618891954422,0.208984375,0.0004092704424510632,-0.031128576025366783,1257.0,-2.4243698947368424
41,96256,15,1323,2992,0.029516589,4.106760025024414e-05,0.2,0.2788403225131333,0.9305058717727661,-0.0316863719963294,-41.614391803741455,0.2996826171875,0.0004092704424510632,0.07171247899532318,1257.0,-2.4243698947368424
42,96768,16,1323,3008,0.020060565,-0.004499077796936035,0.2,0.006037497369106859,0.9320666193962097,-0.026271765847923234,-41.6151978969574,0.2783203125,0.0004092704424510632,-0.03436804562807083,1257.0,-2.4243698947368424
43,97280,16,1323,3024,0.015958104,6.395578384399414e-05,0.2,0.00492184012546204,0.9315245747566223,-0.025133054034085944,-41.64114463329315,0.2344970703125,0.0004092704424510632,-0.03903767094016075,1257.0,-2.423113961038961
44,97792,17,1324,3040,0.037270833,3.039836883544922e-05,0.2,0.18729293975047767,0.9305272698402405,-0.021479270537383854,-41.60246920585632,0.2882080078125,0.0004092704424510632,0.030515611171722412,1257.0,-2.423113961038961
45,98304,17,1323,3056,0.013243567,-8.45193862915039e-05,0.2,0.005126221491082106,0.9298598766326904,-0.025961513601941988,-41.57253015041351,0.21728515625,0.0004092704424510632,-0.02377900294959545,1257.0,-2.422654628205128
46,98816,17,1324,3072,0.021853004,3.55839729309082e-05,0.2,0.3021575422026217,0.9303619861602783,-0.027991309558274224,-41.57024681568146,0.2891845703125,0.0004092704424510632,0.09544435143470764,1257.0,-2.422654628205128
47,99328,18,1323,3088,0.021962218,-0.0013939142227172852,0.2,0.005463669935124926,0.9316221475601196,-0.020201088540488854,-41.59897232055664,0.248291015625,0.0004092704424510632,-0.03560908883810043,1257.0,-2.4226656835443037
48,99840,18,1323,3104,0.018015131,9.697675704956055e-05,0.2,0.28257819823920727,0.9305312633514404,-0.020491386647336185,-41.613807797431946,0.215087890625,0.0004092704424510632,0.09651723504066467,1257.0,-2.4226656835443037
49,100352,18,1322,3120,0.020288168,-0.06823408603668213,0.2,0.006055501158698462,0.9294312000274658,-0.023203672200907022,-41.57419991493225,0.24169921875,0.0004092704424510632,-0.022593453526496887,1257.0,-2.4226656835443037
50,100864,19,1322,3136,0.020593904,9.816884994506836e-05,0.2,0.006070212504710071,0.9292693734169006,-0.025472096138400957,-41.553558230400085,0.23974609375,0.0004092704424510632,-0.02869577147066593,1257.0,-2.421407925
51,101376,19,1322,3152,0.021020973,4.76837158203125e-06,0.2,0.31181462202221155,0.9298221468925476,-0.03213656536536291,-41.55360269546509,0.2845458984375,0.0004092704424510632,0.10747814178466797,1257.0,-2.421407925
52,101888,20,1322,3168,0.020942952,-0.0002721548080444336,0.2,0.002918395461165346,0.9301627278327942,-0.02762076011276804,-41.56787943840027,0.25439453125,0.0004092704424510632,-0.019773289561271667,1257.0,-2.4198764074074077
53,102400,20,1322,3184,0.016119352,1.7523765563964844e-05,0.2,0.2774302908219397,0.929340124130249,-0.02844779097358696,-41.56903827190399,0.240234375,0.0004092704424510632,0.08842416107654572,1257.0,-2.4198764074074077
54,102912,20,1321,3200,0.012068288,-0.0005941390991210938,0.2,0.006625329304370098,0.9309485554695129,-0.021675150259397924,-41.56594395637512,0.180419921875,0.0004092704424510632,-0.03521956875920296,1257.0,-2.4198764074074077
55,103424,21,1321,3216,0.014372183,-7.641315460205078e-05,0.2,0.004976887990778778,0.9318587183952332,-0.023863075068220496,-41.62188529968262,0.198486328125,0.0004092704424510632,-0.031231343746185303,1257.0,-2.4192699512195124
56,103936,21,1321,3232,0.023420703,1.6868114471435547e-05,0.2,0.2908208495937288,0.9326618313789368,-0.02694165107095614,-41.64199686050415,0.27734375,0.0004092704424510632,0.09859771281480789,1257.0,-2.4192699512195124
57,104448,22,1320,3248,0.021347847,-0.0004202127456665039,0.2,0.003057769121369347,0.9320187568664551,-0.02883513318374753,-41.654202580451965,0.26416015625,0.0004092704424510632,-0.03659595921635628,1257.0,-2.417850795180723
58,104960,22,1320,3264,0.019283082,3.921985626220703e-05,0.2,0.2641956149600446,0.9318633675575256,-0.026976896391715854,-41.628556966781616,0.2449951171875,0.0004092704424510632,0.10050096362829208,1257.0,-2.417850795180723
59,105472,22,1320,3280,0.016997052,-0.001317143440246582,0.2,0.00613986499956809,0.9315661191940308,-0.023456021037418395,-41.6237827539444,0.2576904296875,0.0004092704424510632,-0.022103387862443924,1257.0,-2.417850795180723
60,105984,23,1319,3296,0.017796267,-1.1086463928222656e-05,0.2,0.005245575957815163,0.931792676448822,-0.026344581754528917,-41.62638008594513,0.234375,0.0004092704424510632,-0.03537978604435921,1257.0,-2.418668261904762
61,106496,23,1319,3312,0.017076548,1.817941665649414e-05,0.2,0.2924753618426621,0.9307430386543274,-0.01903110220155213,-41.618051171302795,0.1898193359375,0.0004092704424510632,0.1336032748222351,1257.0,-2.418668261904762
62,107008,24,1318,3328,0.014738934,-6.747245788574219e-05,0.2,0.005928782156843226,0.9296602010726929,-0.025406614906387404,-41.5759813785553,0.2105712890625,0.0004092704424510632,-0.02884599193930626,1257.0,-2.419658635294118
63,107520,24,1318,3344,0.015160326,5.143880844116211e-05,0.2,0.2658821609802544,0.9285562038421631,-0.024088870544801466,-41.54149913787842,0.23974609375,0.0004092704424510632,0.12019079178571701,1257.0,-2.419658635294118
64,108032,24,1318,3360,0.026604433,-0.020505309104919434,0.2,0.006011507517541759,0.9288007020950317,-0.02865054106223397,-41.51917290687561,0.30615234375,0.0004092704424510632,-0.03886265680193901,1257.0,-2.419658635294118
65,108544,25,1318,3376,0.013451875,-3.635883331298828e-05,0.2,0.004132169771764893,0.9291813969612122,-0.02405069412634475,-41.53456485271454,0.2049560546875,0.0004092704424510632,-0.03731736168265343,1257.0,-2.420200895348837
66,109056,25,1318,3392,0.025639862,1.436471939086914e-05,0.2,0.283361311070621,0.9299887418746948,-0.025217183720087633,-41.55263936519623,0.2762451171875,0.0004092704424510632,0.09728194028139114,1257.0,-2.420200895348837
67,109568,26,1317,3408,0.018451802,-0.0003262758255004883,0.2,0.005801691877422854,0.9287739992141724,-0.023433511232724413,-41.5538055896759,0.2244873046875,0.0004092704424510632,-0.035158079117536545,1257.0,-2.4183175862068964
68,110080,26,1317,3424,0.017407726,7.212162017822266e-06,0.2,0.2739328513853252,0.9291964769363403,-0.02177192273666151,-41.520875573158264,0.1995849609375,0.0004092704424510632,0.11825768649578094,1257.0,-2.4183175862068964
69,110592,26,1317,3440,0.025373217,-0.0006997585296630859,0.2,0.00585245166439563,0.9303828477859497,-0.02966956359159667,-41.54567110538483,0.3067626953125,0.0004092704424510632,-0.04065083712339401,1257.0,-2.4183175862068964
70,111104,27,1317,3456,0.018221615,3.0338764190673828e-05,0.2,0.0047642597201047465,0.9293403625488281,-0.02936738610151224,-41.55249035358429,0.256103515625,0.0004092704424510632,-0.0343790128827095,1257.0,-2.419444613636364
71,111616,27,1316,3472,0.038240924,7.212162017822266e-06,0.2,0.20135727431625128,0.9278261661529541,-0.02773911647091154,-41.49637997150421,0.359375,0.0004092704424510632,0.07675819844007492,1257.0,-2.419444613636364
72,112128,27,1316,3488,0.020148698,-7.033348083496094e-06,0.2,0.005730712153308559,0.9271801114082336,-0.030429307254962623,-41.45765018463135,0.2564697265625,0.0004092704424510632,-0.03448202461004257,1257.0,-2.419580213483146
73,112640,28,1316,3504,0.017817814,6.616115570068359e-06,0.2,0.29490325367078185,0.9266650080680847,-0.02167797030415386,-41.438032031059265,0.22314453125,0.0004092704424510632,0.11059145629405975,1257.0,-2.419580213483146
74,113152,28,1316,3520,0.026169885,-0.00026869773864746094,0.2,0.005080333030491602,0.9267037510871887,-0.02574630847084336,-41.41956639289856,0.26708984375,0.0004092704424510632,-0.024457186460494995,1257.0,-2.4172803555555555
75,113664,29,1316,3536,0.015526297,1.52587890625e-05,0.2,0.2842497401870787,0.9268202781677246,-0.021651060771546327,-41.426310539245605,0.2164306640625,0.0004092704424510632,0.11197464913129807,1257.0,-2.4172803555555555
76,114176,29,1316,3552,0.019803727,-0.0014717578887939453,0.2,0.0048020961476140656,0.9254876971244812,-0.024907771628932096,-41.407875537872314,0.2508544921875,0.0004092704424510632,-0.023112209513783455,1257.0,-2.4172803555555555
77,114688,29,1316,3568,0.020580493,-1.2636184692382812e-05,0.2,0.004276652492990252,0.9253454804420471,-0.024938644550275058,-41.373852372169495,0.240478515625,0.0004092704424510632,-0.022166164591908455,1257.0,-2.4157780989010993
78,115200,30,1316,3584,0.01847936,7.987022399902344e-06,0.2,0.2850956916809082,0.9265598654747009,-0.022119672044937033,-41.388511657714844,0.227783203125,0.0004092704424510632,0.10927794873714447,1257.0,-2.4157780989010993
79,115712,30,1316,3600,0.019160569,-0.00048804283142089844,0.2,0.0026341083175793756,0.9263204336166382,-0.03178845372167416,-41.41792190074921,0.2808837890625,0.0004092704424510632,-0.04332539811730385,1257.0,-2.4136261086956523
80,116224,31,1316,3616,0.025037099,1.8477439880371094e-05,0.2,0.2683156533166766,0.9251613020896912,-0.026638971612555906,-41.39093101024628,0.2391357421875,0.0004092704424510632,0.08996198326349258,1257.0,-2.4136261086956523
81,116736,31,1316,3632,0.017948117,-0.006505489349365234,0.2,0.007574886025395244,0.925575315952301,-0.02423705752880778,-41.36971652507782,0.2388916015625,0.0004092704424510632,-0.02170729450881481,1257.0,-2.4136261086956523
82,117248,31,1316,3648,0.019922864,-8.821487426757812e-06,0.2,0.004672261180530768,0.9244834184646606,-0.02920098819595296,-41.37357985973358,0.2637939453125,0.0004092704424510632,-0.052551835775375366,1257.0,-2.412432935483871
83,117760,32,1316,3664,0.015995007,8.821487426757812e-06,0.2,0.29047859692946076,0.9221168160438538,-0.02024667675141245,-41.30755376815796,0.2227783203125,0.0004092704424510632,0.10711508989334106,1257.0,-2.412432935483871
84,118272,32,1316,3680,0.016440563,-0.00020003318786621094,0.2,0.0038383710270863958,0.9216670989990234,-0.024288405693368986,-41.25227916240692,0.24169921875,0.0004092704424510632,-0.03771558776497841,1257.0,-2.4128026489361702
85,118784,33,1316,3696,0.017139055,1.7702579498291016e-05,0.2,0.25732572888955474,0.9207796454429626,-0.020329049235442653,-41.23792004585266,0.220458984375,0.0004092704424510632,0.08654312789440155,1257.0,-2.4128026489361702
86,119296,33,1316,3712,0.016042005,-0.0017756223678588867,0.2,0.004942548577673733,0.9201284050941467,-0.023564245959278196,-41.20614778995514,0.2291259765625,0.0004092704424510632,-0.03556564450263977,1257.0,-2.4128026489361702
87,119808,33,1316,3728,0.017718997,3.230571746826172e-05,0.2,0.007270917092682794,0.9197690486907959,-0.027423345251008868,-41.18917500972748,0.241455078125,0.0004092704424510632,-0.03330404311418533,1257.0,-2.4124619789473685
88,120320,34,1316,3744,0.023176122,8.52346420288086e-06,0.2,0.28006319561973214,0.9196805357933044,-0.03109561798919458,-41.17796087265015,0.274658203125,0.0004092704424510632,0.10173791646957397,1257.0,-2.4124619789473685
89,120832,34,1316,3760,0.016169984,-9.500980377197266e-05,0.2,0.004303921130485833,0.9186422824859619,-0.02446027353289537,-41.16293799877167,0.2349853515625,0.0004092704424510632,-0.042139168828725815,1257.0,-2.4116070520833333
90,121344,35,1316,3776,0.02262411,1.150369644165039e-05,0.2,0.2534506698139012,0.918489396572113,-0.027452829730464146,-41.13686275482178,0.2626953125,0.0004092704424510632,0.0637449100613594,1257.0,-2.4116070520833333
91,121856,35,1316,3792,0.026337687,-0.00026595592498779297,0.2,0.006798909991630353,0.9191058874130249,-0.03755779008497484,-41.136550426483154,0.3079833984375,0.0004092704424510632,-0.05675746500492096,1257.0,-2.4116070520833333
92,122368,35,1315,3808,0.012742714,3.635883331298828e-05,0.2,0.006765343438019045,0.9182984828948975,-0.020670263445936143,-41.13497519493103,0.1876220703125,0.0004092704424510632,-0.024076206609606743,1257.0,-2.4111295154639176
93,122880,36,1315,3824,0.020287339,9.000301361083984e-06,0.2,0.27415982633829117,0.9175470471382141,-0.024114177678711712,-41.10049080848694,0.2547607421875,0.0004092704424510632,0.07811451703310013,1257.0,-2.4111295154639176
94,123392,36,1315,3840,0.011000764,-0.0001722574234008789,0.2,0.004314887290092884,0.915310263633728,-0.0203681307611987,-41.05827987194061,0.180419921875,0.0004092704424510632,-0.03180304914712906,1257.0,-2.409293918367347
95,123904,36,1315,3856,0.022249553,1.7821788787841797e-05,0.2,0.25850426917895675,0.9146084785461426,-0.021123324237123597,-40.99244976043701,0.21337890625,0.0004092704424510632,0.10543903708457947,1257.0,-2.409293918367347
96,124416,37,1315,3872,0.0213897,-0.00048828125,0.2,0.005670732527505606,0.9154484868049622,-0.02428986549784895,-40.99289047718048,0.260498046875,0.0004092704424510632,-0.036698974668979645,1257.0,-2.409293918367347
97,124928,37,1314,3888,0.020241342,4.655122756958008e-05,0.2,0.005437941144919023,0.9168993234634399,-0.027470266286400147,-41.032355308532715,0.2672119140625,0.0004092704424510632,-0.04145265743136406,1257.0,-2.4062706767676767
98,125440,38,1313,3904,0.032757375,1.430511474609375e-05,0.2,0.20598298264667392,0.916530966758728,-0.027360139865777455,-41.06200981140137,0.3143310546875,0.0004092704424510632,0.08210605382919312,1257.0,-2.4062706767676767
99,125952,38,1313,3920,0.017830182,-0.00012862682342529297,0.2,0.004756301364977844,0.9166481494903564,-0.024446862458717078,-41.04845750331879,0.234130859375,0.0004092704424510632,-0.03741801157593727,1257.0,-2.40671596
100,126464,38,1313,3936,0.019374482,1.615285873413086e-05,0.2,0.277945370413363,0.9157416820526123,-0.02266246813815087,-41.04498815536499,0.2247314453125,0.0004092704424510632,0.0900336503982544,1257.0,-2.40671596
