time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/std,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/clip_range,train/clip_fraction,train/learning_rate,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
1964,7680,15,3,0.002872486333217239,1.0015519857406616,224,-0.03317936978419311,0.027764454,-44.025763630867004,0.2,0.26171875,0.0004092704424510632,-0.05168597400188446,0.010518848896026611,-2.5101446666666662,1223.0
1961,8192,16,4,0.05402609321754426,0.9991685152053833,240,-0.026596344163408503,0.018602464,-43.987210512161255,0.2,0.2684326171875,0.0004092704424510632,-0.010013172402977943,0.006365299224853516,-2.5101446666666662,1223.0
1958,8704,17,4,0.0022256676347751636,0.9965534806251526,256,-0.025905983624397777,0.016489623,-43.90709960460663,0.2,0.1982421875,0.0004092704424510632,-0.03743623569607735,0.026503920555114746,-2.5094597142857142,1223.0
1951,9216,18,4,0.06098111893516034,0.9955163598060608,272,-0.023027946132060606,0.019260187,-43.84173226356506,0.2,0.1939697265625,0.0004092704424510632,-0.010126587003469467,0.013212382793426514,-2.5094597142857142,1223.0
1946,9728,19,4,0.004555708863335894,0.9952272772789001,288,-0.021297411643899977,0.016195664,-43.823747992515564,0.2,0.201171875,0.0004092704424510632,-0.02655482478439808,0.10433387756347656,-2.5094597142857142,1223.0
1942,10240,20,5,0.0028122305011493154,0.9960319995880127,304,-0.017232559926924296,0.01733608,-43.829747438430786,0.2,0.1832275390625,0.0004092704424510632,-0.021105580031871796,0.015391647815704346,-2.51742825,1223.0
1940,10752,21,5,0.08711395238060504,0.9952546954154968,320,-0.027352096629329026,0.02151271,-43.83987653255463,0.2,0.2528076171875,0.0004092704424510632,0.006719142198562622,0.0025589466094970703,-2.51742825,1223.0
1941,11264,22,5,0.0021431633358588442,0.9933041930198669,336,-0.02420917444396764,0.015872696,-43.78899359703064,0.2,0.2052001953125,0.0004092704424510632,-0.030883751809597015,0.03537195920944214,-2.509846888888889,1223.0
1940,11776,23,6,0.09179490129463375,0.9951882362365723,352,-0.032407515522208996,0.026554957,-43.77403664588928,0.2,0.272705078125,0.0004092704424510632,0.0003727748990058899,0.038279712200164795,-2.509846888888889,1223.0
1940,12288,24,6,0.001867377477537957,0.9957947134971619,368,-0.021407333348179236,0.017918404,-43.825363636016846,0.2,0.1953125,0.0004092704424510632,-0.042099952697753906,-0.5057085752487183,-2.5215378,1223.0
1936,12800,25,6,0.07437029061838984,0.9950309991836548,384,-0.031095268263015896,0.023771014,-43.82383847236633,0.2,0.27099609375,0.0004092704424510632,-0.01180233433842659,0.03225421905517578,-2.5215378,1223.0
1931,13312,26,6,0.00458170693309512,0.9946790933609009,400,-0.026625361118931323,0.01584157,-43.79786801338196,0.2,0.193359375,0.0004092704424510632,-0.030868345871567726,0.3234659433364868,-2.5215378,1223.0
1925,13824,27,7,0.003881371820170898,0.9947571158409119,416,-0.024513266544090584,0.016542435,-43.79572129249573,0.2,0.185791015625,0.0004092704424510632,-0.026998423039913177,-0.26550281047821045,-2.5124809090909093,1223.0
1921,14336,28,7,0.0788358134450391,0.9927161335945129,432,-0.03256269541452639,0.030229231,-43.77008819580078,0.2,0.25,0.0004092704424510632,-0.01618671417236328,0.015245139598846436,-2.5124809090909093,1223.0
1919,14848,29,7,0.0025050445037777536,0.990471601486206,448,-0.025089802235015668,0.016261868,-43.69759273529053,0.2,0.2034912109375,0.0004092704424510632,-0.037111930549144745,-0.9526842832565308,-2.5105178333333336,1223.0
1917,15360,30,8,0.07663625397253782,0.9899371862411499,464,-0.03141051737475209,0.024642108,-43.64277899265289,0.2,0.241943359375,0.0004092704424510632,-0.013243988156318665,0.048508405685424805,-2.5105178333333336,1223.0
1917,15872,31,8,0.005133369013492484,0.9894021153450012,480,-0.02343520445356262,0.014672473,-43.6364004611969,0.2,0.20458984375,0.0004092704424510632,-0.03529493510723114,-0.6740797758102417,-2.5105178333333336,1223.0
1918,16384,32,8,0.003540860714565497,0.9885131120681763,496,-0.02567976801947225,0.018073179,-43.61077666282654,0.2,0.2305908203125,0.0004092704424510632,-0.03493327647447586,0.012614846229553223,-2.5033784615384613,1223.0
1917,16896,33,8,0.0941881665494293,0.9897249937057495,512,-0.03268311500141863,0.035380304,-43.6095095872879,0.2,0.3011474609375,0.0004092704424510632,-0.0006749629974365234,0.003134608268737793,-2.5033784615384613,1223.0
1916,17408,34,9,0.005033177079894813,0.9896491765975952,528,-0.02616361525724642,0.019157533,-43.63462471961975,0.2,0.2191162109375,0.0004092704424510632,-0.041834477335214615,-0.2630186080932617,-2.514726142857143,1223.0
