time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/std,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/clip_range,train/clip_fraction,train/learning_rate,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
1802,64512,126,35,0.19035724829882383,0.9589739441871643,2000,-0.023589610995259136,0.018848903,-42.627557158470154,0.2,0.181396484375,0.0004092704424510632,0.00885181874036789,0.12604951858520508,-2.408922903846154,1223.0
1801,65024,127,36,0.017310726412688382,0.9587152600288391,2016,-0.022726684372173622,0.017697737,-42.60833203792572,0.2,0.2259521484375,0.0004092704424510632,-0.030846985056996346,-6.032696723937988,-2.409635698113208,1223.0
1801,65536,128,36,0.21450215461663902,0.9581865668296814,2032,-0.024872672744095325,0.024391858,-42.60168647766113,0.2,0.2796630859375,0.0004092704424510632,0.02259282022714615,0.06960481405258179,-2.409635698113208,1223.0
1800,66048,129,36,0.0074365508917253464,0.9574287533760071,2048,-0.02618986820743885,0.020946333,-42.58170139789581,0.2,0.23193359375,0.0004092704424510632,-0.039185281842947006,-4.348570823669434,-2.4089438333333333,1223.0
1799,66560,130,36,0.2740802285261452,0.9571645855903625,2064,-0.02357836479495745,0.02053963,-42.561466097831726,0.2,0.15869140625,0.0004092704424510632,0.05750525742769241,0.10722917318344116,-2.4089438333333333,1223.0
1798,67072,131,37,0.009677941052359529,0.9569834470748901,2080,-0.028169652618089458,0.01702237,-42.553945660591125,0.2,0.2406005859375,0.0004092704424510632,-0.035507917404174805,-1.1148326396942139,-2.4089438333333333,1223.0
1797,67584,132,37,0.0036020043917233124,0.9601392149925232,2096,-0.03162139044434298,0.022601597,-42.59253120422363,0.2,0.298095703125,0.0004092704424510632,-0.03444206714630127,-0.32216739654541016,-2.408020163636363,1223.0
1796,68096,133,37,0.29502522968687117,0.9601824879646301,2112,-0.013521490502171218,0.01296666,-42.665064215660095,0.2,0.1329345703125,0.0004092704424510632,0.11944441497325897,0.11731046438217163,-2.408020163636363,1223.0
1795,68608,134,38,0.03399152719066478,0.9593846797943115,2128,-0.01703992995317094,0.015965197,-42.643691182136536,0.2,0.157470703125,0.0004092704424510632,-0.03147520497441292,-7.945366859436035,-2.4068936071428575,1223.0
1794,69120,135,38,0.252158937510103,0.9588145613670349,2144,-0.022625246696406975,0.020044856,-42.62338435649872,0.2,0.19677734375,0.0004092704424510632,0.053821586072444916,0.14929282665252686,-2.4068936071428575,1223.0
1794,69632,136,38,0.018503094819607213,0.958750307559967,2160,-0.02011645442689769,0.016735233,-42.61266851425171,0.2,0.1842041015625,0.0004092704424510632,-0.02729734592139721,-3.4529166221618652,-2.4068936071428575,1223.0
1793,70144,137,39,0.002472326814313419,0.9593456983566284,2176,-0.025228775426512584,0.019839212,-42.619203090667725,0.2,0.2685546875,0.0004092704424510632,-0.02283088117837906,-0.03075861930847168,-2.403486087719298,1223.0
1792,70656,138,39,0.2425330886617303,0.9594093561172485,2192,-0.016717349470127374,0.01452524,-42.63239145278931,0.2,0.1561279296875,0.0004092704424510632,0.061113741248846054,0.08282488584518433,-2.403486087719298,1223.0
1792,71168,139,39,0.03407954704016447,0.9581902027130127,2208,-0.029316213534912094,0.019876454,-42.61438000202179,0.2,0.2327880859375,0.0004092704424510632,-0.038001492619514465,-7.604633331298828,-2.404780931034483,1223.0
1791,71680,140,40,0.19610319542698562,0.9579758048057556,2224,-0.021448076302476693,0.023359315,-42.582749128341675,0.2,0.246826171875,0.0004092704424510632,0.018334779888391495,0.06806778907775879,-2.404780931034483,1223.0
1791,72192,141,40,0.016215442170505412,0.9580686092376709,2240,-0.023436359522747807,0.017286655,-42.58214092254639,0.2,0.1968994140625,0.0004092704424510632,-0.029865168035030365,-4.125995635986328,-2.404477661016949,1223.0
1790,72704,142,40,0.20200266735628247,0.9583295583724976,2256,-0.028860656180768274,0.02647164,-42.58238661289215,0.2,0.214599609375,0.0004092704424510632,0.012466005980968475,0.13892823457717896,-2.404477661016949,1223.0
1789,73216,143,40,0.011135441425722092,0.9578644633293152,2272,-0.02917662067920901,0.018024113,-42.58373045921326,0.2,0.2667236328125,0.0004092704424510632,-0.03654583543539047,-1.4737071990966797,-2.404477661016949,1223.0
1788,73728,144,41,0.003070083163038362,0.9575503468513489,2288,-0.021387440407124814,0.016165074,-42.568058252334595,0.2,0.206298828125,0.0004092704424510632,-0.022007789462804794,-0.34259486198425293,-2.4019657666666663,1223.0
1788,74240,145,41,0.22394551895558834,0.9574664831161499,2304,-0.026498493825783953,0.019871486,-42.55857598781586,0.2,0.1920166015625,0.0004092704424510632,0.025030506774783134,0.15371733903884888,-2.4019657666666663,1223.0
1787,74752,146,41,0.016261234835837968,0.9582943916320801,2320,-0.029778279073070735,0.02092868,-42.566059708595276,0.2,0.2720947265625,0.0004092704424510632,-0.03476680442690849,-2.960495710372925,-2.399401245901639,1223.0
1787,75264,147,42,0.22535998793318868,0.9586625695228577,2336,-0.021747926744865254,0.019336816,-42.59026336669922,0.2,0.18359375,0.0004092704424510632,0.05221766233444214,0.14128828048706055,-2.399401245901639,1223.0
4208,75776,1,0,0.015431266074301675,0.9579501748085022,2352,-0.025717847689520568,0.017545555,-42.58076608181,0.2,0.210693359375,0.0004092704424510632,-0.040017180144786835,-4.360544204711914,-2.399401245901639,1223.0
2433,76288,2,0,0.004726280109025538,0.956366777420044,2368,-0.02358646286302246,0.017985065,-42.537033915519714,0.2,0.2406005859375,0.0004092704424510632,-0.03515190631151199,0.20585477352142334,-2.398645451612903,1223.0
2120,76800,3,0,0.17571188206784427,0.9566196799278259,2384,-0.01505582156823948,0.020000793,-42.50878655910492,0.2,0.15380859375,0.0004092704424510632,0.02877398580312729,0.17966359853744507,-2.398645451612903,1223.0
1982,77312,4,1,0.012174160583526827,0.958509624004364,2400,-0.02441521067521535,0.015285384,-42.5425968170166,0.2,0.2274169921875,0.0004092704424510632,-0.030362533405423164,-2.8679580688476562,-2.398404857142857,1223.0
1914,77824,5,1,0.2417583134956658,0.9587633609771729,2416,-0.022084901502239518,0.022565804,-42.590866565704346,0.2,0.1678466796875,0.0004092704424510632,0.0112643763422966,0.106026291847229,-2.398404857142857,1223.0
1878,78336,6,1,0.010861850081710145,0.9587280750274658,2432,-0.02066063816891983,0.01223158,-42.58652937412262,0.2,0.1522216796875,0.0004092704424510632,-0.03316837549209595,-5.953013896942139,-2.396789109375,1223.0
1856,78848,7,1,0.2937945013400167,0.9588882923126221,2448,-0.018262228346429765,0.013363678,-42.594762086868286,0.2,0.194580078125,0.0004092704424510632,0.05452333763241768,0.07671749591827393,-2.396789109375,1223.0
1842,79360,8,2,0.0152213545225095,0.9599100947380066,2464,-0.027301578826154582,0.02316799,-42.60756599903107,0.2,0.2530517578125,0.0004092704424510632,-0.026209579780697823,-1.4380724430084229,-2.396789109375,1223.0
1827,79872,9,2,0.005021935721742921,0.960982620716095,2480,-0.022114787585451268,0.014875347,-42.64219319820404,0.2,0.229248046875,0.0004092704424510632,-0.01754307746887207,-0.16157150268554688,-2.394599523076923,1223.0
1816,80384,10,2,0.27078440645709634,0.961171567440033,2496,-0.012305788754019886,0.0105162915,-42.66485786437988,0.2,0.0687255859375,0.0004092704424510632,0.09491921961307526,0.13866013288497925,-2.394599523076923,1223.0
1801,80896,11,3,0.036938876466592774,0.9621743559837341,2512,-0.024578530283179134,0.01898235,-42.672006607055664,0.2,0.19677734375,0.0004092704424510632,-0.029426209628582,-6.140264987945557,-2.395289151515151,1223.0
1788,81408,12,3,0.24050895008258522,0.9624951481819153,2528,-0.018477870922652073,0.015118544,-42.70374131202698,0.2,0.14013671875,0.0004092704424510632,0.05232839286327362,0.08843940496444702,-2.395289151515151,1223.0
1777,81920,13,3,0.02052541307057254,0.9617515206336975,2544,-0.026846005232073367,0.01727758,-42.69649875164032,0.2,0.23291015625,0.0004092704424510632,-0.027328532189130783,-4.1444411277771,-2.395289151515151,1223.0
1772,82432,14,4,0.004752275301143527,0.9611408710479736,2560,-0.031835085013881326,0.027284816,-42.66895925998688,0.2,0.3226318359375,0.0004092704424510632,-0.044135306030511856,0.3106812834739685,-2.394526447761194,1223.0
1769,82944,15,4,0.09414072742220014,0.9616272449493408,2576,-0.0230978306644829,0.033330776,-42.66641855239868,0.2,0.2154541015625,0.0004092704424510632,0.003941841423511505,0.25147730112075806,-2.394526447761194,1223.0
1768,83456,16,4,0.011943466975935735,0.962087869644165,2592,-0.019463983102468774,0.013411546,-42.67888915538788,0.2,0.182373046875,0.0004092704424510632,-0.037206873297691345,-4.428056240081787,-2.394005132352941,1223.0
1766,83968,17,4,0.2433429209049791,0.9625374674797058,2608,-0.020704125694464892,0.019585669,-42.693583726882935,0.2,0.156494140625,0.0004092704424510632,0.03789962828159332,0.10884398221969604,-2.394005132352941,1223.0
1764,84480,18,5,0.011262184772931505,0.9631430506706238,2624,-0.019807571574347094,0.018630363,-42.70741045475006,0.2,0.193115234375,0.0004092704424510632,-0.02112007886171341,-7.2149810791015625,-2.393195492753623,1223.0
1760,84992,19,5,0.25237408676184714,0.9631033539772034,2640,-0.021427130850497633,0.020997152,-42.71882104873657,0.2,0.211669921875,0.0004092704424510632,0.042254723608493805,0.10380703210830688,-2.393195492753623,1223.0
1754,85504,20,5,0.01703184883808717,0.9645245671272278,2656,-0.027262819843599573,0.01986954,-42.733328104019165,0.2,0.26220703125,0.0004092704424510632,-0.0335913822054863,-1.2310242652893066,-2.393195492753623,1223.0
1736,86016,21,6,0.004512319472269155,0.9687279462814331,2672,-0.024134776678693015,0.020886447,-42.82040858268738,0.2,0.2529296875,0.0004092704424510632,-0.03219245746731758,-0.0461580753326416,-2.3921896571428576,1223.0
1729,86528,22,6,0.21870861761271954,0.9699593782424927,2688,-0.023870336823165417,0.018821355,-42.92648100852966,0.2,0.1551513671875,0.0004092704424510632,0.007944412529468536,0.17260342836380005,-2.3921896571428576,1223.0
1724,87040,23,6,0.014437771227676421,0.9697089791297913,2704,-0.02991741649020696,0.025089152,-42.93516135215759,0.2,0.2586669921875,0.0004092704424510632,-0.03207134082913399,-7.358231544494629,-2.391761492957747,1223.0
1720,87552,24,7,0.2812273825984448,0.9700652956962585,2720,-0.028795423539122567,0.029386193,-42.931963324546814,0.2,0.298828125,0.0004092704424510632,0.0071228183805942535,0.05818063020706177,-2.391761492957747,1223.0
1713,88064,25,7,0.01996142850839533,0.9710139632225037,2736,-0.02823260896548163,0.02326642,-42.95312011241913,0.2,0.2528076171875,0.0004092704424510632,-0.033202774822711945,-4.044797420501709,-2.389118319444444,1223.0
1707,88576,26,7,0.24281094828620553,0.9715108275413513,2752,-0.023530841877800412,0.017982624,-42.9845495223999,0.2,0.1331787109375,0.0004092704424510632,0.027894683182239532,0.1589488983154297,-2.389118319444444,1223.0
1701,89088,27,8,0.013060272845905274,0.9719053506851196,2768,-0.01997382157423999,0.013568311,-42.99619996547699,0.2,0.1810302734375,0.0004092704424510632,-0.015525521710515022,-0.36641693115234375,-2.389118319444444,1223.0
1697,89600,28,8,0.0041937955902540125,0.9723843932151794,2784,-0.020898222865071148,0.013709938,-42.999963879585266,0.2,0.2119140625,0.0004092704424510632,-0.026195835322141647,-1.2989380359649658,-2.387510178082192,1223.0
1695,90112,29,8,0.251442827982828,0.9726512432098389,2800,-0.018677883635973558,0.019542698,-43.01470243930817,0.2,0.1514892578125,0.0004092704424510632,0.04621422290802002,0.14582502841949463,-2.387510178082192,1223.0
1695,90624,30,9,0.023598926898557693,0.9736363291740417,2816,-0.023238813628267962,0.017877102,-43.02701985836029,0.2,0.2017822265625,0.0004092704424510632,-0.01968354918062687,-6.2594218254089355,-2.387305054054054,1223.0
1694,91136,31,9,0.2544715639669448,0.9738408923149109,2832,-0.021994199487380683,0.017783603,-43.05296730995178,0.2,0.175048828125,0.0004092704424510632,0.051409702748060226,0.09160816669464111,-2.387305054054054,1223.0
1693,91648,32,9,0.020046570396516472,0.9741708636283875,2848,-0.028862985520390794,0.02230905,-43.05785298347473,0.2,0.2548828125,0.0004092704424510632,-0.030643023550510406,-2.8502488136291504,-2.387305054054054,1223.0
1692,92160,33,9,0.003912001382559538,0.9756189584732056,2864,-0.02841735686524771,0.020875001,-43.07952547073364,0.2,0.2650146484375,0.0004092704424510632,-0.02891250140964985,0.016145706176757812,-2.387529253333333,1223.0
1689,92672,34,10,0.2089767309371382,0.9759358763694763,2880,-0.017861074811662547,0.01644681,-43.11588001251221,0.2,0.1312255859375,0.0004092704424510632,0.0059052202850580215,0.12702971696853638,-2.387529253333333,1223.0
1685,93184,35,10,0.011519246225361712,0.9760615825653076,2896,-0.03248625132255256,0.021532878,-43.11540949344635,0.2,0.3048095703125,0.0004092704424510632,-0.0400264710187912,-6.352566242218018,-2.3881621447368424,1223.0
1682,93696,36,10,0.3072113045491278,0.9760168790817261,2912,-0.02230881288414821,0.019919556,-43.11759006977081,0.2,0.1881103515625,0.0004092704424510632,0.023323819041252136,0.08404123783111572,-2.3881621447368424,1223.0
1682,94208,37,11,0.019348034431459382,0.9750105738639832,2928,-0.0209366089256946,0.015386368,-43.106807827949524,0.2,0.173828125,0.0004092704424510632,-0.029752938076853752,-5.218381404876709,-2.3877555974025975,1223.0
1682,94720,38,11,0.2518164610955864,0.9745286107063293,2944,-0.023081710387486964,0.02282243,-43.08416831493378,0.2,0.1951904296875,0.0004092704424510632,0.07698897272348404,0.14162874221801758,-2.3877555974025975,1223.0
1681,95232,39,11,0.020465390727622434,0.9748603105545044,2960,-0.02077426821051631,0.016032215,-43.080974102020264,0.2,0.2108154296875,0.0004092704424510632,-0.022397251799702644,-1.5338850021362305,-2.3877555974025975,1223.0
1680,95744,40,12,0.003272923393524252,0.9727814197540283,2976,-0.024447102565318346,0.017521614,-43.06439983844757,0.2,0.238525390625,0.0004092704424510632,-0.031950805336236954,-0.5443069934844971,-2.3869325769230767,1223.0
1677,96256,41,12,0.23938514734618366,0.9720617532730103,2992,-0.01655656441289466,0.01426406,-43.0017876625061,0.2,0.09912109375,0.0004092704424510632,0.05094734579324722,0.18237805366516113,-2.3869325769230767,1223.0
1675,96768,42,12,0.022255872754612938,0.973065972328186,3008,-0.020682287286035717,0.016426824,-43.002156138420105,0.2,0.1961669921875,0.0004092704424510632,-0.02204941213130951,-4.504863739013672,-2.3865924936708858,1223.0
1674,97280,43,13,0.25019077863544226,0.9741913080215454,3024,-0.021267999327392317,0.015033671,-43.03706383705139,0.2,0.1531982421875,0.0004092704424510632,0.03492368012666702,0.12121415138244629,-2.3865924936708858,1223.0
1675,97792,44,13,0.010279853828251362,0.9732111692428589,3040,-0.02601065734779695,0.018826012,-43.038997411727905,0.2,0.239013671875,0.0004092704424510632,-0.04087849706411362,-4.524094581604004,-2.3865924936708858,1223.0
1675,98304,45,13,0.004287825882784091,0.9734483361244202,3056,-0.030729453079402447,0.026241038,-43.01885652542114,0.2,0.302490234375,0.0004092704424510632,-0.049211036413908005,0.17399805784225464,-2.3865295375,1223.0
1674,98816,46,14,0.18138543516397476,0.9733020067214966,3072,-0.02194338254048489,0.021091811,-43.026702642440796,0.2,0.189208984375,0.0004092704424510632,0.01241222769021988,0.15918368101119995,-2.3865295375,1223.0
1673,99328,47,14,0.012540391006041318,0.9744281768798828,3088,-0.022371077808202244,0.015800403,-43.03120946884155,0.2,0.238525390625,0.0004092704424510632,-0.028399473056197166,-4.137061595916748,-2.3850836666666666,1223.0
1670,99840,48,14,0.2852279751095921,0.9753619432449341,3104,-0.01830714834795799,0.014868874,-43.074652552604675,0.2,0.108154296875,0.0004092704424510632,0.029232587665319443,0.11701589822769165,-2.3850836666666666,1223.0
1669,100352,49,15,0.014437859717872925,0.9764344692230225,3120,-0.025178602401865646,0.01836427,-43.096395611763,0.2,0.244873046875,0.0004092704424510632,-0.031808871775865555,-6.322731971740723,-2.3855581341463417,1223.0
1669,100864,50,15,0.30916847684420645,0.9764023423194885,3136,-0.01934513740707189,0.015336616,-43.121535658836365,0.2,0.13037109375,0.0004092704424510632,0.0684986561536789,0.12150698900222778,-2.3855581341463417,1223.0
1670,101376,51,15,0.017167527636047453,0.9788269996643066,3152,-0.023326084745349362,0.016975928,-43.14816617965698,0.2,0.212158203125,0.0004092704424510632,-0.026655185967683792,-2.1782009601593018,-2.3855581341463417,1223.0
1670,101888,52,15,0.003610208827012684,0.978387176990509,3168,-0.027004330724594183,0.019387733,-43.19804251194,0.2,0.2432861328125,0.0004092704424510632,-0.0387980155646801,-0.11432790756225586,-2.3867522409638555,1223.0
1669,102400,53,16,0.22536546573974192,0.9779970049858093,3184,-0.022451443252066383,0.017194547,-43.17410326004028,0.2,0.172119140625,0.0004092704424510632,0.008943699300289154,0.17858606576919556,-2.3867522409638555,1223.0
1668,102912,54,16,0.012135192679124884,0.9772638082504272,3200,-0.029052903613774106,0.018446665,-43.160187005996704,0.2,0.2667236328125,0.0004092704424510632,-0.03849808871746063,-7.401618957519531,-2.384829583333333,1223.0
1666,103424,55,16,0.33498998428694904,0.9774738550186157,3216,-0.02324457187205553,0.016775735,-43.14836871623993,0.2,0.1524658203125,0.0004092704424510632,0.05942077562212944,0.07278496026992798,-2.384829583333333,1223.0
1666,103936,56,17,0.0047059464450285304,0.9757798314094543,3232,-0.02550723127205856,0.018662708,-43.132083892822266,0.2,0.237060546875,0.0004092704424510632,-0.04174754023551941,-4.857016563415527,-2.384829583333333,1223.0
1666,104448,57,17,0.004743562625662889,0.9751818776130676,3248,-0.03322537994245067,0.024449207,-43.08168435096741,0.2,0.304443359375,0.0004092704424510632,-0.04897021874785423,0.4074820280075073,-2.3844402,1223.0
1666,104960,58,17,0.15194891346618533,0.974546492099762,3264,-0.018007557824603282,0.020687923,-43.06514930725098,0.2,0.1563720703125,0.0004092704424510632,0.0012457892298698425,0.2782667875289917,-2.3844402,1223.0
1665,105472,59,18,0.007352230895776302,0.9747539162635803,3280,-0.02610098320292309,0.01872372,-43.052266001701355,0.2,0.243408203125,0.0004092704424510632,-0.027214184403419495,-4.297313690185547,-2.382565337209302,1223.0
1663,105984,60,18,0.41973237227648497,0.9754728078842163,3296,-0.01743278581125196,0.018268645,-43.073023200035095,0.2,0.135498046875,0.0004092704424510632,0.03147716075181961,0.07231420278549194,-2.382565337209302,1223.0
1663,106496,61,18,0.01628790191898588,0.9757102131843567,3312,-0.026314347887819167,0.018533537,-43.086193680763245,0.2,0.2431640625,0.0004092704424510632,-0.03385016694664955,-5.870151042938232,-2.3824210459770114,1223.0
1663,107008,62,19,0.3891978752799332,0.9755102396011353,3328,-0.02058028898318298,0.018283568,-43.085503458976746,0.2,0.135009765625,0.0004092704424510632,0.0644635334610939,0.10290133953094482,-2.3824210459770114,1223.0
1663,107520,63,19,0.014111972588580102,0.9744381308555603,3344,-0.018775906413793564,0.018878125,-43.06675612926483,0.2,0.224609375,0.0004092704424510632,-0.02087823860347271,-1.4329094886779785,-2.3824210459770114,1223.0
1663,108032,64,19,0.0029667293638340198,0.9703404903411865,3360,-0.03548464737832546,0.021903694,-42.98607635498047,0.2,0.3040771484375,0.0004092704424510632,-0.04062815383076668,-0.010504961013793945,-2.382194840909091,1223.0
1662,108544,65,20,0.30465997220017016,0.9692717790603638,3376,-0.01623317229677923,0.016252184,-42.88386130332947,0.2,0.1240234375,0.0004092704424510632,0.042782846838235855,0.15187567472457886,-2.382194840909091,1223.0
1661,109056,66,20,0.019339422637131065,0.9687257409095764,3392,-0.02473196922801435,0.016067619,-42.86893010139465,0.2,0.23193359375,0.0004092704424510632,-0.0364229753613472,-8.507100105285645,-2.3814922247191013,1223.0
1660,109568,67,20,0.4267004686407745,0.9683356285095215,3408,-0.021249943529255688,0.019720308,-42.85032784938812,0.2,0.2501220703125,0.0004092704424510632,0.09339191019535065,0.04454910755157471,-2.3814922247191013,1223.0
1659,110080,68,20,0.003799747832090361,0.9700986742973328,3424,-0.02555608046532143,0.018179378,-42.869728803634644,0.2,0.2620849609375,0.0004092704424510632,-0.04214797541499138,-7.27420711517334,-2.3822680555555555,1223.0
1659,110592,69,21,0.3900292683392763,0.9703769087791443,3440,-0.021156840055482462,0.022011194,-42.91879713535309,0.2,0.1636962890625,0.0004092704424510632,0.08107919245958328,0.16056466102600098,-2.3822680555555555,1223.0
1660,111104,70,21,0.03413637727499008,0.9683632254600525,3456,-0.027563935262151062,0.017182238,-42.894359707832336,0.2,0.2598876953125,0.0004092704424510632,-0.018438780680298805,-0.49405062198638916,-2.3822680555555555,1223.0
1659,111616,71,21,0.005899996744119562,0.9693989753723145,3472,-0.026462308393092826,0.017406188,-42.849165558815,0.2,0.2447509765625,0.0004092704424510632,-0.03222495689988136,-3.105252742767334,-2.382676032967033,1223.0
1658,112128,72,22,0.4207904669456184,0.969693124294281,3488,-0.012580796170368558,0.011850367,-42.8918422460556,0.2,0.083984375,0.0004092704424510632,0.08898597955703735,0.14368385076522827,-2.382676032967033,1223.0
1658,112640,73,22,0.009592531525413506,0.9682457447052002,3504,-0.02016248989093583,0.017233495,-42.86465263366699,0.2,0.220703125,0.0004092704424510632,-0.023570481687784195,-2.587829828262329,-2.381149630434783,1223.0
1658,113152,74,22,0.4173432122915983,0.9686237573623657,3520,-0.012435730910510756,0.011035426,-42.83773970603943,0.2,0.0633544921875,0.0004092704424510632,0.05567745119333267,0.13244640827178955,-2.381149630434783,1223.0
1657,113664,75,23,0.010553782994975336,0.9672884941101074,3536,-0.031885925243841484,0.023834322,-42.84002923965454,0.2,0.2891845703125,0.0004092704424510632,-0.03550836443901062,-3.869931697845459,-2.381149630434783,1223.0
1657,114176,76,23,0.0035386629242566414,0.9653125405311584,3552,-0.0280150018625136,0.02153004,-42.778385043144226,0.2,0.273193359375,0.0004092704424510632,-0.04867710545659065,0.008976399898529053,-2.3813756559139785,1223.0
1658,114688,77,23,0.3627587289083749,0.9648615121841431,3568,-0.020915836954372935,0.018289644,-42.738198041915894,0.2,0.1427001953125,0.0004092704424510632,0.037796713411808014,0.0911034345626831,-2.3813756559139785,1223.0
1658,115200,78,24,0.02378331104409881,0.9627124667167664,3584,-0.020945391050190665,0.025685199,-42.7114120721817,0.2,0.2496337890625,0.0004092704424510632,-0.037933215498924255,-9.108030319213867,-2.3789828191489364,1223.0
1657,115712,79,24,0.48338804580271244,0.9623488187789917,3600,-0.025042878434760496,0.027951565,-42.65621089935303,0.2,0.2783203125,0.0004092704424510632,0.045670222491025925,0.03442949056625366,-2.3789828191489364,1223.0
1656,116224,80,24,0.0062032944297243375,0.9633868932723999,3616,-0.032331040303688496,0.020914778,-42.6722252368927,0.2,0.286376953125,0.0004092704424510632,-0.0448136031627655,-6.8048858642578125,-2.3777933894736845,1223.0
1657,116736,81,25,0.3642076104879379,0.9640454053878784,3632,-0.01750540609646123,0.01926324,-42.700905561447144,0.2,0.1488037109375,0.0004092704424510632,0.08556511998176575,0.1483352780342102,-2.3777933894736845,1223.0
1657,117248,82,25,0.008857163571519777,0.9657292366027832,3648,-0.02793672971165506,0.022157716,-42.730908155441284,0.2,0.27099609375,0.0004092704424510632,-0.03530364856123924,-0.8339234590530396,-2.3777933894736845,1223.0
1658,117760,83,25,0.0030363053556357045,0.9658405184745789,3664,-0.023440409859176725,0.018215716,-42.77279853820801,0.2,0.222900390625,0.0004092704424510632,-0.04080045968294144,-0.434930682182312,-2.3775950624999997,1223.0
1659,118272,84,25,0.37960988702252507,0.9656263589859009,3680,-0.010825586185092106,0.011720387,-42.759475350379944,0.2,0.06787109375,0.0004092704424510632,0.06703145802021027,0.17230868339538574,-2.3775950624999997,1223.0
1659,118784,85,26,0.046428444096818566,0.9636592268943787,3696,-0.02662139640597161,0.022337956,-42.7340053319931,0.2,0.2340087890625,0.0004092704424510632,-0.02155550755560398,-1.0810368061065674,-2.375785917525773,1223.0
1659,119296,86,26,0.4120752871967852,0.9630802273750305,3712,-0.015300029976060614,0.017617024,-42.683040261268616,0.2,0.11181640625,0.0004092704424510632,0.0686725601553917,0.2006458044052124,-2.375785917525773,1223.0
1660,119808,87,26,0.017279484076425433,0.9639711976051331,3728,-0.025446114043006673,0.019299487,-42.690831661224365,0.2,0.2545166015625,0.0004092704424510632,-0.04100055992603302,-5.88814640045166,-2.375785917525773,1223.0
1660,120320,88,27,0.0037699069289374165,0.966189980506897,3744,-0.028154838335467502,0.017186282,-42.73214328289032,0.2,0.2664794921875,0.0004092704424510632,-0.03269011154770851,0.1915714144706726,-2.375349581632653,1223.0
1661,120832,89,27,0.35075552435591817,0.9669458866119385,3760,-0.018176059224060737,0.01573171,-42.7867476940155,0.2,0.1087646484375,0.0004092704424510632,0.0406610332429409,0.1488943099975586,-2.375349581632653,1223.0
1661,121344,90,27,0.015500754219829105,0.9662277698516846,3776,-0.02684949224931188,0.02148911,-42.783451557159424,0.2,0.273193359375,0.0004092704424510632,-0.03193901479244232,-5.602430820465088,-2.3727483333333335,1223.0
1662,121856,91,28,0.40238937828689814,0.9658994078636169,3792,-0.018693290985538624,0.017975729,-42.756656765937805,0.2,0.1002197265625,0.0004092704424510632,0.05714263767004013,0.11713653802871704,-2.3727483333333335,1223.0
1663,122368,92,28,0.035670296056196094,0.9654597043991089,3808,-0.023210851170006208,0.019325227,-42.74963331222534,0.2,0.2174072265625,0.0004092704424510632,-0.02593458630144596,-7.689784049987793,-2.37228692,1223.0
1664,122880,93,28,0.384960544295609,0.9645527005195618,3824,-0.018117487576091662,0.016433394,-42.71979355812073,0.2,0.131591796875,0.0004092704424510632,0.10238879173994064,0.08331531286239624,-2.37228692,1223.0
1665,123392,94,28,0.03489158576121554,0.9650379419326782,3840,-0.0331404228345491,0.02288017,-42.702853322029114,0.2,0.284423828125,0.0004092704424510632,-0.02730652131140232,-2.0165038108825684,-2.37228692,1223.0
1665,123904,95,29,0.004348230955656618,0.9660953283309937,3856,-0.031514251459157094,0.020229649,-42.73609113693237,0.2,0.297607421875,0.0004092704424510632,-0.045879289507865906,-0.4335066080093384,-2.3695150799999998,1223.0
1666,124416,96,29,0.2723708897829056,0.9662037491798401,3872,-0.01794481513206847,0.014417503,-42.75604438781738,0.2,0.09716796875,0.0004092704424510632,0.057272836565971375,0.18695533275604248,-2.3695150799999998,1223.0
1666,124928,97,29,0.029779762669932097,0.9652917981147766,3888,-0.022824388288427144,0.013230059,-42.74095404148102,0.2,0.2001953125,0.0004092704424510632,-0.02308458834886551,-8.233563423156738,-2.3672628,1223.0
1666,125440,98,30,0.363557287491858,0.9652156233787537,3904,-0.021240461566776503,0.022802316,-42.7204350233078,0.2,0.2607421875,0.0004092704424510632,0.018009047955274582,0.035601258277893066,-2.3672628,1223.0
1667,125952,99,30,0.016290326238959096,0.9661806225776672,3920,-0.024829654401401058,0.01841969,-42.72801196575165,0.2,0.217529296875,0.0004092704424510632,-0.03805365785956383,-6.6412272453308105,-2.3672628,1223.0
1667,126464,100,30,0.005377244422561489,0.966488778591156,3936,-0.026507523813052103,0.017053343,-42.7527174949646,0.2,0.257568359375,0.0004092704424510632,-0.03497789055109024,0.35692405700683594,-2.3663597499999995,1223.0
1667,126976,101,31,0.10621501720743254,0.9654178023338318,3952,-0.021054370154161006,0.027274102,-42.74224066734314,0.2,0.185546875,0.0004092704424510632,-0.014320537447929382,0.25750428438186646,-2.3663597499999995,1223.0
1667,127488,102,31,0.00590906577417627,0.9670132994651794,3968,-0.023729146021651104,0.018913293,-42.732367753982544,0.2,0.2554931640625,0.0004092704424510632,-0.03553716093301773,-4.666269779205322,-2.3626266,1223.0
1667,128000,103,31,0.3953799055889249,0.9677414298057556,3984,-0.02015779477369506,0.014104428,-42.78456735610962,0.2,0.0911865234375,0.0004092704424510632,0.02751825377345085,0.12441277503967285,-2.3626266,1223.0
