time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_fraction,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/loss,train/std,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
126464,40,1276,100,-40.9930762052536,2.086162567138672e-06,0.201904296875,0.004486678204557393,3936,0.0004092704424510632,0.2,0.014542559,-0.033219918608665466,0.9148688316345215,-0.022792775082052685,-2.4570582400000003,1223.0
126976,40,1276,101,-40.9964839220047,5.245208740234375e-06,0.304931640625,0.13643549080006778,3952,0.0004092704424510632,0.2,0.030868068,0.03811793029308319,0.9146288633346558,-0.024056679161731154,-2.4570582400000003,1223.0
127488,40,1275,102,-40.99752140045166,-1.1801719665527344e-05,0.238525390625,0.0028327846084721386,3968,0.0004092704424510632,0.2,0.018767284,-0.033058762550354004,0.9155821204185486,-0.02287190481001744,-2.45501077,1223.0
128000,41,1275,103,-41.02190363407135,6.198883056640625e-06,0.27001953125,0.2599855070002377,3984,0.0004092704424510632,0.2,0.019797584,0.0671718493103981,0.915709376335144,-0.028497055973275565,-2.45501077,1223.0
128512,41,1275,104,-41.01259970664978,-6.222724914550781e-05,0.25439453125,0.0018009298255492467,4000,0.0004092704424510632,0.2,0.01965762,-0.03902237489819527,0.9152399897575378,-0.029127894289558753,-2.45198437,1223.0
129024,42,1274,105,-40.99579620361328,8.64267349243164e-06,0.23193359375,0.24071497842669487,4016,0.0004092704424510632,0.2,0.01637457,0.05307206138968468,0.9142953753471375,-0.02282022501458414,-2.45198437,1223.0
129536,42,1274,106,-40.97748339176178,1.0311603546142578e-05,0.218994140625,0.003057736932532862,4032,0.0004092704424510632,0.2,0.014979125,-0.03798767179250717,0.9150196313858032,-0.022876208124216646,-2.45198437,1223.0
130048,43,1274,107,-41.01176309585571,2.384185791015625e-07,0.2291259765625,0.0035319194066687487,4048,0.0004092704424510632,0.2,0.016173642,-0.037017498165369034,0.915407121181488,-0.022592159803025424,-2.4498249000000003,1223.0
130560,43,1273,108,-41.032137989997864,6.139278411865234e-06,0.2493896484375,0.2502494095824659,4064,0.0004092704424510632,0.2,0.018126331,0.08447489142417908,0.9164265990257263,-0.025772030552616343,-2.4498249000000003,1223.0
131072,43,1273,109,-41.07383406162262,-3.9696693420410156e-05,0.291259765625,0.0016665774874127237,4080,0.0004092704424510632,0.2,0.028238114,-0.04554225504398346,0.9175635576248169,-0.03087189442885574,-2.44696792,1223.0
131584,44,1272,110,-41.07580292224884,9.894371032714844e-06,0.222412109375,0.23816749081015587,4096,0.0004092704424510632,0.2,0.018276013,0.08405065536499023,0.916314423084259,-0.023226325589348562,-2.44696792,1223.0
132096,44,1272,111,-41.036651372909546,-6.079673767089844e-06,0.2325439453125,0.0020822449660045095,4112,0.0004092704424510632,0.2,0.015867237,-0.029175104573369026,0.9152653217315674,-0.022392258077161387,-2.44706312,1223.0
132608,45,1271,112,-41.03296983242035,7.152557373046875e-06,0.29150390625,0.22180153289809823,4128,0.0004092704424510632,0.2,0.026280008,0.04891856759786606,0.9164468050003052,-0.03086338794673793,-2.44706312,1223.0
133120,45,1270,113,-41.07357966899872,2.8014183044433594e-06,0.21630859375,0.003644220247224439,4144,0.0004092704424510632,0.2,0.016222421,-0.030149029567837715,0.9173905253410339,-0.02477615640964359,-2.44706312,1223.0
133632,45,1270,114,-41.063018918037415,-7.033348083496094e-06,0.2191162109375,0.003137698229693342,4160,0.0004092704424510632,0.2,0.018692605,-0.023316174745559692,0.9152255058288574,-0.022232747433008626,-2.4445357,1223.0
134144,46,1270,115,-40.99547755718231,6.735324859619141e-06,0.2362060546875,0.23908144934102893,4176,0.0004092704424510632,0.2,0.023843795,0.09699694812297821,0.9141889214515686,-0.02402785513550043,-2.4445357,1223.0
134656,46,1269,116,-40.9893137216568,-0.00013577938079833984,0.243408203125,0.0017015430894389283,4192,0.0004092704424510632,0.2,0.018206788,-0.030144404619932175,0.9142439961433411,-0.02177017679787241,-2.44474733,1223.0
135168,47,1269,117,-40.98415160179138,1.0609626770019531e-05,0.2821044921875,0.22915194323286414,4208,0.0004092704424510632,0.2,0.025502853,0.08303727209568024,0.9140075445175171,-0.029220155149232596,-2.44474733,1223.0
135680,47,1269,118,-40.97954761981964,-0.00010633468627929688,0.2354736328125,0.0024087900783342775,4224,0.0004092704424510632,0.2,0.017982826,-0.04133149981498718,0.9140571355819702,-0.025028358562849462,-2.44474733,1223.0
136192,48,1269,119,-40.972931027412415,2.7418136596679688e-06,0.246337890625,0.0030300498874566983,4240,0.0004092704424510632,0.2,0.019341147,-0.031933121383190155,0.9134514927864075,-0.0260584884963464,-2.44247471,1223.0
136704,48,1268,120,-40.92982625961304,8.344650268554688e-06,0.1915283203125,0.23733532847836614,4256,0.0004092704424510632,0.2,0.015881624,0.12268051505088806,0.911673367023468,-0.014633033933932893,-2.44247471,1223.0
137216,48,1268,121,-40.885047912597656,-0.00028121471405029297,0.20068359375,0.001944268127772375,4272,0.0004092704424510632,0.2,0.014539905,-0.029724277555942535,0.9114832282066345,-0.023501063406001776,-2.4403158799999995,1223.0
137728,49,1268,122,-40.88418900966644,1.1980533599853516e-05,0.2396240234375,0.2292770268395543,4288,0.0004092704424510632,0.2,0.01958123,0.07664869725704193,0.9111840128898621,-0.024036842747591436,-2.4403158799999995,1223.0
138240,49,1268,123,-40.84365499019623,-0.0013412237167358398,0.240478515625,0.001451985150197288,4304,0.0004092704424510632,0.2,0.019536309,-0.03891415894031525,0.9094225764274597,-0.024814325908664614,-2.43885619,1223.0
138752,50,1267,124,-40.80813908576965,7.092952728271484e-06,0.246337890625,0.21448954846709967,4320,0.0004092704424510632,0.2,0.01869472,0.06083965301513672,0.9096626043319702,-0.025588905671611428,-2.43885619,1223.0
139264,50,1267,125,-40.84142076969147,4.76837158203125e-06,0.241455078125,0.0031852954016358126,4336,0.0004092704424510632,0.2,0.018452339,-0.030865510925650597,0.9111538529396057,-0.023449101514415815,-2.43885619,1223.0
139776,50,1267,126,-40.872233748435974,4.3272972106933594e-05,0.20703125,0.002752936226897873,4352,0.0004092704424510632,0.2,0.016741183,-0.037445440888404846,0.9110674262046814,-0.02189093572087586,-2.43541397,1223.0
140288,51,1267,127,-40.865912079811096,5.4836273193359375e-06,0.2537841796875,0.225577799603343,4368,0.0004092704424510632,0.2,0.019600395,0.08088836818933487,0.9109670519828796,-0.02488241868559271,-2.43541397,1223.0
140800,51,1266,128,-40.85977232456207,-7.748603820800781e-05,0.2744140625,0.0018655150506674545,4384,0.0004092704424510632,0.2,0.019659288,-0.03527441993355751,0.9102746844291687,-0.02727263902852428,-2.43295299,1223.0
141312,52,1266,129,-40.858328223228455,8.702278137207031e-06,0.2982177734375,0.2117838873527944,4400,0.0004092704424510632,0.2,0.027290087,0.0639270544052124,0.911872386932373,-0.02939754082763102,-2.43295299,1223.0
141824,52,1266,130,-40.8719596862793,1.2636184692382812e-05,0.243896484375,0.002810854675772134,4416,0.0004092704424510632,0.2,0.01564229,-0.04914499819278717,0.9101611971855164,-0.0315014101943234,-2.43295299,1223.0
142336,52,1265,131,-40.821056604385376,4.708766937255859e-06,0.2384033203125,0.003266371335485019,4432,0.0004092704424510632,0.2,0.016750418,-0.03289373964071274,0.9101429581642151,-0.027036848798161373,-2.4314688500000003,1223.0
142848,53,1265,132,-40.82971143722534,5.364418029785156e-06,0.2845458984375,0.20220993738621473,4448,0.0004092704424510632,0.2,0.022978649,0.07884828001260757,0.9100108742713928,-0.023490815772674978,-2.4314688500000003,1223.0
143360,53,1265,133,-40.79395532608032,1.9609928131103516e-05,0.201904296875,0.0023756757873343304,4464,0.0004092704424510632,0.2,0.013181896,-0.031053945422172546,0.9083351492881775,-0.018883132375776768,-2.4273987200000002,1223.0
143872,54,1265,134,-40.75870966911316,7.152557373046875e-06,0.2484130859375,0.2244827770628035,4480,0.0004092704424510632,0.2,0.019237567,0.047062695026397705,0.908369243144989,-0.023313186422456056,-2.4273987200000002,1223.0
144384,54,1265,135,-40.75277531147003,-0.00018203258514404297,0.2713623046875,0.001423651810910087,4496,0.0004092704424510632,0.2,0.02256335,-0.041979894042015076,0.9081161022186279,-0.02682323777116835,-2.42469896,1223.0
144896,55,1264,136,-40.73745250701904,1.0907649993896484e-05,0.2388916015625,0.2080065575428307,4512,0.0004092704424510632,0.2,0.020565167,0.06910289824008942,0.9080590605735779,-0.025705745531013235,-2.42469896,1223.0
145408,55,1264,137,-40.73163151741028,7.748603820800781e-07,0.2337646484375,0.0034193496940133628,4528,0.0004092704424510632,0.2,0.013524556,-0.041433658450841904,0.9078164100646973,-0.025911082309903577,-2.42469896,1223.0
145920,55,1264,138,-40.70123767852783,3.159046173095703e-06,0.246826171875,0.004193226675852202,4544,0.0004092704424510632,0.2,0.016872378,-0.035363610833883286,0.9061062932014465,-0.024201931344578043,-2.4220945400000002,1223.0
146432,56,1264,139,-40.63436198234558,5.125999450683594e-06,0.2437744140625,0.22088372241705656,4560,0.0004092704424510632,0.2,0.02090665,0.07249662280082703,0.9042055010795593,-0.0254658120975364,-2.4220945400000002,1223.0
146944,56,1264,140,-40.602988958358765,2.2470951080322266e-05,0.288818359375,0.0018108394815499196,4576,0.0004092704424510632,0.2,0.028911475,-0.03135427087545395,0.9050748348236084,-0.025414390802325215,-2.4202757100000003,1223.0
147456,57,1263,141,-40.63726282119751,7.510185241699219e-06,0.30419921875,0.21170296892523766,4592,0.0004092704424510632,0.2,0.026223427,0.06873318552970886,0.9055543541908264,-0.031165889056865126,-2.4202757100000003,1223.0
147968,57,1263,142,-40.640552401542664,1.0669231414794922e-05,0.2320556640625,0.0022193557815626264,4608,0.0004092704424510632,0.2,0.01773434,-0.03831987828016281,0.9055178761482239,-0.0247629985678941,-2.4202757100000003,1223.0
148480,57,1263,143,-40.64392602443695,5.125999450683594e-05,0.242919921875,0.0028271887167647947,4624,0.0004092704424510632,0.2,0.01996607,-0.03463093563914299,0.9057405591011047,-0.026504012261284515,-2.4185935600000006,1223.0
148992,58,1263,144,-40.64513969421387,5.304813385009766e-06,0.2974853515625,0.11546349187847227,4640,0.0004092704424510632,0.2,0.03616061,0.011898089200258255,0.9060206413269043,-0.026864822473726235,-2.4185935600000006,1223.0
149504,58,1263,145,-40.6452260017395,7.480382919311523e-05,0.281494140625,0.0027879581721208524,4656,0.0004092704424510632,0.2,0.023078978,-0.0475628636777401,0.905312180519104,-0.029252523061586544,-2.4184412200000005,1223.0
150016,59,1262,146,-40.608646869659424,2.86102294921875e-06,0.2039794921875,0.24154074862599373,4672,0.0004092704424510632,0.2,0.014530921,0.09357386827468872,0.9048061966896057,-0.02231673346250318,-2.4184412200000005,1223.0
150528,59,1262,147,-40.57237362861633,-3.8623809814453125e-05,0.2059326171875,0.0017209252055181423,4688,0.0004092704424510632,0.2,0.017104369,-0.0313323438167572,0.9030640721321106,-0.02072878141188994,-2.4161609100000003,1223.0
151040,0,3900,1,-40.503602743148804,3.7550926208496094e-06,0.273681640625,0.2285942560993135,4704,0.0004092704424510632,0.2,0.018984303,0.07840996980667114,0.9011525511741638,-0.02954350269283168,-2.4161609100000003,1223.0
151552,0,1883,2,-40.45958948135376,-1.0728836059570312e-05,0.1793212890625,0.003216248944227118,4720,0.0004092704424510632,0.2,0.013367636,-0.03125109523534775,0.9008333086967468,-0.020453643781365827,-2.4161609100000003,1223.0
152064,0,1593,3,-40.480724930763245,-8.738040924072266e-05,0.2530517578125,0.002563961526902858,4736,0.0004092704424510632,0.2,0.017621268,-0.04441457986831665,0.9026998281478882,-0.025514823573757894,-2.41356363,1223.0
152576,1,1472,4,-40.51808798313141,4.0531158447265625e-06,0.2757568359375,0.24049573112279177,4752,0.0004092704424510632,0.2,0.019950224,0.08759531378746033,0.9021063446998596,-0.027636229380732402,-2.41356363,1223.0
153088,1,1419,5,-40.480154037475586,-0.00015532970428466797,0.244384765625,0.002091336011289968,4768,0.0004092704424510632,0.2,0.017586892,-0.054014649242162704,0.9007542729377747,-0.026425291536725126,-2.4119736300000003,1223.0
153600,2,1384,6,-40.46464014053345,5.185604095458984e-06,0.213134765625,0.22278506308794022,4784,0.0004092704424510632,0.2,0.016613029,0.0955759659409523,0.9013347029685974,-0.02042398320918437,-2.4119736300000003,1223.0
154112,2,1362,7,-40.47483742237091,-0.00029659271240234375,0.2269287109375,0.0013844670338585274,4800,0.0004092704424510632,0.2,0.020837618,-0.027432970702648163,0.9002920985221863,-0.022172311044414528,-2.4105035600000004,1223.0
154624,3,1347,8,-40.43497443199158,9.119510650634766e-06,0.251708984375,0.2170013226568699,4816,0.0004092704424510632,0.2,0.02180149,0.07352616637945175,0.8997306823730469,-0.02581110518076457,-2.4105035600000004,1223.0
155136,3,1335,9,-40.42626357078552,-2.8848648071289062e-05,0.2764892578125,0.0035937649954576045,4832,0.0004092704424510632,0.2,0.025091711,-0.048627134412527084,0.9004141688346863,-0.03425232809968293,-2.4105035600000004,1223.0
155648,3,1322,10,-40.43463611602783,-1.9073486328125e-05,0.3004150390625,0.0031540024720015936,4848,0.0004092704424510632,0.2,0.02416385,-0.03476973995566368,0.899614691734314,-0.02930560553795658,-2.4085173,1223.0
156160,4,1312,11,-40.41638374328613,8.821487426757812e-06,0.242919921875,0.22494173794984818,4864,0.0004092704424510632,0.2,0.018576063,0.07495780289173126,0.9000808596611023,-0.026250992887071334,-2.4085173,1223.0
156672,4,1304,12,-40.43081200122833,-0.00040709972381591797,0.247314453125,0.001826397490731324,4880,0.0004092704424510632,0.2,0.02386735,-0.05128715932369232,0.899803876876831,-0.028640761331189424,-2.4077780200000003,1223.0
157184,5,1297,13,-40.41279852390289,1.6868114471435547e-05,0.239501953125,0.21707947319373488,4896,0.0004092704424510632,0.2,0.02223754,0.0649263858795166,0.8995433449745178,-0.024659884336870164,-2.4077780200000003,1223.0
157696,5,1292,14,-40.4012656211853,0.0008851289749145508,0.193603515625,0.0022472110176749993,4912,0.0004092704424510632,0.2,0.013958925,-0.02575426734983921,0.8989255428314209,-0.0209339539433131,-2.4077780200000003,1223.0
158208,5,1286,15,-40.39164876937866,-1.430511474609375e-06,0.24609375,0.0025542381008563098,4928,0.0004092704424510632,0.2,0.01934549,-0.037175241857767105,0.8996191620826721,-0.02591908341855742,-2.40540357,1223.0
158720,6,1284,16,-40.41066575050354,1.7881393432617188e-06,0.265869140625,0.21838703658431768,4944,0.0004092704424510632,0.2,0.022771098,0.05036376416683197,0.899502694606781,-0.02536002334090881,-2.40540357,1223.0
159232,6,1280,17,-40.397316575050354,-3.0875205993652344e-05,0.2978515625,0.0019431442669883836,4960,0.0004092704424510632,0.2,0.024854306,-0.04047628119587898,0.8991348147392273,-0.03178129732259549,-2.4035548,1223.0
159744,7,1279,18,-40.37289786338806,1.4901161193847656e-06,0.2421875,0.220819391310215,4976,0.0004092704424510632,0.2,0.020736352,0.06076079607009888,0.8978649973869324,-0.02379060667590238,-2.4035548,1223.0
160256,7,1277,19,-40.33044123649597,-7.081031799316406e-05,0.25732421875,0.0013418624675978208,4992,0.0004092704424510632,0.2,0.018894762,-0.030955730006098747,0.8972043395042419,-0.028178322507301345,-2.4015626300000004,1223.0
160768,8,1276,20,-40.30797612667084,2.384185791015625e-06,0.28369140625,0.20152577478438616,5008,0.0004092704424510632,0.2,0.01918405,0.0513012558221817,0.8958207368850708,-0.02880355538218282,-2.4015626300000004,1223.0
161280,8,1274,21,-40.28309512138367,-2.0265579223632812e-06,0.1802978515625,0.003113106507953489,5024,0.0004092704424510632,0.2,0.013481152,-0.03400418907403946,0.8964905142784119,-0.02067984420864377,-2.4015626300000004,1223.0
161792,8,1271,22,-40.30733835697174,-8.225440979003906e-06,0.166748046875,0.002507227920432342,5040,0.0004092704424510632,0.2,0.011222223,-0.028631847351789474,0.8965248465538025,-0.017420244781533256,-2.40016419,1223.0
162304,9,1270,23,-40.278648376464844,2.5033950805664062e-06,0.2596435546875,0.21479966398328543,5056,0.0004092704424510632,0.2,0.024778366,0.06456123292446136,0.8949229717254639,-0.02629253375926055,-2.40016419,1223.0
162816,9,1267,24,-40.22922372817993,-2.372264862060547e-05,0.249755859375,0.0018716806935117347,5072,0.0004092704424510632,0.2,0.020133153,-0.03161434084177017,0.8938999772071838,-0.024998954628244974,-2.39987242,1223.0
163328,10,1266,25,-40.20422959327698,3.874301910400391e-06,0.2325439453125,0.20652419701218605,5088,0.0004092704424510632,0.2,0.015878681,0.05457048490643501,0.8932780623435974,-0.025521043462504167,-2.39987242,1223.0
163840,10,1266,26,-40.21115863323212,-2.181529998779297e-05,0.2388916015625,0.0024180848886317108,5104,0.0004092704424510632,0.2,0.016265497,-0.03766487166285515,0.8940787315368652,-0.0278991257364396,-2.39987242,1223.0
164352,10,1265,27,-40.25441491603851,-1.8715858459472656e-05,0.2451171875,0.0026082834374392405,5120,0.0004092704424510632,0.2,0.020186454,-0.04037611559033394,0.8951650857925415,-0.025876406289171427,-2.3958000100000003,1223.0
164864,11,1264,28,-40.27007818222046,6.377696990966797e-06,0.3458251953125,0.1965534877963364,5136,0.0004092704424510632,0.2,0.03471744,0.04237295687198639,0.8954042196273804,-0.03298046754207462,-2.3958000100000003,1223.0
165376,11,1262,29,-40.2695928812027,-0.00016176700592041016,0.2158203125,0.002652272978593828,5152,0.0004092704424510632,0.2,0.016986135,-0.030589118599891663,0.8953313231468201,-0.024159809996490367,-2.39366076,1223.0
165888,12,1262,30,-40.25551354885101,1.6093254089355469e-06,0.2509765625,0.22196916537359357,5168,0.0004092704424510632,0.2,0.020373408,0.09734924137592316,0.8946582674980164,-0.02372076894971542,-2.39366076,1223.0
166400,12,1261,31,-40.1933308839798,-0.00014221668243408203,0.20947265625,0.0017861209616967244,5184,0.0004092704424510632,0.2,0.013106039,-0.03340541198849678,0.8923270106315613,-0.02272634644759819,-2.39159294,1223.0
166912,12,1260,32,-40.121399998664856,3.993511199951172e-06,0.2679443359375,0.21101514669135213,5200,0.0004092704424510632,0.2,0.023017164,0.06354041397571564,0.8907219767570496,-0.028589619032572955,-2.39159294,1223.0
167424,13,1260,33,-40.08875215053558,-2.682209014892578e-05,0.218505859375,0.0025505875928502064,5216,0.0004092704424510632,0.2,0.0150619,-0.03300698101520538,0.8907114863395691,-0.024931454187026247,-2.39159294,1223.0
167936,13,1259,34,-40.081629037857056,-2.396106719970703e-05,0.2454833984375,0.0024130631718435325,5232,0.0004092704424510632,0.2,0.021818649,-0.03648681566119194,0.8901751637458801,-0.027984365791780874,-2.39060245,1223.0
168448,14,1259,35,-40.068339347839355,8.463859558105469e-06,0.236572265625,0.218676941934973,5248,0.0004092704424510632,0.2,0.021369074,0.05482163652777672,0.8901538252830505,-0.024176264967536554,-2.39060245,1223.0
168960,14,1259,36,-40.06846642494202,5.245208740234375e-06,0.2489013671875,0.0018511396665417124,5264,0.0004092704424510632,0.2,0.016892537,-0.031098080798983574,0.8901943564414978,-0.027647552313283086,-2.38772972,1223.0
169472,15,1259,37,-40.071330189704895,2.4020671844482422e-05,0.2213134765625,0.20438979472965002,5280,0.0004092704424510632,0.2,0.017215598,0.06761717796325684,0.8898932933807373,-0.023832916311221197,-2.38772972,1223.0
169984,15,1258,38,-40.06698393821716,-4.5299530029296875e-06,0.21826171875,0.002166539736208506,5296,0.0004092704424510632,0.2,0.01452475,-0.02981799654662609,0.8898894786834717,-0.025382307067047805,-2.38772972,1223.0
170496,15,1258,39,-40.067729473114014,-3.2186508178710938e-06,0.17919921875,0.0031351441466540564,5312,0.0004092704424510632,0.2,0.015256502,-0.02798662707209587,0.8898914456367493,-0.021819967209012248,-2.3828283299999997,1223.0
171008,16,1257,40,-40.05113220214844,2.384185791015625e-07,0.328369140625,0.10131544491741806,5328,0.0004092704424510632,0.2,0.03191657,0.0121302530169487,0.8883856534957886,-0.02465779334306717,-2.3828283299999997,1223.0
171520,16,1256,41,-40.01554000377655,-2.2649765014648438e-06,0.2547607421875,0.0030898240438546054,5344,0.0004092704424510632,0.2,0.020877767,-0.03961540386080742,0.8882086873054504,-0.02597975597018376,-2.38119375,1223.0
172032,17,1256,42,-39.99539268016815,5.960464477539062e-07,0.2376708984375,0.23968245647847652,5360,0.0004092704424510632,0.2,0.018940661,0.09360962361097336,0.8868849277496338,-0.02431859221542254,-2.38119375,1223.0
172544,17,1254,43,-39.96105670928955,-1.5854835510253906e-05,0.23828125,0.00192382546083536,5376,0.0004092704424510632,0.2,0.020595748,-0.03917614743113518,0.8866546154022217,-0.025405431108083576,-2.37993856,1223.0
173056,17,1254,44,-39.971914887428284,7.748603820800781e-07,0.23876953125,0.2228318308480084,5392,0.0004092704424510632,0.2,0.015961096,0.0795588493347168,0.8873160481452942,-0.02245539755676873,-2.37993856,1223.0
173568,18,1253,45,-39.97983932495117,-2.6226043701171875e-06,0.213134765625,0.002163588553230511,5408,0.0004092704424510632,0.2,0.015675524,-0.021665284410119057,0.8867774605751038,-0.024302277495735325,-2.37993856,1223.0
174080,18,1253,46,-39.944841265678406,-3.5762786865234375e-06,0.2230224609375,0.0029583980176539626,5424,0.0004092704424510632,0.2,0.018817868,-0.04415208846330643,0.8856876492500305,-0.022143062233226374,-2.3768459600000003,1223.0
174592,19,1253,47,-39.90346169471741,5.364418029785156e-07,0.24951171875,0.23135624779388309,5440,0.0004092704424510632,0.2,0.02204064,0.07660892605781555,0.884307324886322,-0.02612085397413466,-2.3768459600000003,1223.0
175104,19,1252,48,-39.88163888454437,-1.2159347534179688e-05,0.23974609375,0.0016877284961083205,5456,0.0004092704424510632,0.2,0.020736918,-0.03886779397726059,0.884667158126831,-0.0260769330925541,-2.37241556,1223.0
175616,20,1252,49,-39.90960335731506,4.172325134277344e-07,0.1846923828125,0.22367721516638994,5472,0.0004092704424510632,0.2,0.01228405,0.11442651599645615,0.8852704167366028,-0.018525748630054295,-2.37241556,1223.0
176128,20,1252,50,-39.936633706092834,-5.960464477539062e-07,0.2403564453125,0.0015841685653867899,5488,0.0004092704424510632,0.2,0.018357579,-0.030731508508324623,0.8860275745391846,-0.02760843708529137,-2.3694970900000003,1223.0
176640,20,1252,51,-39.96172749996185,7.748603820800781e-07,0.2425537109375,0.21112027764320374,5504,0.0004092704424510632,0.2,0.018263448,0.08074776828289032,0.8866462111473083,-0.025110317656071857,-2.3694970900000003,1223.0
177152,21,1252,52,-39.96776819229126,3.6954879760742188e-06,0.22119140625,0.0031101692802621983,5520,0.0004092704424510632,0.2,0.016484506,-0.036866240203380585,0.8861809968948364,-0.026637011076672934,-2.3694970900000003,1223.0
177664,21,1251,53,-39.94046902656555,3.3974647521972656e-06,0.2232666015625,0.003348127494973596,5536,0.0004092704424510632,0.2,0.014462398,-0.0414811335504055,0.8851451277732849,-0.026917303446680307,-2.3672521100000004,1223.0
178176,22,1252,54,-39.90227258205414,-3.5762786865234375e-07,0.207275390625,0.22660668892785907,5552,0.0004092704424510632,0.2,0.013420913,0.0737299770116806,0.8838001489639282,-0.024313665679073893,-2.3672521100000004,1223.0
178688,22,1252,55,-39.8689398765564,-9.298324584960938e-06,0.2642822265625,0.001977815549253137,5568,0.0004092704424510632,0.2,0.020802595,-0.04776746407151222,0.883547842502594,-0.0294266394485021,-2.3646817500000004,1223.0
179200,22,1252,56,-39.86131775379181,5.960464477539062e-07,0.222900390625,0.21315086213871837,5584,0.0004092704424510632,0.2,0.019590896,0.09058551490306854,0.883184552192688,-0.02515029563801363,-2.3646817500000004,1223.0
179712,23,1252,57,-39.82909393310547,-9.417533874511719e-06,0.2840576171875,0.0024228472357208375,5600,0.0004092704424510632,0.2,0.019508466,-0.040959980338811874,0.8818936944007874,-0.029022196686128154,-2.3646817500000004,1223.0
180224,23,1252,58,-39.79786145687103,-4.172325134277344e-06,0.2196044921875,0.0026757761115732137,5616,0.0004092704424510632,0.2,0.013976131,-0.03915614262223244,0.8814430832862854,-0.02443613465584349,-2.36252751,1223.0
180736,24,1250,59,-39.76528298854828,1.1920928955078125e-07,0.2523193359375,0.21961056860163808,5632,0.0004092704424510632,0.2,0.020668022,0.07194943726062775,0.8798942565917969,-0.026871913287322968,-2.36252751,1223.0
181248,24,1251,60,-39.72310757637024,-1.4543533325195312e-05,0.188720703125,0.00208080890479323,5648,0.0004092704424510632,0.2,0.016693722,-0.03305503726005554,0.8801267147064209,-0.02015384563128464,-2.35712557,1223.0
181760,24,1250,61,-39.74585831165314,8.940696716308594e-07,0.200927734375,0.21838692016899586,5664,0.0004092704424510632,0.2,0.014398601,0.07956738770008087,0.8811476826667786,-0.02109216048847884,-2.35712557,1223.0
182272,25,1250,62,-39.770305156707764,-2.1576881408691406e-05,0.2144775390625,0.0014141363699309295,5680,0.0004092704424510632,0.2,0.015781645,-0.033471811562776566,0.880929172039032,-0.02272644461481832,-2.3557072199999998,1223.0
182784,25,1250,63,-39.733938217163086,2.384185791015625e-07,0.220458984375,0.20150981936603785,5696,0.0004092704424510632,0.2,0.015365279,0.060508958995342255,0.8785830140113831,-0.027894384620594792,-2.3557072199999998,1223.0
183296,26,1250,64,-39.66782212257385,-5.364418029785156e-06,0.20166015625,0.003464366491243709,5712,0.0004092704424510632,0.2,0.015783545,-0.03182628005743027,0.8780596256256104,-0.02274589445005404,-2.3557072199999998,1223.0
183808,26,1250,65,-39.65722441673279,-2.2649765014648438e-06,0.2166748046875,0.002606953010399593,5728,0.0004092704424510632,0.2,0.015446682,-0.03444883972406387,0.877058207988739,-0.025587683165213093,-2.3526083699999996,1223.0
184320,27,1250,66,-39.61515200138092,8.344650268554688e-07,0.2540283203125,0.2125822533853352,5744,0.0004092704424510632,0.2,0.021685082,0.06702913343906403,0.875959038734436,-0.02679540988174267,-2.3526083699999996,1223.0
184832,27,1250,67,-39.58818876743317,-1.1324882507324219e-05,0.245849609375,0.0018093851358571555,5760,0.0004092704424510632,0.2,0.017843395,-0.0373314805328846,0.8755671381950378,-0.029168275243137032,-2.3502942,1223.0
185344,27,1250,68,-39.568546533584595,8.344650268554688e-07,0.2396240234375,0.2046285350807011,5776,0.0004092704424510632,0.2,0.02060185,0.052901290357112885,0.8745004534721375,-0.024401572649367154,-2.3502942,1223.0
185856,28,1250,69,-39.51329863071442,-7.152557373046875e-06,0.253662109375,0.002722679804719519,5792,0.0004092704424510632,0.2,0.020247623,-0.030540667474269867,0.8724781274795532,-0.027736895892303437,-2.3502942,1223.0
186368,28,1250,70,-39.47417509555817,-2.2649765014648438e-06,0.2203369140625,0.003295589402114274,5808,0.0004092704424510632,0.2,0.016547872,-0.0311236884444952,0.8721312880516052,-0.023103012441424653,-2.34817458,1223.0
186880,29,1250,71,-39.46684658527374,7.748603820800781e-07,0.2823486328125,0.18896621884778142,5824,0.0004092704424510632,0.2,0.026506845,0.051843468099832535,0.8718907237052917,-0.023478113289456815,-2.34817458,1223.0
187392,29,1249,72,-39.4571738243103,-1.1563301086425781e-05,0.2047119140625,0.002885972717194818,5840,0.0004092704424510632,0.2,0.013228502,-0.011998089961707592,0.8710376024246216,-0.021887312745093368,-2.3437821800000003,1223.0
187904,29,1250,73,-39.42642545700073,5.960464477539062e-07,0.2510986328125,0.2185633205808699,5856,0.0004092704424510632,0.2,0.019296657,0.06853163242340088,0.8706346750259399,-0.02554203089675866,-2.3437821800000003,1223.0
188416,30,1249,74,-39.44218409061432,-3.8743019104003906e-05,0.259521484375,0.0014633823266194668,5872,0.0004092704424510632,0.2,0.021174312,-0.0360998809337616,0.8722395300865173,-0.02681798797857482,-2.34172546,1223.0
188928,30,1249,75,-39.46341621875763,5.364418029785156e-07,0.22509765625,0.20502153225243092,5888,0.0004092704424510632,0.2,0.019142736,0.08724862337112427,0.8707069754600525,-0.022802396590122953,-2.34172546,1223.0
