time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_fraction,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/loss,train/std,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
64000,51,1243,125,-42.61288785934448,3.6597251892089844e-05,0.244873046875,0.0038215039603528567,1984,0.0004092704424510632,0.2,0.018999597,-0.044911060482263565,0.9593682289123535,-0.02623367539490573,-2.4289242884615385,1223.0
64512,51,1242,126,-42.598814845085144,4.458427429199219e-05,0.22265625,0.24558741971850395,2000,0.0004092704424510632,0.2,0.021254849,0.09658084064722061,0.9576548337936401,-0.024428447781247087,-2.4289242884615385,1223.0
65024,52,1242,127,-42.55739724636078,0.0001354217529296875,0.1922607421875,0.0015847306003706763,2016,0.0004092704424510632,0.2,0.013943357,-0.03254012390971184,0.9577755331993103,-0.018660914327483624,-2.428013226415094,1223.0
65536,52,1242,128,-42.58701050281525,0.00010776519775390625,0.2413330078125,0.22707647550851107,2032,0.0004092704424510632,0.2,0.018457998,0.10813406854867935,0.9585266709327698,-0.023305548093048856,-2.428013226415094,1223.0
66048,53,1242,129,-42.600101709365845,0.0003020167350769043,0.253662109375,0.0014566890749847516,2048,0.0004092704424510632,0.2,0.018239222,-0.0366770476102829,0.9587198495864868,-0.02528477952000685,-2.4275531481481476,1223.0
66560,53,1242,130,-42.58790969848633,9.34600830078125e-05,0.2642822265625,0.22382750269025564,2064,0.0004092704424510632,0.2,0.018518,0.0709080621600151,0.9576701521873474,-0.02748575342411641,-2.4275531481481476,1223.0
67072,53,1242,131,-42.52959096431732,0.0017358064651489258,0.201171875,0.003501965868053958,2080,0.0004092704424510632,0.2,0.012991335,-0.03216937556862831,0.9548459649085999,-0.02404847738216631,-2.4275531481481476,1223.0
67584,54,1242,132,-42.45214068889618,-5.5909156799316406e-05,0.223388671875,0.0026423631934449077,2096,0.0004092704424510632,0.2,0.017814565,-0.044605232775211334,0.953633189201355,-0.024731100056669675,-2.4234757636363633,1223.0
68096,54,1242,133,-42.43583917617798,3.49879264831543e-05,0.224365234375,0.23011228442192078,2112,0.0004092704424510632,0.2,0.021435712,0.08929724246263504,0.9538024663925171,-0.02357529014989268,-2.4234757636363633,1223.0
68608,55,1242,134,-42.43219459056854,-0.0002808570861816406,0.209716796875,0.0013018847112107323,2128,0.0004092704424510632,0.2,0.017584402,-0.0327906534075737,0.9534911513328552,-0.023079850448993966,-2.418254732142857,1223.0
69120,55,1242,135,-42.41248893737793,4.798173904418945e-05,0.2293701171875,0.20827408879995346,2144,0.0004092704424510632,0.2,0.020698296,0.06316810101270676,0.9527533650398254,-0.024045401019975543,-2.418254732142857,1223.0
69632,56,1242,136,-42.39523148536682,0.0004089474678039551,0.236328125,0.0017623224794078851,2160,0.0004092704424510632,0.2,0.017906757,-0.03135988488793373,0.9527122378349304,-0.024917435395764187,-2.418254732142857,1223.0
70144,56,1242,137,-42.39788031578064,-0.00011432170867919922,0.2115478515625,0.003609350991609972,2176,0.0004092704424510632,0.2,0.017992118,-0.04092252254486084,0.9526801109313965,-0.024277433898532763,-2.4148766842105265,1223.0
70656,56,1242,138,-42.383193135261536,3.361701965332031e-05,0.2672119140625,0.22006030846387148,2192,0.0004092704424510632,0.2,0.023061633,0.0723612979054451,0.9520462155342102,-0.02999345831631217,-2.4148766842105265,1223.0
71168,57,1241,139,-42.386043429374695,0.0002474188804626465,0.281005859375,0.0016431846815976314,2208,0.0004092704424510632,0.2,0.023490857,-0.04255790263414383,0.9531768560409546,-0.02943912209593691,-2.4115090172413796,1223.0
71680,57,1242,140,-42.40783894062042,6.645917892456055e-05,0.23486328125,0.21544565400108695,2224,0.0004092704424510632,0.2,0.015321519,0.06256034970283508,0.9531880021095276,-0.026273700917954557,-2.4115090172413796,1223.0
72192,58,1242,141,-42.38720512390137,-6.794929504394531e-06,0.2091064453125,0.0013701160987693584,2240,0.0004092704424510632,0.2,0.019926872,-0.02975272946059704,0.9516357779502869,-0.021855792772839777,-2.4121294576271186,1223.0
72704,58,1242,142,-42.346518754959106,8.475780487060547e-05,0.26220703125,0.20300461817532778,2256,0.0004092704424510632,0.2,0.020529974,0.06362456828355789,0.9513346552848816,-0.028011502479785122,-2.4121294576271186,1223.0
73216,58,1242,143,-42.3279128074646,0.0034801363945007324,0.2572021484375,0.003638285299530253,2272,0.0004092704424510632,0.2,0.022867803,-0.03538473695516586,0.949600100517273,-0.025198892901244108,-2.4121294576271186,1223.0
73728,59,1241,144,-42.24721384048462,-7.62939453125e-05,0.2454833984375,0.002787333960441174,2288,0.0004092704424510632,0.2,0.020654457,-0.03158910199999809,0.9467018246650696,-0.02706380507152062,-2.4105889833333336,1223.0
74240,59,1241,145,-42.14397490024567,5.2869319915771484e-05,0.204345703125,0.21936498396098614,2304,0.0004092704424510632,0.2,0.016341057,0.07609258592128754,0.9438755512237549,-0.019472095169476233,-2.4105889833333336,1223.0
74752,60,1241,146,-42.08789145946503,-0.0013463497161865234,0.1929931640625,0.0015653121954528615,2320,0.0004092704424510632,0.2,0.01693305,-0.0346212163567543,0.9441041350364685,-0.02099136471224483,-2.4092486885245905,1223.0
75264,60,1242,147,-42.10515248775482,3.141164779663086e-05,0.2261962890625,0.21022733440622687,2336,0.0004092704424510632,0.2,0.019960547,0.054995596408843994,0.9445347785949707,-0.022522374652908184,-2.4092486885245905,1223.0
75776,0,3934,1,-42.09018874168396,0.000907599925994873,0.2332763671875,0.0021077550736663397,2352,0.0004092704424510632,0.2,0.023859361,-0.040614183992147446,0.9429498314857483,-0.023170710657723248,-2.4092486885245905,1223.0
76288,0,1893,2,-42.06314420700073,-0.0001302957534790039,0.234375,0.0033905550808412954,2368,0.0004092704424510632,0.2,0.016929012,-0.04720310866832733,0.944108784198761,-0.026510601848713122,-2.4055743870967747,1223.0
76800,0,1614,3,-42.106706976890564,2.6464462280273438e-05,0.2467041015625,0.20721656503155828,2384,0.0004092704424510632,0.2,0.022750018,0.05989360809326172,0.9446179270744324,-0.023449906235327944,-2.4055743870967747,1223.0
77312,1,1499,4,-42.10346853733063,0.0002925992012023926,0.238525390625,0.0029540703835664317,2400,0.0004092704424510632,0.2,0.021108216,-0.03072524443268776,0.9445412158966064,-0.02349710583803244,-2.4048992380952385,1223.0
77824,1,1440,5,-42.10421276092529,4.1544437408447266e-05,0.2608642578125,0.22709226794540882,2416,0.0004092704424510632,0.2,0.019997476,0.06964932382106781,0.9440686702728271,-0.027483112877234817,-2.4048992380952385,1223.0
78336,2,1405,6,-42.058778166770935,-0.000457763671875,0.177001953125,0.0017345015239698114,2432,0.0004092704424510632,0.2,0.014348809,-0.031242361292243004,0.9417245388031006,-0.019033078351640143,-2.4050189843750003,1223.0
78848,2,1380,7,-41.987680554389954,4.64320182800293e-05,0.228271484375,0.2099379259161651,2448,0.0004092704424510632,0.2,0.017708318,0.06613697856664658,0.9397029876708984,-0.02023407892556861,-2.4050189843750003,1223.0
79360,3,1360,8,-41.95000219345093,0.00033986568450927734,0.25146484375,0.0035930378799093887,2464,0.0004092704424510632,0.2,0.017844815,-0.03582976758480072,0.9394346475601196,-0.02831903361948207,-2.4050189843750003,1223.0
79872,3,1343,9,-41.948875188827515,-1.0013580322265625e-05,0.2265625,0.002623455187858781,2480,0.0004092704424510632,0.2,0.016761307,-0.03202519938349724,0.9391805529594421,-0.0240720410074573,-2.4024791384615387,1223.0
80384,3,1330,10,-41.941346645355225,3.927946090698242e-05,0.2308349609375,0.22689828602597117,2496,0.0004092704424510632,0.2,0.020240515,0.08022784441709518,0.9390578866004944,-0.02448787636240013,-2.4024791384615387,1223.0
80896,4,1321,11,-41.927101492881775,2.8431415557861328e-05,0.27978515625,0.002267310715978965,2512,0.0004092704424510632,0.2,0.019567125,-0.05033963546156883,0.9384024739265442,-0.024959309754194692,-2.4015923333333333,1223.0
81408,4,1313,12,-41.90029323101044,5.638599395751953e-05,0.220703125,0.21207477245479822,2528,0.0004092704424510632,0.2,0.019064406,0.08718262612819672,0.9372864961624146,-0.023079620325006545,-2.4015923333333333,1223.0
81920,5,1307,13,-41.86965274810791,0.0005861520767211914,0.231201171875,0.0020629433329304447,2544,0.0004092704424510632,0.2,0.017851286,-0.03360265865921974,0.9371080994606018,-0.02547541944659315,-2.4015923333333333,1223.0
82432,5,1301,14,-41.87167489528656,0.00021195411682128906,0.17529296875,0.0031796514776942786,2560,0.0004092704424510632,0.2,0.011091904,-0.035074856132268906,0.9369052648544312,-0.01976699145961902,-2.399802492537314,1223.0
82944,5,1295,15,-41.85120439529419,2.9146671295166016e-05,0.2740478515625,0.14730811747722328,2576,0.0004092704424510632,0.2,0.028123189,0.06131025403738022,0.9361975789070129,-0.024335415568202734,-2.399802492537314,1223.0
83456,6,1293,16,-41.84156775474548,-0.00038444995880126953,0.2872314453125,0.0025698269419081043,2592,0.0004092704424510632,0.2,0.024794972,-0.0472383014857769,0.936497151851654,-0.030854514814564027,-2.4000932500000007,1223.0
83968,6,1290,17,-41.861395597457886,1.52587890625e-05,0.25390625,0.24330051895231009,2608,0.0004092704424510632,0.2,0.022971515,0.09249066561460495,0.9371687769889832,-0.02539495321980212,-2.4000932500000007,1223.0
84480,7,1284,18,-41.876258850097656,-2.777576446533203e-05,0.2210693359375,0.0017179434489662526,2624,0.0004092704424510632,0.2,0.020270415,-0.027749305590987206,0.9373142719268799,-0.022800780236138962,-2.3970676231884065,1223.0
84992,7,1285,19,-41.86703050136566,2.002716064453125e-05,0.27294921875,0.22623556945472956,2640,0.0004092704424510632,0.2,0.022432446,0.08170056343078613,0.9366074204444885,-0.027850263606524095,-2.3970676231884065,1223.0
85504,7,1285,20,-41.84107983112335,0.0002860426902770996,0.2286376953125,0.003193378375726752,2656,0.0004092704424510632,0.2,0.020242922,-0.03703514114022255,0.9359140992164612,-0.02331315854098648,-2.3970676231884065,1223.0
86016,8,1286,21,-41.840327978134155,3.933906555175781e-06,0.2310791015625,0.0031514472648268566,2672,0.0004092704424510632,0.2,0.018077472,-0.032898783683776855,0.9367603659629822,-0.024546805827412754,-2.3965018428571434,1223.0
86528,8,1287,22,-41.860352635383606,1.6510486602783203e-05,0.2039794921875,0.2514195046387613,2688,0.0004092704424510632,0.2,0.01839533,0.09500503540039062,0.9367156624794006,-0.021278200423694216,-2.3965018428571434,1223.0
87040,9,1287,23,-41.827385663986206,0.0001353621482849121,0.2681884765625,0.0020072487313882448,2704,0.0004092704424510632,0.2,0.022867579,-0.03600326552987099,0.935225248336792,-0.029035805695457384,-2.3973480563380285,1223.0
87552,9,1288,24,-41.79302167892456,3.62396240234375e-05,0.1844482421875,0.22879689512774348,2720,0.0004092704424510632,0.2,0.01515194,0.09118228405714035,0.9344130754470825,-0.020988094009226188,-2.3973480563380285,1223.0
88064,9,1288,25,-41.754754304885864,-2.0623207092285156e-05,0.232421875,0.0021988283151586074,2736,0.0004092704424510632,0.2,0.018040929,-0.03172009438276291,0.9326987862586975,-0.02431265846826136,-2.3960659583333332,1223.0
88576,10,1288,26,-41.707701086997986,4.83393669128418e-05,0.2474365234375,0.22376399533823133,2752,0.0004092704424510632,0.2,0.015372423,0.06515731662511826,0.9322749376296997,-0.02433181047672406,-2.3960659583333332,1223.0
89088,10,1289,27,-41.68640601634979,0.00031131505966186523,0.2442626953125,0.003372184142790502,2768,0.0004092704424510632,0.2,0.021835707,-0.04201167821884155,0.9312301874160767,-0.026900424156337976,-2.3960659583333332,1223.0
89600,11,1289,28,-41.6569619178772,-2.9087066650390625e-05,0.2060546875,0.002729276704485528,2784,0.0004092704424510632,0.2,0.016516577,-0.03588729724287987,0.931378185749054,-0.022776058583986014,-2.3953576027397263,1223.0
90112,11,1290,29,-41.662068486213684,1.9609928131103516e-05,0.2181396484375,0.22809542203322053,2800,0.0004092704424510632,0.2,0.01584858,0.08699170500040054,0.9308394193649292,-0.022421351866796613,-2.3953576027397263,1223.0
90624,11,1290,30,-41.61185145378113,-6.175041198730469e-05,0.26171875,0.0022876136608829256,2816,0.0004092704424510632,0.2,0.021603169,-0.03794800862669945,0.9284390807151794,-0.032206139439949766,-2.3942020405405406,1223.0
91136,12,1291,31,-41.56028485298157,3.063678741455078e-05,0.257568359375,0.21632770635187626,2832,0.0004092704424510632,0.2,0.020549946,0.09878000617027283,0.9286068677902222,-0.026144602583372034,-2.3942020405405406,1223.0
91648,12,1290,32,-41.59587359428406,0.0003746151924133301,0.2647705078125,0.0026466367962711956,2848,0.0004092704424510632,0.2,0.023102114,-0.02861759252846241,0.9301259517669678,-0.026993334060534835,-2.3942020405405406,1223.0
92160,13,1290,33,-41.640358567237854,-7.867813110351562e-06,0.2281494140625,0.002395362036622828,2864,0.0004092704424510632,0.2,0.019476704,-0.03535693883895874,0.9308539628982544,-0.025556001375662163,-2.39124252,1223.0
92672,13,1290,34,-41.63591742515564,2.2172927856445312e-05,0.297607421875,0.23070739582180977,2880,0.0004092704424510632,0.2,0.025872028,0.06286182254552841,0.9301753640174866,-0.02807927250978537,-2.39124252,1223.0
93184,13,1290,35,-41.59869563579559,7.975101470947266e-05,0.2308349609375,0.0021884089128434425,2896,0.0004092704424510632,0.2,0.020851355,-0.03867567703127861,0.928706705570221,-0.024001156794838607,-2.3903305,1223.0
93696,14,1290,36,-41.55645000934601,3.1948089599609375e-05,0.2080078125,0.22908444795757532,2912,0.0004092704424510632,0.2,0.016434561,0.0933036357164383,0.9276883602142334,-0.018350883154198527,-2.3903305,1223.0
94208,14,1290,37,-41.50865888595581,-0.00011944770812988281,0.23779296875,0.0017077311422326602,2928,0.0004092704424510632,0.2,0.019122278,-0.05003802478313446,0.9256279468536377,-0.032688896520994604,-2.390306194805195,1223.0
94720,15,1289,38,-41.44926464557648,5.02467155456543e-05,0.259765625,0.21034966176375747,2944,0.0004092704424510632,0.2,0.02285438,0.07781550288200378,0.9246257543563843,-0.030889929897966795,-2.390306194805195,1223.0
95232,15,1289,39,-41.41392123699188,0.003947138786315918,0.2415771484375,0.003205783596058609,2960,0.0004092704424510632,0.2,0.011671765,-0.04256664216518402,0.9234023690223694,-0.024861843034159392,-2.390306194805195,1223.0
95744,15,1288,40,-41.38817763328552,-4.8160552978515625e-05,0.23974609375,0.003245357653213432,2976,0.0004092704424510632,0.2,0.01874144,-0.021137051284313202,0.9232392907142639,-0.02574499418551568,-2.390639512820513,1223.0
96256,16,1288,41,-41.396852254867554,2.866983413696289e-05,0.2601318359375,0.22730155428871512,2992,0.0004092704424510632,0.2,0.021367729,0.07030926644802094,0.9235904216766357,-0.027974910015473142,-2.390639512820513,1223.0
96768,16,1287,42,-41.40801799297333,-0.000339508056640625,0.2388916015625,0.00237968927831389,3008,0.0004092704424510632,0.2,0.018132595,-0.03666818141937256,0.9237280488014221,-0.027457043732283637,-2.390376329113924,1223.0
97280,17,1287,43,-41.39936089515686,4.673004150390625e-05,0.23681640625,0.2153977327980101,3024,0.0004092704424510632,0.2,0.02747652,0.06767988204956055,0.9226629734039307,-0.0279035473940894,-2.390376329113924,1223.0
97792,17,1286,44,-41.36457180976868,0.00832587480545044,0.2239990234375,0.001980532879315433,3040,0.0004092704424510632,0.2,0.015637476,-0.05069403350353241,0.9222683310508728,-0.0278086147736758,-2.390376329113924,1223.0
98304,17,1286,45,-41.347232818603516,-9.40561294555664e-05,0.230712890625,0.003374293999513611,3056,0.0004092704424510632,0.2,0.018330399,-0.037625979632139206,0.9215108752250671,-0.025941613028408028,-2.3888403125,1223.0
98816,18,1286,46,-41.32069492340088,1.811981201171875e-05,0.2943115234375,0.2080685724504292,3072,0.0004092704424510632,0.2,0.032438375,0.05870728939771652,0.9206063151359558,-0.030541821237420663,-2.3888403125,1223.0
99328,18,1285,47,-41.315396666526794,-9.381771087646484e-05,0.205322265625,0.0025100193815887906,3088,0.0004092704424510632,0.2,0.015219575,-0.025336554273962975,0.9212908148765564,-0.023441460660251323,-2.387096814814815,1223.0
99840,19,1285,48,-41.35197424888611,2.3603439331054688e-05,0.2554931640625,0.2216339986771345,3104,0.0004092704424510632,0.2,0.02000547,0.0747494027018547,0.9222075939178467,-0.025675578275695443,-2.387096814814815,1223.0
100352,19,1285,49,-41.36113905906677,-0.00036323070526123047,0.198486328125,0.0018511410544306273,3120,0.0004092704424510632,0.2,0.014134158,-0.03963806852698326,0.921953022480011,-0.02293631376232952,-2.386621841463415,1223.0
100864,19,1284,50,-41.32640480995178,2.753734588623047e-05,0.2630615234375,0.2116612633690238,3136,0.0004092704424510632,0.2,0.021174777,0.07670404762029648,0.9203075766563416,-0.02721898707386572,-2.386621841463415,1223.0
101376,20,1284,51,-41.278337359428406,0.00038927793502807617,0.2086181640625,0.0035219640521972906,3152,0.0004092704424510632,0.2,0.017717533,-0.029724499210715294,0.9192771911621094,-0.023894534271676093,-2.386621841463415,1223.0
101888,20,1281,52,-41.23635160923004,-6.747245788574219e-05,0.232666015625,0.003087182187300641,3168,0.0004092704424510632,0.2,0.01682569,-0.036516252905130386,0.9174057245254517,-0.02452009824628476,-2.3866325301204823,1223.0
102400,21,1281,53,-41.17679941654205,1.627206802368164e-05,0.2852783203125,0.22521944856271148,3184,0.0004092704424510632,0.2,0.0265819,0.09455498307943344,0.916215717792511,-0.026905152240942698,-2.3866325301204823,1223.0
102912,21,1281,54,-41.13630270957947,-3.5643577575683594e-05,0.2489013671875,0.0022205330333235906,3200,0.0004092704424510632,0.2,0.017554723,-0.042252104729413986,0.9152880311012268,-0.026508285947784316,-2.3868235833333338,1223.0
103424,21,1280,55,-41.09922170639038,2.5093555450439453e-05,0.1668701171875,0.2214158894494176,3216,0.0004092704424510632,0.2,0.015544932,0.0763121247291565,0.913770318031311,-0.017561460175784305,-2.3868235833333338,1223.0
103936,22,1280,56,-41.05181562900543,0.0002630949020385742,0.20166015625,0.002136560526196263,3232,0.0004092704424510632,0.2,0.01719523,-0.030102640390396118,0.9133884310722351,-0.020378646906465292,-2.3868235833333338,1223.0
104448,22,1279,57,-41.04274892807007,2.2709369659423828e-05,0.25244140625,0.003045646160899196,3248,0.0004092704424510632,0.2,0.020744074,-0.046654071658849716,0.9129729866981506,-0.02835748775396496,-2.3854638705882354,1223.0
104960,23,1278,58,-41.02077543735504,2.0444393157958984e-05,0.35302734375,0.13844475569203496,3264,0.0004092704424510632,0.2,0.045076605,0.0047013163566589355,0.9121254682540894,-0.027649080817354843,-2.3854638705882354,1223.0
105472,23,1278,59,-40.97867405414581,-0.00038313865661621094,0.2391357421875,0.0022299730007944163,3280,0.0004092704424510632,0.2,0.021093985,-0.041946083307266235,0.9104804992675781,-0.027598059212323278,-2.382897755813954,1223.0
105984,24,1278,60,-40.923436999320984,2.205371856689453e-05,0.2637939453125,0.24694522889330983,3296,0.0004092704424510632,0.2,0.021063864,0.08855974674224854,0.9089141488075256,-0.02665001602144912,-2.382897755813954,1223.0
106496,24,1277,61,-40.87582266330719,-0.003646373748779297,0.2659912109375,0.0019201076811441453,3312,0.0004092704424510632,0.2,0.024616279,-0.04225439578294754,0.9076674580574036,-0.031245760997990146,-2.381487850574713,1223.0
107008,24,1277,62,-40.844308733940125,1.1563301086425781e-05,0.214111328125,0.22642017621546984,3328,0.0004092704424510632,0.2,0.018392678,0.07561250030994415,0.9064732193946838,-0.02426241885405034,-2.381487850574713,1223.0
107520,25,1277,63,-40.82454037666321,0.00011712312698364258,0.2332763671875,0.0029092346339893993,3344,0.0004092704424510632,0.2,0.01888993,-0.02701840177178383,0.9068565964698792,-0.025175582122756168,-2.381487850574713,1223.0
108032,25,1276,64,-40.83127152919769,3.612041473388672e-05,0.1778564453125,0.003021253261977108,3360,0.0004092704424510632,0.2,0.01366061,-0.028228197246789932,0.9063810706138611,-0.01956770040851552,-2.378912125,1223.0
108544,26,1276,65,-40.80486583709717,1.239776611328125e-05,0.1771240234375,0.24253141786903143,3376,0.0004092704424510632,0.2,0.0151850805,0.11801716685295105,0.9059584736824036,-0.019753780914470553,-2.378912125,1223.0
109056,26,1276,66,-40.79340922832489,-6.246566772460938e-05,0.20556640625,0.0015704974175605457,3392,0.0004092704424510632,0.2,0.016739557,-0.034433141350746155,0.9055655598640442,-0.02005352868582122,-2.3772331460674154,1223.0
109568,26,1276,67,-40.7659010887146,2.104043960571289e-05,0.27099609375,0.22576258704066277,3408,0.0004092704424510632,0.2,0.023453586,0.06243070960044861,0.9042553901672363,-0.03071522494428791,-2.3772331460674154,1223.0
110080,27,1276,68,-40.74281966686249,0.00017529726028442383,0.2415771484375,0.0017541910674481187,3424,0.0004092704424510632,0.2,0.016770845,-0.02884759195148945,0.904564380645752,-0.027961928193690255,-2.373826922222222,1223.0
110592,27,1276,69,-40.723671078681946,2.0623207092285156e-05,0.2117919921875,0.213302634190768,3440,0.0004092704424510632,0.2,0.017757518,0.08554598689079285,0.9021232724189758,-0.021696783107472584,-2.373826922222222,1223.0
111104,28,1276,70,-40.65622067451477,5.370378494262695e-05,0.218994140625,0.0035543512312870007,3456,0.0004092704424510632,0.2,0.013807673,-0.038246724754571915,0.9017279744148254,-0.025537681314744987,-2.373826922222222,1223.0
111616,28,1276,71,-40.64878571033478,4.76837158203125e-07,0.177978515625,0.0035219748388044536,3472,0.0004092704424510632,0.2,0.015418058,-0.025638291612267494,0.9008875489234924,-0.019451424333965406,-2.3734572637362636,1223.0
112128,28,1276,72,-40.611499309539795,1.6808509826660156e-05,0.2198486328125,0.2247431934811175,3488,0.0004092704424510632,0.2,0.018178374,0.06554786115884781,0.900014340877533,-0.02247937691572588,-2.3734572637362636,1223.0
112640,29,1276,73,-40.586174845695496,-0.00015687942504882812,0.196044921875,0.0018002952729148092,3504,0.0004092704424510632,0.2,0.015170364,-0.03888595104217529,0.8996320962905884,-0.02262631375924684,-2.373060358695652,1223.0
113152,29,1276,74,-40.579293608665466,1.6927719116210938e-05,0.26806640625,0.20834619970992208,3520,0.0004092704424510632,0.2,0.024661638,0.03508417680859566,0.8998926281929016,-0.02834161046484951,-2.373060358695652,1223.0
113664,30,1276,75,-40.58198118209839,6.699562072753906e-05,0.2283935546875,0.0024848055982147343,3536,0.0004092704424510632,0.2,0.01849233,-0.02871459536254406,0.8996968865394592,-0.022973415456363,-2.373060358695652,1223.0
114176,30,1276,76,-40.551571011543274,-0.0001436471939086914,0.2574462890625,0.0027311761768942233,3552,0.0004092704424510632,0.2,0.018018978,-0.03776618093252182,0.8977841734886169,-0.03149964049225673,-2.3706776451612903,1223.0
114688,30,1276,77,-40.484243750572205,1.2695789337158203e-05,0.247314453125,0.22527581872418523,3568,0.0004092704424510632,0.2,0.018700939,0.08482561260461807,0.8965355157852173,-0.024927293445216492,-2.3706776451612903,1223.0
115200,31,1276,78,-40.467291474342346,-0.00022113323211669922,0.279541015625,0.0016987437029456487,3584,0.0004092704424510632,0.2,0.022220887,-0.03829837962985039,0.8968845009803772,-0.027790792199084535,-2.3692792659574464,1223.0
115712,31,1276,79,-40.49612236022949,2.2113323211669922e-05,0.242919921875,0.2193303699605167,3600,0.0004092704424510632,0.2,0.01972206,0.07371266186237335,0.8980323672294617,-0.02510977517522406,-2.3692792659574464,1223.0
116224,32,1275,80,-40.52390658855438,-0.0015496015548706055,0.279296875,0.0012330909357842756,3616,0.0004092704424510632,0.2,0.019046329,-0.033320602029561996,0.898540735244751,-0.028323298989562318,-2.367797442105263,1223.0
116736,32,1275,81,-40.51672387123108,2.4557113647460938e-05,0.237548828125,0.20384816359728575,3632,0.0004092704424510632,0.2,0.02032979,0.06409742683172226,0.8978110551834106,-0.027282773269689642,-2.367797442105263,1223.0
117248,32,1275,82,-40.507360100746155,6.127357482910156e-05,0.253173828125,0.004201484072837047,3648,0.0004092704424510632,0.2,0.022020765,-0.027121825143694878,0.8982564210891724,-0.03036516922293231,-2.367797442105263,1223.0
117760,33,1275,83,-40.52596318721771,-1.6927719116210938e-05,0.2750244140625,0.0025204223493346944,3664,0.0004092704424510632,0.2,0.019656535,-0.05126949027180672,0.8985131978988647,-0.030026760694454424,-2.366584,1223.0
118272,33,1275,84,-40.53730666637421,2.0623207092285156e-05,0.2161865234375,0.2194451247341931,3680,0.0004092704424510632,0.2,0.017986666,0.06828617304563522,0.8987902402877808,-0.02213005474914098,-2.366584,1223.0
118784,34,1275,85,-40.55752074718475,-0.0001977682113647461,0.2099609375,0.0017130103660747409,3696,0.0004092704424510632,0.2,0.017409435,-0.03567596524953842,0.9002076387405396,-0.022284235630650073,-2.3653864742268045,1223.0
119296,34,1275,86,-40.5920205116272,2.658367156982422e-05,0.226318359375,0.2076485976576805,3712,0.0004092704424510632,0.2,0.016899735,0.06240740045905113,0.9002928137779236,-0.025507142549031414,-2.3653864742268045,1223.0
119808,34,1275,87,-40.57177805900574,0.0004773139953613281,0.2479248046875,0.002124847556842724,3728,0.0004092704424510632,0.2,0.01799028,-0.032156944274902344,0.8993636965751648,-0.025275981053709984,-2.3653864742268045,1223.0
120320,35,1275,88,-40.548293352127075,-4.851818084716797e-05,0.2242431640625,0.0034562169821583666,3744,0.0004092704424510632,0.2,0.016962392,-0.026994900777935982,0.8987300992012024,-0.022227732639294118,-2.3652565714285716,1223.0
120832,35,1274,89,-40.51813018321991,1.1265277862548828e-05,0.22021484375,0.19889359641820192,3760,0.0004092704424510632,0.2,0.025246963,0.05672794580459595,0.8975115418434143,-0.01951767569698859,-2.3652565714285716,1223.0
121344,36,1274,90,-40.473008155822754,2.4199485778808594e-05,0.2159423828125,0.002600247007649159,3776,0.0004092704424510632,0.2,0.021278344,-0.02963201142847538,0.8961901068687439,-0.022918581191333942,-2.3649373535353537,1223.0
121856,36,1274,91,-40.4343044757843,2.193450927734375e-05,0.234130859375,0.22372334729880095,3792,0.0004092704424510632,0.2,0.017375283,0.07284323126077652,0.8951513767242432,-0.02424985490506515,-2.3649373535353537,1223.0
122368,36,1274,92,-40.410343050956726,7.927417755126953e-06,0.2353515625,0.0013767161653959192,3808,0.0004092704424510632,0.2,0.016236678,-0.04009741172194481,0.8952312469482422,-0.02602318668505177,-2.36302952,1223.0
122880,37,1274,93,-40.41978573799133,2.5510787963867188e-05,0.216552734375,0.20793620543554425,3824,0.0004092704424510632,0.2,0.016189916,0.054523173719644547,0.895771861076355,-0.023978279103175737,-2.36302952,1223.0
123392,37,1274,94,-40.44121813774109,5.453824996948242e-05,0.2213134765625,0.0037993358928360976,3840,0.0004092704424510632,0.2,0.015078487,-0.034362372010946274,0.896976888179779,-0.024824661115417257,-2.36302952,1223.0
123904,38,1273,95,-40.49590241909027,-4.8995018005371094e-05,0.2415771484375,0.003360531227372121,3856,0.0004092704424510632,0.2,0.02258093,-0.0313878059387207,0.898773193359375,-0.02481051575159654,-2.36087026,1223.0
124416,38,1273,96,-40.54176473617554,2.2232532501220703e-05,0.2613525390625,0.2273303042165935,3872,0.0004092704424510632,0.2,0.018229578,0.06409009546041489,0.8995651006698608,-0.02626980750937946,-2.36087026,1223.0
124928,39,1273,97,-40.544010281562805,5.245208740234375e-05,0.2777099609375,0.001698248359389254,3888,0.0004092704424510632,0.2,0.022658544,-0.05243122577667236,0.8992328643798828,-0.02981277447543107,-2.35970578,1223.0
125440,39,1272,98,-40.52283596992493,3.230571746826172e-05,0.2283935546875,0.20609495230019093,3904,0.0004092704424510632,0.2,0.02114248,0.06832556426525116,0.8982651233673096,-0.023296422663406702,-2.35970578,1223.0
125952,39,1272,99,-40.47658121585846,0.00012195110321044922,0.2532958984375,0.002717891515203519,3920,0.0004092704424510632,0.2,0.020622555,-0.04001611843705177,0.8965933322906494,-0.02691791694087442,-2.35970578,1223.0
126464,40,1272,100,-40.43087446689606,0.00010865926742553711,0.204833984375,0.0033592862127989065,3936,0.0004092704424510632,0.2,0.014760153,-0.03636147081851959,0.8960897922515869,-0.02159924198349472,-2.36015279,1223.0
