time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_fraction,train/loss,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/std,train/n_updates,train/clip_range,train/entropy_loss,train/explained_variance,train/approx_kl,rollout/ep_len_mean,rollout/ep_rew_mean
1667,40960,80,24,0.211181640625,0.025583766400814056,0.0004092704424510632,-0.02617286951863207,0.1470262841321528,0.9724298119544983,1264,0.2,-43.071916460990906,0.09971439838409424,0.024034262,1223.0,-2.293276878787879
1666,41472,81,24,0.1851806640625,-0.02962273545563221,0.0004092704424510632,-0.021227328368695453,0.006050352931197267,0.9725285172462463,1280,0.2,-43.074015378952026,-2.419757604598999,0.01326626,1223.0,-2.293276878787879
1667,41984,82,25,0.16845703125,-0.02874014712870121,0.0004092704424510632,-0.01743720515514724,0.0026153019243793096,0.9732093214988708,1296,0.2,-43.08110046386719,-0.060967445373535156,0.01284303,1223.0,-2.2886857941176473
1667,42496,83,25,0.16064453125,-0.008616311475634575,0.0004092704424510632,-0.024336737958947197,0.11886850860901177,0.9739841818809509,1312,0.2,-43.10634636878967,0.17232495546340942,0.020857433,1223.0,-2.2886857941176473
1668,43008,84,25,0.236328125,-0.0411444753408432,0.0004092704424510632,-0.024791962758172303,0.009947244572686031,0.9743886590003967,1328,0.2,-43.12563335895538,-2.0379815101623535,0.016663065,1223.0,-2.286201085714286
1668,43520,85,26,0.16015625,-0.0006600450724363327,0.0004092704424510632,-0.019726628117496148,0.10807305993512273,0.9737458825111389,1344,0.2,-43.125468373298645,0.3087363839149475,0.016570415,1223.0,-2.286201085714286
1668,44032,86,26,0.266357421875,-0.034062910825014114,0.0004092704424510632,-0.030255713834776543,0.006610952448681928,0.9733263850212097,1360,0.2,-43.103853821754456,-0.10463249683380127,0.017113814,1223.0,-2.2854108055555558
1667,44544,87,26,0.26171875,-0.017951268702745438,0.0004092704424510632,-0.030520421714754775,0.08974695799406618,0.9738448858261108,1376,0.2,-43.104758977890015,0.5127909183502197,0.024540808,1223.0,-2.2854108055555558
1667,45056,88,27,0.24560546875,-0.03148564696311951,0.0004092704424510632,-0.023445681392331608,0.005441325898573268,0.9746788144111633,1392,0.2,-43.127838253974915,-1.1479110717773438,0.015742382,1223.0,-2.2854108055555558
1666,45568,89,27,0.216064453125,-0.030076172202825546,0.0004092704424510632,-0.02340418641688302,0.0020637187881220598,0.9763474464416504,1408,0.2,-43.1674690246582,0.06702667474746704,0.015932847,1223.0,-2.2836259459459463
1667,46080,90,27,0.1044921875,-0.008534189313650131,0.0004092704424510632,-0.018893701781053096,0.14529662718996406,0.9773445129394531,1424,0.2,-43.20710098743439,0.20200765132904053,0.018221274,1223.0,-2.2836259459459463
1667,46592,91,27,0.2623291015625,-0.028991876170039177,0.0004092704424510632,-0.023359921062365174,0.006875889521325007,0.9786056876182556,1440,0.2,-43.239569902420044,-1.4517130851745605,0.01710454,1223.0,-2.280425421052632
1667,47104,92,28,0.1348876953125,-0.005143709480762482,0.0004092704424510632,-0.01805503359355498,0.12531652429606766,0.9789421558380127,1456,0.2,-43.27031207084656,0.3126172423362732,0.018207952,1223.0,-2.280425421052632
1668,47616,93,28,0.23193359375,-0.01760227419435978,0.0004092704424510632,-0.02128159954736475,0.005710642610210925,0.9781906604766846,1472,0.2,-43.26129472255707,-0.7730680704116821,0.014343554,1223.0,-2.280425421052632
1667,48128,94,28,0.217041015625,-0.03231930360198021,0.0004092704424510632,-0.02497189838322811,0.0040505706710973755,0.9807175397872925,1488,0.2,-43.278481125831604,0.14582520723342896,0.01455106,1223.0,-2.2786900000000005
1667,48640,95,29,0.0911865234375,-0.01102098822593689,0.0004092704424510632,-0.013513446159777232,0.10620214382652193,0.9815244078636169,1504,0.2,-43.34640419483185,0.3188505172729492,0.015330371,1223.0,-2.2786900000000005
1667,49152,96,29,0.2730712890625,-0.04033267870545387,0.0004092704424510632,-0.02881156073999591,0.009098455440835096,0.9807683229446411,1520,0.2,-43.34365797042847,-3.5681939125061035,0.026468774,1223.0,-2.279670925
1667,49664,97,29,0.1959228515625,-0.01125425286591053,0.0004092704424510632,-0.025532899075187743,0.20219342620112002,0.9803817272186279,1536,0.2,-43.31903254985809,0.13004350662231445,0.022288295,1223.0,-2.279670925
1667,50176,98,30,0.2471923828125,-0.02792070433497429,0.0004092704424510632,-0.021274995313433465,0.008177459036232904,0.980247974395752,1552,0.2,-43.31296694278717,-1.8262665271759033,0.017376194,1223.0,-2.282903926829268
1666,50688,99,30,0.14404296875,0.007580820471048355,0.0004092704424510632,-0.02064064485603012,0.17828517709858716,0.9806416034698486,1568,0.2,-43.315741181373596,0.2592387795448303,0.021251373,1223.0,-2.282903926829268
1666,51200,100,30,0.28173828125,-0.04709530994296074,0.0004092704424510632,-0.03278367518214509,0.008184614009223878,0.9806677103042603,1584,0.2,-43.32392954826355,-1.8551437854766846,0.02475252,1223.0,-2.282903926829268
1667,51712,101,31,0.2296142578125,-0.030672969296574593,0.0004092704424510632,-0.025756681570783257,0.0027247954640188254,0.9812272191047668,1600,0.2,-43.33811545372009,0.037105560302734375,0.015399784,1223.0,-2.2811514285714285
1669,52224,102,31,0.1749267578125,-0.007820438593626022,0.0004092704424510632,-0.023099414058378898,0.17700348049402237,0.9808749556541443,1616,0.2,-43.34716749191284,0.21926015615463257,0.026368193,1223.0,-2.2811514285714285
1671,52736,103,31,0.26220703125,-0.026190361008048058,0.0004092704424510632,-0.020712064811959863,0.012023709452478215,0.9834238290786743,1632,0.2,-43.367374777793884,-3.56937837600708,0.022589222,1223.0,-2.276332441860465
1673,53248,104,31,0.0994873046875,0.007352124899625778,0.0004092704424510632,-0.018743893975624815,0.21954612503759563,0.9843226671218872,1648,0.2,-43.439701318740845,0.12360233068466187,0.015498481,1223.0,-2.276332441860465
1675,53760,105,32,0.253173828125,-0.03562530130147934,0.0004092704424510632,-0.025367611437104642,0.01356573766679503,0.9829906821250916,1664,0.2,-43.4300240278244,-0.09269952774047852,0.017667515,1223.0,-2.276332441860465
1677,54272,106,32,0.2498779296875,-0.019329499453306198,0.0004092704424510632,-0.022694736588164233,0.01230490070884116,0.9802886247634888,1680,0.2,-43.370874524116516,0.4296477437019348,0.01724045,1223.0,-2.2763903636363634
1679,54784,107,32,0.2177734375,-0.025722254067659378,0.0004092704424510632,-0.023639000792172737,0.06881808850448579,0.9799081683158875,1696,0.2,-43.314361333847046,0.6617844104766846,0.027579093,1223.0,-2.2763903636363634
1681,55296,108,32,0.2789306640625,-0.027338989078998566,0.0004092704424510632,-0.030792540856054984,0.016163208812940866,0.9789496660232544,1712,0.2,-43.304521560668945,-3.2684617042541504,0.023272876,1223.0,-2.2753099555555556
1683,55808,109,33,0.167724609375,0.008998259902000427,0.0004092704424510632,-0.021082791063236073,0.15432485623750836,0.9782657027244568,1728,0.2,-43.268341183662415,0.3685532808303833,0.018073045,1223.0,-2.2753099555555556
1685,56320,110,33,0.23681640625,-0.04576561599969864,0.0004092704424510632,-0.027497162722283974,0.0070636527525493875,0.9770300388336182,1744,0.2,-43.2413170337677,-2.1044464111328125,0.0165183,1223.0,-2.2786241086956522
1686,56832,111,33,0.0909423828125,0.02203826792538166,0.0004092704424510632,-0.01057867964846082,0.1829621709184721,0.9768170714378357,1760,0.2,-43.21075618267059,0.3774906396865845,0.011187984,1223.0,-2.2786241086956522
1687,57344,112,33,0.27490234375,-0.035184264183044434,0.0004092704424510632,-0.0262438901263522,0.004522501527389977,0.9769565463066101,1776,0.2,-43.213573575019836,-1.0881431102752686,0.024014544,1223.0,-2.2786241086956522
1688,57856,113,34,0.249267578125,-0.05448085814714432,0.0004092704424510632,-0.02759417932247743,0.0027380816245567985,0.9760379195213318,1792,0.2,-43.1992472410202,-0.036716341972351074,0.018852435,1223.0,-2.2788195744680855
1690,58368,114,34,0.105224609375,0.019385896623134613,0.0004092704424510632,-0.010622533707646653,0.17266361811198294,0.9754076600074768,1808,0.2,-43.165743589401245,0.25400400161743164,0.015037058,1223.0,-2.2788195744680855
1691,58880,115,34,0.2655029296875,-0.026335950940847397,0.0004092704424510632,-0.029941527638584375,0.010762438061647117,0.9752919673919678,1824,0.2,-43.14849257469177,-1.4827601909637451,0.01862391,1223.0,-2.280814895833333
1693,59392,116,35,0.1883544921875,-0.0055178143084049225,0.0004092704424510632,-0.021137785122846253,0.17986011155880988,0.975598931312561,1840,0.2,-43.14962351322174,0.3399007320404053,0.020586086,1223.0,-2.280814895833333
1694,59904,117,35,0.229248046875,-0.03202681615948677,0.0004092704424510632,-0.025478923693299294,0.010606759489746764,0.9769104719161987,1856,0.2,-43.1640100479126,-2.0823092460632324,0.022032483,1223.0,-2.280814895833333
1696,60416,118,35,0.259521484375,-0.03159819915890694,0.0004092704424510632,-0.02728824486985104,0.012143187457695603,0.9799126982688904,1872,0.2,-43.23610210418701,0.6128882169723511,0.02123005,1223.0,-2.282823469387755
1698,60928,119,35,0.214599609375,-0.018488476052880287,0.0004092704424510632,-0.019331916075316258,0.055417487339582294,0.9802857637405396,1888,0.2,-43.29392051696777,0.5767005681991577,0.027908642,1223.0,-2.282823469387755
1699,61440,120,36,0.2601318359375,-0.037151847034692764,0.0004092704424510632,-0.02644709832384251,0.013096318187308498,0.980438768863678,1904,0.2,-43.29755890369415,-4.621772766113281,0.022259638,1223.0,-2.2814629799999997
1701,61952,121,36,0.122802734375,0.015059344470500946,0.0004092704424510632,-0.01778126622957643,0.2687299402896315,0.9808420538902283,1920,0.2,-43.300971150398254,0.1193552017211914,0.014655398,1223.0,-2.2814629799999997
1702,62464,122,36,0.193115234375,-0.028219126164913177,0.0004092704424510632,-0.0191529848088976,0.003962524024245795,0.9814392328262329,1936,0.2,-43.315603256225586,-1.5113937854766846,0.01304291,1223.0,-2.285242196078431
1704,62976,123,36,0.156494140625,0.008352480828762054,0.0004092704424510632,-0.02334635573788546,0.28814655845053494,0.9811185598373413,1952,0.2,-43.324732065200806,0.06828528642654419,0.017693192,1223.0,-2.285242196078431
1705,63488,124,37,0.2479248046875,-0.039627693593502045,0.0004092704424510632,-0.025761543278349563,0.003475448909739498,0.9781686067581177,1968,0.2,-43.2767128944397,-0.8296948671340942,0.018397488,1223.0,-2.285242196078431
1707,64000,125,37,0.294677734375,-0.044299252331256866,0.0004092704424510632,-0.030562318468582816,0.002725537724472815,0.9764896035194397,1984,0.2,-43.19124686717987,0.05997353792190552,0.021055076,1223.0,-2.2874797307692307
1708,64512,126,37,0.107177734375,-0.005088325589895248,0.0004092704424510632,-0.016908965437323786,0.2801623377017677,0.9759749174118042,2000,0.2,-43.15634202957153,0.10982388257980347,0.015124168,1223.0,-2.2874797307692307
1710,65024,127,38,0.259521484375,-0.03406680375337601,0.0004092704424510632,-0.023599588399520144,0.006775957219360862,0.9758304357528687,2016,0.2,-43.150030851364136,-4.166494369506836,0.022813398,1223.0,-2.2910596603773583
1711,65536,128,38,0.1263427734375,0.015034269541501999,0.0004092704424510632,-0.021280207234667614,0.4150777484755963,0.9760523438453674,2032,0.2,-43.146612763404846,0.04995995759963989,0.013631199,1223.0,-2.2910596603773583
1712,66048,129,38,0.2794189453125,-0.03623271360993385,0.0004092704424510632,-0.030636330004199408,0.0058804027357837185,0.9748308658599854,2048,0.2,-43.141992807388306,-0.5539733171463013,0.019959034,1223.0,-2.2913543888888888
1714,66560,130,38,0.063232421875,0.055758241564035416,0.0004092704424510632,-0.011515788559336215,0.33239790983498096,0.9741694331169128,2064,0.2,-43.10028553009033,0.5501869320869446,0.012193574,1223.0,-2.2913543888888888
1715,67072,131,39,0.243408203125,-0.038346488028764725,0.0004092704424510632,-0.026599301054375246,0.00807284636539407,0.9739075899124146,2080,0.2,-43.08729076385498,-2.9269564151763916,0.022616845,1223.0,-2.2913543888888888
1716,67584,132,39,0.257080078125,-0.040660809725522995,0.0004092704424510632,-0.02753651182865724,0.002826374398864573,0.9731918573379517,2096,0.2,-43.07134711742401,0.06466329097747803,0.017147861,1223.0,-2.2926922545454542
1717,68096,133,39,0.064453125,0.004658520221710205,0.0004092704424510632,-0.014912688173353672,0.2683398623485118,0.9730101823806763,2112,0.2,-43.05646371841431,0.25546717643737793,0.012510873,1223.0,-2.2926922545454542
1718,68608,134,39,0.23095703125,-0.0330645889043808,0.0004092704424510632,-0.025417158649361227,0.008222872551414184,0.9728731513023376,2128,0.2,-43.05424928665161,-3.9795169830322266,0.015005424,1223.0,-2.288875875
1720,69120,135,40,0.076171875,0.12106359004974365,0.0004092704424510632,-0.012184195147710852,0.38847495149821043,0.9730504751205444,2144,0.2,-43.050973296165466,0.2202262282371521,0.011034802,1223.0,-2.288875875
1721,69632,136,40,0.2578125,-0.02809007652103901,0.0004092704424510632,-0.025851553393295035,0.012146688677603379,0.9718960523605347,2160,0.2,-43.04056453704834,-1.1357295513153076,0.022087812,1223.0,-2.288875875
1722,70144,137,40,0.2818603515625,-0.045426949858665466,0.0004092704424510632,-0.028290178393945098,0.003966673437389545,0.9720911383628845,2176,0.2,-43.010165333747864,0.2421521544456482,0.020875093,1223.0,-2.289705157894737
1723,70656,138,41,0.0911865234375,-0.0012912489473819733,0.0004092704424510632,-0.01577519904822111,0.21632011595647782,0.9720315337181091,2192,0.2,-43.02046489715576,0.42938363552093506,0.016704492,1223.0,-2.289705157894737
1724,71168,139,41,0.2255859375,-0.030703257769346237,0.0004092704424510632,-0.02297396823996678,0.009568255889462307,0.9710375666618347,2208,0.2,-42.9992573261261,-5.419653415679932,0.017234169,1223.0,-2.2897795344827583
1725,71680,140,41,0.0560302734375,0.0330100953578949,0.0004092704424510632,-0.013970251238788478,0.37762833409942687,0.9710104465484619,2224,0.2,-42.97986543178558,0.11078768968582153,0.010864766,1223.0,-2.2897795344827583
1726,72192,141,41,0.25537109375,-0.037897881120443344,0.0004092704424510632,-0.02265761732996907,0.006711489520967007,0.9694210290908813,2240,0.2,-42.959954142570496,-1.6074292659759521,0.020436786,1223.0,-2.288064661016949
1727,72704,142,42,0.142578125,0.05407207831740379,0.0004092704424510632,-0.014277128837420605,0.3511955700814724,0.9689711928367615,2256,0.2,-42.924723863601685,0.34398430585861206,0.014168007,1223.0,-2.288064661016949
1728,73216,143,42,0.293701171875,-0.02458716370165348,0.0004092704424510632,-0.026966693927533925,0.005784450899227522,0.9686433672904968,2272,0.2,-42.91516399383545,-0.5571686029434204,0.022587623,1223.0,-2.288064661016949
1729,73728,144,42,0.2664794921875,-0.02083876170217991,0.0004092704424510632,-0.02713294530985877,0.0029421536237350665,0.9668410420417786,2288,0.2,-42.88225746154785,0.023313581943511963,0.015985558,1223.0,-2.2896739333333334
1730,74240,145,42,0.0809326171875,0.05382463335990906,0.0004092704424510632,-0.009810190022108145,0.29339410248212516,0.9666968584060669,2304,0.2,-42.84536552429199,0.31594282388687134,0.012943648,1223.0,-2.2896739333333334
1731,74752,146,43,0.236328125,-0.02702229470014572,0.0004092704424510632,-0.021182521450100467,0.021707870007958263,0.9678619503974915,2320,0.2,-42.860541343688965,-4.530007362365723,0.018402338,1223.0,-2.2900774262295083
1731,75264,147,43,0.1046142578125,0.03871642053127289,0.0004092704424510632,-0.01516848245228175,0.41376646189019084,0.9678422212600708,2336,0.2,-42.8892822265625,0.16190052032470703,0.018565703,1223.0,-2.2900774262295083
4248,75776,1,0,0.2080078125,-0.028899988159537315,0.0004092704424510632,-0.02464419476746116,0.02942484524101019,0.9669548273086548,2352,0.2,-42.870797991752625,0.18042349815368652,0.01874042,1223.0,-2.2900774262295083
2571,76288,2,0,0.257568359375,0.026623636484146118,0.0004092704424510632,-0.028643505240324885,0.14904755097813904,0.9664572477340698,2368,0.2,-42.840816497802734,0.5529311299324036,0.029078398,1223.0,-2.2904981451612905
2284,76800,3,0,0.2864990234375,-0.03330455720424652,0.0004092704424510632,-0.030613890165113844,0.07832401513587683,0.9665741324424744,2384,0.2,-42.83635973930359,0.9191701412200928,0.04073001,1223.0,-2.2904981451612905
2175,77312,4,0,0.262451171875,-0.03416202962398529,0.0004092704424510632,-0.02600932991481386,0.02142636972712353,0.9678359627723694,2400,0.2,-42.84999060630798,-7.16334342956543,0.026217604,1223.0,-2.289533111111111
2110,77824,5,1,0.0997314453125,0.005811922252178192,0.0004092704424510632,-0.0142706945334794,0.3876064922660589,0.9685214757919312,2416,0.2,-42.88623106479645,0.09543055295944214,0.0107761705,1223.0,-2.289533111111111
2070,78336,6,1,0.2523193359375,-0.03871425613760948,0.0004092704424510632,-0.029317204986000434,0.0020901673087792005,0.9694076776504517,2432,0.2,-42.90776491165161,-1.1536617279052734,0.016684894,1223.0,-2.2879492812500004
2038,78848,7,1,0.0943603515625,0.012421421706676483,0.0004092704424510632,-0.018439482981193578,0.36455231555737555,0.9697216749191284,2448,0.2,-42.93221199512482,0.12372457981109619,0.011102422,1223.0,-2.2879492812500004
2007,79360,8,2,0.2125244140625,-0.02124803699553013,0.0004092704424510632,-0.02043715032050386,0.0031202582613332197,0.9691894054412842,2464,0.2,-42.927788853645325,-0.2800852060317993,0.01443232,1223.0,-2.2879492812500004
1987,79872,9,2,0.2847900390625,-0.03507435321807861,0.0004092704424510632,-0.02828758180839941,0.0025006600371852983,0.9683905839920044,2480,0.2,-42.89891827106476,0.026088476181030273,0.0203797,1223.0,-2.286130153846154
1973,80384,10,2,0.1204833984375,0.06422043591737747,0.0004092704424510632,-0.01868608343647793,0.5059913718141615,0.9682393670082092,2496,0.2,-42.8909877538681,0.05785423517227173,0.01490887,1223.0,-2.286130153846154
1958,80896,11,2,0.1861572265625,-0.030790938064455986,0.0004092704424510632,-0.018110084638465196,0.007491481730539817,0.9677638411521912,2512,0.2,-42.88317942619324,-1.9666237831115723,0.016864294,1223.0,-2.287083378787879
1939,81408,12,3,0.0596923828125,0.012875515967607498,0.0004092704424510632,-0.012728160785627551,0.4804573063738644,0.9678727388381958,2528,0.2,-42.870357394218445,0.25579720735549927,0.010308344,1223.0,-2.287083378787879
1922,81920,13,3,0.2099609375,-0.03593476861715317,0.0004092704424510632,-0.02422890267916955,0.009799650521017611,0.9663503170013428,2544,0.2,-42.858611941337585,-0.7621510028839111,0.01778096,1223.0,-2.287083378787879
1901,82432,14,3,0.2645263671875,-0.023371810093522072,0.0004092704424510632,-0.029051209799945354,0.05244267208036035,0.9666221737861633,2560,0.2,-42.8198584318161,0.6109733581542969,0.017225347,1223.0,-2.28568
1886,82944,15,4,0.2578125,-0.027609940618276596,0.0004092704424510632,-0.025160251680063084,0.055956243770197034,0.9676214456558228,2576,0.2,-42.84958791732788,0.7513258457183838,0.029861253,1223.0,-2.28568
1877,83456,16,4,0.256103515625,-0.046093180775642395,0.0004092704424510632,-0.025525798846501857,0.011885734667885117,0.9685336947441101,2592,0.2,-42.878114223480225,-7.588886260986328,0.018931117,1223.0,-2.2851526176470593
1871,83968,17,4,0.070068359375,0.048978470265865326,0.0004092704424510632,-0.01355475967284292,0.5597930697258562,0.968851625919342,2608,0.2,-42.89519953727722,0.11567312479019165,0.012101391,1223.0,-2.2851526176470593
1864,84480,18,4,0.2205810546875,-0.03529921919107437,0.0004092704424510632,-0.025107455934630707,0.004909841125481762,0.9693946838378906,2624,0.2,-42.90913140773773,-1.1116931438446045,0.019738872,1223.0,-2.28642963768116
1856,84992,19,5,0.1026611328125,0.03509397804737091,0.0004092704424510632,-0.014832841909083072,0.30299223703332245,0.9697723388671875,2640,0.2,-42.92749273777008,0.3966284394264221,0.019422006,1223.0,-2.28642963768116
1858,85504,20,5,0.23291015625,-0.0371364951133728,0.0004092704424510632,-0.025826528159086592,0.007221296371426433,0.9675033688545227,2656,0.2,-42.90534842014313,-0.29622936248779297,0.01704124,1223.0,-2.28642963768116
1858,86016,21,5,0.273681640625,-0.03590470179915428,0.0004092704424510632,-0.02718343741435092,0.005368831203668378,0.965618908405304,2672,0.2,-42.828192472457886,0.1570478081703186,0.022084884,1223.0,-2.288161871428572
1857,86528,22,6,0.0572509765625,0.004885802045464516,0.0004092704424510632,-0.01189676742797019,0.2715730690397322,0.9650437235832214,2688,0.2,-42.7835636138916,0.46161800622940063,0.011464849,1223.0,-2.288161871428572
1859,87040,23,6,0.297119140625,-0.03566133603453636,0.0004092704424510632,-0.026565342443063855,0.009110485465498641,0.9658254981040955,2704,0.2,-42.78610002994537,-4.131939888000488,0.02460017,1223.0,-2.287709197183099
1860,87552,24,6,0.0797119140625,0.03807726874947548,0.0004092704424510632,-0.003061387993511744,0.5188084209803492,0.9663028120994568,2720,0.2,-42.81150233745575,0.20953339338302612,0.0067050215,1223.0,-2.287709197183099
1860,88064,25,6,0.208251953125,-0.025107773020863533,0.0004092704424510632,-0.021349106216803193,0.008560799979022704,0.9656785726547241,2736,0.2,-42.80739200115204,-0.7885755300521851,0.017799895,1223.0,-2.2870228611111107
1859,88576,26,7,0.007080078125,0.07661645859479904,0.0004092704424510632,-0.003205252985935658,0.4595997240394354,0.9657872915267944,2752,0.2,-42.79283881187439,0.5263609886169434,0.0046376237,1223.0,-2.2870228611111107
1856,89088,27,7,0.244140625,-0.0441339947283268,0.0004092704424510632,-0.025089376897085458,0.004698140830441844,0.9656668901443481,2768,0.2,-42.79909372329712,-1.3976051807403564,0.018692572,1223.0,-2.2870228611111107
1855,89600,28,7,0.242431640625,-0.020581195130944252,0.0004092704424510632,-0.023732771398499608,0.004259782668668777,0.9667643904685974,2784,0.2,-42.80692005157471,0.1759151816368103,0.016882796,1223.0,-2.283205136986301
1854,90112,29,8,0.0369873046875,0.0329408198595047,0.0004092704424510632,-0.008579565619584173,0.3428550057578832,0.9672451615333557,2800,0.2,-42.84562122821808,0.49105340242385864,0.009738622,1223.0,-2.283205136986301
1853,90624,30,8,0.215087890625,-0.03301948308944702,0.0004092704424510632,-0.02347357786493376,0.01034652280213777,0.9673985242843628,2816,0.2,-42.85100853443146,-3.82387638092041,0.016535576,1223.0,-2.283933135135135
1853,91136,31,8,0.02587890625,0.058240607380867004,0.0004092704424510632,-0.0073103152244584635,0.5395251933950931,0.9674589037895203,2832,0.2,-42.85951828956604,0.2632860541343689,0.007518394,1223.0,-2.283933135135135
1853,91648,32,8,0.27099609375,-0.03478143736720085,0.0004092704424510632,-0.026807248577824794,0.0068256104568718,0.9658138155937195,2848,0.2,-42.83851432800293,-0.9045313596725464,0.021418978,1223.0,-2.283933135135135
1853,92160,33,9,0.2449951171875,-0.04006561264395714,0.0004092704424510632,-0.024027950537856668,0.00731293112039566,0.9625670313835144,2864,0.2,-42.75021588802338,0.3959599733352661,0.021416824,1223.0,-2.2839469866666664
1853,92672,34,9,0.1151123046875,0.024860287085175514,0.0004092704424510632,-0.01478115766076371,0.2280827498761937,0.9616076946258545,2880,0.2,-42.67871570587158,0.58841872215271,0.015067076,1223.0,-2.2839469866666664
1854,93184,35,9,0.254638671875,-0.029736226424574852,0.0004092704424510632,-0.024941726005636156,0.009458847096539102,0.9611595869064331,2896,0.2,-42.66035795211792,-6.448667526245117,0.016198218,1223.0,-2.281525394736842
1856,93696,36,9,0.025634765625,0.11722585558891296,0.0004092704424510632,-0.007338174516917206,0.856616148725152,0.9610695838928223,2912,0.2,-42.65355396270752,0.1680307388305664,0.007800958,1223.0,-2.281525394736842
1857,94208,37,10,0.2298583984375,-0.03631831705570221,0.0004092704424510632,-0.024527194575057365,0.0022776837249693926,0.9620235562324524,2928,0.2,-42.66472935676575,-0.6447644233703613,0.013951161,1223.0,-2.2818724415584413
1858,94720,38,10,0.0244140625,0.06007083132863045,0.0004092704424510632,-0.008623443143733311,0.47391701536253095,0.9621827602386475,2944,0.2,-42.687060594558716,0.47248440980911255,0.0073823356,1223.0,-2.2818724415584413
1859,95232,39,10,0.2333984375,-0.03480375558137894,0.0004092704424510632,-0.02391026428085752,0.006327729148324579,0.9626284837722778,2960,0.2,-42.69293463230133,-0.7796251773834229,0.016023874,1223.0,-2.2818724415584413
1860,95744,40,11,0.288330078125,-0.047188516706228256,0.0004092704424510632,-0.028810065050492994,0.0030946349070291035,0.9605856537818909,2976,0.2,-42.676873564720154,-0.14423692226409912,0.020220893,1223.0,-2.2829634102564103
1861,96256,41,11,0.0313720703125,0.047572843730449677,0.0004092704424510632,-0.006859760600491427,0.569084212416783,0.960055410861969,2992,0.2,-42.625442028045654,0.3590300679206848,0.0072811125,1223.0,-2.2829634102564103
1862,96768,42,11,0.1871337890625,-0.031536318361759186,0.0004092704424510632,-0.020858699346717913,0.01877686668012757,0.9608795642852783,3008,0.2,-42.62556600570679,-5.3560380935668945,0.01908331,1223.0,-2.2819679493670884
1862,97280,43,11,0.01904296875,0.058104127645492554,0.0004092704424510632,-0.0065293367151753046,0.6106887045316398,0.961195707321167,3024,0.2,-42.65328669548035,0.2526823878288269,0.006083352,1223.0,-2.2819679493670884
1862,97792,44,12,0.2366943359375,-0.0357145294547081,0.0004092704424510632,-0.02482148425769992,0.016146595822647214,0.9619368314743042,3040,0.2,-42.663450837135315,0.11357474327087402,0.016716499,1223.0,-2.2819679493670884
1863,98304,45,12,0.1761474609375,0.01979680359363556,0.0004092704424510632,-0.023053832759615034,0.11040671961382031,0.9616883397102356,3056,0.2,-42.677550077438354,0.6211100816726685,0.017762214,1223.0,-2.2824270875
1863,98816,46,12,0.1466064453125,-0.005643904209136963,0.0004092704424510632,-0.019627739675343037,0.1431720529217273,0.960716962814331,3072,0.2,-42.65520370006561,0.8670637011528015,0.023612328,1223.0,-2.2824270875
1864,99328,47,12,0.2490234375,-0.026255741715431213,0.0004092704424510632,-0.024162433750461787,0.05842277832562104,0.9597662687301636,3088,0.2,-42.621859312057495,-6.017519950866699,0.025507577,1223.0,-2.283636802469136
1864,99840,48,13,0.0712890625,0.15307378768920898,0.0004092704424510632,-0.010806831138324924,0.7549743202980608,0.9592154622077942,3104,0.2,-42.586057901382446,0.08303958177566528,0.010913544,1223.0,-2.283636802469136
1864,100352,49,13,0.2646484375,-0.03573056310415268,0.0004092704424510632,-0.028247130481759086,0.002845855815394316,0.9595394730567932,3120,0.2,-42.58617031574249,-0.19457507133483887,0.01825197,1223.0,-2.284079707317073
1863,100864,50,13,0.040771484375,0.07312420010566711,0.0004092704424510632,-0.012167360706371255,0.48722059931606054,0.9595726132392883,3136,0.2,-42.59874069690704,0.5459942817687988,0.009482542,1223.0,-2.284079707317073
1864,101376,51,14,0.2861328125,-0.03486534208059311,0.0004092704424510632,-0.027630444470560178,0.007401947310427204,0.9587253928184509,3152,0.2,-42.584641218185425,-0.4052525758743286,0.020908726,1223.0,-2.284079707317073
1864,101888,52,14,0.2830810546875,-0.030177168548107147,0.0004092704424510632,-0.028311310394201428,0.0028359902753436472,0.9586771130561829,3168,0.2,-42.55992794036865,0.06330251693725586,0.019374276,1223.0,-2.2842864216867467
1863,102400,53,14,0.0257568359375,0.14552243053913116,0.0004092704424510632,-0.004964790030498989,0.8067906461656094,0.9588550329208374,3184,0.2,-42.56585144996643,0.1739124059677124,0.010129954,1223.0,-2.2842864216867467
1864,102912,54,14,0.2958984375,-0.03866572678089142,0.0004092704424510632,-0.02925670542026637,0.002206868171924725,0.9602684378623962,3200,0.2,-42.58607017993927,-1.618415117263794,0.01978115,1223.0,-2.2809416666666666
1863,103424,55,15,0.03125,0.05894740670919418,0.0004092704424510632,-0.003951310907723382,0.6841227123513818,0.960554301738739,3216,0.2,-42.617276668548584,0.32805192470550537,0.0063214493,1223.0,-2.2809416666666666
1864,103936,56,15,0.2799072265625,-0.03483043238520622,0.0004092704424510632,-0.029079633502988145,0.01124087770585902,0.961071252822876,3232,0.2,-42.63163983821869,-0.6383146047592163,0.02417503,1223.0,-2.2809416666666666
1865,104448,57,15,0.1190185546875,0.061731282621622086,0.0004092704424510632,-0.018788070519804023,0.24850612436421216,0.9611077308654785,3248,0.2,-42.64038443565369,0.6009061932563782,0.020865675,1223.0,-2.2823047294117647
