time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/std,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/clip_range,train/n_updates,train/explained_variance,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
13,42,21504,1577,0.9987236261367798,0.0004092704424510632,0.02142768,-0.02722350940166507,0.2523193359375,-43.896209597587585,0.009594833682058379,0.2,656,-0.33284175395965576,-0.03603430837392807,1258.0,-2.725385117647059
13,43,22016,1574,0.9970229268074036,0.0004092704424510632,0.020841707,-0.023188370832940564,0.200927734375,-43.88194680213928,0.054691181518137455,0.2,672,0.6595793962478638,-0.015399836003780365,1258.0,-2.725385117647059
14,44,22528,1573,0.9954825639724731,0.0004092704424510632,0.020158883,-0.02925241868069861,0.2618408203125,-43.8155483007431,0.003534184375894256,0.2,688,-1.2330713272094727,-0.04035595431923866,1258.0,-2.725385117647059
14,45,23040,1573,0.9971466064453125,0.0004092704424510632,0.018986888,-0.026615146176482085,0.2579345703125,-43.80816304683685,0.008669681774335913,0.2,704,0.14854174852371216,-0.031301505863666534,1258.0,-2.7148811666666663
14,46,23552,1572,0.9982582330703735,0.0004092704424510632,0.022420105,-0.02685478943749331,0.2164306640625,-43.863444209098816,0.062150637386366725,0.2,720,0.6666978597640991,-0.018675336614251137,1258.0,-2.7148811666666663
15,47,24064,1571,0.9965169429779053,0.0004092704424510632,0.016321715,-0.02475005347514525,0.22705078125,-43.855072140693665,0.009928042985848151,0.2,736,-0.39322662353515625,-0.026264751330018044,1258.0,-2.713121368421053
15,48,24576,1570,0.9963250160217285,0.0004092704424510632,0.0173283,-0.02138146541255992,0.1630859375,-43.810404539108276,0.08119339577388018,0.2,752,0.6507960557937622,-0.010043811053037643,1258.0,-2.713121368421053
15,49,25088,1570,0.9961155652999878,0.0004092704424510632,0.019863874,-0.025745436971192248,0.2467041015625,-43.81827938556671,0.002883313372876728,0.2,768,-1.5922060012817383,-0.03121202625334263,1258.0,-2.713121368421053
16,50,25600,1571,0.9939173460006714,0.0004092704424510632,0.016322773,-0.026370192295871675,0.2138671875,-43.772961378097534,0.01490785152418539,0.2,784,0.06501030921936035,-0.030082814395427704,1258.0,-2.7164603
16,51,26112,1571,0.9935919642448425,0.0004092704424510632,0.021091767,-0.01862909055489581,0.1571044921875,-43.72568094730377,0.06975959311239421,0.2,800,0.47311556339263916,-0.020581362769007683,1258.0,-2.7164603
16,52,26624,1572,0.9939823746681213,0.0004092704424510632,0.022272728,-0.027990778587991372,0.27392578125,-43.733869671821594,0.015552205353742465,0.2,816,-0.022763371467590332,-0.02838628925383091,1258.0,-2.7110652380952383
17,53,27136,1572,0.9935014843940735,0.0004092704424510632,0.024085384,-0.02486730899545364,0.180419921875,-43.73381972312927,0.11408997350372374,0.2,832,0.48480379581451416,0.020518064498901367,1258.0,-2.7110652380952383
17,54,27648,1572,0.9930105805397034,0.0004092704424510632,0.013483081,-0.022461795320850797,0.2181396484375,-43.71617865562439,0.003127064846921712,0.2,848,-2.436613082885742,-0.028745345771312714,1258.0,-2.7110652380952383
17,55,28160,1572,0.9922367334365845,0.0004092704424510632,0.020704582,-0.02396694416529499,0.2606201171875,-43.6991400718689,0.01446740297251381,0.2,864,0.43109554052352905,-0.030796686187386513,1258.0,-2.7140565454545453
18,56,28672,1573,0.9929024577140808,0.0004092704424510632,0.034017704,-0.022377451838110574,0.2679443359375,-43.68756139278412,0.04720425745472312,0.2,880,0.5228970050811768,-0.028795890510082245,1258.0,-2.7140565454545453
18,57,29184,1572,0.993497908115387,0.0004092704424510632,0.01586419,-0.01980628266755957,0.193115234375,-43.71458721160889,0.015018763690022752,0.2,896,-0.5015957355499268,-0.03213297575712204,1258.0,-2.709302304347826
18,58,29696,1571,0.994230329990387,0.0004092704424510632,0.015023612,-0.02226888765289914,0.1890869140625,-43.731491446495056,0.0696240336401388,0.2,912,0.6510871648788452,-0.028904050588607788,1258.0,-2.709302304347826
19,59,30208,1569,0.9956380724906921,0.0004092704424510632,0.021483742,-0.029366704213316552,0.2796630859375,-43.763903975486755,0.003914901786629343,0.2,928,-2.0290098190307617,-0.04249065741896629,1258.0,-2.710236333333333
19,60,30720,1569,0.9963343739509583,0.0004092704424510632,0.01416843,-0.010378687788033858,0.0745849609375,-43.802101612091064,0.16678000544197857,0.2,944,0.47859489917755127,0.0032397471368312836,1258.0,-2.710236333333333
19,61,31232,1568,0.9967104196548462,0.0004092704424510632,0.017062418,-0.015425232573761605,0.2098388671875,-43.81555247306824,0.005020949378376827,0.2,960,-1.0331332683563232,-0.015378722921013832,1258.0,-2.710236333333333
20,62,31744,1568,0.9964677691459656,0.0004092704424510632,0.021618117,-0.025810449616983533,0.2615966796875,-43.822232246398926,0.008631916251033545,0.2,976,0.053431928157806396,-0.045748092234134674,1258.0,-2.7028360399999998
20,63,32256,1567,0.9953053593635559,0.0004092704424510632,0.01800579,-0.01747495392919518,0.122802734375,-43.812756299972534,0.1292312961886637,0.2,992,0.5747048854827881,-0.018330715596675873,1258.0,-2.7028360399999998
20,64,32768,1567,0.9934030175209045,0.0004092704424510632,0.018992545,-0.022569179302081466,0.2401123046875,-43.753772616386414,0.005851446643646341,0.2,1008,-0.1354457139968872,-0.030860822647809982,1258.0,-2.7062318076923075
21,65,33280,1567,0.9935478568077087,0.0004092704424510632,0.012876123,-0.014002880743646529,0.1002197265625,-43.72266459465027,0.15289593301713467,0.2,1024,0.6879292726516724,0.03231513500213623,1258.0,-2.7062318076923075
21,66,33792,1567,0.992638349533081,0.0004092704424510632,0.017346565,-0.022709571494488046,0.213623046875,-43.72298812866211,0.004815617961867247,0.2,1040,-2.6012375354766846,-0.03410883992910385,1258.0,-2.7062318076923075
21,67,34304,1564,0.9945642352104187,0.0004092704424510632,0.02494566,-0.028081227414077148,0.259765625,-43.72040605545044,0.013277092482894659,0.2,1056,0.06528645753860474,-0.029803192242980003,1258.0,-2.7090326666666664
22,68,34816,1563,0.9944216012954712,0.0004092704424510632,0.018688474,-0.014086050185142085,0.0972900390625,-43.76929712295532,0.1388170070713386,0.2,1072,0.6655215620994568,-0.007670251652598381,1258.0,-2.7090326666666664
22,69,35328,1562,0.9915868639945984,0.0004092704424510632,0.013155194,-0.025692808063467965,0.2205810546875,-43.710227966308594,0.011639413351076655,0.2,1088,-0.11822712421417236,-0.034742653369903564,1258.0,-2.705949321428571
22,70,35840,1562,0.9903997182846069,0.0004092704424510632,0.017740887,-0.01484825910301879,0.138671875,-43.64514374732971,0.12977451970800757,0.2,1104,0.7487537264823914,0.004646597430109978,1258.0,-2.705949321428571
23,71,36352,1563,0.9892622828483582,0.0004092704424510632,0.027344525,-0.03431910395738669,0.302978515625,-43.607820987701416,0.0036235241932445206,0.2,1120,-0.5705682039260864,-0.053916458040475845,1258.0,-2.705949321428571
23,72,36864,1564,0.9882265329360962,0.0004092704424510632,0.019913085,-0.02762296838045586,0.295166015625,-43.579309821128845,0.0087456939072581,0.2,1136,0.021693646907806396,-0.04066378250718117,1258.0,-2.6978801724137926
23,73,37376,1562,0.9874809980392456,0.0004092704424510632,0.017716356,-0.02033699354797136,0.1165771484375,-43.554099798202515,0.20973606855841354,0.2,1152,0.20013028383255005,-0.007196459919214249,1258.0,-2.6978801724137926
24,74,37888,1561,0.9869936108589172,0.0004092704424510632,0.021336399,-0.024381579540204257,0.251708984375,-43.53222608566284,0.008198535942938179,0.2,1168,0.02299422025680542,-0.032146669924259186,1258.0,-2.692725466666666
24,75,38400,1562,0.9862406253814697,0.0004092704424510632,0.015416067,-0.01508067108807154,0.085205078125,-43.512901306152344,0.192802237928845,0.2,1184,0.7421302795410156,0.007414037361741066,1258.0,-2.692725466666666
24,76,38912,1562,0.9844039678573608,0.0004092704424510632,0.018052364,-0.022223578722332604,0.2353515625,-43.474011301994324,0.005009676628105808,0.2,1200,-1.2936146259307861,-0.02805907279253006,1258.0,-2.692725466666666
25,77,39424,1562,0.9841307997703552,0.0004092704424510632,0.02219626,-0.029772737063467503,0.268798828125,-43.42431199550629,0.011758273845771328,0.2,1216,0.31180012226104736,-0.03000483848154545,1258.0,-2.692159354838709
25,78,39936,1564,0.9836450815200806,0.0004092704424510632,0.014771885,-0.016905303491512313,0.1077880859375,-43.42135953903198,0.13222288608085364,0.2,1232,0.7142695188522339,-0.016746891662478447,1258.0,-2.692159354838709
25,79,40448,1562,0.9856913089752197,0.0004092704424510632,0.019512244,-0.028489073694800027,0.2725830078125,-43.42882478237152,0.01299779444525484,0.2,1248,-0.05228102207183838,-0.02807473950088024,1258.0,-2.69375121875
26,80,40960,1561,0.9867279529571533,0.0004092704424510632,0.013881406,-0.014703395812830422,0.1104736328125,-43.49824547767639,0.2196496247779578,0.2,1264,0.7907813787460327,0.09731987863779068,1258.0,-2.69375121875
26,81,41472,1562,0.9860290884971619,0.0004092704424510632,0.01752058,-0.024341491982340813,0.2359619140625,-43.49966251850128,0.004023201021482237,0.2,1280,-1.4701318740844727,-0.0288777444511652,1258.0,-2.69375121875
26,82,41984,1562,0.9840830564498901,0.0004092704424510632,0.019662429,-0.02709650779434014,0.246337890625,-43.45547544956207,0.03428694751346484,0.2,1296,0.6041815280914307,-0.029276270419359207,1258.0,-2.6926554242424245
27,83,42496,1560,0.9835933446884155,0.0004092704424510632,0.02836119,-0.020372740895254537,0.2738037109375,-43.40703642368317,0.26576845988165587,0.2,1312,0.6283626556396484,-0.005550330504775047,1258.0,-2.6926554242424245
27,84,43008,1560,0.9861631989479065,0.0004092704424510632,0.017564401,-0.025004809664096683,0.22998046875,-43.43274438381195,0.022453791927546263,0.2,1328,-1.1450138092041016,-0.0393059104681015,1258.0,-2.692761823529412
27,85,43520,1559,0.9867276549339294,0.0004092704424510632,0.015799686,-0.01672761412919499,0.0872802734375,-43.495474457740784,0.19676941586658359,0.2,1344,0.706932544708252,-0.009218104183673859,1258.0,-2.692761823529412
28,86,44032,1560,0.9854720830917358,0.0004092704424510632,0.019640313,-0.03165984418592416,0.292724609375,-43.47819983959198,0.005825898522743955,0.2,1360,-6.7984724044799805,-0.0410626120865345,1258.0,-2.6902706857142857
28,87,44544,1561,0.9850059151649475,0.0004092704424510632,0.01248163,-0.01477780714049004,0.0887451171875,-43.44866168498993,0.20346588362008333,0.2,1376,0.5917484164237976,-0.004376007243990898,1258.0,-2.6902706857142857
28,88,45056,1561,0.9852015376091003,0.0004092704424510632,0.018703694,-0.01943497631145874,0.2515869140625,-43.44222867488861,0.003573939211491961,0.2,1392,-0.2710409164428711,-0.03036346472799778,1258.0,-2.6902706857142857
29,89,45568,1562,0.9866976737976074,0.0004092704424510632,0.018691149,-0.023098920995835215,0.255859375,-43.46977138519287,0.009320580895291641,0.2,1408,0.04744458198547363,-0.025236263871192932,1258.0,-2.6892045277777776
29,90,46080,1562,0.9874529838562012,0.0004092704424510632,0.012815526,-0.011611224676016718,0.0693359375,-43.50356197357178,0.17419165733736008,0.2,1424,0.7122052311897278,0.009268084540963173,1258.0,-2.6892045277777776
29,91,46592,1563,0.9893450736999512,0.0004092704424510632,0.020189732,-0.0238788541755639,0.255126953125,-43.54026746749878,0.0043223153152212035,0.2,1440,-2.584493398666382,-0.028229234740138054,1258.0,-2.683674108108108
30,92,47104,1564,0.9899753332138062,0.0004092704424510632,0.020603377,-0.016119402222102508,0.084716796875,-43.582151055336,0.20211027492769063,0.2,1456,0.7529258728027344,0.022283591330051422,1258.0,-2.683674108108108
30,93,47616,1564,0.9909419417381287,0.0004092704424510632,0.01771583,-0.024296157600474544,0.28173828125,-43.60003900527954,0.0028849804984929506,0.2,1472,-1.212975025177002,-0.037261027842760086,1258.0,-2.683674108108108
30,94,48128,1564,0.9910415410995483,0.0004092704424510632,0.018918298,-0.02464887491078116,0.2379150390625,-43.61957895755768,0.008450657638604753,0.2,1488,0.05319499969482422,-0.029175635427236557,1258.0,-2.680935710526316
31,95,48640,1563,0.9899603724479675,0.0004092704424510632,0.016353762,-0.014804636462940834,0.096923828125,-43.60347533226013,0.17710712691769004,0.2,1504,0.690261960029602,0.006796263158321381,1258.0,-2.680935710526316
31,96,49152,1564,0.9889935255050659,0.0004092704424510632,0.017249094,-0.02717860993288923,0.27880859375,-43.561344146728516,0.012947142618941143,0.2,1520,-0.04959893226623535,-0.03793938830494881,1258.0,-2.679605
31,97,49664,1565,0.9886452555656433,0.0004092704424510632,0.011986086,-0.010376298982009757,0.0494384765625,-43.54652118682861,0.23379485006444156,0.2,1536,0.7998975515365601,0.013968925923109055,1258.0,-2.679605
32,98,50176,1566,0.9870296716690063,0.0004092704424510632,0.015971778,-0.023304699163418263,0.2125244140625,-43.51953053474426,0.006115614902228117,0.2,1552,-2.136227607727051,-0.03020932525396347,1258.0,-2.679605
32,99,50688,1565,0.9864000082015991,0.0004092704424510632,0.02178754,-0.030320162375574,0.2999267578125,-43.47654414176941,0.01098413355066441,0.2,1568,0.1401432752609253,-0.052887968719005585,1258.0,-2.6750811499999996
32,100,51200,1566,0.9865159392356873,0.0004092704424510632,0.0107607,-0.015499720757361501,0.0977783203125,-43.4761997461319,0.18136424280237406,0.2,1584,0.7684608697891235,0.005291568115353584,1258.0,-2.6750811499999996
32,101,51712,1567,0.9859095215797424,0.0004092704424510632,0.017537292,-0.024863629980245605,0.2379150390625,-43.47418820858002,0.015956666669808328,0.2,1600,-0.11083865165710449,-0.0319402739405632,1258.0,-2.678396756097561
33,102,52224,1567,0.9857565760612488,0.0004092704424510632,0.015142018,-0.013327373802894726,0.0806884765625,-43.4619265794754,0.20510256243869662,0.2,1616,0.7015085220336914,0.01564718782901764,1258.0,-2.678396756097561
33,103,52736,1568,0.9844780564308167,0.0004092704424510632,0.015139774,-0.030074004345806316,0.2696533203125,-43.446548104286194,0.00428213611303363,0.2,1632,-0.3348156213760376,-0.04286087676882744,1258.0,-2.678396756097561
33,104,53248,1569,0.9847699403762817,0.0004092704424510632,0.020736963,-0.03292962694831658,0.2784423828125,-43.4190034866333,0.012972958036698401,0.2,1648,0.2739109992980957,-0.04535312578082085,1258.0,-2.680157309523809
34,105,53760,1570,0.9853471517562866,0.0004092704424510632,0.019170582,-0.01582224972662516,0.117431640625,-43.43710243701935,0.16315308993216604,0.2,1664,0.740003228187561,-0.007709166035056114,1258.0,-2.680157309523809
34,106,54272,1570,0.9871148467063904,0.0004092704424510632,0.016793706,-0.023130956426030025,0.2200927734375,-43.46866548061371,0.012416052690241486,0.2,1680,-0.0762871503829956,-0.021965373307466507,1258.0,-2.6773756744186046
34,107,54784,1570,0.9879062175750732,0.0004092704424510632,0.014298618,-0.012650397737161256,0.0545654296875,-43.52018845081329,0.2769882658030838,0.2,1696,0.800112247467041,0.013517353683710098,1258.0,-2.6773756744186046
35,108,55296,1570,0.9877029657363892,0.0004092704424510632,0.015266912,-0.026981141505530104,0.2398681640625,-43.53110158443451,0.0035784102947218344,0.2,1712,-3.0474276542663574,-0.030567731708288193,1258.0,-2.6773756744186046
35,109,55808,1571,0.9882628917694092,0.0004092704424510632,0.02606354,-0.023594064899953082,0.286865234375,-43.52615487575531,0.01443669039872475,0.2,1728,0.3163517713546753,-0.025123976171016693,1258.0,-2.674452068181818
35,110,56320,1568,0.9894843697547913,0.0004092704424510632,0.015562177,-0.013355076862353599,0.1427001953125,-43.55527472496033,0.1366485893377103,0.2,1744,0.5621330738067627,-0.0014414023607969284,1258.0,-2.674452068181818
36,111,56832,1569,0.990267276763916,0.0004092704424510632,0.013770851,-0.02211336206528358,0.2169189453125,-43.58693838119507,0.01741301079164259,0.2,1760,0.15440768003463745,-0.02362207882106304,1258.0,-2.673510688888889
36,112,57344,1568,0.9907640218734741,0.0004092704424510632,0.019407216,-0.018804528372129425,0.11962890625,-43.60700798034668,0.2551280474290252,0.2,1776,0.853215217590332,0.014607369899749756,1258.0,-2.673510688888889
36,113,57856,1568,0.990462064743042,0.0004092704424510632,0.018416077,-0.028138669818872586,0.239990234375,-43.61038815975189,0.009539424077956937,0.2,1792,-4.217432022094727,-0.032277002930641174,1258.0,-2.673510688888889
37,114,58368,1567,0.9900631308555603,0.0004092704424510632,0.014780246,-0.016284470999380574,0.1016845703125,-43.598814368247986,0.20312618231400847,0.2,1808,0.6980013847351074,-0.0009484142065048218,1258.0,-2.6702602173913044
37,115,58880,1567,0.9896253347396851,0.0004092704424510632,0.03018836,-0.01987338502658531,0.27685546875,-43.57970833778381,0.02473805252520833,0.2,1824,0.8340630531311035,-0.023177137598395348,1258.0,-2.6702602173913044
37,116,59392,1567,0.9900460243225098,0.0004092704424510632,0.012970645,-0.020711657911306247,0.2042236328125,-43.579323410987854,0.01852300963946618,0.2,1840,0.006595432758331299,-0.023549284785985947,1258.0,-2.671423595744681
38,117,59904,1567,0.9901223182678223,0.0004092704424510632,0.0144338,-0.014044402516447008,0.0616455078125,-43.591140031814575,0.25226235995069146,0.2,1856,0.7809185981750488,0.019744783639907837,1258.0,-2.671423595744681
38,118,60416,1567,0.9898198246955872,0.0004092704424510632,0.017213788,-0.024753768506343476,0.229736328125,-43.586355805397034,0.010490488799405284,0.2,1872,-4.840167999267578,-0.03805402293801308,1258.0,-2.672140125
38,119,60928,1568,0.9898266792297363,0.0004092704424510632,0.019487604,-0.015126112644793466,0.082763671875,-43.57951045036316,0.22559021669439971,0.2,1888,0.7176448106765747,0.02534877136349678,1258.0,-2.672140125
39,120,61440,1568,0.989387571811676,0.0004092704424510632,0.01475522,-0.017776512235286646,0.218017578125,-43.57318639755249,0.0037557036157522816,0.2,1904,-2.8967535495758057,-0.023705264553427696,1258.0,-2.672140125
39,121,61952,1569,0.9880098104476929,0.0004092704424510632,0.01626698,-0.021730782653321512,0.264892578125,-43.5422660112381,0.011352872243151069,0.2,1920,0.03292006254196167,-0.02042352221906185,1258.0,-2.669477244897959
39,122,62464,1568,0.9872524738311768,0.0004092704424510632,0.013892895,-0.012589674690389074,0.086669921875,-43.50286364555359,0.23066990124061704,0.2,1936,0.7217607498168945,0.032844267785549164,1258.0,-2.669477244897959
40,123,62976,1569,0.9881681799888611,0.0004092704424510632,0.01568454,-0.022433698693930637,0.2239990234375,-43.500279545784,0.011852743060444482,0.2,1952,-0.18006384372711182,-0.028021417558193207,1258.0,-2.67027778
40,124,63488,1569,0.988775908946991,0.0004092704424510632,0.014013729,-0.01815773147973232,0.0985107421875,-43.521305322647095,0.36213491344824433,0.2,1968,0.8300913572311401,0.08080817759037018,1258.0,-2.67027778
40,125,64000,1569,0.9897246956825256,0.0004092704424510632,0.020341454,-0.026259732447215356,0.2548828125,-43.53631329536438,0.0037591108775814064,0.2,1984,-3.3390254974365234,-0.037730373442173004,1258.0,-2.67027778
