time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/value_loss,train/n_updates,train/learning_rate,train/std,train/clip_range,train/explained_variance,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
17,1890,4,8704,-0.022507860529003665,0.004662975399696734,256,0.0004092704424510632,0.9975705146789551,0.2,0.34710079431533813,-43.94096839427948,0.021782696,-0.03200762718915939,0.237060546875,-2.7331653333333334,1258.0
18,1887,4,9216,-0.029352256009588018,0.003641302901087329,272,0.0004092704424510632,0.998157799243927,0.2,0.15721935033798218,-43.88854217529297,0.021157183,-0.02859775349497795,0.244140625,-2.705310142857143,1258.0
19,1881,5,9728,-0.02516532500158064,0.06318558612838387,288,0.0004092704424510632,0.9981998801231384,0.2,0.013772904872894287,-43.91777455806732,0.017306015,-0.002003055065870285,0.235595703125,-2.705310142857143,1258.0
20,1875,5,10240,-0.03271986072650179,0.0030646199811599217,304,0.0004092704424510632,0.9970402121543884,0.2,0.5101221799850464,-43.88915014266968,0.028460447,-0.055043671280145645,0.26416015625,-2.707523625,1258.0
21,1861,5,10752,-0.026395454246085137,0.060599610093049705,320,0.0004092704424510632,0.9953792691230774,0.2,0.08471554517745972,-43.85115671157837,0.024481326,-0.010282889008522034,0.26611328125,-2.707523625,1258.0
22,1850,6,11264,-0.023206457739433972,0.003985028590250295,336,0.0004092704424510632,0.9946261644363403,0.2,0.5723320245742798,-43.8053719997406,0.015788794,-0.0330786369740963,0.2110595703125,-2.707523625,1258.0
23,1839,6,11776,-0.027265455981250852,0.0026623506673786324,352,0.0004092704424510632,0.9921466112136841,0.2,0.21356415748596191,-43.76384651660919,0.01976294,-0.046881042420864105,0.2388916015625,-2.7062987777777776,1258.0
24,1829,6,12288,-0.02512242188095115,0.07235868205316365,368,0.0004092704424510632,0.9907073974609375,0.2,0.049179017543792725,-43.69395208358765,0.019309584,-0.006311748176813126,0.2196044921875,-2.7062987777777776,1258.0
25,1822,7,12800,-0.02397363902127836,0.012446432330762036,384,0.0004092704424510632,0.9919727444648743,0.2,0.20040756464004517,-43.688167333602905,0.01578566,-0.04091985523700714,0.179931640625,-2.710477,1258.0
26,1816,7,13312,-0.022712769903591834,0.09023386402986944,400,0.0004092704424510632,0.9924551844596863,0.2,0.1089368462562561,-43.72644889354706,0.019895095,0.019714461639523506,0.20947265625,-2.710477,1258.0
27,1811,7,13824,-0.02650221534713637,0.003683224458654877,416,0.0004092704424510632,0.9918561577796936,0.2,0.7209690809249878,-43.72229301929474,0.018706845,-0.038557346910238266,0.2640380859375,-2.710477,1258.0
28,1806,7,14336,-0.026813524396857247,0.0039076909379218705,432,0.0004092704424510632,0.989317774772644,0.2,0.4547020196914673,-43.67360711097717,0.016205411,-0.044014785438776016,0.2401123046875,-2.7092667272727273,1258.0
29,1801,8,14848,-0.020900085604807828,0.053572761826217175,448,0.0004092704424510632,0.9876308441162109,0.2,0.0383029580116272,-43.59770929813385,0.026262252,0.007704608142375946,0.2374267578125,-2.7092667272727273,1258.0
30,1795,8,15360,-0.025222669093636796,0.003967155600548722,464,0.0004092704424510632,0.9860725402832031,0.2,0.11500811576843262,-43.55676889419556,0.015426705,-0.03061230294406414,0.2100830078125,-2.719783916666666,1258.0
31,1790,8,15872,-0.024051619693636894,0.12603769218549132,480,0.0004092704424510632,0.9851420521736145,0.2,0.05592000484466553,-43.51332378387451,0.020810805,0.03657863289117813,0.240478515625,-2.719783916666666,1258.0
32,1783,9,16384,-0.02370387502014637,0.003752956756216008,496,0.0004092704424510632,0.9855815172195435,0.2,0.7193377614021301,-43.50049841403961,0.018899916,-0.03350803256034851,0.2308349609375,-2.715728538461538,1258.0
33,1772,9,16896,-0.02828646363923326,0.11469702632166445,512,0.0004092704424510632,0.9859548211097717,0.2,0.12829911708831787,-43.51692509651184,0.021878768,0.01624029502272606,0.240478515625,-2.715728538461538,1258.0
34,1758,9,17408,-0.027575637795962393,0.018443210516124964,528,0.0004092704424510632,0.9861549139022827,0.2,-0.375423789024353,-43.52742302417755,0.016187048,-0.03873598575592041,0.231201171875,-2.715728538461538,1258.0
35,1753,10,17920,-0.028300006175413728,0.003250030873459764,544,0.0004092704424510632,0.9877263307571411,0.2,0.4669303297996521,-43.54777133464813,0.019943833,-0.046330131590366364,0.2315673828125,-2.7097568571428567,1258.0
36,1749,10,18432,-0.021361103405070025,0.1214083128143102,560,0.0004092704424510632,0.9876986742019653,0.2,0.07009029388427734,-43.58516824245453,0.017873572,0.02488330379128456,0.2335205078125,-2.7097568571428567,1258.0
37,1745,10,18944,-0.022536850767210126,0.007721766480244696,576,0.0004092704424510632,0.9880478382110596,0.2,0.1740494966506958,-43.5826131105423,0.014352403,-0.021115493029356003,0.2257080078125,-2.7029349999999996,1258.0
38,1740,11,19456,-0.02632990005076863,0.11862240335904062,592,0.0004092704424510632,0.9889445304870605,0.2,0.12815362215042114,-43.601637840270996,0.016082339,0.01343315839767456,0.26220703125,-2.7029349999999996,1258.0
39,1737,11,19968,-0.020793173753190786,0.011907248379429802,608,0.0004092704424510632,0.988440990447998,0.2,0.5391786694526672,-43.61134684085846,0.016092137,-0.017730847001075745,0.2259521484375,-2.7029349999999996,1258.0
40,1734,11,20480,-0.02209722567931749,0.0038069816073402762,624,0.0004092704424510632,0.9878160357475281,0.2,0.14077091217041016,-43.58940947055817,0.016399786,-0.028592023998498917,0.241943359375,-2.7058086249999995,1258.0
41,1730,12,20992,-0.02011738097644411,0.1277047481853515,640,0.0004092704424510632,0.9870042204856873,0.2,0.11062538623809814,-43.56825542449951,0.016216174,0.027737950906157494,0.2203369140625,-2.7058086249999995,1258.0
42,1725,12,21504,-0.025852028447843622,0.012411982053890824,656,0.0004092704424510632,0.9874493479728699,0.2,0.09152626991271973,-43.558146595954895,0.020094043,-0.027805674821138382,0.2421875,-2.7209771764705875,1258.0
43,1722,12,22016,-0.024977423599921167,0.12191749992780387,672,0.0004092704424510632,0.9874111413955688,0.2,0.18387502431869507,-43.57303714752197,0.01812855,0.019982118159532547,0.230712890625,-2.7209771764705875,1258.0
44,1720,13,22528,-0.027666822730679996,0.017403661157004535,688,0.0004092704424510632,0.9872820377349854,0.2,0.43462324142456055,-43.56887650489807,0.018416919,-0.02617299184203148,0.2393798828125,-2.7209771764705875,1258.0
45,1718,13,23040,-0.02231941052014008,0.00437497123493813,704,0.0004092704424510632,0.9890887141227722,0.2,0.04701995849609375,-43.58828616142273,0.021126088,-0.033281028270721436,0.216796875,-2.7223551111111104,1258.0
46,1715,13,23552,-0.025088608032092452,0.13235857104882598,720,0.0004092704424510632,0.9898966550827026,0.2,0.09314340353012085,-43.63910269737244,0.021894705,0.02964845299720764,0.2674560546875,-2.7223551111111104,1258.0
47,1712,14,24064,-0.02706669212784618,0.016030374681577086,736,0.0004092704424510632,0.9914203882217407,0.2,0.001251816749572754,-43.66462814807892,0.01612239,-0.028098545968532562,0.23193359375,-2.713817894736841,1258.0
48,1709,14,24576,-0.027000567250070162,0.14701189892366529,752,0.0004092704424510632,0.9905970096588135,0.2,0.19423002004623413,-43.68800222873688,0.029540276,0.03775031119585037,0.2415771484375,-2.713817894736841,1258.0
49,1706,14,25088,-0.021805059717735276,0.017164966207928956,768,0.0004092704424510632,0.9892099499702454,0.2,0.45402753353118896,-43.64955377578735,0.014513439,-0.026711534708738327,0.195556640625,-2.713817894736841,1258.0
50,1704,15,25600,-0.028558316407725215,0.003717513394803973,784,0.0004092704424510632,0.9897730350494385,0.2,-0.0255662202835083,-43.62839937210083,0.024963312,-0.03745091333985329,0.2613525390625,-2.7175493999999993,1258.0
51,1703,15,26112,-0.02479629870504141,0.1260091564618051,800,0.0004092704424510632,0.9882222414016724,0.2,0.08869194984436035,-43.6270397901535,0.019307522,0.01971762627363205,0.249755859375,-2.7175493999999993,1258.0
52,1701,15,26624,-0.027803839155239984,0.03519591211806983,816,0.0004092704424510632,0.986723005771637,0.2,-0.06370973587036133,-43.568878293037415,0.021834277,-0.02325564995408058,0.2437744140625,-2.7047051904761896,1258.0
53,1701,15,27136,-0.02135961054591462,0.1538288334850222,832,0.0004092704424510632,0.985234797000885,0.2,0.27028417587280273,-43.52434778213501,0.017710052,0.052083589136600494,0.1951904296875,-2.7047051904761896,1258.0
54,1701,16,27648,-0.02237409001099877,0.01990065979771316,848,0.0004092704424510632,0.9844326972961426,0.2,0.35328829288482666,-43.48410403728485,0.021344269,-0.024394430220127106,0.207275390625,-2.7047051904761896,1258.0
55,1700,16,28160,-0.022907548998773564,0.009051034881849773,864,0.0004092704424510632,0.9833864569664001,0.2,0.39913421869277954,-43.45628881454468,0.017634869,-0.03782477229833603,0.2198486328125,-2.705314272727272,1258.0
56,1697,16,28672,-0.027905205235583708,0.1171828901860863,880,0.0004092704424510632,0.9828580021858215,0.2,0.1687571406364441,-43.42381942272186,0.045697197,0.021303780376911163,0.302734375,-2.705314272727272,1258.0
57,1695,17,29184,-0.02237867610529065,0.00933282075857278,896,0.0004092704424510632,0.9823533296585083,0.2,0.1334136724472046,-43.41529881954193,0.013173457,-0.03319897875189781,0.187255859375,-2.698119913043478,1258.0
58,1694,17,29696,-0.03101548109407304,0.14840477192774415,912,0.0004092704424510632,0.9838104844093323,0.2,0.1877518892288208,-43.42388474941254,0.02384777,0.009568016976118088,0.2603759765625,-2.698119913043478,1258.0
59,1692,17,30208,-0.024996029096655548,0.009717998851556331,928,0.0004092704424510632,0.9835177063941956,0.2,0.5724347829818726,-43.448869705200195,0.016541725,-0.0358608141541481,0.216796875,-2.695072833333333,1258.0
60,1690,18,30720,-0.023882706562289968,0.1492539227474481,944,0.0004092704424510632,0.9839917421340942,0.2,0.20010441541671753,-43.44379949569702,0.024184253,0.04130694642663002,0.2257080078125,-2.695072833333333,1258.0
61,1689,18,31232,-0.025978970094001852,0.002373683157202322,960,0.0004092704424510632,0.9855360388755798,0.2,-1.4858601093292236,-43.474085688591,0.027038295,-0.04770153388381004,0.2535400390625,-2.695072833333333,1258.0
62,1689,18,31744,-0.028393043263349682,0.003469809569651261,976,0.0004092704424510632,0.9857456088066101,0.2,-0.15299570560455322,-43.507359981536865,0.03572425,-0.04051360860466957,0.3050537109375,-2.6935132,1258.0
63,1689,19,32256,-0.026386173121863976,0.17349993553943932,992,0.0004092704424510632,0.9839854836463928,0.2,0.01978057622909546,-43.485246896743774,0.020520603,0.04718180000782013,0.2432861328125,-2.6935132,1258.0
64,1688,19,32768,-0.024071229650871828,0.010655138743459247,1008,0.0004092704424510632,0.9826551675796509,0.2,0.5260741710662842,-43.42844295501709,0.01866106,-0.025761358439922333,0.23681640625,-2.693565576923077,1258.0
65,1687,19,33280,-0.030006051951204427,0.16960944002494216,1024,0.0004092704424510632,0.9812929034233093,0.2,0.21529871225357056,-43.38279485702515,0.01895827,0.036604687571525574,0.2515869140625,-2.693565576923077,1258.0
66,1687,20,33792,-0.023225140117574483,0.013063710299320519,1040,0.0004092704424510632,0.9815531373023987,0.2,0.6049352884292603,-43.36127269268036,0.019894332,-0.032043397426605225,0.2314453125,-2.693565576923077,1258.0
67,1685,20,34304,-0.03227264508313965,0.0034813550591934472,1056,0.0004092704424510632,0.9792309403419495,0.2,-0.11667907238006592,-43.342976450920105,0.023190685,-0.04683217033743858,0.2603759765625,-2.6889674074074073,1258.0
68,1682,20,34816,-0.025205881014699116,0.1584264156408608,1072,0.0004092704424510632,0.9782480001449585,0.2,0.07643169164657593,-43.277252078056335,0.019994516,0.048126038163900375,0.2589111328125,-2.6889674074074073,1258.0
69,1681,21,35328,-0.029339364293264225,0.011711775412550196,1088,0.0004092704424510632,0.977323055267334,0.2,0.3705328106880188,-43.252193212509155,0.019579189,-0.038814324885606766,0.2222900390625,-2.6819341071428573,1258.0
70,1679,21,35840,-0.023804543845471926,0.12919733836315572,1104,0.0004092704424510632,0.9774762392044067,0.2,0.21069395542144775,-43.24086809158325,0.027064677,0.02943752519786358,0.2415771484375,-2.6819341071428573,1258.0
71,1678,21,36352,-0.028517354672658257,0.01896107677021064,1120,0.0004092704424510632,0.9757677912712097,0.2,0.5525286197662354,-43.217142939567566,0.02773171,-0.04036286845803261,0.2603759765625,-2.6819341071428573,1258.0
72,1677,21,36864,-0.030879746918799356,0.004428161861142144,1136,0.0004092704424510632,0.9764748811721802,0.2,-0.14607250690460205,-43.19409263134003,0.015732178,-0.03188672289252281,0.26123046875,-2.6782611379310346,1258.0
73,1677,22,37376,-0.01664666958822636,0.14191661030054092,1152,0.0004092704424510632,0.9779154658317566,0.2,0.12960511445999146,-43.23315477371216,0.015462987,0.02555018849670887,0.16015625,-2.6782611379310346,1258.0
74,1676,22,37888,-0.027172161091584712,0.02258827508194372,1168,0.0004092704424510632,0.9783667325973511,0.2,0.20546936988830566,-43.26767313480377,0.016264763,-0.03301287442445755,0.2467041015625,-2.677123966666667,1258.0
75,1676,22,38400,-0.02117671785526909,0.1524568716995418,1184,0.0004092704424510632,0.9771220088005066,0.2,0.3180663585662842,-43.25123941898346,0.023672398,0.04446842148900032,0.2047119140625,-2.677123966666667,1258.0
76,1675,23,38912,-0.02069271901564207,0.01573232823284343,1200,0.0004092704424510632,0.9773093461990356,0.2,0.4321863055229187,-43.224772810935974,0.014979467,-0.025046706199645996,0.2049560546875,-2.677123966666667,1258.0
77,1674,23,39424,-0.03314208719530143,0.002875143283745274,1216,0.0004092704424510632,0.976982831954956,0.2,0.0927954912185669,-43.22975552082062,0.024612278,-0.048216577619314194,0.303955078125,-2.672180483870968,1258.0
78,1673,23,39936,-0.02041637799993623,0.14124276861548424,1232,0.0004092704424510632,0.9758062958717346,0.2,0.1401323676109314,-43.20418560504913,0.01580887,0.04919251799583435,0.1781005859375,-2.672180483870968,1258.0
79,1672,24,40448,-0.027101682557258755,0.016312347463099286,1248,0.0004092704424510632,0.9760386347770691,0.2,0.1362781524658203,-43.178340435028076,0.022734918,-0.036895059049129486,0.2218017578125,-2.6685588749999996,1258.0
80,1670,24,40960,-0.025878508822643198,0.14773682062514126,1264,0.0004092704424510632,0.9744837284088135,0.2,0.30055367946624756,-43.16986811161041,0.023385722,0.04368481785058975,0.2406005859375,-2.6685588749999996,1258.0
81,1670,24,41472,-0.026222940359730273,0.015201544330921024,1280,0.0004092704424510632,0.9738246202468872,0.2,0.589252233505249,-43.12178301811218,0.01780904,-0.014915423467755318,0.22998046875,-2.6685588749999996,1258.0
82,1669,25,41984,-0.024630830972455442,0.01166216711862944,1296,0.0004092704424510632,0.9741131067276001,0.2,0.20394515991210938,-43.120320320129395,0.02025295,-0.016543088480830193,0.231201171875,-2.6668623939393936,1258.0
83,1668,25,42496,-0.0244875916687306,0.13116125692613423,1312,0.0004092704424510632,0.9752869009971619,0.2,0.2637993097305298,-43.143933057785034,0.02482685,0.04278024286031723,0.249755859375,-2.6668623939393936,1258.0
84,1666,25,43008,-0.025369211463839747,0.013464482195558958,1328,0.0004092704424510632,0.9748772382736206,0.2,-0.10071790218353271,-43.159526348114014,0.01604532,-0.03511478751897812,0.205322265625,-2.665643264705882,1258.0
85,1667,26,43520,-0.017853411656687967,0.14828811353072524,1344,0.0004092704424510632,0.9752868413925171,0.2,0.13851165771484375,-43.15323340892792,0.013611802,0.02820291370153427,0.1851806640625,-2.665643264705882,1258.0
86,1667,26,44032,-0.023608146817423403,0.013207628042437136,1360,0.0004092704424510632,0.9756235480308533,0.2,0.4135127663612366,-43.168856739997864,0.017607944,-0.030902843922376633,0.2030029296875,-2.6674576285714284,1258.0
87,1667,26,44544,-0.023230018734466285,0.16025900677777827,1376,0.0004092704424510632,0.974863588809967,0.2,0.16377919912338257,-43.164358377456665,0.018303882,0.04384415224194527,0.20849609375,-2.6674576285714284,1258.0
88,1668,27,45056,-0.02466979160089977,0.0038191817184269894,1392,0.0004092704424510632,0.9751323461532593,0.2,-3.122117042541504,-43.148239731788635,0.014692998,-0.035617612302303314,0.2298583984375,-2.6674576285714284,1258.0
89,1668,27,45568,-0.033385336690116674,0.004077506790054031,1408,0.0004092704424510632,0.9748771786689758,0.2,0.003969848155975342,-43.15781772136688,0.03203406,-0.042045846581459045,0.3201904296875,-2.6641621111111107,1258.0
90,1668,27,46080,-0.02933118691726122,0.1741479178890586,1424,0.0004092704424510632,0.9735354781150818,0.2,0.03980147838592529,-43.125962138175964,0.029079828,0.025415997952222824,0.279541015625,-2.6641621111111107,1258.0
91,1669,27,46592,-0.023120027501136065,0.0173135029617697,1440,0.0004092704424510632,0.9741671085357666,0.2,0.4625788927078247,-43.106056690216064,0.01667796,-0.02734987437725067,0.2105712890625,-2.6610129189189182,1258.0
92,1669,28,47104,-0.02360431921260897,0.18303181556984782,1456,0.0004092704424510632,0.9742617607116699,0.2,0.24151188135147095,-43.120895981788635,0.021626964,0.04161369428038597,0.2457275390625,-2.6610129189189182,1258.0
93,1668,28,47616,-0.020712031109724194,0.0072147390274039935,1472,0.0004092704424510632,0.9739806056022644,0.2,-4.737882137298584,-43.12391376495361,0.01883796,-0.040188442915678024,0.2137451171875,-2.6610129189189182,1258.0
94,1668,28,48128,-0.025691616974654607,0.0025540236820233986,1488,0.0004092704424510632,0.9750118255615234,0.2,0.07503139972686768,-43.12794780731201,0.02010937,-0.04113352671265602,0.2471923828125,-2.6581212105263154,1258.0
95,1667,29,48640,-0.02454148087417707,0.19512872491031885,1504,0.0004092704424510632,0.975959300994873,0.2,0.01739490032196045,-43.16362750530243,0.029378612,0.06577123701572418,0.26513671875,-2.6581212105263154,1258.0
96,1663,29,49152,-0.020755162637215108,0.0157786431373097,1520,0.0004092704424510632,0.9754704833030701,0.2,0.15449947118759155,-43.17412793636322,0.013483999,-0.030260134488344193,0.1710205078125,-2.6600747948717944,1258.0
97,1658,29,49664,-0.019247494332375936,0.17293761600740254,1536,0.0004092704424510632,0.9755712747573853,0.2,0.1460944414138794,-43.16473150253296,0.012518647,0.04122989624738693,0.197265625,-2.6600747948717944,1258.0
98,1656,30,50176,-0.030387654434889555,0.019802712224191055,1552,0.0004092704424510632,0.9748988747596741,0.2,0.44737130403518677,-43.16191279888153,0.02134588,-0.041301656514406204,0.2515869140625,-2.6600747948717944,1258.0
99,1652,30,50688,-0.019163176250003744,0.0030369699888979085,1568,0.0004092704424510632,0.9751399159431458,0.2,-0.24212205410003662,-43.138771057128906,0.017229827,-0.02875761315226555,0.187744140625,-2.6571682250000004,1258.0
100,1650,31,51200,-0.024535825359635055,0.17345231282524765,1584,0.0004092704424510632,0.9754548072814941,0.2,0.10473138093948364,-43.16315269470215,0.020520713,0.027855049818754196,0.20068359375,-2.6571682250000004,1258.0
101,1650,31,51712,-0.02618263941258192,0.02247826286475174,1600,0.0004092704424510632,0.9752181172370911,0.2,-0.16689729690551758,-43.15642976760864,0.017613381,-0.022880714386701584,0.2042236328125,-2.650857853658537,1258.0
102,1652,31,52224,-0.016984393441816792,0.17974036512896419,1616,0.0004092704424510632,0.9751035571098328,0.2,0.1533563733100891,-43.145394802093506,0.015410973,0.072140634059906,0.1505126953125,-2.650857853658537,1258.0
103,1653,31,52736,-0.03215726636699401,0.020805029897019267,1632,0.0004092704424510632,0.9757416248321533,0.2,0.5119688510894775,-43.15410780906677,0.020008054,-0.039210885763168335,0.2552490234375,-2.650857853658537,1258.0
104,1654,32,53248,-0.021177462680498138,0.00555815857660491,1648,0.0004092704424510632,0.9784393310546875,0.2,-0.7379323244094849,-43.19872057437897,0.015738446,-0.028859732672572136,0.185546875,-2.655363285714286,1258.0
105,1654,32,53760,-0.01974374771816656,0.15651159454137087,1664,0.0004092704424510632,0.9788060784339905,0.2,0.12122362852096558,-43.264610290527344,0.018157993,0.034181732684373856,0.2049560546875,-2.655363285714286,1258.0
106,1655,32,54272,-0.01928242522990331,0.017336554708890617,1680,0.0004092704424510632,0.978691816329956,0.2,0.09874135255813599,-43.25948619842529,0.016533632,-0.02415008470416069,0.18408203125,-2.654461930232558,1258.0
107,1656,33,54784,-0.0213135401281761,0.17337830970063806,1696,0.0004092704424510632,0.9781012535095215,0.2,0.15785974264144897,-43.253241419792175,0.022485573,0.049478329718112946,0.224609375,-2.654461930232558,1258.0
108,1656,33,55296,-0.02380101615563035,0.01824634039076045,1712,0.0004092704424510632,0.9776279330253601,0.2,0.4483107328414917,-43.22845005989075,0.016145658,-0.025645123794674873,0.2265625,-2.654461930232558,1258.0
109,1657,33,55808,-0.0215794760879362,0.005874152862816118,1728,0.0004092704424510632,0.9781109690666199,0.2,-0.22296833992004395,-43.226343750953674,0.016014861,-0.03421126306056976,0.203125,-2.6539274545454545,1258.0
110,1657,33,56320,-0.024326095008291304,0.15868294006213546,1744,0.0004092704424510632,0.9780006408691406,0.2,0.1389293670654297,-43.234686613082886,0.023366343,0.040109701454639435,0.23681640625,-2.6539274545454545,1258.0
111,1658,34,56832,-0.02093254736973904,0.018117498577339575,1760,0.0004092704424510632,0.9759079217910767,0.2,-0.27026593685150146,-43.20656502246857,0.01624643,-0.02995053492486477,0.177734375,-2.6594672444444445,1258.0
112,1658,34,57344,-0.02178588318929542,0.17053303075954318,1776,0.0004092704424510632,0.9750168919563293,0.2,0.09114623069763184,-43.143293499946594,0.016688371,0.0563894584774971,0.214599609375,-2.6594672444444445,1258.0
113,1655,34,57856,-0.022250715643167496,0.020155249774688855,1792,0.0004092704424510632,0.9731428027153015,0.2,0.34012889862060547,-43.113685846328735,0.01624984,-0.02118006721138954,0.2109375,-2.6594672444444445,1258.0
114,1651,35,58368,-0.02751497452845797,0.009778920633834787,1808,0.0004092704424510632,0.9735487699508667,0.2,0.317696750164032,-43.077001452445984,0.02600135,-0.04057665914297104,0.2767333984375,-2.660124652173913,1258.0
115,1648,35,58880,-0.02241838820918929,0.08997806196566671,1824,0.0004092704424510632,0.9725121259689331,0.2,0.09757488965988159,-43.07514977455139,0.04167718,0.011800220236182213,0.3197021484375,-2.660124652173913,1258.0
116,1646,36,59392,-0.028171056881546974,0.01804162046755664,1840,0.0004092704424510632,0.9728225469589233,0.2,-0.1352543830871582,-43.05466616153717,0.01840537,-0.03637033328413963,0.245849609375,-2.6586100851063827,1258.0
117,1645,36,59904,-0.027090157265774906,0.1823889932129532,1856,0.0004092704424510632,0.9732765555381775,0.2,0.24125772714614868,-43.07365584373474,0.021093596,0.06072228029370308,0.22900390625,-2.6586100851063827,1258.0
118,1643,36,60416,-0.022021247204975225,0.015660667937481776,1872,0.0004092704424510632,0.9737372994422913,0.2,0.2646635174751282,-43.08532500267029,0.015454107,-0.02267197147011757,0.197265625,-2.6624848125,1258.0
119,1641,37,60928,-0.023131738329539075,0.19036069326102734,1888,0.0004092704424510632,0.9736006259918213,0.2,0.21202939748764038,-43.08955681324005,0.019761357,0.05990413576364517,0.2335205078125,-2.6624848125,1258.0
120,1640,37,61440,-0.02437946162535809,0.019975706381956115,1904,0.0004092704424510632,0.9727120399475098,0.2,-0.48668551445007324,-43.06920528411865,0.016346633,-0.028723884373903275,0.2210693359375,-2.6624848125,1258.0
121,1639,37,61952,-0.02488977239408996,0.006118391545896884,1920,0.0004092704424510632,0.9738108515739441,0.2,-0.37731099128723145,-43.06245470046997,0.021892916,-0.03815443441271782,0.2864990234375,-2.6651105510204083,1258.0
122,1638,38,62464,-0.025309721939265728,0.17178578046150506,1936,0.0004092704424510632,0.9735481142997742,0.2,0.05604243278503418,-43.0888991355896,0.016987983,0.05022822692990303,0.30419921875,-2.6651105510204083,1258.0
123,1637,38,62976,-0.019442862103460357,0.015979270654497668,1952,0.0004092704424510632,0.9732277393341064,0.2,0.30044835805892944,-43.0738410949707,0.018173877,-0.02310192584991455,0.2384033203125,-2.66551628,1258.0
124,1635,38,63488,-0.024597066061687656,0.16338015371002257,1968,0.0004092704424510632,0.9737622737884521,0.2,0.25448042154312134,-43.07472503185272,0.011876818,0.04402899742126465,0.2640380859375,-2.66551628,1258.0
125,1634,39,64000,-0.021656284443452023,0.013118256203597412,1984,0.0004092704424510632,0.9768498539924622,0.2,0.05974632501602173,-43.12173640727997,0.020082809,-0.025388488546013832,0.2672119140625,-2.66551628,1258.0
126,1633,39,64512,-0.022115051659056917,0.0036169034319755156,2000,0.0004092704424510632,0.977265477180481,0.2,0.3876691460609436,-43.19597411155701,0.0154266395,-0.03165771812200546,0.2149658203125,-2.671328,1258.0
