time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/loss,train/std,train/learning_rate,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
126,39,1636,64512,0.016206395,-0.019922376581234857,0.2,-0.6334664821624756,-0.02518947795033455,0.9754173755645752,0.0004092704424510632,0.0029661961234523915,0.2117919921875,2000,-43.177684903144836,1258.0,-2.4141105882352942
127,39,1636,65024,0.012580088,-0.014446269560721703,0.2,0.2965735197067261,-0.02330537885427475,0.9749576449394226,0.0004092704424510632,0.4561042281566188,0.04931640625,2016,-43.143030881881714,1258.0,-2.4141105882352942
128,40,1636,65536,0.023205921,-0.02487447444582358,0.2,-3.0435986518859863,-0.020680274814367294,0.9741995930671692,0.0004092704424510632,0.027168928500032052,0.232421875,2032,-43.125837326049805,1258.0,-2.409693653846154
129,40,1636,66048,0.008004369,-0.009558743673551362,0.2,0.5945923328399658,0.04630462825298309,0.9739546179771423,0.0004092704424510632,0.4616207303479314,0.0235595703125,2048,-43.107014298439026,1258.0,-2.409693653846154
130,40,1637,66560,0.020136327,-0.02220866303832736,0.2,-1.0706965923309326,-0.029262565076351166,0.9751920104026794,0.0004092704424510632,0.012557914276840165,0.2349853515625,2064,-43.11830925941467,1258.0,-2.409693653846154
131,40,1637,67072,0.021201,-0.023354554607067257,0.2,0.033959805965423584,-0.037506166845560074,0.977483332157135,0.0004092704424510632,0.003049872670089826,0.26708984375,2080,-43.17221188545227,1258.0,-2.408589094339623
132,41,1637,67584,0.0115977265,-0.0103364652604796,0.2,0.09287303686141968,0.04006408527493477,0.9782300591468811,0.0004092704424510632,0.6839510506251827,0.0819091796875,2096,-43.23315715789795,1258.0,-2.408589094339623
133,41,1637,68096,0.02198425,-0.025217142057954334,0.2,-2.702195405960083,-0.039938610047101974,0.9778730869293213,0.0004092704424510632,0.011784383052145131,0.2557373046875,2112,-43.235554814338684,1258.0,-2.4023223703703707
134,41,1637,68608,0.0156551,-0.011866175336763263,0.2,0.5114122629165649,0.05549626797437668,0.9774280786514282,0.0004092704424510632,0.48478251206688583,0.0562744140625,2128,-43.216641545295715,1258.0,-2.4023223703703707
135,42,1637,69120,0.026921667,-0.02682624066073913,0.2,-1.7191433906555176,-0.03916414454579353,0.9770641922950745,0.0004092704424510632,0.01823101527406834,0.306884765625,2144,-43.2020845413208,1258.0,-2.4023223703703707
136,42,1637,69632,0.021835469,-0.02855438594997395,0.2,0.6341518759727478,-0.0224311463534832,0.9773147702217102,0.0004092704424510632,0.015226338087813929,0.2796630859375,2160,-43.19397592544556,1258.0,-2.403444745454546
137,42,1637,70144,0.0101296995,-0.012701626983471215,0.2,0.5902226567268372,0.04198357090353966,0.9768290519714355,0.0004092704424510632,0.402720537094865,0.0643310546875,2176,-43.196568727493286,1258.0,-2.403444745454546
138,43,1637,70656,0.020956412,-0.03063022712012753,0.2,-5.707437515258789,-0.0025089234113693237,0.9766888618469238,0.0004092704424510632,0.12954108673147857,0.24951171875,2192,-43.179155588150024,1258.0,-2.4031520535714286
139,43,1637,71168,0.016166259,-0.020180846346192993,0.2,0.29801487922668457,-0.009479079395532608,0.9772617220878601,0.0004092704424510632,0.5969081383664161,0.111083984375,2208,-43.19519293308258,1258.0,-2.4031520535714286
140,43,1637,71680,0.0248295,-0.034795683925040066,0.2,-0.015174508094787598,-0.03803997114300728,0.9793189764022827,0.0004092704424510632,0.012335503328358755,0.3153076171875,2224,-43.23125863075256,1258.0,-2.4031520535714286
141,44,1636,72192,0.019505382,-0.022901838819961995,0.2,0.7682498097419739,-0.01524201687425375,0.9804916977882385,0.0004092704424510632,0.039928086451254785,0.21630859375,2240,-43.28584671020508,1258.0,-2.4050589999999996
142,44,1636,72704,0.02284848,-0.019788845456787385,0.2,0.6206149458885193,-0.009298987686634064,0.9802775382995605,0.0004092704424510632,0.20612324425019324,0.2083740234375,2256,-43.30132853984833,1258.0,-2.4050589999999996
143,44,1636,73216,0.020091183,-0.02785160532221198,0.2,-9.318390846252441,-0.031199831515550613,0.9796521663665771,0.0004092704424510632,0.04667022678768262,0.2603759765625,2272,-43.280548095703125,1258.0,-2.4049297241379306
144,45,1635,73728,0.011292916,-0.014544280100381002,0.2,0.1269431710243225,0.02078864350914955,0.979489266872406,0.0004092704424510632,0.6218015572521836,0.06494140625,2288,-43.27006697654724,1258.0,-2.4049297241379306
145,45,1635,74240,0.021772198,-0.024883063364541158,0.2,-0.46937358379364014,-0.036515798419713974,0.9789084196090698,0.0004092704424510632,0.0058133988932240754,0.2564697265625,2304,-43.260661363601685,1258.0,-2.4042045254237285
146,45,1635,74752,0.011305992,-0.009548190515488386,0.2,0.5046968460083008,0.020958978682756424,0.9782859086990356,0.0004092704424510632,0.43645304371602833,0.058349609375,2320,-43.24055075645447,1258.0,-2.4042045254237285
147,46,1635,75264,0.019946259,-0.03433148033218458,0.2,-1.5582678318023682,-0.04983213543891907,0.9771308898925781,0.0004092704424510632,0.006454647955251858,0.322265625,2336,-43.21229410171509,1258.0,-2.4042045254237285
1,0,4164,75776,0.014239305,-0.027302189730107784,0.2,-0.16705727577209473,-0.04308891296386719,0.9780904650688171,0.0004092704424510632,0.0029886315169278532,0.259521484375,2352,-43.2045339345932,1258.0,-2.4037139166666663
2,0,2382,76288,0.008781057,-0.01240443589631468,0.2,0.34212613105773926,0.05260195583105087,0.978583037853241,0.0004092704424510632,0.64833795116283,0.0577392578125,2368,-43.23475217819214,1258.0,-2.4037139166666663
3,0,2137,76800,0.025789112,-0.022388812736608088,0.2,-2.1136937141418457,-0.03173379972577095,0.978958785533905,0.0004092704424510632,0.010790166939841583,0.2615966796875,2384,-43.24796116352081,1258.0,-2.4036297213114746
4,1,1984,77312,0.010227098,-0.01517117500770837,0.2,0.5732700824737549,0.03109455481171608,0.9793098568916321,0.0004092704424510632,0.4375552649144083,0.0950927734375,2400,-43.26245617866516,1258.0,-2.4036297213114746
5,1,1894,77824,0.016784064,-0.024162622779840603,0.2,-1.0244569778442383,-0.034226395189762115,0.9809155464172363,0.0004092704424510632,0.011224639267311431,0.2601318359375,2416,-43.28357481956482,1258.0,-2.4036297213114746
6,1,1895,78336,0.016658023,-0.020871152431936935,0.2,-3.359199047088623,-0.034082114696502686,0.9818093776702881,0.0004092704424510632,0.0027708483939932194,0.270263671875,2432,-43.326873779296875,1258.0,-2.4045683548387093
7,1,1879,78848,0.005805877,-0.005795229415525682,0.2,0.3424631357192993,0.08906329423189163,0.9817554354667664,0.0004092704424510632,0.5894098477438092,0.0206298828125,2448,-43.34075665473938,1258.0,-2.4045683548387093
8,2,1865,79360,0.018415373,-0.025991661328589544,0.2,-2.8987319469451904,-0.028317954391241074,0.9827677607536316,0.0004092704424510632,0.02449172516935505,0.2469482421875,2464,-43.3473904132843,1258.0,-2.4026738730158725
9,2,1843,79872,0.009288287,-0.007397535882773809,0.2,0.6983490586280823,0.050304871052503586,0.9832987189292908,0.0004092704424510632,0.49008718971163034,0.03173828125,2480,-43.38105762004852,1258.0,-2.4026738730158725
10,2,1840,80384,0.020688446,-0.02571024588542059,0.2,-2.0783309936523438,-0.03146372362971306,0.9817414283752441,0.0004092704424510632,0.022701454407069832,0.2625732421875,2496,-43.36840212345123,1258.0,-2.4026738730158725
11,3,1819,80896,0.018090894,-0.022789962647948414,0.2,-0.2712893486022949,-0.02944938838481903,0.9819695353507996,0.0004092704424510632,0.0031738571233290713,0.247802734375,2512,-43.3304922580719,1258.0,-2.39982125
12,3,1797,81408,0.013400839,-0.009729374272865243,0.2,0.45516204833984375,0.014094099402427673,0.9825091361999512,0.0004092704424510632,0.3597913838457316,0.0697021484375,2528,-43.35298430919647,1258.0,-2.39982125
13,3,1778,81920,0.024461288,-0.022342707321513444,0.2,-3.3173117637634277,-0.03160017356276512,0.981555163860321,0.0004092704424510632,0.017836079699918628,0.259765625,2544,-43.344735503196716,1258.0,-2.397725769230769
14,4,1759,82432,0.011537998,-0.013453198480419815,0.2,0.43527358770370483,0.023604724556207657,0.9811912178993225,0.0004092704424510632,0.4512960724532604,0.073974609375,2560,-43.32378852367401,1258.0,-2.397725769230769
15,4,1745,82944,0.020607285,-0.02757761746761389,0.2,-1.6449828147888184,-0.04053208976984024,0.9797502160072327,0.0004092704424510632,0.00783238270378206,0.2796630859375,2576,-43.29695236682892,1258.0,-2.397725769230769
16,4,1733,83456,0.028001647,-0.031987184469471686,0.2,0.49770647287368774,-0.032896630465984344,0.9778683185577393,0.0004092704424510632,0.018505281303077936,0.349853515625,2592,-43.252554535865784,1258.0,-2.395892212121212
17,5,1724,83968,0.012802228,-0.010782590266899206,0.2,0.6721447110176086,0.032822586596012115,0.976980984210968,0.0004092704424510632,0.46103550295811146,0.0650634765625,2608,-43.19594931602478,1258.0,-2.395892212121212
18,5,1714,84480,0.020170908,-0.019715038331924006,0.2,-2.449418306350708,-0.005899123847484589,0.977282702922821,0.0004092704424510632,0.12091734795831144,0.1771240234375,2624,-43.188010573387146,1258.0,-2.3940927313432834
19,5,1707,84992,0.017116355,-0.015934142676997,0.2,0.26340562105178833,0.030386533588171005,0.9775558710098267,0.0004092704424510632,0.5469689059536904,0.1024169921875,2640,-43.206064105033875,1258.0,-2.3940927313432834
20,5,1710,85504,0.022560697,-0.02314285427564755,0.2,0.03428494930267334,-0.03089652769267559,0.9767648577690125,0.0004092704424510632,0.016010028892196715,0.2718505859375,2656,-43.201797127723694,1258.0,-2.3940927313432834
21,6,1715,86016,0.01982473,-0.022370698818122037,0.2,0.7030637264251709,-0.01194017007946968,0.974949300289154,0.0004092704424510632,0.0784348351880908,0.2135009765625,2672,-43.159353494644165,1258.0,-2.394951132352941
22,6,1712,86528,0.021222135,-0.01990441043744795,0.2,0.7184226512908936,-0.008463654667139053,0.9738763570785522,0.0004092704424510632,0.3934030240634456,0.1776123046875,2688,-43.10979175567627,1258.0,-2.394951132352941
23,6,1717,87040,0.022227101,-0.01887346295552561,0.2,-6.264094829559326,-0.016688385978341103,0.9740846753120422,0.0004092704424510632,0.03921555704437196,0.228515625,2704,-43.092392563819885,1258.0,-2.393507420289855
24,7,1724,87552,0.008467924,-0.006626344780670479,0.2,0.2594742178916931,0.03061678633093834,0.9741064310073853,0.0004092704424510632,0.5801728197839111,0.060302734375,2720,-43.097702980041504,1258.0,-2.393507420289855
25,7,1730,88064,0.01985787,-0.02694365596107673,0.2,0.023437082767486572,-0.0254706759005785,0.976419985294342,0.0004092704424510632,0.007303109698113985,0.2882080078125,2736,-43.1240428686142,1258.0,-2.393519085714286
26,7,1736,88576,0.011689245,-0.016232606692938134,0.2,0.7651216387748718,0.07386628538370132,0.9771903157234192,0.0004092704424510632,0.9660557005554438,0.091552734375,2752,-43.18703639507294,1258.0,-2.393519085714286
27,7,1740,89088,0.019226365,-0.028461844209232368,0.2,-4.15872859954834,-0.04565952718257904,0.9768058657646179,0.0004092704424510632,0.005619940147880698,0.2713623046875,2768,-43.18947350978851,1258.0,-2.393519085714286
28,8,1743,89600,0.016387543,-0.019760880604735576,0.2,0.005346775054931641,-0.03221358731389046,0.9775538444519043,0.0004092704424510632,0.0026274593474227004,0.23681640625,2784,-43.1825065612793,1258.0,-2.3922331549295777
29,8,1740,90112,0.006701345,-0.009094450550037436,0.2,0.4360687732696533,0.024188846349716187,0.977923572063446,0.0004092704424510632,0.5662889599334449,0.0235595703125,2800,-43.208575963974,1258.0,-2.3922331549295777
30,8,1735,90624,0.02522398,-0.028250471950741485,0.2,-0.6190972328186035,-0.036095473915338516,0.9779455065727234,0.0004092704424510632,0.006566672294866294,0.29443359375,2816,-43.2107492685318,1258.0,-2.3901216805555556
31,9,1730,91136,0.013671551,-0.012551234802231193,0.2,0.6767421960830688,0.05917999893426895,0.9778841733932495,0.0004092704424510632,0.4515803246758878,0.048095703125,2832,-43.209601521492004,1258.0,-2.3901216805555556
32,9,1726,91648,0.016091133,-0.025474475463852286,0.2,0.32083266973495483,-0.0348723828792572,0.9782245755195618,0.0004092704424510632,0.011908071086509153,0.2396240234375,2848,-43.21069276332855,1258.0,-2.3901216805555556
33,9,1721,92160,0.01710364,-0.02178342682600487,0.2,-2.2584152221679688,-0.027489028871059418,0.9779029488563538,0.0004092704424510632,0.016789300745585933,0.227294921875,2864,-43.21623229980469,1258.0,-2.390654808219178
34,10,1717,92672,0.0103919655,-0.0071300990239251405,0.2,0.2949448823928833,0.07828259468078613,0.9780475497245789,0.0004092704424510632,0.5900812472682446,0.050537109375,2880,-43.20920205116272,1258.0,-2.390654808219178
35,10,1712,93184,0.025890253,-0.025277487031416968,0.2,-1.4590861797332764,-0.02791556715965271,0.9782856106758118,0.0004092704424510632,0.0066696626745397225,0.267333984375,2896,-43.2180016040802,1258.0,-2.3921137837837834
36,10,1708,93696,0.0063616903,-0.009884040904580615,0.2,0.34020334482192993,0.03716857731342316,0.978175938129425,0.0004092704424510632,0.5490580282639712,0.0167236328125,2912,-43.21711206436157,1258.0,-2.3921137837837834
37,11,1704,94208,0.027225167,-0.02612121746642515,0.2,-0.3129533529281616,-0.027320945635437965,0.9782139658927917,0.0004092704424510632,0.00499878563277889,0.301513671875,2928,-43.2118706703186,1258.0,-2.3921137837837834
38,11,1699,94720,0.01909671,-0.031018474415759556,0.2,-0.23563504219055176,-0.03576783090829849,0.9785112738609314,0.0004092704424510632,0.0030858884565532207,0.29248046875,2944,-43.21818804740906,1258.0,-2.3934090266666668
39,11,1695,95232,0.0069321995,-0.005534553143661469,0.2,0.5186570882797241,0.04270213842391968,0.9787268042564392,0.0004092704424510632,0.5531760032754391,0.02734375,2960,-43.22319841384888,1258.0,-2.3934090266666668
40,12,1692,95744,0.02240076,-0.02264207108237315,0.2,-1.4202513694763184,-0.027057528495788574,0.9806255102157593,0.0004092704424510632,0.005694926847354509,0.2791748046875,2976,-43.25256371498108,1258.0,-2.393143552631579
41,12,1688,96256,0.009497888,-0.007703920578933321,0.2,0.14383071660995483,0.05841587483882904,0.9811291098594666,0.0004092704424510632,1.3980576193425804,0.031494140625,2992,-43.29828238487244,1258.0,-2.393143552631579
42,12,1685,96768,0.02020862,-0.024761591135757044,0.2,0.19664692878723145,-0.033218998461961746,0.9802470803260803,0.0004092704424510632,0.00500103482772829,0.2667236328125,3008,-43.293008685112,1258.0,-2.393143552631579
43,13,1683,97280,0.017159931,-0.02717065272736363,0.2,0.15164655447006226,-0.03633095696568489,0.9810414910316467,0.0004092704424510632,0.0028368362764013,0.2484130859375,3024,-43.280505299568176,1258.0,-2.393251727272727
44,13,1681,97792,0.01115355,-0.010520830648601986,0.2,0.23428195714950562,0.06311613321304321,0.9816891551017761,0.0004092704424510632,0.8850862439721823,0.04736328125,3040,-43.317270040512085,1258.0,-2.393251727272727
45,13,1678,98304,0.01998137,-0.021457372611621395,0.2,-2.53263258934021,-0.018743030726909637,0.9826388359069824,0.0004092704424510632,0.041305727092549205,0.2044677734375,3056,-43.33574330806732,1258.0,-2.3934270384615384
46,14,1676,98816,0.006863869,-0.010324043469154276,0.2,0.14635568857192993,0.03209863230586052,0.9829266667366028,0.0004092704424510632,1.2140537933446467,0.0234375,3072,-43.359689354896545,1258.0,-2.3934270384615384
47,14,1675,99328,0.02350813,-0.02736354642547667,0.2,-0.6970652341842651,-0.04035583510994911,0.9802164435386658,0.0004092704424510632,0.008213354609324597,0.2552490234375,3088,-43.327903151512146,1258.0,-2.3934270384615384
48,14,1673,99840,0.02432257,-0.029192697926191613,0.2,0.6887679100036621,-0.034666359424591064,0.9798009395599365,0.0004092704424510632,0.022427840216550976,0.280517578125,3104,-43.26836442947388,1258.0,-2.393636810126582
49,15,1671,100352,0.01734854,-0.011506398659548722,0.2,0.7378247976303101,-0.02536218799650669,0.9793885946273804,0.0004092704424510632,0.22298678316292353,0.066650390625,3120,-43.264488697052,1258.0,-2.393636810126582
50,15,1669,100864,0.0197763,-0.018543198326369748,0.2,-2.6020305156707764,-0.014240996912121773,0.9818856120109558,0.0004092704424510632,0.06425184931140393,0.2108154296875,3136,-43.27925646305084,1258.0,-2.395001025
51,15,1667,101376,0.018172935,-0.014421116065932438,0.2,0.7168915867805481,0.07056257128715515,0.9835041165351868,0.0004092704424510632,0.4182233610190451,0.089111328125,3152,-43.35636293888092,1258.0,-2.395001025
52,15,1664,101888,0.02729635,-0.025303033035015687,0.2,-2.3317346572875977,-0.02136113867163658,0.98378986120224,0.0004092704424510632,0.04311074601719156,0.2745361328125,3168,-43.38667869567871,1258.0,-2.395001025
53,16,1662,102400,0.011616625,-0.008872695674654096,0.2,0.683144748210907,0.16621866822242737,0.9835795760154724,0.0004092704424510632,0.42499258276075125,0.0767822265625,3184,-43.3837308883667,1258.0,-2.3952197777777777
54,16,1660,102912,0.026197115,-0.029119434650056064,0.2,0.9922633171081543,-0.035710543394088745,0.9842982292175293,0.0004092704424510632,0.006291793048148975,0.2957763671875,3200,-43.38474452495575,1258.0,-2.3952197777777777
55,16,1658,103424,0.022535816,-0.020320417956099845,0.2,-3.251527786254883,-0.03179353475570679,0.9850120544433594,0.0004092704424510632,0.009822575157159008,0.2611083984375,3216,-43.41670835018158,1258.0,-2.394458024390244
56,17,1656,103936,0.0066575175,-0.008292037280625664,0.2,0.29915809631347656,0.01809271238744259,0.9849095940589905,0.0004092704424510632,0.9939785164315253,0.021240234375,3232,-43.41964066028595,1258.0,-2.394458024390244
57,17,1655,104448,0.019754108,-0.030372878536581993,0.2,-0.717551589012146,-0.03296715021133423,0.9850826859474182,0.0004092704424510632,0.008388686488615349,0.30712890625,3248,-43.414135456085205,1258.0,-2.395012614457831
58,17,1654,104960,0.014811045,-0.018355840737058315,0.2,0.6571001410484314,0.027444586157798767,0.9859475493431091,0.0004092704424510632,0.4667086433619261,0.067626953125,3264,-43.43574571609497,1258.0,-2.395012614457831
59,18,1653,105472,0.01984087,-0.029759376193396747,0.2,-0.12544739246368408,-0.038255397230386734,0.9840694665908813,0.0004092704424510632,0.0072570569172967225,0.254638671875,3280,-43.42905151844025,1258.0,-2.395012614457831
60,18,1652,105984,0.023158964,-0.02914178482023999,0.2,0.005416691303253174,-0.048926353454589844,0.9836714267730713,0.0004092704424510632,0.0023625885223736987,0.260009765625,3296,-43.37563419342041,1258.0,-2.3930592857142856
61,18,1652,106496,0.013720196,-0.011845332322991453,0.2,0.25566112995147705,0.007552254945039749,0.9832805395126343,0.0004092704424510632,0.6271303293760866,0.0513916015625,3312,-43.379003047943115,1258.0,-2.3930592857142856
62,19,1651,107008,0.027997296,-0.029762277990812436,0.2,-1.0887818336486816,-0.03604842722415924,0.9832971692085266,0.0004092704424510632,0.00731425074627623,0.330810546875,3328,-43.35831880569458,1258.0,-2.3922412823529413
63,19,1651,107520,0.0077440604,-0.0058363998105051,0.2,0.614088237285614,0.27508172392845154,0.9837822318077087,0.0004092704424510632,0.8734834766946733,0.03271484375,3344,-43.37342834472656,1258.0,-2.3922412823529413
64,19,1650,108032,0.024388544,-0.021986760693835095,0.2,-7.022193908691406,-0.023154981434345245,0.9815220832824707,0.0004092704424510632,0.005124150990013732,0.2745361328125,3360,-43.35363209247589,1258.0,-2.3922412823529413
65,20,1650,108544,0.01949196,-0.026411544560687616,0.2,0.0763624906539917,-0.035146139562129974,0.9807377457618713,0.0004092704424510632,0.001858641631770297,0.259033203125,3376,-43.29385256767273,1258.0,-2.3938268720930234
66,20,1649,109056,0.0067434357,-0.007497586964746006,0.2,0.37840694189071655,0.09130208939313889,0.9805657267570496,0.0004092704424510632,0.7243371158838272,0.0172119140625,3392,-43.28151547908783,1258.0,-2.3938268720930234
67,20,1649,109568,0.024398101,-0.026578969685942866,0.2,-3.138152599334717,-0.029555702582001686,0.9784824252128601,0.0004092704424510632,0.02625474036904052,0.2821044921875,3408,-43.2513712644577,1258.0,-2.3940229540229887
68,21,1648,110080,0.0065288264,-0.0055052061507012695,0.2,0.6044039726257324,0.0713665783405304,0.9780182838439941,0.0004092704424510632,0.696252214256674,0.0264892578125,3424,-43.19965100288391,1258.0,-2.3940229540229887
69,21,1648,110592,0.023810979,-0.027632065044599585,0.2,-1.6900138854980469,-0.04035850241780281,0.9767121076583862,0.0004092704424510632,0.004102759114175569,0.322509765625,3440,-43.17860507965088,1258.0,-2.3940229540229887
70,21,1648,111104,0.018534824,-0.02461022550414782,0.2,0.10778015851974487,-0.030149463564157486,0.9767838716506958,0.0004092704424510632,0.0028675288194790483,0.248291015625,3456,-43.14804697036743,1258.0,-2.3961191022727273
71,22,1648,111616,0.012419682,-0.010560383932897821,0.2,0.2651800513267517,0.08434584736824036,0.9772116541862488,0.0004092704424510632,0.8475213260389864,0.0975341796875,3472,-43.15186011791229,1258.0,-2.3961191022727273
72,22,1648,112128,0.01537203,-0.026272100032656454,0.2,-1.1622333526611328,-0.028754781931638718,0.9769059419631958,0.0004092704424510632,0.025111794413533062,0.209228515625,3488,-43.15513050556183,1258.0,-2.395431617977528
73,22,1647,112640,0.0067775366,-0.009285532287321985,0.2,0.4266057014465332,0.02045789361000061,0.9765667915344238,0.0004092704424510632,0.6664544173981994,0.018310546875,3504,-43.152222990989685,1258.0,-2.395431617977528
74,22,1647,113152,0.018571604,-0.02011671669606585,0.2,-0.2328782081604004,-0.019932329654693604,0.9748042225837708,0.0004092704424510632,0.011376114678569138,0.2176513671875,3520,-43.1208062171936,1258.0,-2.395431617977528
75,23,1646,113664,0.016327094,-0.025314858183264732,0.2,0.6453642249107361,-0.021065987646579742,0.9720661640167236,0.0004092704424510632,0.03491883451351896,0.232421875,3536,-43.04744577407837,1258.0,-2.3969661
76,23,1646,114176,0.0136421025,-0.011457001775852405,0.2,0.7459378838539124,0.013936351984739304,0.9702813625335693,0.0004092704424510632,0.3901097420603037,0.050537109375,3552,-42.97650635242462,1258.0,-2.3969661
77,23,1645,114688,0.016140532,-0.02033490464964416,0.2,-3.796576976776123,-0.006280466914176941,0.9700292348861694,0.0004092704424510632,0.05625456268899143,0.215576171875,3568,-42.93194234371185,1258.0,-2.396580362637363
78,24,1645,115200,0.010458538,-0.010831855746801011,0.2,0.33684080839157104,0.06649082899093628,0.9698477387428284,0.0004092704424510632,0.969490007031709,0.038818359375,3584,-42.93935251235962,1258.0,-2.396580362637363
79,24,1644,115712,0.020879459,-0.030801581597188488,0.2,-0.1291598081588745,-0.04490913078188896,0.9695717096328735,0.0004092704424510632,0.006985428990446962,0.2694091796875,3600,-42.924452781677246,1258.0,-2.396580362637363
80,24,1643,116224,0.015852164,-0.012427609981386922,0.2,0.6842504739761353,-0.00794699415564537,0.9700385928153992,0.0004092704424510632,0.16072548436932266,0.0814208984375,3616,-42.92729115486145,1258.0,-2.3967767826086956
81,25,1643,116736,0.026038865,-0.020915442903060466,0.2,0.8016047477722168,-0.015209322795271873,0.9701374173164368,0.0004092704424510632,0.3296477676485665,0.1646728515625,3632,-42.939810037612915,1258.0,-2.3967767826086956
82,25,1642,117248,0.031140579,-0.025710405432619154,0.2,-4.611669540405273,-0.013535726815462112,0.9684993028640747,0.0004092704424510632,0.044213547836989164,0.25439453125,3648,-42.91889452934265,1258.0,-2.395220666666667
83,25,1642,117760,0.005300901,-0.005799971640954027,0.2,0.5378642082214355,0.07441326975822449,0.9677643179893494,0.0004092704424510632,1.1010240740142763,0.00830078125,3664,-42.864991903305054,1258.0,-2.395220666666667
84,26,1641,118272,0.026574213,-0.03143699013162404,0.2,-0.796256422996521,-0.03643546625971794,0.9672917723655701,0.0004092704424510632,0.010849530852283351,0.30908203125,3680,-42.84685575962067,1258.0,-2.3955288404255324
85,26,1641,118784,0.0106845135,-0.011155123487696983,0.2,0.7736703753471375,0.15196385979652405,0.9672420024871826,0.0004092704424510632,0.6862463564611971,0.0648193359375,3696,-42.834701895713806,1258.0,-2.3955288404255324
86,26,1641,119296,0.018521499,-0.02892918445286341,0.2,-1.629023790359497,-0.039075497537851334,0.9694557189941406,0.0004092704424510632,0.006798603470087983,0.2906494140625,3712,-42.85897254943848,1258.0,-2.3955288404255324
87,27,1641,119808,0.027681261,-0.032459169247886166,0.2,-0.4867037534713745,-0.04104365408420563,0.9685742259025574,0.0004092704424510632,0.0027221090786042623,0.31787109375,3728,-42.89312398433685,1258.0,-2.393220178947369
88,27,1641,120320,0.00731268,-0.007228597482026089,0.2,0.4065951704978943,0.08374519646167755,0.9680803418159485,0.0004092704424510632,1.1029390550684184,0.0562744140625,3744,-42.85522174835205,1258.0,-2.393220178947369
89,27,1641,120832,0.022801843,-0.029068417905364186,0.2,-0.6727945804595947,-0.05079544335603714,0.9683754444122314,0.0004092704424510632,0.00517482928262325,0.30615234375,3760,-42.853830099105835,1258.0,-2.3936581145833333
90,28,1642,121344,0.009247897,-0.005157400664757006,0.2,0.5862442255020142,0.05527130141854286,0.9684546589851379,0.0004092704424510632,0.8467669258825481,0.0345458984375,3776,-42.862441539764404,1258.0,-2.3936581145833333
91,28,1641,121856,0.017028406,-0.02865840308368206,0.2,-0.4122302532196045,-0.036288585513830185,0.9680919051170349,0.0004092704424510632,0.0049742407209123485,0.2567138671875,3792,-42.857664465904236,1258.0,-2.3936581145833333
92,28,1641,122368,0.026708372,-0.03156541295902571,0.2,-3.8187336921691895,-0.040532372891902924,0.9698231220245361,0.0004092704424510632,0.0020396630898176227,0.3001708984375,3808,-42.87081742286682,1258.0,-2.3950663711340208
93,29,1641,122880,0.007266331,0.0005417614447651431,0.2,0.3874707818031311,0.04202386736869812,0.970641016960144,0.0004092704424510632,1.0814754234161228,0.0211181640625,3824,-42.92171919345856,1258.0,-2.3950663711340208
94,29,1642,123392,0.015961882,-0.023259110923390836,0.2,-0.7387741804122925,-0.030492708086967468,0.9705964922904968,0.0004092704424510632,0.004274296836229041,0.2342529296875,3840,-42.92657959461212,1258.0,-2.3943884795918366
95,29,1642,123904,0.0029068247,-0.001950783422216773,0.2,0.23237133026123047,0.08410072326660156,0.9706826210021973,0.0004092704424510632,1.5379075738601387,0.002197265625,3856,-42.929887652397156,1258.0,-2.3943884795918366
96,29,1642,124416,0.020531097,-0.027380039740819484,0.2,-0.8126418590545654,-0.04805348068475723,0.9715510010719299,0.0004092704424510632,0.005838424382091034,0.26953125,3872,-42.94033873081207,1258.0,-2.3943884795918366
97,30,1642,124928,0.021656439,-0.02790880923566874,0.2,0.37256282567977905,-0.032451990991830826,0.9708417057991028,0.0004092704424510632,0.0023135277660912834,0.2880859375,3888,-42.948612213134766,1258.0,-2.394663484848485
98,30,1642,125440,0.0058203707,-0.004307981180318166,0.2,0.5610668063163757,0.11897698044776917,0.9704257845878601,0.0004092704424510632,0.797133615706116,0.010009765625,3904,-42.932952880859375,1258.0,-2.394663484848485
99,30,1643,125952,0.01781549,-0.0211750175076304,0.2,-2.361283779144287,-0.027335796505212784,0.9702918529510498,0.0004092704424510632,0.008252224317402579,0.2293701171875,3920,-42.924330711364746,1258.0,-2.39323386
100,31,1643,126464,0.0061892057,-0.004856780869886279,0.2,0.46427398920059204,0.4071075916290283,0.9702909588813782,0.0004092704424510632,0.905148726888001,0.0294189453125,3936,-42.92565846443176,1258.0,-2.39323386
101,31,1643,126976,0.019387402,-0.024928649683715776,0.2,-1.3192462921142578,-0.04128793254494667,0.9701504111289978,0.0004092704424510632,0.008871751313563436,0.2462158203125,3952,-42.92777419090271,1258.0,-2.39323386
102,31,1643,127488,0.02196962,-0.02419170312350616,0.2,0.6551258563995361,-0.026158925145864487,0.9711246490478516,0.0004092704424510632,0.0230955861043185,0.25390625,3968,-42.933940410614014,1258.0,-2.39155966
103,32,1642,128000,0.015783338,-0.014024150019395165,0.2,0.7921420335769653,0.005214717239141464,0.9715176224708557,0.0004092704424510632,0.29659747797995806,0.0771484375,3984,-42.95878052711487,1258.0,-2.39155966
